FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Adam,Lallana,MID,BHA,6200000,0,20,2,3.2258064516129E-07,3.2258064516129E-06,0,77483,0,7,0,0,0,0,0,3.2,220,-3,0,20,3,0.2,0,1.2,0,0,2,0,1,0.3,11721,0,-1,0,0,523,9,0,0,84,Leicester,Fulham,Sheffield United,West Ham,Arsenal,0,0,1.8,1.3,1.1,1.3,1,1.7,1.3,1,1,1.8,1,1,1.5,1,1.1,1,1.4,1.1,1.4,2.1,1,1.2,1,1,1.6,30.1
Erik,Lamela,MID,TOT,5700000,0,8,0.727272727272727,1.27591706539075E-07,1.40350877192982E-06,0,19508,1,4,0,0,0,0,0,1.4,53,-3,0,8,3,0,0,0,0,0,0,0,1,0.1,9725,0,-1,0,0,187,4,0,0,30,Crystal Palace,Liverpool,Leicester,Wolverhampton,Fulham,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.9
Tariq,Lamptey,DEF,BHA,4800000,0,29,2.9,6.04166666666667E-07,6.04166666666667E-06,0,550685,2,15,0,0,0,1,0,6,2466,3,0,29,-3,0,0,0,2,0,1,0,3,11.3,1157751,0,-1,0,0,810,5114,0,1,134,Leicester,Fulham,Sheffield United,West Ham,Arsenal,3.3,3.1,2.4,3.4,3,3.3,3.8,3,2.9,1.8,3.5,3,2.3,2.9,3,2,1.9,1.5,4.2,1.7,2.6,2.9,1.7,3.2,2.8,3.9,3.8,46.3
Daniel,Langley,GLK,NEW,4000000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,-1,0,0,0,75,0,0,0,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,16584,0,0,0,0,0,0,0,0,71,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5425,0,-1,0,0,0,13,0,0,0,Wolverhampton,Burnley,West Brom,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,0,9,0.818181818181818,1.27840909090909E-07,1.40625E-06,0,9152,1,1,0,0,0,1,0,1.4,144,-1,0,9,1,0.1,0,0.5,0,0,0,0,0,0.1,8671,0,-1,0,0,61,77,0,0,28,Leeds United F.C.,Crystal Palace,Chelsea,Brighton,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,7.9
Aymeric,Laporte,DEF,MCI,6000000,0,12,1.2,2E-07,2E-06,0,275181,1,4,0,0,0,0,0,2,2699,0,0,12,0,0,0,0.2,2,0,1,0,0,2.8,117158,0,-1,0,0,360,532,0,0,62,Man Utd,West Brom,Southampton,Newcastle,Everton,1.1,1,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.7,0.6,0.7,0.6,0.8,0.8,0.9,0.6,1.1,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,9.7
Jamaal,Lascelles,DEF,NEW,4300000,0,14,1.8,4.18604651162791E-07,3.25581395348837E-06,0,229717,1,13,0,0,0,0,0,3.3,864,-2,0,14,2,0.1,0,0.3,0,0,1,0,0,1.3,74874,0,-1,0,0,672,65,0,0,102,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,1.5,1.2,2,1.8,0.9,1.5,2,0.9,1.1,1.3,0.9,1.3,2.4,1.5,1.5,0.9,1.5,0.9,1.5,1.2,1.9,1.3,1.7,1.9,1,1.6,15.5
Maxime,Le Marchand,DEF,FUL,4200000,0,1,0.0909090909090909,2.16450216450216E-08,2.38095238095238E-07,0,10349,2,1,0,0,0,0,0,0.2,32,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,2229,0,-1,0,0,122,23,0,0,12,Liverpool,Brighton,Newcastle,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2511,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,291,0,-1,0,0,0,1,0,0,0,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,3531,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,0,-1,0,0,0,7,0,0,0,Newcastle,Man City,Aston Villa,Liverpool,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,0,9,0.818181818181818,1.81818181818182E-07,2E-06,0,68257,0,7,0,0,0,0,0,2,107,0,0,9,0,0.2,0,1,0,0,0,0,0,0.3,10521,0,-1,0,0,255,27,0,0,37,Liverpool,Brighton,Newcastle,Southampton,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.1
Bernd,Leno,GLK,ARS,5000000,0,41,3.7,7.4E-07,8.2E-06,0,435557,0,14,0,29,0,0,0,8.2,4052,0,0,41,0,0.6,0,3.2,5,0,3,0,0,8.4,417904,0,-1,0,2,990,763,0,0,202,Burnley,Southampton,Everton,Chelsea,Brighton,3.7,3,3.3,2.7,4.2,4.2,4.2,2.3,2.7,4.2,4.4,5,2.7,5.1,4.6,4.3,2.8,4.7,5.1,4.1,4.2,2.6,3.7,4.5,3.7,4.1,3.1,23.4
Jamal,Lewis,DEF,NEW,4300000,1,21,1.9,4.41860465116279E-07,4.88372093023256E-06,0,243497,4,15,0,0,0,0,0,4.9,1747,-2,0,21,2,0.6,0,2.7,1,0,2,0,0,2.7,300821,0,-1,0,0,899,3727,0,0,129,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,1.5,1.7,1.3,2.2,1.9,1,1.6,2.2,1,1.2,1.4,1,1.4,2.5,1.6,1.6,1,1.6,1,1.7,1.3,2,1.4,1.8,2,1.1,1.7,30.3
Victor,Lindelof,DEF,MUN,4800000,6,30,3,6.25E-07,6.25E-06,0,107153,0,11,0,0,0,0,0,6.2,377,-2,0,30,2,0.8,0,4,1,0,3,0,0,1.2,55832,0,-1,0,0,900,1533,0,0,177,Man City,Sheffield United,Leeds United F.C.,Leicester,Wolverhampton,3.8,3.3,1.6,3.6,3.2,2.1,3.4,3.9,2.2,4.1,1.8,1.5,3.3,1.5,2.9,4.1,2.6,3.3,1.9,3.1,2.4,3.3,3.6,4,1.8,2.7,3.5,22
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,14430,0,0,0,0,0,0,0,0,59,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4550,0,-1,0,0,0,53,0,0,0,Man City,Sheffield United,Leeds United F.C.,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4700000,0,12,1.09090909090909,2.321083172147E-07,2.5531914893617E-06,0,12509,2,17,0,0,0,0,0,2.6,24,-3,0,12,3,0,0,0,0,0,1,0,0,0.1,4377,1,-1,0,0,656,24,0,0,52,Newcastle,Man City,Aston Villa,Liverpool,Leeds United F.C.,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,13.2
Diego,Llorente,DEF,LEE,4400000,0,0,0,0,0,0,2969,1,3,0,0,0,0,0,0,41,-1,0,0,1,0,0,0,0,0,0,0,0,0,2964,0,-1,0,0,81,3,0,0,11,West Ham,Newcastle,Man Utd,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Hugo,Lloris,GLK,TOT,5600000,1,54,4.5,8.03571428571429E-07,9.64285714285714E-06,0,286078,0,9,0,27,0,0,0,9.6,2229,1,-1,54,-1,1.2,0,6.8,8,0,5,0,0,6.7,352125,0,-1,0,0,1001,5599,1,0,215,Crystal Palace,Liverpool,Leicester,Wolverhampton,Fulham,5.6,6,3.9,5.9,5.3,3.5,6.6,5.6,6.1,5.6,3.4,5.7,6,6.3,4.8,5.4,6.6,3.9,5.1,4.9,4.6,5.8,4.5,5.7,5.9,4.4,6.1,19.6
Giovani,Lo Celso,MID,TOT,6900000,0,15,1.36363636363636,1.97628458498024E-07,2.17391304347826E-06,0,36598,2,1,0,0,0,1,0,2.2,134,-1,0,15,1,0.3,0,2.2,0,0,2,0,0,0.5,9713,0,-1,0,0,305,459,0,0,38,Crystal Palace,Liverpool,Leicester,Wolverhampton,Fulham,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1.2,0.7,0.9,0.7,0.8,0.7,0.7,0.8,0.7,0.9,0.7,1,0.7,0.8,0.8,0.9,0.9,0.7,0.7,0.9,25
Ruben,Loftus-Cheek,MID,FUL,5900000,0,18,1.63636363636364,2.77349768875193E-07,3.05084745762712E-06,0,16376,1,6,0,0,0,1,0,3.1,101,-1,0,18,1,0.5,0,2.8,0,0,2,0,0,0.2,12589,0,-1,0,0,410,147,0,0,65,Liverpool,Brighton,Newcastle,Southampton,Tottenham,0.8,0.9,1.1,1,0.8,1.2,0.8,0.8,1,0.9,0.8,0.8,0.9,1.5,0.8,0.8,0.8,0.8,0.8,1.1,1,0.8,0.9,1.3,0.8,0.8,0.8,20.5
Kevin,Long,DEF,BUR,4400000,0,11,1.8,4.09090909090909E-07,2.5E-06,0,14732,2,12,0,0,0,0,0,2.5,74,-1,0,11,1,0,0,0,1,0,1,0,0,0.2,9897,0,-1,0,0,540,21,0,0,76,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,Sheffield United,1.8,1.7,1.8,1.3,1.2,1.5,1.7,1.6,1.1,1.1,2.2,1,1.3,1.6,1.2,1.6,0.9,1,0.9,0.9,2.2,1.4,1.4,1.4,0.9,2.1,1.3,12.2
Shane,Long,FWD,SOU,5200000,0,8,0.727272727272727,1.3986013986014E-07,1.53846153846154E-06,0,98491,0,5,0,0,0,0,0,1.5,352,-3,0,8,3,0.1,0,0.5,0,0,0,0,0,0.6,35071,0,-1,0,0,61,181,0,0,15,Sheffield United,Arsenal,Man City,Fulham,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.9
Ademola,Lookman,MID,FUL,5000000,0,31,3.9,7.8E-07,6.2E-06,0,34987,1,10,0,0,0,2,0,6.2,580,0,0,31,0,0.8,1,4,5,0,1,0,1,0.7,82498,0,-1,0,0,651,1771,0,0,96,Liverpool,Brighton,Newcastle,Southampton,Tottenham,3.4,3.7,4.3,4,3.4,4.4,2.6,3.3,4,3.7,3.1,3.4,3.7,5.2,2.7,2.2,3.5,3.3,3.4,4.3,4,2.9,3.6,4.7,2.9,3.5,3.5,58.6
Jonas,Lossl,GLK,EVE,4400000,0,0,0,0,0,0,7049,0,0,0,0,0,0,0,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2205,0,-1,0,0,0,5,0,0,0,Chelsea,Leicester,Arsenal,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4400000,0,7,0.636363636363636,1.44628099173554E-07,1.59090909090909E-06,0,4385,1,8,0,0,0,0,0,1.6,39,-1,0,7,1,0.2,0,1,0,0,0,0,0,0.1,1942,0,-1,0,0,413,9,0,0,29,Southampton,Man Utd,Brighton,Everton,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.4
Matthew,Lowton,DEF,BUR,4400000,0,16,2.7,6.13636363636364E-07,3.63636363636364E-06,0,9599,1,10,0,0,0,0,0,3.6,49,-1,0,16,1,0.4,0,1.8,0,0,2,0,0,0.1,5339,0,-1,0,0,540,61,0,0,94,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,Sheffield United,3.3,3.2,3.2,2.5,2.3,2.8,3,2.9,2.2,2.1,3.7,2,2.5,3,2.3,2.9,1.9,1.9,1.5,1.5,3.7,2.7,2.7,2.6,1.7,3.6,2.4,12
,Lucas Moura,MID,TOT,6700000,0,20,1.81818181818182,2.71370420624152E-07,2.98507462686567E-06,0,169192,0,5,0,0,0,1,0,3,408,-3,0,20,3,0.1,0,0.8,1,0,1,0,0,1.2,75414,0,-1,0,0,371,256,0,0,42,Crystal Palace,Liverpool,Leicester,Wolverhampton,Fulham,0.9,0.9,0.9,1.1,1.1,0.9,1.2,1.9,0.9,1.4,0.9,1.3,0.9,1.1,1.2,0.9,1.4,1,1.6,0.9,1.3,1.3,1.5,1.5,1.1,0.9,1.4,21.9
John,Lundstram,MID,SHU,5000000,0,18,1.6,3.2E-07,3.6E-06,0,669671,3,13,0,0,0,0,0,3.6,992,-5,0,18,5,0.4,1,1.8,0,0,1,0,1,2.3,39277,0,-1,0,0,726,99,0,0,87,Southampton,Man Utd,Brighton,Everton,Burnley,0.8,0.8,1,0.8,1.2,0.8,0.8,0.8,0.9,0.8,1.2,0.8,0.8,0.9,0.8,0.9,1,0.8,1.1,0.8,0.8,0.8,0.8,0.8,0.9,1.2,1.1,42.7
Alexis,Mac Allister,MID,BHA,5300000,0,11,1,1.88679245283019E-07,2.07547169811321E-06,0,5124,0,1,0,0,0,1,0,2.1,25,-2,0,11,2,0,0,0,3,0,0,0,0,0,2469,0,-1,0,0,43,1,0,0,29,Leicester,Fulham,Sheffield United,West Ham,Arsenal,0,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,5.3
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,53364,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,1.6,129575,0,-1,0,0,0,999,0,0,0,Burnley,Southampton,Everton,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7000000,0,30,2.72727272727273,3.8961038961039E-07,4.28571428571429E-06,0,303467,2,9,0,0,0,1,0,4.3,2066,0,0,30,0,0.3,0,2,1,0,2,0,3,2.7,356307,0,-1,0,0,538,2386,0,0,109,Brighton,Everton,Tottenham,Man Utd,Crystal Palace,1.6,1.6,2.3,1.4,1.9,3,1.4,1.7,2.6,1.4,2.6,2.2,1.4,2.4,1.7,2.8,2.6,3.1,1.5,2.3,2.3,1.5,2,1.5,2.4,2.5,1.4,43.6
Harry,Maguire,DEF,MUN,5400000,5,35,3.2,5.92592592592593E-07,6.48148148148148E-06,0,234561,3,17,0,0,0,1,0,6.5,1250,-1,0,35,1,0.6,0,3.5,1,0,3,0,1,3.2,167477,0,-1,0,1,990,1673,0,0,194,Man City,Sheffield United,Leeds United F.C.,Leicester,Wolverhampton,4,3.6,1.8,4,3.5,2.3,3.8,4.3,2.4,4.5,2,1.7,3.7,1.6,3.2,4.4,2.9,3.6,2.1,3.4,2.6,3.7,4,4.4,2,3,3.9,42.9
Riyad,Mahrez,MID,MCI,8400000,3,52,5.8,6.9047619047619E-07,6.19047619047619E-06,0,663837,0,9,0,0,0,4,0,6.2,10051,-1,0,52,1,0.9,0,7.5,6,0,5,0,1,9,1154896,0,-1,0,2,746,24100,0,0,188,Man Utd,West Brom,Southampton,Newcastle,Everton,5.9,8.4,5,6.7,6.2,6,7,6.8,6.2,8.1,7.2,3.9,5.8,6.7,6.5,5.2,6.3,7.8,6.6,6.4,5.8,7.3,4.8,6.3,7.1,6.7,6.9,94
Ainsley,Maitland-Niles,DEF,ARS,4600000,0,10,0.909090909090909,1.97628458498024E-07,2.17391304347826E-06,0,133695,0,3,0,0,0,0,0,2.2,311,-4,1,10,4,0,0,0.2,0,0,1,0,0,0.9,48374,0,-1,0,0,188,64,-1,0,38,Burnley,Southampton,Everton,Chelsea,Brighton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.2
Sadio,Mane,MID,LIV,12000000,0,56,5.6,4.66666666666667E-07,4.66666666666667E-06,0,1400223,2,10,0,0,0,4,0,4.7,7244,0,0,56,0,0.2,0,2.5,4,0,3,0,4,9.3,1119171,0,-1,0,1,823,1170,0,0,158,Fulham,Tottenham,Crystal Palace,West Brom,Newcastle,5.9,5.5,4.4,8.1,6.7,4.6,7.9,5,5.3,5.3,6.7,6.4,6.2,6.6,6.9,7.5,5.1,6.1,6.3,4.8,6.5,6.4,5.5,7,5.8,6.8,6.6,93.4
Javier,Manquillo,DEF,NEW,4400000,0,16,2.7,6.13636363636364E-07,3.63636363636364E-06,0,26746,1,7,0,0,0,0,0,3.6,232,-1,0,16,1,0.5,0,2.3,0,0,2,0,0,0.3,16206,0,-1,0,0,459,82,0,0,76,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,2.6,2.8,2.4,3.5,3.2,1.6,2.7,3.6,1.4,2.2,2.4,1.6,2.4,4,2.8,2.8,1.8,2.8,1.4,2.9,2.3,3.3,2.5,3.1,3.4,1.9,2.9,12.8
Fernando,Marcal,DEF,WOL,4800000,2,13,1.18181818181818,2.46212121212121E-07,2.70833333333333E-06,0,36648,1,7,0,0,0,0,0,2.7,52,-2,0,13,2,0.2,0,1,0,0,1,0,0,0.1,23858,0,-1,0,0,404,75,0,0,77,Aston Villa,Chelsea,Burnley,Tottenham,Man Utd,0.6,0.6,0.6,0.6,1,0.6,0.6,1,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.8,1.2,0.8,0.8,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.9,10.2
Solomon,March,MID,BHA,5000000,0,39,3.9,7.8E-07,7.8E-06,0,112060,0,16,0,0,0,2,0,7.8,1470,0,0,39,0,0.6,0,3.2,4,0,2,0,1,1.3,193257,0,-1,0,1,840,2091,0,0,158,Leicester,Fulham,Sheffield United,West Ham,Arsenal,4.4,4.2,4.7,3.8,3.4,3.9,2.9,4.6,3.9,2.5,2.6,4.9,2.1,3.1,4.1,2.6,3.3,3.1,3.9,3.2,4,5.4,2.8,3.7,2.9,3.1,4.5,53.4
Pablo,Mari,DEF,ARS,4400000,0,0,0,0,0,0,858,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,706,0,-1,0,0,0,22,0,0,0,Burnley,Southampton,Everton,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8700000,1,12,1.7,1.95402298850575E-07,1.37931034482759E-06,0,1157607,0,12,0,0,0,0,0,1.4,893,-3,0,12,3,0.1,0,1.2,0,0,1,0,1,3.4,556796,0,-1,0,0,454,737,0,1,18,Man City,Sheffield United,Leeds United F.C.,Leicester,Wolverhampton,0.8,1.8,0.8,1.7,0.8,0.8,1.7,1.2,1.2,1.4,0.8,0.8,1.3,0.8,1.1,0.9,0.8,1.6,1,1.3,0.9,1.6,1.1,1.4,0.8,1.3,1,23.9
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,182597,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,7.4,177595,0,-1,0,0,0,1245,0,0,0,Leeds United F.C.,Crystal Palace,Chelsea,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,0,0,0,0,0,0,2556,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,1326,0,-1,0,0,0,89,0,0,0,Burnley,Southampton,Everton,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Martinez,GLK,AVL,4800000,11,53,5.3,1.10416666666667E-06,1.10416666666667E-05,0,668544,0,13,0,30,0,0,0,11,3168,3,0,53,-3,0.9,0,4.3,7,0,5,0,0,24.8,1912803,0,-1,1,1,900,15932,0,0,225,Wolverhampton,Burnley,West Brom,Crystal Palace,Chelsea,7.3,5.6,7.3,6.3,6.6,8,4.2,3.9,7.4,5.3,5.9,5.8,7.3,4.5,7.3,6.7,6.7,7.2,6.2,7.2,6.7,6.7,6.1,5.4,7.2,7,4,25.5
Arthur,Masuaku,DEF,WHU,4500000,0,37,3.7,8.22222222222222E-07,8.22222222222222E-06,0,108292,1,12,0,0,0,0,0,8.2,7706,0,0,37,0,0.5,0,2.2,4,0,4,0,1,2,220087,0,-1,0,1,850,83,0,0,179,Leeds United F.C.,Crystal Palace,Chelsea,Brighton,Southampton,0,0,0,3.3,2.6,3.2,4.6,3.9,4,5.2,4.9,4.2,3.6,2.9,4.7,2.8,5.6,4.4,4.3,3.1,3.6,2.8,4.2,2.7,4.1,4.1,3.1,37.5
Juan,Mata,MID,MUN,5900000,0,18,1.8,3.05084745762712E-07,3.05084745762712E-06,0,12000,0,2,0,0,0,0,0,3.1,150,-1,0,18,1,0.4,0,2.5,0,0,1,0,3,0.2,9118,0,-1,0,0,318,84,0,0,74,Man City,Sheffield United,Leeds United F.C.,Leicester,Wolverhampton,0.9,2,0.9,1.5,1,0.9,1.4,0.9,1.3,1.5,0.9,0.9,1.3,0.9,1.3,0.9,0.9,1,0.9,1.2,1.1,1.5,0.9,1.2,0.9,1,1.1,23.1
Nemanja,Matic,MID,MUN,4800000,0,12,1.2,2.5E-07,2.5E-06,0,21257,1,9,0,0,0,0,0,2.5,129,-2,0,12,2,0.3,0,1.2,0,0,1,0,1,0.2,12372,0,-1,0,0,344,64,0,0,73,Man City,Sheffield United,Leeds United F.C.,Leicester,Wolverhampton,0.6,1.1,0.6,0.8,0.6,0.6,0.7,0.6,0.7,0.8,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,14.7
Joel,Matip,DEF,LIV,5400000,0,23,2.09090909090909,3.87205387205387E-07,4.25925925925926E-06,0,49798,1,3,0,0,0,1,0,4.3,1064,-1,0,23,1,0.9,0,5,2,0,2,0,0,1.4,105494,0,-1,0,1,361,2268,0,0,89,Fulham,Tottenham,Crystal Palace,West Brom,Newcastle,1.5,1.3,1.4,2.3,1.2,1,1.9,2.2,1.3,1.7,1.5,2.9,1.6,1.2,1.4,2.1,1.5,1.3,2,1.7,1.4,1.1,2.4,1.5,1.4,1.4,2.2,15.8
,Matty Longstaff,MID,NEW,4900000,0,1,0.1,2.04081632653061E-08,2.04081632653061E-07,0,2598,0,1,0,0,0,0,0,0.2,11,-1,0,1,1,0,0,0,0,0,0,0,0,0,478,0,-1,0,0,29,6,0,0,3,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Neal,Maupay,FWD,BHA,6100000,0,40,4,6.55737704918033E-07,6.55737704918033E-06,0,630203,0,14,0,0,0,4,0,6.6,1335,-4,1,40,4,0.1,1,0.5,5,0,2,0,1,2.2,612757,0,-1,0,1,759,1522,-1,0,132,Leicester,Fulham,Sheffield United,West Ham,Arsenal,5.3,5.4,4.9,3.9,3.6,3.8,3.5,5.1,5.1,3.1,4.3,4.8,2.7,5.2,4.5,3.5,3.7,3.9,5.4,3.9,4.1,5.5,3.3,3.6,3.1,3.7,4.7,69.3
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,305,0,-1,0,0,0,0,0,0,0,Liverpool,Brighton,Newcastle,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5300000,1,21,2.1,3.9622641509434E-07,3.9622641509434E-06,0,13362,3,9,0,0,0,0,0,4,28,-2,0,21,2,0.5,0,2.5,0,0,2,0,1,0.1,4413,0,-1,0,0,772,22,0,0,98,Tottenham,West Ham,Liverpool,Aston Villa,Leicester,1.1,1.1,1.3,1.2,1.1,2.2,1.5,1,1.3,1.8,1.6,1.5,1.9,1.4,1.8,1.2,2,1,1.3,1.2,1,1.4,1.3,2,1,1.5,1,28.6
Oliver,McBurnie,FWD,SHU,5600000,1,27,2.2,3.92857142857143E-07,4.82142857142857E-06,0,47702,1,16,0,0,0,1,0,4.8,161,-4,0,27,4,0.6,0,3.2,2,0,0,0,1,0.3,15640,0,-1,0,0,776,205,0,0,61,Southampton,Man Utd,Brighton,Everton,Burnley,1.3,1.4,2.3,1.7,1.9,2.1,1.6,1.2,2.2,1.2,2.1,1.1,1.4,2.2,2.1,1.6,2.2,1.1,2.1,1.5,1.3,1.9,1.7,2.4,1.9,2.3,1.8,58.8
Alex,McCarthy,GLK,SOU,4600000,6,50,4.2,9.1304347826087E-07,1.08695652173913E-05,0,742631,1,17,0,35,0,0,0,10.9,4731,1,0,50,-1,0.9,0,4.2,5,0,5,0,0,22.3,854402,0,-1,0,1,1080,3258,0,0,232,Sheffield United,Arsenal,Man City,Fulham,West Ham,4.9,5.4,6.3,4.5,5.5,6.3,4.3,4.8,5.7,4.8,5.9,3.8,6.1,3.9,3.3,4.2,4.5,4,5.2,4.3,5.7,4.8,4.3,4.8,5.6,3.9,5,28.8
