FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
Anthony,Driscoll-Glennon,DEF,BUR,3900000,0,0,0,0,0,0,9179,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,9208,0,-1,0,0,0,29,0,0,0,Liverpool,Sheffield United,,,,0,0,0
Martin,Dubravka,GLK,NEW,4800000,1,35,0.972222222222222,2.02546296296296E-07,7.29166666666667E-06,0,42800,0,19,0,44,0,0,0,7.3,275,-2,0,35,2,0.5,0,2.4,4,0,1,0,0,0.7,65688,0,-1,0,0,1033,1144,0,0,206,Sheffield United,Fulham,,,,0.5,0.6,32.9
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5555,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,0,0,0,0,Man City,Arsenal,,,,0,0,0
Paul,Dummett,DEF,NEW,4400000,1,27,0.75,1.70454545454545E-07,6.13636363636364E-06,0,5598,2,20,0,0,0,1,0,6.1,70,-1,0,27,1,0.5,0,2.2,0,0,1,0,0,0.1,11006,0,-1,0,0,1117,158,0,0,161,Sheffield United,Fulham,,,,0.4,0.4,33.8
Lewis,Dunk,DEF,BHA,4800000,0,129,4,8.33333333333333E-07,2.6875E-05,0,1257595,5,38,0,0,0,5,0,26.9,3103,-2,0,129,2,0.7,0,3.2,17,0,11,0,0,5.9,1122790,1,-1,0,3,2842,1447,0,2,611,Man City,Arsenal,,,,5.4,5.4,127.6
Jimmy,Dunne,DEF,BUR,3800000,0,8,0.222222222222222,5.84795321637427E-08,2.10526315789474E-06,0,869570,0,5,0,0,0,1,0,2.1,583,-2,0,8,2,0,0,0,0,0,0,0,0,4.1,1067430,0,-1,0,0,180,628,0,0,35,Liverpool,Sheffield United,,,,0.1,0.1,12.6
,Ederson,GLK,MCI,6100000,2,148,4.2,6.88524590163934E-07,2.42622950819672E-05,0,848827,3,28,0,63,0,0,0,24.3,2212,1,0,148,-1,0.4,0,2.6,3,0,18,0,1,9.3,1084398,0,-1,0,1,3150,1147,0,0,654,Brighton,Everton,,,,4.6,3.7,54.9
Kyle,Edwards,MID,WBA,4600000,0,5,0.138888888888889,3.01932367149758E-08,1.08695652173913E-06,0,3242,0,3,0,0,0,0,0,1.1,0,-4,0,5,4,0,0,0,0,0,0,0,0,0,1338,0,-1,0,0,114,0,0,0,15,West Ham,Leeds United F.C.,,,,0.1,0.1,6.4
John,Egan,DEF,SHU,4700000,1,50,1.7,3.61702127659574E-07,1.06382978723404E-05,0,957922,7,47,0,0,0,0,0,10.6,48,-3,0,50,3,0.6,0,2.8,4,0,3,0,1,1.6,43702,0,-1,0,0,2491,80,0,1,373,Newcastle,Burnley,,,,1,1,65.2
Anwar,El Ghazi,MID,AVL,5200000,1,101,2.80555555555556,5.39529914529914E-07,1.94230769230769E-05,0,544141,2,21,0,0,0,9,0,19.4,415,-8,0,101,8,0.8,0,4.1,11,0,5,0,0,1.3,612377,0,-1,0,2,1480,467,0,0,308,Tottenham,Chelsea,,,,1.9,2,151.1
Ahmed,El Mohamady,DEF,AVL,4200000,0,33,0.916666666666667,2.18253968253968E-07,7.85714285714286E-06,0,65689,2,9,0,0,0,0,0,7.9,44,-3,0,33,3,0.1,0,0.4,4,0,3,0,0,0.3,52241,0,-1,0,1,833,49,0,0,190,Tottenham,Chelsea,,,,0.5,0.5,43.9
Anthony,Elanga,MID,MUN,4500000,0,2,0.0555555555555556,1.23456790123457E-08,4.44444444444444E-07,0,9,0,1,0,0,0,0,0,0.4,0,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,49,0,-1,0,0,65,8,0,0,3,Fulham,Wolverhampton,,,,0,0,0.5
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,20729,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12394,0,-1,0,0,0,0,0,0,0,Burnley,Crystal Palace,,,,0,0,0
,Elneny,MID,ARS,4200000,0,49,1.36111111111111,3.24074074074074E-07,1.16666666666667E-05,0,299895,2,19,0,0,0,1,0,11.7,314,-3,0,49,3,0.8,0,3.2,3,0,5,0,0,1.3,333086,0,-1,0,1,1448,726,0,0,249,Crystal Palace,Brighton,,,,0.7,0.7,36.5
,Emerson,DEF,CHE,4700000,0,7,0.194444444444444,4.1371158392435E-08,1.48936170212766E-06,0,19850,0,0,0,0,0,0,0,1.5,6,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,10446,0,-1,0,0,88,9,0,0,24,Leicester,Aston Villa,,,,0.1,0.1,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,19524,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,12292,0,-1,0,0,0,8,0,0,0,Tottenham,Chelsea,,,,0,0,0
Jonny,Evans,DEF,LEI,5600000,0,109,3.9,6.96428571428571E-07,1.94642857142857E-05,0,254528,7,31,0,0,0,2,0,19.5,4917,1,0,109,-1,0.9,0,5,12,0,10,0,2,1.8,363781,1,-1,0,2,2473,48,0,0,536,Chelsea,Tottenham,,,,0,0,77.9
Eberechi,Eze,MID,CRY,5900000,0,125,3.7,6.27118644067797E-07,2.11864406779661E-05,0,267018,3,51,0,0,0,4,0,21.2,2922,-1,0,125,1,1,0,5.8,17,0,6,0,8,1.8,352204,0,-1,0,4,2555,2019,0,0,470,Arsenal,Liverpool,,,,0,0,155.4
Lukasz,Fabianski,GLK,WHU,5000000,0,124,3.6,7.2E-07,2.48E-05,0,530479,2,44,0,97,0,0,0,24.8,537,0,0,124,0,0.4,0,1.8,9,0,9,0,0,3.6,622001,0,-1,1,1,3060,1702,0,0,602,West Brom,Southampton,,,,3.9,3.9,70
,Fabinho,MID,LIV,5400000,0,65,2.3,4.25925925925926E-07,1.2037037037037E-05,0,187302,6,29,0,0,0,0,0,12,88,-1,0,65,1,0.3,0,1.7,2,0,9,0,2,0.9,117853,0,-1,0,0,2386,147,0,0,395,Burnley,Crystal Palace,,,,2.3,1.5,61
,Fabio Silva,FWD,WOL,5200000,1,66,2.1,4.03846153846154E-07,1.26923076923077E-05,0,307589,2,26,0,0,0,4,0,12.7,412,-3,0,66,3,0.7,0,3.4,5,0,0,0,2,1,276349,0,-1,0,0,1216,370,0,0,179,Everton,Man Utd,,,,1.7,1.5,101.8
,Fabri,GLK,FUL,3900000,0,0,0,0,0,0,137801,0,0,0,0,0,0,0,0,361,-1,0,0,1,0,0,0,0,0,0,0,0,2.1,159200,0,-1,0,0,0,88,0,0,0,Man Utd,Newcastle,,,,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,35404,0,0,0,0,0,0,0,0.3,1,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4675,0,-1,0,0,2,0,0,0,8,West Brom,Southampton,,,,0,0,0.5
Nathan,Ferguson,DEF,CRY,3800000,0,0,0,0,0,0,145715,0,0,0,0,0,0,0,0,108,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,69180,0,-1,0,0,0,445,0,0,0,Arsenal,Liverpool,,,,0,0,0
,Fernandes,MID,MUN,11400000,4,244,6.6,5.78947368421053E-07,2.14035087719298E-05,0,3741252,6,36,0,0,0,18,0,21.4,10546,9,0,244,-9,0.5,1,5.2,36,0,13,0,14,52.1,6382672,0,-1,0,9,3101,5240,0,0,870,Fulham,Wolverhampton,,,,8,8,396.2
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,8454,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3097,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,,,,0,0,0
Federico,Fernandez,DEF,NEW,4700000,1,40,1.7,3.61702127659574E-07,8.51063829787234E-06,0,179027,4,38,0,0,0,0,0,8.5,83,-3,0,40,3,0.1,0,0.6,4,0,3,0,0,0.5,107220,1,-1,0,0,1943,153,0,0,339,Sheffield United,Fulham,,,,1.3,1.4,60.4
,Fernandinho,DEF,MCI,5400000,-1,50,1.38888888888889,2.57201646090535E-07,9.25925925925926E-06,0,120483,6,10,0,0,0,0,0,9.3,161,-1,0,50,1,0.2,0,1.2,5,0,6,0,0,0.7,73088,0,-1,0,1,1092,118,0,0,246,Brighton,Everton,,,,0.8,0.7,47.1
Will,Ferry,MID,SOU,4500000,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,-1,0,0,0,2,0,0,0,Leeds United F.C.,West Ham,,,,0,0,0
Sam,Field,MID,WBA,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,2481,0,2,0,0,0,0,0,0.6,0,-2,0,3,2,0,0,0,0,0,0,0,0,0,928,0,-1,0,0,61,0,0,0,16,West Ham,Leeds United F.C.,,,,0,0,2
Ryan,Finnigan,MID,SOU,4500000,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,-1,0,0,0,5,0,0,0,Leeds United F.C.,West Ham,,,,0,0,0
Roberto,Firmino,FWD,LIV,9000000,0,128,3.8,4.22222222222222E-07,1.42222222222222E-05,0,1200659,2,39,0,0,0,8,0,14.2,800,-5,0,128,5,0.4,0,3.7,13,0,8,0,7,4.3,1155409,0,-1,0,2,2667,5524,0,0,549,Burnley,Crystal Palace,,,,4.4,4.6,258.9
John,Fleck,MID,SHU,5600000,1,67,2.2,3.92857142857143E-07,1.19642857142857E-05,0,47675,3,46,0,0,0,0,0,12,19,-4,0,67,4,0.4,0,2.2,1,0,4,0,3,0.1,17547,0,-1,0,0,2436,39,0,0,328,Newcastle,Burnley,,,,1.4,1.9,94.7
Shane,Flynn,MID,LEI,4500000,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,-1,0,0,0,1,0,0,0,Chelsea,Tottenham,,,,0,0,0
Phil,Foden,MID,MCI,6100000,10,129,3.58333333333333,5.87431693989071E-07,2.11475409836066E-05,0,2521170,0,16,0,0,0,8,0,21.1,2101,-4,0,129,4,0.7,0,4,17,0,6,0,8,9.2,2873750,0,-1,0,5,1552,11292,0,0,451,Brighton,Everton,,,,3.3,3.1,177.7
Wes,Foderingham,GLK,SHU,4300000,0,0,0,0,0,0,10943,0,0,0,0,0,0,0,0,11,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5095,0,-1,0,0,0,8,0,0,0,Newcastle,Burnley,,,,0,0,0
Wesley,Fofana,DEF,LEI,5000000,0,70,2.6,5.2E-07,1.4E-05,0,171414,7,30,0,0,0,0,0,14,430,0,0,70,0,0.4,0,1.8,5,0,7,0,1,1,234198,0,-1,0,1,2240,736,0,0,460,Chelsea,Tottenham,,,,2.4,2.2,73.2
Pablo,Fornals,MID,WHU,5800000,0,104,3.4,5.86206896551724E-07,1.79310344827586E-05,0,276447,3,32,0,0,0,3,0,17.9,55,-7,0,104,7,0.3,0,1.6,7,0,8,0,6,0.5,283773,0,-1,0,0,2393,85,0,0,358,West Brom,Southampton,,,,3.4,3.5,128.9
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,2319,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,825,0,-1,0,0,0,6,0,0,0,Southampton,West Brom,,,,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,30,0.833333333333333,2.08333333333333E-07,7.5E-06,0,435026,0,11,0,20,0,0,0,7.5,1325,0,0,30,0,0.4,0,1.7,0,0,2,0,0,7.1,910089,0,-1,1,0,720,733,0,0,147,Leeds United F.C.,West Ham,,,,0.4,0.4,19.1
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,10559,1,2,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5074,0,-1,0,0,80,0,0,0,17,Fulham,Wolverhampton,,,,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,9827,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1531,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,,,,0,0,0
Ryan,Fraser,MID,NEW,5600000,0,39,2.2,3.92857142857143E-07,6.96428571428571E-06,0,87572,0,18,0,0,0,0,0,7,12,-4,0,39,4,0,0,0,0,0,4,0,4,0.2,25504,0,-1,0,0,922,6,0,1,154,Sheffield United,Fulham,,,,0,0,70.1
,Fred,MID,MUN,5300000,2,69,2.3,4.33962264150943E-07,1.30188679245283E-05,0,35432,5,25,0,0,0,1,0,13,98,-2,0,69,2,0.3,0,1.8,1,0,12,0,0,0.2,34171,0,-1,0,0,2389,30,0,0,404,Fulham,Wolverhampton,,,,0,1.6,108
Ryan,Fredericks,DEF,WHU,4200000,0,28,0.777777777777778,1.85185185185185E-07,6.66666666666667E-06,0,57798,2,9,0,0,0,1,0,6.7,12,-3,0,28,3,0.1,0,0.6,0,0,1,0,1,0.2,24086,0,-1,0,0,564,13,0,0,127,West Brom,Southampton,,,,0.4,0.4,41.9
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,-1,0,0,0,0,0,0,0,Newcastle,Burnley,,,,0,0,0
Christian,Fuchs,DEF,LEI,4500000,0,24,0.666666666666667,1.48148148148148E-07,5.33333333333333E-06,0,44733,4,9,0,0,0,0,0,5.3,10,0,0,24,0,0,0,0,2,0,3,0,0,0.2,45418,0,-1,0,0,701,6,0,0,112,Chelsea,Tottenham,,,,0.3,0.3,19.2
Darnell,Furlong,DEF,WBA,4500000,0,77,2.3,5.11111111111111E-07,1.71111111111111E-05,0,64497,5,57,0,0,0,1,0,17.1,40,0,0,77,0,0.2,0,0.8,2,0,6,0,3,0.2,67857,1,-1,0,0,2751,19,0,0,385,West Ham,Leeds United F.C.,,,,2.5,1.7,95.9
,Gabriel,DEF,ARS,4900000,0,70,3.3,6.73469387755102E-07,1.42857142857143E-05,0,1201093,2,23,0,0,0,2,0,14.3,146,-1,0,70,1,0.6,0,3,7,0,5,0,0,4.5,1054366,0,-1,0,1,1816,553,0,1,352,Crystal Palace,Brighton,,,,3.5,3,71.3
Conor,Gallagher,MID,WBA,5500000,0,68,2.4,4.36363636363636E-07,1.23636363636364E-05,0,22192,10,42,0,0,0,2,0,12.4,15,0,0,68,0,0.2,0,1,3,0,5,0,2,0.1,23237,0,-1,0,0,2350,13,0,0,304,West Ham,Leeds United F.C.,,,,1.7,1.7,95.5
Eric,Garcia,DEF,MCI,4700000,1,6,0.166666666666667,3.54609929078014E-08,1.27659574468085E-06,0,26520,0,12,0,0,0,0,0,1.3,23,-3,0,6,3,0.1,0,0.4,0,0,0,0,0,0.2,12852,0,-1,0,0,380,41,0,0,64,Brighton,Everton,,,,0.1,0.1,9.7
Taylor,Gardner-Hickman,MID,WBA,4500000,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,-1,0,0,0,7,0,0,0,West Ham,Leeds United F.C.,,,,0,0,0
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,7016,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,2403,0,-1,0,0,0,0,0,0,0,Fulham,Wolverhampton,,,,0,0,0
Dwight,Gayle,FWD,NEW,5900000,0,29,0.805555555555556,1.3653483992467E-07,4.91525423728814E-06,0,12135,0,9,0,0,0,1,0,4.9,26,-1,0,29,1,0.2,0,1.2,3,0,0,0,1,0.1,11885,0,-1,0,0,431,36,0,0,79,Sheffield United,Fulham,,,,0.4,0.4,40.6
Paulo,Gazzaniga,GLK,TOT,4300000,0,0,0,0,0,0,21126,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4988,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,,,,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,1,1,2E-07,2E-07,0,636,0,1,0,0,0,0,0,0.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,700,0,-1,0,0,11,3,0,0,1,Wolverhampton,Man City,,,,0,0,0.5
Joe,Gelhardt,FWD,LEE,4500000,0,0,0,0,0,0,2274,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2916,0,-1,0,0,0,22,0,0,0,Southampton,West Brom,,,,0,0,0
Kieran,Gibbs,DEF,WBA,4300000,0,5,0.138888888888889,3.22997416020672E-08,1.16279069767442E-06,0,54985,1,25,0,0,0,0,0,1.2,7,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,11032,0,-1,0,0,810,9,0,1,107,West Ham,Leeds United F.C.,,,,0.1,0.1,20.8
Morgan,Gibbs-White,MID,WOL,4900000,1,21,0.583333333333333,1.19047619047619E-07,4.28571428571429E-06,0,1259,0,5,0,0,0,1,0,4.3,6,-1,0,21,1,0.6,0,3,3,0,0,0,0,0,1397,0,-1,0,0,354,17,0,0,75,Everton,Man Utd,,,,0.3,0.3,23.8
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,20150,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6239,0,-1,0,0,0,0,0,0,0,Liverpool,Sheffield United,,,,0,0,0
Mark,Gillespie,GLK,NEW,4300000,0,0,0,0,0,0,6664,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3141,0,-1,0,0,0,5,0,0,0,Sheffield United,Fulham,,,,0,0,0
Billy,Gilmour,MID,CHE,4300000,0,8,0.222222222222222,5.16795865633075E-08,1.86046511627907E-06,0,18391,0,2,0,0,0,0,0,1.9,30,-2,0,8,2,0.2,0,1,0,0,1,0,0,0.1,12521,0,-1,0,0,259,65,0,0,38,Leicester,Aston Villa,,,,0.1,0.1,9.5
Olivier,Giroud,FWD,CHE,6700000,1,47,1.30555555555556,1.9485903814262E-07,7.01492537313433E-06,0,352471,1,5,0,0,0,4,0,7,131,-3,0,47,3,0.1,0,0.5,6,0,4,0,0,1.1,310834,0,-1,0,1,740,72,0,0,139,Leicester,Aston Villa,,,,0.7,0.7,67.2
Ben,Godfrey,DEF,EVE,5100000,1,95,3.2,6.27450980392157E-07,1.86274509803922E-05,0,66054,4,30,0,0,0,0,0,18.6,1584,1,0,95,-1,1,0,5.2,7,0,10,0,2,2,223152,1,-1,0,2,2547,1916,0,0,504,Wolverhampton,Man City,,,,3.6,4.4,80
Claudio,Gomes,MID,MCI,4500000,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,-1,0,0,0,4,0,0,0,Brighton,Everton,,,,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,10,1.4,2.69230769230769E-07,1.92307692307692E-06,0,379432,0,14,0,0,0,0,0,1.9,22,-3,0,10,3,0,0,0,0,0,0,0,0,1,109865,0,-1,0,0,589,6,0,0,94,Burnley,Crystal Palace,,,,0,0,12.5
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,1427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,-1,0,0,0,0,0,0,0,Liverpool,Sheffield United,,,,0,0,0
Anthony,Gordon,MID,EVE,4300000,0,3,1,2.32558139534884E-07,6.97674418604651E-07,0,145085,0,0,0,0,0,0,0,0.7,28,-2,0,3,2,0,0,0,0,0,0,0,0,0.4,112153,0,-1,0,0,87,0,0,0,11,Wolverhampton,Man City,,,,0,0,3.1
Kyron,Gordon,DEF,SHU,4000000,0,0,0,0,0,0,1891,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2242,0,-1,0,0,0,17,0,0,0,Newcastle,Burnley,,,,0,0,0
Karlan,Grant,FWD,WBA,5600000,0,39,1.08333333333333,1.93452380952381E-07,6.96428571428571E-06,0,14787,1,25,0,0,0,1,0,7,6,-4,0,39,4,0.1,0,0.3,3,0,3,0,0,0,15228,0,-1,0,0,1108,10,0,0,99,West Ham,Leeds United F.C.,,,,0.5,0.5,41.2
Lee,Grant,GLK,MUN,4000000,0,0,0,0,0,0,7066,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9113,0,-1,0,0,0,10,0,0,0,Fulham,Wolverhampton,,,,0,0,0
Demarai,Gray,MID,LEI,5100000,0,1,1,1.96078431372549E-07,1.96078431372549E-07,0,14361,0,0,0,0,0,0,0,0.2,1,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,2724,0,-1,0,0,18,0,0,0,3,Chelsea,Tottenham,,,,0,0,0.5
Jack,Grealish,MID,AVL,7500000,1,132,5.3,7.06666666666667E-07,1.76E-05,0,5357708,6,27,0,0,0,6,0,17.6,712,5,0,132,-5,0.1,0,0.4,13,0,12,0,12,14.4,5433111,0,-1,0,2,2065,1970,0,0,507,Tottenham,Chelsea,,,,5.2,5.3,251.9
Mason,Greenwood,MID,MUN,7300000,2,106,2.94444444444444,4.03348554033486E-07,1.45205479452055E-05,0,963837,2,23,0,0,0,7,0,14.5,5152,-2,0,106,2,0.7,0,4.8,9,0,7,0,2,11.2,1333042,0,-1,0,3,1813,5349,0,0,318,Fulham,Wolverhampton,,,,2.4,2.4,152.9
Sam,Greenwood,FWD,LEE,4500000,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,0,-1,0,0,0,35,0,0,0,Southampton,West Brom,,,,0,0,0
Kamil,Grosicki,MID,WBA,5200000,0,8,0.222222222222222,4.27350427350427E-08,1.53846153846154E-06,0,7933,0,5,0,0,0,0,0,1.5,2,-3,0,8,3,0,0,0,0,0,0,0,1,0,1105,0,-1,0,0,147,5,0,0,29,West Ham,Leeds United F.C.,,,,0.1,0.1,7.2
Pascal,Gro?,MID,BHA,5800000,5,114,3.5,6.03448275862069E-07,1.96551724137931E-05,0,154614,3,26,0,0,0,3,0,19.7,182,-2,0,114,2,0.7,1,4.3,11,0,10,0,8,0.4,159656,0,-1,0,0,2389,399,0,0,513,Man City,Arsenal,,,,2.4,3.1,211.4
Jay-Roy,Grot,MID,LEE,4700000,0,0,0,0,0,0,3579,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,1206,0,-1,0,0,0,0,0,0,0,Southampton,West Brom,,,,0,0,0
Vicente,Guaita,GLK,CRY,4800000,0,121,3.5,7.29166666666667E-07,2.52083333333333E-05,0,552235,2,59,0,104,0,0,0,25.2,905,-2,0,121,2,0.4,0,1.8,15,0,8,0,0,3.8,610619,0,-1,1,4,3150,73,0,0,613,Arsenal,Liverpool,,,,4.1,4.6,79.2
Johann Berg,Gudmundsson,MID,BUR,5400000,0,46,1.27777777777778,2.36625514403292E-07,8.51851851851852E-06,0,21357,2,20,0,0,0,2,0,8.5,7,-1,0,46,1,0,0,0.2,3,0,3,0,0,0,17473,0,-1,0,0,1180,8,0,0,157,Liverpool,Sheffield United,,,,0.6,1,46.1
Matteo,Guendouzi,MID,ARS,4700000,0,0,0,0,0,0,13205,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2725,0,-1,0,0,0,0,0,0,0,Crystal Palace,Brighton,,,,0,0,0
Frederic,Guilbert,DEF,AVL,4300000,0,0,0,0,0,0,10199,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2055,0,-1,0,0,0,0,0,0,0,Tottenham,Chelsea,,,,0,0,0
Ilkay,Gundogan,MID,MCI,5600000,7,157,5.6,1E-06,2.80357142857143E-05,0,2936778,1,16,0,0,0,13,0,28,14180,1,0,157,-1,0.5,1,2.8,22,0,12,0,4,18.1,4274378,0,-1,0,7,2025,2978,0,0,620,Brighton,Everton,,,,0,6,215.3
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,18933,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2885,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,West Ham,,,,0,0,0
Antwoine,Hackford,FWD,SHU,4400000,0,1,0.0277777777777778,6.31313131313131E-09,2.27272727272727E-07,0,20961,0,0,0,0,0,0,0,0.2,48,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,27763,0,-1,0,0,10,49,0,0,3,Newcastle,Burnley,,,,0,0,1.8
Sebastien,Haller,FWD,WHU,6100000,0,41,2.6,4.26229508196721E-07,6.72131147540984E-06,0,94454,0,12,0,0,0,3,0,6.7,7,-4,0,41,4,0,0,0,4,0,3,0,0,0.2,60525,0,-1,0,0,932,0,0,0,113,West Brom,Southampton,,,,0,0,66.2
Reece,Hannam,DEF,CRY,4000000,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,715,0,-1,0,0,0,17,0,0,0,Arsenal,Liverpool,,,,0,0,0
Rekeem,Harper,MID,WBA,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,87903,0,2,0,0,0,0,0,0.5,20,-2,0,2,2,0,0,0,0,0,0,0,0,0.3,66429,0,-1,0,0,30,0,0,0,7,West Ham,Leeds United F.C.,,,,0,0,1.6
Jack,Harrison,MID,LEE,5500000,3,155,4.4,8E-07,2.81818181818182E-05,0,793408,2,44,0,0,0,8,0,28.2,1463,0,0,155,0,0.9,0,5.2,15,0,11,0,9,5.8,1144048,0,-1,0,4,2756,15741,0,0,521,Southampton,West Brom,,,,4,5.3,224.1
,Harry Wilson,MID,LIV,5100000,0,0,0,0,0,0,6182,0,0,0,0,0,0,0,0,0,-4,0,0,4,0,0,0,0,0,0,0,0,0,502,0,-1,0,0,0,0,0,0,0,Burnley,Crystal Palace,,,,0,0,0
Joe,Hart,GLK,TOT,4200000,0,0,0,0,0,0,49636,0,0,0,0,0,0,0,0,30,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,15322,0,-1,0,0,0,24,0,0,0,Aston Villa,Leicester,,,,0,0,0
Taylor,Harwood-Bellis,DEF,MCI,4000000,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,-1,0,0,0,0,0,0,0,Brighton,Everton,,,,0,0,0
Kortney,Hause,DEF,AVL,4400000,1,29,0.805555555555556,1.83080808080808E-07,6.59090909090909E-06,0,80573,2,5,0,0,0,1,0,6.6,10,-1,0,29,1,0,0,0.1,3,0,3,0,0,0.1,80781,0,-1,0,1,494,9,0,0,96,Tottenham,Chelsea,,,,0.4,0.4,16.3
Kai,Havertz,MID,CHE,8300000,0,90,2.5,3.01204819277108E-07,1.08433734939759E-05,0,1445235,2,15,0,0,0,4,0,10.8,4948,-2,0,90,2,0.4,0,3.5,3,0,8,0,6,3.6,809545,0,-1,0,1,1488,847,0,0,275,Leicester,Aston Villa,,,,0,1.7,110.3
