FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Ederson,GLK,MCI,5700000,6,149,4.4,7.71929824561404E-07,2.6140350877193E-05,0,421022,0,25,0,55,0,0,0,26.6,8568,2,-1,149,-2,0.5,0,2.8,9,0,15,0,0,8.7,607249,0,0,2,2,3015,18958,1,0,635,West Ham,Huddersfield,Brighton,Southampton,,5.4,11.9,5.3,53.2
,Eduardo,GLK,CHE,4700000,0,0,0,0,0,0,3541,0,0,0,0,0,0,0,0,13,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1193,0,0,0,0,0,15,0,0,0,Swansea,Liverpool,Huddersfield,Newcastle,,0,0,0,0
Thomas,Edwards,DEF,STK,4000000,0,6,0.171428571428571,4.28571428571429E-08,1.5E-06,0,29834,0,15,0,0,0,0,0,1.5,598,0,0,6,0,0,0,0,0,0,0,0,0,0.3,48902,0,0,0,0,481,107,0,0,81,Liverpool,Crystal Palace,Swansea,,,0.1,0.1,0.1,12.7
Robert,Elliot,GLK,NEW,4000000,0,57,3.6,9E-07,1.425E-05,0,1037464,0,21,0,44,0,0,0,14.3,21363,0,0,57,0,0,0,0,4,0,3,0,0,14.4,906038,0,0,1,3,1440,3090,0,0,280,West Brom,Watford,Tottenham,Chelsea,,4.1,7,4.3,36.5
Mohamed,Elneny,MID,ARS,4200000,1,22,1.7,4.04761904761905E-07,5.23809523809524E-06,0,344844,3,12,0,0,0,0,0,5.2,8122,-3,0,22,3,0.2,0,1,0,0,3,0,1,3.2,308644,0,0,0,0,865,599,0,1,156,Man Utd,Burnley,Leicester,Huddersfield,,0,0,0,42.5
,Emerson,DEF,CHE,5200000,0,7,0.205882352941176,3.95927601809955E-08,1.34615384615385E-06,0,2056,0,1,0,0,0,0,0,1.3,297,-3,0,7,3,0.3,0,1.5,0,0,0,0,1,0.1,5342,0,0,0,0,98,2741,0,0,28,Swansea,Liverpool,Huddersfield,Newcastle,,0.1,0.2,0.1,6.7
Christian,Eriksen,MID,TOT,9600000,0,186,5.6,5.83333333333333E-07,1.9375E-05,0,2242630,0,28,0,0,0,11,0,19.6,11756,1,-1,186,-1,0.9,0,8.3,23,0,15,0,9,18.1,2400883,0,0,0,3,2858,108019,1,0,750,Watford,West Brom,Newcastle,Leicester,,7.2,13.8,7.1,323.7
Jonny,Evans,DEF,WBA,4900000,1,77,2.9,5.91836734693878E-07,1.57142857142857E-05,0,130509,7,38,0,0,0,2,0,15.7,896,-1,0,77,1,0.3,0,1.5,5,0,6,0,2,1,133856,1,0,0,1,2268,272,0,0,452,Newcastle,Tottenham,Crystal Palace,,,1.9,3.2,3.5,85.1
Patrice,Evra,DEF,WHU,4200000,0,1,0.0294117647058824,7.00280112044818E-09,2.38095238095238E-07,0,10180,0,6,0,0,0,0,0,0.2,544,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.2,16933,0,0,0,0,161,140,0,0,22,Man City,Leicester,Man Utd,Everton,,0,0,0,3.7
Lukasz,Fabianski,GLK,SWA,4700000,9,139,4.1,8.72340425531915E-07,2.95744680851064E-05,0,458191,0,51,0,121,0,0,0,29.6,6628,2,0,139,-2,0.9,0,4,12,0,9,0,0,9.1,701239,0,0,2,2,3060,28149,0,0,689,Chelsea,Bournemouth,Southampton,Stoke,,5.2,8.9,5.5,94.8
Cesc,Fabregas,MID,CHE,6800000,0,73,2.5,3.67647058823529E-07,1.07352941176471E-05,0,707246,4,25,0,0,0,1,0,10.7,900,-2,0,73,2,0.2,0,1.5,4,0,9,0,4,3,412725,0,0,0,1,2040,524,0,1,472,Swansea,Liverpool,Huddersfield,Newcastle,,1.8,4.4,1.7,219.8
Adam,Federici,GLK,BOU,4000000,0,0,0,0,0,0,145110,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,2.2,20057,0,0,0,0,0,92,0,0,0,Southampton,Swansea,Burnley,,,0,0,0,0
Sofiane,Feghouli,MID,WHU,5500000,0,0,0,0,0,0,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,Man City,Leicester,Man Utd,Everton,,0,0,0,0
Marouane,Fellaini,MID,MUN,4700000,0,39,1.14705882352941,2.44055068836045E-07,8.29787234042553E-06,0,207070,1,0,0,0,0,3,0,8.3,77,-3,0,39,3,0.2,0,0.8,3,0,4,0,0,0.5,191630,0,0,0,1,518,91,0,0,138,Arsenal,Brighton,West Ham,Watford,,0.8,1.2,0.7,47.7
Leroy,Fer,MID,SWA,5200000,0,41,2,3.84615384615385E-07,7.88461538461538E-06,0,40036,5,26,0,0,0,1,0,7.9,20,-3,0,41,3,0,0,0,0,0,4,0,1,0.2,17280,0,0,0,0,1394,6,0,0,201,Chelsea,Bournemouth,Southampton,Stoke,,0,0,0,56
Nathan,Ferguson,DEF,WBA,4000000,0,0,0,0,0,0,3147,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6531,0,0,0,0,0,116,0,0,0,Newcastle,Tottenham,Crystal Palace,,,0,0,0,0
Edimilson,Fernandes,MID,WHU,4300000,1,18,0.529411764705882,1.2311901504788E-07,4.18604651162791E-06,0,17846,1,15,0,0,0,0,0,4.2,219,-2,0,18,2,0.5,0,2.3,0,0,2,0,0,0.2,9100,0,0,0,0,696,271,0,0,76,Man City,Leicester,Man Utd,Everton,,0.3,0.6,0.3,18.9
Federico,Fernandez,DEF,SWA,4500000,0,82,2.9,6.44444444444444E-07,1.82222222222222E-05,0,294436,4,42,0,0,0,1,0,18.2,17044,0,0,82,0,0.3,0,1.3,10,0,7,0,1,3.4,384632,1,0,0,2,2496,1884,0,0,471,Chelsea,Bournemouth,Southampton,Stoke,,0,5.2,3.4,92.1
,Fernandinho,MID,MCI,5000000,0,96,3.2,6.4E-07,1.92E-05,0,756591,7,22,0,0,0,3,0,19.2,2386,0,0,96,0,0.2,0,0.8,5,0,13,0,4,3.9,810551,0,0,0,1,2520,2910,0,0,499,West Ham,Huddersfield,Brighton,Southampton,,2.6,6.8,2.8,141.4
,Fernando,MID,MCI,4500000,0,0,0,0,0,0,4540,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,5,0,0,0,West Ham,Huddersfield,Brighton,Southampton,,0,0,0,0
Sam,Field,MID,WBA,4400000,0,23,0.657142857142857,1.49350649350649E-07,5.22727272727273E-06,0,22101,3,7,0,0,0,1,0,5.2,30,-1,0,23,1,0,0,0,2,0,4,0,0,0.1,21784,0,0,0,0,534,6,0,0,70,Newcastle,Tottenham,Crystal Palace,,,0.3,0.3,0.3,26.3
Roberto,Firmino,FWD,LIV,9600000,1,175,5.1,5.3125E-07,1.82291666666667E-05,0,3559115,1,31,0,0,0,15,0,18.2,111797,11,-1,175,-11,0.3,0,3,29,0,14,0,8,39,4513450,0,0,0,3,2497,36534,1,0,736,Stoke,Chelsea,Brighton,,,7.4,4.3,7.5,295.1
Jon,Flanagan,DEF,LIV,4400000,0,0,0,0,0,0,1514,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,1179,0,0,0,0,0,1,0,0,0,Stoke,Chelsea,Brighton,,,0,0,0,0
Ashley,Fletcher,FWD,WHU,4500000,0,0,0,0,0,0,36443,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.4,7372,0,0,0,0,0,26,0,0,0,Man City,Leicester,Man Utd,Everton,,0,0,0,0
Darren,Fletcher,MID,STK,4700000,0,64,2.6,5.53191489361702E-07,1.36170212765957E-05,0,59290,0,48,0,0,0,1,0,13.6,172,-3,0,64,3,0,0,0,3,0,4,0,1,0.4,29270,0,0,0,1,2110,26,0,0,319,Liverpool,Crystal Palace,Swansea,,,1.3,2.1,1.8,73.7
Phil,Foden,MID,MCI,4700000,1,7,0.205882352941176,4.38047559449312E-08,1.48936170212766E-06,0,2735,0,1,0,0,0,0,0,1.5,45,-3,0,7,3,0.1,0,0.3,0,0,0,0,1,0,1437,0,0,0,0,37,244,0,0,28,West Ham,Huddersfield,Brighton,Southampton,,0.1,0.2,0.1,6.9
Michael,Folivi,FWD,WAT,4500000,0,0,0,0,0,0,16182,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0.1,22533,0,0,0,0,0,12,0,0,0,Tottenham,Newcastle,Man Utd,,,0,0,0,0
Jose,Fonte,DEF,WHU,4700000,0,34,4.3,9.14893617021277E-07,7.23404255319149E-06,0,153857,0,11,0,0,0,0,0,7.2,75,-3,0,34,3,0,0,0,3,0,3,0,2,0.8,77178,0,0,0,0,688,0,0,0,156,Man City,Leicester,Man Utd,Everton,,0,0,0,33.4
Fraser,Forster,GLK,SOU,4600000,0,73,3.6,7.82608695652174E-07,1.58695652173913E-05,0,535095,0,30,0,69,0,0,0,15.9,1615,-4,0,73,4,0,0,0,6,0,4,0,0,3.9,369922,0,0,1,1,1800,1457,0,0,351,Bournemouth,Everton,Swansea,Man City,,3.5,6.1,3.5,48.9
Ben,Foster,GLK,WBA,4300000,1,105,3.1,7.2093023255814E-07,2.44186046511628E-05,0,775601,2,53,0,89,0,0,0,24.4,9910,-2,0,105,2,0.8,0,3.3,8,0,8,0,0,9.4,514288,0,0,0,1,3060,6180,0,0,565,Newcastle,Tottenham,Crystal Palace,,,2.2,3.5,3.8,66.4
Timothy,Fosu-Mensah,DEF,CRY,4400000,0,39,1.9,4.31818181818182E-07,8.86363636363636E-06,0,107100,2,29,0,0,0,0,0,8.9,1218,-1,0,39,1,0.1,0,0.3,3,0,2,0,0,1,70634,0,0,0,0,1592,64,0,0,279,Leicester,Stoke,West Brom,,,1.3,1.4,1.5,47.4
Juan,Foyth,DEF,TOT,4500000,0,0,0,0,0,0,1926,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,31,0,0,0,Watford,West Brom,Newcastle,Leicester,,0,0,0,0
Simon,Francis,DEF,BOU,4300000,0,44,1.5,3.48837209302326E-07,1.02325581395349E-05,0,200357,8,45,0,0,0,0,0,10.2,2489,-2,0,44,2,0.1,0,0.5,1,0,3,0,0,1.3,121782,0,0,0,0,2528,414,0,1,438,Southampton,Swansea,Burnley,,,1,1.1,0.8,121
Ryan,Fraser,MID,BOU,5100000,0,82,3.6,7.05882352941176E-07,1.6078431372549E-05,0,134963,0,35,0,0,0,4,0,16.1,1607,-4,0,82,4,0.6,0,3.3,10,0,1,0,3,0.7,107800,0,0,0,2,1733,655,0,0,331,Southampton,Swansea,Burnley,,,3.3,4,3.3,138.2
Christian,Fuchs,DEF,LEI,4800000,0,56,1.64705882352941,3.43137254901961E-07,1.16666666666667E-05,0,216374,1,27,0,0,0,0,0,11.7,1050,-2,0,56,2,0.1,0,0.3,8,0,4,0,1,1.9,112693,0,0,0,1,1647,169,0,0,323,Crystal Palace,West Ham,Arsenal,Tottenham,,1.8,3.1,1,62.8
Jay,Fulton,MID,SWA,4300000,0,1,0.5,1.16279069767442E-07,2.32558139534884E-07,0,4347,1,0,0,0,0,0,0,0.2,7,-2,0,1,2,0,0,0,0,0,0,0,0,0,3722,0,0,0,0,17,0,0,0,1,Chelsea,Bournemouth,Southampton,Stoke,,0,0,0,0
Ramiro,Funes Mori,DEF,EVE,4900000,0,1,0.0285714285714286,5.83090379008746E-09,2.04081632653061E-07,0,1401,0,0,0,0,0,0,0,0.2,27,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,949,0,0,0,0,14,25,0,0,4,Huddersfield,Southampton,West Ham,,,0,0,0,0.7
Manolo,Gabbiadini,FWD,SOU,6200000,0,58,2.1,3.38709677419355E-07,9.35483870967742E-06,0,501955,2,17,0,0,0,4,0,9.4,343,-8,0,58,8,0.1,0,0.5,7,0,4,0,0,1.3,266458,0,0,0,1,1045,246,0,0,173,Bournemouth,Everton,Swansea,Man City,,2,2.8,1.5,48.7
Ali,Gabr,DEF,WBA,4200000,0,0,0,0,0,0,4555,0,0,0,0,0,0,0,0,97,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,6672,0,0,0,0,0,46,0,0,0,Newcastle,Tottenham,Crystal Palace,,,0,0,0,0
,Gabriel,DEF,ARS,5000000,0,0,0,0,0,0,2349,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,1,0,0,0,Man Utd,Burnley,Leicester,Huddersfield,,0,0,0,0
,Gamez,DEF,NEW,3900000,0,9,4.5,1.15384615384615E-06,2.30769230769231E-06,0,234243,0,0,0,0,0,0,0,2.3,1167,-1,0,9,1,0,0,0,2,0,1,0,0,1.5,204434,0,0,0,0,97,294,0,0,38,West Brom,Watford,Tottenham,Chelsea,,0,0,0,8.4
Luke,Garbutt,DEF,EVE,4000000,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,0,0,0,0,0,74,0,0,0,Huddersfield,Southampton,West Ham,,,0,0,0,0
Dwight,Gayle,FWD,NEW,6100000,1,82,2.6,4.26229508196721E-07,1.34426229508197E-05,0,211903,3,27,0,0,0,5,0,13.4,2693,-4,0,82,4,0.2,0,1.5,7,0,6,0,3,1.1,149771,0,0,0,2,1670,1607,0,0,240,West Brom,Watford,Tottenham,Chelsea,,2.9,3.7,2,123.4
Paulo,Gazzaniga,GLK,TOT,4200000,0,9,0.264705882352941,6.30252100840336E-08,2.14285714285714E-06,0,5732,0,0,0,3,0,0,0,2.1,49,-3,0,9,3,0,0,0,2,0,1,0,0,0.1,7002,0,0,0,0,90,47,0,0,26,Watford,West Brom,Newcastle,Leicester,,0.1,0.2,0.1,2.7
Kieran,Gibbs,DEF,WBA,5000000,1,73,2.4,4.8E-07,1.46E-05,0,47404,2,42,0,0,0,0,0,14.6,380,0,0,73,0,0.5,0,2.5,1,0,6,0,2,0.4,52836,0,0,0,0,2556,209,0,0,426,Newcastle,Tottenham,Crystal Palace,,,1.4,2.4,2.9,93.3
Olivier,Giroud,FWD,CHE,8200000,0,63,2.5,3.04878048780488E-07,7.68292682926829E-06,0,211429,0,8,0,0,0,6,0,7.7,2278,-3,0,63,3,0.5,0,4,7,0,3,0,1,2.1,206380,0,0,0,2,695,37407,0,0,233,Swansea,Liverpool,Huddersfield,Newcastle,,1.8,4.9,1.9,108.5
Connor,Goldson,DEF,BHA,3900000,0,5,0.147058823529412,3.77073906485671E-08,1.28205128205128E-06,0,135734,1,4,0,0,0,0,0,1.3,3730,-1,0,5,1,0,0,0,0,0,1,0,0,2.7,251799,0,0,0,0,180,1801,0,0,33,Burnley,Man Utd,Man City,Liverpool,,0.1,0.2,0.1,9.7
Heurelho,Gomes,GLK,WAT,4500000,0,62,2.7,6E-07,1.37777777777778E-05,0,169560,0,39,0,61,0,0,0,13.8,1229,0,0,62,0,0,0,0,4,0,5,0,0,1.3,135680,0,0,0,0,2038,54,0,0,386,Tottenham,Newcastle,Man Utd,,,2.1,2.6,1.8,45.1
Joseph,Gomez,DEF,LIV,4500000,1,77,3.5,7.77777777777778E-07,1.71111111111111E-05,0,639902,3,22,0,0,0,0,0,17.1,2063,0,0,77,0,0.1,0,0.3,6,0,8,0,2,2.4,694965,0,0,0,2,1811,2981,0,0,448,Stoke,Chelsea,Brighton,,,4.5,3.3,4.7,70.7
Dan,Gosling,MID,BOU,4800000,0,55,2.2,4.58333333333333E-07,1.14583333333333E-05,0,11308,8,39,0,0,0,2,0,11.5,262,-2,0,55,2,0.3,0,1.5,4,0,1,0,1,0.1,12048,0,0,0,0,1827,56,0,0,244,Southampton,Swansea,Burnley,,,1.5,1.9,1.5,88.6
Yoan,Gouffran,MID,NEW,5000000,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,West Brom,Watford,Tottenham,Chelsea,,0,0,0,0
Max,Gradel,MID,BOU,5000000,0,0,0,0,0,0,4141,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,Southampton,Swansea,Burnley,,,0,0,0,0
Lee,Grant,GLK,STK,4200000,0,5,0.142857142857143,3.40136054421769E-08,1.19047619047619E-06,0,29631,0,7,0,8,0,0,0,1.2,83,-3,0,5,3,0,0,0,0,0,0,0,0,0.2,9958,0,0,0,0,270,51,0,0,44,Liverpool,Crystal Palace,Swansea,,,0.1,0.1,0.1,6.3
Andre,Gray,FWD,WAT,6300000,1,68,2.4,3.80952380952381E-07,1.07936507936508E-05,0,311122,1,26,0,0,0,4,0,10.8,916,-2,0,68,2,0.1,0,0.5,3,0,5,0,3,1.3,256330,0,0,0,0,1273,120,0,0,200,Tottenham,Newcastle,Man Utd,,,1.4,2.5,1.4,92.3
Demarai,Gray,MID,LEI,5300000,0,71,2.3,4.33962264150943E-07,1.33962264150943E-05,0,147687,2,25,0,0,0,3,0,13.4,616,-2,0,71,2,0.5,0,2.5,2,0,4,0,2,0.6,134739,0,0,0,0,1486,421,0,0,287,Crystal Palace,West Ham,Arsenal,Tottenham,,1.4,4.3,1.2,101.1
Robert,Green,GLK,HUD,4000000,0,0,0,0,0,0,6518,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13612,0,0,0,0,0,41,0,0,0,Everton,Man City,Chelsea,Arsenal,,0,0,0,0
Pascal,Gro?,MID,BHA,6000000,0,151,4.4,7.33333333333333E-07,2.51666666666667E-05,0,1756088,1,42,0,0,0,6,0,25.2,27811,5,0,151,-5,0.7,0,4,24,0,8,0,8,16.1,2522844,0,0,0,3,2650,19266,0,0,582,Burnley,Man Utd,Man City,Liverpool,,4.1,7.1,2.8,233.1
Marko,Grujic,MID,LIV,4200000,0,3,1,2.38095238095238E-07,7.14285714285714E-07,0,53013,0,0,0,0,0,0,0,0.7,104,-3,0,3,3,0,0,0,0,0,0,0,0,0.4,52106,0,0,0,0,14,9,0,0,9,Stoke,Chelsea,Brighton,,,0,0,0,1.9
Johann Berg,Gudmundsson,MID,BUR,5000000,2,110,3.4,6.8E-07,2.2E-05,0,134378,2,27,0,0,0,2,0,22,5161,0,0,110,0,0.6,0,3,7,0,9,0,9,1.9,237478,0,0,0,1,2574,20411,0,0,434,Brighton,Arsenal,Bournemouth,,,3.4,2.4,3.6,197.7
Idrissa,Gueye,MID,EVE,4800000,2,67,2.2,4.58333333333333E-07,1.39583333333333E-05,0,68698,6,41,0,0,0,1,0,14,414,-2,0,67,2,0.5,0,2.3,2,0,8,0,1,0.8,35685,0,0,0,0,2479,179,0,1,481,Huddersfield,Southampton,West Ham,,,1.2,1.9,1.2,87.6
Ilkay,Gundogan,MID,MCI,5400000,3,74,2.17647058823529,4.03050108932462E-07,1.37037037037037E-05,0,132956,3,13,0,0,0,4,0,13.7,7981,-1,0,74,1,1,0,5.5,9,0,5,0,2,2.1,226375,0,0,0,2,1240,25773,0,0,332,West Ham,Huddersfield,Brighton,Southampton,,1.4,3.8,1.5,104.6
Florent,Hadergjonaj,DEF,HUD,4500000,0,41,2.2,4.88888888888889E-07,9.11111111111111E-06,0,6414,3,25,0,0,0,0,0,9.1,270,0,0,41,0,0.6,0,2.7,5,0,3,0,1,0.1,10380,0,0,0,0,1372,203,0,0,229,Everton,Man City,Chelsea,Arsenal,,2,2.6,2.4,63.2
Massadio,Haidara,DEF,NEW,3900000,0,0,0,0,0,0,119446,0,0,0,0,0,0,0,0,1667,-1,0,0,1,0,0,0,0,0,0,0,0,1.8,139107,0,0,0,0,0,1311,0,0,0,West Brom,Watford,Tottenham,Chelsea,,0,0,0,0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0,0,0,0,733,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,0,0,0,6,0,0,0,Man City,Leicester,Man Utd,Everton,,0,0,0,0
Ben,Hamer,GLK,LEI,4300000,0,7,0.205882352941176,4.78796169630643E-08,1.62790697674419E-06,0,2510,0,0,0,2,0,0,0,1.6,178,-2,0,7,2,0.4,0,1.8,0,0,1,0,0,0.1,2573,0,0,0,0,94,1410,0,0,27,Crystal Palace,West Ham,Arsenal,Tottenham,,0.1,0.2,0.1,1.5
Grant,Hanley,DEF,NEW,4000000,0,0,0,0,0,0,86809,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5854,0,0,0,0,0,6,0,0,0,West Brom,Watford,Tottenham,Chelsea,,0,0,0,0
Rekeem,Harper,MID,WBA,4500000,0,1,0.0285714285714286,6.34920634920635E-09,2.22222222222222E-07,0,2250,0,0,0,0,0,0,0,0.2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1476,0,0,0,0,20,8,0,0,6,Newcastle,Tottenham,Crystal Palace,,,0,0,0,2.7
Joe,Hart,GLK,WHU,4200000,1,59,3.1,7.38095238095238E-07,1.4047619047619E-05,0,534730,0,39,0,54,0,0,0,14,6037,-3,0,59,3,0.8,0,3.3,3,0,4,0,1,5.7,196196,0,0,1,1,1710,5807,0,0,341,Man City,Leicester,Man Utd,Everton,,0,5.6,3.2,40.2
Jakob,Haugaard,GLK,STK,4000000,0,0,0,0,0,0,3008,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5966,0,0,0,0,0,42,0,0,0,Liverpool,Crystal Palace,Swansea,,,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,0,40,1.17647058823529,2.67379679144385E-07,9.09090909090909E-06,0,28636,7,25,0,0,0,1,0,9.1,95,-1,0,40,1,0.1,0,0.5,0,0,3,0,0,0.2,26032,0,0,0,0,1347,42,0,0,170,West Brom,Watford,Tottenham,Chelsea,,0.8,1.2,0.6,57.8
Eden,Hazard,MID,CHE,10500000,0,161,5.4,5.14285714285714E-07,1.53333333333333E-05,0,1348405,2,24,0,0,0,12,0,15.3,12372,0,0,161,0,0.3,0,3,24,0,10,0,5,6.2,1526557,0,0,0,5,2140,14338,0,0,645,Swansea,Liverpool,Huddersfield,Newcastle,,5.8,13.5,5.8,291.8
Tom,Heaton,GLK,BUR,4700000,0,8,0.228571428571429,4.86322188449848E-08,1.70212765957447E-06,0,366311,0,4,0,8,0,0,0,1.7,259,-3,0,8,3,0,0,0,0,0,0,0,0,1.8,20211,0,0,0,0,305,77,0,0,48,Brighton,Arsenal,Bournemouth,,,0.1,0.1,0.1,5.3
Michael,Hefele,DEF,HUD,4200000,0,1,0.5,1.19047619047619E-07,2.38095238095238E-07,0,9167,1,1,0,0,0,0,0,0.2,13,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,2756,0,0,0,0,32,7,0,0,1,Everton,Man City,Chelsea,Arsenal,,0,0,0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4600000,1,99,2.8,6.08695652173913E-07,2.15217391304348E-05,0,1539922,3,53,0,0,0,2,0,21.5,19889,1,0,99,-1,0.6,0,2.8,8,0,8,0,0,18,1965495,0,0,0,1,3116,7399,0,0,574,Newcastle,Tottenham,Crystal Palace,,,1.8,3,3.4,117.1
Tomer,Hemed,FWD,BHA,4600000,0,43,2.7,5.8695652173913E-07,9.34782608695652E-06,0,282482,0,8,0,0,0,2,0,9.3,1342,-4,0,43,4,0,0,0,5,0,3,0,2,1,303880,0,0,0,0,842,631,0,0,110,Burnley,Man Utd,Man City,Liverpool,,2,4.6,1.5,44.2
Jordan,Henderson,MID,LIV,5300000,2,68,1.94285714285714,3.66576819407008E-07,1.28301886792453E-05,0,166895,1,21,0,0,0,1,0,12.8,351,-2,0,68,2,0.5,0,2.5,3,0,12,0,1,1.1,129499,0,0,0,0,1958,1261,0,0,342,Stoke,Chelsea,Brighton,,,1.5,1,1.6,90.2
Jeff,Hendrick,MID,BUR,5400000,1,80,2.6,4.81481481481482E-07,1.48148148148148E-05,0,25826,1,21,0,0,0,2,0,14.8,395,-1,0,80,1,0.1,0,0.8,1,0,9,0,2,0.2,26210,0,0,0,0,2137,97,0,0,277,Brighton,Arsenal,Bournemouth,,,2.3,1.6,2.4,89.9
Wayne,Hennessey,GLK,CRY,4400000,10,85,3.5,7.95454545454545E-07,1.93181818181818E-05,0,131177,1,40,0,89,0,0,0,19.3,4326,-1,0,85,1,0.8,0,3.5,11,0,5,0,0,2.9,209779,0,0,0,2,2160,7967,0,0,453,Leicester,Stoke,West Brom,,,3.5,3.7,3.8,59.6
Dion,Henry,GLK,CRY,4000000,0,0,0,0,0,0,3642,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7452,0,0,0,0,0,44,0,0,0,Leicester,Stoke,West Brom,,,0,0,0,0
Ander,Herrera,MID,MUN,5000000,0,38,1.11764705882353,2.23529411764706E-07,7.6E-06,0,198645,5,13,0,0,0,0,0,7.6,238,-5,0,38,5,0.5,0,2.3,0,0,4,0,2,1.3,30075,0,0,0,0,1091,1135,0,0,202,Arsenal,Brighton,West Ham,Watford,,0.7,1.2,0.6,56.6
Wesley,Hoedt,DEF,SOU,5000000,0,60,2.5,5E-07,1.2E-05,0,9817,6,39,0,0,0,0,0,12,168,0,0,60,0,0.6,0,2.8,8,0,4,0,2,0.1,13455,0,0,0,0,2160,555,0,0,453,Bournemouth,Everton,Swansea,Man City,,2,3.4,2,79
Jonathan,Hogg,MID,HUD,4400000,0,45,1.7,3.86363636363636E-07,1.02272727272727E-05,0,36139,7,37,0,0,0,0,0,10.2,170,-1,0,45,1,0.5,0,2,0,0,6,0,0,0.2,44005,0,0,0,0,2069,119,0,1,342,Everton,Man City,Chelsea,Arsenal,,1.7,1.6,1.5,61.2
Pierre-Emile,H?jbjerg,MID,SOU,4300000,0,33,0.970588235294118,2.25718194254446E-07,7.67441860465116E-06,0,38119,4,28,0,0,0,0,0,7.7,867,-2,0,33,2,0.5,0,2,0,0,2,0,0,0.4,43376,0,0,0,0,1378,865,0,0,223,Bournemouth,Everton,Swansea,Man City,,0.5,1,0.5,58.3
Rob,Holding,DEF,ARS,4400000,0,20,0.588235294117647,1.33689839572193E-07,4.54545454545455E-06,0,110375,2,14,0,0,0,0,0,4.5,378,-6,0,20,6,0.1,0,0.5,0,0,2,0,1,0.6,28375,0,0,0,0,639,167,0,0,153,Man Utd,Burnley,Leicester,Huddersfield,,0.3,0.6,0.3,22.4
Jose,Holebas,DEF,WAT,4800000,6,68,2.7,5.625E-07,1.41666666666667E-05,0,74393,6,43,0,0,0,0,0,14.2,1093,-2,0,68,2,0.5,0,2.5,6,0,6,0,4,0.5,69831,0,0,0,0,2111,338,0,0,383,Tottenham,Newcastle,Man Utd,,,2.1,2.6,1.8,115.4
Mason,Holgate,DEF,EVE,4000000,0,37,2.5,6.25E-07,9.25E-06,0,217036,3,14,0,0,0,0,0,9.3,2708,-5,0,37,5,0,0,0,0,0,4,0,0,1.1,201913,0,0,0,0,1183,84,0,0,214,Huddersfield,Southampton,West Ham,,,0,0,0,48.5
