FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW38Forecast,ICTIndex
Cameron,Carter-Vickers,DEF,TOT,4500000,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,Leicester,,,,,0,0
Craig,Cathcart,DEF,WAT,4400000,2,14,0.378378378378378,8.5995085995086E-08,3.18181818181818E-06,0,1244,1,6,0,0,0,0,0,3.2,0,-1,0,14,1,0,0,0,0,0,1,0,0,0,600,0,0,0,0,495,0,0,0,90,Man Utd,,,,,0.2,14.6
Diego,Cavalieri,GLK,CRY,4000000,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,West Brom,,,,,0,0
Santiago,Cazorla,MID,ARS,6900000,0,0,0,0,0,0,2659,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1181,0,0,0,0,0,0,0,0,0,Huddersfield,,,,,0,0
Petr,Cech,GLK,ARS,5300000,0,124,3.6,6.79245283018868E-07,2.33962264150943E-05,0,294471,1,48,0,90,0,0,0,23.4,0,-2,0,124,2,0,0,0,7,0,11,0,0,4.5,183262,0,0,1,1,3039,0,0,0,627,Huddersfield,,,,,2.6,71.9
,Cedric,DEF,SOU,4700000,1,85,2.7,5.74468085106383E-07,1.80851063829787E-05,0,733910,3,44,0,0,0,0,0,18.1,0,-3,0,85,3,0,0,0,2,0,7,0,3,4,333610,0,0,0,1,2794,0,0,0,481,Man City,,,,,2.2,112.3
Nacer,Chadli,MID,WBA,5600000,1,15,0.405405405405405,7.23938223938224E-08,2.67857142857143E-06,0,39701,1,4,0,0,0,1,0,2.7,0,-4,0,15,4,0,0,0,3,0,1,0,0,0.2,9831,0,0,0,1,213,0,0,0,38,Crystal Palace,,,,,0.2,10.6
Nathaniel,Chalobah,MID,WAT,4200000,1,13,0.351351351351351,8.36550836550837E-08,3.0952380952381E-06,0,207520,1,7,0,0,0,0,0,3.1,0,-3,0,13,3,0,0,0,0,0,3,0,0,0.8,130656,0,0,0,0,447,0,0,0,40,Man Utd,,,,,0.2,20
Trevoh,Chalobah,DEF,CHE,4000000,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,0,0,0,0,0,0,0,0,0,Newcastle,,,,,0,0
,Chamberlain,MID,LIV,5500000,0,94,2.7,4.90909090909091E-07,1.70909090909091E-05,0,491196,3,28,0,0,0,3,0,17.1,0,-5,0,94,5,0,0,0,5,0,5,0,7,2.2,405944,0,0,0,0,1718,0,0,0,423,Brighton,,,,,0,166.5
Calum,Chambers,DEF,ARS,4700000,0,23,0.621621621621622,1.32259919493962E-07,4.8936170212766E-06,0,29485,1,14,0,0,0,0,0,4.9,0,-3,0,23,3,0,0,0,0,0,2,0,0,0.4,26699,0,0,0,0,864,0,0,0,171,Huddersfield,,,,,0.3,40.2
,Chicharito,FWD,WHU,6700000,0,93,3.3,4.92537313432836E-07,1.38805970149254E-05,0,1958547,3,36,0,0,0,8,0,13.9,0,-3,0,93,3,0,0,0,14,0,6,0,2,7.2,1272180,0,0,0,2,1537,0,0,0,309,Everton,,,,,3.9,115
Benjamin,Chilwell,DEF,LEI,4400000,0,65,2.7,6.13636363636364E-07,1.47727272727273E-05,0,224605,1,30,0,0,0,0,0,14.8,0,-1,0,65,1,0,0,0,4,0,6,0,2,3.1,374638,0,0,0,1,1848,0,0,1,381,Tottenham,,,,,0,78
Hamza,Choudhury,MID,LEI,4400000,0,13,0.351351351351351,7.98525798525799E-08,2.95454545454545E-06,0,490,1,9,0,0,0,0,0,3,0,-1,0,13,1,0,0,0,0,0,0,0,1,0,891,0,0,0,0,375,0,0,0,60,Tottenham,,,,,0.2,10.4
Eric Maxim,Choupo-Moting,MID,STK,5200000,0,107,3.6,6.92307692307692E-07,2.05769230769231E-05,0,805583,3,45,0,0,0,5,0,20.6,0,-3,0,107,3,0,0,0,9,0,5,0,5,1.9,847130,0,0,0,2,2241,0,0,0,341,Swansea,,,,,3.2,168.1
Andreas,Christensen,DEF,CHE,5300000,1,79,2.13513513513514,4.02855685874554E-07,1.49056603773585E-05,0,528289,0,23,0,0,0,0,0,14.9,0,-2,0,79,2,0,0,0,4,0,8,0,0,1.9,588107,0,0,0,0,2067,0,0,0,475,Newcastle,,,,,1.2,64.3
Ciaran,Clark,DEF,NEW,4300000,0,64,3.2,7.44186046511628E-07,1.48837209302326E-05,0,283060,3,30,0,0,0,2,0,14.9,0,-2,0,64,2,0,0,0,6,0,4,0,1,1.5,296031,0,0,0,1,1745,0,0,0,317,Chelsea,,,,,0,67.5
Jordy,Clasie,MID,SOU,4400000,0,0,0,0,0,0,18877,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4037,0,0,0,0,0,0,0,0,0,Man City,,,,,0,0
Tom,Cleverley,MID,WAT,5000000,0,58,2.5,5E-07,1.16E-05,0,103105,1,33,0,0,0,1,0,11.6,0,0,0,58,0,0,1,0,3,0,6,0,2,0.4,102471,0,0,0,1,1900,0,0,1,300,Man Utd,,,,,0,92.1
Sam,Clucas,MID,SWA,4700000,1,75,2.6,5.53191489361702E-07,1.59574468085106E-05,0,52093,2,30,0,0,0,3,0,16,0,-3,0,75,3,0,0,0,4,0,5,0,1,0.4,70980,0,0,0,1,2039,0,0,0,305,Stoke,,,,,2.3,86.2
Nathaniel,Clyne,DEF,LIV,5300000,0,7,0.189189189189189,3.56960734319225E-08,1.32075471698113E-06,0,28718,1,1,0,0,0,0,0,1.3,0,-2,0,7,2,0,0,0,0,0,1,0,0,0.3,2638,0,0,0,0,173,0,0,0,25,Brighton,,,,,0.1,8.7
Jack,Colback,MID,NEW,4200000,0,0,0,0,0,0,118802,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.7,113646,0,0,0,0,0,0,0,0,0,Chelsea,,,,,0,0
Joel,Coleman,GLK,HUD,3900000,0,0,0,0,0,0,115228,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,3.8,219180,0,0,0,0,0,0,0,0,0,Arsenal,,,,,0,0
Seamus,Coleman,DEF,EVE,6400000,1,39,1.05405405405405,1.64695945945946E-07,6.09375E-06,0,33289,0,12,0,0,0,0,0,6.1,0,-1,0,39,1,0,0,0,0,0,4,0,1,0.5,36888,0,0,0,0,1035,0,0,0,198,West Ham,,,,,0.5,41.2
James,Collins,DEF,WHU,4300000,1,36,0.972972972972973,2.26272784412319E-07,8.37209302325581E-06,0,36343,3,19,0,0,0,1,0,8.4,0,-2,0,36,2,0,0,0,3,0,3,0,0,0.2,31678,0,0,0,0,1049,0,0,0,200,Everton,,,,,0.5,44.6
Francis,Coquelin,MID,ARS,4300000,0,7,1,2.32558139534884E-07,1.62790697674419E-06,0,41507,0,6,0,0,0,0,0,1.6,0,-2,0,7,2,0,0,0,0,0,0,0,0,0.5,15808,0,0,0,0,164,0,0,0,35,Huddersfield,,,,,0,4.8
Jack,Cork,MID,BUR,4500000,2,100,2.6,5.77777777777778E-07,2.22222222222222E-05,0,419154,7,39,0,0,0,2,0,22.2,0,0,0,100,0,0,0,0,6,0,12,0,1,3.6,553294,0,0,0,1,3420,0,0,0,533,Bournemouth,,,,,2.4,119
,Costa,FWD,CHE,9500000,0,0,0,0,0,0,66583,0,0,0,0,0,0,0,0,0,-5,0,0,5,0,0,0,0,0,0,0,0,0.4,2469,0,0,0,0,0,0,0,0,0,Newcastle,,,,,0,0
Thibaut,Courtois,GLK,CHE,5300000,2,136,3.9,7.35849056603774E-07,2.56603773584906E-05,0,901183,2,34,0,77,0,0,0,25.7,0,-2,0,136,2,0,0,0,4,0,15,0,0,10.3,530384,0,0,0,0,3150,0,0,0,635,Newcastle,,,,,3.3,55.2
Philippe,Coutinho,MID,LIV,9100000,0,103,7.4,8.13186813186813E-07,1.13186813186813E-05,0,1731180,0,14,0,0,0,7,0,11.3,0,1,0,103,-1,0,0,0,15,0,5,0,7,3,1531129,0,0,0,4,1109,0,0,0,381,Brighton,,,,,0,169.4
Martin,Cranie,DEF,HUD,4000000,0,2,0.7,1.75E-07,5E-07,0,25562,0,7,0,0,0,0,0,0.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2,24179,0,0,0,0,179,0,0,0,35,Arsenal,,,,,0,4.7
Aaron,Cresswell,DEF,WHU,4900000,2,118,3.3,6.73469387755102E-07,2.40816326530612E-05,0,320817,7,60,0,0,0,1,0,24.1,0,-1,0,118,1,0,0,0,10,0,10,0,7,3.2,502197,0,0,0,0,3069,0,0,0,613,Everton,,,,,3.3,145
Peter,Crouch,FWD,STK,4800000,5,73,2.4,5E-07,1.52083333333333E-05,0,402280,4,27,0,0,0,5,0,15.2,0,-2,0,73,2,0,0,0,6,0,2,0,2,2.4,387237,0,0,0,0,1551,0,0,0,225,Swansea,,,,,1.7,99.9
Josh,Cullen,MID,WHU,4500000,0,2,0.0540540540540541,1.2012012012012E-08,4.44444444444444E-07,0,507,0,0,0,0,0,0,0,0.4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,809,0,0,0,0,6,0,0,0,7,Everton,,,,,0,0.8
James,Daly,FWD,CRY,4500000,0,0,0,0,0,0,2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6213,0,0,0,0,0,0,0,0,0,West Brom,,,,,0,0
Charlie,Daniels,DEF,BOU,4700000,5,94,2.7,5.74468085106383E-07,2E-05,0,1178667,0,50,0,0,0,1,0,20,0,-3,0,94,3,0,0,0,4,0,6,0,3,6.6,592879,0,0,0,0,3001,0,0,0,587,Burnley,,,,,2.1,125.9
,Danilo,DEF,MCI,5000000,9,100,4.3,8.6E-07,2E-05,0,449727,2,11,0,0,0,3,0,20,0,-5,0,100,5,0,0,0,8,0,9,0,2,2.8,353830,0,0,0,2,1340,0,0,0,398,Southampton,,,,,5.2,71.1
Scott,Dann,DEF,CRY,4600000,0,32,1.9,4.1304347826087E-07,6.95652173913044E-06,0,88280,4,26,0,0,0,1,0,7,0,-4,0,32,4,0,0,0,0,0,1,0,0,0.3,39567,0,0,0,0,1434,0,0,0,211,West Brom,,,,,0,67
Karl,Darlow,GLK,NEW,4300000,0,33,0.891891891891892,2.07416719044626E-07,7.67441860465116E-06,0,32605,0,15,0,35,0,0,0,7.7,0,-2,0,33,2,0,0,0,2,0,2,0,0,0.2,25668,1,0,0,1,900,0,0,0,172,Chelsea,,,,,0.5,25.9
Matteo,Darmian,DEF,MUN,4900000,9,27,0.72972972972973,1.4892443463872E-07,5.51020408163265E-06,0,33831,0,3,0,0,0,0,0,5.5,0,-6,0,27,6,0,0,0,3,0,3,0,0,0.2,7931,0,0,0,0,443,0,0,0,119,Watford,,,,,0.5,12.6
,David Luiz,DEF,CHE,5700000,0,32,3.2,5.6140350877193E-07,5.6140350877193E-06,0,1196235,3,13,0,0,0,1,0,5.6,0,-3,0,32,3,0,0,0,0,0,3,0,2,8.1,326869,0,0,0,0,838,0,0,1,186,Newcastle,,,,,0,29.6
,David Silva,MID,MCI,8200000,0,169,5.8,7.07317073170732E-07,2.0609756097561E-05,0,2594234,5,18,0,0,0,9,0,20.6,0,2,0,169,-2,0,0,0,26,0,14,0,11,11.5,2818085,0,0,0,6,2431,0,0,0,671,Southampton,,,,,6.9,286.5
Ben,Davies,DEF,TOT,5800000,0,143,4.9,8.44827586206897E-07,2.46551724137931E-05,0,1984637,3,20,0,0,0,2,0,24.7,0,3,0,143,-3,0,0,0,14,0,12,0,7,21.9,2774181,0,0,0,4,2323,0,0,0,615,Leicester,,,,,5.7,151
Tom,Davies,MID,EVE,5100000,2,66,2,3.92156862745098E-07,1.29411764705882E-05,0,73039,7,24,0,0,0,2,0,12.9,0,-4,0,66,4,0,0,0,3,0,6,0,2,0.4,42268,0,0,0,0,1892,0,0,0,223,West Ham,,,,,1,65.8
Steven,Davis,MID,SOU,4700000,0,71,1.91891891891892,4.08280621046578E-07,1.51063829787234E-05,0,458011,0,21,0,0,0,3,0,15.1,0,-3,0,71,3,0,0,0,6,0,4,0,2,1.3,482895,0,0,0,2,1515,0,0,0,337,Man City,,,,,1,82.5
Craig,Dawson,DEF,WBA,4800000,0,87,3.1,6.45833333333333E-07,1.8125E-05,0,335441,6,39,0,0,0,2,0,18.1,0,-2,0,87,2,0,0,0,4,0,8,0,1,1.5,129651,0,0,0,1,2510,0,0,0,453,Crystal Palace,,,,,3.8,111.2
Kevin,De Bruyne,MID,MCI,10300000,6,209,5.6,5.43689320388349E-07,2.02912621359223E-05,0,2488550,2,22,0,0,0,8,0,20.3,0,3,0,209,-3,0,0,0,25,0,19,0,18,21.4,2110213,0,0,0,5,3073,0,0,0,872,Southampton,,,,,6.6,368.9
David,De Gea,GLK,MUN,5900000,0,172,4.6,7.79661016949152E-07,2.91525423728814E-05,0,1166309,0,28,0,115,0,0,0,29.2,0,4,0,172,-4,0,0,0,10,0,18,0,0,44.3,1501580,0,0,0,0,3330,0,0,0,757,Watford,,,,,6.8,83.4
Siem,de Jong,MID,NEW,4900000,0,0,0,0,0,0,9761,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,530,0,0,0,0,0,0,0,0,0,Chelsea,,,,,0,0
Mathieu,Debuchy,DEF,ARS,4500000,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,0,0,0,0,0,0,0,0,0,Huddersfield,,,,,0,0
Troy,Deeney,FWD,WAT,6300000,1,73,2.5,3.96825396825397E-07,1.15873015873016E-05,0,133194,1,30,0,0,0,5,0,11.6,0,-2,0,73,2,0,2,0,7,0,6,0,2,0.8,127539,0,0,0,1,1836,0,0,1,241,Man Utd,,,,,1.4,125.3
Jermain,Defoe,FWD,BOU,7600000,4,60,1.62162162162162,2.13371266002845E-07,7.89473684210526E-06,0,215668,1,21,0,0,0,4,0,7.9,0,-4,0,60,4,0,0,0,5,0,2,0,2,1.4,54550,0,0,0,1,1075,0,0,0,191,Burnley,,,,,0.9,88.9
Steven,Defour,MID,BUR,5400000,0,62,2.6,4.81481481481482E-07,1.14814814814815E-05,0,34586,6,17,0,0,0,1,0,11.5,0,-1,0,62,1,0,0,0,0,0,12,0,1,0.3,26936,0,0,0,0,1998,0,0,0,353,Bournemouth,,,,,0,78.4
Damien,Delaney,DEF,CRY,4200000,0,1,0.027027027027027,6.43500643500644E-09,2.38095238095238E-07,0,25091,0,5,0,0,0,0,0,0.2,0,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,4854,0,0,0,0,95,0,0,0,19,West Brom,,,,,0,4
Fabian,Delph,MID,MCI,4500000,1,55,1.48648648648649,3.3033033033033E-07,1.22222222222222E-05,0,123448,2,17,0,0,0,1,0,12.2,0,0,0,55,0,0,0,0,0,0,6,0,2,0.5,125530,0,0,0,0,1740,0,0,0,398,Southampton,,,,,0.8,69.4
Mousa,Dembele,MID,TOT,4900000,0,52,1.40540540540541,2.86817429674573E-07,1.06122448979592E-05,0,183571,6,22,0,0,0,0,0,10.6,0,-1,0,52,1,0,0,0,3,0,7,0,0,1.7,105872,0,0,0,0,1875,0,0,0,358,Leicester,,,,,0.9,68.5
Laurent,Depoitre,FWD,HUD,5000000,1,94,2.8,5.6E-07,1.88E-05,0,676216,1,34,0,0,0,6,0,18.8,0,-5,0,94,5,0,0,0,14,0,4,0,2,2.6,796262,0,0,0,1,1807,0,0,0,283,Arsenal,,,,,3.2,99.6
Gerard,Deulofeu,MID,WAT,5500000,2,25,0.675675675675676,1.22850122850123E-07,4.54545454545455E-06,0,248951,0,3,0,0,0,1,0,4.5,0,-5,0,25,5,0,0,0,3,0,2,0,1,0.4,268483,0,0,0,1,433,0,0,0,87,Man Utd,,,,,0.3,35.8
Fousseni,Diabate,FWD,LEI,4900000,1,21,0.567567567567568,1.15830115830116E-07,4.28571428571429E-06,0,11621,1,12,0,0,0,0,0,4.3,0,-1,0,21,1,0,0,0,0,0,0,0,1,0.1,15957,0,0,0,0,579,0,0,0,72,Tottenham,,,,,0.3,29.7
Mohamed,Diame,MID,NEW,4600000,3,70,2.3,5E-07,1.52173913043478E-05,0,22876,3,27,0,0,0,2,0,15.2,0,-4,0,70,4,0,0,0,3,0,6,0,0,0.3,21032,0,0,0,0,2034,0,0,0,340,Chelsea,,,,,1.7,85.3
Grady,Diangana,MID,WHU,4500000,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,Everton,,,,,0,0
Brahim,Diaz,MID,MCI,4700000,1,5,0.135135135135135,2.87521564117309E-08,1.06382978723404E-06,0,4333,0,1,0,0,0,0,0,1.1,0,-3,0,5,3,0,0,0,0,0,0,0,0,0,1756,0,0,0,0,50,0,0,0,14,Southampton,,,,,0.1,6.6
Eric,Dier,MID,TOT,4700000,2,85,2.5,5.31914893617021E-07,1.80851063829787E-05,0,306589,4,30,0,0,0,0,0,18.1,0,-3,0,85,3,0,0,0,2,0,15,0,2,2.4,211695,0,0,0,0,2822,0,0,0,477,Leicester,,,,,2.2,118.6
Mame Biram,Diouf,FWD,STK,5200000,2,99,2.8,5.38461538461538E-07,1.90384615384615E-05,0,625742,6,49,0,0,0,6,0,19,0,-3,0,99,3,0,0,0,8,0,8,0,3,1.9,677119,0,0,0,0,2592,0,0,0,350,Swansea,,,,,2.2,159.6
Abdoulaye,Doucoure,MID,WAT,5200000,2,136,3.7,7.11538461538462E-07,2.61538461538462E-05,0,1690548,10,63,0,0,0,7,0,26.2,0,2,0,136,-2,0,0,0,16,0,9,0,4,11,2158021,0,0,0,1,3324,0,0,0,679,Man Utd,,,,,2,199.7
Aleksandar,Dragovic,DEF,LEI,4900000,0,28,0.756756756756757,1.54440154440154E-07,5.71428571428571E-06,0,18791,2,14,0,0,0,0,0,5.7,0,-1,0,28,1,0,0,0,0,0,4,0,0,0.1,22070,0,0,0,0,766,0,0,0,166,Tottenham,,,,,0.4,21.8
Daniel,Drinkwater,MID,CHE,4700000,0,24,0.648648648648649,1.38010350776308E-07,5.1063829787234E-06,0,24682,0,7,0,0,0,1,0,5.1,0,-3,0,24,3,0,0,0,1,0,1,0,0,0.2,15834,0,0,0,1,520,0,0,0,117,Newcastle,,,,,0.3,25.7
Martin,Dubravka,GLK,NEW,4500000,6,53,1.43243243243243,3.18318318318318E-07,1.17777777777778E-05,0,18676,0,11,0,26,0,0,0,11.8,0,0,0,53,0,0,0,0,5,0,4,0,0,1,74628,0,0,1,1,1080,0,0,0,215,Chelsea,,,,,1.1,23.3
Shane,Duffy,DEF,BHA,4600000,1,100,2.7,5.8695652173913E-07,2.17391304347826E-05,0,300665,8,52,0,0,0,0,0,21.7,0,1,0,100,-1,0,0,0,7,0,10,0,2,2.9,444847,0,0,0,1,3292,0,0,0,614,Liverpool,,,,,0,148.9
Paul,Dummett,DEF,NEW,4200000,6,52,1.40540540540541,3.34620334620335E-07,1.23809523809524E-05,0,64268,1,18,0,0,0,0,0,12.4,0,-3,0,52,3,0,0,0,0,0,5,0,0,1.1,84849,0,0,0,0,1602,0,0,0,280,Chelsea,,,,,1,49
Lewis,Dunk,DEF,BHA,4500000,0,97,2.6,5.77777777777778E-07,2.15555555555556E-05,0,275863,7,54,0,0,0,1,0,21.6,0,0,0,97,0,0,0,0,7,0,10,0,1,2.9,356298,4,0,0,1,3420,0,0,0,637,Liverpool,,,,,1.8,157.9
Nathan,Dyer,MID,SWA,4400000,2,41,1.10810810810811,2.51842751842752E-07,9.31818181818182E-06,0,21336,2,21,0,0,0,0,0,9.3,0,-1,0,41,1,0,0,0,0,0,3,0,1,0.2,28260,0,0,0,0,1300,0,0,0,139,Stoke,,,,,0.6,48.7
,Ederson,GLK,MCI,5700000,-1,158,4.4,7.71929824561404E-07,2.7719298245614E-05,0,442790,1,26,0,58,0,0,0,27.7,0,2,0,158,-2,0,0,0,10,0,16,0,0,9,646854,0,0,2,2,3195,0,0,0,666,Southampton,,,,,5.4,55.6
,Eduardo,GLK,CHE,4700000,0,0,0,0,0,0,3581,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1221,0,0,0,0,0,0,0,0,0,Newcastle,,,,,0,0
Thomas,Edwards,DEF,STK,4000000,0,6,0.162162162162162,4.05405405405405E-08,1.5E-06,0,31310,0,15,0,0,0,0,0,1.5,0,0,0,6,0,0,0,0,0,0,0,0,0,0.3,49115,0,0,0,0,481,0,0,0,81,Swansea,,,,,0.1,12.7
Robert,Elliot,GLK,NEW,4000000,0,57,3.6,9E-07,1.425E-05,0,1089407,0,21,0,44,0,0,0,14.3,0,0,0,57,0,0,0,0,4,0,3,0,0,13.6,910891,0,0,1,3,1440,0,0,0,280,Chelsea,,,,,4.3,36.5
Mohamed,Elneny,MID,ARS,4200000,0,22,0.594594594594595,1.41570141570142E-07,5.23809523809524E-06,0,356216,3,12,0,0,0,0,0,5.2,0,-3,0,22,3,0,0,0,0,0,3,0,1,3,309421,0,0,0,0,865,0,0,1,156,Huddersfield,,,,,0.3,42.5
,Emerson,DEF,CHE,5200000,1,14,0.378378378378378,7.27650727650728E-08,2.69230769230769E-06,0,5242,0,4,0,0,0,0,0,2.7,0,-3,0,14,3,0,0,0,0,0,1,0,1,0.1,8365,0,0,0,0,278,0,0,0,68,Newcastle,,,,,0.2,13.8
Christian,Eriksen,MID,TOT,9700000,2,199,5.4,5.56701030927835E-07,2.05154639175258E-05,0,2307725,0,33,0,0,0,11,0,20.5,0,2,0,199,-2,0,0,0,23,0,17,0,10,19.4,2542509,0,0,0,3,3218,0,0,0,826,Leicester,,,,,6.9,358.2
Jonny,Evans,DEF,WBA,4900000,0,78,2.10810810810811,4.30226144511859E-07,1.59183673469388E-05,0,132817,7,38,0,0,0,2,0,15.9,0,-1,0,78,1,0,0,0,5,0,6,0,2,1,134223,1,0,0,1,2269,0,0,0,455,Crystal Palace,,,,,2.4,85.1
Patrice,Evra,DEF,WHU,4100000,0,2,0.0540540540540541,1.318391562294E-08,4.8780487804878E-07,0,11030,0,10,0,0,0,0,0,0.5,0,-4,0,2,4,0,0,0,0,0,0,0,0,0.2,17919,0,0,0,0,227,0,0,0,32,Everton,,,,,0,5
Lukasz,Fabianski,GLK,SWA,4700000,9,157,4.1,8.72340425531915E-07,3.34042553191489E-05,0,471849,0,56,0,137,0,0,0,33.4,0,2,0,157,-2,0,0,0,14,0,9,0,0,10.1,777440,0,0,3,3,3420,0,0,0,772,Stoke,,,,,5.4,109.9
Cesc,Fabregas,MID,CHE,6800000,0,89,2.8,4.11764705882353E-07,1.30882352941176E-05,0,709968,4,26,0,0,0,2,0,13.1,0,-2,0,89,2,0,0,0,7,0,11,0,4,3.1,423827,0,0,0,1,2300,0,0,1,539,Newcastle,,,,,2.1,254.9
Adam,Federici,GLK,BOU,4000000,0,0,0,0,0,0,147102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,20285,0,0,0,0,0,0,0,0,0,Burnley,,,,,0,0
Sofiane,Feghouli,MID,WHU,5500000,0,0,0,0,0,0,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,Everton,,,,,0,0
Marouane,Fellaini,MID,MUN,4700000,0,47,1.27027027027027,2.7027027027027E-07,1E-05,0,208441,1,1,0,0,0,4,0,10,0,-3,0,47,3,0,0,0,3,0,4,0,0,0.6,194183,0,0,0,1,611,0,0,0,171,Watford,,,,,0.8,59.8
Leroy,Fer,MID,SWA,5200000,0,41,1.10810810810811,2.13097713097713E-07,7.88461538461538E-06,0,40101,5,26,0,0,0,1,0,7.9,0,-3,0,41,3,0,0,0,0,0,4,0,1,0.2,17302,0,0,0,0,1394,0,0,0,201,Stoke,,,,,0.6,56
Nathan,Ferguson,DEF,WBA,4000000,0,0,0,0,0,0,3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6762,0,0,0,0,0,0,0,0,0,Crystal Palace,,,,,0,0
Edimilson,Fernandes,MID,WHU,4300000,5,29,0.783783783783784,1.82275298554368E-07,6.74418604651163E-06,0,18544,1,20,0,0,0,0,0,6.7,0,-2,0,29,2,0,0,0,0,0,2,0,2,0.2,10912,0,0,0,0,840,0,0,0,123,Everton,,,,,0.4,28.6
Federico,Fernandez,DEF,SWA,4500000,0,85,2.8,6.22222222222222E-07,1.88888888888889E-05,0,308826,5,44,0,0,0,1,0,18.9,0,0,0,85,0,0,0,0,10,0,7,0,1,3.3,391091,1,0,0,2,2676,0,0,0,500,Stoke,,,,,3.2,100
,Fernandinho,MID,MCI,5000000,3,120,3.5,7E-07,2.4E-05,0,761299,7,24,0,0,0,5,0,24,0,0,0,120,0,0,0,0,9,0,15,0,4,4.6,855827,0,0,0,2,2880,0,0,0,596,Southampton,,,,,3.3,172.4
,Fernando,MID,MCI,4500000,0,0,0,0,0,0,4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,Southampton,,,,,0,0
Sam,Field,MID,WBA,4400000,0,23,0.621621621621622,1.41277641277641E-07,5.22727272727273E-06,0,22173,3,7,0,0,0,1,0,5.2,0,-1,0,23,1,0,0,0,2,0,4,0,0,0.1,21800,0,0,0,0,534,0,0,0,70,Crystal Palace,,,,,0.3,26.3
Roberto,Firmino,FWD,LIV,9500000,2,181,4.9,5.15789473684211E-07,1.90526315789474E-05,0,3869077,1,32,0,0,0,15,0,19.1,0,10,0,181,-10,0,0,0,29,0,16,0,8,36.1,4655247,0,0,0,3,2760,0,0,0,758,Brighton,,,,,7,312.7
Jon,Flanagan,DEF,LIV,4400000,0,0,0,0,0,0,1523,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1189,0,0,0,0,0,0,0,0,0,Brighton,,,,,0,0
Ashley,Fletcher,FWD,WHU,4500000,0,0,0,0,0,0,36690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,7458,0,0,0,0,0,0,0,0,0,Everton,,,,,0,0
Darren,Fletcher,MID,STK,4700000,2,67,2.5,5.31914893617021E-07,1.42553191489362E-05,0,59642,0,49,0,0,0,1,0,14.3,0,-3,0,67,3,0,0,0,3,0,4,0,1,0.4,29331,0,0,0,1,2217,0,0,0,337,Swansea,,,,,1.8,77.8
Phil,Foden,MID,MCI,4700000,1,8,0.216216216216216,4.60034502587694E-08,1.70212765957447E-06,0,2909,0,1,0,0,0,0,0,1.7,0,-3,0,8,3,0,0,0,0,0,0,0,1,0,1919,0,0,0,0,45,0,0,0,31,Southampton,,,,,0.1,7.1
