FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Aaron,Connolly,FWD,BHA,4500000,1,18,2.25,5E-07,4E-06,0,27581,0,4,0,0,0,2,0,4,1946,0,0,18,0,0.9,0,4,3,0,1,0,0,1.7,137911,0,-1,0,1,199,12202,0,0,61,Aston Villa,Everton,Norwich,Man Utd,Leicester,1.3,2.1,3.3,1.3,2.2,1.5,1.5,1.5,1.1,1.2,1.7,2,2,1.3,2,1.6,1.5,2.6,1.5,2.3,1.3,2.1,1.2,2.6,2,1.5,1.8,2.1,1.7,1.3,28.5
Jack,Cork,MID,BUR,5000000,0,15,2.1,4.2E-07,3E-06,0,16261,0,8,0,0,0,0,0,3,206,0,0,15,0,0.2,0,1,0,0,2,0,0,0.2,9282,0,-1,0,0,572,5,0,0,74,Leicester,Chelsea,Sheffield United,West Ham,Watford,0,1.3,2.1,1.5,1.2,2.2,1,1,2,1.3,1,2.1,1.5,1,1.7,1,1.8,1.4,2.1,1.2,1.6,1,2.1,1,2.1,1,1,1.8,1,2,22.6
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1274,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,419,0,-1,0,0,0,8,0,0,0,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5000000,0,23,2.875,5.75E-07,4.6E-06,0,49710,0,8,0,0,0,2,0,4.6,5207,0,0,23,0,1.2,0,5.8,2,0,1,0,0,2.1,158538,0,-1,0,1,353,727,0,0,70,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0,2.7,3.6,1.6,3.3,2.1,2.2,2.5,2.8,0,2.4,3.3,1.9,3.5,3.7,2.2,2.6,2.1,2.4,2.1,2.1,2.2,2.4,2.3,3.2,2.5,1.8,3.1,2.1,3.3,17.3
Patrick,Cutrone,FWD,WOL,5700000,2,15,1.875,3.28947368421053E-07,2.63157894736842E-06,0,75156,0,5,0,0,0,1,0,2.6,397,-3,0,15,3,0.3,0,1.5,0,0,1,0,0,0.7,21057,0,-1,0,0,279,370,0,0,35,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,1.2,1,1.3,1.4,1.3,0.9,1.2,1.1,1.8,1.7,1.2,1.2,1.6,1.2,1.7,1,1.1,1.5,2.5,1.4,1.3,1.2,1.4,1.1,1.4,1.3,1.5,1.1,1.6,1.4,19
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,3998,0,0,0,0,0,0,0,0,57,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,866,0,-1,0,0,0,8,0,0,0,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,1,0.125,2.55102040816327E-08,2.04081632653061E-07,0,9540,0,0,0,0,0,0,0,0.2,58,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,1227,0,-1,0,0,59,6,0,0,8,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Charlie,Daniels,DEF,BOU,4300000,0,3,0.375,8.72093023255814E-08,6.97674418604651E-07,0,14671,0,2,0,0,0,0,0,0.7,55,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,3011,0,-1,0,0,126,4,0,0,18,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5333,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,-1,0,0,0,9,0,0,0,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,1,3,0.375,6.46551724137931E-08,5.17241379310345E-07,0,3731,0,0,0,0,0,0,0,0.5,11,-2,0,3,2,0.1,0,0.8,0,0,0,0,0,0,376,0,-1,0,0,45,8,0,0,7,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.1
Scott,Dann,DEF,CRY,4400000,1,9,1.125,2.55681818181818E-07,2.04545454545455E-06,0,14107,0,1,0,0,0,0,0,2,93,-1,0,9,1,0,0,0.2,0,0,1,0,0,0.2,7934,0,-1,0,0,187,31,0,0,40,Man City,Arsenal,Leicester,Chelsea,Liverpool,0.6,0.6,1,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.7,0.6,0.6,0.7,0.6,1.1,0.6,0.9,0.6,0.6,0.7,0.6,0.6,0.6,1.1,0.6,0.9,10.7
Kevin,Danso,DEF,SOU,4400000,1,9,1.125,2.55681818181818E-07,2.04545454545455E-06,0,1983,0,3,0,0,0,0,0,2,30,-1,0,9,1,0,0,0.2,0,0,1,0,1,0,2413,0,-1,0,0,215,5,0,1,34,Wolverhampton,Leicester,Man City,Everton,Arsenal,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.9,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,5.2
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,4044,0,0,0,0,0,0,0,0,49,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1155,0,-1,0,0,0,13,0,0,0,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4392,0,0,0,0,0,0,0,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,437,0,-1,0,0,0,1,0,0,0,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5800000,0,21,3,5.17241379310345E-07,3.62068965517241E-06,0,327044,2,11,0,0,0,1,0,3.6,1496,-2,0,21,2,0.8,0,4.5,3,0,1,0,0,5.7,84137,0,-1,0,1,630,3272,0,0,116,Sheffield United,Crystal Palace,Wolverhampton,Leicester,Southampton,3.5,4,2.5,2.2,2.4,1.8,2.9,2.7,2.2,2.9,1.6,2.6,3.9,2.4,3,2.1,1.6,4,4.1,2.1,3.2,2.1,2.8,3.5,2.2,3.7,2.4,2.5,2.7,3.5,24.7
,David Silva,MID,MCI,7600000,11,51,5.7,7.5E-07,6.71052631578947E-06,0,428456,0,4,0,0,0,2,0,6.7,4356,1,0,51,-1,0.9,0,6.5,6,0,5,0,5,10.5,787487,0,-1,0,3,560,32630,0,0,172,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,5.9,5.8,5.7,5.7,5.4,7.1,6.3,7.5,6.6,6.5,7.5,6.6,6.9,5.2,7.8,8.6,5.2,5.8,4.9,6.8,5.3,7.4,5.6,4.6,7.8,7.2,7,7.4,7,7.5,60.9
Ben,Davies,DEF,TOT,5400000,0,3,0.375,6.94444444444444E-08,5.55555555555556E-07,0,9359,0,3,0,0,0,0,0,0.6,110,-1,0,3,1,0,0,0.2,0,0,0,0,0,0.2,4873,0,-1,0,0,106,29,0,0,19,Watford,Liverpool,Everton,Sheffield United,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.9
Tom,Davies,MID,EVE,5300000,2,4,0.5,9.43396226415094E-08,7.54716981132075E-07,0,6517,1,1,0,0,0,0,0,0.8,38,-2,0,4,2,0.2,0,0.8,0,0,1,0,0,0.1,2310,0,-1,0,0,110,46,0,0,13,West Ham,Brighton,Tottenham,Southampton,Norwich,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.9
Keinan,Davis,MID,AVL,4400000,1,5,0.625,1.42045454545455E-07,1.13636363636364E-06,0,16962,0,1,0,0,0,0,0,1.1,183,-1,0,5,1,0.1,0,0.5,0,0,0,0,0,0.3,11410,0,-1,0,0,55,275,0,0,17,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.5
Craig,Dawson,DEF,WAT,4800000,2,8,0.9,1.875E-07,1.66666666666667E-06,0,11868,1,21,0,0,0,0,0,1.7,79,-2,0,8,2,0.1,0,0.5,0,0,0,0,0,0.2,3553,0,-1,0,0,753,48,0,0,95,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.7,0.5,0.6,0.4,0.4,0.6,0.4,0.7,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.7,0.4,0.4,0.4,30.2
Kevin,De Bruyne,MID,MCI,10100000,3,66,8.2,8.11881188118812E-07,6.53465346534653E-06,0,1343682,0,4,0,0,0,2,0,6.5,2992,6,-1,66,-6,0.7,0,7.2,10,0,4,0,9,34.9,2457967,0,-1,0,3,618,94978,1,0,254,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,10,9.8,9.6,9.6,9.2,10.9,10.3,12.1,10.8,10.7,11.4,9.5,11.3,8.9,12.3,12.3,9,9.8,8.6,11.1,9.2,11.8,9.6,8.1,12.3,11,10.9,10.9,10.7,12,94.2
David,de Gea,GLK,MUN,5500000,3,35,3.9,7.09090909090909E-07,6.36363636363636E-06,0,710857,0,9,0,25,0,0,0,6.4,19578,0,0,35,0,0.5,0,2.8,5,0,2,0,0,14.5,698239,0,-1,0,1,810,3184,0,0,149,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,4.3,2,2,4.7,4.1,5.7,5.6,2.4,5.8,2.9,5.8,2,2.3,5.4,2.8,4.7,4.2,2.4,5.5,3.4,3.8,2.8,4.9,2.4,3.8,3.1,4.1,2.7,5.1,2.5,18.6
Troy,Deeney,FWD,WAT,6200000,0,4,0.5,8.06451612903226E-08,6.45161290322581E-07,0,169941,0,4,0,0,0,0,0,0.6,175,-3,0,4,3,0,0,0,0,0,0,0,0,0.5,15144,0,-1,0,0,180,16,0,0,11,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,9
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,-1,0,0,0,5,0,0,0,Leicester,Chelsea,Sheffield United,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5400000,0,4,0.5,9.25925925925926E-08,7.40740740740741E-07,0,20276,2,11,0,0,0,0,0,0.7,323,-1,0,4,1,0.2,0,1,0,0,0,0,0,0.2,7724,0,-1,0,0,450,9,0,0,60,West Ham,Brighton,Tottenham,Southampton,Norwich,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.5
Leander,Dendoncker,MID,WOL,4400000,2,17,1.9,4.31818181818182E-07,3.86363636363636E-06,0,657812,0,9,0,0,0,0,0,3.9,5594,-1,0,17,1,0.5,0,2,0,0,3,0,0,9.6,370988,1,-1,0,0,680,6634,0,0,61,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,1,1.3,1.1,1,1.4,1.6,1,1.2,1.1,1,1,1,1.3,1.4,1.5,1,1,1.2,1.5,1,1.4,1,1.5,1,1.3,2.2,1.4,1,1.6,1,19.4
Gerard,Deulofeu,FWD,WAT,6100000,2,18,2,3.27868852459016E-07,2.95081967213115E-06,0,327185,1,16,0,0,0,0,0,3,1149,-4,0,18,4,0.2,0,1.2,2,0,0,0,1,1.8,73053,0,-1,0,0,532,1081,0,0,69,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,1.3,1.7,1.8,1.6,1.9,1.7,1,2,1.1,2.3,1.2,1.8,1.3,1.2,2.2,1,1.8,1.1,1,1.3,1,1.9,1,1.5,1.3,2.9,1.5,1.1,1.6,1.2,58.2
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,7556,0,0,0,0,0,0,0,0,78,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5917,0,-1,0,0,0,50,0,0,0,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,0,2,0.25,5.10204081632653E-08,4.08163265306122E-07,0,10930,1,3,0,0,0,0,0,0.4,135,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.2,5363,0,-1,0,0,102,62,0,0,7,Watford,Liverpool,Everton,Sheffield United,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7
Lucas,Digne,DEF,EVE,6000000,6,33,3.7,6.16666666666667E-07,5.5E-06,0,1060364,1,13,0,0,0,0,0,5.5,7077,0,0,33,0,0.4,0,2.5,3,0,3,0,2,20.9,838256,0,-1,0,1,792,6950,0,0,171,West Ham,Brighton,Tottenham,Southampton,Norwich,4.5,2.7,5.1,3.5,4.9,2.7,3,3.9,2.6,4.1,4.1,4,2.6,4.2,3.4,5.4,3.2,5.5,2.6,5.4,2.6,3.7,2.2,5.1,3.1,3.5,2.7,5.1,4.4,3.3,58.6
Issa,Diop,DEF,WHU,4500000,0,25,2.8,6.22222222222222E-07,5.55555555555556E-06,0,136998,2,13,0,0,0,0,0,5.6,3955,0,0,25,0,0.4,0,1.8,2,0,3,0,0,5,218187,0,-1,0,0,810,1115,0,0,135,Everton,Sheffield United,Newcastle,Burnley,Tottenham,2.8,2.6,3.5,1.6,3.2,2,2.1,2.4,2.7,0,2.3,3.2,1.8,3.3,3.6,2.1,2.5,2,2.3,2,2,2.1,2.3,2.2,3.1,2.4,1.7,3,2,3.2,23.4
Moussa,Djenepo,MID,SOU,5200000,0,16,2,3.84615384615385E-07,3.07692307692308E-06,0,19251,2,0,0,0,0,2,0,3.1,175,-3,0,16,3,0,0,0,3,0,1,0,0,0.1,17897,0,-1,0,1,123,22,0,0,65,Wolverhampton,Leicester,Man City,Everton,Arsenal,0,0,1,1.2,1.4,1.4,1.4,1.6,1,1,1.1,1.5,1,1,1.2,1.2,1.1,1.4,1,1.3,1.3,1.1,1.2,1.6,1,1.2,1,1.3,1.7,1.4,16.9
Matt,Doherty,DEF,WOL,6000000,4,34,4.2,7E-07,5.66666666666667E-06,0,145339,0,5,0,0,0,1,0,5.7,1767,0,0,34,0,0.9,0,5.2,3,0,2,0,2,3.2,101603,0,-1,0,1,457,5684,0,0,97,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,3.7,5.4,3.9,5.5,3.2,4.6,4.8,4,5.5,3.5,3.4,4.4,4.6,5.8,4.9,3.9,4,5.5,5.2,4.5,4.4,4.9,3.4,4.8,4.3,5.9,6,3.2,6,4,22.4
Abdoulaye,Doucoure,MID,WAT,5700000,9,23,2.6,4.56140350877193E-07,4.03508771929825E-06,0,153539,1,21,0,0,0,1,0,4,228,-3,0,23,3,0.7,0,4,2,0,1,0,0,1,9649,1,-1,0,0,790,1160,0,0,116,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,1.3,2.7,1.8,1.3,2.7,2.2,1.3,2.9,1.3,2.8,3.1,2,2.4,2,2.2,1.3,2.5,1.8,1.3,1.5,1.4,2.3,1.5,2,1.3,2.8,2.6,1.5,1.3,1.6,46.7
,Douglas Luiz,MID,AVL,4500000,1,23,2.875,6.38888888888889E-07,5.11111111111111E-06,0,242660,1,5,0,0,0,2,0,5.1,4556,0,0,23,0,0.4,0,1.8,2,0,2,0,0,4,434360,0,-1,0,0,293,2515,0,0,78,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,3,1.4,1.8,2.3,3.1,1.4,1.5,2.7,3.5,2.3,3.2,2.1,1.8,1.4,2.1,3.2,2.3,2.6,2.5,3.3,1.4,2.2,2.1,2.9,1.5,3.3,3.4,1.6,2.9,1.7,19
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,4471,0,0,0,0,0,0,0,0,67,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4276,0,-1,0,0,0,40,0,0,0,Man City,Arsenal,Leicester,Chelsea,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4400000,0,0,0,0,0,0,115506,0,0,0,0,0,0,0,0,471,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,15795,0,-1,0,0,0,16,0,0,0,Leicester,Chelsea,Sheffield United,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,0,10,1.7,3.14814814814815E-07,1.85185185185185E-06,0,11183,0,2,0,0,0,1,0,1.9,79,-1,0,10,1,0.3,0,1.8,0,0,0,0,0,0.1,3961,0,-1,0,0,72,61,0,0,30,Bournemouth,Man Utd,Brighton,Watford,Everton,0.8,2,0.8,1.9,0.8,1.6,1,0.9,0.8,1.1,0.8,1.9,1.7,0.8,1.5,0.8,0.8,1.1,0.8,1.6,0.8,1.3,1.6,0.8,1.4,0.9,1.3,0.8,1.6,0.8,7.7
Martin,Dubravka,GLK,NEW,5000000,4,33,3.7,7.4E-07,6.6E-06,0,34678,0,14,0,28,0,0,0,6.6,326,0,0,33,0,0.9,0,4.5,1,0,3,0,0,0.9,26863,0,-1,0,0,810,1850,0,0,160,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,3,3.4,3.8,3.1,3.7,3.1,4.7,3.3,2.3,5.3,3,5.4,4.9,3.1,3.6,4,4.6,2.9,3.3,3.8,3.8,4.1,4.9,2.3,4.3,3,3.5,4.9,3,3.5,21
Mark,Duffy,MID,SHU,5300000,0,0,0,0,0,0,4777,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0,129,0,-1,0,0,0,2,0,0,0,Arsenal,West Ham,Burnley,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4900000,1,12,1.5,3.06122448979592E-07,2.44897959183673E-06,0,134653,0,5,0,0,0,0,0,2.4,454,-1,0,12,1,0,0,0.2,0,0,1,0,0,1.2,32962,0,-1,0,0,380,213,0,0,70,Aston Villa,Everton,Norwich,Man Utd,Leicester,0.9,1.5,1.2,0.8,1.3,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,1,1.3,0.8,0.9,1.2,1.2,1.5,0.8,0.9,0.8,1.5,0.8,0.8,0.8,0.9,1.5,0.8,9
Paul,Dummett,DEF,NEW,4500000,0,16,2.3,5.11111111111111E-07,3.55555555555556E-06,0,15913,2,13,0,0,0,0,0,3.6,301,0,0,16,0,0.3,0,1.2,2,0,2,0,0,0.3,18153,1,-1,0,0,630,41,0,0,111,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,1.4,1.6,1.8,1.4,1.8,1.4,2.4,1.5,1.2,2.8,1.4,2.9,2.5,1.4,1.7,1.9,2.4,1.3,1.5,1.8,1.8,2,2.5,1.2,2.1,1.4,1.7,2.5,1.4,1.6,19.5
Lewis,Dunk,DEF,BHA,4600000,1,34,3.8,8.26086956521739E-07,7.39130434782609E-06,0,327466,4,12,0,0,0,0,0,7.4,3812,1,0,34,-1,1,0,4.5,7,0,3,0,2,11.9,594699,0,-1,0,2,810,10658,0,0,188,Aston Villa,Everton,Norwich,Man Utd,Leicester,3.8,5.5,4.8,3.1,5,3.5,3.1,3.6,3.5,4.2,3.5,3.2,3.8,4.1,5.1,2.5,3.9,4.8,4.9,5.5,3.2,4,3.2,5.4,2.7,3.6,3.2,4,5.4,2.4,28.2
Jake,Eastwood,GLK,SHU,4400000,0,0,0,0,0,0,8650,0,0,0,0,0,0,0,0,60,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1522,0,-1,0,0,0,24,0,0,0,Arsenal,West Ham,Burnley,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6100000,6,35,3.9,6.39344262295082E-07,5.73770491803279E-06,0,524108,2,9,0,22,0,0,0,5.7,6750,1,0,35,-1,0.7,0,4.2,0,0,4,0,0,21.7,683415,0,-1,0,0,810,8711,0,0,169,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,4,4.9,3.1,4.1,3.5,5.1,3,5.2,3.6,4.8,3.8,4,5.4,4.4,5.3,5.4,4.1,4.2,3.8,3.7,3.7,3.7,3.7,3.4,4.6,5.2,3.7,2.9,4.3,4.6,19.7
John,Egan,DEF,SHU,4500000,0,27,3.4,7.55555555555556E-07,6E-06,0,6136,0,7,0,0,0,0,0,6,89,0,0,27,0,0.8,0,3.8,1,0,3,0,0,0.2,7194,0,-1,0,0,720,211,0,0,140,Arsenal,West Ham,Burnley,Tottenham,Man Utd,2.6,4,2.6,3.6,3.9,3.3,3.9,2.8,3.6,3.3,3.4,3.2,3.6,3,3.2,2,3.6,2,2.7,3.9,3.4,4.5,3.2,3.6,2.6,2.3,2.4,3.3,4.1,4,17
Anwar,El Ghazi,MID,AVL,5500000,2,36,4.5,8.18181818181818E-07,6.54545454545455E-06,0,42118,0,10,0,0,0,2,0,6.5,4333,0,0,36,0,1.1,0,5.8,0,0,2,0,3,1.8,132902,0,-1,0,0,559,4371,0,0,105,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,5.7,2.6,3.8,4.7,5.8,3,3.2,5.2,6.2,4.7,6,4.3,3.7,3.1,4.2,6,4.7,5.1,4.9,5.9,2.7,4.4,4.3,5.5,3.2,6.1,6.2,3.4,5.5,3.6,57.1
Ahmed,El Mohamady,DEF,AVL,4300000,0,7,0.875,2.03488372093023E-07,1.62790697674419E-06,0,98772,0,7,0,0,0,0,0,1.6,994,-2,0,7,2,0,0,0,3,0,0,0,0,1.1,35153,0,-1,0,0,230,136,0,0,53,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.6,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.7,0.4,0.4,0.4,15.1
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,-1,0,0,0,8,0,0,0,Man Utd,Tottenham,Aston Villa,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,52184,0,0,0,0,0,0,0,0,1387,-2,0,0,2,0,0,0,0,0,0,0,0,0.8,73404,0,-1,0,0,0,2612,0,0,0,Sheffield United,Crystal Palace,Wolverhampton,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,2990,0,0,0,0,0,0,0,0,11,-2,0,0,2,0,0,0,0,0,0,0,0,0,191,0,-1,0,0,0,3,0,0,0,Wolverhampton,Leicester,Man City,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,0,5,0.625,1.13636363636364E-07,9.09090909090909E-07,0,195985,0,10,0,0,0,0,0,0.9,701,0,0,5,0,0,0,0.2,0,0,0,0,0,0.8,152963,0,-1,0,0,374,40,0,0,74,Newcastle,Burnley,Watford,Crystal Palace,Man City,0,0,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,27.6
