FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kevin,Danso,DEF,SOU,4200000,0,9,0.473684210526316,1.12781954887218E-07,2.14285714285714E-06,0,3022,0,8,0,0,0,0,0,2.1,22,-3,0,9,3,0,0,0,0,0,1,0,1,0,2900,0,-1,0,0,275,18,0,1,46,Crystal Palace,Tottenham,Leicester,Wolverhampton,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
Karl,Darlow,GLK,NEW,4300000,0,0,0,0,0,0,5717,0,0,0,0,0,0,0,0,24,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1674,0,-1,0,0,0,9,0,0,0,Everton,Leicester,Wolverhampton,Chelsea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4767,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,537,0,-1,0,0,0,4,0,0,0,Burnley,Arsenal,Norwich,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5700000,0,46,2.7,4.73684210526316E-07,8.07017543859649E-06,0,467939,4,26,0,0,0,2,0,8.1,1605,-3,0,46,3,0.3,0,1.7,6,0,2,0,0,4.9,158385,0,-1,0,2,1530,619,0,0,265,Chelsea,Man Utd,Crystal Palace,Sheffield United,Chelsea,2.3,2.8,2.5,2.2,2.3,1.7,3.4,3.1,2.3,3,2.1,2.3,2.7,1.9,2.2,2.4,2.3,2.9,2.6,59.6
,David Silva,MID,MCI,7400000,0,79,4.15789473684211,5.61877667140825E-07,1.06756756756757E-05,0,1322643,0,10,0,0,0,3,0,10.7,7909,-1,0,79,1,0.3,0,2.3,8,0,6,0,8,4.7,1258161,0,-1,0,3,1010,327,0,0,292,Sheffield United,Everton,Aston Villa,Crystal Palace,Sheffield United,0,0,0,4.4,5.7,3.3,3.8,3.4,4.6,3.4,4.9,3.8,3,5.1,5.1,4.2,4.6,4.6,4.2,122.9
Ben,Davies,DEF,TOT,5400000,0,8,0.421052631578947,7.79727095516569E-08,1.48148148148148E-06,0,14810,1,6,0,0,0,0,0,1.5,46,-1,0,8,1,0,0,0,0,0,0,0,0,0.1,7645,0,-1,0,0,360,6,0,0,43,Norwich,Southampton,Liverpool,Watford,Norwich,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.6
Tom,Davies,MID,EVE,5300000,1,32,2.3,4.33962264150943E-07,6.0377358490566E-06,0,13631,5,16,0,0,0,1,0,6,181,-2,0,32,2,0.3,0,1.7,3,0,2,0,1,0.2,12392,0,-1,0,1,916,101,0,0,114,Newcastle,Man City,Brighton,West Ham,Newcastle,1.3,1.2,2,1.2,2.4,1.5,2,1.5,2.2,1.2,1.3,1.2,1.6,1.2,1.8,1.5,2,2.2,2.1,37.6
Keinan,Davis,MID,AVL,4300000,0,6,0.315789473684211,7.34394124847001E-08,1.3953488372093E-06,0,28239,0,1,0,0,0,0,0,1.4,218,-2,0,6,2,0,0,0,0,0,0,0,0,0.3,17933,0,-1,0,0,74,144,0,0,16,Watford,Burnley,Man City,Brighton,Watford,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Craig,Dawson,DEF,WAT,4800000,1,22,1.5,3.125E-07,4.58333333333333E-06,0,17794,3,23,0,0,0,0,0,4.6,64,-2,0,22,2,0.1,0,0.3,0,0,2,0,0,0.2,6431,0,-1,0,0,1099,52,0,0,165,Aston Villa,Wolverhampton,Bournemouth,Tottenham,Aston Villa,1.7,0.8,0.8,1.3,1.1,1.3,0.8,0.8,0.9,0.9,0.8,0.8,0.8,0.8,1.1,1.5,1.1,0.9,0.8,41.5
Kevin,De Bruyne,MID,MCI,10500000,0,125,6.9,6.57142857142857E-07,1.19047619047619E-05,0,2106698,2,15,0,0,0,6,0,11.9,10071,10,0,125,-10,0.6,0,6,16,0,7,0,13,48.9,4219051,0,-1,0,4,1468,21862,0,0,520,Sheffield United,Everton,Aston Villa,Crystal Palace,Sheffield United,8.8,9.5,7.1,9,9.6,7.2,8.1,7.4,9.3,7.4,9.7,8,6.7,10,10,8.7,9.1,8.9,8.7,227.1
David,de Gea,GLK,MUN,5400000,6,62,3.1,5.74074074074074E-07,1.14814814814815E-05,0,1004805,1,23,0,53,0,0,0,11.5,5455,-1,1,62,1,0.5,0,2.6,5,0,3,0,0,12.4,846830,0,-1,0,1,1800,1734,-1,0,297,Burnley,Arsenal,Norwich,Liverpool,Burnley,1.7,1.8,3.7,2.3,3.3,2.9,2.3,3.6,2.4,3.3,2.5,3,2.2,3.2,3,2.6,2.6,4,1.9,38.1
Troy,Deeney,FWD,WAT,6200000,12,31,3.4,5.48387096774194E-07,5E-06,0,179177,1,9,0,0,0,3,0,5,870,-3,0,31,3,0.6,0,3.7,3,0,3,0,0,0.7,36182,0,-1,0,1,723,6246,0,0,125,Aston Villa,Wolverhampton,Bournemouth,Tottenham,Aston Villa,4.3,3.4,3.2,4.3,2.9,3.9,3.1,3,3,2.9,3.3,2.9,3.7,3.5,4.8,3.6,3.2,3.9,3.4,55.6
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,-1,0,0,0,5,0,0,0,Man Utd,Aston Villa,Chelsea,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,-1,0,0,0,32,0,0,0,Aston Villa,Wolverhampton,Bournemouth,Tottenham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5300000,1,21,1.10526315789474,2.08540218470705E-07,3.9622641509434E-06,0,26775,2,14,0,0,0,0,0,4,121,-2,0,21,2,0.4,0,2.1,2,0,2,0,0,0.2,10489,0,-1,0,0,748,132,0,0,135,Newcastle,Man City,Brighton,West Ham,Newcastle,0.6,0.6,0.6,0.6,1,0.6,0.9,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.2,0.6,0.6,22.9
Leander,Dendoncker,MID,WOL,4400000,1,45,2.2,5E-07,1.02272727272727E-05,0,954043,2,22,0,0,0,1,0,10.2,9825,-1,0,45,1,0.7,0,2.9,3,0,4,0,0,10,710126,1,-1,0,1,1637,8892,0,0,214,Liverpool,Watford,Newcastle,Southampton,Liverpool,1.1,1.7,2,2,1.1,1.2,1.3,1.6,1.1,1.7,1.3,1.8,1.1,1.8,2.3,1.9,1.5,1.7,1.3,49.7
Gerard,Deulofeu,FWD,WAT,6100000,2,57,2.9,4.75409836065574E-07,9.34426229508197E-06,0,474736,3,25,0,0,0,3,0,9.3,3471,-4,0,57,4,0.4,0,2.4,6,0,6,0,2,2.3,246686,0,-1,0,1,1463,1437,0,0,228,Aston Villa,Wolverhampton,Bournemouth,Tottenham,Aston Villa,3.5,2.7,2.5,3.4,2.3,3.1,2.4,2.4,2.3,2.2,2.6,2.3,2.9,2.8,3.9,2.9,2.5,3.1,2.7,140.5
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,10046,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7190,0,-1,0,0,0,19,0,0,0,Leicester,Bournemouth,Sheffield United,Everton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,0,15,0.789473684210526,1.61117078410311E-07,3.06122448979592E-06,0,15852,4,11,0,0,0,0,0,3.1,218,-1,0,15,1,0.3,0,1.4,0,0,1,0,1,0.2,11146,0,-1,0,0,611,99,0,0,69,Norwich,Southampton,Liverpool,Watford,Norwich,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23
Lucas,Digne,DEF,EVE,5700000,0,59,3.1,5.43859649122807E-07,1.03508771929825E-05,0,1827927,2,28,0,0,0,0,0,10.4,7584,-3,0,59,3,0.5,0,2.6,7,0,5,0,3,12,1007304,1,-1,0,2,1617,3513,0,0,328,Newcastle,Man City,Brighton,West Ham,Newcastle,2.9,2.5,3.3,3.1,4.3,2.4,4,1.9,3.6,2.5,3.1,2.5,2.9,2.7,2.5,2.1,4.6,2.5,3.1,121.9
Issa,Diop,DEF,WHU,4400000,0,28,1.9,4.31818181818182E-07,6.36363636363636E-06,0,334161,6,25,0,0,0,0,0,6.4,1269,-1,0,28,1,0,0,0.2,2,0,3,0,0,2.3,232472,0,-1,0,0,1235,231,0,0,186,Leicester,Bournemouth,Sheffield United,Everton,Leicester,1.2,1.3,1.3,1.9,2.4,1.4,1.3,1.3,1,1,1.1,1.4,1.3,1.5,1.3,1.3,1.5,1,2.3,32.2
Moussa,Djenepo,MID,SOU,5200000,1,31,1.63157894736842,3.13765182186235E-07,5.96153846153846E-06,0,28598,3,8,0,0,0,2,0,6,109,-3,0,31,3,0.3,0,1.6,3,0,1,0,1,0.1,26449,0,-1,0,1,583,96,0,0,122,Crystal Palace,Tottenham,Leicester,Wolverhampton,Crystal Palace,0.8,0.8,0.8,0.8,0.9,0.8,1,0.8,0.9,1.1,0.9,0.9,1.2,0.8,1,0.8,0.8,1.2,1.1,40.3
Mihai-Alexandru,Dobre,MID,BOU,4500000,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,-1,0,0,0,16,0,0,0,Brighton,West Ham,Watford,Norwich,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,WOL,6100000,0,72,4,6.55737704918033E-07,1.18032786885246E-05,0,300634,1,17,0,0,0,3,0,11.8,3612,1,0,72,-1,0.7,0,4.3,6,0,3,0,3,4.4,333244,0,-1,0,2,1337,14405,0,0,250,Liverpool,Watford,Newcastle,Southampton,Liverpool,4.3,4.1,5.7,4.3,4.1,3.4,3.9,4.7,4.5,4.3,5,4.1,4.9,3.7,4.2,5.3,3.3,5.3,4.3,81.1
Abdoulaye,Doucoure,MID,WAT,5600000,6,47,2.5,4.46428571428571E-07,8.39285714285714E-06,0,188691,5,31,0,0,0,1,0,8.4,363,-4,0,47,4,0.4,0,2.1,2,0,6,0,1,0.9,36582,1,-1,0,0,1651,1137,0,0,234,Aston Villa,Wolverhampton,Bournemouth,Tottenham,Aston Villa,2.2,2.2,2,1.8,1.3,2.4,1.8,1.3,1.4,1.5,1.7,1.7,1.9,1.5,2.1,2.6,1.5,1.3,1.9,85.5
,Douglas Luiz,MID,AVL,4400000,2,45,2.5,5.68181818181818E-07,1.02272727272727E-05,0,410496,2,23,0,0,0,2,0,10.2,4284,-1,0,45,1,0.4,0,1.7,2,0,5,0,0,3.5,574188,0,-1,0,0,1141,3481,0,0,187,Watford,Burnley,Man City,Brighton,Watford,1.7,1.5,1.5,1.5,2.7,1.7,2,2,2.9,1.2,1.8,1.5,2.4,1.2,2.6,2.4,1.3,2.5,1.3,54.8
Luke,Dreher,MID,CRY,4300000,0,0,0,0,0,0,6760,0,0,0,0,0,0,0,0,78,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,5634,0,-1,0,0,0,185,-1,0,0,Southampton,Norwich,Arsenal,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4400000,0,1,0.0526315789473684,1.19617224880383E-08,2.27272727272727E-07,0,129780,0,2,0,0,0,0,0,0.2,192,-1,0,1,1,0,0,0.1,0,0,0,0,0,0.6,19172,0,-1,0,0,58,69,0,0,4,Man Utd,Aston Villa,Chelsea,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,-1,0,0,0,38,0,0,0,Man Utd,Aston Villa,Chelsea,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,0,12,1.5,2.77777777777778E-07,2.22222222222222E-06,0,13913,0,3,0,0,0,1,0,2.2,21,-1,0,12,1,0,0,0,0,0,0,0,0,0.1,4746,0,-1,0,0,115,3,0,0,35,Tottenham,Crystal Palace,Man Utd,Bournemouth,Tottenham,0,0,0.8,1,0.9,0.8,0.8,0.8,0.9,0.8,1,1.1,0.9,1,0.8,1,1,1.2,1,8.1
Martin,Dubravka,GLK,NEW,5000000,3,76,3.8,7.6E-07,1.52E-05,0,66232,0,30,0,80,0,0,0,15.2,1457,0,0,76,0,0.9,0,4.7,5,0,5,0,0,1.4,79312,0,-1,0,1,1800,1425,0,0,384,Everton,Leicester,Wolverhampton,Chelsea,Everton,5.3,4,2.8,4.2,3.5,4.8,2.6,3.7,4.3,3.4,4,5.7,3.2,5.2,3.4,3.2,5.1,3.2,4.3,58.9
Mark,Duffy,MID,SHU,5200000,0,0,0,0,0,0,5102,0,0,0,0,0,0,0,0,8,-3,0,0,3,0,0,0,0,0,0,0,0,0,254,0,-1,0,0,0,6,0,0,0,Man City,Liverpool,West Ham,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4800000,6,30,1.57894736842105,3.28947368421053E-07,6.25E-06,0,160631,0,12,0,0,0,1,0,6.2,365,-2,0,30,2,0.3,0,1.3,0,0,2,0,0,1,45016,0,-1,0,0,801,597,0,0,147,Bournemouth,Chelsea,Everton,Aston Villa,Bournemouth,1,1,1,1.8,0.9,1.2,1.1,0.9,1.4,0.8,0.8,0.8,1.2,0.9,1,1,1,1.6,0.8,23.4
Paul,Dummett,DEF,NEW,4400000,0,43,2.9,6.59090909090909E-07,9.77272727272727E-06,0,25798,2,20,0,0,0,0,0,9.8,357,-1,0,43,1,0.6,0,2.7,4,0,5,0,0,0.3,24185,1,-1,0,0,1215,2,0,0,227,Everton,Leicester,Wolverhampton,Chelsea,Everton,0,0,0,2.8,2.3,3.3,1.7,2.4,2.9,2.2,2.7,4.3,2.1,3.6,2.2,2.1,3.6,2.1,2.9,37.7
Lewis,Dunk,DEF,BHA,4700000,8,70,3.9,8.29787234042553E-07,1.48936170212766E-05,0,688209,6,24,0,0,0,2,0,14.9,6717,2,0,70,-2,0.7,0,3.1,11,0,5,0,2,12.3,994445,0,-1,0,3,1620,19156,0,0,369,Bournemouth,Chelsea,Everton,Aston Villa,Bournemouth,4,4,4.1,5.8,3.8,4.8,4.5,4,5.2,3.4,3.7,3.4,4.7,3.9,4.1,4.2,4,5.6,3.1,67.8
Jake,Eastwood,GLK,SHU,4300000,0,0,0,0,0,0,13058,0,0,0,0,0,0,0,0,59,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1675,0,-1,0,0,0,4,0,0,0,Man City,Liverpool,West Ham,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,0,57,3.2,5.33333333333333E-07,9.5E-06,0,1311719,3,20,0,39,0,0,0,9.5,19638,0,0,57,0,0.2,0,1.4,2,0,6,0,0,12.5,831830,0,-1,0,0,1541,374,0,1,291,Sheffield United,Everton,Aston Villa,Crystal Palace,Sheffield United,2.7,3.9,3.8,3.9,3.1,3.3,3.7,2.6,2.6,2.4,2.9,3.1,2.9,3.1,4.2,2.9,2.8,3,3.3,33.3
John,Egan,DEF,SHU,4500000,0,62,3.26315789473684,7.25146198830409E-07,1.37777777777778E-05,0,26166,2,14,0,0,0,0,0,13.8,1250,0,0,62,0,0.5,0,2.4,3,0,7,0,0,0.8,65123,0,-1,0,0,1608,2228,0,0,296,Man City,Liverpool,West Ham,Arsenal,Man City,3.3,3.3,3.7,2.6,2.9,3.6,2.8,3,4,3.3,3.7,2.6,3.7,2.6,2.5,2.8,2.8,3.8,3.3,55.3
Anwar,El Ghazi,MID,AVL,5500000,1,61,3.4,6.18181818181818E-07,1.10909090909091E-05,0,181128,2,25,0,0,0,3,0,11.1,3507,0,0,61,0,0.3,0,1.9,0,0,4,0,4,1.2,229824,0,-1,0,0,1223,801,0,0,195,Watford,Burnley,Man City,Brighton,Watford,2.8,2.5,2.4,2.5,4.2,2.9,3.2,3.2,4.4,2,2.9,2.4,3.7,1.8,4,3.7,2.3,3.9,2.2,107.2
Ahmed,El Mohamady,DEF,AVL,4200000,1,20,1.05263157894737,2.5062656641604E-07,4.76190476190476E-06,0,129890,0,18,0,0,0,0,0,4.8,757,-3,0,20,3,0.5,0,1.9,5,0,1,0,1,1,61971,0,-1,0,0,611,868,0,0,136,Watford,Burnley,Man City,Brighton,Watford,0.5,0.5,0.6,0.5,0.7,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.8,0.5,0.5,0.5,39
Robert,Elliot,GLK,NEW,4000000,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2574,0,-1,0,0,0,314,0,0,0,Everton,Leicester,Wolverhampton,Chelsea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,783,0,-1,0,0,0,18,0,0,0,Wolverhampton,Sheffield United,Tottenham,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,102522,0,0,0,0,0,0,0,0,916,-2,0,0,2,0,0,0,0,0,0,0,0,0.8,120487,0,-1,0,0,0,184,0,0,0,Chelsea,Man Utd,Crystal Palace,Sheffield United,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,3267,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0,284,0,-1,0,0,0,3,0,0,0,Crystal Palace,Tottenham,Leicester,Wolverhampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,1,18,1.5,2.72727272727273E-07,3.27272727272727E-06,0,220537,1,18,0,0,0,0,0,3.3,419,0,0,18,0,0.2,0,0.9,0,0,1,0,0,0.8,174796,0,-1,0,0,915,242,0,0,167,Arsenal,Brighton,Burnley,Newcastle,Arsenal,0.8,0.9,0.8,1.1,0.8,0.8,1,1.1,0.9,1.2,1.3,0.8,1.2,1,1.1,0.9,1,1,0.8,59.9
Bjorn,Engels,DEF,AVL,4500000,0,34,2.4,5.33333333333333E-07,7.55555555555556E-06,0,75665,1,25,0,0,0,0,0,7.6,874,0,0,34,0,0.1,0,0.4,4,0,3,0,0,0.6,95196,0,-1,0,1,1221,87,0,0,212,Watford,Burnley,Man City,Brighton,Watford,1.5,1.2,2.2,1.5,2.4,1.5,2.7,1.6,2,1.3,2.1,1.8,1.9,1.6,2.6,2.9,1.6,1.9,2,30.4
Christian,Eriksen,MID,TOT,8600000,9,43,2.26315789473684,2.63157894736842E-07,5E-06,0,416218,4,15,0,0,0,2,0,5,732,-4,0,43,4,0.3,0,2.3,6,0,1,0,2,2.8,134453,0,-1,0,1,887,1404,0,0,170,Norwich,Southampton,Liverpool,Watford,Norwich,1.3,1.9,1.2,1.6,1.8,1.1,1.1,1.2,1.9,1.4,2.1,1.6,2.2,2.1,1.7,2,1.4,1.5,1.2,67.6
Jonny,Evans,DEF,LEI,5200000,2,80,4,7.69230769230769E-07,1.53846153846154E-05,0,185615,3,19,0,0,0,1,0,15.4,6570,2,0,80,-2,0.7,0,3.9,7,0,7,0,2,6.1,524149,0,-1,0,2,1771,14160,0,0,405,West Ham,Newcastle,Southampton,Burnley,West Ham,4.9,4.6,3.4,3.2,5.3,4.2,3.6,4.3,4.1,6,4,4.4,4.3,5.4,3.3,3.9,4,4.4,4.9,64.9
Lukasz,Fabianski,GLK,WHU,4900000,8,40,2.22222222222222,4.53514739229025E-07,8.16326530612245E-06,0,445555,1,10,0,26,0,0,0,8.2,675,-1,0,40,1,0.3,0,1.3,5,0,3,0,0,2,238494,0,-1,1,3,663,5967,0,0,165,Leicester,Bournemouth,Sheffield United,Everton,Leicester,1.5,1.6,1.7,2.3,3.1,1.8,1.7,1.7,1.3,1.3,1.5,1.8,1.6,1.9,1.7,1.7,1.9,1.3,2.9,20.2
,Fabinho,MID,LIV,5400000,0,32,1.77777777777778,3.29218106995885E-07,5.92592592592593E-06,0,142019,5,10,0,0,0,1,0,5.9,442,-1,0,32,1,0,0,0,4,0,2,0,1,1,110373,0,-1,0,0,1006,45,0,0,199,Wolverhampton,Sheffield United,Tottenham,Man Utd,Wolverhampton,0,1.5,0.9,1.3,2.2,1,1,0.9,1.2,1.2,1,1.1,0.9,1.1,1.1,1.3,1.2,0.9,1.1,46.1
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.0526315789473684,1.19617224880383E-08,2.27272727272727E-07,0,24545,0,1,0,1,0,0,0,0.2,116,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,4641,0,-1,0,0,21,19,0,0,6,Tottenham,Crystal Palace,Man Utd,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,2727,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4115,0,-1,0,0,0,30,0,0,0,Tottenham,Crystal Palace,Man Utd,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6600000,6,47,2.8,4.24242424242424E-07,7.12121212121212E-06,0,501302,1,24,0,0,0,0,0,7.1,595,-4,0,47,4,0.3,0,2.3,1,0,5,0,4,2.8,139766,0,-1,0,0,1180,1107,0,0,243,Leicester,Bournemouth,Sheffield United,Everton,Leicester,2,2.6,3.3,2.7,3.3,2.5,1.5,1.6,2.2,2.4,2.5,1.6,1.9,2.2,2.8,2,2.9,1.7,2.5,98.2
Federico,Fernandez,DEF,NEW,4400000,1,46,3.3,7.5E-07,1.04545454545455E-05,0,21454,3,16,0,0,0,2,0,10.5,1357,-1,0,46,1,0.8,0,3.6,4,0,2,0,2,0.7,55759,0,-1,0,2,1013,1005,0,0,206,Everton,Leicester,Wolverhampton,Chelsea,Everton,4.4,3.3,2.2,3.4,2.8,3.9,2.1,3,3.5,2.7,3.3,4.9,2.5,4.3,2.7,2.6,4.2,2.6,3.5,54.7
,Fernandinho,MID,MCI,5200000,0,28,1.9,3.65384615384615E-07,5.38461538461538E-06,0,71697,3,16,0,0,0,0,0,5.4,407,-3,0,28,3,0.3,0,1.7,0,0,5,0,0,0.7,31302,0,-1,0,0,1303,366,0,1,220,Sheffield United,Everton,Aston Villa,Crystal Palace,Sheffield United,1.7,1.4,1,1.3,1.9,1,1.1,1,1.4,1,1.5,1,1,1.6,1.6,1.2,1.4,1.4,1.2,46.4
Roberto,Firmino,FWD,LIV,9200000,2,89,4.7,5.10869565217391E-07,9.67391304347826E-06,0,1143834,0,9,0,0,0,6,0,9.7,4168,-3,0,89,3,0.4,0,4,14,0,8,0,5,8.8,932543,0,-1,0,1,1508,11934,0,0,350,Wolverhampton,Sheffield United,Tottenham,Man Utd,Wolverhampton,5.1,4,5.8,6.6,10.8,5.5,6.1,5.5,5.4,5.4,4.9,5.8,6.1,6.3,5.4,5.9,5.9,5.5,4.4,163.5
John,Fleck,MID,SHU,4900000,0,61,3.8,7.75510204081633E-07,1.24489795918367E-05,0,86449,5,13,0,0,0,4,0,12.4,4525,-1,0,61,1,0.6,0,3.1,7,0,5,0,1,2.3,231259,0,-1,0,3,1378,5385,0,0,286,Man City,Liverpool,West Ham,Arsenal,Man City,2.7,2.9,3.2,4,2.3,3.4,3.9,3.7,2.9,3.5,3.7,3.1,3.1,3.8,3.7,2.8,3.1,4,4.6,105.1
Phil,Foden,MID,MCI,5100000,0,12,0.631578947368421,1.23839009287926E-07,2.35294117647059E-06,0,39047,0,2,0,0,0,0,0,2.4,254,-4,0,12,4,0.2,0,1,0,0,0,0,1,0.3,11709,0,-1,0,0,140,104,0,0,43,Sheffield United,Everton,Aston Villa,Crystal Palace,Sheffield United,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.1
Pablo,Fornals,MID,WHU,6000000,10,47,2.6,4.33333333333333E-07,7.83333333333333E-06,0,50389,1,19,0,0,0,1,0,7.8,379,-5,0,47,5,0.8,0,4.8,3,0,3,0,3,0.3,9995,0,-1,0,1,1012,1710,0,0,164,Leicester,Bournemouth,Sheffield United,Everton,Leicester,1.7,2.3,2.9,2.4,2.9,2.2,1.3,1.4,2,2.1,2.2,1.4,1.6,1.9,2.5,1.8,2.6,1.5,2.2,62
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,47159,0,0,0,0,0,0,0,0,83,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2908,0,-1,0,0,0,12,0,0,0,Crystal Palace,Tottenham,Leicester,Wolverhampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4800000,6,79,4,8.33333333333333E-07,1.64583333333333E-05,0,150494,0,33,0,66,0,0,0,16.5,1900,-2,0,79,2,1,0,4.6,13,0,6,0,0,2.4,120506,0,-1,0,1,1800,14839,0,0,381,Aston Villa,Wolverhampton,Bournemouth,Tottenham,Aston Villa,6,3.9,3.8,5.3,4.6,5.5,3.8,3.2,4.3,4.4,4.1,3.1,3.5,4.1,4.9,5.9,4.8,4.4,3.2,52.7
