FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
John,McGinn,MID,AVL,5500000,7,7,0.184210526315789,3.34928229665072E-08,1.27272727272727E-06,0,1663,0,3,0,0,0,1,0,1.3,1663,0,0,7,0,1.3,0,7,0,0,0,0,0,2.7,18913,0,-1,0,0,90,18913,0,0,23,Tottenham,Bournemouth,Everton,Crystal Palace,West Ham,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.2,8.9
David,McGoldrick,FWD,SHU,5500000,2,2,0.0526315789473684,9.56937799043062E-09,3.63636363636364E-07,0,392,0,1,0,0,0,0,0,0.4,392,0,0,2,0,0.4,0,2,0,0,0,0,0,0.2,388,0,-1,0,0,62,388,0,0,0,Bournemouth,Crystal Palace,Leicester,Chelsea,Southampton,0,0,0,0.1,0.1,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0.1,0,0,0.1,1.2
Michael,McGovern,GLK,NOR,4000000,0,0,0,0,0,0,2189,0,0,0,0,0,0,0,0,2189,0,0,0,0,0,0,0,0,0,0,0,0,5,2968,0,-1,0,0,0,2968,0,0,0,Liverpool,Newcastle,Chelsea,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,5000000,2,2,0.0526315789473684,1.05263157894737E-08,4E-07,0,263,0,4,0,0,0,0,0,0.4,263,0,0,2,0,0.4,0,2,0,0,0,0,0,0.2,464,0,-1,0,0,90,464,0,0,12,Liverpool,Newcastle,Chelsea,West Ham,Man City,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0.1,0.1,0,0.1,0,0,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0,1.2
Dwight,McNeil,MID,BUR,6000000,3,3,0.0789473684210526,1.31578947368421E-08,5E-07,0,490,0,0,0,0,0,0,0,0.5,490,0,0,3,0,0.5,0,3,0,0,1,0,0,0.4,237,0,-1,0,0,83,237,0,0,15,Southampton,Arsenal,Wolverhampton,Liverpool,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
Scott,McTominay,MID,MUN,5000000,0,0,0,0,0,0,888,0,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0.7,983,0,-1,0,0,0,983,0,0,0,Chelsea,Wolverhampton,Crystal Palace,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Mee,DEF,BUR,5000000,6,6,0.157894736842105,3.15789473684211E-08,1.2E-06,0,650,0,0,0,0,0,0,0,1.2,650,0,0,6,0,1.2,0,6,0,0,1,0,0,0.9,747,0,-1,0,0,90,747,0,0,27,Southampton,Arsenal,Wolverhampton,Liverpool,Brighton,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,2.3
Benjamin,Mendy,DEF,MCI,6000000,0,0,0,0,0,0,1485,0,0,0,0,0,0,0,0,1485,0,0,0,0,0,0,0,0,0,0,0,0,0.4,75,0,-1,0,0,0,75,0,0,0,West Ham,Tottenham,Bournemouth,Brighton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nampalys,Mendy,MID,LEI,4500000,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0.9,264,0,-1,0,0,0,264,0,0,0,Wolverhampton,Chelsea,Sheffield United,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Mepham,DEF,BOU,4500000,10,10,0.263157894736842,5.84795321637427E-08,2.22222222222222E-06,0,602,0,1,0,0,0,1,0,2.2,602,0,0,10,0,2.2,0,10,2,0,0,0,0,0.5,6525,0,-1,0,1,90,6525,0,0,24,Sheffield United,Aston Villa,Man City,Leicester,Everton,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.3,8.4
Max,Meyer,MID,CRY,5500000,2,2,0.0526315789473684,9.56937799043062E-09,3.63636363636364E-07,0,279,1,0,0,0,0,0,0,0.4,279,0,0,2,0,0.4,0,2,0,0,1,0,0,0.2,406,0,-1,0,0,90,406,0,0,5,Everton,Sheffield United,Man Utd,Aston Villa,Tottenham,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0,0,0,0.1,0,0.1,0,0,6.9
Simon,Mignolet,GLK,LIV,4500000,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0.1,35,0,-1,0,0,0,35,0,0,0,Norwich,Southampton,Arsenal,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,7000000,2,2,0.0526315789473684,7.5187969924812E-09,2.85714285714286E-07,0,7973,1,0,0,0,0,0,0,0.3,7973,0,0,2,0,0.3,0,2,0,0,1,0,0,8.7,2339,0,-1,0,0,90,2339,0,0,-2,Everton,Sheffield United,Man Utd,Aston Villa,Tottenham,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0,0,0,0.1,0,0.1,0,0,1.5
James,Milner,MID,LIV,5500000,1,1,7.23362913010526E-29,1.31520529638278E-35,1.81818181818182E-07,0,1711,0,0,0,0,0,0,0,0.2,1711,0,0,1,0,0.2,0,1,0,0,0,0,0,0.9,450,0,-1,0,0,4,450,0,0,3,Norwich,Southampton,Arsenal,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Yerry,Mina,DEF,EVE,5500000,9,9,0.236842105263158,4.30622009569378E-08,1.63636363636364E-06,0,1103,0,0,0,0,0,0,0,1.6,1103,0,0,9,0,1.6,0,9,3,0,1,0,0,1,6341,0,-1,0,0,90,6341,0,0,32,Crystal Palace,Watford,Aston Villa,Wolverhampton,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2
Tyrone,Mings,DEF,AVL,4500000,6,6,0.157894736842105,3.50877192982456E-08,1.33333333333333E-06,0,1031,0,3,0,0,0,0,0,1.3,1031,0,0,6,0,1.3,0,6,2,0,0,0,1,1.9,6001,0,-1,0,0,90,6001,0,0,31,Tottenham,Bournemouth,Everton,Crystal Palace,West Ham,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,8.1
Henrikh,Mkhitaryan,MID,ARS,7000000,2,2,0.0526315789473684,7.5187969924812E-09,2.85714285714286E-07,0,2567,1,0,0,0,0,0,0,0.3,2567,0,0,2,0,0.3,0,2,0,0,1,0,0,2.4,3951,0,-1,0,0,61,3951,0,0,3,Newcastle,Burnley,Liverpool,Tottenham,Watford,0.1,0,0,0,0.1,0,0.1,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0
Nacho,Monreal,DEF,ARS,5000000,6,6,0.157894736842105,3.15789473684211E-08,1.2E-06,0,867,0,0,0,0,0,0,0,1.2,867,0,0,6,0,1.2,0,6,0,0,1,0,0,1.1,1212,0,-1,0,0,61,1212,0,0,28,Newcastle,Burnley,Liverpool,Tottenham,Watford,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0
Martin,Montoya,DEF,BHA,4500000,6,6,0.157894736842105,3.50877192982456E-08,1.33333333333333E-06,0,397,0,0,0,0,0,0,0,1.3,397,0,0,6,0,1.3,0,6,0,0,1,0,0,0.6,1257,0,-1,0,0,90,1257,0,0,21,Watford,West Ham,Southampton,Man City,Burnley,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,2.8
Simon,Moore,GLK,SHU,4500000,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0.1,16,0,-1,0,0,0,16,0,0,0,Bournemouth,Crystal Palace,Leicester,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Mooy,MID,BHA,5000000,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0.3,578,0,-1,0,0,0,578,0,0,0,Watford,West Ham,Southampton,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wes,Morgan,DEF,LEI,4500000,0,0,0,0,0,0,1287,0,0,0,0,0,0,0,0,1287,0,0,0,0,0,0,0,0,0,0,0,0,1.6,956,0,-1,0,0,0,956,0,0,0,Wolverhampton,Chelsea,Sheffield United,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ravel,Morrison,MID,SHU,5000000,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0.2,77,0,-1,0,0,0,77,0,0,0,Bournemouth,Crystal Palace,Leicester,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Mount,MID,CHE,6000000,0,0,0,0,0,0,891,0,0,0,0,0,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0.9,858,0,-1,0,0,0,858,0,0,0,Man Utd,Leicester,Norwich,Sheffield United,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lys,Mousset,FWD,SHU,5000000,0,0,0,0,0,0,1083,0,0,0,0,0,0,0,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0.5,398,0,-1,0,0,0,398,0,0,0,Bournemouth,Crystal Palace,Leicester,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Moutinho,MID,WOL,5500000,3,3,0.0789473684210526,1.43540669856459E-08,5.45454545454545E-07,0,4435,0,0,0,0,0,0,0,0.5,4435,0,0,3,0,0.5,0,3,0,0,1,0,0,7.1,3098,0,-1,0,0,61,3098,0,0,13,Leicester,Man Utd,Burnley,Everton,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Jacob,Murphy,MID,NEW,5000000,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,-1,0,0,0,8,0,0,0,Arsenal,Norwich,Tottenham,Watford,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenn,Murray,FWD,BHA,6000000,2,2,0.0526315789473684,8.7719298245614E-09,3.33333333333333E-07,0,5205,0,0,0,0,0,0,0,0.3,5205,0,0,2,0,0.3,0,2,0,0,1,0,0,3.7,2047,0,-1,0,0,63,2047,0,0,0,Watford,West Ham,Southampton,Man City,Burnley,0.1,0.1,0.1,0,0,0,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0,0,0.1,0.1,0,1.1
Shkodran,Mustafi,DEF,ARS,5500000,0,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1342,0,-1,0,0,0,1342,0,0,0,Newcastle,Burnley,Liverpool,Tottenham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yoshinori,Muto,FWD,NEW,5500000,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0.2,411,0,-1,0,0,0,411,0,0,0,Arsenal,Norwich,Tottenham,Watford,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvelous,Nakamba,MID,AVL,4500000,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0.2,331,0,-1,0,0,0,331,0,0,0,Tottenham,Bournemouth,Everton,Crystal Palace,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc,Navarro,DEF,WAT,4000000,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0.1,63,0,-1,0,0,0,63,0,0,0,Brighton,Everton,West Ham,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfred,Ndidi,MID,LEI,5000000,3,3,0.0789473684210526,1.57894736842105E-08,6E-07,0,1478,0,0,0,0,0,0,0,0.6,1478,0,0,3,0,0.6,0,3,0,0,1,0,0,1.3,1544,0,-1,0,0,61,1544,0,0,11,Wolverhampton,Chelsea,Sheffield United,Bournemouth,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0
Tanguy,Ndombele,MID,TOT,6000000,8,8,0.210526315789474,3.50877192982456E-08,1.33333333333333E-06,0,4891,0,1,0,0,0,1,0,1.3,4891,0,0,8,0,1.3,0,8,1,0,0,0,0,4.8,26090,0,-1,0,0,90,26090,0,0,26,Aston Villa,Man City,Newcastle,Arsenal,Crystal Palace,0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.4
Reiss,Nelson,MID,ARS,5500000,2,2,0.0526315789473684,9.56937799043062E-09,3.63636363636364E-07,0,269,1,0,0,0,0,0,0,0.4,269,0,0,2,0,0.4,0,2,0,0,1,0,0,0.2,521,0,-1,0,0,61,521,0,0,10,Newcastle,Burnley,Liverpool,Tottenham,Watford,0.1,0,0,0,0.1,0,0.1,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0
,Neves,MID,WOL,5500000,3,3,0.0789473684210526,1.43540669856459E-08,5.45454545454545E-07,0,4899,0,0,0,0,0,0,0,0.5,4899,0,0,3,0,0.5,0,3,0,0,1,0,0,8.8,7305,0,-1,0,0,61,7305,0,0,12,Leicester,Man Utd,Burnley,Everton,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Edward,Nketiah,FWD,ARS,4500000,0,0,0,0,0,0,8997,0,0,0,0,0,0,0,0,8997,0,0,0,0,0,0,0,0,0,0,0,0,1.6,323,0,-1,0,0,0,323,0,0,0,Newcastle,Burnley,Liverpool,Tottenham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georges-Kevin,Nkoudou,MID,TOT,5000000,1,1,7.23362913010526E-29,1.44672582602105E-35,2E-07,0,23,0,0,0,0,0,0,0,0.2,23,0,0,1,0,0.2,0,1,0,0,0,0,0,0,128,0,-1,0,0,2,128,0,0,3,Aston Villa,Man City,Newcastle,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Mark,Noble,MID,WHU,5000000,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,0.4,31,0,-1,0,0,0,31,0,0,0,Man City,Brighton,Watford,Norwich,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will,Norris,GLK,WOL,4000000,0,0,0,0,0,0,1513,0,0,0,0,0,0,0,0,1513,0,0,0,0,0,0,0,0,0,0,0,0,0.8,324,0,-1,0,0,0,324,0,0,0,Leicester,Man Utd,Burnley,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Norwood,MID,SHU,5000000,2,2,0.0526315789473684,1.05263157894737E-08,4E-07,0,264,0,1,0,0,0,0,0,0.4,264,0,0,2,0,0.4,0,2,0,0,0,0,0,0.4,259,0,-1,0,0,90,259,0,0,16,Bournemouth,Crystal Palace,Leicester,Chelsea,Southampton,0.1,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0.1,0.1,0,0,0,4.1
?rjan,Nyland,GLK,AVL,4500000,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0.2,148,0,-1,0,0,0,148,0,0,0,Tottenham,Bournemouth,Everton,Crystal Palace,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Obafemi,FWD,SOU,5000000,1,1,7.23362913010526E-29,1.44672582602105E-35,2E-07,0,501,0,2,0,0,0,0,0,0.2,501,0,0,1,0,0.2,0,1,0,0,0,0,0,0.3,326,0,-1,0,0,24,326,0,0,0,Burnley,Liverpool,Brighton,Man Utd,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Pedro,Obiang,MID,WHU,4500000,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0.1,148,0,-1,0,0,0,148,0,0,0,Man City,Brighton,Watford,Norwich,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,O'Connell,DEF,SHU,4500000,2,2,0.0526315789473684,1.16959064327485E-08,4.44444444444444E-07,0,255,0,1,0,0,0,0,0,0.4,255,0,0,2,0,0.4,0,2,0,0,0,0,0,0.4,126,0,-1,0,0,90,126,0,0,12,Bournemouth,Crystal Palace,Leicester,Chelsea,Southampton,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0.1,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0,1.7
Angelo,Ogbonna,DEF,WHU,4500000,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0.4,191,0,-1,0,0,0,191,0,0,0,Man City,Brighton,Watford,Norwich,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divock,Origi,FWD,LIV,5500000,12,12,0.315789473684211,5.74162679425837E-08,2.18181818181818E-06,0,4797,0,1,0,0,0,1,0,2.2,4797,0,0,12,0,2.2,0,12,3,0,0,0,1,4.5,42412,0,-1,0,1,73,42412,0,0,46,Norwich,Southampton,Arsenal,Burnley,Newcastle,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.3
,Oriol Romeu,MID,SOU,4500000,2,2,0.0526315789473684,1.16959064327485E-08,4.44444444444444E-07,0,981,0,3,0,0,0,0,0,0.4,981,0,0,2,0,0.4,0,2,0,0,0,0,0,1.3,2110,0,-1,0,0,90,2110,0,0,8,Burnley,Liverpool,Brighton,Man Utd,Sheffield United,0,0,0,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0.1,0,0.1,0.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0,0.1,0.1,3.3
Ben,Osborn,MID,SHU,5000000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.1,12,0,-1,0,0,0,12,0,0,0,Bournemouth,Crystal Palace,Leicester,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas,Otamendi,DEF,MCI,5500000,0,0,0,0,0,0,5733,0,0,0,0,0,0,0,0,5733,0,0,0,0,0,0,0,0,0,0,0,0,1.4,903,0,-1,0,0,0,903,0,0,0,West Ham,Tottenham,Bournemouth,Brighton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesut,Ozil,MID,ARS,7500000,0,0,0,0,0,0,11075,0,0,0,0,0,0,0,0,11075,0,0,0,0,0,0,0,0,0,0,0,0,1.6,528,0,-1,0,0,0,528,0,0,0,Newcastle,Burnley,Liverpool,Tottenham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy,Parrott,FWD,TOT,4500000,0,0,0,0,0,0,1591,0,0,0,0,0,0,0,0,1591,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2738,0,-1,0,0,0,2738,0,0,0,Aston Villa,Man City,Newcastle,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Patricio,GLK,WOL,5000000,6,6,0.157894736842105,3.15789473684211E-08,1.2E-06,0,3054,0,0,0,0,0,0,0,1.2,3054,0,0,6,0,1.2,0,6,0,0,1,0,0,5,3292,0,-1,0,0,61,3292,0,0,19,Leicester,Man Utd,Burnley,Everton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0
