FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Harry,Maguire,DEF,MUN,5300000,0,83,3.1,5.84905660377358E-07,1.56603773584906E-05,0,1089836,2,29,0,0,0,1,0,16,1385,-2,-1,83,2,1.3,0,6.8,5,0,7,0,0,10.8,591843,0,-1,0,1,2430,4812,1,0,466,Everton,Man City,Tottenham,Sheffield United,Brighton,2.6,3.1,3.1,3.2,2.3,3.4,3.3,2.6,2.4,4.2,2.4,107.3
Riyad,Mahrez,MID,MCI,8400000,0,120,4.44444444444444,5.29100529100529E-07,1.42857142857143E-05,0,1465874,0,10,0,0,0,7,0,14.3,3674,-1,0,120,1,0.4,0,3.3,14,0,6,0,10,7.1,1716325,0,-1,0,4,1351,5043,0,0,475,Man Utd,Burnley,Chelsea,Liverpool,Southampton,0,3.9,5.3,4.1,3.5,5.2,5.7,4.5,5.4,4.6,5,200.7
Archie,Mair,GLK,NOR,4000000,0,0,0,0,0,0,3406,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6744,0,-1,0,0,0,8,0,0,0,Leicester,Sheffield United,Southampton,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Ainsley,Maitland-Niles,DEF,ARS,4500000,0,36,2.6,5.77777777777778E-07,8E-06,0,625311,3,19,0,0,0,0,0,8,369,-5,0,36,5,0,0,0,3,0,3,0,2,2.3,590084,0,-1,0,1,1210,67,0,1,216,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,3.2,2,1.9,2.8,1.7,2.3,2.6,2.4,2.8,2.4,44.9
Sadio,Mane,MID,LIV,12400000,2,162,6.5,5.24193548387097E-07,1.30645161290323E-05,0,3415186,2,17,0,0,0,13,0,13.1,3560,9,0,162,-9,0.3,0,3.8,19,0,9,0,8,24.4,3981085,0,-1,0,6,1987,7401,0,0,481,Watford,Bournemouth,Everton,Crystal Palace,Man City,8,9,7.7,8.3,6.2,8.3,7.9,8.8,8.1,7.2,8.1,221.9
Javier,Manquillo,DEF,NEW,4300000,5,37,1.37037037037037,3.18690783807063E-07,8.6046511627907E-06,0,27934,3,12,0,0,0,0,0,8.6,18,-2,0,37,2,0.3,0,1.2,4,0,4,0,1,0.1,23889,0,-1,0,1,890,24,0,0,155,Burnley,Southampton,Sheffield United,Aston Villa,Bournemouth,0.8,0.7,0.9,1.6,0.7,1.3,0.7,0.7,1.4,0.7,0.9,23.3
Solomon,March,MID,BHA,4600000,3,27,1,2.17391304347826E-07,5.8695652173913E-06,0,57950,2,12,0,0,0,0,0,5.9,27,-4,0,27,4,0.3,0,1.2,3,0,3,0,1,0.2,34676,0,-1,0,0,801,22,0,0,93,Crystal Palace,Wolverhampton,Arsenal,Leicester,Man Utd,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,57.5
Pablo,Mari,DEF,ARS,4800000,0,0,0,0,0,0,2544,0,0,0,0,0,0,0,0,60,-2,0,0,2,0,0,0,0,0,0,0,0,0,4491,0,-1,0,0,0,13,0,0,0,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Adrian,Mariappa,DEF,WAT,4200000,0,24,0.888888888888889,2.11640211640212E-07,5.71428571428571E-06,0,26753,2,25,0,0,0,0,0,5.7,270,-3,0,24,3,0,0,0,1,0,3,0,0,0.3,31025,1,-1,0,0,1226,24,0,1,168,Liverpool,Crystal Palace,Leicester,Burnley,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.7,0.4,0.4,0.4,28.7
Anthony,Martial,MID,MUN,8000000,0,112,5.3,6.625E-07,1.4E-05,0,2477371,1,20,0,0,0,10,0,14,18792,5,0,112,-5,0.6,1,4.8,7,0,8,0,3,13.3,2946641,0,-1,0,2,1710,1762,0,0,294,Everton,Man City,Tottenham,Sheffield United,Brighton,0,5.2,4,7.6,5,7.5,4.2,6.6,5,6.4,4.4,163.2
David,Martin,GLK,WHU,4000000,0,20,0.740740740740741,1.85185185185185E-07,5E-06,0,96323,1,6,0,15,0,0,0,5,525,0,0,20,0,0,0,0,2,0,2,0,0,1.6,197122,0,-1,0,1,435,294,0,0,86,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,11.2
,Martinelli,FWD,ARS,4600000,0,39,1.44444444444444,3.14009661835749E-07,8.47826086956522E-06,0,360227,1,9,0,0,0,3,0,8.5,3277,1,0,39,-1,0.2,0,0.7,5,0,2,0,1,3.2,491198,0,-1,0,0,656,789,0,0,129,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,1.1,0.8,1.1,1.3,0.7,0.8,0.9,0.7,0.8,1.1,42.5
Emiliano,Martinez,GLK,ARS,4300000,0,0,0,0,0,0,13986,0,0,0,0,0,0,0,0,24,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,5690,0,-1,0,0,0,11,0,0,0,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Masina,DEF,WAT,4300000,7,46,1.7037037037037,3.96210163652024E-07,1.06976744186047E-05,0,10882,3,18,0,0,0,1,0,10.7,114,-2,0,46,2,0.9,0,4,2,0,5,0,0,0.2,20846,0,-1,0,0,1131,315,0,0,215,Liverpool,Crystal Palace,Leicester,Burnley,Southampton,1.2,1,1.2,0.9,0.9,1,1.5,1.9,1.3,1.1,0.9,46.1
Arthur,Masuaku,DEF,WHU,4200000,0,25,0.925925925925926,2.20458553791887E-07,5.95238095238095E-06,0,103539,3,18,0,0,0,0,0,6,109,-3,0,25,3,0,0,0,3,0,2,0,1,0.4,98381,0,-1,0,1,908,29,0,1,160,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,41.4
Juan,Mata,MID,MUN,6200000,0,35,1.2962962962963,2.09080047789725E-07,5.64516129032258E-06,0,41845,1,8,0,0,0,0,0,5.6,99,-3,0,35,3,0.1,0,0.8,2,0,4,0,2,0.4,24766,0,-1,0,1,709,73,0,0,133,Everton,Man City,Tottenham,Sheffield United,Brighton,0.6,0.6,0.6,1.1,0.6,1,0.6,0.7,0.6,0.7,0.6,51.1
Nemanja,Matic,MID,MUN,4800000,0,23,0.851851851851852,1.77469135802469E-07,4.79166666666667E-06,0,43451,1,7,0,0,0,0,0,4.8,59,-2,0,23,2,0.3,0,1.5,0,0,5,0,0,0.3,16486,0,-1,0,0,778,71,0,0,124,Everton,Man City,Tottenham,Sheffield United,Brighton,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.4,0.4,0.4,30.3
Joel,Matip,DEF,LIV,5200000,0,33,1.22222222222222,2.35042735042735E-07,6.34615384615385E-06,0,492843,0,5,0,0,0,1,0,6.3,71,-3,0,33,3,0,0,0.2,4,0,2,0,0,1.1,446020,0,-1,0,0,631,48,0,0,143,Watford,Bournemouth,Everton,Crystal Palace,Man City,0.6,0.7,0.7,0.7,0.6,1.2,0.6,0.6,0.6,0.6,0.8,25
,Matthew Longstaff,MID,NEW,4500000,0,25,0.925925925925926,2.05761316872428E-07,5.55555555555556E-06,0,37881,1,9,0,0,0,2,0,5.6,93,0,0,25,0,0,0,0,2,0,1,0,0,0.2,47561,0,-1,0,1,544,31,0,0,98,Burnley,Southampton,Sheffield United,Aston Villa,Bournemouth,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,18.2
Neal,Maupay,FWD,BHA,5800000,2,99,3.7,6.37931034482759E-07,1.70689655172414E-05,0,413099,3,28,0,0,0,8,0,17.1,1937,-2,0,99,2,0.5,0,3,15,0,5,0,2,2,511229,0,-1,0,1,2019,847,0,0,272,Crystal Palace,Wolverhampton,Arsenal,Leicester,Man Utd,4.3,3.3,4.4,3.2,4.7,4,3.3,4.4,4.5,4.1,3.2,189
Konstantinos,Mavropanos,DEF,ARS,4400000,0,0,0,0,0,0,4877,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,1099,0,-1,0,0,0,0,0,0,0,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5200000,3,69,2.6,5E-07,1.32692307692308E-05,0,117440,5,25,0,0,0,0,0,13.3,99,-3,0,69,3,0.4,0,2.2,2,0,9,0,3,0.6,41616,0,-1,0,0,2357,76,0,0,322,Brighton,Watford,Bournemouth,Liverpool,Burnley,1.8,2.5,2,1.3,2.5,1.6,1.9,1.5,2.4,2,2,112.3
Oliver,McBurnie,FWD,SHU,5700000,0,56,2.2,3.85964912280702E-07,9.82456140350877E-06,0,35220,3,15,0,0,0,4,0,9.8,143,-3,0,56,3,0.4,0,2,4,0,6,0,0,0.2,38961,0,-1,0,0,1339,354,0,0,190,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,2.3,1.2,1.6,2.2,1.5,1.7,1.8,1.5,1.9,2.3,99.8
Alex,McCarthy,GLK,SOU,4500000,2,56,3.1,6.88888888888889E-07,1.24444444444444E-05,0,103984,0,26,0,52,0,0,0,12.4,1080,0,-1,56,0,0.7,0,3,2,0,4,0,0,4.5,376307,0,-1,0,0,1620,1612,1,0,302,West Ham,Newcastle,Norwich,Arsenal,Watford,3.7,4,3.1,2.3,2.8,2.5,3.2,2.7,3,2.8,2.6,40.2
James,McCarthy,MID,CRY,4300000,1,28,1.03703703703704,2.41171403962102E-07,6.51162790697674E-06,0,68251,6,16,0,0,0,0,0,6.5,346,-2,0,28,2,0.3,0,1.5,0,0,1,0,0,0.8,71815,0,-1,0,0,1080,550,0,0,139,Brighton,Watford,Bournemouth,Liverpool,Burnley,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,40.3
John,McGinn,MID,AVL,5400000,0,61,3.4,6.2962962962963E-07,1.12962962962963E-05,0,1335998,2,30,0,0,0,3,0,11.3,371,-1,0,61,1,0,0,0,4,0,3,0,2,2.6,1282962,0,-1,0,0,1537,9,0,0,253,Leicester,Chelsea,Newcastle,Wolverhampton,Liverpool,0,0,3.1,2.6,3.8,1.9,3.8,3.7,2.4,3.9,2.2,113.5
David,McGoldrick,FWD,SHU,5400000,0,41,2,3.7037037037037E-07,7.59259259259259E-06,0,50544,2,13,0,0,0,0,0,7.6,33,-1,0,41,1,0.1,0,0.3,3,0,5,0,2,0.2,43933,0,-1,0,0,1330,32,0,0,107,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,2,1.1,1.3,1.9,1.3,1.5,1.5,1.3,1.7,2,83
Michael,McGovern,GLK,NOR,4000000,0,11,0.407407407407407,1.01851851851852E-07,2.75E-06,0,287806,0,6,0,7,0,0,0,2.8,883,0,0,11,0,0,0,0,2,0,0,0,0,6.4,395682,0,-1,1,0,158,120,0,0,46,Leicester,Sheffield United,Southampton,Everton,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.5
Giovanni,McGregor,MID,CRY,4500000,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,-1,0,0,0,1,0,0,0,Brighton,Watford,Bournemouth,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4800000,3,60,2.2,4.58333333333333E-07,1.25E-05,0,17063,4,44,0,0,0,1,0,12.5,30,-2,0,60,2,0.5,0,2.5,0,0,5,0,1,0.2,12065,0,-1,0,0,2198,44,0,0,331,Leicester,Sheffield United,Southampton,Everton,Arsenal,1.4,2,1.7,2,1.4,1.9,1.4,1.6,1.2,2,1.1,94.7
Dwight,McNeil,MID,BUR,6000000,3,95,3.4,5.66666666666667E-07,1.58333333333333E-05,0,140903,4,37,0,0,0,2,0,15.8,1425,0,0,95,0,0.9,0,5.5,4,0,12,0,6,1,178231,0,-1,0,1,2439,1571,0,0,389,Newcastle,Tottenham,Man City,Watford,Crystal Palace,2.9,3.1,2,3.8,2.7,4.3,2.4,2.1,3.7,2.6,3.7,143.6
Scott,McTominay,MID,MUN,4900000,0,56,3.1,6.3265306122449E-07,1.14285714285714E-05,0,405756,2,17,0,0,0,2,0,11.4,139,-1,0,56,1,0,0,0.2,6,0,2,0,2,1,399262,0,-1,0,0,1462,856,0,0,239,Everton,Man City,Tottenham,Sheffield United,Brighton,2,2.2,1.6,4,2.1,3.6,1.7,3,2.1,2.9,1.8,83.6
Ben,Mee,DEF,BUR,5000000,5,85,3,6E-07,1.7E-05,0,83903,7,39,0,0,0,0,0,17,462,0,0,85,0,0.8,0,4.2,1,0,11,0,2,1.2,102920,0,-1,0,0,2520,468,0,0,467,Newcastle,Tottenham,Man City,Watford,Crystal Palace,3.1,4,2.3,3,2.5,2.8,3.2,2.7,2.7,2.6,3.3,96.1
Benjamin,Mendy,DEF,MCI,5500000,0,48,3.7,6.72727272727273E-07,8.72727272727273E-06,0,228593,2,11,0,0,0,0,0,8.7,201,-5,0,48,5,0.7,0,4,2,0,5,0,2,0.8,241697,0,-1,0,0,1101,670,0,0,267,Man Utd,Burnley,Chelsea,Liverpool,Southampton,0,3.4,3.6,3.9,3.9,3.5,5.3,3.7,4,3.4,4.5,60.1
Nampalys,Mendy,MID,LEI,4300000,0,6,0.222222222222222,5.16795865633075E-08,1.3953488372093E-06,0,113540,0,3,0,0,0,0,0,1.4,221,-2,0,6,2,0,0,0,0,0,0,0,0,0.8,94753,0,-1,0,0,193,14,0,0,49,Norwich,Aston Villa,Watford,Brighton,Everton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8
Chris,Mepham,DEF,BOU,4300000,0,26,0.962962962962963,2.23944875107666E-07,6.04651162790698E-06,0,121554,1,19,0,0,0,1,0,6,65,-2,0,26,2,0,0,0,2,0,1,0,0,0.6,94645,0,-1,0,1,901,1,0,0,161,Chelsea,Liverpool,Crystal Palace,Wolverhampton,Newcastle,0,0,0,0,0,0.5,0.8,0.5,0.5,0.5,0.5,42.2
Max,Meyer,MID,CRY,5200000,0,18,0.666666666666667,1.28205128205128E-07,3.46153846153846E-06,0,11248,1,7,0,0,0,0,0,3.5,11,-3,0,18,3,0.1,0,0.5,0,0,1,0,0,0.1,4392,0,-1,0,0,541,4,0,0,43,Brighton,Watford,Bournemouth,Liverpool,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.9
Simon,Mignolet,GLK,LIV,4500000,0,0,0,0,0,0,3007,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,-1,0,0,0,7,0,0,0,Watford,Bournemouth,Everton,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,6700000,0,61,2.8,4.17910447761194E-07,9.1044776119403E-06,0,446759,9,26,0,0,0,2,0,9.1,177,-3,0,61,3,0.1,0,0.8,7,0,6,0,1,1.9,61904,0,-1,0,1,1965,36,0,0,296,Brighton,Watford,Bournemouth,Liverpool,Burnley,2,2.8,2.2,1.5,2.8,1.8,2.1,1.7,2.7,2.2,2.3,94.5
James,Milner,MID,LIV,5300000,0,43,1.59259259259259,3.00489168413697E-07,8.11320754716981E-06,0,77449,3,6,0,0,0,2,0,8.1,83,-2,0,43,2,0,0,0.2,3,0,4,0,2,0.5,42672,0,-1,0,1,668,2,0,0,161,Watford,Bournemouth,Everton,Crystal Palace,Man City,0,1.1,0.8,1,0.8,1,0.9,1.1,0.9,0.8,0.9,38.4
Yerry,Mina,DEF,EVE,5300000,0,73,2.9,5.47169811320755E-07,1.37735849056604E-05,0,423983,3,36,0,0,0,2,0,13.8,595,-2,0,73,2,1,0,5.2,8,0,5,0,1,2.3,416735,1,-1,0,1,2085,695,0,0,380,Man Utd,Chelsea,Liverpool,Norwich,Leicester,3.4,2.3,3,2.3,2.8,2.9,2.3,1.9,4.3,2.2,3,96.7
Takumi,Minamino,MID,LIV,6200000,1,3,0.111111111111111,1.7921146953405E-08,4.83870967741936E-07,0,15458,0,1,0,0,0,0,0,0.5,71,-3,0,3,3,0.1,0,0.5,0,0,0,0,0,0.1,18197,0,-1,0,0,77,14,0,0,6,Watford,Bournemouth,Everton,Crystal Palace,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.4
Tyrone,Mings,DEF,AVL,4500000,0,56,2.5,5.55555555555556E-07,1.24444444444444E-05,0,474248,5,38,0,0,0,2,0,12.4,369,0,0,56,0,0.1,0,0.3,5,0,3,0,1,2.6,494329,0,-1,0,0,1912,167,0,0,362,Leicester,Chelsea,Newcastle,Wolverhampton,Liverpool,0,1.7,2.4,2.2,2.2,1.8,2.8,2.6,1.8,2.1,2.3,74.6
Tyrick,Mitchell,DEF,CRY,4000000,0,0,0,0,0,0,1219,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,0,-1,0,0,0,22,0,0,0,Brighton,Watford,Bournemouth,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Henrikh,Mkhitaryan,MID,ARS,6800000,0,4,1.3,1.91176470588235E-07,5.88235294117647E-07,0,116420,1,0,0,0,0,0,0,0.6,19,-2,0,4,2,0,0,0,0,0,1,0,0,0.8,22986,0,-1,0,0,110,5,0,0,3,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,8.6
Nacho,Monreal,DEF,ARS,5000000,0,10,3.3,6.6E-07,2E-06,0,88932,0,4,0,0,0,0,0,2,12,0,0,10,0,0,0,0,1,0,1,0,0,0.2,28159,0,-1,0,0,270,5,0,0,54,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,10
Martin,Montoya,DEF,BHA,4400000,1,55,2.5,5.68181818181818E-07,1.25E-05,0,106382,4,25,0,0,0,0,0,12.5,205,-1,0,55,1,0.1,0,0.5,3,0,5,0,1,0.6,96447,0,-1,0,1,1613,22,0,0,273,Crystal Palace,Wolverhampton,Arsenal,Leicester,Man Utd,2.5,1.6,1.9,1.9,2.6,1.9,2.3,2.1,1.7,3.3,1.5,80.5
Simon,Moore,GLK,SHU,4300000,0,1,0.037037037037037,8.61326442721792E-09,2.32558139534884E-07,0,6577,0,3,0,2,0,0,0,0.2,11,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,3705,0,-1,0,0,90,14,0,0,9,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0.8
Aaron,Mooy,MID,BHA,4800000,2,61,2.9,6.04166666666667E-07,1.27083333333333E-05,0,71840,0,26,0,0,0,2,0,12.7,791,-2,0,61,2,0.4,0,2,9,0,3,0,1,0.8,104970,0,-1,0,1,1563,108,0,1,250,Crystal Palace,Wolverhampton,Arsenal,Leicester,Man Utd,2.8,2.3,3,1.8,2.9,1.9,1.9,1.8,2.5,3.3,2.3,107.8
Wes,Morgan,DEF,LEI,4100000,0,9,0.333333333333333,8.13008130081301E-08,2.19512195121951E-06,0,90587,0,1,0,0,0,0,0,2.2,77,-4,0,9,4,0,0,0.2,0,0,0,0,0,0.6,31090,0,-1,0,0,160,62,0,0,35,Norwich,Aston Villa,Watford,Brighton,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Ravel,Morrison,MID,SHU,4600000,0,1,1,2.17391304347826E-07,2.17391304347826E-07,0,13770,0,0,0,0,0,0,0,0.2,11,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,4267,0,-1,0,0,12,1,0,0,0,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0.2
Mason,Mount,MID,CHE,6100000,2,105,3.8,6.22950819672131E-07,1.72131147540984E-05,0,3084789,3,33,0,0,0,5,0,17.2,6936,1,0,105,-1,0.7,0,4,8,0,7,0,5,15.7,3935188,0,-1,0,1,2237,4900,0,0,390,Bournemouth,Everton,Aston Villa,Man City,West Ham,3.8,4.3,3,2.6,3.1,4.2,3.5,4.9,3.9,2.8,4.1,197.4
Lys,Mousset,FWD,SHU,4600000,0,71,2.62962962962963,5.71658615136876E-07,1.54347826086957E-05,0,664432,1,11,0,0,0,5,0,15.4,1051,-4,0,71,4,0.3,0,1.3,9,0,3,0,4,2.3,774527,0,-1,0,1,1009,1110,0,0,214,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,3,1.7,2.1,2.8,2.1,2.3,2.4,2,2.6,2.9,89
,Moutinho,MID,WOL,5400000,0,89,3.3,6.11111111111111E-07,1.64814814814815E-05,0,677908,5,30,0,0,0,1,0,16.5,1725,-1,0,89,1,0.3,0,1.5,11,0,6,0,7,5.1,574726,0,-1,0,0,2254,1396,0,0,471,Tottenham,Brighton,West Ham,Bournemouth,Aston Villa,2.2,3.4,2.4,3.7,2.3,3.5,3.9,3.6,2.9,3.3,2.5,160.5
Jacob,Murphy,MID,NEW,4800000,0,0,0,0,0,0,1371,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,249,0,-1,0,0,0,0,0,0,0,Burnley,Southampton,Sheffield United,Aston Villa,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0
Glenn,Murray,FWD,BHA,5400000,1,29,1.07407407407407,1.98902606310014E-07,5.37037037037037E-06,0,223171,0,10,0,0,0,1,0,5.4,136,-6,0,29,6,0.5,0,2.8,0,0,2,0,0,0.7,52086,0,-1,0,0,701,74,0,0,54,Crystal Palace,Wolverhampton,Arsenal,Leicester,Man Utd,0.6,0.5,0.6,0.5,0.7,0.5,0.5,0.6,0.7,0.6,0.5,30.7
Shkodran,Mustafi,DEF,ARS,5100000,0,26,0.962962962962963,1.8881626724764E-07,5.09803921568627E-06,0,36927,0,9,0,0,0,0,0,5.1,192,-4,0,26,4,0.8,0,4.3,1,0,2,0,2,0.4,14601,0,-1,0,0,620,35,0,0,144,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,29.8
Yoshinori,Muto,FWD,NEW,5100000,0,8,0.296296296296296,5.80973129992738E-08,1.56862745098039E-06,0,13252,0,6,0,0,0,0,0,1.6,7,-4,0,8,4,0,0,0,0,0,0,0,0,0.1,6373,0,-1,0,0,201,9,0,0,22,Burnley,Southampton,Sheffield United,Aston Villa,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.7
Marvelous,Nakamba,MID,AVL,4400000,0,33,1.22222222222222,2.77777777777778E-07,7.5E-06,0,104471,4,31,0,0,0,0,0,7.5,118,-1,0,33,1,0.3,0,1.3,0,0,1,0,0,0.7,125337,0,-1,0,0,1536,28,0,0,233,Leicester,Chelsea,Newcastle,Wolverhampton,Liverpool,0,0.6,0.6,0.6,0.8,0.6,0.8,0.7,0.6,0.8,0.6,44.5
Marc,Navarro,DEF,WAT,3900000,0,0,0,0,0,0,38171,0,0,0,0,0,0,0,0,81,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,47969,0,-1,0,0,0,61,0,0,0,Liverpool,Crystal Palace,Leicester,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0
Wilfred,Ndidi,MID,LEI,5000000,1,64,2.9,5.8E-07,1.28E-05,0,405676,3,19,0,0,0,2,0,12.8,187,0,0,64,0,0,0,0.2,5,0,8,0,1,1.7,383301,0,-1,0,0,1809,218,0,0,338,Norwich,Aston Villa,Watford,Brighton,Everton,2.2,2.6,2.4,2.7,2.3,2.6,2.5,2.6,3.3,1.9,2.7,82.2
Tanguy,Ndombele,MID,TOT,5800000,0,42,1.55555555555556,2.68199233716475E-07,7.24137931034483E-06,0,824477,2,15,0,0,0,2,0,7.2,132,-2,0,42,2,0.3,0,1.5,2,0,1,0,2,2.3,586280,0,-1,0,0,879,59,0,0,202,Wolverhampton,Burnley,Man Utd,West Ham,Sheffield United,1.1,0.8,1.1,0.9,1.2,1.2,0.8,1.1,0.8,0.8,0.8,55.2
Reiss,Nelson,MID,ARS,5300000,0,18,0.666666666666667,1.25786163522013E-07,3.39622641509434E-06,0,18084,1,4,0,0,0,0,0,3.4,8,-2,0,18,2,0,0,0,0,0,2,0,1,0.1,11555,0,-1,0,0,437,4,0,0,56,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,27.7
,Neto,MID,WOL,5000000,0,41,1.51851851851852,3.03703703703704E-07,8.2E-06,0,16253,2,8,0,0,0,2,0,8.2,231,0,0,41,0,0.2,0,1.2,0,0,1,0,2,0.2,27349,0,-1,0,0,706,166,0,0,133,Tottenham,Brighton,West Ham,Bournemouth,Aston Villa,0.8,1,0.8,1.1,0.8,1,1.2,1.1,0.8,1,0.8,52.4
,Neves,MID,WOL,5200000,0,66,2.4,4.61538461538462E-07,1.26923076923077E-05,0,614094,7,27,0,0,0,2,0,12.7,509,-3,0,66,3,0.3,0,1.8,4,0,7,0,1,4.5,350312,0,-1,0,1,2122,657,0,0,345,Tottenham,Brighton,West Ham,Bournemouth,Aston Villa,1.2,2.1,1.4,2.3,1.3,2.2,2.5,2.2,1.7,2,1.5,87.6
Jeremy,Ngakia,DEF,WHU,4000000,2,4,0.148148148148148,3.7037037037037E-08,1E-06,0,1023,0,6,0,0,0,0,0,1,53,0,0,4,0,0.2,0,0.8,0,0,0,0,0,0.1,4557,0,-1,0,0,270,326,0,0,29,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.4
Oumar,Niasse,FWD,EVE,4500000,0,3,0.111111111111111,2.46913580246914E-08,6.66666666666667E-07,0,2197,0,2,0,0,0,0,0,0.7,16,0,0,3,0,0,0,0,0,0,0,0,0,0,3549,0,-1,0,0,19,31,0,0,1,Man Utd,Chelsea,Liverpool,Norwich,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Edward,Nketiah,FWD,ARS,4300000,0,11,0.407407407407407,9.47459086993971E-08,2.55813953488372E-06,0,131000,0,3,0,0,0,1,0,2.6,364,-2,0,11,2,0.8,0,3.3,1,0,1,0,0,0.8,83424,0,-1,0,0,191,2600,0,0,29,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.8
