FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Danjuma,MID,BOU,5800000,0,18,1.125,1.93965517241379E-07,3.10344827586207E-06,0,4334,0,6,0,0,0,0,0,3.1,66,-2,0,18,2,0.4,0,2.2,0,0,2,0,1,0,947,0,-1,0,0,405,8,0,0,55,Chelsea,Burnley,Arsenal,Brighton,West Ham,0,0,0,0,0,0.7,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,20.5
Scott,Dann,DEF,CRY,4300000,0,13,0.8125,1.88953488372093E-07,3.02325581395349E-06,0,17596,0,1,0,0,0,0,0,3,68,-2,0,13,2,0.2,0,0.8,0,0,1,0,1,0.2,9202,0,-1,0,0,245,71,0,0,62,Brighton,Newcastle,West Ham,Southampton,Norwich,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,15
Kevin,Danso,DEF,SOU,4300000,0,9,0.5625,1.30813953488372E-07,2.09302325581395E-06,0,2811,0,8,0,0,0,0,0,2.1,32,-2,0,9,2,0,0,0,0,0,1,0,1,0,2799,0,-1,0,0,275,12,0,1,46,West Ham,Aston Villa,Chelsea,Crystal Palace,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.9
Karl,Darlow,GLK,NEW,4300000,0,0,0,0,0,0,5412,0,0,0,0,0,0,0,0,60,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,1574,0,-1,0,0,0,27,-1,0,0,Burnley,Crystal Palace,Man Utd,Everton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4709,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,503,0,-1,0,0,0,3,0,0,0,Everton,Watford,Newcastle,Burnley,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5800000,0,35,2.5,4.31034482758621E-07,6.03448275862069E-06,0,450455,3,23,0,0,0,2,0,6,4315,-2,0,35,2,0.1,0,0.4,3,0,1,0,0,5,150487,0,-1,0,1,1260,672,0,0,217,Man City,Everton,Bournemouth,Chelsea,Man Utd,2.1,2.2,1.6,2.2,2.5,2.3,1.9,1.6,1.4,3.1,3,1.8,2.8,1.7,1.9,2.3,1.5,2,2,2.2,2.4,2.4,53.2
,David Silva,MID,MCI,7600000,0,79,4.9375,6.49671052631579E-07,1.03947368421053E-05,0,1151839,0,10,0,0,0,3,0,10.4,32482,1,0,79,-1,0.5,0,3.6,8,0,6,0,8,7,1254744,0,-1,0,3,1010,1156,0,0,292,Arsenal,Leicester,Wolverhampton,Sheffield United,Everton,0,0,5.7,6.3,5.8,4.3,5.6,6.9,4,5.1,4.3,6,4.6,6,4.4,3.9,6.1,6.1,5.6,6.1,6.3,5.4,122.9
Ben,Davies,DEF,TOT,5400000,0,8,0.5,9.25925925925926E-08,1.48148148148148E-06,0,14306,1,6,0,0,0,0,0,1.5,120,-1,0,8,1,0,0,0.2,0,0,0,0,0,0.1,7603,0,-1,0,0,360,6,0,0,43,Wolverhampton,Chelsea,Brighton,Norwich,Southampton,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,11.6
Tom,Davies,MID,EVE,5300000,1,28,1.75,3.30188679245283E-07,5.28301886792453E-06,0,12064,3,15,0,0,0,1,0,5.3,179,-2,0,28,2,0.4,0,2,3,0,1,0,1,0.2,10609,0,-1,0,1,732,129,0,0,102,Man Utd,Arsenal,Burnley,Newcastle,Man City,0.9,1.4,1.4,0.9,0.9,1.4,0.9,1.4,1.1,1.3,0.9,1.4,0.9,0.9,0.9,1,0.9,1.2,0.9,1.2,1.4,1.4,32.5
Keinan,Davis,MID,AVL,4300000,0,6,0.375,8.72093023255814E-08,1.3953488372093E-06,0,25868,0,1,0,0,0,0,0,1.4,350,-2,0,6,2,0,0,0,0,0,0,0,0,0.3,15609,0,-1,0,0,74,595,0,0,16,Sheffield United,Southampton,Norwich,Watford,Burnley,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Craig,Dawson,DEF,WAT,4800000,0,20,1.5,3.125E-07,4.16666666666667E-06,0,17269,3,23,0,0,0,0,0,4.2,47,-2,0,20,2,0,0,0.2,0,0,2,0,0,0.2,6009,0,-1,0,0,1068,41,0,0,158,Liverpool,Man Utd,Sheffield United,Aston Villa,Wolverhampton,0.9,1.1,0.8,1.6,0.8,0.8,1.3,1.2,1.4,0.8,0.8,0.9,1.1,0.8,0.8,0.8,0.8,1,1.4,1.1,0.8,0.8,40.6
Kevin,De Bruyne,MID,MCI,10200000,19,116,7.2,7.05882352941176E-07,1.13725490196078E-05,0,2035369,1,13,0,0,0,6,0,11.4,12111,7,0,116,-7,0.8,0,8,16,0,7,0,11,39.5,3466444,0,-1,0,4,1312,120594,0,0,471,Arsenal,Leicester,Wolverhampton,Sheffield United,Everton,9.3,8.2,9.6,9.2,9.8,7.6,9.4,10.1,7.1,8.8,7.6,10,8.1,10,7.8,7,10.1,10,9.3,9.9,9.6,9.2,206.3
David,de Gea,GLK,MUN,5500000,3,53,3.1,5.63636363636364E-07,9.63636363636364E-06,0,938892,1,20,0,50,0,0,0,9.6,6487,0,0,53,0,0.4,0,2.2,5,0,2,0,0,13,817926,0,-1,0,1,1530,6038,0,0,259,Everton,Watford,Newcastle,Burnley,Arsenal,4.2,2.5,4.3,1.7,1.7,3.4,2.4,3.1,2.9,2,3.6,2.7,3.1,2.5,2.9,2.1,3.2,3,2.9,2.9,4,1.8,36
Troy,Deeney,FWD,WAT,6200000,2,11,0.6875,1.10887096774194E-07,1.7741935483871E-06,0,176246,0,8,0,0,0,0,0,1.8,219,-3,0,11,3,0.2,0,1.4,0,0,1,0,0,0.5,20899,0,-1,0,0,464,252,0,0,38,Liverpool,Man Utd,Sheffield United,Aston Villa,Wolverhampton,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,17.5
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,-1,0,0,0,1,0,0,0,Newcastle,Bournemouth,Everton,Man Utd,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,-1,0,0,0,17,0,0,0,Liverpool,Man Utd,Sheffield United,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5300000,0,6,0.375,7.07547169811321E-08,1.13207547169811E-06,0,26231,2,14,0,0,0,0,0,1.1,109,-2,0,6,2,0,0,0,0,0,0,0,0,0.2,8838,0,-1,0,0,558,4,0,0,79,Man Utd,Arsenal,Burnley,Newcastle,Man City,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.4
Leander,Dendoncker,MID,WOL,4400000,1,40,2.4,5.45454545454545E-07,9.09090909090909E-06,0,866560,2,18,0,0,0,1,0,9.1,7702,-1,0,40,1,0.8,0,3.4,3,0,4,0,0,10.1,631361,1,-1,0,1,1400,12628,0,0,188,Tottenham,Norwich,Man City,Liverpool,Watford,1.7,1.5,1.2,1.2,2.1,2.2,2,1.2,1.4,1.5,1.9,1.2,2.2,1.5,2.2,1.2,2.2,2.5,2.1,1.7,1.9,1.3,45.1
Gerard,Deulofeu,FWD,WAT,6100000,2,48,2.8,4.59016393442623E-07,7.86885245901639E-06,0,455569,2,24,0,0,0,2,0,7.9,2947,-4,0,48,4,0.3,0,2,6,0,4,0,2,2.1,215383,0,-1,0,1,1193,1072,0,0,174,Liverpool,Man Utd,Sheffield United,Aston Villa,Wolverhampton,2.3,3.4,1.9,3.1,2.5,2.2,3.2,2.3,3,2.4,2.4,2.2,2.3,2.2,2.3,3,2.6,3.5,2.4,2.3,2.6,2.6,113
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,9539,0,0,0,0,0,0,0,0,79,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6975,0,-1,0,0,0,23,0,0,0,Southampton,Crystal Palace,Leicester,Bournemouth,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,4,13,0.8125,1.65816326530612E-07,2.6530612244898E-06,0,14552,4,9,0,0,0,0,0,2.7,151,-1,0,13,1,0.4,0,2,0,0,1,0,1,0.2,9601,0,-1,0,0,552,306,0,0,63,Wolverhampton,Chelsea,Brighton,Norwich,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.2
Lucas,Digne,DEF,EVE,5700000,1,44,2.6,4.56140350877193E-07,7.71929824561404E-06,0,1756432,2,28,0,0,0,0,0,7.7,18578,-3,0,44,3,0.1,0,0.8,4,0,3,0,3,12.1,938977,1,-1,0,1,1437,493,0,0,276,Man Utd,Arsenal,Burnley,Newcastle,Man City,0,2.1,2.3,2.4,1.8,2.6,2.3,3.3,2.1,3.2,1.3,2.7,1.6,2.4,1.7,2.2,2,2.1,1.5,3.6,1.9,2.4,113
Issa,Diop,DEF,WHU,4500000,1,28,2,4.44444444444444E-07,6.22222222222222E-06,0,313336,5,23,0,0,0,0,0,6.2,2775,0,0,28,0,0,0,0.2,2,0,3,0,0,2.6,231041,0,-1,0,0,1145,175,0,0,176,Southampton,Crystal Palace,Leicester,Bournemouth,Sheffield United,1.4,0,1.7,1.3,1.5,1.3,2.2,1,1.6,1.3,1.4,1.3,1,1.3,1.4,1.5,1.7,1.4,1.2,1.7,1.1,2.4,29.6
Moussa,Djenepo,MID,SOU,5200000,2,30,1.875,3.60576923076923E-07,5.76923076923077E-06,0,24276,3,8,0,0,0,2,0,5.8,311,-3,0,30,3,0.4,0,2.2,3,0,1,0,1,0.1,26232,0,-1,0,1,556,101,0,0,116,West Ham,Aston Villa,Chelsea,Crystal Palace,Tottenham,1,0.9,0.9,1.2,1,0.9,1.2,1.2,0.9,1.3,1.1,1.1,1.3,1.1,1.3,1.6,0.9,1.1,1,1.3,1.3,1.5,35.1
Mihai-Alexandru,Dobre,MID,BOU,4500000,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,0,0,0,10,0,0,0,Chelsea,Burnley,Arsenal,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,WOL,6000000,1,60,3.8,6.33333333333333E-07,1E-05,0,245088,0,14,0,0,0,2,0,10,4204,0,0,60,0,0.7,0,4,5,0,3,0,2,4.2,254186,0,-1,0,2,1157,12051,0,0,206,Tottenham,Norwich,Man City,Liverpool,Watford,5,3.6,3.8,3.9,4.1,5.3,3.8,3.9,3.1,3.7,4.2,4,4.2,4.4,3.9,4.6,3.6,3.7,5.2,3,5.1,3.4,65.1
Abdoulaye,Doucoure,MID,WAT,5600000,2,39,2.3,4.10714285714286E-07,6.96428571428571E-06,0,181900,4,31,0,0,0,1,0,7,594,-4,0,39,4,0.3,0,1.8,2,0,4,0,0,0.9,31787,1,-1,0,0,1493,359,0,0,209,Liverpool,Man Utd,Sheffield United,Aston Villa,Wolverhampton,1.2,2,2.4,1.7,1.9,1.7,1.5,1.2,1.9,1.7,1.3,1.2,1.5,1.4,1.6,1.7,1.2,1.7,2,1.4,1.2,1.6,80.5
,Douglas Luiz,MID,AVL,4500000,1,39,2.4375,5.41666666666667E-07,8.66666666666667E-06,0,374031,1,17,0,0,0,2,0,8.7,4922,0,0,39,0,0.4,0,1.8,2,0,4,0,0,3.7,546469,0,-1,0,0,871,2087,0,0,156,Sheffield United,Southampton,Norwich,Watford,Burnley,2.3,2.1,2.1,1.9,1.5,1.3,1.6,2.5,1.6,1.9,1.8,2.7,1.2,1.8,1.5,2.3,1.2,2.4,2.2,1.3,2.4,1.3,43.2
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,6289,0,0,0,0,0,0,0,0,65,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5280,0,-1,0,0,0,39,0,0,0,Brighton,Newcastle,West Ham,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4400000,0,1,0.0625,1.42045454545455E-08,2.27272727272727E-07,0,127331,0,2,0,0,0,0,0,0.2,309,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.7,18307,0,-1,0,0,58,181,0,0,4,Newcastle,Bournemouth,Everton,Man Utd,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,-1,0,0,0,86,0,0,0,Newcastle,Bournemouth,Everton,Man Utd,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,0,12,1.5,2.77777777777778E-07,2.22222222222222E-06,0,13663,0,3,0,0,0,1,0,2.2,49,-1,0,12,1,0,0,0,0,0,0,0,0,0.1,4707,0,-1,0,0,115,6,0,0,35,Leicester,Wolverhampton,Aston Villa,Tottenham,Crystal Palace,0,0,0,0,0,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,1.2,1.2,0.9,1.1,0.9,1,0.9,1.1,0.9,8.1
Martin,Dubravka,GLK,NEW,5000000,3,63,3.7,7.4E-07,1.26E-05,0,55065,0,24,0,63,0,0,0,12.6,1031,0,0,63,0,0.9,0,4.6,4,0,4,0,0,1.3,64003,0,-1,0,1,1530,1973,0,0,317,Burnley,Crystal Palace,Man Utd,Everton,Leicester,2.6,5.1,2.8,5.2,3.7,2.8,4.1,3.9,4.2,2.5,4.1,3.8,3.5,3.6,5.6,2.9,4.9,3.3,3.7,5,3.2,3.9,47
Mark,Duffy,MID,SHU,5200000,0,0,0,0,0,0,5045,0,0,0,0,0,0,0,0,8,-3,0,0,3,0,0,0,0,0,0,0,0,0,216,0,-1,0,0,0,5,0,0,0,Aston Villa,Brighton,Watford,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4800000,0,22,1.375,2.86458333333333E-07,4.58333333333333E-06,0,155444,0,10,0,0,0,1,0,4.6,506,-2,0,22,2,0.1,0,0.4,0,0,1,0,0,1,41432,0,-1,0,0,616,348,0,0,111,Crystal Palace,Sheffield United,Tottenham,Bournemouth,Chelsea,0.9,0.7,0.7,0.8,0.8,0.8,1.4,0.7,0.9,0.9,0.7,1.2,0.7,0.7,0.7,1,0.7,0.8,0.8,0.7,1.3,0.7,19.9
Paul,Dummett,DEF,NEW,4400000,2,35,2.5,5.68181818181818E-07,7.95454545454546E-06,0,22316,2,20,0,0,0,0,0,8,177,-1,0,35,1,0.5,0,2.4,2,0,4,0,0,0.3,23160,1,-1,0,0,1125,223,0,0,199,Burnley,Crystal Palace,Man Utd,Everton,Leicester,1.4,3,1.5,3,2,1.5,2.3,2.1,2.4,1.3,2.3,2.1,1.9,1.9,3.4,1.5,2.8,1.8,2,2.9,1.7,2.2,31.7
Lewis,Dunk,DEF,BHA,4700000,0,58,3.9,8.29787234042553E-07,1.23404255319149E-05,0,571861,6,22,0,0,0,2,0,12.3,5307,2,0,58,-2,0.4,0,2,9,0,4,0,2,12.8,911617,0,-1,0,2,1350,10750,0,0,311,Crystal Palace,Sheffield United,Tottenham,Bournemouth,Chelsea,4.5,3.8,4,4.2,4.3,4.3,5.8,3.3,4.4,4.7,3.7,5.4,3.2,3.8,3,4.7,3.5,4.2,4,3.8,5.6,2.9,58.1
Jake,Eastwood,GLK,SHU,4300000,0,0,0,0,0,0,12527,0,0,0,0,0,0,0,0,74,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1655,0,-1,0,0,0,4,0,0,0,Aston Villa,Brighton,Watford,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,6,58,3.6,6E-07,9.66666666666667E-06,0,1193747,3,16,0,38,0,0,0,9.7,10869,0,0,58,0,0.4,0,2.6,2,0,6,0,0,13.9,813442,0,-1,0,0,1440,1900,0,0,282,Arsenal,Leicester,Wolverhampton,Sheffield United,Everton,2.8,3.2,3.1,3.1,4.7,4.5,4.6,3.6,3.8,4.4,2.9,3.1,3,3.4,3.3,3.5,3.7,4.8,3.4,3.5,3.9,3.7,32.4
John,Egan,DEF,SHU,4500000,6,54,3.375,7.5E-07,1.2E-05,0,19088,2,13,0,0,0,0,0,12,370,0,0,54,0,0.4,0,1.8,3,0,6,0,0,0.6,40838,0,-1,0,0,1428,2391,0,0,264,Aston Villa,Brighton,Watford,Man City,Liverpool,4.6,3.2,3.4,3.3,3.5,3.9,2.6,2.9,4.1,3,3.3,4.2,3.3,4.1,2.8,4,2.7,2.7,3.1,2.8,4.2,3.5,34.3
Anwar,El Ghazi,MID,AVL,5500000,2,56,3.7,6.72727272727273E-07,1.01818181818182E-05,0,159183,1,20,0,0,0,3,0,10.2,1652,0,0,56,0,0.6,0,3.2,0,0,3,0,4,1.2,204292,0,-1,0,0,1021,3947,0,0,185,Sheffield United,Southampton,Norwich,Watford,Burnley,4.3,3.9,4,3.6,2.9,2.6,3.1,4.6,3.2,3.7,3.5,4.8,2.2,3.5,3,4.2,2.2,4.4,4.1,2.7,4.4,2.6,94.7
Ahmed,El Mohamady,DEF,AVL,4200000,0,13,0.8125,1.93452380952381E-07,3.0952380952381E-06,0,122593,0,15,0,0,0,0,0,3.1,1028,-3,0,13,3,0.3,0,1.2,5,0,0,0,1,1,53164,0,-1,0,0,431,988,0,0,102,Sheffield United,Southampton,Norwich,Watford,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,31.4
Robert,Elliot,GLK,NEW,4000000,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,-1,0,0,0,244,0,0,0,Burnley,Crystal Palace,Man Utd,Everton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,-1,0,0,0,23,0,0,0,Watford,Leicester,Wolverhampton,Sheffield United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,93152,0,0,0,0,0,0,0,0,1736,-2,0,0,2,0,0,0,0,0,0,0,0,0.9,118695,0,-1,0,0,0,493,0,0,0,Man City,Everton,Bournemouth,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,3209,0,0,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0,255,0,-1,0,0,0,0,0,0,0,West Ham,Aston Villa,Chelsea,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,2,16,1.6,2.90909090909091E-07,2.90909090909091E-06,0,215463,1,15,0,0,0,0,0,2.9,661,0,0,16,0,0.1,0,0.8,0,0,1,0,0,0.9,172873,0,-1,0,0,792,543,0,0,153,Bournemouth,Tottenham,Southampton,Arsenal,Brighton,1,1,0.9,0.8,0.8,1,1.2,0.9,0.8,1.2,1.5,0.8,1.6,1.2,1,1.1,1.2,1.2,0.9,1.1,0.9,0.9,55.4
Bjorn,Engels,DEF,AVL,4500000,1,33,2.5,5.55555555555556E-07,7.33333333333333E-06,0,69464,1,22,0,0,0,0,0,7.3,521,0,0,33,0,0.1,0,0.4,4,0,3,0,0,0.6,92520,0,-1,0,1,1131,520,0,0,201,Sheffield United,Southampton,Norwich,Watford,Burnley,1.7,2,2.5,1.9,1.3,2.2,1.6,2.6,1.4,3,1.8,2,1.3,2.3,2.2,2,1.8,2.6,3.1,2,2,2.1,28
Christian,Eriksen,MID,TOT,8600000,4,32,2,2.32558139534884E-07,3.72093023255814E-06,0,408850,3,13,0,0,0,1,0,3.7,1091,-4,0,32,4,0.1,0,1.2,3,0,1,0,2,2.8,126163,0,-1,0,0,730,357,0,0,127,Wolverhampton,Chelsea,Brighton,Norwich,Southampton,1.1,1.3,1.8,1,1.3,1,1.4,1.6,1,1,1,1.7,1,1.8,1.4,1.7,1.7,1.1,1.8,1.1,1.3,1,50.5
Jonny,Evans,DEF,LEI,5200000,2,77,4.5,8.65384615384615E-07,1.48076923076923E-05,0,128820,3,11,0,0,0,1,0,14.8,6508,2,0,77,-2,1.2,0,6,7,0,7,0,2,5.5,428165,0,-1,0,2,1501,18172,0,0,360,Norwich,Man City,Liverpool,West Ham,Newcastle,5.5,4.6,5.2,5.4,5.4,4.7,3.7,6.2,5.3,4,5,4.4,6.7,5,5.5,5.3,6.5,3.6,4.1,4.7,4.9,5.8,57.2
Lukasz,Fabianski,GLK,WHU,4900000,0,32,2,4.08163265306122E-07,6.53061224489796E-06,0,438677,0,8,0,20,0,0,0,6.5,1207,-1,0,32,1,0,0,0,4,0,3,0,0,2,231894,0,-1,0,2,573,36,0,0,135,Southampton,Crystal Palace,Leicester,Bournemouth,Sheffield United,0,0,0,0,1.5,1.3,2.2,1,1.6,1.3,1.4,1.3,1,1.3,1.4,1.5,1.7,1.4,1.2,1.7,1.1,2.4,14.5
,Fabinho,MID,LIV,5500000,0,32,2,3.63636363636364E-07,5.81818181818182E-06,0,137682,5,10,0,0,0,1,0,5.8,1127,0,0,32,0,0,0,0.2,4,0,2,0,1,1.1,110074,0,-1,0,0,1006,57,0,0,199,Watford,Leicester,Wolverhampton,Sheffield United,Tottenham,0,0,0,0,1.7,1,1.5,1.4,1.3,1.2,1.2,1.7,1.5,1.2,1.4,1,1.3,1.4,1.5,1.4,1.1,1.4,46.1
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.0625,1.42045454545455E-08,2.27272727272727E-07,0,23812,0,1,0,1,0,0,0,0.2,88,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,4412,0,-1,0,0,21,50,0,0,6,Leicester,Wolverhampton,Aston Villa,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,2155,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3707,0,-1,0,0,0,88,0,0,0,Leicester,Wolverhampton,Aston Villa,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6700000,0,40,2.7,4.02985074626866E-07,5.97014925373134E-06,0,487726,1,21,0,0,0,0,0,6,3437,-3,0,40,3,0.2,0,1.6,0,0,5,0,3,3,137547,0,-1,0,0,1075,55,0,0,207,Southampton,Crystal Palace,Leicester,Bournemouth,Sheffield United,0,0,1.9,1.9,2.7,3,2.5,1.5,2.6,1.4,1.5,2.3,2.1,2.5,1.4,2,2,2.6,1.8,2.8,1.6,2.2,89.2
Federico,Fernandez,DEF,NEW,4400000,2,39,2.4375,5.53977272727273E-07,8.86363636363636E-06,0,12318,3,10,0,0,0,2,0,8.9,588,-1,0,39,1,0.8,0,3.6,4,0,1,0,2,0.5,33310,0,-1,0,2,743,2757,0,0,159,Burnley,Crystal Palace,Man Utd,Everton,Leicester,1.3,2.9,1.4,2.9,1.9,1.4,2.2,2.1,2.3,1.3,2.2,2,1.8,1.9,3.2,1.5,2.7,1.7,1.9,2.8,1.6,2.1,48.2
,Fernandinho,MID,MCI,5200000,2,24,1.8,3.46153846153846E-07,4.61538461538462E-06,0,68301,3,12,0,0,0,0,0,4.6,516,-3,0,24,3,0.4,0,2,0,0,5,0,0,0.7,27284,0,-1,0,0,1123,685,0,1,190,Arsenal,Leicester,Wolverhampton,Sheffield United,Everton,1.1,0.9,1.2,1.5,1.2,0.9,1.2,1.7,0.9,1,0.9,1.3,0.9,1.3,0.9,0.9,1.3,1.3,1.2,1.3,1.4,1.1,41
Roberto,Firmino,FWD,LIV,9300000,2,75,4.4,4.73118279569893E-07,8.06451612903226E-06,0,1057792,0,9,0,0,0,4,0,8.1,25384,-2,0,75,2,0.4,0,3.8,12,0,6,0,5,8.5,828466,0,-1,0,0,1355,1434,0,0,290,Watford,Leicester,Wolverhampton,Sheffield United,Tottenham,5.3,0,4,4.7,3.5,5,6,4.7,5.5,5.7,4.9,5.4,5,4.9,5.1,5.3,5.6,4.9,5.3,5.2,5.5,4.1,147.6
John,Fleck,MID,SHU,4900000,15,59,3.9,7.95918367346939E-07,1.20408163265306E-05,0,50197,5,12,0,0,0,4,0,12,5206,-1,0,59,1,1.3,0,6.6,7,0,5,0,1,1.5,143436,0,-1,0,3,1288,10159,0,0,281,Aston Villa,Brighton,Watford,Man City,Liverpool,0,0,4.4,2.7,3.1,3.5,4,2.3,3.7,4.2,4.2,3.1,3.7,4,3.3,3.3,3.9,3.9,3.2,3,4,4.5,99
