FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
William,Smallbone,MID,SOU,4500000,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,-1,0,0,0,21,0,0,0,Crystal Palace,Liverpool,Burnley,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Smalling,DEF,MUN,5200000,0,0,0,0,0,0,16488,0,0,0,0,0,0,0,0,32,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1824,0,-1,0,0,0,20,0,0,0,Burnley,Wolverhampton,Chelsea,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,4300000,0,4,2,4.65116279069767E-07,9.30232558139535E-07,0,1189,0,0,0,0,0,0,0,0.9,284,-2,0,4,2,0,0,0,0,0,1,0,0,0,2390,0,-1,0,0,96,526,0,0,13,Chelsea,Burnley,Newcastle,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Robert,Snodgrass,MID,WHU,5200000,1,58,2.63636363636364,5.06993006993007E-07,1.11538461538462E-05,0,55017,4,23,0,0,0,3,0,11.2,8943,-3,0,58,3,0.6,0,3.1,5,0,3,0,3,1.1,115060,0,-1,0,0,1155,497,0,0,210,Leicester,Liverpool,Brighton,Man City,Liverpool,0,2.5,1.3,1.4,2.1,2,2.4,1.5,1.9,1.9,2.7,1.6,2.6,1.5,2.2,104
,Sokratis,DEF,ARS,4900000,0,52,2.9,5.91836734693878E-07,1.06122448979592E-05,0,179134,5,25,0,0,0,2,0,10.6,3465,-1,0,52,1,0.7,0,3.2,5,0,3,0,0,1.4,138580,0,-1,0,1,1606,587,0,0,286,Chelsea,Burnley,Newcastle,Everton,Man City,2.5,1.9,3.8,3.5,2.2,3.5,2.4,2.4,3.2,2.1,2.5,3,2.7,3.4,2.8,57.1
Dominic,Solanke,FWD,BOU,5200000,8,38,1.65217391304348,3.17725752508361E-07,7.30769230769231E-06,0,48125,1,24,0,0,0,0,0,7.3,422,-3,0,38,3,0.5,0,2.5,0,0,1,0,2,0.3,29431,0,-1,0,0,1136,1168,0,0,68,Brighton,Aston Villa,Sheffield United,Burnley,Chelsea,1.3,1.4,0.8,0.9,1.2,0.8,1.3,1,1.1,1,1.4,1,1.1,1.1,0.8,64.4
Heung-Min,Son,MID,TOT,9900000,7,101,5.3,5.35353535353535E-07,1.02020202020202E-05,0,2429756,0,23,0,0,0,6,0,10.2,20913,4,0,101,-4,0.2,0,2,10,0,3,0,9,8.1,2776027,0,-1,0,4,1564,46996,0,2,331,Norwich,Man City,Aston Villa,Chelsea,Wolverhampton,6.7,4.6,4.5,4.8,6.7,5.7,7.2,6.1,6.6,7.1,6.1,6.9,5.6,5.3,5.2,158.9
Caglar,Soyuncu,DEF,LEI,5000000,2,85,3.7,7.4E-07,1.7E-05,0,788297,4,23,0,0,0,1,0,16.7,53325,5,1,85,-5,0.4,0,2,8,0,8,0,1,17.6,1949831,0,-1,0,1,2070,12198,-1,0,485,West Ham,Chelsea,Wolverhampton,Man City,Norwich,4.8,3.9,3.2,3.3,3.6,5.3,3.4,4.2,3.9,4.4,3,3.5,3.8,4.4,4.5,76.4
Dennis,Srbeny,FWD,NOR,5200000,0,13,1.6,3.07692307692308E-07,2.5E-06,0,7806,0,2,0,0,0,1,0,2.5,59,-3,0,13,3,0,0,0,1,0,0,0,0,0,4531,0,-1,0,0,41,9,0,0,50,Tottenham,Newcastle,Liverpool,Wolverhampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Jack,Stacey,DEF,BOU,4300000,0,23,1,2.32558139534884E-07,5.34883720930233E-06,0,12588,2,12,0,0,0,0,0,5.3,178,-2,0,23,2,0.3,0,1.5,3,0,1,0,1,0.1,7167,0,-1,0,0,796,3,0,0,129,Brighton,Aston Villa,Sheffield United,Burnley,Chelsea,0,0,0.5,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.7,0.5,0.5,0.5,0.5,25.4
Junior,Stanislas,MID,BOU,5900000,0,3,0.130434782608696,2.21075902726603E-08,5.08474576271186E-07,0,968,0,2,0,0,0,0,0,0.5,43,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,0,799,0,-1,0,0,106,6,0,0,16,Brighton,Aston Villa,Sheffield United,Burnley,Chelsea,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.8
Richard,Stearman,DEF,SHU,3900000,0,0,0,0,0,0,157043,0,0,0,0,0,0,0,0,4391,-1,0,0,1,0,0,0,0,0,0,0,0,2.3,122898,0,-1,0,0,0,972,0,0,0,Man City,Crystal Palace,Bournemouth,Brighton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jed,Steer,GLK,AVL,4300000,0,1,0.0434782608695652,1.01112234580384E-08,2.32558139534884E-07,0,6489,0,0,0,0,0,0,0,0.2,55,-2,1,1,2,0,0,0,0,0,0,0,0,0.1,1177,0,-1,0,0,7,4,-1,0,3,Watford,Bournemouth,Tottenham,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maarten,Stekelenburg,GLK,EVE,4000000,0,0,0,0,0,0,228516,0,0,0,0,0,0,0,0,5428,0,0,0,0,0,0,0,0,0,0,0,0,7.5,193735,0,-1,0,0,0,523,0,0,0,Newcastle,Watford,Crystal Palace,Arsenal,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dale,Stephens,MID,BHA,4400000,2,46,2.1,4.77272727272727E-07,1.04545454545455E-05,0,252720,5,30,0,0,0,0,0,10.5,2631,-1,0,46,1,0.3,0,1.5,1,0,4,0,1,2,183166,0,-1,0,0,1849,688,0,0,308,Bournemouth,West Ham,Watford,Sheffield United,Crystal Palace,1.4,1,1.9,1.8,1.7,1.3,1.8,1,1.9,1.1,1.1,1,1.6,2,1.3,63.5
Jack,Stephens,DEF,SOU,4400000,11,56,3.5,7.95454545454545E-07,1.27272727272727E-05,0,46129,0,23,0,0,0,1,0,12.7,5245,-1,0,56,1,1.2,0,5.5,6,0,3,0,3,2.4,202808,0,-1,0,3,1377,32662,0,0,261,Crystal Palace,Liverpool,Burnley,Aston Villa,West Ham,3.8,3.8,3,4.7,4.4,4.4,3.6,2.7,3.5,2.7,3.9,3.1,3.5,3.5,3.1,51.4
Raheem,Sterling,MID,MCI,11700000,3,115,5.2,4.44444444444444E-07,9.82905982905983E-06,0,2999189,4,23,0,0,0,11,0,9.8,33331,-3,0,115,3,0.3,1,3.2,9,0,8,0,2,18.9,2014261,0,-1,0,4,1845,22746,0,0,377,Sheffield United,Tottenham,West Ham,Leicester,Arsenal,6.9,4.8,5.6,4.9,6.4,4.9,6.7,5.1,4.5,6.6,6.8,5.7,6.5,6.1,6.2,235.3
,Steve Cook,DEF,BOU,5000000,0,44,2.3,4.6E-07,8.8E-06,0,45882,3,31,0,0,0,1,0,8.8,373,0,0,44,0,0,0,0.2,5,0,3,0,0,0.2,40037,0,-1,0,2,1650,251,0,1,280,Brighton,Aston Villa,Sheffield United,Burnley,Chelsea,2.1,3.1,1.6,1.3,1.9,1.7,2.2,1.4,2.7,1.3,2.5,1.7,1.5,1.4,1.8,58.4
Enda,Stevens,DEF,SHU,5100000,2,90,3.8,7.45098039215686E-07,1.76470588235294E-05,0,175266,4,23,0,0,0,1,0,17.6,4740,1,0,90,-1,0.5,0,2.7,8,0,8,0,2,2.3,294763,0,-1,0,1,2160,8101,0,0,435,Man City,Crystal Palace,Bournemouth,Brighton,Aston Villa,3.5,3.8,4,4.5,4.6,4.7,4.4,3.1,5.1,3,3.7,4.1,3.5,5.1,3.7,105.9
Marco,Stiepermann,MID,NOR,5100000,1,24,1.04347826086957,2.0460358056266E-07,4.70588235294118E-06,0,11461,4,24,0,0,0,0,0,4.7,58,-4,0,24,4,0.1,0,0.7,0,0,1,0,0,0.1,5965,0,-1,0,0,919,14,0,0,75,Tottenham,Newcastle,Liverpool,Wolverhampton,Leicester,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.5,50.2
John,Stones,DEF,MCI,5300000,0,23,2.1,3.9622641509434E-07,4.33962264150943E-06,0,266781,0,15,0,0,0,0,0,4.3,1232,-2,0,23,2,0.1,0,0.5,0,0,2,0,0,1,94789,0,-1,0,0,879,208,0,0,172,Sheffield United,Tottenham,West Ham,Leicester,Arsenal,1.5,1.9,2.1,1.4,1.3,1.2,1.4,1.6,1.5,1.5,2.3,1.5,1.5,1.4,1.9,26.7
,Success,FWD,WAT,4800000,0,4,0.173913043478261,3.6231884057971E-08,8.33333333333333E-07,0,55812,0,2,0,0,0,0,0,0.8,290,-2,0,4,2,0,0,0,0,0,0,0,0,0.3,19540,0,-1,0,0,50,163,0,0,11,Aston Villa,Everton,Brighton,Man Utd,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.7
Andrew,Surman,MID,BOU,4700000,0,3,0.130434782608696,2.77520814061055E-08,6.38297872340426E-07,0,4074,0,1,0,0,0,0,0,0.6,26,-3,0,3,3,0,0,0,0,0,0,0,0,0,1266,0,-1,0,0,57,25,0,0,9,Brighton,Aston Villa,Sheffield United,Burnley,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Sam,Surridge,FWD,BOU,4300000,0,1,0.0434782608695652,1.01112234580384E-08,2.32558139534884E-07,0,80620,0,1,0,0,0,0,0,0.2,1216,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.5,54111,0,-1,0,0,15,1829,0,0,3,Brighton,Aston Villa,Sheffield United,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Japhet,Tanganga,DEF,TOT,4000000,0,7,0.304347826086957,7.60869565217391E-08,1.75E-06,0,15476,1,1,0,0,0,0,0,1.8,7422,0,0,7,0,0.3,0,1.2,0,0,1,0,0,1.4,115502,0,-1,0,0,180,13970,0,0,43,Norwich,Man City,Aston Villa,Chelsea,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.6
Matt,Targett,DEF,AVL,4400000,6,57,3.6,8.18181818181818E-07,1.29545454545455E-05,0,164174,3,24,0,0,0,1,0,13,1738,-1,0,57,1,0.6,0,2.7,10,0,3,0,3,0.9,144072,0,-1,0,1,1328,3263,0,0,299,Watford,Bournemouth,Tottenham,Southampton,Sheffield United,4.1,2.9,4.9,3.1,4,2.9,4.1,3.7,3.7,3.2,4.6,4.5,3.4,3.6,3.8,77.3
James,Tarkowski,DEF,BUR,5100000,6,81,3.4,6.66666666666667E-07,1.58823529411765E-05,0,318055,5,38,0,0,0,1,0,15.9,5898,1,0,81,-1,0.4,0,2,9,0,8,0,2,3.3,416382,0,-1,0,2,2160,5761,0,0,417,Man Utd,Arsenal,Southampton,Bournemouth,Newcastle,2.4,3.2,2.9,3.6,3.5,4.5,2.7,3.7,3.1,3.6,3.6,3,3.3,2.9,4,91
Charlie,Taylor,DEF,BUR,4200000,5,33,1.43478260869565,3.41614906832298E-07,7.85714285714286E-06,0,117405,2,9,0,0,0,0,0,7.9,1324,-3,0,33,3,0.4,0,1.8,1,0,4,0,0,0.8,74881,0,-1,0,0,925,1922,0,0,164,Man Utd,Arsenal,Southampton,Bournemouth,Newcastle,0.7,0.8,0.7,0.9,0.9,1.3,0.7,1,0.7,0.9,0.9,0.7,0.8,0.7,1.1,31.5
Neil,Taylor,DEF,AVL,4300000,0,17,0.739130434782609,1.71890798786653E-07,3.95348837209302E-06,0,25820,2,19,0,0,0,0,0,4,261,-2,0,17,2,0,0,0,0,0,2,0,0,0.2,19731,0,-1,0,0,793,95,0,0,113,Watford,Bournemouth,Tottenham,Southampton,Sheffield United,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,17.5
Alexander,Tettey,MID,NOR,4500000,2,43,2.4,5.33333333333333E-07,9.55555555555555E-06,0,33319,4,25,0,0,0,1,0,9.6,1024,0,0,43,0,0.4,0,1.8,3,0,3,0,1,0.3,41497,0,-1,0,0,1369,403,0,0,244,Tottenham,Newcastle,Liverpool,Wolverhampton,Leicester,1.2,1.5,1.4,1.5,1.6,2.1,1.9,2.4,1.6,2.3,1.6,1.9,1.2,2.4,1.2,43.4
Youri,Tielemans,MID,LEI,6200000,2,79,3.4,5.48387096774194E-07,1.2741935483871E-05,0,966056,1,21,0,0,0,3,0,12.7,9920,-3,0,79,3,0.2,0,1.3,4,0,8,0,3,4.4,878062,0,-1,0,2,1874,1668,0,0,333,West Ham,Chelsea,Wolverhampton,Man City,Norwich,3,2.7,3.1,2.1,2.6,3.1,3.2,3.5,2.8,3.3,3.2,3.4,4.2,2.4,3.7,117.2
Kieran,Tierney,DEF,ARS,5300000,0,5,0.217391304347826,4.10172272354389E-08,9.43396226415094E-07,0,108621,1,6,0,0,0,0,0,0.9,393,-2,0,5,2,0,0,0,0,0,0,0,0,0.3,71892,0,-1,0,0,296,7,0,0,51,Chelsea,Burnley,Newcastle,Everton,Man City,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,16.3
James,Tomkins,DEF,CRY,5000000,0,46,2.9,5.8E-07,9.2E-06,0,45352,4,20,0,0,0,1,0,9.2,3034,0,0,46,0,0.5,0,2.7,4,0,3,0,1,0.7,85852,0,-1,0,1,1432,782,0,0,249,Southampton,Sheffield United,Everton,Newcastle,Brighton,2.2,2.8,2.5,3.8,2.3,2.9,2.2,2.4,2.7,2.2,2.9,3.3,3.3,2,3.6,49.2
Fikayo,Tomori,DEF,CHE,4500000,0,47,3.4,7.55555555555556E-07,1.04444444444444E-05,0,680295,3,16,0,0,0,1,0,10.4,8898,0,0,47,0,0,0,0.2,7,0,4,0,0,2.4,808922,0,-1,0,2,1228,948,0,0,255,Arsenal,Leicester,Man Utd,Tottenham,Bournemouth,3,3,4,4.3,3,4.3,4.2,2.9,3.9,3.5,3.3,3,4,3.3,3.1,46.3
Lucas,Torreira,MID,ARS,4700000,5,42,2,4.25531914893617E-07,8.93617021276596E-06,0,152414,3,20,0,0,0,1,0,8.9,1416,-3,0,42,3,0.5,0,2.2,0,0,3,0,1,1.2,85738,0,-1,0,0,1298,2993,0,0,225,Chelsea,Burnley,Newcastle,Everton,Man City,1,1.3,1.8,1.7,1,1.3,1.2,1.5,1.5,1.3,1.1,1,1,1,1.7,61.7
Cenk,Tosun,FWD,CRY,5700000,2,22,0.956521739130435,1.67810831426392E-07,3.85964912280702E-06,0,19190,0,6,0,0,0,2,0,3.9,1918,-3,0,22,3,0.3,0,1.7,1,0,2,0,0,0.3,26202,0,-1,0,0,458,2280,0,0,76,Southampton,Sheffield United,Everton,Newcastle,Brighton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,35.8
Andros,Townsend,MID,CRY,5600000,0,33,1.43478260869565,2.56211180124224E-07,5.89285714285714E-06,0,218962,0,12,0,0,0,1,0,5.9,817,-4,0,33,4,0,0,0,0,0,3,0,1,1,47711,0,-1,0,0,778,9,0,0,138,Southampton,Sheffield United,Everton,Newcastle,Brighton,0,0,0,0,0,1,0.8,0.7,1.1,0.7,0.7,0.7,1,0.7,0.7,37.1
Adama,Traore,MID,WOL,5800000,5,100,4.3,7.41379310344828E-07,1.72413793103448E-05,0,687776,0,28,0,0,0,4,0,17.5,21649,8,-1,100,-8,1,0,5.5,14,0,3,0,7,19.3,2011150,0,-1,0,4,1850,145289,1,0,429,Liverpool,Man Utd,Leicester,Norwich,Tottenham,3.5,3.4,3.8,4.9,3.4,5,3.7,5.2,3.3,5.1,5.4,5.2,4.3,4.8,3.6,153.7
Mark,Travers,GLK,BOU,4200000,0,1,0.0434782608695652,1.0351966873706E-08,2.38095238095238E-07,0,12579,0,3,0,2,0,0,0,0.2,191,-3,0,1,3,0,0,0.2,0,0,0,0,0,0.2,4537,0,-1,0,0,90,180,0,0,9,Brighton,Aston Villa,Sheffield United,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
,Trezeguet,MID,AVL,5200000,2,54,2.34782608695652,4.51505016722408E-07,1.03846153846154E-05,0,275083,2,21,0,0,0,3,0,10.4,2121,-3,0,54,3,0.4,0,2.3,2,0,3,0,2,1.1,144053,0,-1,0,0,1223,979,0,1,158,Watford,Bournemouth,Tottenham,Southampton,Sheffield United,2.3,1.6,1.7,1.8,2.7,1.2,1.7,1.4,2.1,1.2,2.4,2.1,1.3,2.2,1.2,107.2
Kieran,Trippier,DEF,TOT,5500000,0,0,0,0,0,0,15095,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1420,0,-1,0,0,0,25,0,0,0,Norwich,Man City,Aston Villa,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leandro,Trossard,MID,BHA,5800000,1,65,2.82608695652174,4.87256371814093E-07,1.12068965517241E-05,0,114906,0,19,0,0,0,3,0,11.2,3345,-2,0,65,2,0.7,0,3.8,6,0,1,0,5,0.6,107189,0,-1,0,2,1072,2791,0,0,241,Bournemouth,West Ham,Watford,Sheffield United,Crystal Palace,2.3,1.7,3,2.8,2.7,2.1,2.9,1.6,3,1.8,1.8,1.7,2.5,3.1,2.1,99.4
Tom,Trybull,MID,NOR,4400000,0,25,1.08695652173913,2.4703557312253E-07,5.68181818181818E-06,0,73037,2,21,0,0,0,0,0,5.7,381,-1,0,25,1,0.1,0,0.3,0,0,2,0,0,0.6,46875,0,-1,0,0,1022,54,0,0,161,Tottenham,Newcastle,Liverpool,Wolverhampton,Leicester,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.7,0.5,32
Axel,Tuanzebe,DEF,MUN,4400000,0,7,0.304347826086957,6.91699604743083E-08,1.59090909090909E-06,0,12660,0,3,0,0,0,0,0,1.6,122,-1,0,7,1,0,0,0,0,0,0,0,0,0.1,7818,0,-1,0,0,187,11,0,0,30,Burnley,Wolverhampton,Chelsea,Watford,Everton,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.4
Yan,Valery,DEF,SOU,4600000,0,9,0.391304347826087,8.50661625708885E-08,1.95652173913043E-06,0,25391,1,18,0,0,0,0,0,2,109,-4,0,9,4,0,0,0,0,0,0,0,1,0.1,6487,0,-1,0,0,554,4,0,0,64,Crystal Palace,Liverpool,Burnley,Aston Villa,West Ham,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.4
,Vallejo,DEF,WOL,4600000,0,1,0.5,1.08695652173913E-07,2.17391304347826E-07,0,22994,1,6,0,0,0,0,0,0.2,304,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,5397,0,-1,0,0,162,47,0,0,22,Liverpool,Man Utd,Leicester,Norwich,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3
Patrick,van Aanholt,DEF,CRY,5500000,0,55,3.2,5.81818181818182E-07,1E-05,0,986940,0,20,0,0,0,2,0,10,6812,0,0,55,0,0.1,0,0.3,3,0,4,0,0,4.3,772588,1,-1,0,1,1442,36,0,0,273,Southampton,Sheffield United,Everton,Newcastle,Brighton,0,0,0,0,0,3.4,2.6,2.8,3.1,2.5,3.3,3.7,3.8,2.3,4.1,66.1
Virgil,van Dijk,DEF,LIV,6500000,2,115,5,7.69230769230769E-07,1.76923076923077E-05,0,2031237,1,15,0,0,0,4,0,17.7,18649,0,-1,115,0,0.9,0,6,11,0,9,0,0,43.6,1460578,0,-1,0,2,2070,57377,1,0,498,Wolverhampton,West Ham,Southampton,Norwich,West Ham,11.6,4.8,5.6,6.9,5.4,5.8,6.1,6.6,5.3,7.2,5.7,5.6,4.9,6,6.2,91.5
Jamie,Vardy,FWD,LEI,9900000,1,150,6.8,6.86868686868687E-07,1.51515151515152E-05,0,1861135,2,22,0,0,0,17,0,15,396901,9,1,150,-9,0.1,1,1.3,25,0,7,0,6,42.4,4053141,0,-1,0,6,1932,23483,-1,0,553,West Ham,Chelsea,Wolverhampton,Man City,Norwich,9.4,9.2,8.8,9,8.4,9.8,8.6,9.6,8.1,9.6,8.8,8.8,7.8,8.7,10.2,183.3
Indiana,Vassilev,MID,AVL,4500000,1,2,0.0869565217391304,1.93236714975845E-08,4.44444444444444E-07,0,62,0,0,0,0,0,0,0,0.4,23,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0,215,0,-1,0,0,36,48,0,0,3,Watford,Bournemouth,Tottenham,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Michael,Verrips,GLK,SHU,4400000,0,0,0,0,0,0,1870,0,0,0,0,0,0,0,0,42,-1,0,0,1,0,0,0,0,0,0,0,0,0,884,0,-1,0,0,0,67,0,0,0,Man City,Crystal Palace,Bournemouth,Brighton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan,Vertonghen,DEF,TOT,5200000,2,48,3,5.76923076923077E-07,9.23076923076923E-06,0,246705,2,20,0,0,0,1,0,9.2,2420,-3,0,48,3,0.4,0,2,4,0,3,0,1,1.8,127917,0,-1,0,2,1362,580,0,0,282,Norwich,Man City,Aston Villa,Chelsea,Wolverhampton,3.4,2.5,3.5,2.5,2.7,2,3.5,3.8,2.4,3.8,2.4,2.6,3,2.7,2.6,44.1
Jannik,Vestergaard,DEF,SOU,4600000,6,38,1.65217391304348,3.59168241965974E-07,8.26086956521739E-06,0,437428,1,21,0,0,0,1,0,8.3,3230,-4,0,38,4,0.2,0,1,6,0,3,0,0,2.2,518303,0,-1,0,2,1023,351,0,0,208,Crystal Palace,Liverpool,Burnley,Aston Villa,West Ham,0,1.2,0.9,1.7,1.5,1.5,1.1,0.8,1,0.8,1.2,0.9,1.1,1.1,0.9,47
,Vinagre,DEF,WOL,4200000,0,15,0.652173913043478,1.5527950310559E-07,3.57142857142857E-06,0,22215,1,4,0,0,0,0,0,3.6,744,-3,0,15,3,0.2,0,0.8,0,0,1,0,0,0.2,14345,0,-1,0,0,338,18,0,0,77,Liverpool,Man Utd,Leicester,Norwich,Tottenham,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.3
Michel,Vorm,GLK,TOT,4300000,0,0,0,0,0,0,2595,0,0,0,0,0,0,0,0,49,-2,0,0,2,0,0,0,0,0,0,0,0,0,2942,0,-1,0,0,0,27,0,0,0,Norwich,Man City,Aston Villa,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Vrancic,MID,NOR,6200000,0,18,0.782608695652174,1.26227208976157E-07,2.90322580645161E-06,0,13926,2,8,0,0,0,1,0,2.9,158,-3,0,18,3,0.3,0,2,1,0,0,0,0,0.1,3707,0,-1,0,0,352,28,0,0,76,Tottenham,Newcastle,Liverpool,Wolverhampton,Leicester,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.4
Matej,Vydra,FWD,BUR,5300000,0,9,0.391304347826087,7.383100902379E-08,1.69811320754717E-06,0,7121,0,1,0,0,0,0,0,1.7,59,-2,0,9,2,0,0,0.2,0,0,0,0,1,0.1,4285,0,-1,0,0,100,50,0,0,20,Man Utd,Arsenal,Southampton,Bournemouth,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.8
Theo,Walcott,MID,EVE,6200000,3,34,1.47826086956522,2.38429172510519E-07,5.48387096774194E-06,0,55076,1,9,0,0,0,0,0,5.5,431,-3,0,34,3,0.4,0,2.3,0,0,3,0,2,0.4,19314,0,-1,0,0,836,521,0,0,87,Newcastle,Watford,Crystal Palace,Arsenal,Man Utd,1.2,0.7,1,0.7,1.2,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.9,1,1.1,68.9
Kyle,Walker,DEF,MCI,5700000,6,60,3.3,5.78947368421053E-07,1.05263157894737E-05,0,1257983,3,20,0,0,0,1,0,10.5,7974,-3,0,60,3,0.4,0,2.2,3,0,5,0,2,10.7,671834,0,-1,0,1,1537,5286,0,0,311,Sheffield United,Tottenham,West Ham,Leicester,Arsenal,3,3.8,4.1,3,2.8,2.6,3,3.2,3.2,3.1,4.3,3.1,3.1,2.9,3.7,59.7
Kyle,Walker-Peters,DEF,TOT,4400000,0,5,0.217391304347826,4.94071146245059E-08,1.13636363636364E-06,0,301259,0,4,0,0,0,0,0,1.1,276,-6,0,5,6,0,0,0,0,0,0,0,0,0.5,95670,0,-1,0,0,241,189,0,0,44,Norwich,Man City,Aston Villa,Chelsea,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.6
Aaron,Wan-Bissaka,DEF,MUN,5300000,1,51,2.4,4.52830188679245E-07,9.62264150943396E-06,0,2060603,4,27,0,0,0,0,0,9.6,14077,-2,0,51,2,0.5,0,2.5,6,0,3,0,1,13.7,768080,0,-1,0,0,1880,3913,0,0,354,Burnley,Wolverhampton,Chelsea,Watford,Everton,2.2,2.1,1.4,2.4,1.6,2,1.8,2.3,1.4,2.3,2.1,1.8,1.5,3,1.3,79.8
Victor,Wanyama,MID,TOT,4800000,0,1,0.0434782608695652,9.05797101449275E-09,2.08333333333333E-07,0,7925,1,2,0,0,0,0,0,0.2,92,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,5078,0,-1,0,0,24,45,0,0,5,Norwich,Man City,Aston Villa,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Danny,Ward,GLK,LEI,4300000,0,0,0,0,0,0,8871,0,0,0,0,0,0,0,0,92,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2198,0,-1,0,0,0,27,0,0,0,West Ham,Chelsea,Wolverhampton,Man City,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Ward,DEF,CRY,4300000,1,40,1.73913043478261,4.04448938321537E-07,9.30232558139535E-06,0,269253,2,15,0,0,0,0,0,9.3,882,-2,0,40,2,0.1,0,0.3,5,0,3,0,1,1,275269,0,-1,0,0,1132,640,0,0,203,Southampton,Sheffield United,Everton,Newcastle,Brighton,0.9,1.2,1.1,1.9,1,1.3,0.9,1,1.2,0.9,1.3,1.5,1.6,0.9,1.7,31.4
