FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Grady,Diangana,MID,WHU,4300000,0,0,0,0,0,0,11734,0,0,0,0,0,0,0,0,12,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,9012,0,-1,0,0,0,17,0,0,0,Chelsea,Newcastle,Burnley,Norwich,Watford,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,0,25,0.862068965517241,1.79597701149425E-07,5.20833333333333E-06,0,19587,4,18,0,0,0,0,0,5.2,10,-2,0,25,2,0.4,0,2,0,0,1,0,2,0.2,13496,0,-1,0,0,890,12,0,0,120,Sheffield United,Everton,Bournemouth,Arsenal,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,34.3
Lucas,Digne,DEF,EVE,5700000,0,83,3.2,5.6140350877193E-07,1.45614035087719E-05,0,2135949,2,40,0,0,0,0,0,14.6,335,-3,0,83,3,0,0,0,12,0,6,0,5,11,1245982,1,-1,0,3,2241,166,0,0,474,Leicester,Tottenham,Southampton,Wolverhampton,Aston Villa,3.4,3.5,2.8,2.2,4.8,2.5,3.6,165
Issa,Diop,DEF,WHU,4300000,0,54,2.3,5.34883720930233E-07,1.25581395348837E-05,0,372805,8,42,0,0,0,3,0,12.6,48,-2,0,54,2,0.7,0,2.8,2,0,3,0,0,2.1,257443,0,-1,0,0,1955,65,0,0,307,Chelsea,Newcastle,Burnley,Norwich,Watford,2.1,2.1,1.8,1.7,2.2,1.5,3.2,69.2
Moussa,Djenepo,MID,SOU,5200000,0,40,1.37931034482759,2.6525198938992E-07,7.69230769230769E-06,0,32931,4,14,0,0,0,2,0,7.7,26,-3,0,40,3,0.2,0,1.2,3,0,2,0,2,0.1,30717,0,-1,0,1,920,7,0,1,151,Watford,Man City,Everton,Man Utd,Brighton,0,0,0,0.7,0.7,0.8,1,62.9
Mihai-Alexandru,Dobre,MID,BOU,4500000,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,-1,0,0,0,1,0,0,0,Newcastle,Man Utd,Tottenham,Leicester,Man City,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,WOL,6300000,0,117,4.3,6.82539682539682E-07,1.85714285714286E-05,0,471870,1,26,0,0,0,4,0,18.6,335,3,0,117,-3,1.3,0,8.5,9,0,7,0,5,8.6,807703,0,-1,0,4,2147,5629,0,0,416,Aston Villa,Arsenal,Sheffield United,Everton,Burnley,5.1,4.4,4.4,5.9,3.8,5.3,4.7,131.7
Abdoulaye,Doucoure,MID,WAT,5600000,0,93,3.3,5.89285714285714E-07,1.66071428571429E-05,0,314226,8,42,0,0,0,4,0,16.6,464,-4,0,93,4,0.5,0,3,9,0,9,0,3,2.9,306285,1,-1,0,1,2443,398,0,0,387,Southampton,Chelsea,Norwich,Newcastle,West Ham,3.3,2.2,3.7,4,2.2,2.5,2.6,149.6
,Douglas Luiz,MID,AVL,4400000,0,71,2.7,6.13636363636364E-07,1.61363636363636E-05,0,569086,4,40,0,0,0,3,0,16.1,346,-1,0,71,1,0.5,0,2,5,0,5,0,2,3.8,751784,0,-1,0,0,1711,298,0,0,295,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,2.8,1.4,2.7,2.7,1.6,2.8,1.5,91.7
Luke,Dreher,MID,CRY,4300000,0,0,0,0,0,0,11145,0,0,0,0,0,0,0,0,11,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12229,0,-1,0,0,0,4,0,0,0,Burnley,Leicester,Chelsea,Aston Villa,Man Utd,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,AVL,4400000,0,6,0.214285714285714,4.87012987012987E-08,1.36363636363636E-06,0,137515,1,11,0,0,0,0,0,1.4,20,-1,0,6,1,0.1,0,0.3,0,0,0,0,0,0.6,23925,0,-1,0,0,317,6,0,0,32,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7
Anthony,Driscoll-Glennon,DEF,BUR,3900000,0,0,0,0,0,0,1969,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,2983,0,-1,0,1,0,12,0,0,0,Crystal Palace,Sheffield United,West Ham,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5300000,0,18,1.3,2.45283018867925E-07,3.39622641509434E-06,0,14504,0,3,0,0,0,1,0,3.4,8,-2,0,18,2,0.2,0,1,0,0,0,0,0,0.1,5293,0,-1,0,0,215,3,0,0,47,Arsenal,Brighton,Watford,West Ham,Chelsea,0.6,1,0.6,1,0.6,0.9,0.6,24.4
Martin,Dubravka,GLK,NEW,5000000,0,118,4.1,8.2E-07,2.36E-05,0,123625,0,41,0,116,0,0,0,23.6,1138,0,0,118,0,1,0,4.8,7,0,9,0,0,1.8,162160,0,-1,0,1,2610,28,0,0,578,Bournemouth,West Ham,Watford,Tottenham,Brighton,0,0,0,0,0,4.1,5.1,84.9
Ondrej,Duda,MID,NOR,4800000,0,19,0.655172413793103,1.36494252873563E-07,3.95833333333333E-06,0,8054,0,7,0,0,0,0,0,4,22,-2,0,19,2,0.4,0,2,0,0,3,0,1,0.1,14680,0,-1,0,0,577,11,0,0,102,Arsenal,Brighton,Watford,West Ham,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,43
Mark,Duffy,MID,SHU,5200000,0,0,0,0,0,0,5237,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0,317,0,-1,0,0,0,1,0,0,0,Tottenham,Burnley,Wolverhampton,Chelsea,Leicester,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4800000,0,36,1.24137931034483,2.58620689655172E-07,7.5E-06,0,176249,1,15,0,0,0,1,0,7.5,12,-2,0,36,2,0.2,0,1,1,0,2,0,0,0.9,50937,0,-1,0,0,1071,5,0,0,187,Man Utd,Norwich,Liverpool,Man City,Southampton,0.9,0.6,0.8,0.7,0.6,1.2,0.6,37.9
Paul,Dummett,DEF,NEW,4400000,0,44,1.51724137931034,3.44827586206897E-07,1E-05,0,32607,2,20,0,0,0,0,0,10,4,-1,0,44,1,0,0,0,4,0,5,0,0,0.2,24384,1,-1,0,0,1227,1,0,0,230,Bournemouth,West Ham,Watford,Tottenham,Brighton,0,0,0,0,0,0.8,1.1,37.7
Lewis,Dunk,DEF,BHA,4800000,0,90,3.3,6.875E-07,1.875E-05,0,1098920,9,36,0,0,0,2,0,18.8,815,3,0,90,-3,0.6,0,3,11,0,6,0,3,12.4,1414377,0,-1,0,3,2430,167,0,0,510,Man Utd,Norwich,Liverpool,Man City,Southampton,4,3.1,3.6,3.2,2.9,4.6,2.5,113.3
Jake,Eastwood,GLK,SHU,4300000,0,0,0,0,0,0,14096,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2170,0,-1,0,0,0,0,0,0,0,Tottenham,Burnley,Wolverhampton,Chelsea,Leicester,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,0,82,3.3,5.5E-07,1.36666666666667E-05,0,1464438,3,27,0,50,0,0,0,13.7,412,0,0,82,0,0.8,0,5,2,0,9,0,0,11.7,938462,0,-1,0,0,2171,309,0,1,406,Liverpool,Southampton,Brighton,Bournemouth,Watford,3.5,2.9,0,3.2,3.5,2.8,4.1,43
John,Egan,DEF,SHU,4600000,0,94,3.35714285714286,7.29813664596273E-07,2.04347826086957E-05,0,89992,2,22,0,0,0,0,0,20.4,145,1,0,94,-1,0.9,0,4,4,0,10,0,1,2.4,243946,0,-1,0,0,2418,306,0,0,445,Tottenham,Burnley,Wolverhampton,Chelsea,Leicester,4.6,2.7,3,3.5,3.1,4.2,3.1,83.2
Anwar,El Ghazi,MID,AVL,5500000,0,79,3.2,5.81818181818182E-07,1.43636363636364E-05,0,242278,3,40,0,0,0,4,0,14.4,48,0,0,79,0,0.4,0,2.3,0,0,4,0,5,0.8,255441,0,-1,0,0,1673,19,0,0,240,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,3.6,1.7,3.5,3.5,2.2,3.6,2,135.9
Ahmed,El Mohamady,DEF,AVL,4200000,0,20,0.714285714285714,1.70068027210884E-07,4.76190476190476E-06,0,152227,0,26,0,0,0,0,0,4.8,29,-3,0,20,3,0.1,0,0.3,5,0,1,0,1,0.8,72344,0,-1,0,0,763,3,0,0,158,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,44.1
Robert,Elliot,GLK,NEW,4000000,0,0,0,0,0,0,3036,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8006,0,-1,0,0,0,8,0,0,0,Bournemouth,West Ham,Watford,Tottenham,Brighton,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4500000,0,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,991,0,0,0,0,0,0,0,0.2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1093,0,-1,0,0,1,1,0,0,3,Man City,Aston Villa,Brighton,Burnley,Arsenal,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,121527,0,0,0,0,0,0,0,0,29,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,123666,0,-1,0,0,0,8,0,0,0,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5200000,0,0,0,0,0,0,3384,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,352,0,-1,0,0,0,2,0,0,0,Watford,Man City,Everton,Man Utd,Brighton,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5400000,0,18,0.620689655172414,1.14942528735632E-07,3.33333333333333E-06,0,231169,3,21,0,0,0,0,0,3.3,10,-1,0,18,1,0,0,0,0,0,1,0,0,0.7,178911,0,-1,0,0,1020,16,0,0,179,West Ham,Watford,Crystal Palace,Sheffield United,Norwich,0.3,0.3,0.3,0.3,0.3,0.3,0.3,73.1
Bjorn,Engels,DEF,AVL,4400000,0,42,2.5,5.68181818181818E-07,9.54545454545455E-06,0,90113,1,32,0,0,0,1,0,9.5,12,-1,0,42,1,0.5,0,2.3,4,0,3,0,0,0.4,97818,0,-1,0,1,1446,4,0,0,252,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,2.2,1.8,2.9,2.6,1.8,2.1,2.2,44.5
Christian,Eriksen,MID,TOT,8600000,0,48,2.4,2.7906976744186E-07,5.58139534883721E-06,0,450711,5,18,0,0,0,2,0,5.6,64,-4,0,48,4,0,0,0,6,0,1,0,2,2.4,142847,0,-1,0,0,1090,8,0,0,205,Sheffield United,Everton,Bournemouth,Arsenal,Newcastle,0,0,0,0,0,0,0,83.3
Jonny,Evans,DEF,LEI,5200000,0,108,3.7,7.11538461538462E-07,2.07692307692308E-05,0,426068,5,28,0,0,0,1,0,20.8,384,2,0,108,-2,0.9,0,4.5,10,0,10,0,2,6.4,778395,0,-1,0,3,2574,781,0,0,576,Everton,Crystal Palace,Arsenal,Bournemouth,Sheffield United,3.8,4.3,2.8,3.4,3.8,4.6,4.6,99.9
Lukasz,Fabianski,GLK,WHU,4900000,0,59,3.7,7.55102040816327E-07,1.20408163265306E-05,0,537752,1,22,0,46,0,0,0,12,82,-1,0,59,1,0.4,0,2,5,0,4,0,0,2,330611,0,-1,1,3,1307,42,0,0,277,Chelsea,Newcastle,Burnley,Norwich,Watford,4.3,4.3,3.8,3.5,4.4,3.2,5.6,34.4
,Fabinho,MID,LIV,5400000,0,45,1.55172413793103,2.8735632183908E-07,8.33333333333333E-06,0,150552,5,16,0,0,0,1,0,8.3,40,-1,0,45,1,0.3,0,1.8,4,0,3,0,1,1,117790,0,-1,0,0,1444,19,0,0,264,Man City,Aston Villa,Brighton,Burnley,Arsenal,0.8,1,0.8,1.1,0.8,0.8,0.9,58.9
Ralf,Fahrmann,GLK,NOR,4400000,0,1,1,2.27272727272727E-07,2.27272727272727E-07,0,26778,0,1,0,1,0,0,0,0.2,6,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,5201,0,-1,0,0,21,1,0,0,6,Arsenal,Brighton,Watford,West Ham,Chelsea,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,4729,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4634,0,-1,0,0,0,3,0,0,0,Arsenal,Brighton,Watford,West Ham,Chelsea,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6600000,0,61,2.10344827586207,3.18704284221526E-07,9.24242424242424E-06,0,560846,1,26,0,0,0,1,0,9.2,25,-4,0,61,4,0.2,0,1,1,0,6,0,4,2.5,181188,0,-1,0,0,1405,21,0,0,290,Chelsea,Newcastle,Burnley,Norwich,Watford,1.4,1.3,1.9,1.1,2,1.1,1.7,112.6
,Fernandes,MID,MUN,8500000,0,38,1.31034482758621,1.54158215010142E-07,4.47058823529412E-06,0,66679,1,1,0,0,0,2,0,4.5,192,5,0,38,-5,1.1,0,9,6,0,4,0,3,16.5,1288839,0,-1,0,2,447,13676,0,0,112,Brighton,Bournemouth,Aston Villa,Southampton,Crystal Palace,0.7,1,0.7,0.8,0.7,0.8,0.7,50.6
,Fernandes,MID,TOT,4700000,0,4,0.137931034482759,2.93470286133529E-08,8.51063829787234E-07,0,3454,0,0,0,0,0,0,0,0.9,7,-3,0,4,3,0.1,0,0.5,0,0,0,0,0,0,5135,0,-1,0,0,40,7,0,0,14,Sheffield United,Everton,Bournemouth,Arsenal,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Federico,Fernandez,DEF,NEW,4500000,0,85,3.7,8.22222222222222E-07,1.88888888888889E-05,0,83238,4,25,0,0,0,2,0,18.9,126,0,0,85,0,1,0,4.5,13,0,6,0,2,3,281958,0,-1,0,4,1807,879,0,0,375,Bournemouth,West Ham,Watford,Tottenham,Brighton,3.1,5.4,0,3,5.4,3.5,4.4,78.5
,Fernandinho,MID,MCI,5200000,0,44,1.9,3.65384615384615E-07,8.46153846153846E-06,0,85422,6,23,0,0,0,0,0,8.5,33,-3,0,44,3,0.2,0,1.3,1,0,9,0,0,0.7,43340,1,-1,0,0,1995,24,0,1,329,Liverpool,Southampton,Brighton,Bournemouth,Watford,1,1.4,0,1.2,1.6,1.2,1.5,70.6
Roberto,Firmino,FWD,LIV,9500000,0,130,4.5,4.73684210526316E-07,1.36842105263158E-05,0,1854769,0,16,0,0,0,8,0,13.7,2690,0,0,130,0,0.2,0,2,18,0,14,0,8,15,2092713,0,-1,0,2,2410,522,0,0,500,Man City,Aston Villa,Brighton,Burnley,Arsenal,5.3,6.3,5.1,5.4,4.8,5.4,4.1,255.6
John,Fleck,MID,SHU,5000000,0,94,3.8,7.6E-07,1.88E-05,0,423168,7,21,0,0,0,5,0,18.8,931,0,0,94,0,0.5,0,2.5,13,0,8,0,2,5.5,803219,0,-1,0,4,2188,526,0,0,425,Tottenham,Burnley,Wolverhampton,Chelsea,Leicester,3.4,3.8,4.1,3.3,3,4.4,4.2,148.8
Phil,Foden,MID,MCI,5100000,0,19,0.678571428571429,1.33053221288515E-07,3.72549019607843E-06,0,45987,0,6,0,0,0,0,0,3.7,48,-4,0,19,4,0.2,0,1,0,0,0,0,1,0.4,21843,0,-1,0,0,353,36,0,0,83,Liverpool,Southampton,Brighton,Bournemouth,Watford,0.3,0.3,0,0.3,0.3,0.3,0.3,35.4
Pablo,Fornals,MID,WHU,6000000,0,71,2.6,4.33333333333333E-07,1.18333333333333E-05,0,75114,2,26,0,0,0,2,0,11.8,25,-5,0,71,5,0.7,0,4,4,0,4,0,5,0.4,38664,0,-1,0,2,1457,29,0,0,255,Chelsea,Newcastle,Burnley,Norwich,Watford,1.9,1.9,2.6,1.6,2.7,1.4,2.4,91.5
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,49408,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3255,0,-1,0,0,0,2,0,0,0,Watford,Man City,Everton,Man Utd,Brighton,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4900000,0,111,3.8,7.75510204081633E-07,2.26530612244898E-05,0,298988,1,44,0,89,0,0,0,22.7,346,-1,0,111,1,0.7,0,3.3,15,0,9,0,0,4.2,395739,0,-1,0,1,2610,157,0,0,538,Southampton,Chelsea,Norwich,Newcastle,West Ham,3.6,3.6,5.2,5.7,4.4,4.2,2.6,71.3
Dimitri,Foulquier,DEF,WAT,4000000,0,1,0.3,7.5E-08,2.5E-07,0,16739,0,6,0,0,0,0,0,0.2,10,0,0,1,0,0,0,0,0,0,0,0,0,0.1,18762,0,-1,0,0,57,1,0,0,12,Southampton,Chelsea,Norwich,Newcastle,West Ham,0,0,0,0,0,0,0,1
Juan,Foyth,DEF,TOT,4800000,0,3,0.103448275862069,2.1551724137931E-08,6.25E-07,0,3734,1,3,0,0,0,0,0,0.6,2,-2,0,3,2,0,0,0,0,0,0,0,0,0,2490,0,-1,0,0,66,1,0,0,9,Sheffield United,Everton,Bournemouth,Arsenal,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.1
Simon,Francis,DEF,BOU,4400000,0,16,0.551724137931034,1.25391849529781E-07,3.63636363636364E-06,0,4202,3,21,0,0,0,0,0,3.6,10,-1,0,16,1,0,0,0,1,0,1,0,0,0,4806,0,-1,0,0,964,1,0,1,161,Newcastle,Man Utd,Tottenham,Leicester,Man City,0,0.3,0.3,0.3,0.3,0.3,0.3,40.2
Ryan,Fraser,MID,BOU,6800000,0,73,2.6,3.82352941176471E-07,1.07352941176471E-05,0,1129966,2,34,0,0,0,1,0,10.7,46,-7,0,73,7,0.4,0,2.7,2,0,4,0,5,2.6,150278,0,-1,0,0,2061,37,0,0,305,Newcastle,Man Utd,Tottenham,Leicester,Man City,2.8,1.4,2,1.9,1.3,2.2,1.7,141.9
,Fred,MID,MUN,5300000,0,46,1.8,3.39622641509434E-07,8.67924528301887E-06,0,29202,7,24,0,0,0,0,0,8.7,57,-2,0,46,2,0.4,0,2,0,0,6,0,0,0.4,36584,0,-1,0,0,2026,126,0,0,320,Brighton,Bournemouth,Aston Villa,Southampton,Crystal Palace,0.9,1.6,0.9,1.3,0.9,1.3,0.9,114.1
Ryan,Fredericks,DEF,WHU,4400000,0,57,2.9,6.59090909090909E-07,1.29545454545455E-05,0,135715,5,30,0,0,0,0,0,13,23,-1,0,57,1,0,0,0.2,5,0,6,0,2,0.3,127204,0,-1,0,1,1686,3,0,0,318,Chelsea,Newcastle,Burnley,Norwich,Watford,0,3,2.6,2.4,3.1,2.1,4.3,65.4
Kieron,Freeman,DEF,SHU,4200000,0,0,0,0,0,0,10984,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,4789,0,-1,0,0,0,1,0,0,0,Tottenham,Burnley,Wolverhampton,Chelsea,Leicester,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5100000,0,11,1.2,2.35294117647059E-07,2.15686274509804E-06,0,9905,2,4,0,0,0,0,0,2.2,0,-4,0,11,4,0,0,0,0,0,1,0,0,0.1,3841,0,-1,0,0,322,2,0,0,32,Tottenham,Burnley,Wolverhampton,Chelsea,Leicester,0.6,0.6,0.7,0.6,0.6,0.7,0.7,13.6
Christian,Fuchs,DEF,LEI,4200000,0,24,0.827586206896552,1.97044334975369E-07,5.71428571428571E-06,0,37187,0,6,0,0,0,0,0,5.7,20,-3,0,24,3,0.1,0,0.5,2,0,2,0,0,0.3,26417,0,-1,0,0,634,15,0,0,119,Everton,Crystal Palace,Arsenal,Bournemouth,Sheffield United,0.4,0.4,0.4,0.4,0.4,0.5,0.4,19.7
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,5858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,0,-1,0,0,0,1,0,0,0,Watford,Man City,Everton,Man Utd,Brighton,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,11,0.392857142857143,8.73015873015873E-08,2.44444444444444E-06,0,6723,0,5,0,0,0,0,0,2.4,4,0,0,11,0,0,0,0,0,0,1,0,0,0,7542,0,-1,0,0,269,9,0,0,59,Liverpool,Southampton,Brighton,Bournemouth,Watford,0.2,0.2,0,0.2,0.2,0.2,0.2,6.4
James,Garner,MID,MUN,4300000,0,1,0.0344827586206897,8.01924619085806E-09,2.32558139534884E-07,0,27638,0,1,0,0,0,0,0,0.2,7,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,28533,0,-1,0,0,8,3,0,0,3,Brighton,Bournemouth,Aston Villa,Southampton,Crystal Palace,0,0,0,0,0,0,0,0.5
Dwight,Gayle,FWD,NEW,5000000,0,16,0.551724137931034,1.10344827586207E-07,3.2E-06,0,5305,1,6,0,0,0,0,0,3.2,15,0,0,16,0,0.2,0,1,0,0,2,0,1,0,6187,0,-1,0,0,377,4,0,0,32,Bournemouth,West Ham,Watford,Tottenham,Brighton,0,0.3,0,0.3,0.3,0.3,0.3,24
Paulo,Gazzaniga,GLK,TOT,4200000,0,58,3.2,7.61904761904762E-07,1.38095238095238E-05,0,435707,1,26,0,59,0,0,0,13.8,361,-3,0,58,3,0,0,0.2,6,0,2,0,0,2,531110,0,-1,1,1,1612,68,0,0,300,Sheffield United,Everton,Bournemouth,Arsenal,Newcastle,2.7,4.1,2.6,2.9,3.5,3.3,2.9,46.1
Jean-Philippe,Gbamin,MID,EVE,4800000,0,4,0.137931034482759,2.8735632183908E-08,8.33333333333333E-07,0,7200,0,0,0,0,0,0,0,0.8,1,-2,0,4,2,0,0,0,0,0,1,0,0,0,2781,0,-1,0,0,135,0,0,0,14,Leicester,Tottenham,Southampton,Wolverhampton,Aston Villa,0,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Rachid,Ghezzal,MID,LEI,5200000,0,0,0,0,0,0,3907,0,0,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0,611,0,-1,0,0,0,0,0,0,0,Everton,Crystal Palace,Arsenal,Bournemouth,Sheffield United,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4700000,0,8,0.275862068965517,5.86940572267058E-08,1.70212765957447E-06,0,7472,0,2,0,0,0,0,0,1.7,3,-3,0,8,3,0,0,0,0,0,0,0,1,0.1,3023,0,-1,0,0,122,0,0,0,31,Aston Villa,Arsenal,Sheffield United,Everton,Burnley,0,0,0,0,0,0.1,0.1,6.2
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,205028,0,0,0,0,0,0,0,0,139,-1,0,0,1,0,0,0,0,0,0,0,0,2.5,157063,0,-1,0,1,0,50,0,0,0,Crystal Palace,Sheffield United,West Ham,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4300000,0,0,0,0,0,0,11451,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,4643,0,-1,0,0,0,1,0,0,0,Leicester,Tottenham,Southampton,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0
Liam,Gibson,DEF,NEW,4000000,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,0,-1,0,0,0,5,0,0,0,Bournemouth,West Ham,Watford,Tottenham,Brighton,0,0,0,0,0,0,0,0
Ryan,Giles,DEF,WOL,3900000,0,0,0,0,0,0,1427,0,0,0,0,0,0,0,0,18,-1,0,0,1,0,0,0,0,0,0,0,0,0,3791,0,-1,0,0,0,41,0,0,0,Aston Villa,Arsenal,Sheffield United,Everton,Burnley,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,5,0.172413793103448,3.83141762452107E-08,1.11111111111111E-06,0,3217,0,1,0,0,0,0,0,1.1,32,0,0,5,0,0.2,0,0.8,0,0,1,0,0,0.2,19750,0,-1,0,0,99,231,0,0,18,West Ham,Watford,Crystal Palace,Sheffield United,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Olivier,Giroud,FWD,CHE,6600000,0,28,3.1,4.6969696969697E-07,4.24242424242424E-06,0,190695,0,7,0,0,0,2,0,4.2,251,-4,0,28,4,0.8,0,5.2,3,0,3,0,1,2.1,159292,0,-1,0,0,438,811,0,0,88,West Ham,Watford,Crystal Palace,Sheffield United,Norwich,3,3.5,2.8,2.2,4,2.4,2.9,38.7
Ben,Godfrey,DEF,NOR,4400000,0,32,1.5,3.40909090909091E-07,7.27272727272727E-06,0,23622,2,39,0,0,0,0,0,7.3,3,-1,0,32,1,0.5,0,2,0,0,3,0,0,0.1,14127,0,-1,0,0,1834,3,0,1,331,Arsenal,Brighton,Watford,West Ham,Chelsea,0.8,1.2,0.8,1.6,0.8,0.9,0.8,54.3
Angel,Gomes,MID,MUN,4800000,0,2,0.0689655172413793,1.4367816091954E-08,4.16666666666667E-07,0,11219,0,1,0,0,0,0,0,0.4,2,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,5801,0,-1,0,0,19,2,0,0,7,Brighton,Bournemouth,Aston Villa,Southampton,Crystal Palace,0,0,0,0,0,0,0,3.1
Heurelho da Silva,Gomes,GLK,WAT,4400000,0,0,0,0,0,0,10252,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5815,0,-1,0,0,0,5,0,0,0,Southampton,Chelsea,Norwich,Newcastle,West Ham,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5300000,0,76,4,7.54716981132075E-07,1.43396226415094E-05,0,306504,3,5,0,0,0,0,0,14.3,1034,-2,0,76,2,0.5,0,2.8,7,0,10,0,0,5.2,540386,0,-1,0,0,1277,200,0,0,332,Man City,Aston Villa,Brighton,Burnley,Arsenal,3.9,5.9,4.3,4.1,3.2,4.5,5,35.9
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,-1,0,0,0,1,0,0,0,Crystal Palace,Sheffield United,West Ham,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0
Anthony,Gordon,FWD,EVE,4500000,0,2,0.0689655172413793,1.53256704980843E-08,4.44444444444444E-07,0,2973,0,0,0,0,0,0,0,0.4,3,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0,3673,0,-1,0,0,59,9,0,0,7,Leicester,Tottenham,Southampton,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,2.4
