FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Aaron,Connolly,FWD,BHA,4600000,8,26,3.7,8.04347826086957E-07,5.65217391304348E-06,0,35260,0,6,0,0,0,2,0,5.7,2001,1,0,26,-1,1.3,0,5.8,3,0,1,0,2,2.4,187834,0,-1,0,1,278,19532,0,0,83,Everton,Norwich,Man Utd,Leicester,Liverpool,4.9,5.6,3.2,4.3,3.3,3.4,3.4,3,2.7,3.9,4.1,4.5,2.9,4.5,3.3,3.2,4.6,2.8,4.5,3.1,4.7,2.5,5.3,4.2,3.7,3.7,4.7,4,3.1,28.9
Jack,Cork,MID,BUR,5000000,2,17,2.1,4.2E-07,3.4E-06,0,17103,0,12,0,0,0,0,0,3.4,163,0,0,17,0,0.2,0,0.8,0,0,2,0,0,0.2,9308,0,-1,0,0,662,18,0,0,93,Chelsea,Sheffield United,West Ham,Watford,Crystal Palace,1.4,1.9,1.6,1.2,2.1,1,1,2.2,1.3,1,2.2,1.6,1,1.6,1,2,1.4,2.1,1.1,1.7,1,2.1,1,2.2,1,1,1.9,1,2,25.2
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,436,0,-1,0,0,0,6,0,0,0,Newcastle,Arsenal,Aston Villa,Bournemouth,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,4900000,2,25,5,1.02040816326531E-06,5.10204081632653E-06,0,67648,0,9,0,0,0,2,0,5.1,2189,-1,1,25,1,0.6,0,2.8,2,0,1,0,0,2,163041,0,-1,0,1,443,1622,-1,0,80,Sheffield United,Newcastle,Burnley,Tottenham,Chelsea,5.9,7.4,3.8,7.4,4.6,5.1,6.5,6.1,0,5.8,6.8,5.1,6,7.5,4.4,5.8,5,5.4,5.5,4.6,5.5,5.7,6,5.9,6.1,4.6,7,5.1,7.5,21.5
Patrick,Cutrone,FWD,WOL,5700000,0,15,1.66666666666667,2.92397660818713E-07,2.63157894736842E-06,0,76759,0,5,0,0,0,1,0,2.6,476,-3,0,15,3,0.2,0,1.2,0,0,1,0,0,0.7,22059,0,-1,0,0,279,293,0,0,35,Newcastle,Arsenal,Aston Villa,Bournemouth,Sheffield United,0.8,1,1.2,1,0.8,1.1,1,1.6,1.6,0.9,1,1.2,1,1.6,0.9,1,1.2,2.1,1.3,1.1,1,1.1,0.9,1.3,0.8,1.4,0.9,1.2,1.1,19
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,4120,0,0,0,0,0,0,0,0,33,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,898,0,-1,0,0,0,6,0,0,0,Bournemouth,Chelsea,Norwich,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,1,0.111111111111111,2.26757369614512E-08,2.04081632653061E-07,0,9710,0,0,0,0,0,0,0,0.2,57,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,1236,0,-1,0,0,59,5,0,0,8,Norwich,Bournemouth,Brighton,Sheffield United,Aston Villa,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Charlie,Daniels,DEF,BOU,4300000,0,3,0.333333333333333,7.75193798449612E-08,6.97674418604651E-07,0,14992,0,2,0,0,0,0,0,0.7,74,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,3026,0,-1,0,0,126,1,0,0,18,Watford,Man Utd,Newcastle,Wolverhampton,Tottenham,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5387,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,-1,0,0,0,7,0,0,0,Aston Villa,Southampton,Liverpool,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,3,6,0.666666666666667,1.14942528735632E-07,1.03448275862069E-06,0,3779,0,0,0,0,0,0,0,1,17,-2,0,6,2,0.3,0,1.5,0,0,1,0,0,0,432,0,-1,0,0,105,15,0,0,8,Watford,Man Utd,Newcastle,Wolverhampton,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.3
Scott,Dann,DEF,CRY,4400000,0,9,1,2.27272727272727E-07,2.04545454545455E-06,0,14445,0,1,0,0,0,0,0,2,77,-1,0,9,1,0,0,0.2,0,0,1,0,0,0.2,8051,0,-1,0,0,187,35,0,0,40,Arsenal,Leicester,Chelsea,Liverpool,Burnley,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.9,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.8,10.7
Kevin,Danso,DEF,SOU,4400000,-1,8,0.888888888888889,2.02020202020202E-07,1.81818181818182E-06,0,2105,0,7,0,0,0,0,0,1.8,41,-1,0,8,1,0,0,0,0,0,1,0,1,0,2458,0,-1,0,0,260,7,0,1,38,Leicester,Man City,Everton,Arsenal,Watford,0.4,0.4,0.6,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,7.7
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,4199,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1185,0,-1,0,0,0,11,0,0,0,Wolverhampton,West Ham,Bournemouth,Aston Villa,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4442,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,442,0,-1,0,0,0,0,0,0,0,Norwich,Bournemouth,Brighton,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5800000,0,23,2.9,5E-07,3.96551724137931E-06,0,335696,2,12,0,0,0,1,0,4,2157,-2,0,23,2,0.8,0,4.8,3,0,1,0,0,5.7,94213,0,-1,0,1,720,2392,0,0,129,Crystal Palace,Wolverhampton,Leicester,Southampton,Norwich,3.8,2.6,1.7,2.5,1.7,2.7,2.3,2.2,2.4,1.5,2.8,3.9,2.4,2.8,1.8,1.4,4.1,4.1,2,3.4,1.7,2.5,3.4,2,3.3,2.3,2.8,2.4,3.4,26.6
,David Silva,MID,MCI,7700000,9,60,6,7.79220779220779E-07,7.79220779220779E-06,0,450314,0,4,0,0,0,3,0,7.8,7386,2,-1,60,-2,0.8,0,6,7,0,6,0,5,12.2,923434,0,-1,0,3,650,29746,1,0,202,Aston Villa,Southampton,Liverpool,Chelsea,Newcastle,6.3,6.2,6.4,5.7,7.7,6.8,8,7.1,6.3,8.3,7.1,7.7,5.9,7.8,8.8,6.2,6.3,5.2,7.6,6.4,7.8,5.8,5.3,8.5,7.9,7.6,7.8,8,7.8,75.2
Ben,Davies,DEF,TOT,5400000,0,3,0.333333333333333,6.17283950617284E-08,5.55555555555556E-07,0,9725,0,3,0,0,0,0,0,0.6,84,-1,0,3,1,0,0,0.2,0,0,0,0,0,0.2,5028,0,-1,0,0,106,63,0,0,19,Liverpool,Everton,Sheffield United,West Ham,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.9
Tom,Davies,MID,EVE,5300000,2,6,0.666666666666667,1.25786163522013E-07,1.13207547169811E-06,0,6665,1,4,0,0,0,0,0,1.1,51,-2,0,6,2,0.2,0,1.2,0,0,1,0,0,0.1,2421,0,-1,0,0,200,27,0,0,24,Brighton,Tottenham,Southampton,Norwich,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.5
Keinan,Davis,MID,AVL,4400000,1,6,0.666666666666667,1.51515151515151E-07,1.36363636363636E-06,0,17779,0,1,0,0,0,0,0,1.4,214,-1,0,6,1,0.2,0,0.8,0,0,0,0,0,0.3,12335,0,-1,0,0,74,299,0,0,16,Man City,Liverpool,Wolverhampton,Newcastle,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.2
Craig,Dawson,DEF,WAT,4800000,5,13,1.3,2.70833333333333E-07,2.70833333333333E-06,0,12259,2,21,0,0,0,0,0,2.7,81,-2,0,13,2,0.5,0,2.2,0,0,1,0,0,0.2,3974,0,-1,0,0,843,158,0,0,116,Bournemouth,Chelsea,Norwich,Burnley,Southampton,0.6,0.7,0.6,0.7,0.8,0.6,1.1,0.6,1.2,0.7,1.1,0.6,0.6,1.1,0.7,1.3,0.6,0.6,0.7,0.7,0.9,0.6,0.6,0.6,0.9,1.3,0.7,0.6,0.6,34.5
Kevin,De Bruyne,MID,MCI,10200000,6,72,8,7.84313725490196E-07,7.05882352941176E-06,0,1359396,0,4,0,0,0,2,0,7.1,5232,7,-1,72,-7,0.4,0,4.5,10,0,5,0,10,38.4,2715887,0,-1,0,3,693,41723,1,0,278,Aston Villa,Southampton,Liverpool,Chelsea,Newcastle,9.6,9.2,9.7,8.7,10.5,10.1,11.6,10.4,9.6,11.3,9.5,11.3,9,11.2,11.7,9.4,9.5,8,11,9.6,11.3,8.9,8.3,12,10.9,10.7,10.4,10.8,11.3,107.7
David,de Gea,GLK,MUN,5500000,0,35,3.9,7.09090909090909E-07,6.36363636363636E-06,0,729272,0,9,0,25,0,0,0,6.4,5544,0,0,35,0,0.4,0,2.2,5,0,2,0,0,14.5,713112,0,-1,0,1,810,2970,0,0,149,Norwich,Bournemouth,Brighton,Sheffield United,Aston Villa,2.4,2,4.5,3.5,5.8,5.7,2.7,5.8,3.3,5.8,2,2.4,5.3,3,4.7,4.3,2.4,5.4,3.2,3.8,3.2,4.6,2.3,3.9,3.3,4.2,3.3,5.4,2.3,18.6
Troy,Deeney,FWD,WAT,6200000,0,4,0.444444444444444,7.16845878136201E-08,6.45161290322581E-07,0,170496,0,4,0,0,0,0,0,0.6,181,-3,0,4,3,0,0,0,0,0,0,0,0,0.5,15203,0,-1,0,0,180,24,0,0,11,Bournemouth,Chelsea,Norwich,Burnley,Southampton,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,9
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,-1,0,0,0,1,0,0,0,Chelsea,Sheffield United,West Ham,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5400000,0,4,0.444444444444444,8.23045267489712E-08,7.40740740740741E-07,0,20995,2,13,0,0,0,0,0,0.7,168,-1,0,4,1,0.1,0,0.8,0,0,0,0,0,0.2,7950,0,-1,0,0,468,89,0,0,65,Brighton,Tottenham,Southampton,Norwich,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.1
Leander,Dendoncker,MID,WOL,4400000,2,19,1.9,4.31818181818182E-07,4.31818181818182E-06,0,681529,0,10,0,0,0,0,0,4.3,6560,-1,0,19,1,0.6,0,2.5,0,0,3,0,0,9.6,398377,1,-1,0,0,770,7078,0,0,73,Newcastle,Arsenal,Aston Villa,Bournemouth,Sheffield United,1.3,1.1,1.1,1.4,1.6,1.1,1.2,1.2,1,1,1,1.4,1.6,1.6,1,1,1.1,1.5,1,1.4,1,1.5,1,1.5,2,1.5,1,1.5,1,19.6
Gerard,Deulofeu,FWD,WAT,6100000,1,19,1.9,3.11475409836066E-07,3.11475409836066E-06,0,332450,2,16,0,0,0,0,0,3.1,1573,-4,0,19,4,0.2,0,1.2,2,0,1,0,1,1.8,79322,0,-1,0,0,622,731,0,0,61,Bournemouth,Chelsea,Norwich,Burnley,Southampton,1.4,1.7,1.7,1.8,1.8,1,1.7,1.1,2.1,1,1.7,1.2,1.1,2.1,1.1,1.9,1.1,1.1,1.3,1,1.6,1.1,1.6,1.2,2.6,1.4,1.1,1.3,1.2,61.9
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,7867,0,0,0,0,0,0,0,0,90,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6055,0,-1,0,0,0,25,0,0,0,Sheffield United,Newcastle,Burnley,Tottenham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,0,2,0.222222222222222,4.53514739229025E-08,4.08163265306122E-07,0,11242,1,3,0,0,0,0,0,0.4,99,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.2,5527,0,-1,0,0,102,64,0,0,7,Liverpool,Everton,Sheffield United,West Ham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7
Lucas,Digne,DEF,EVE,6000000,-1,32,3.2,5.33333333333333E-07,5.33333333333333E-06,0,1129407,1,16,0,0,0,0,0,5.3,40784,0,0,32,0,0.3,0,2,3,0,3,0,2,20.1,858559,1,-1,0,1,882,3031,0,0,183,Brighton,Tottenham,Southampton,Norwich,Leicester,1.7,4.4,2.6,4.1,1.7,2.2,3.5,2.1,3.8,3.5,2.9,2,3.3,2.4,4.7,2.5,4.5,1.8,4.6,1.8,3.4,1.8,4,2.4,3.1,2,4.5,2.6,2.9,65.4
Issa,Diop,DEF,WHU,4500000,1,26,2.6,5.77777777777778E-07,5.77777777777778E-06,0,153066,3,14,0,0,0,0,0,5.8,4397,0,0,26,0,0.1,0,0.5,2,0,3,0,0,4.8,222986,0,-1,0,0,900,791,0,0,145,Sheffield United,Newcastle,Burnley,Tottenham,Chelsea,2.2,3.4,1.3,3.1,1.6,1.8,2.5,2.3,0,2.2,2.7,1.8,2.3,3.5,1.5,2.2,1.8,2,2,1.6,2,2.1,2.3,2.6,2.3,1.6,2.8,1.8,3.1,25.2
Moussa,Djenepo,MID,SOU,5200000,0,16,1.77777777777778,3.41880341880342E-07,3.07692307692308E-06,0,19792,2,0,0,0,0,2,0,3.1,138,-3,0,16,3,0,0,0,3,0,1,0,0,0.1,17942,0,-1,0,1,123,15,0,0,65,Leicester,Man City,Everton,Arsenal,Watford,0,0.9,1.2,1.1,1.1,1.2,1.3,0.9,0.9,0.9,1.2,0.9,0.9,1,1.1,1,1.2,0.9,1,1.2,1,1.1,1.4,0.9,0.9,0.9,1.1,1.4,1.2,16.9
Matt,Doherty,DEF,WOL,6000000,2,36,4,6.66666666666667E-07,6E-06,0,153361,0,6,0,0,0,1,0,6,2650,0,0,36,0,0.9,0,5.5,3,0,2,0,2,3.3,118950,0,-1,0,1,547,3391,0,0,108,Newcastle,Arsenal,Aston Villa,Bournemouth,Sheffield United,5.1,3.6,5.3,3.1,4,4.8,3.5,5.3,3.6,3.1,4.2,4.6,5.6,4.8,4,4,4.7,4.8,4.4,3.9,4.5,3.3,4.6,4.4,4.8,5.8,3,5.4,3.6,22.4
Abdoulaye,Doucoure,MID,WAT,5700000,2,25,2.5,4.3859649122807E-07,4.3859649122807E-06,0,155464,2,21,0,0,0,1,0,4.4,722,-3,0,25,3,0.7,0,4,2,0,2,0,0,1,15538,1,-1,0,0,880,543,0,0,125,Bournemouth,Chelsea,Norwich,Burnley,Southampton,2.5,1.6,1.4,2.5,2.2,1.2,2.5,1.3,2.6,2.8,1.9,2.3,2,2.1,1.2,2.5,1.8,1.3,1.5,1.6,1.9,1.5,1.8,1.2,2.5,2.6,1.4,1.2,1.6,49.5
,Douglas Luiz,MID,AVL,4500000,2,25,2.77777777777778,6.17283950617284E-07,5.55555555555556E-06,0,260005,1,8,0,0,0,2,0,5.6,4576,0,0,25,0,0.5,0,2.2,2,0,2,0,0,3.9,444326,0,-1,0,0,383,3825,0,0,91,Man City,Liverpool,Wolverhampton,Newcastle,Man Utd,1.4,1.9,2.3,3.2,1.4,1.4,2.4,3,2.3,3.1,2.1,1.6,1.4,1.9,3,2.2,2.6,2.4,3.2,1.4,2.1,2,2.8,1.5,3.2,3.1,1.4,3,1.5,22.3
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,4697,0,0,0,0,0,0,0,0,60,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4416,0,-1,0,0,0,29,0,0,0,Arsenal,Leicester,Chelsea,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4400000,0,0,0,0,0,0,117705,0,0,0,0,0,0,0,0,457,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,15849,0,-1,0,0,0,12,0,0,0,Chelsea,Sheffield United,West Ham,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,0,10,1.7,3.14814814814815E-07,1.85185185185185E-06,0,11490,0,2,0,0,0,1,0,1.9,85,-1,0,10,1,0.3,0,1.5,0,0,0,0,0,0.1,4191,0,-1,0,0,72,94,0,0,30,Man Utd,Brighton,Watford,Everton,Arsenal,1.9,0.8,1.6,0.8,1.7,1.3,0.8,0.8,1.1,0.8,1.9,1.5,0.8,1.3,1,0.8,1.2,0.8,1.5,0.8,1.5,1.7,0.8,1.4,0.9,1.4,0.8,1.7,0.9,7.7
Martin,Dubravka,GLK,NEW,5000000,3,36,3.6,7.2E-07,7.2E-06,0,36172,0,15,0,32,0,0,0,7.2,366,0,0,36,0,0.8,0,3.8,1,0,3,0,0,1,30831,0,-1,0,0,900,514,0,0,176,Wolverhampton,West Ham,Bournemouth,Aston Villa,Man City,3.5,3.4,3.2,3.5,3,3.6,3.5,2.1,5.1,2.9,5.4,4.4,2.9,3.8,3.4,4.5,2.6,3.4,3.9,3.6,3.8,5,2.2,4.6,2.9,3.5,4.9,2.5,3.8,20.9
Mark,Duffy,MID,SHU,5300000,0,0,0,0,0,0,4815,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0,139,0,-1,0,0,0,4,0,0,0,West Ham,Burnley,Tottenham,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4900000,0,12,1.33333333333333,2.72108843537415E-07,2.44897959183673E-06,0,137336,0,5,0,0,0,0,0,2.4,722,-1,0,12,1,0,0,0.2,0,0,1,0,0,1.2,33778,0,-1,0,0,380,178,0,0,70,Everton,Norwich,Man Utd,Leicester,Liverpool,1.4,1,0.7,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,1.2,0.7,0.7,1,0.8,1.2,0.7,0.9,0.7,1.2,0.7,0.7,0.7,0.8,1.3,0.7,9
Paul,Dummett,DEF,NEW,4500000,0,16,2.3,5.11111111111111E-07,3.55555555555556E-06,0,17011,2,13,0,0,0,0,0,3.6,233,0,0,16,0,-0.1,0,-0.5,2,0,2,0,0,0.3,18328,1,-1,0,0,630,35,0,0,111,Wolverhampton,West Ham,Bournemouth,Aston Villa,Man City,1.7,1.7,1.5,1.7,1.5,1.8,1.7,1.2,2.8,1.4,3,2.3,1.4,1.9,1.7,2.4,1.2,1.7,2,1.8,1.9,2.7,1.2,2.4,1.4,1.7,2.7,1.2,1.9,19.5
Lewis,Dunk,DEF,BHA,4600000,1,35,3.5,7.60869565217391E-07,7.60869565217391E-06,0,344659,4,14,0,0,0,0,0,7.6,5790,1,0,35,-1,0.7,0,3.2,7,0,3,0,2,12.1,626542,0,-1,0,2,900,5353,0,0,203,Everton,Norwich,Man Utd,Leicester,Liverpool,5.1,4.3,2.9,4.2,3.2,2.6,3.2,3.4,3.5,3.3,2.9,3.6,3.4,4.7,2.2,3.4,4.3,3.6,4.8,2.9,3.9,2.5,4.9,2.6,3.5,2.8,3.6,5,2.1,31.9
Jake,Eastwood,GLK,SHU,4400000,0,0,0,0,0,0,9453,0,0,0,0,0,0,0,0,203,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1533,0,-1,0,0,0,1,0,0,0,West Ham,Burnley,Tottenham,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6100000,9,44,4.4,7.21311475409836E-07,7.21311475409836E-06,0,546369,2,9,0,27,0,0,0,7.2,5125,1,0,44,-1,0.8,0,4.8,2,0,5,0,0,21.8,709827,0,-1,0,0,900,8714,0,0,201,Aston Villa,Southampton,Liverpool,Chelsea,Newcastle,5.8,3.9,5.1,4.4,5.8,3.7,6,4.4,5.1,4.8,4.3,6.3,5.5,5.9,5.6,5.3,5.3,4.2,4.8,4.8,4.4,4.4,4.3,5.7,6,4.3,3.6,5.5,5.2,23.5
John,Egan,DEF,SHU,4500000,2,37,3.7,8.22222222222222E-07,8.22222222222222E-06,0,6792,0,8,0,0,0,0,0,8.2,202,0,0,37,0,1,0,4.5,3,0,4,0,0,0.3,12371,0,-1,0,0,900,989,0,0,177,West Ham,Burnley,Tottenham,Man Utd,Wolverhampton,4.2,3.4,4.2,4.8,3.7,4.9,3.4,4.6,3.3,4.1,3.7,4,4.1,3.4,2.6,4.3,2.7,3.2,4.3,4.1,4.8,3.8,4.5,2.8,3,3.3,3.2,5.1,4.5,22.2
Anwar,El Ghazi,MID,AVL,5500000,1,37,4.1,7.45454545454545E-07,6.72727272727273E-06,0,59965,0,10,0,0,0,2,0,6.7,6138,0,0,37,0,0.9,0,4.8,0,0,2,0,3,1.7,145235,0,-1,0,0,565,2964,0,0,108,Man City,Liverpool,Wolverhampton,Newcastle,Man Utd,2.3,3.6,4.1,5.4,2.8,2.4,4.3,5.2,4.2,5.3,3.9,3,2.6,3.6,5.3,4,4.6,4.3,5.5,2.1,3.9,3.7,4.9,2.8,5.5,5.3,2.8,5.2,2.8,57.1
Ahmed,El Mohamady,DEF,AVL,4300000,0,7,0.777777777777778,1.80878552971576E-07,1.62790697674419E-06,0,102913,0,7,0,0,0,0,0,1.6,942,-2,0,7,2,0,0,0,3,0,0,0,0,1,35580,0,-1,0,0,230,118,0,0,53,Man City,Liverpool,Wolverhampton,Newcastle,Man Utd,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.5,0.4,0.4,0.4,15.1
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,-1,0,0,0,21,0,0,0,Tottenham,Aston Villa,Man City,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,57264,0,0,0,0,0,0,0,0,1441,-2,0,0,2,0,0,0,0,0,0,0,0,0.8,79522,0,-1,0,0,0,1825,0,0,0,Crystal Palace,Wolverhampton,Leicester,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,3015,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0,197,0,-1,0,0,0,1,0,0,0,Leicester,Man City,Everton,Arsenal,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,0,5,0.555555555555556,1.01010101010101E-07,9.09090909090909E-07,0,197700,0,10,0,0,0,0,0,0.9,496,0,0,5,0,0,0,0,0,0,0,0,0,0.8,153678,0,-1,0,0,374,254,0,0,74,Burnley,Watford,Crystal Palace,Man City,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,27.6
Bjorn,Engels,DEF,AVL,4500000,1,30,3,6.66666666666667E-07,6.66666666666667E-06,0,41897,1,15,0,0,0,0,0,6.7,851,0,0,30,0,0.6,0,2.5,4,0,3,0,0,1,86657,0,-1,0,1,884,544,0,0,162,Man City,Liverpool,Wolverhampton,Newcastle,Man Utd,2.1,2.9,2.1,4.2,2.1,1.9,3.5,2.7,2.7,3.6,2.6,1.5,2.3,1.8,3.6,1.6,3.9,2.7,2.9,1.8,3,3,2.7,2.3,4.1,4,2.5,3.3,2.5,20.4
