FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jamaal,Lascelles,DEF,NEW,4200000,0,38,3.2,7.61904761904762E-07,9.04761904761905E-06,0,452625,1,18,0,0,0,1,0,8.8,2522,-3,1,38,3,0,0,0,3,0,3,0,0,2.6,152441,0,-1,0,1,1000,97,-1,0,180,Man Utd,Everton,Leicester,Wolverhampton,Chelsea,0,0,0,0,0,2.9,3.6,2,2.8,3.2,2.6,3,4.8,2.4,4,2.6,2.5,4.1,2.5,3.3,29.7
Moritz,Leitner,MID,NOR,4400000,0,16,0.888888888888889,2.02020202020202E-07,3.63636363636364E-06,0,25267,1,16,0,0,0,0,0,3.6,111,-1,0,16,1,0,0,0,0,0,1,0,0,0.2,16516,0,-1,0,0,683,55,0,0,102,Aston Villa,Tottenham,Crystal Palace,Man Utd,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,28.8
Florian,Lejeune,DEF,NEW,4400000,0,6,0.333333333333333,7.57575757575757E-08,1.36363636363636E-06,0,441,0,4,0,0,0,0,0,1.4,24,-1,0,6,1,0.2,0,1,0,0,1,0,0,0,653,0,-1,0,0,180,37,0,0,37,Man Utd,Everton,Leicester,Wolverhampton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.9
Mario,Lemina,MID,SOU,4700000,0,0,0,0,0,0,10297,0,0,0,0,0,0,0,0,15,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1343,0,-1,0,0,0,7,0,0,0,Chelsea,Crystal Palace,Tottenham,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Lennon,MID,BUR,4700000,0,12,0.666666666666667,1.41843971631206E-07,2.5531914893617E-06,0,9506,2,12,0,0,0,0,0,2.6,80,-3,0,12,3,0.2,0,0.8,0,0,0,0,0,0.1,4140,0,-1,0,0,385,4,0,0,39,Everton,Man Utd,Aston Villa,Chelsea,Leicester,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.2
Bernd,Leno,GLK,ARS,5000000,3,65,3.4,6.8E-07,1.3E-05,0,398574,2,28,0,76,0,0,0,13,3696,0,0,65,0,0.7,0,3.3,3,0,3,0,0,5.3,358273,0,-1,1,0,1710,976,0,0,373,Bournemouth,Chelsea,Man Utd,Crystal Palace,Sheffield United,3,3.4,3.9,3.5,3,3.1,2.5,4.7,4.4,3.2,4.1,3.1,3.2,3.7,2.8,3.2,3.5,3.3,4.1,3.9,55.7
Jefferson,Lerma,MID,BOU,4800000,1,32,1.9,3.95833333333333E-07,6.66666666666667E-06,0,16672,8,21,0,0,0,0,0,6.7,147,-2,0,32,2,0.5,0,2.5,2,0,3,0,1,0.2,9956,0,-1,0,0,1408,227,0,0,205,Arsenal,Brighton,West Ham,Watford,Norwich,1.4,1.3,1.1,1.6,1.1,1.4,1.2,1.8,1.2,1,1,1.3,1.4,1.6,1,1,1,1,1.1,1.1,39.5
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,3306,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9376,0,-1,0,0,0,246,0,0,0,Chelsea,Crystal Palace,Tottenham,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NOR,4500000,0,20,1.5,3.33333333333333E-07,4.44444444444444E-06,0,34080,1,26,0,0,0,0,0,4.4,208,0,0,20,0,0,0,0.2,0,0,2,0,0,0.3,30423,0,-1,0,0,1062,46,0,0,174,Aston Villa,Tottenham,Crystal Palace,Man Utd,Bournemouth,1.2,1.3,1.3,0.8,0.9,0.9,1,0.9,0.8,0.9,0.8,0.8,1.4,0.8,1,0.8,1.2,0.8,0.9,0.8,37.2
,Lewis Cook,MID,BOU,5000000,1,23,1.27777777777778,2.55555555555556E-07,4.6E-06,0,3359,2,9,0,0,0,0,0,4.6,79,0,0,23,0,0.4,0,1.8,0,0,2,0,1,0,4657,0,-1,0,0,687,130,0,0,100,Arsenal,Brighton,West Ham,Watford,Norwich,0.7,0.6,0.6,0.8,0.6,0.7,0.6,1,0.6,0.6,0.6,0.7,0.7,0.8,0.6,0.6,0.6,0.6,0.6,0.6,22.2
Victor,Lindelof,DEF,MUN,5300000,2,43,2.4,4.52830188679245E-07,8.11320754716981E-06,0,89223,3,22,0,0,0,1,0,8.1,1891,-2,0,43,2,0.4,0,2.3,3,0,2,0,0,1.3,73157,1,-1,0,0,1620,386,0,0,265,Newcastle,Burnley,Arsenal,Norwich,Liverpool,3.2,1.2,1.2,2.4,1.5,2.1,2,1.5,2.6,1.7,2.1,1.7,2,1.4,2.1,2.1,1.8,1.7,2.8,1.2,40.3
Jesse,Lingard,MID,MUN,6300000,1,22,1.22222222222222,1.94003527336861E-07,3.49206349206349E-06,0,115300,2,12,0,0,0,0,0,3.5,600,-2,0,22,2,0.3,0,1.7,0,0,1,0,0,0.8,55906,0,-1,0,0,785,337,0,0,69,Newcastle,Burnley,Arsenal,Norwich,Liverpool,0.9,0.6,0.6,0.7,0.6,0.8,0.8,0.6,0.9,0.6,0.6,0.6,1,0.6,0.8,0.6,0.7,0.6,0.6,0.6,51.3
Hugo,Lloris,GLK,TOT,5300000,0,23,1.27777777777778,2.41090146750524E-07,4.33962264150943E-06,0,627731,0,8,0,30,0,0,0,4.3,999,-2,0,23,2,0,0,0,0,0,1,0,0,3.4,218203,0,-1,0,0,548,22,0,0,123,Brighton,Norwich,Southampton,Liverpool,Watford,0,0,0,0,0,0.8,0.7,0.9,0.6,0.6,0.6,0.9,1,0.6,1.1,0.6,0.6,0.7,0.7,0.7,20.6
Giovani,Lo Celso,MID,TOT,7300000,1,10,0.555555555555556,7.6103500761035E-08,1.36986301369863E-06,0,41918,0,3,0,0,0,0,0,1.4,128,-2,0,10,2,0.1,0,0.5,0,0,0,0,0,0.2,11473,0,-1,0,0,194,299,0,0,33,Brighton,Norwich,Southampton,Liverpool,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.2
Jurgen,Locadia,FWD,BHA,5200000,0,3,1.5,2.88461538461538E-07,5.76923076923077E-07,0,23284,0,1,0,0,0,0,0,0.6,16,-3,0,3,3,0,0,0,0,0,1,0,0,0.1,6542,0,-1,0,0,85,6,0,0,5,Tottenham,Bournemouth,Chelsea,Everton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
Ruben,Loftus-Cheek,MID,CHE,6300000,0,0,0,0,0,0,5134,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,857,0,-1,0,0,0,8,0,0,0,Southampton,Arsenal,Brighton,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Lonergan,GLK,LIV,4300000,0,0,0,0,0,0,2737,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,2194,0,-1,0,0,0,1,0,0,0,Leicester,Wolverhampton,Sheffield United,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4300000,1,1,0.0555555555555556,1.29198966408269E-08,2.32558139534884E-07,0,8139,0,0,0,0,0,0,0,0.2,39,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.1,3223,0,-1,0,0,2,40,0,0,2,Everton,Man Utd,Aston Villa,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,4600000,0,21,1.16666666666667,2.53623188405797E-07,4.56521739130435E-06,0,314482,0,9,0,0,0,0,0,4.6,2866,-4,0,21,4,0.5,0,2.5,0,0,0,0,2,2,93931,0,-1,0,0,491,142,0,0,47,Chelsea,Crystal Palace,Tottenham,Leicester,Wolverhampton,0,0,0,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,1,0.6,0.7,0.6,0.6,0.7,0.6,0.7,0.6,39.2
Sean,Longstaff,MID,NEW,5000000,2,25,2.1,4.2E-07,5E-06,0,48464,1,15,0,0,0,0,0,5,131,0,0,25,0,0.3,0,1.5,0,0,2,0,2,0.3,17448,0,-1,0,0,824,360,0,1,98,Man Utd,Everton,Leicester,Wolverhampton,Chelsea,1,1.9,1.5,1.3,1.3,1.1,1.7,1.2,1,1.9,1.5,2.2,1.6,1.3,1.5,1,1.3,1.5,1.2,1.1,36.7
Ademola,Lookman,MID,EVE,5000000,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,-1,0,0,0,1,0,0,0,Burnley,Newcastle,Man City,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,26660,0,0,0,0,0,0,0,0,82,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2092,0,-1,0,0,0,15,0,0,0,Burnley,Newcastle,Man City,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dejan,Lovren,DEF,LIV,5300000,0,16,2,3.77358490566038E-07,3.0188679245283E-06,0,58981,1,8,0,0,0,0,0,3,1098,-2,0,16,2,0.3,0,1.4,0,0,0,0,1,0.3,51743,0,-1,0,0,669,8,0,0,130,Leicester,Wolverhampton,Sheffield United,Tottenham,Man Utd,0,0,0,0,0,3,1.1,1.4,1.8,1.4,1.3,1.7,1.9,1.5,2.4,1.4,1.3,1.1,1.4,1.7,24.6
Matthew,Lowton,DEF,BUR,4300000,0,28,2.3,5.34883720930233E-07,6.51162790697674E-06,0,92106,2,23,0,0,0,0,0,6.5,928,-2,0,28,2,0,0,-0.2,0,0,3,0,1,0.5,97754,0,-1,0,0,1080,65,0,0,186,Everton,Man Utd,Aston Villa,Chelsea,Leicester,1.9,2.3,3.1,1.6,1.8,1.2,1.7,1.6,1.8,1.9,2.5,1.7,2.3,1.8,1.7,2.1,1.6,1.7,1.6,2,41.5
,Lucas Moura,MID,TOT,7100000,1,51,2.83333333333333,3.9906103286385E-07,7.1830985915493E-06,0,863173,1,12,0,0,0,4,0,7.2,14728,-4,0,51,4,0.5,0,3.7,1,0,1,0,1,6,545265,0,-1,0,0,872,10854,0,0,160,Brighton,Norwich,Southampton,Liverpool,Watford,2.8,1.9,2.6,1.8,2.4,2.5,1.6,1.5,1.7,2.8,2.1,2.9,2.3,3.1,2.8,2.4,2.8,2,2.2,1.8,78.6
Romelu,Lukaku,FWD,MUN,8500000,0,0,0,0,0,0,30572,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1659,0,-1,0,0,0,12,0,0,0,Newcastle,Burnley,Arsenal,Norwich,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Lundstram,DEF,SHU,5200000,2,97,5.1,9.80769230769231E-07,1.86538461538462E-05,0,383849,4,17,0,0,0,3,0,18.7,22864,12,0,97,-12,0.8,0,4,12,0,7,0,3,49.9,3251325,0,-1,0,4,1678,10571,0,0,364,Watford,Man City,Liverpool,West Ham,Arsenal,6.4,6.3,6.2,6.6,5.2,5.5,6.6,5.5,5.8,6.5,6.1,6.5,5.2,6.8,5.2,5.2,5.7,5.3,7,6.2,91.1
James,Maddison,MID,LEI,7700000,1,91,5.1,6.62337662337662E-07,1.18181818181818E-05,0,1077328,2,16,0,0,0,5,0,11.7,36932,7,1,91,-7,0.6,0,4.3,11,0,6,0,5,26.5,2232121,0,-1,0,1,1577,33119,-1,0,350,Liverpool,West Ham,Newcastle,Southampton,Burnley,4.6,4.9,5.1,5.8,5.3,5.6,5.2,5.8,4.2,4.9,6,5.7,6.4,5,6.2,5.5,5.8,6.9,4.1,6.7,162.4
Harry,Maguire,DEF,MUN,5300000,2,39,2.1,3.9622641509434E-07,7.35849056603774E-06,0,948206,2,23,0,0,0,0,0,7.4,9085,-2,0,39,2,0.3,0,1.5,0,0,2,0,0,10.7,441416,0,-1,0,0,1710,1037,0,0,270,Newcastle,Burnley,Arsenal,Norwich,Liverpool,2.7,1,1,2,1.2,1.7,1.6,1.2,2.1,1.4,1.7,1.4,1.6,1.1,1.7,1.7,1.4,1.4,2.3,1,75.6
Riyad,Mahrez,MID,MCI,8300000,0,77,4.27777777777778,5.15394912985274E-07,9.27710843373494E-06,0,851854,0,5,0,0,0,5,0,9.3,4319,-2,0,77,2,0.4,0,3.5,10,0,3,0,6,4.6,935471,0,-1,0,3,768,12226,0,0,289,Wolverhampton,Sheffield United,Everton,Aston Villa,Crystal Palace,4.9,5.3,4.8,3.5,4.5,5.9,3.5,3.9,3.5,4.7,3.7,4.9,3.9,3.1,5.2,5.1,4.7,4.6,4.9,4.3,122.5
Archie,Mair,GLK,NOR,4000000,0,0,0,0,0,0,1580,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4334,0,-1,0,0,0,117,0,0,0,Aston Villa,Tottenham,Crystal Palace,Man Utd,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ainsley,Maitland-Niles,DEF,ARS,4600000,1,27,1.5,3.26086956521739E-07,5.8695652173913E-06,0,572000,1,15,0,0,0,0,0,5.9,1189,-4,0,27,4,0.4,0,1.7,3,0,2,0,2,2.6,551039,0,-1,0,1,850,659,0,1,159,Bournemouth,Chelsea,Man Utd,Crystal Palace,Sheffield United,0.8,0.9,1.1,1,0.8,0.8,0.8,1.5,1.3,0.9,1.2,0.8,0.8,1,0.8,0.9,1,0.9,1.2,1.1,37
Sadio,Mane,MID,LIV,12200000,6,121,7.1,5.81967213114754E-07,9.91803278688525E-06,0,1551711,1,12,0,0,0,9,0,9.9,10556,7,0,121,-7,0.5,0,5.8,15,0,5,0,8,37.2,3040758,0,-1,0,5,1416,29566,0,0,346,Leicester,Wolverhampton,Sheffield United,Tottenham,Man Utd,7.5,9.4,9.1,7.5,9.9,18,8.7,8.6,8.5,9.1,9.4,8.6,9.3,7.1,9,9.3,9.9,9.3,7.9,8.8,160.3
Javier,Manquillo,DEF,NEW,4300000,0,32,1.77777777777778,4.1343669250646E-07,7.44186046511628E-06,0,12069,2,10,0,0,0,0,0,7.4,700,-2,0,32,2,0.9,0,3.7,4,0,3,0,1,0.3,21964,0,-1,0,1,755,816,0,0,132,Man Utd,Everton,Leicester,Wolverhampton,Chelsea,0,1.9,1.3,0.9,1.3,1.1,1.5,0.9,1.1,1.3,1,1.2,2.2,0.9,1.7,1,1,1.8,0.9,1.3,18.6
Solomon,March,MID,BHA,4600000,0,21,1.16666666666667,2.53623188405797E-07,4.56521739130435E-06,0,54966,1,10,0,0,0,0,0,4.6,143,-4,0,21,4,0,0,0,3,0,2,0,1,0.2,32838,0,-1,0,0,598,12,0,0,88,Tottenham,Bournemouth,Chelsea,Everton,Aston Villa,0,0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,37.7
Adrian,Mariappa,DEF,WAT,4200000,2,12,0.666666666666667,1.58730158730159E-07,2.85714285714286E-06,0,12132,1,19,0,0,0,0,0,2.9,101,-3,0,12,3,0.4,0,1.8,0,0,1,0,0,0.2,5332,0,-1,0,0,720,418,0,0,105,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,Tottenham,0.3,0.5,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,16
Anthony,Martial,MID,MUN,7700000,15,71,3.94444444444444,5.12265512265512E-07,9.22077922077922E-06,0,1680843,1,14,0,0,0,6,0,9.2,4667,2,0,71,-2,0.7,1,5.2,7,0,3,0,3,8.4,1791568,0,-1,0,2,1014,81844,0,0,190,Newcastle,Burnley,Arsenal,Norwich,Liverpool,5.2,3.1,3.3,4.5,2.2,5,4.8,2.6,5.3,2.9,3.1,2.3,5.3,3.3,4.8,2.3,4.3,2.7,4.1,2.3,104.6
David,Martin,GLK,WHU,4100000,0,18,1.05882352941176,2.58249641319943E-07,4.39024390243902E-06,0,26799,1,5,0,13,0,0,0,4.4,2326,1,0,18,-1,0.9,0,3.6,2,0,2,0,0,1.9,143046,0,-1,0,1,360,1406,0,0,78,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,0,0.5,0.5,0.5,0.7,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,1,9.8
,Martinelli,FWD,ARS,4500000,0,20,1.11111111111111,2.46913580246914E-07,4.44444444444444E-06,0,177138,1,6,0,0,0,1,0,4.4,5912,0,0,20,0,0.5,0,2.2,1,0,1,0,1,1.8,212277,0,-1,0,0,366,974,0,0,65,Bournemouth,Chelsea,Man Utd,Crystal Palace,Sheffield United,0,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.9,0.6,0.6,0.6,0.6,0.6,0.7,21.8
Emiliano,Martinez,GLK,ARS,4300000,0,0,0,0,0,0,12113,0,0,0,0,0,0,0,0,66,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4671,0,-1,0,0,0,34,0,0,0,Bournemouth,Chelsea,Man Utd,Crystal Palace,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Masina,DEF,WAT,4300000,0,14,0.777777777777778,1.80878552971576E-07,3.25581395348837E-06,0,3879,2,9,0,0,0,0,0,3.3,30,-2,0,14,2,0.3,0,1.2,0,0,2,0,0,0.1,1206,0,-1,0,0,479,15,0,0,63,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,Tottenham,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,15.7
Arthur,Masuaku,DEF,WHU,4300000,0,20,1.17647058823529,2.7359781121751E-07,4.65116279069767E-06,0,91753,1,7,0,0,0,0,0,4.7,314,-2,0,20,2,0,0,0.2,3,0,2,0,1,0.5,89161,0,-1,0,1,472,57,0,1,118,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,0.7,0.6,0.6,0.6,0.9,1.2,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.7,0.6,1.1,24.8
Juan,Mata,MID,MUN,6200000,1,17,0.944444444444444,1.52329749103943E-07,2.74193548387097E-06,0,31878,1,5,0,0,0,0,0,2.7,118,-3,0,17,3,0.1,0,0.8,0,0,2,0,0,0.3,13022,0,-1,0,0,417,65,0,0,66,Newcastle,Burnley,Arsenal,Norwich,Liverpool,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,23.9
Nemanja,Matic,MID,MUN,4800000,0,6,0.333333333333333,6.94444444444444E-08,1.25E-06,0,40010,0,1,0,0,0,0,0,1.2,83,-2,0,6,2,0,0,0,0,0,1,0,0,0.3,11968,0,-1,0,0,158,55,0,0,22,Newcastle,Burnley,Arsenal,Norwich,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.5
Joel,Matip,DEF,LIV,5200000,0,32,1.88235294117647,3.61990950226244E-07,6.15384615384615E-06,0,482374,0,5,0,0,0,1,0,6.2,853,-3,0,32,3,0,0,0,4,0,2,0,0,1.3,443661,0,-1,0,0,630,17,0,0,141,Leicester,Wolverhampton,Sheffield United,Tottenham,Man Utd,0,0,0,0,0,2.8,1,1.3,1.7,1.3,1.2,1.5,1.7,1.3,2.2,1.2,1.2,1,1.3,1.6,25
,Matthew Longstaff,MID,NEW,4500000,7,21,1.16666666666667,2.59259259259259E-07,4.66666666666667E-06,0,27946,0,6,0,0,0,2,0,4.7,198,0,0,21,0,0.3,0,1.2,2,0,1,0,0,0.2,41406,0,-1,0,1,359,1141,0,0,73,Man Utd,Everton,Leicester,Wolverhampton,Chelsea,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,15.2
Neal,Maupay,FWD,BHA,5800000,1,73,3.8,6.55172413793103E-07,1.25862068965517E-05,0,199650,1,20,0,0,0,7,0,12.6,5290,-2,0,73,2,0.8,0,4.5,12,0,4,0,0,1.9,296894,0,-1,0,1,1356,12905,0,0,224,Tottenham,Bournemouth,Chelsea,Everton,Aston Villa,4.1,4.1,4.3,3.4,4.7,3.9,3.9,4.6,3,4.4,3.8,4.5,3.2,5.3,4.8,3.5,4.3,4.8,4.1,3.6,124.3
Konstantinos,Mavropanos,DEF,ARS,4400000,0,0,0,0,0,0,4244,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,855,0,-1,0,0,0,13,0,0,0,Bournemouth,Chelsea,Man Utd,Crystal Palace,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5200000,2,52,2.9,5.57692307692308E-07,1E-05,0,99945,2,14,0,0,0,0,0,10,717,-3,0,52,3,0.5,0,2.8,2,0,7,0,3,0.7,33779,0,-1,0,0,1552,852,0,0,230,West Ham,Southampton,Norwich,Arsenal,Man City,2.4,2.6,1.9,2.9,1.4,2.5,3.3,2,3.2,2.3,3.3,2.4,1.5,3.1,1.6,2.2,1.6,3,2.4,2.4,77.1
Oliver,McBurnie,FWD,SHU,5700000,2,38,2.2,3.85964912280702E-07,6.66666666666667E-06,0,20237,2,10,0,0,0,3,0,6.7,524,-3,0,38,3,0.4,0,2.5,3,0,4,0,0,0.2,18887,0,-1,0,0,766,261,0,0,134,Watford,Man City,Liverpool,West Ham,Arsenal,1.9,2.1,1.5,1.6,1.9,1.7,1.6,1.6,1.7,1.7,2.4,1.3,1.8,2,1.6,1.6,1.7,1.4,1.7,2.4,48
Alex,McCarthy,GLK,SOU,4300000,7,24,1.33333333333333,3.10077519379845E-07,5.58139534883721E-06,0,37144,0,12,0,27,0,0,0,5.6,466,-2,0,24,2,0.7,0,3.2,0,0,1,0,0,0.7,37769,0,-1,0,0,810,4726,0,0,145,Chelsea,Crystal Palace,Tottenham,Leicester,Wolverhampton,0.8,0.9,0.9,0.7,0.7,0.9,0.8,0.7,1.2,1.1,1.1,0.8,0.7,0.8,0.7,0.9,0.7,0.7,0.8,0.7,21.7
James,McCarthy,MID,CRY,4400000,1,13,0.722222222222222,1.64141414141414E-07,2.95454545454545E-06,0,51084,3,6,0,0,0,0,0,3,336,-1,0,13,1,0.2,0,0.8,0,0,0,0,0,0.6,39875,0,-1,0,0,349,262,0,0,49,West Ham,Southampton,Norwich,Arsenal,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.2
John,McGinn,MID,AVL,5600000,0,61,3.4,6.07142857142857E-07,1.08928571428571E-05,0,1140507,2,30,0,0,0,3,0,10.9,28776,1,0,61,-1,0.2,0,1.3,4,0,3,0,2,5.4,1282411,0,-1,0,0,1537,92,0,0,253,Norwich,Watford,Burnley,Man City,Brighton,0,0,0,0,0,4.2,3,3.1,3.2,4.3,1.9,2.9,2.5,3.8,1.9,3.9,3.6,2.4,3.8,2.4,113.5
David,McGoldrick,FWD,SHU,5400000,2,36,2.2,4.07407407407407E-07,6.66666666666667E-06,0,40075,2,10,0,0,0,0,0,6.7,619,-1,0,36,1,0.4,0,2.2,3,0,5,0,2,0.3,40003,0,-1,0,0,1159,259,0,0,87,Watford,Man City,Liverpool,West Ham,Arsenal,1.9,2.1,1.5,1.6,1.9,1.7,1.6,1.6,1.7,1.7,2.4,1.3,1.8,2,1.6,1.6,1.7,1.4,1.7,2.4,77.9
Michael,McGovern,GLK,NOR,4000000,0,11,0.611111111111111,1.52777777777778E-07,2.75E-06,0,181015,0,6,0,7,0,0,0,2.8,2544,0,0,11,0,0,0,0,2,0,0,0,0,6.8,313357,0,-1,1,0,158,3702,0,0,46,Aston Villa,Tottenham,Crystal Palace,Man Utd,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.5
Kenny,McLean,MID,NOR,4900000,2,40,2.2,4.48979591836735E-07,8.16326530612245E-06,0,14703,4,32,0,0,0,1,0,8.2,103,-1,0,40,1,0.5,0,2.3,0,0,2,0,1,0.2,10952,0,-1,0,0,1458,76,0,0,218,Aston Villa,Tottenham,Crystal Palace,Man Utd,Bournemouth,1.1,1.4,1.7,1.1,1.8,1.1,1.4,1.1,1.6,1.4,2.2,1.6,1.9,1.5,1.8,1.6,1.5,1.2,1.9,1.1,71.1
Dwight,McNeil,MID,BUR,6000000,2,64,3.4,5.66666666666667E-07,1.06666666666667E-05,0,106708,2,28,0,0,0,1,0,10.7,1643,0,0,64,0,0.3,0,2,1,0,8,0,5,0.7,121566,0,-1,0,0,1629,757,0,0,256,Everton,Man Utd,Aston Villa,Chelsea,Leicester,2.6,3.8,3.3,2.3,3,2.2,3.7,3.4,3.6,2.7,3,1.9,4.1,2.4,4.2,2.5,2,3.7,2.6,3.6,95.9
Scott,McTominay,MID,MUN,5100000,0,55,3.2,6.27450980392157E-07,1.07843137254902E-05,0,309042,2,17,0,0,0,2,0,10.8,14192,1,0,55,-1,0.3,0,1.3,6,0,2,0,2,2.3,392920,0,-1,0,0,1451,872,0,0,237,Newcastle,Burnley,Arsenal,Norwich,Liverpool,0,0,0,3.3,1.6,3.7,3.6,1.8,4,2,2.2,1.6,4,2.3,3.5,1.6,3.1,1.9,3,1.6,83.4
