FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jack,Cork,MID,BUR,4900000,3,37,2.3,4.69387755102041E-07,7.55102040816327E-06,0,20031,0,26,0,0,0,0,0,7.6,42,-1,0,37,1,0.5,0,2.5,0,0,6,0,0,0.2,11029,0,-1,0,0,1382,25,0,0,173,Bournemouth,Everton,Man Utd,Aston Villa,Chelsea,1.5,1.3,2.2,1.9,1.2,1.6,1.2,2.1,1.8,2.1,1.4,1.7,1.2,2.3,1.2,2.5,1.3,1.2,2,1.2,2.1,41.8
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1564,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,633,0,-1,0,0,0,10,0,0,0,Norwich,Man City,Liverpool,Watford,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,4700000,0,47,3.9,8.29787234042553E-07,1E-05,0,160182,4,20,0,0,0,3,0,10,557,-3,0,47,3,0.9,0,4.2,5,0,3,0,0,1.4,216773,0,-1,0,2,1033,1648,0,0,176,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,0,4.7,3.7,3.9,3.8,5.3,3.3,4.2,4,4.2,3.4,3.2,3.6,4.4,4.1,4.7,4,3.9,4.5,3.4,5.7,45.2
,Cuco Martina,DEF,EVE,4000000,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,-1,0,0,0,50,0,0,0,Arsenal,Burnley,Newcastle,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,-1,0,0,0,19,0,0,0,Norwich,Man City,Liverpool,Watford,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5600000,1,23,1.35294117647059,2.41596638655462E-07,4.10714285714286E-06,0,88007,0,6,0,0,0,2,0,4.1,100,-4,0,23,4,0.2,0,1.2,0,0,1,0,0,0.5,25425,0,-1,0,0,292,16,0,0,69,Norwich,Man City,Liverpool,Watford,Newcastle,1.1,0.8,0.7,0.8,0.7,1.1,0.7,0.8,0.7,1.2,0.8,0.9,0.8,0.8,0.7,0.9,0.7,0.9,0.7,0.8,0.9,27.5
Pontus,Dahlberg,GLK,WAT,4300000,0,0,0,0,0,0,5273,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1184,0,-1,0,0,0,9,0,0,0,Man Utd,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,1,0.0588235294117647,1.20048019207683E-08,2.04081632653061E-07,0,10481,0,0,0,0,0,0,0,0.2,12,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1292,0,-1,0,0,59,1,0,0,8,Watford,Newcastle,Burnley,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
James,Daly,FWD,CRY,4500000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,-1,0,0,0,12,0,0,0,Newcastle,West Ham,Southampton,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4300000,0,3,0.176470588235294,4.10396716826265E-08,6.97674418604651E-07,0,16459,0,2,0,0,0,0,0,0.7,11,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,3163,0,-1,0,0,126,0,0,0,18,Burnley,Arsenal,Brighton,West Ham,Watford,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5659,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,-1,0,0,0,3,0,0,0,Leicester,Wolverhampton,Sheffield United,Everton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,0,18,1.05882352941176,1.82555780933063E-07,3.10344827586207E-06,0,4473,0,6,0,0,0,0,0,3.1,12,-2,0,18,2,0.3,0,1.8,0,0,2,0,1,0,951,0,-1,0,0,405,2,0,0,55,Burnley,Arsenal,Brighton,West Ham,Watford,0,0,0,0,0,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,20.5
Scott,Dann,DEF,CRY,4300000,0,15,0.882352941176471,2.05198358413133E-07,3.48837209302326E-06,0,18088,0,2,0,0,0,0,0,3.5,99,-2,0,15,2,0.2,0,1,0,0,1,0,1,0.2,9942,0,-1,0,0,335,22,0,0,71,Newcastle,West Ham,Southampton,Norwich,Arsenal,0,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,16
Kevin,Danso,DEF,SOU,4300000,0,9,0.529411764705882,1.2311901504788E-07,2.09302325581395E-06,0,2896,0,8,0,0,0,0,0,2.1,12,-2,0,9,2,0,0,0,0,0,1,0,1,0,2812,0,-1,0,0,275,1,0,1,46,Aston Villa,Chelsea,Crystal Palace,Tottenham,Leicester,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.9
Karl,Darlow,GLK,NEW,4300000,0,0,0,0,0,0,5544,0,0,0,0,0,0,0,0,18,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1600,0,-1,0,0,0,7,0,0,0,Crystal Palace,Man Utd,Everton,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4731,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,515,0,-1,0,0,0,5,0,0,0,Watford,Newcastle,Burnley,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5700000,9,44,2.9,5.08771929824561E-07,7.71929824561404E-06,0,457858,3,23,0,0,0,2,0,7.7,574,-3,0,44,3,0.3,0,1.8,6,0,2,0,0,4.9,153155,0,-1,0,2,1350,532,0,0,246,Everton,Bournemouth,Chelsea,Man Utd,Crystal Palace,2.8,2.2,2.7,3.1,3,2.4,2.3,1.8,3.8,3.6,2.5,3.4,2.3,2.5,2.9,2.1,2.4,2.7,2.8,3.1,3,55.7
,David Silva,MID,MCI,7500000,0,79,4.64705882352941,6.19607843137255E-07,1.05333333333333E-05,0,1235493,0,10,0,0,0,3,0,10.5,12602,0,0,79,0,0.4,0,3,8,0,6,0,8,5.9,1256030,0,-1,0,3,1010,304,0,0,292,Leicester,Wolverhampton,Sheffield United,Everton,Aston Villa,0,0,0,5.3,4,4.9,6.4,3.9,4.6,4.1,5.3,4.4,5.6,4.4,3.6,5.9,5.6,5.1,5.3,5.7,4.8,122.9
Ben,Davies,DEF,TOT,5400000,0,8,0.470588235294118,8.71459694989107E-08,1.48148148148148E-06,0,14508,1,6,0,0,0,0,0,1.5,27,-1,0,8,1,0,0,0.2,0,0,0,0,0,0.1,7619,0,-1,0,0,360,1,0,0,43,Chelsea,Brighton,Norwich,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.6
Tom,Davies,MID,EVE,5300000,2,30,2.5,4.71698113207547E-07,5.66037735849057E-06,0,12494,4,15,0,0,0,1,0,5.7,76,-2,0,30,2,0.4,0,2,3,0,2,0,1,0.2,11137,0,-1,0,1,822,106,0,0,105,Arsenal,Burnley,Newcastle,Man City,Brighton,2.4,2.6,1.6,1.2,2.4,1.5,2.5,2,2.2,1.7,2.4,1.3,1.5,1.5,1.8,1.2,2.1,1.8,2.2,2.4,2.4,35.3
Keinan,Davis,MID,AVL,4300000,0,6,0.352941176470588,8.20793433652531E-08,1.3953488372093E-06,0,26968,0,1,0,0,0,0,0,1.4,122,-2,0,6,2,0,0,0,0,0,0,0,0,0.3,16598,0,-1,0,0,74,272,0,0,16,Southampton,Norwich,Watford,Burnley,Man City,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Craig,Dawson,DEF,WAT,4800000,0,20,1.5,3.125E-07,4.16666666666667E-06,0,17428,3,23,0,0,0,0,0,4.2,27,-2,0,20,2,0,0,0.2,0,0,2,0,0,0.2,6144,0,-1,0,0,1068,55,0,0,158,Man Utd,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,1.1,0.8,1.6,0.8,0.8,1.3,1.1,1.4,0.8,0.8,1,1.1,0.8,0.8,0.8,0.8,1,1.5,1.1,0.8,0.8,40.6
Kevin,De Bruyne,MID,MCI,10400000,4,120,7.1,6.82692307692308E-07,1.15384615384615E-05,0,2045003,2,14,0,0,0,6,0,11.5,4936,9,-1,120,-9,0.7,0,7.3,16,0,7,0,12,44.1,3814002,0,-1,0,4,1402,25677,1,0,499,Leicester,Wolverhampton,Sheffield United,Everton,Aston Villa,7.8,9.6,9.1,9.5,7.5,9,9.8,7.4,8.5,7.7,9.5,8.2,9.9,8.2,7,10.2,9.9,9.3,9.4,9.5,8.8,221.7
David,de Gea,GLK,MUN,5500000,1,54,3,5.45454545454545E-07,9.81818181818182E-06,0,953406,1,22,0,51,0,0,0,9.8,4050,0,0,54,0,0.4,0,2,5,0,2,0,0,13,837208,0,-1,0,1,1620,967,0,0,266,Watford,Newcastle,Burnley,Arsenal,Norwich,2.4,4.2,1.6,1.7,3.3,2.4,3,2.7,2.1,3.4,2.6,2.9,2.5,2.8,2,3,2.9,2.6,2.8,3.8,1.8,36
Troy,Deeney,FWD,WAT,6200000,6,17,1,1.61290322580645E-07,2.74193548387097E-06,0,176777,0,8,0,0,0,1,0,2.7,82,-3,0,17,3,0.4,0,2.2,0,0,2,0,0,0.5,21576,0,-1,0,0,554,215,0,0,62,Man Utd,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,0.7,0.5,0.7,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.5,0.5,0.5,17.5
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,-1,0,0,0,1,0,0,0,Bournemouth,Everton,Man Utd,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,-1,0,0,0,5,0,0,0,Man Utd,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5300000,6,12,0.705882352941177,1.33185349611543E-07,2.26415094339623E-06,0,26438,2,14,0,0,0,0,0,2.3,21,-2,0,12,2,0.2,0,1,0,0,1,0,0,0.2,8899,0,-1,0,0,629,44,0,0,105,Arsenal,Burnley,Newcastle,Man City,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,17.1
Leander,Dendoncker,MID,WOL,4400000,2,42,2.3,5.22727272727273E-07,9.54545454545455E-06,0,894526,2,19,0,0,0,1,0,9.5,4561,-1,0,42,1,0.7,0,3.2,3,0,4,0,0,10.1,655231,1,-1,0,1,1490,4007,0,0,200,Norwich,Man City,Liverpool,Watford,Newcastle,1.5,1.2,1.2,1.9,2.1,2,1.2,1.3,1.4,1.7,1.2,1.9,1.5,1.9,1.2,1.9,2.4,1.9,1.6,1.7,1.3,46.4
Gerard,Deulofeu,FWD,WAT,6100000,2,50,2.8,4.59016393442623E-07,8.19672131147541E-06,0,462825,2,24,0,0,0,2,0,8.2,1048,-4,0,50,4,0.3,0,2,6,0,5,0,2,2,217823,0,-1,0,1,1283,404,0,0,193,Man Utd,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,3.4,1.7,3.3,2.5,2.3,3.3,2.3,2.9,2.3,2.5,2.4,2.2,2.3,2.1,2.9,2.7,3.6,2.4,2.4,2.7,2.5,113
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,9803,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7041,0,-1,0,0,0,14,0,0,0,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,0,13,0.764705882352941,1.56062424969988E-07,2.6530612244898E-06,0,14838,4,9,0,0,0,0,0,2.7,61,-1,0,13,1,0.3,0,1.7,0,0,1,0,1,0.2,10127,0,-1,0,0,552,74,0,0,63,Chelsea,Brighton,Norwich,Southampton,Liverpool,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.3
Lucas,Digne,DEF,EVE,5700000,9,53,2.9,5.08771929824561E-07,9.29824561403509E-06,0,1801885,2,28,0,0,0,0,0,9.3,2160,-3,0,53,3,0.4,0,2.2,7,0,4,0,3,11.5,941662,1,-1,0,2,1527,1985,0,0,305,Arsenal,Burnley,Newcastle,Man City,Brighton,2.4,2.8,2.8,2.3,2.9,2.9,3.9,2.4,3.7,1.7,3.2,2.2,2.9,2.2,2.5,2.5,2.3,1.9,4.2,2.1,2.7,116.1
Issa,Diop,DEF,WHU,4500000,0,28,2,4.44444444444444E-07,6.22222222222222E-06,0,322583,5,23,0,0,0,0,0,6.2,670,0,0,28,0,0,0,0.2,2,0,3,0,0,2.5,231438,0,-1,0,0,1145,90,0,0,176,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,0,1.8,1.3,1.4,1.3,2.1,1.1,1.5,1.4,1.5,1.1,1.1,1.2,1.6,1.4,1.8,1.4,1.4,1.6,1.1,2.4,29.6
Moussa,Djenepo,MID,SOU,5200000,0,30,1.76470588235294,3.39366515837104E-07,5.76923076923077E-06,0,26748,3,8,0,0,0,2,0,5.8,241,-3,0,30,3,0.3,0,1.8,3,0,1,0,1,0.1,26336,0,-1,0,1,556,3,0,0,116,Aston Villa,Chelsea,Crystal Palace,Tottenham,Leicester,0,1,1,0.9,0.9,1,1,0.9,1.2,1,1.1,1.2,1,1.1,1.4,0.9,1.1,1,1.1,1.3,1.4,35.1
Mihai-Alexandru,Dobre,MID,BOU,4500000,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-1,0,0,0,7,0,0,0,Burnley,Arsenal,Brighton,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,WOL,6100000,4,64,3.8,6.22950819672131E-07,1.04918032786885E-05,0,256416,1,15,0,0,0,2,0,10.5,4084,1,0,64,-1,0.7,0,4,5,0,3,0,3,4.6,303704,0,-1,0,2,1247,1173,0,0,220,Norwich,Man City,Liverpool,Watford,Newcastle,3.7,3.6,4,4,5.3,3.8,4,3.3,3.6,4.2,4.2,4.1,4.7,3.8,4.6,3.4,3.7,5.1,2.9,5,3.7,73.8
Abdoulaye,Doucoure,MID,WAT,5600000,2,41,2.3,4.10714285714286E-07,7.32142857142857E-06,0,183492,5,31,0,0,0,1,0,7.3,216,-4,0,41,4,0.3,0,1.8,2,0,5,0,0,0.9,32748,1,-1,0,0,1561,236,0,0,211,Man Utd,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,2,2.3,1.8,1.9,1.7,1.6,1.2,2,1.6,1.3,1.2,1.4,1.4,1.5,1.7,1.3,1.7,2.1,1.5,1.2,1.7,80.5
,Douglas Luiz,MID,AVL,4400000,2,41,2.41176470588235,5.48128342245989E-07,9.31818181818182E-06,0,387770,1,20,0,0,0,2,0,9.3,2110,-1,0,41,1,0.4,0,1.8,2,0,4,0,0,3.5,551095,0,-1,0,0,961,1311,0,0,167,Southampton,Norwich,Watford,Burnley,Man City,2.1,2.1,1.7,1.4,1.2,1.5,2.5,1.6,1.9,1.8,2.7,1.2,1.8,1.4,2.3,1.2,2.4,2.1,1.3,2.3,1.3,47.6
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,6430,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5335,0,-1,0,0,0,9,0,0,0,Newcastle,West Ham,Southampton,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4400000,0,1,0.0588235294117647,1.33689839572193E-08,2.27272727272727E-07,0,128219,0,2,0,0,0,0,0,0.2,97,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.7,18605,0,-1,0,0,58,59,0,0,4,Bournemouth,Everton,Man Utd,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,-1,0,0,0,25,0,0,0,Bournemouth,Everton,Man Utd,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,0,12,1.5,2.77777777777778E-07,2.22222222222222E-06,0,13774,0,3,0,0,0,1,0,2.2,22,-1,0,12,1,0,0,0,0,0,0,0,0,0.1,4730,0,-1,0,0,115,1,0,0,35,Wolverhampton,Aston Villa,Tottenham,Crystal Palace,Man Utd,0,0,0,0,0.9,1,0.9,0.8,0.9,0.8,0.8,0.8,1.1,1.1,0.9,1.1,0.9,1,1,1.1,1,8.1
Martin,Dubravka,GLK,NEW,5000000,8,71,3.9,7.8E-07,1.42E-05,0,58305,0,24,0,67,0,0,0,14.2,626,0,0,71,0,1,0,5.2,5,0,5,0,0,1.3,69348,0,-1,0,1,1620,808,0,0,344,Crystal Palace,Man Utd,Everton,Leicester,Wolverhampton,5.5,3,5.5,4,3.1,4.4,4.1,4.6,2.8,4.3,4.3,3.6,4,5.8,3.3,5.3,3.6,3.8,5.5,3.3,4.5,50.4
Mark,Duffy,MID,SHU,5200000,0,0,0,0,0,0,5059,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,229,0,-1,0,0,0,7,0,0,0,Brighton,Watford,Man City,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4800000,0,23,1.35294117647059,2.81862745098039E-07,4.79166666666667E-06,0,157322,0,10,0,0,0,1,0,4.8,356,-2,0,23,2,0.1,0,0.5,0,0,1,0,0,1,42516,0,-1,0,0,621,79,0,0,114,Sheffield United,Tottenham,Bournemouth,Chelsea,Everton,0.7,0.8,0.8,0.8,0.8,1.5,0.7,0.9,0.9,0.7,1.2,0.7,0.7,0.7,0.9,0.7,0.8,0.7,0.7,1.3,0.7,19.9
Paul,Dummett,DEF,NEW,4400000,8,43,2.9,6.59090909090909E-07,9.77272727272727E-06,0,22800,2,20,0,0,0,0,0,9.8,96,-1,0,43,1,0.7,0,3.3,4,0,5,0,0,0.3,24013,1,-1,0,0,1215,279,0,0,227,Crystal Palace,Man Utd,Everton,Leicester,Wolverhampton,0,1.9,3.7,2.6,1.9,2.9,2.6,3,1.7,2.8,2.8,2.3,2.6,4.2,2,3.5,2.3,2.4,3.7,2.1,2.9,37.7
Lewis,Dunk,DEF,BHA,4700000,2,62,3.6,7.65957446808511E-07,1.31914893617021E-05,0,587906,6,24,0,0,0,2,0,13.2,4974,2,0,62,-2,0.5,0,2.3,9,0,4,0,2,13.2,955081,0,-1,0,2,1530,3233,0,0,338,Sheffield United,Tottenham,Bournemouth,Chelsea,Everton,3.4,3.7,3.6,3.8,3.8,5.4,3.1,4.2,4.2,3.2,4.8,2.8,3.3,2.7,4.2,3.3,3.9,3.5,3.4,5.1,2.5,64.9
Jake,Eastwood,GLK,SHU,4300000,0,0,0,0,0,0,12692,0,0,0,0,0,0,0,0,25,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1662,0,-1,0,0,0,0,0,0,0,Brighton,Watford,Man City,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,2,60,3.5,5.83333333333333E-07,1E-05,0,1207448,3,17,0,39,0,0,0,10,3015,0,0,60,0,0.4,0,2.5,2,0,6,0,0,13.8,820043,0,-1,0,0,1530,1064,0,0,298,Leicester,Wolverhampton,Sheffield United,Everton,Aston Villa,3,3,3,4.4,4.4,4.3,3.4,3.9,4.1,2.9,2.9,3,3.2,3.4,3.4,3.5,4.6,3.3,3.2,3.7,3.5,33.3
John,Egan,DEF,SHU,4500000,6,60,3.52941176470588,7.84313725490196E-07,1.33333333333333E-05,0,20078,2,13,0,0,0,0,0,13.3,181,0,0,60,0,0.6,0,2.5,3,0,7,0,0,0.6,48056,0,-1,0,0,1518,2152,0,0,283,Brighton,Watford,Man City,Liverpool,West Ham,3.3,3.8,3.6,3.7,4.2,2.8,3.1,4.2,3.3,3.5,4.4,3.6,4.2,3,4.4,2.7,2.9,3.4,2.9,4.5,3.5,38.3
Anwar,El Ghazi,MID,AVL,5500000,1,57,3.6,6.54545454545455E-07,1.03636363636364E-05,0,164362,2,23,0,0,0,3,0,10.4,1551,0,0,57,0,0.5,0,2.8,0,0,3,0,4,1.3,214113,0,-1,0,0,1088,1052,0,0,186,Southampton,Norwich,Watford,Burnley,Man City,3.8,3.8,3.3,2.7,2.5,2.8,4.5,3.1,3.6,3.4,4.8,2.1,3.4,2.7,4.1,2.1,4.2,3.9,2.6,4.2,2.6,101.8
Ahmed,El Mohamady,DEF,AVL,4200000,0,13,0.764705882352941,1.82072829131653E-07,3.0952380952381E-06,0,125141,0,15,0,0,0,0,0,3.1,468,-3,0,13,3,0.2,0,1,5,0,0,0,1,1,56202,0,-1,0,0,431,291,0,0,102,Southampton,Norwich,Watford,Burnley,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,31.4
Robert,Elliot,GLK,NEW,4000000,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,-1,0,0,0,82,0,0,0,Crystal Palace,Man Utd,Everton,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,-1,0,0,0,7,0,0,0,Leicester,Wolverhampton,Sheffield United,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,97517,0,0,0,0,0,0,0,0,515,-2,0,0,2,0,0,0,0,0,0,0,0,0.8,119362,0,-1,0,0,0,108,0,0,0,Everton,Bournemouth,Chelsea,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,3233,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0,266,0,-1,0,0,0,5,0,0,0,Aston Villa,Chelsea,Crystal Palace,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,0,16,1.6,2.90909090909091E-07,2.90909090909091E-06,0,216994,1,15,0,0,0,0,0,2.9,199,0,0,16,0,0.1,0,0.7,0,0,1,0,0,0.8,173743,0,-1,0,0,792,136,0,0,153,Tottenham,Southampton,Arsenal,Brighton,Burnley,1.1,0.8,0.8,0.8,1,1.2,0.8,0.8,1.2,1.5,0.8,1.5,1.3,0.9,1.3,1.2,1.2,0.9,1.1,1,0.8,55.4
Bjorn,Engels,DEF,AVL,4500000,1,34,2.4,5.33333333333333E-07,7.55555555555556E-06,0,70939,1,25,0,0,0,0,0,7.6,289,0,0,34,0,0.1,0,0.5,4,0,3,0,0,0.7,94022,0,-1,0,1,1221,107,0,0,212,Southampton,Norwich,Watford,Burnley,Man City,1.8,2.3,1.6,1.2,2,1.4,2.4,1.4,2.9,1.6,2,1.2,2.2,2,1.9,1.7,2.5,2.9,1.8,1.9,2.1,30.4
Christian,Eriksen,MID,TOT,8600000,0,32,1.88235294117647,2.18878248974008E-07,3.72093023255814E-06,0,410706,3,13,0,0,0,1,0,3.7,311,-4,0,32,4,0.1,0,1,3,0,1,0,2,2.8,126990,0,-1,0,0,730,146,0,0,127,Chelsea,Brighton,Norwich,Southampton,Liverpool,1.2,1.6,0.9,1.3,1,1.2,1.4,0.9,0.9,0.9,1.5,0.9,1.6,1.3,1.5,1.5,1.1,1.5,1,1.1,0.9,50.5
Jonny,Evans,DEF,LEI,5200000,1,78,4.3,8.26923076923077E-07,1.5E-05,0,145853,3,14,0,0,0,1,0,15,2772,2,0,78,-2,1,0,5.2,7,0,7,0,2,5.7,460500,0,-1,0,2,1591,4768,0,0,377,Man City,Liverpool,West Ham,Newcastle,Southampton,4.5,5,5.4,5.2,4.1,3.4,5.8,4.9,3.8,4.5,4.3,6.4,4.6,5,5,6,3.6,4.1,4.4,4.9,5.4,59.6
