FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Aaron,Cresswell,DEF,WHU,4900000,0,25,4.2,8.57142857142857E-07,5.10204081632653E-06,0,80606,1,12,0,0,0,2,0,5.1,5737,-1,0,25,1,0.2,0,1,2,0,1,0,0,1.9,173639,0,-1,0,1,533,421,0,0,91,Newcastle,Burnley,Tottenham,Chelsea,Wolverhampton,6.2,3.2,5.8,3.5,3.9,4.7,5.1,0,4.3,5,3.9,4.4,6.3,3.6,4.7,3.8,4.3,4.2,3.3,4.3,4.4,4.5,5,4.6,3.6,5.5,3.9,6.2,23.4
Patrick,Cutrone,FWD,WOL,5700000,0,15,1.5,2.63157894736842E-07,2.63157894736842E-06,0,79582,0,5,0,0,0,1,0,2.6,543,-3,0,15,3,0.2,0,1,0,0,1,0,0,0.6,22738,0,-1,0,0,279,76,0,0,35,Arsenal,Aston Villa,Bournemouth,Sheffield United,West Ham,0.8,1.1,0.8,0.8,0.9,0.8,1.4,1.2,0.8,0.8,1,0.8,1.5,0.8,0.8,0.8,1.6,1,0.9,0.8,0.8,0.8,1.1,0.8,1.2,0.9,1,0.9,19
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,4301,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,936,0,-1,0,0,0,8,0,0,0,Chelsea,Norwich,Burnley,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,1,0.1,2.04081632653061E-08,2.04081632653061E-07,0,9881,0,0,0,0,0,0,0,0.2,27,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,1239,0,-1,0,0,59,1,0,0,8,Bournemouth,Brighton,Sheffield United,Aston Villa,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Charlie,Daniels,DEF,BOU,4300000,0,3,0.3,6.97674418604651E-08,6.97674418604651E-07,0,15286,0,2,0,0,0,0,0,0.7,41,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,3067,0,-1,0,0,126,3,0,0,18,Man Utd,Newcastle,Wolverhampton,Tottenham,Crystal Palace,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5427,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,-1,0,0,0,7,0,0,0,Southampton,Liverpool,Chelsea,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,0,6,0.6,1.03448275862069E-07,1.03448275862069E-06,0,3848,0,0,0,0,0,0,0,1,18,-2,0,6,2,0.2,0,1.2,0,0,1,0,0,0,517,0,-1,0,0,105,10,0,0,8,Man Utd,Newcastle,Wolverhampton,Tottenham,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.3
Scott,Dann,DEF,CRY,4300000,0,9,0.9,2.09302325581395E-07,2.09302325581395E-06,0,14994,0,1,0,0,0,0,0,2.1,95,-2,1,9,2,0,0,0.2,0,0,1,0,0,0.2,8181,0,-1,0,0,187,24,-1,0,40,Leicester,Chelsea,Liverpool,Burnley,Bournemouth,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.6,10.7
Kevin,Danso,DEF,SOU,4400000,1,9,0.9,2.04545454545455E-07,2.04545454545455E-06,0,2251,0,8,0,0,0,0,0,2,25,-1,0,9,1,0,0,0.2,0,0,1,0,1,0,2485,0,-1,0,0,275,4,0,1,46,Man City,Everton,Arsenal,Watford,Norwich,0.4,0.6,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,9
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,4415,0,0,0,0,0,0,0,0,39,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1232,0,-1,0,0,0,10,0,0,0,West Ham,Bournemouth,Aston Villa,Man City,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,454,0,-1,0,0,0,5,0,0,0,Bournemouth,Brighton,Sheffield United,Aston Villa,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5800000,2,32,3.2,5.51724137931035E-07,5.51724137931035E-06,0,345812,2,15,0,0,0,2,0,5.5,2994,-2,0,32,2,1.1,0,6.5,3,0,1,0,0,6.1,122457,0,-1,0,1,900,3050,0,0,168,Wolverhampton,Leicester,Southampton,Norwich,Brighton,2.9,2.2,2.9,2.2,3.2,2.8,2.7,3,1.9,3.1,4,2.7,3,2.1,1.9,4.5,4.7,2.3,3.8,2.1,3.3,3.8,2.4,3.5,2.7,3.2,2.9,3.9,39.7
,David Silva,MID,MCI,7700000,1,61,5.5,7.14285714285714E-07,7.92207792207792E-06,0,500430,0,5,0,0,0,3,0,7.9,22395,2,0,61,-2,0.8,0,6,7,0,6,0,5,13.4,1055169,0,-1,0,3,695,12253,0,0,216,Southampton,Liverpool,Chelsea,Newcastle,Burnley,5.5,5.3,5.2,6.5,6.1,6.7,6.1,5.4,7.2,6.8,7.2,4.9,6.7,7.9,5.3,5.8,4.6,6.8,5.3,6.9,5,4.6,7.6,7.2,6.4,7.1,6.9,6.8,82.4
Ben,Davies,DEF,TOT,5400000,0,3,0.3,5.55555555555556E-08,5.55555555555556E-07,0,10210,0,3,0,0,0,0,0,0.6,76,-1,0,3,1,0,0,0.2,0,0,0,0,0,0.2,5621,0,-1,0,0,106,120,0,0,19,Everton,Sheffield United,West Ham,Bournemouth,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.9
Tom,Davies,MID,EVE,5300000,0,6,0.6,1.13207547169811E-07,1.13207547169811E-06,0,6875,1,4,0,0,0,0,0,1.1,36,-2,0,6,2,0.2,0,1,0,0,1,0,0,0.1,2539,0,-1,0,0,200,24,0,0,24,Tottenham,Southampton,Norwich,Leicester,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.5
Keinan,Davis,MID,AVL,4400000,0,6,0.6,1.36363636363636E-07,1.36363636363636E-06,0,19794,0,1,0,0,0,0,0,1.4,468,-1,0,6,1,0.1,0,0.5,0,0,0,0,0,0.3,12967,0,-1,0,0,74,18,0,0,16,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.2
Craig,Dawson,DEF,WAT,4800000,0,13,1.2,2.5E-07,2.70833333333333E-06,0,12816,3,23,0,0,0,0,0,2.7,125,-2,0,13,2,0.4,0,2,0,0,1,0,0,0.2,4383,0,-1,0,0,933,67,0,0,127,Chelsea,Norwich,Burnley,Southampton,Leicester,0.6,0.6,0.6,0.7,0.6,0.9,0.6,0.9,0.6,1.1,0.6,0.6,1,0.6,1.2,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.8,1.1,0.6,0.6,0.6,36.7
Kevin,De Bruyne,MID,MCI,10200000,2,74,7.4,7.25490196078431E-07,7.25490196078431E-06,0,1397196,0,5,0,0,0,2,0,7.3,13919,7,0,74,-7,0.3,0,2.8,10,0,5,0,10,40.3,2888519,0,-1,0,3,783,17116,0,0,299,Southampton,Liverpool,Chelsea,Newcastle,Burnley,8.4,8.2,8.1,9.5,9.3,10,9.3,8.3,10.2,9.2,10.6,7.6,10,10.6,8.3,8.8,7.3,10.1,8.2,10.3,7.8,7.3,11.1,10.3,9.6,9.8,9.7,10.1,122.1
David,de Gea,GLK,MUN,5500000,3,40,3.6,6.54545454545455E-07,7.27272727272727E-06,0,758579,0,11,0,32,0,0,0,7.3,6629,0,0,40,0,0.5,0,2.5,5,0,2,0,0,14.3,728967,0,-1,0,1,990,3077,0,0,177,Bournemouth,Brighton,Sheffield United,Aston Villa,Tottenham,2.1,4,3,5.3,5,2.5,5.4,3,5.3,2.1,2.2,4.6,2.9,4,3.7,2.3,4.7,3.4,3.4,3,3.7,2.3,3.4,3.2,3.7,3,4.7,2.4,24.3
Troy,Deeney,FWD,WAT,6200000,0,4,0.4,6.45161290322581E-08,6.45161290322581E-07,0,171244,0,4,0,0,0,0,0,0.6,131,-3,0,4,3,0,0,0,0,0,0,0,0,0.5,15266,0,-1,0,0,180,10,0,0,11,Chelsea,Norwich,Burnley,Southampton,Leicester,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,-1,0,0,0,2,0,0,0,Sheffield United,West Ham,Watford,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5400000,0,4,0.4,7.40740740740741E-08,7.40740740740741E-07,0,21835,2,13,0,0,0,0,0,0.7,121,-1,0,4,1,0.1,0,0.5,0,0,0,0,0,0.2,8401,0,-1,0,0,468,99,0,0,65,Tottenham,Southampton,Norwich,Leicester,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.1
Leander,Dendoncker,MID,WOL,4400000,2,21,1.9,4.31818181818182E-07,4.77272727272727E-06,0,715433,0,11,0,0,0,0,0,4.8,4572,-1,0,21,1,0.5,0,2.2,0,0,3,0,0,9.6,435935,1,-1,0,0,860,5529,0,0,91,Arsenal,Aston Villa,Bournemouth,Sheffield United,West Ham,1.1,1.2,1.4,1.6,1.1,1.2,1.3,1,1,1,1.4,1.5,1.6,1,1,1,1.4,1,1.4,1,1.5,1,1.4,1.9,1.6,1.1,1.4,1,24.4
Gerard,Deulofeu,FWD,WAT,6100000,7,26,2.4,3.9344262295082E-07,4.26229508196721E-06,0,340951,2,18,0,0,0,1,0,4.3,789,-4,0,26,4,0.5,0,2.8,3,0,1,0,1,1.8,83870,0,-1,0,0,712,1720,0,0,92,Chelsea,Norwich,Burnley,Southampton,Leicester,2.4,2.2,2.6,2.7,1.2,2.4,1.6,2.8,1.2,2.6,1.8,1.5,3,1.5,2.7,1.4,1.6,1.8,1.5,2,1.7,2.3,1.8,3.3,2,1.6,1.9,1.6,72.5
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,8250,0,0,0,0,0,0,0,0,62,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6175,0,-1,0,0,0,24,0,0,0,Newcastle,Burnley,Tottenham,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,0,2,0.2,4.08163265306122E-08,4.08163265306122E-07,0,11701,1,3,0,0,0,0,0,0.4,72,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.2,5799,0,-1,0,0,102,64,0,0,7,Everton,Sheffield United,West Ham,Bournemouth,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7
Lucas,Digne,DEF,EVE,5900000,0,32,3.2,5.42372881355932E-07,5.42372881355932E-06,0,1271155,1,16,0,0,0,0,0,5.4,14665,-1,0,32,1,0.3,0,1.8,3,0,3,0,2,18.2,869088,1,-1,0,1,882,3092,0,0,183,Tottenham,Southampton,Norwich,Leicester,Liverpool,4.3,3,4,1.9,2.4,3.3,2.1,3.4,3.4,3,2,3.4,2.5,4.6,2.5,4.2,1.7,4.2,1.9,3.4,1.9,3.7,2.4,3.1,2.1,4.6,2.5,2.8,65.6
Issa,Diop,DEF,WHU,4500000,0,26,2.4,5.33333333333333E-07,5.77777777777778E-06,0,178153,4,17,0,0,0,0,0,5.8,9999,0,0,26,0,0.1,0,0.5,2,0,3,0,0,4.5,227976,0,-1,0,0,990,190,0,0,155,Newcastle,Burnley,Tottenham,Chelsea,Wolverhampton,3,1.2,2.7,1.4,1.6,2,2.2,0,1.8,2.2,1.6,1.9,3.2,1.5,2,1.5,1.8,1.8,1.3,1.8,1.8,1.9,2.2,2,1.5,2.5,1.6,3,27
Moussa,Djenepo,MID,SOU,5200000,1,17,1.7,3.26923076923077E-07,3.26923076923077E-06,0,20278,2,1,0,0,0,2,0,3.3,46,-3,0,17,3,0,0,0.2,3,0,1,0,0,0.1,18166,0,-1,0,1,129,173,0,0,70,Man City,Everton,Arsenal,Watford,Norwich,0.8,1,1.1,1.1,0.9,1.2,0.8,0.8,0.8,0.9,0.8,0.8,0.9,1,0.9,1,0.8,0.9,1,0.9,0.9,1.3,0.8,1,0.9,0.9,1.4,1.1,17.4
Matt,Doherty,DEF,WOL,6000000,2,38,3.8,6.33333333333333E-07,6.33333333333333E-06,0,172457,0,7,0,0,0,1,0,6.3,5849,0,0,38,0,0.4,0,2.2,3,0,2,0,2,3.2,130735,0,-1,0,1,617,1695,0,0,119,Arsenal,Aston Villa,Bournemouth,Sheffield United,West Ham,0,5.2,2.9,3.5,4.5,3.3,4.9,3.4,3.1,4,4.1,5.3,4.7,3.7,3.6,4.1,4.4,4,3.8,4.1,3.1,4.2,3.8,4.1,5.5,2.9,4.8,3.3,35.1
Abdoulaye,Doucoure,MID,WAT,5700000,2,27,2.5,4.3859649122807E-07,4.73684210526316E-06,0,159906,2,23,0,0,0,1,0,4.7,515,-3,0,27,3,0.7,0,4,2,0,2,0,0,1,17940,1,-1,0,0,970,752,0,0,144,Chelsea,Norwich,Burnley,Southampton,Leicester,1.7,1.3,2.5,2.2,1.2,2.3,1.2,2.3,2.6,2.1,2.3,2,2.2,1.2,2.6,1.6,1.3,1.5,1.4,1.8,1.5,1.8,1.2,2.4,2.6,1.3,1.2,1.5,55.9
,Douglas Luiz,MID,AVL,4500000,3,28,2.8,6.22222222222222E-07,6.22222222222222E-06,0,278375,1,8,0,0,0,2,0,6.2,2420,0,0,28,0,0.7,0,3,2,0,3,0,0,3.9,462967,0,-1,0,0,455,4594,0,0,99,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,1.9,2.1,3.2,1.4,1.4,2.3,2.8,2.3,3,2,1.6,1.5,1.7,3.3,2.1,2.8,2.3,3.3,1.4,2.2,1.8,2.9,1.4,2.9,3,1.5,3,1.4,23.5
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,5019,0,0,0,0,0,0,0,0,52,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4592,0,-1,0,0,0,30,0,0,0,Leicester,Chelsea,Liverpool,Burnley,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4400000,0,0,0,0,0,0,120140,0,0,0,0,0,0,0,0,324,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,15917,0,-1,0,0,0,10,0,0,0,Sheffield United,West Ham,Watford,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,1,11,1.6,2.96296296296296E-07,2.03703703703704E-06,0,11971,0,3,0,0,0,1,0,2,76,-1,0,11,1,0.3,0,1.5,0,0,0,0,0,0.1,4413,0,-1,0,0,87,28,0,0,32,Brighton,Watford,Everton,Arsenal,Southampton,0.8,1.5,0.8,1.4,1.3,0.8,0.8,1,0.8,1.7,1.4,0.8,1.1,0.9,0.8,1,0.8,1.1,0.8,1.3,1.6,0.8,1.2,0.8,1.3,0.8,1.5,0.8,7.9
Martin,Dubravka,GLK,NEW,5000000,2,38,3.5,7E-07,7.6E-06,0,38683,0,17,0,36,0,0,0,7.6,348,0,0,38,0,0.8,0,4.2,1,0,3,0,0,1,33770,0,-1,0,0,990,629,0,0,194,West Ham,Bournemouth,Aston Villa,Man City,Sheffield United,3.2,3.1,3.3,3.1,3.2,3.3,2.2,4.6,2.7,5.2,4,2.7,3.5,3.5,4.3,2.3,3.1,3.7,3.8,3.4,5,2.2,4.3,2.7,3.2,4.7,2.5,3.7,26.5
Mark,Duffy,MID,SHU,5300000,0,0,0,0,0,0,4855,0,0,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0,150,0,-1,0,0,0,3,0,0,0,Burnley,Tottenham,Man Utd,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4900000,7,19,1.9,3.87755102040816E-07,3.87755102040816E-06,0,141153,0,5,0,0,0,1,0,3.9,402,-1,0,19,1,0.4,0,2,0,0,1,0,0,1.2,35444,0,-1,0,0,434,548,0,0,90,Norwich,Man Utd,Leicester,Liverpool,Arsenal,1.7,1,1.6,1.2,1,1.2,1.2,1.3,1.2,1.1,1.3,1.4,2.2,1,1.3,1.8,1.2,1.9,1,1.4,1,1.9,1,1.4,1.1,1.5,2.2,1,15
Paul,Dummett,DEF,NEW,4500000,1,17,2.1,4.66666666666667E-07,3.77777777777778E-06,0,18510,2,14,0,0,0,0,0,3.8,268,0,0,17,0,0,0,0.2,2,0,2,0,0,0.3,18501,1,-1,0,0,633,35,0,0,114,West Ham,Bournemouth,Aston Villa,Man City,Sheffield United,1.4,1.3,1.5,1.3,1.4,1.5,1,2.2,1.2,2.7,1.9,1.2,1.6,1.6,2,1,1.4,1.7,1.7,1.5,2.5,1,2.1,1.1,1.4,2.3,1,1.7,19.7
Lewis,Dunk,DEF,BHA,4600000,7,42,3.8,8.26086956521739E-07,9.13043478260869E-06,0,368527,4,14,0,0,0,0,0,9.1,4528,1,0,42,-1,1,0,4.8,8,0,4,0,2,12.3,660871,0,-1,0,2,990,6802,0,0,237,Norwich,Man Utd,Leicester,Liverpool,Arsenal,4.7,3.2,4.4,3.6,2.8,3.7,3.6,3.8,3.7,3.4,3.9,4.1,5.5,2.6,3.8,4.8,3.7,5.1,3.2,4.1,3,5,3,4,3.4,4.3,5.5,2.6,35.5
Jake,Eastwood,GLK,SHU,4400000,0,0,0,0,0,0,10244,0,0,0,0,0,0,0,0,120,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1548,0,-1,0,0,0,3,0,0,0,Burnley,Tottenham,Man Utd,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6100000,1,45,4.1,6.72131147540984E-07,7.37704918032787E-06,0,576090,3,10,0,29,0,0,0,7.4,12560,1,0,45,-1,0.7,0,4,2,0,5,0,0,22,754840,0,-1,0,0,990,2998,0,0,207,Southampton,Liverpool,Chelsea,Newcastle,Burnley,3.7,4.6,3.9,5.3,3.4,5.1,3.6,4.5,4.1,3.8,6,4.8,5.2,4.7,4.6,4.9,3.9,4.1,4.1,4.1,3.8,4.1,5.3,5.7,3.8,3.4,4.6,4.8,24.1
John,Egan,DEF,SHU,4500000,6,43,3.9,8.66666666666667E-07,9.55555555555555E-06,0,8139,0,8,0,0,0,0,0,9.6,449,0,0,43,0,1.2,0,5.5,3,0,5,0,0,0.4,16964,0,-1,0,0,978,302,0,0,201,Burnley,Tottenham,Man Utd,Wolverhampton,Newcastle,0,4.4,4.7,3.9,5.3,3.7,5.2,3.6,4.5,3.8,4.3,4.4,3.4,3,4.3,3,3.7,4.6,4.4,5,3.9,4.8,3.3,3.3,3.5,3.7,5.5,5,23.8
Anwar,El Ghazi,MID,AVL,5500000,1,38,3.8,6.90909090909091E-07,6.90909090909091E-06,0,81769,1,12,0,0,0,2,0,6.9,2901,0,0,38,0,0.6,0,3.2,0,0,2,0,3,1.6,154966,0,-1,0,0,655,3012,0,0,123,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,3.1,3.5,4.9,2.2,2.1,3.7,4.4,3.7,4.6,3.3,2.7,2.6,2.9,5,3.4,4.3,3.8,5,1.9,3.5,3,4.5,2.2,4.6,4.6,2.5,4.6,2.4,63.7
Ahmed,El Mohamady,DEF,AVL,4200000,0,7,0.7,1.66666666666667E-07,1.66666666666667E-06,0,107074,0,9,0,0,0,0,0,1.7,803,-3,0,7,3,0,0,0,3,0,0,0,0,1,37677,0,-1,0,0,251,571,0,0,59,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.1
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,-1,0,0,0,23,0,0,0,Aston Villa,Man City,Crystal Palace,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,63422,0,0,0,0,0,0,0,0,1044,-2,0,0,2,0,0,0,0,0,0,0,0,0.8,87505,0,-1,0,0,0,1567,0,0,0,Wolverhampton,Leicester,Southampton,Norwich,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,3055,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0,206,0,-1,0,0,0,5,0,0,0,Man City,Everton,Arsenal,Watford,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,2,7,0.7,1.27272727272727E-07,1.27272727272727E-06,0,199829,0,11,0,0,0,0,0,1.3,340,0,0,7,0,0.1,0,0.5,0,0,0,0,0,0.8,155485,0,-1,0,0,464,880,0,0,92,Watford,Crystal Palace,Man City,West Ham,Aston Villa,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,31.7
Bjorn,Engels,DEF,AVL,4500000,1,31,2.8,6.22222222222222E-07,6.88888888888889E-06,0,45896,1,17,0,0,0,0,0,6.9,719,0,0,31,0,0.6,0,2.5,4,0,3,0,0,0.9,88524,0,-1,0,1,974,417,0,0,172,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,2.7,1.7,3.9,1.7,1.5,3,2,2.5,3.2,2,1.4,2.3,1.5,3.3,1.4,3.6,2.5,2.5,1.6,2.6,2.5,2.5,2,3.5,3.5,2.3,2.8,2.1,23
Christian,Eriksen,MID,TOT,8700000,0,25,2.8,3.2183908045977E-07,2.8735632183908E-06,0,360352,2,11,0,0,0,1,0,2.9,1107,-3,0,25,3,0.1,0,1,3,0,1,0,1,3.2,107956,0,-1,0,0,602,790,0,0,104,Everton,Sheffield United,West Ham,Bournemouth,Man Utd,1.6,3.3,1.5,3.1,1.4,3,2.2,2.1,2.9,1.5,2.4,1.9,2.1,2.9,1.5,1.4,1.4,2.9,1.7,2.9,2.4,2.9,3.2,2.2,2.9,1.9,2.2,1.6,44.3
Jonny,Evans,DEF,LEI,5100000,5,42,3.8,7.45098039215686E-07,8.23529411764706E-06,0,70205,2,8,0,0,0,0,0,8.2,1740,1,0,42,-1,0.6,0,3.2,4,0,4,0,1,2.9,195150,0,-1,0,1,990,2479,0,0,211,Crystal Palace,Arsenal,Brighton,Everton,Watford,3.5,4.2,2.8,5.7,4.9,3.7,4.8,3,4.1,3.6,4.2,3.8,2.5,4.9,4,3.1,3.5,2.9,5.6,3.6,4.2,3.9,5.2,2.6,2.5,3.9,3.5,5.1,28.3
Lukasz,Fabianski,GLK,WHU,5000000,0,32,4.6,9.2E-07,6.4E-06,0,390578,0,8,0,20,0,0,0,6.4,3458,0,0,32,0,0,0,0,4,0,3,0,0,2.8,231448,0,-1,0,2,573,9,0,0,135,Newcastle,Burnley,Tottenham,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,4.5,5,6.9,4.2,5.3,4.3,4.9,4.9,3.8,4.9,5,5.1,5.5,5.3,4.2,6.2,4.4,6.9,14.5
,Fabinho,MID,LIV,5500000,0,22,2.2,4E-07,4E-06,0,84597,4,8,0,0,0,0,0,4,1601,0,0,22,0,0.2,0,1,2,0,2,0,1,1.5,85057,0,-1,0,0,826,855,0,0,160,Aston Villa,Man City,Crystal Palace,Brighton,Everton,1.1,1.1,1.3,1.8,1.9,1.8,2,0,1.1,1.7,2,1.2,1.7,1.8,1.3,1.2,1.4,1.7,1.9,1.3,1.7,1.1,1.5,1.5,1.8,1.4,1.2,1.6,38.8
