FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Gaetan,Bong,DEF,BHA,4200000,0,3,0.8,1.9047619047619E-07,7.14285714285714E-07,0,8291,0,3,0,0,0,0,0,0.7,38,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,2359,0,-1,0,0,57,6,0,0,15,Man Utd,Norwich,Liverpool,Man City,Southampton,0,0,0,0,0,0,0,0,0,5
Artur,Boruc,GLK,BOU,4300000,0,0,0,0,0,0,20931,0,0,0,0,0,0,0,0,102,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,7727,0,-1,0,0,0,53,0,0,0,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,2,33,1.13793103448276,2.06896551724138E-07,6E-06,0,17819,2,17,0,0,0,0,0,6,61,0,0,33,0,0.2,0,1,0,0,1,0,3,0.1,15832,0,-1,0,0,752,79,0,0,93,Norwich,Watford,Man City,Everton,Man Utd,0.6,0,0.6,0.6,0.6,0.6,0.6,0.6,0.7,60.5
Jarrod,Bowen,MID,WHU,6500000,2,13,0.448275862068966,6.89655172413793E-08,2E-06,0,1969,0,2,0,0,0,1,0,2,427,0,0,13,0,0.5,0,3.2,2,0,0,0,0,0.2,14686,0,-1,0,0,182,3733,0,0,50,Wolverhampton,Tottenham,Chelsea,Newcastle,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,21.8
Robbie,Brady,MID,BUR,5500000,0,29,1,1.81818181818182E-07,5.27272727272727E-06,0,4487,1,10,0,0,0,1,0,5.3,37,0,0,29,0,0,0,0.2,0,0,1,0,2,0,3921,0,-1,0,0,395,25,0,0,104,Man City,Watford,Crystal Palace,Sheffield United,West Ham,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,27.9
Claudio,Bravo,GLK,MCI,4700000,0,11,0.392857142857143,8.35866261398176E-08,2.34042553191489E-06,0,35511,0,7,0,8,0,0,0,2.3,115,-3,0,11,3,0,0,0,0,0,1,0,0,0.3,22481,0,-1,0,0,346,46,0,0,69,Burnley,Liverpool,Southampton,Brighton,Bournemouth,0.2,0,0.2,0.2,0,0.2,0.2,0.2,0.2,5.8
Rhian,Brewster,FWD,LIV,4200000,0,0,0,0,0,0,87166,0,0,0,0,0,0,0,0,700,-3,0,0,3,0,0,0,0,0,0,0,0,0.5,71946,0,-1,0,0,0,845,0,0,0,Everton,Crystal Palace,Man City,Aston Villa,Brighton,0,0,0,0,0,0,0,0,0,0
Armando,Broja,FWD,CHE,4500000,1,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,8,0,0,0,0,0,0,0,0.2,8,0,0,1,0,0.2,0,1,0,0,0,0,0,0,77,0,-1,0,0,4,77,0,0,2,Aston Villa,West Ham,Watford,Crystal Palace,Sheffield United,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,6200000,0,0,0,0,0,0,18833,0,0,0,0,0,0,0,0,14,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,842,0,-1,0,0,0,9,0,0,0,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0
Josh,Brownhill,MID,BUR,4800000,0,1,0.0344827586206897,7.18390804597701E-09,2.08333333333333E-07,0,214,0,0,0,0,0,0,0,0.2,19,-2,1,1,2,0,0,0.2,0,0,0,0,0,0,441,0,-1,0,0,1,10,-1,0,3,Man City,Watford,Crystal Palace,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0.2
Emiliano,Buendia,MID,NOR,6000000,2,80,2.9,4.83333333333333E-07,1.33333333333333E-05,0,217941,4,41,0,0,0,0,0,13.3,537,0,0,80,0,0.2,0,1.5,10,0,3,0,7,0.7,213548,0,-1,0,1,2013,563,0,0,391,Southampton,Arsenal,Brighton,Watford,West Ham,2.8,0,2,3,2.1,2.7,1.7,3.2,1.4,197.5
Dan,Burn,DEF,BHA,4500000,5,57,2.3,5.11111111111111E-07,1.26666666666667E-05,0,34786,4,32,0,0,0,0,0,12.7,97,0,0,57,0,0.7,0,3,0,0,6,0,0,0.2,34987,0,-1,0,0,2147,90,0,0,366,Man Utd,Norwich,Liverpool,Man City,Southampton,0,0,2.4,1.7,2.1,1.8,1.6,2.9,1.3,83.8
David,Button,GLK,BHA,3900000,0,0,0,0,0,0,845108,0,0,0,0,0,0,0,0,8195,-1,0,0,1,0,0,0,0,0,0,0,0,20.6,662055,0,-1,0,0,0,6112,0,0,0,Man Utd,Norwich,Liverpool,Man City,Southampton,0,0,0,0,0,0,0,0,0,0
Oskar,Buur,DEF,WOL,4000000,0,0,0,0,0,0,2299,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5395,0,-1,0,0,0,331,0,0,0,West Ham,Bournemouth,Aston Villa,Arsenal,Sheffield United,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,0,32,1.9,4.31818181818182E-07,7.27272727272727E-06,0,11197,4,23,0,0,0,0,0,7.3,129,-1,0,32,1,0,0,0.2,2,0,3,0,0,0.1,6521,0,-1,0,0,1292,9,0,0,201,Southampton,Arsenal,Brighton,Watford,West Ham,0,0,0,0,0,0,0,0,0,60.2
Willy,Caballero,GLK,CHE,4800000,0,7,0.241379310344828,5.02873563218391E-08,1.45833333333333E-06,0,14892,0,7,0,9,0,0,0,1.5,1022,-2,0,7,2,0.3,0,1.5,0,0,0,0,0,0.3,10711,0,-1,0,0,360,169,0,0,49,Aston Villa,West Ham,Watford,Crystal Palace,Sheffield United,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8
Gary,Cahill,DEF,CRY,4400000,6,59,3,6.81818181818182E-07,1.34090909090909E-05,0,185745,1,26,0,0,0,0,0,13.4,752,-1,0,59,1,1.4,0,6,3,0,6,0,1,1.4,137515,0,-1,0,0,1800,3084,0,0,331,Bournemouth,Liverpool,Burnley,Leicester,Chelsea,2.4,2.7,2.7,2.5,3.1,3.5,3.5,2.2,4.1,71.1
,Callum Robinson,MID,SHU,5000000,0,33,2.1,4.2E-07,6.6E-06,0,97227,1,6,0,0,0,1,0,6.6,142,-5,0,33,5,0,0,0,1,0,2,0,2,0.2,49869,0,-1,0,1,669,5,0,0,73,Newcastle,Tottenham,Burnley,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,30.4
,Callum Wilson,FWD,BOU,7400000,5,95,3.4,4.59459459459459E-07,1.28378378378378E-05,0,1728300,8,46,0,0,0,8,0,12.8,2061,-6,0,95,6,0.4,0,2.7,8,0,3,0,3,4.8,885223,0,-1,0,1,2346,14087,0,0,292,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,3.8,2.8,3.5,2.7,4.3,3.3,3.3,4,2.8,139.6
Dominic,Calvert-Lewin,FWD,EVE,6400000,2,111,4.1,6.40625E-07,1.734375E-05,0,672016,7,35,0,0,0,13,0,17.3,37108,4,0,111,-4,0.8,0,5,15,0,5,0,1,16.2,1720097,0,-1,0,2,1904,40333,0,0,377,Liverpool,Leicester,Tottenham,Southampton,Wolverhampton,4.3,0,4.6,4.2,5.3,3.6,5.9,3,5.6,174
Rafael,Camacho,MID,LIV,4500000,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,-1,0,0,0,6,0,0,0,Everton,Crystal Palace,Man City,Aston Villa,Brighton,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CRY,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,49422,0,0,0,0,0,0,0,0.2,66,-5,0,1,5,0,0,0,0,0,0,0,0,0.1,4823,0,-1,0,0,5,4,0,0,3,Bournemouth,Liverpool,Burnley,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5200000,0,25,0.892857142857143,1.71703296703297E-07,4.80769230769231E-06,0,181420,2,10,0,0,0,0,0,4.8,250,-3,0,25,3,0,0,0,3,0,2,0,0,0.8,123736,0,-1,0,0,783,254,0,0,180,Burnley,Liverpool,Southampton,Brighton,Bournemouth,0.4,0,0.4,0.4,0,0.4,0.4,0.4,0.5,42.3
Todd,Cantwell,MID,NOR,4800000,1,100,3.4,7.08333333333333E-07,2.08333333333333E-05,0,2332916,4,41,0,0,0,6,0,20.8,26849,3,0,100,-3,0.4,0,2,10,0,6,0,2,19.7,3569362,0,-1,0,2,2067,14600,0,0,368,Southampton,Arsenal,Brighton,Watford,West Ham,3.5,0,2.6,3.8,2.7,3.5,2.2,4,1.8,152.6
Etienne,Capoue,MID,WAT,4800000,1,62,2.6,5.41666666666667E-07,1.29166666666667E-05,0,70147,7,40,0,0,0,0,0,12.9,692,-2,0,62,2,0.4,0,2,5,0,7,0,3,0.4,34360,0,-1,0,0,2138,808,0,0,322,Leicester,Burnley,Southampton,Chelsea,Norwich,1.9,1.9,2.3,1.5,2.6,2.8,1.4,1.7,1.7,73.4
,Cardoso,DEF,WHU,4000000,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,0,-1,0,0,0,109,0,0,0,Wolverhampton,Tottenham,Chelsea,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0
,Carlos Sanchez,MID,WHU,4300000,0,7,0.241379310344828,5.61347233360064E-08,1.62790697674419E-06,0,46226,0,2,0,0,0,0,0,1.6,834,-2,0,7,2,0,0,0,0,0,0,0,0,0.5,48967,0,-1,0,0,112,617,0,0,20,Wolverhampton,Tottenham,Chelsea,Newcastle,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Andy,Carroll,FWD,NEW,5400000,0,25,1.9,3.51851851851852E-07,4.62962962962963E-06,0,21197,1,7,0,0,0,0,0,4.6,75,-1,0,25,1,0,0,0,0,0,2,0,3,0.1,13665,0,-1,0,0,507,8,0,0,75,Sheffield United,Bournemouth,West Ham,Watford,Tottenham,0,0,0,0,0,1.1,1.9,1.2,1.3,39.9
Scott,Carson,GLK,MCI,4000000,0,0,0,0,0,0,3869,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7292,0,-1,0,0,0,31,0,0,0,Burnley,Liverpool,Southampton,Brighton,Bournemouth,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4300000,2,76,2.8,6.51162790697674E-07,1.76744186046512E-05,0,309401,6,33,0,0,0,0,0,17.7,3311,-2,0,76,2,0.6,0,2.7,3,0,9,0,0,3.3,280802,0,-1,0,1,2353,5533,0,0,423,Leicester,Burnley,Southampton,Chelsea,Norwich,2.8,1.7,2.2,2.2,3.4,3.8,2.8,2.6,1.6,51.8
Ivan,Cavaleiro,MID,WOL,4900000,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,723,0,-1,0,0,0,6,0,0,0,West Ham,Bournemouth,Aston Villa,Arsenal,Sheffield United,0,0,0,0,0,0,0,0,0,0
,Ceballos,MID,ARS,5200000,3,35,1.25,2.40384615384615E-07,6.73076923076923E-06,0,1139896,0,12,0,0,0,0,0,6.7,774,-3,0,35,3,0.5,0,2.7,3,0,3,0,2,3.1,1006974,0,-1,0,1,905,810,0,0,170,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0,0.8,0.6,0.6,0.6,0.6,0.6,0.9,55
,Cedric,DEF,ARS,4800000,0,43,2.7,5.625E-07,8.95833333333333E-06,0,33066,1,18,0,0,0,0,0,9,212,-2,0,43,2,0,0,0,3,0,3,0,1,0.2,21216,0,-1,0,0,1306,11,0,0,222,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0,3.2,1.8,2.5,2.8,2.7,2.9,2.8,59.7
Nathaniel,Chalobah,MID,WAT,4400000,0,28,0.96551724137931,2.19435736677116E-07,6.36363636363636E-06,0,25398,1,10,0,0,0,0,0,6.4,198,-1,0,28,1,0.1,0,0.3,2,0,2,0,1,0.2,20450,0,-1,0,0,771,67,0,0,107,Leicester,Burnley,Southampton,Chelsea,Norwich,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,27.2
,Chamberlain,MID,LIV,6200000,2,56,1.93103448275862,3.11457174638487E-07,9.03225806451613E-06,0,119245,1,7,0,0,0,3,0,9,2350,-3,0,56,3,0.2,0,1.5,2,0,7,0,0,0.7,125668,0,-1,0,0,1096,883,0,0,195,Everton,Crystal Palace,Man City,Aston Villa,Brighton,1.1,1.4,1,1.4,1.2,1.6,1.2,1.1,1.3,77.2
Calum,Chambers,DEF,ARS,4300000,0,42,3,6.97674418604651E-07,9.76744186046512E-06,0,171085,5,15,0,0,0,1,0,9.8,303,-2,0,42,2,0,0,0,5,0,3,0,1,0.6,140452,0,-1,0,0,1102,10,0,0,197,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,58.7
James,Chester,DEF,AVL,4300000,0,0,0,0,0,0,8054,0,0,0,0,0,0,0,0,26,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1896,0,-1,0,0,0,12,0,0,0,Chelsea,Wolverhampton,Liverpool,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0
,Chicharito,FWD,WHU,6000000,0,9,4.5,7.5E-07,1.5E-06,0,142211,0,4,0,0,0,1,0,1.5,37,0,0,9,0,0,0,0,2,0,0,0,0,0.3,87073,0,-1,0,1,106,8,0,0,27,Wolverhampton,Tottenham,Chelsea,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,7.7
Benjamin,Chilwell,DEF,LEI,5600000,0,94,4.1,7.32142857142857E-07,1.67857142857143E-05,0,1050641,2,23,0,0,0,2,0,16.8,31073,1,0,94,-1,0.4,0,2.2,3,0,8,0,3,8.4,1234408,0,-1,0,1,2059,1607,0,0,428,Watford,Everton,Crystal Palace,Arsenal,Bournemouth,3.9,0,4.4,5,3.3,4,4.4,5.1,5.3,106.7
Tahith,Chong,MID,MUN,4300000,0,3,0.103448275862069,2.40577385725742E-08,6.97674418604651E-07,0,86255,0,0,0,0,0,0,0,0.7,682,-2,0,3,2,0,0,0.2,0,0,0,0,0,0.6,97167,0,-1,0,0,34,107,0,0,6,Tottenham,Brighton,Bournemouth,Aston Villa,Southampton,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Hamza,Choudhury,MID,LEI,4300000,0,30,1.03448275862069,2.40577385725742E-07,6.97674418604651E-06,0,137418,2,10,0,0,0,1,0,7,1002,-2,0,30,2,0.2,0,0.8,0,0,3,0,1,0.8,142693,0,-1,0,0,777,398,0,1,139,Watford,Everton,Crystal Palace,Arsenal,Bournemouth,0.5,0,0.5,0.5,0.5,0.5,0.7,0.5,0.5,32.5
Andreas,Christensen,DEF,CHE,4900000,0,22,1.5,3.06122448979592E-07,4.48979591836735E-06,0,104756,5,24,0,0,0,0,0,4.5,322,-1,0,22,1,0.1,0,0.5,0,0,2,0,0,0.6,64963,0,-1,0,0,1256,89,0,0,222,Aston Villa,West Ham,Watford,Crystal Palace,Sheffield United,1.3,0,1.2,1,0.9,0.8,1.3,0.9,0.8,35.9
Ciaran,Clark,DEF,NEW,4300000,0,49,1.68965517241379,3.92943063352045E-07,1.13953488372093E-05,0,67668,3,14,0,0,0,2,0,11.4,487,-2,0,49,2,0,0,0.2,2,0,4,0,0,0.2,66467,0,-1,0,1,1186,19,0,0,216,Sheffield United,Bournemouth,West Ham,Watford,Tottenham,0,0,0,0,0,0.8,1.9,1,1.3,47.6
Leon,Clarke,FWD,SHU,4400000,0,1,0.0357142857142857,8.11688311688312E-09,2.27272727272727E-07,0,9941,0,0,0,0,0,0,0,0.2,129,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,12480,0,-1,0,0,13,120,0,0,-1,Newcastle,Tottenham,Burnley,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0.3
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,1308,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,424,0,-1,0,0,0,4,0,0,0,Man Utd,Norwich,Liverpool,Man City,Southampton,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,4800000,0,25,0.862068965517241,1.79597701149425E-07,5.20833333333333E-06,0,26414,0,17,0,0,0,1,0,5.2,35,-2,0,25,2,0.1,0,0.3,2,0,1,0,0,0.1,21440,0,-1,0,0,655,11,0,0,121,Leicester,Burnley,Southampton,Chelsea,Norwich,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,47.9
Conor,Coady,DEF,WOL,5000000,7,83,2.9,5.8E-07,1.66E-05,0,133625,3,34,0,0,0,0,0,16.6,1317,0,0,83,0,1,0,4.8,6,0,8,0,0,2,157752,0,-1,0,0,2610,5506,0,0,485,West Ham,Bournemouth,Aston Villa,Arsenal,Sheffield United,3.2,2.9,3.4,2.4,2.4,3.5,2,3,2.6,49.6
Jack,Colback,MID,NEW,4300000,0,0,0,0,0,0,24441,0,0,0,0,0,0,0,0,103,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,24311,0,-1,0,0,0,63,0,0,0,Sheffield United,Bournemouth,West Ham,Watford,Tottenham,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5300000,0,34,1.17241379310345,2.2121014964216E-07,6.41509433962264E-06,0,267614,3,20,0,0,0,0,0,6.4,745,-2,0,34,2,0.1,0,0.3,2,0,3,0,1,1.1,114823,0,-1,0,0,1189,6,0,1,207,Liverpool,Leicester,Tottenham,Southampton,Wolverhampton,0,0,0.7,0.7,0.6,0.6,1.3,0.6,0.8,47.5
Aaron,Connolly,FWD,BHA,4300000,0,41,2.4,5.58139534883721E-07,9.53488372093023E-06,0,346684,0,13,0,0,0,2,0,9.5,1950,-2,0,41,2,0.1,0,0.3,3,0,3,0,2,1.1,408586,0,-1,0,1,827,796,0,0,90,Man Utd,Norwich,Liverpool,Man City,Southampton,0,0,2.5,2.1,1.7,2.3,2.5,2,1.7,49.2
Jack,Cork,MID,BUR,4900000,1,62,2.3,4.69387755102041E-07,1.26530612244898E-05,0,23058,1,36,0,0,0,0,0,12.7,136,-1,0,62,1,0.4,0,2.2,0,0,10,0,0,0.2,13799,0,-1,0,0,2365,195,0,0,279,Man City,Watford,Crystal Palace,Sheffield United,West Ham,1.2,2.2,1.5,2.5,1.3,1.2,2,1.3,2,80.5
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1898,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0,922,0,-1,0,0,0,8,0,0,0,West Ham,Bournemouth,Aston Villa,Arsenal,Sheffield United,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,4600000,2,63,2.7,5.8695652173913E-07,1.3695652173913E-05,0,252030,7,40,0,0,0,3,0,13.7,1183,-4,0,63,4,0.3,0,1.2,5,0,4,0,0,1.2,291233,0,-1,0,2,2023,742,0,0,319,Wolverhampton,Tottenham,Chelsea,Newcastle,Burnley,2.3,2.8,2.7,2.7,2.4,2.2,2.8,1.9,3.9,87.9
,Cuco Martina,DEF,EVE,4000000,0,0,0,0,0,0,1676,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,2711,0,-1,0,0,0,70,0,0,0,Liverpool,Leicester,Tottenham,Southampton,Wolverhampton,0,0,0,0,0,0,0,0,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,1191,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,0,-1,0,0,0,20,0,0,0,West Ham,Bournemouth,Aston Villa,Arsenal,Sheffield United,0,0,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5500000,0,23,1.9,3.45454545454545E-07,4.18181818181818E-06,0,94340,0,6,0,0,0,2,0,4.2,102,-5,0,23,5,0,0,0,0,0,1,0,0,0.5,26328,0,-1,0,0,292,8,0,0,69,West Ham,Bournemouth,Aston Villa,Arsenal,Sheffield United,0,0,0,0,0,0,0,0,0,27.5
Pontus,Dahlberg,GLK,WAT,4300000,0,0,0,0,0,0,6683,0,0,0,0,0,0,0,0,60,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1530,0,-1,0,0,0,25,0,0,0,Leicester,Burnley,Southampton,Chelsea,Norwich,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,4,0.137931034482759,2.81491907107671E-08,8.16326530612245E-07,0,11056,0,1,0,0,0,0,0,0.8,38,-1,0,4,1,0,0,0.2,0,0,0,0,0,0.1,1739,0,-1,0,0,65,22,0,0,10,Tottenham,Brighton,Bournemouth,Aston Villa,Southampton,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
James,Daly,FWD,CRY,4500000,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,0,-1,0,0,0,6,0,0,0,Bournemouth,Liverpool,Burnley,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4200000,0,3,0.103448275862069,2.46305418719212E-08,7.14285714285714E-07,0,17176,0,2,0,0,0,0,0,0.7,24,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,3308,0,-1,0,0,126,6,0,0,18,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0.1,0.1,0.1,0.1,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5851,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,-1,0,0,0,6,0,0,0,Burnley,Liverpool,Southampton,Brighton,Bournemouth,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,0,18,0.620689655172414,1.07015457788347E-07,3.10344827586207E-06,0,4901,0,6,0,0,0,0,0,3.1,18,-2,0,18,2,0,0,0,0,0,2,0,1,0,1091,0,-1,0,0,405,8,0,0,55,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.5
Scott,Dann,DEF,CRY,4300000,8,37,1.27586206896552,2.96712109061748E-07,8.6046511627907E-06,0,21820,0,3,0,0,0,0,0,8.6,497,-2,0,37,2,1.6,0,7,3,0,4,0,1,0.2,16383,0,-1,0,1,634,4598,0,0,154,Bournemouth,Liverpool,Burnley,Leicester,Chelsea,0.6,0.7,0.7,0.6,0.8,0.9,1,0.6,1.2,28
Kevin,Danso,DEF,SOU,4200000,0,9,0.310344827586207,7.38916256157635E-08,2.14285714285714E-06,0,3657,0,8,0,0,0,0,0,2.1,31,-3,0,9,3,0,0,0,0,0,1,0,1,0,3567,0,-1,0,0,275,20,0,1,46,Norwich,Watford,Man City,Everton,Man Utd,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
Karl,Darlow,GLK,NEW,4300000,0,0,0,0,0,0,6569,0,0,0,0,0,0,0,0,65,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2860,0,-1,0,0,0,760,0,0,0,Sheffield United,Bournemouth,West Ham,Watford,Tottenham,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4926,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,604,0,-1,0,0,0,2,0,0,0,Tottenham,Brighton,Bournemouth,Aston Villa,Southampton,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5700000,7,79,3.2,5.6140350877193E-07,1.3859649122807E-05,0,528008,4,32,0,0,0,2,0,13.9,3098,-3,0,79,3,1,0,5.7,10,0,6,0,1,5.3,245428,0,-1,0,2,2185,4779,0,1,413,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0,4,2.4,3.3,3.6,3.5,3.7,3.6,84.6
,David Silva,MID,MCI,7300000,0,90,3.21428571428571,4.40313111545988E-07,1.23287671232877E-05,0,1454740,0,12,0,0,0,3,0,12.3,4791,-2,0,90,2,0.1,0,1,8,0,7,0,9,4.1,1353278,0,-1,0,3,1252,2086,0,0,355,Burnley,Liverpool,Southampton,Brighton,Bournemouth,3.4,0,2.2,3.3,0,2.8,3.6,2.7,3.3,152
Ben,Davies,DEF,TOT,5300000,0,10,0.344827586206897,6.50618087182824E-08,1.88679245283019E-06,0,15874,2,13,0,0,0,0,0,1.9,131,-2,0,10,2,0.1,0,0.5,0,0,0,0,0,0.1,8545,0,-1,0,0,630,30,0,0,84,Man Utd,West Ham,Sheffield United,Everton,Bournemouth,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,25.6
Tom,Davies,MID,EVE,5300000,1,42,2,3.77358490566038E-07,7.92452830188679E-06,0,17988,7,26,0,0,0,1,0,7.9,95,-2,0,42,2,0.1,0,0.7,3,0,3,0,1,0.1,14667,0,-1,0,1,1365,46,0,0,160,Liverpool,Leicester,Tottenham,Southampton,Wolverhampton,1.1,0,1.3,1,1.5,1.2,1.7,1.7,1.9,50.8
Keinan,Davis,MID,AVL,4300000,1,11,0.392857142857143,9.13621262458472E-08,2.55813953488372E-06,0,33797,0,3,0,0,0,0,0,2.6,205,-2,0,11,2,0.1,0,0.3,0,0,0,0,1,0.2,21933,0,-1,0,0,129,207,0,0,27,Chelsea,Wolverhampton,Liverpool,Man Utd,Crystal Palace,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.2
Craig,Dawson,DEF,WAT,4800000,0,37,1.9,3.95833333333333E-07,7.70833333333333E-06,0,21134,4,29,0,0,0,0,0,7.7,126,-2,0,37,2,0.1,0,0.3,0,0,4,0,0,0.2,10102,0,-1,0,0,1549,57,0,0,231,Leicester,Burnley,Southampton,Chelsea,Norwich,1.5,1,1.2,1.2,2,2.3,1.5,1.4,1,51.4
Kevin,De Bruyne,MID,MCI,10600000,0,178,6.8,6.41509433962264E-07,1.67924528301887E-05,0,3358561,2,20,0,0,0,8,0,16.8,151294,11,1,178,-11,0.5,0,5.7,23,0,12,0,18,45.7,5236422,0,-1,0,6,2148,10210,-1,0,715,Burnley,Liverpool,Southampton,Brighton,Bournemouth,0,0,7.2,9.3,0,8.4,9.7,8.3,9.5,316
David,de Gea,GLK,MUN,5400000,9,103,3.6,6.66666666666667E-07,1.90740740740741E-05,0,1142734,2,30,0,75,0,0,0,19.1,2681,-1,0,103,1,1.1,0,6,7,0,8,0,0,11.4,909661,0,-1,0,1,2610,11010,0,0,464,Tottenham,Brighton,Bournemouth,Aston Villa,Southampton,4,0,3.1,4.3,3.8,3.4,3.1,5.3,2.9,54.1
