FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,17094,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0.4,40777,0,-1,0,0,0,191,0,0,0,Newcastle,Brighton,Watford,Bournemouth,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Hendrick,MID,BUR,5400000,2,63,2.9,5.37037037037037E-07,1.16666666666667E-05,0,15318,7,29,0,0,0,2,0,11.7,76,-1,0,63,1,0.6,0,3,4,0,9,0,2,0.1,14186,0,-1,0,0,1752,160,0,0,183,Bournemouth,Newcastle,Tottenham,Man City,Watford,3,2.3,2.3,1.5,3,2.2,3.4,2,1.7,2.8,2,2.9,68.6
Wayne,Hennessey,GLK,CRY,4200000,0,6,0.230769230769231,5.49450549450549E-08,1.42857142857143E-06,0,52410,0,4,0,13,0,0,0,1.4,153,-3,0,6,3,0,0,0,0,0,0,0,0,0.6,18313,0,-1,0,0,180,94,0,0,42,Newcastle,Brighton,Watford,Bournemouth,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.7
Onel,Hernandez,MID,NOR,5300000,0,33,1.26923076923077,2.39477503628447E-07,6.22641509433962E-06,0,16623,0,15,0,0,0,1,0,6.2,66,-2,0,33,2,0.1,0,0.3,0,0,1,0,1,0.1,5923,0,-1,0,0,756,2,0,0,106,Wolverhampton,Leicester,Sheffield United,Southampton,Everton,0,0,0,0.6,0.8,0.6,0.8,0.6,0.7,0.6,0.8,0.6,54.6
Wesley,Hoedt,DEF,SOU,4200000,0,0,0,0,0,0,4948,0,0,0,0,0,0,0,0,8,-3,0,0,3,0,0,0,0,0,0,0,0,0,1056,0,-1,0,0,0,0,0,0,0,Aston Villa,West Ham,Newcastle,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4800000,3,62,2.4,5E-07,1.29166666666667E-05,0,67989,5,44,0,0,0,0,0,12.9,397,-2,0,62,2,0.5,0,2.3,1,0,6,0,3,0.5,44884,0,-1,0,0,2267,770,0,0,325,Aston Villa,West Ham,Newcastle,Norwich,Arsenal,1.6,1.7,2.1,1.8,1.8,2,1.2,1.8,1.6,1.8,2.1,2.2,103.6
Rob,Holding,DEF,ARS,4500000,0,2,0.0769230769230769,1.70940170940171E-08,4.44444444444444E-07,0,14638,0,3,0,0,0,0,0,0.4,73,0,0,2,0,0,0,0,0,0,0,0,0,0.1,11990,0,-1,0,0,85,23,0,0,13,Everton,West Ham,Brighton,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Jose,Holebas,DEF,WAT,4600000,0,16,0.615384615384615,1.33779264214047E-07,3.47826086956522E-06,0,236834,5,26,0,0,0,0,0,3.5,90,-4,0,16,4,0,0,0,0,0,2,0,0,0.7,19071,0,-1,0,0,1004,25,0,0,141,Man Utd,Liverpool,Crystal Palace,Leicester,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,43.8
Mason,Holgate,DEF,EVE,4500000,1,54,2.7,6E-07,1.2E-05,0,107420,3,27,0,0,0,0,0,12,4725,0,0,54,0,0.4,0,1.7,5,0,3,0,4,2.3,260259,0,-1,0,0,1552,720,0,0,320,Arsenal,Man Utd,Chelsea,Liverpool,Norwich,1.4,2.9,2.1,2.7,2.1,2.5,2.6,2,1.7,3.9,1.9,2.7,56.4
Nathan,Holland,MID,WHU,4400000,0,2,1,2.27272727272727E-07,4.54545454545455E-07,0,638,0,1,0,0,0,0,0,0.5,8,-1,0,2,1,0,0,0,0,0,0,0,0,0,658,0,-1,0,0,31,4,0,0,10,Liverpool,Southampton,Arsenal,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Conor,Hourihane,MID,AVL,5700000,1,51,1.96153846153846,3.4412955465587E-07,8.94736842105263E-06,0,28186,3,24,0,0,0,3,0,8.9,89,-3,0,51,3,0.1,0,0.3,6,0,2,0,2,0.1,17603,0,-1,0,2,874,15,0,0,200,Southampton,Leicester,Chelsea,Newcastle,Wolverhampton,1.3,0,1,1.2,1.1,1.6,1,1.6,1.5,1,1.6,1,68
Callum,Hudson-Odoi,MID,CHE,5300000,0,45,1.73076923076923,3.2656023222061E-07,8.49056603773585E-06,0,307939,1,12,0,0,0,1,0,8.5,3287,-7,0,45,7,0.1,0,0.7,3,0,2,0,4,0.6,332204,0,-1,0,0,768,45,0,0,172,Tottenham,Bournemouth,Everton,Aston Villa,Man City,0,0,0,0.9,0.9,0.9,1.3,1,1.5,1.1,0.9,1.1,83.6
Will,Hughes,MID,WAT,5300000,2,45,2.4,4.52830188679245E-07,8.49056603773585E-06,0,69804,4,26,0,0,0,1,0,8.5,46,-2,0,45,2,0.2,0,1,3,0,4,0,1,0.3,63377,0,-1,0,0,1334,16,0,0,165,Man Utd,Liverpool,Crystal Palace,Leicester,Burnley,1.3,1.4,1.6,1.6,1.7,1.8,1.4,2,2.4,1.4,1.3,1.6,57.8
Jordon,Ibe,MID,BOU,4600000,0,2,0.0769230769230769,1.67224080267559E-08,4.34782608695652E-07,0,23447,0,1,0,0,0,0,0,0.4,42,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,7092,0,-1,0,0,48,36,0,0,10,Burnley,Chelsea,Liverpool,Crystal Palace,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Adam,Idah,FWD,NOR,4400000,0,3,0.115384615384615,2.62237762237762E-08,6.81818181818182E-07,0,13431,0,3,0,0,0,0,0,0.7,95,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,17053,0,-1,0,0,65,81,0,0,9,Wolverhampton,Leicester,Sheffield United,Southampton,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Odion,Ighalo,FWD,MUN,6500000,1,2,0.0769230769230769,1.18343195266272E-08,3.07692307692308E-07,0,11684,0,0,0,0,0,0,0,0.3,5350,0,0,2,0,0.2,0,1,0,0,0,0,0,0.5,50494,0,-1,0,0,11,1251,0,0,2,Watford,Everton,Man City,Tottenham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,5.9
Kelechi,Iheanacho,FWD,LEI,5700000,1,41,4.1,7.19298245614035E-07,7.19298245614035E-06,0,57303,1,6,0,0,0,3,0,7.2,857,-3,0,41,3,0.1,0,0.7,5,0,1,0,4,0.4,50871,0,-1,0,1,431,174,0,0,143,Man City,Norwich,Aston Villa,Watford,Brighton,0,5.1,5.4,4.4,5,3.9,4.8,4.2,4.6,3.5,4.6,5.1,63
Danny,Ings,FWD,SOU,7100000,2,137,5.1,7.1830985915493E-07,1.92957746478873E-05,0,1095105,2,34,0,0,0,15,0,19.3,27046,11,0,137,-11,0.5,0,3.7,28,0,3,0,1,33.5,3333181,0,-1,0,2,1867,29994,0,0,499,Aston Villa,West Ham,Newcastle,Norwich,Arsenal,6.7,6.6,5.6,6.8,5.9,6.5,6,5.9,6,6.3,6.6,4.4,200.8
Alex,Iwobi,MID,EVE,5600000,1,38,2.1,3.75E-07,6.78571428571429E-06,0,239499,0,26,0,0,0,1,0,6.8,117,-4,0,38,4,0.2,0,1,2,0,1,0,0,0.9,133781,0,-1,0,0,1162,118,0,0,168,Arsenal,Man Utd,Chelsea,Liverpool,Norwich,1.2,1.8,1,1.2,1.1,1.3,1,1.6,1.3,1.7,1.8,2,76
,Izquierdo,MID,BHA,5400000,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,181,0,-1,0,0,0,2,0,0,0,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jack Robinson,DEF,SHU,4000000,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,0,-1,0,0,0,98,0,0,0,Brighton,Norwich,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,SHU,4200000,0,4,0.153846153846154,3.66300366300366E-08,9.52380952380952E-07,0,45973,0,3,0,0,0,0,0,1,121,-3,0,4,3,0,0,0,0,0,0,0,0,0.3,16230,0,-1,0,0,128,43,0,0,31,Brighton,Norwich,Newcastle,Man Utd,Tottenham,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Alireza,Jahanbakhsh,MID,BHA,5800000,0,24,0.923076923076923,1.59151193633952E-07,4.13793103448276E-06,0,13465,0,3,0,0,0,2,0,4.1,163,-2,0,24,2,0.2,0,1.3,2,0,1,0,1,0.1,12196,0,-1,0,0,264,28,0,0,75,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,Leicester,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,23.1
Eldin,Jakupovic,GLK,LEI,4200000,0,0,0,0,0,0,5436,0,0,0,0,0,0,0,0,11,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1478,0,-1,0,0,0,9,0,0,0,Man City,Norwich,Aston Villa,Watford,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,James,MID,MUN,5900000,3,86,3.3,5.59322033898305E-07,1.45762711864407E-05,0,1649479,3,27,0,0,0,3,0,14.6,6318,-1,0,86,1,0.5,0,3,2,0,6,0,6,6.3,1802901,0,-1,0,0,2076,2154,0,0,289,Watford,Everton,Man City,Tottenham,Sheffield United,3.8,2.3,2.4,1.8,4.3,2.4,3.9,1.9,3.2,2.4,3.3,2,132.4
Matty,James,MID,LEI,4300000,1,1,0.0384615384615385,8.94454382826476E-09,2.32558139534884E-07,0,25041,0,0,0,0,0,0,0,0.2,52,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,11909,0,-1,0,0,5,199,0,0,3,Man City,Norwich,Aston Villa,Watford,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Reece,James,DEF,CHE,5000000,2,43,1.65384615384615,3.30769230769231E-07,8.6E-06,0,62375,1,12,0,0,0,0,0,8.6,628,0,0,43,0,0.3,0,1.3,5,0,3,0,2,0.8,107505,0,-1,0,1,945,5577,0,0,235,Tottenham,Bournemouth,Everton,Aston Villa,Man City,1.6,1,1.4,1.5,0.9,1.4,1.1,1.1,1,1.3,1.1,0.9,54.8
Daryl,Janmaat,DEF,WAT,4000000,0,36,1.38461538461538,3.46153846153846E-07,9E-06,0,194644,1,5,0,0,0,0,0,9,572,-5,0,36,5,0,0,0,7,0,4,0,1,0.6,187877,1,-1,0,1,606,592,0,0,148,Man Utd,Liverpool,Crystal Palace,Leicester,Burnley,0,0,0,0.8,0.7,0.7,0.7,1,1.4,1,0.8,0.7,27.1
Vincent,Janssen,FWD,TOT,4500000,0,0,0,0,0,0,9106,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2897,0,-1,0,0,0,7,0,0,0,Chelsea,Wolverhampton,Burnley,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0,0,0,0,2596,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,-1,0,0,0,2,0,0,0,Everton,West Ham,Brighton,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,9500000,6,97,4.2,4.42105263157895E-07,1.02105263157895E-05,0,588712,1,11,0,0,0,10,0,10.2,3714,0,0,97,0,0.3,1,3,9,0,6,0,5,2.5,545117,0,-1,0,2,1302,2706,0,0,360,Leicester,Man Utd,Burnley,Chelsea,Liverpool,4,0,4.2,4.8,4.8,3.9,5.6,4.7,4.5,5.3,4.5,5.9,184.9
Raul,Jimenez,FWD,WOL,7800000,5,138,5.1,6.53846153846154E-07,1.76923076923077E-05,0,2615444,3,29,0,0,0,12,0,17.7,18534,3,0,138,-3,0.4,0,3,22,0,8,0,6,29.3,3275921,0,-1,0,2,2278,41983,0,0,489,Norwich,Tottenham,Brighton,West Ham,Bournemouth,7.2,6.2,6.8,6.1,6.9,6,6.5,4.8,6.6,5.7,6.6,6.2,248.7
,Joao Pedro,FWD,WAT,4900000,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0,1128,0,-1,0,0,0,41,0,0,0,Man Utd,Liverpool,Crystal Palace,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
,Joelinton,FWD,NEW,5500000,1,59,2.2,4E-07,1.07272727272727E-05,0,245721,5,36,0,0,0,1,0,10.7,566,-5,0,59,5,0.3,0,1.7,3,0,5,0,2,0.9,144087,0,-1,0,0,2115,706,0,0,169,Crystal Palace,Burnley,Southampton,Sheffield United,Aston Villa,1.5,2,2,1.4,2.4,1.5,2.2,1.5,1.5,2.4,1.4,1.5,105.2
Tyreece,John-Jules,FWD,ARS,4500000,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,-1,0,0,0,11,0,0,0,Everton,West Ham,Brighton,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Johnson,DEF,WHU,3900000,0,0,0,0,0,0,98071,0,0,0,0,0,0,0,0,1662,-1,0,0,1,0,0,0,0,0,0,0,0,2.2,140856,0,-1,0,0,0,5791,0,0,0,Liverpool,Southampton,Arsenal,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreke,Johnson,MID,SOU,4400000,0,0,0,0,0,0,3851,0,0,0,0,0,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,0,0,0,2900,0,-1,0,0,0,30,0,0,0,Aston Villa,West Ham,Newcastle,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis,Jones,MID,LIV,4500000,0,2,0.0769230769230769,1.70940170940171E-08,4.44444444444444E-07,0,487,0,0,0,0,0,0,0,0.4,19,0,0,2,0,0,0,0.2,0,0,0,0,0,0,621,0,-1,0,0,19,11,0,0,8,West Ham,Watford,Bournemouth,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Phil,Jones,DEF,MUN,4800000,0,2,0.0769230769230769,1.6025641025641E-08,4.16666666666667E-07,0,13454,0,3,0,0,0,0,0,0.4,24,-2,0,2,2,0,0,0,0,0,0,0,0,0.2,4929,0,-1,0,0,135,27,0,0,22,Watford,Everton,Man City,Tottenham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,4.7
,Jonny,DEF,WOL,5400000,6,74,2.8,5.18518518518518E-07,1.37037037037037E-05,0,103425,4,29,0,0,0,1,0,13.7,1107,-1,0,74,1,1.1,0,6,0,0,6,0,2,1.1,91697,0,-1,0,0,2193,651,0,0,368,Norwich,Tottenham,Brighton,West Ham,Bournemouth,0,3,2.8,3.1,2.7,3.2,2.2,2.3,3.2,1.9,2.8,2.5,99.1
,Jordao,MID,WOL,4500000,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,-1,0,0,0,24,0,0,0,Norwich,Tottenham,Brighton,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jorginho,MID,CHE,4900000,2,80,3.2,6.53061224489796E-07,1.63265306122449E-05,0,601241,9,30,0,0,0,4,0,16.3,4778,-1,0,80,1,0.3,0,1.7,9,0,4,0,3,4.5,626582,0,-1,0,1,1946,8264,0,0,461,Tottenham,Bournemouth,Everton,Aston Villa,Man City,2.5,3,3.2,2.3,1.9,2.5,3.3,2.7,3.8,3,2.1,3,105.7
,Joselu,FWD,NEW,5000000,0,0,0,0,0,0,3999,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,0,-1,0,0,0,2,0,0,0,Crystal Palace,Burnley,Southampton,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jota,MID,AVL,5800000,0,15,0.576923076923077,9.94694960212201E-08,2.58620689655172E-06,0,26680,0,4,0,0,0,0,0,2.6,60,-2,0,15,2,0,0,0,0,0,2,0,1,0.1,13534,0,-1,0,0,310,79,0,0,41,Southampton,Leicester,Chelsea,Newcastle,Wolverhampton,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.9
Diogo,Jota,FWD,WOL,6100000,16,74,3.2,5.24590163934426E-07,1.21311475409836E-05,0,887161,3,22,0,0,0,5,0,12.1,1369,-4,0,74,4,1.1,0,6.7,9,0,6,0,2,3.5,304160,0,-1,0,2,1607,43525,0,0,242,Norwich,Tottenham,Brighton,West Ham,Bournemouth,4.2,3.1,3.6,3.1,3.6,3,3.3,2.3,3.5,2.8,3.4,3.2,154.2
James,Justin,DEF,LEI,4700000,0,7,0.269230769230769,5.72831423895254E-08,1.48936170212766E-06,0,7662,0,1,0,0,0,0,0,1.5,23,-3,0,7,3,0,0,0,0,0,0,0,1,0.1,3001,0,-1,0,0,110,15,0,0,30,Man City,Norwich,Aston Villa,Watford,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8
Christian,Kabasele,DEF,WAT,4300000,1,51,3,6.97674418604651E-07,1.18604651162791E-05,0,51269,1,18,0,0,0,0,0,11.9,491,-2,0,51,2,0.3,0,1.3,3,0,6,0,1,0.4,63711,0,-1,0,1,1395,143,0,2,253,Man Utd,Liverpool,Crystal Palace,Leicester,Burnley,2.2,3,2.7,2.9,2.1,2.3,2.7,3.4,4.1,3.3,2.7,1.9,39.3
Lovre,Kalinic,GLK,AVL,4300000,0,0,0,0,0,0,5168,0,0,0,0,0,0,0,0,18,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1736,0,-1,0,0,0,0,0,0,0,Southampton,Leicester,Chelsea,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Kane,FWD,TOT,10800000,0,104,5.2,4.81481481481482E-07,9.62962962962963E-06,0,3046234,2,29,0,0,0,11,0,9.6,2062,-2,0,104,2,0,0,0,16,0,2,0,2,8.6,1665442,0,-1,0,2,1778,31,0,0,374,Chelsea,Wolverhampton,Burnley,Man Utd,West Ham,0,0,0,0,0,4.7,7.1,6,6.9,4.7,6,5.9,151.8
N'Golo,Kante,MID,CHE,5000000,0,49,1.88461538461538,3.76923076923077E-07,9.8E-06,0,672486,3,20,0,0,0,3,0,9.8,5264,0,0,49,0,0.2,0,1,2,0,2,0,0,3.8,410065,0,-1,0,0,1383,82,0,0,242,Tottenham,Bournemouth,Everton,Aston Villa,Man City,0,0,0,0.9,0.9,1,1.4,1.2,1.8,1.3,0.9,1.3,94
Beram,Kayal,MID,BHA,4300000,0,0,0,0,0,0,30698,0,0,0,0,0,0,0,0,130,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,34066,0,-1,0,0,0,17,0,0,0,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0
Moise,Kean,FWD,EVE,6400000,1,38,1.9,2.96875E-07,5.9375E-06,0,450530,0,12,0,0,0,1,0,5.9,506,-6,0,38,6,0.3,0,1.7,3,0,1,0,2,1.4,86887,0,-1,0,0,630,114,0,0,90,Arsenal,Man Utd,Chelsea,Liverpool,Norwich,1.1,1.8,1.2,1.2,1.5,1.3,1.2,1.7,1,1.9,1,1.8,48.6
Michael,Keane,DEF,EVE,5200000,0,53,2.6,5E-07,1.01923076923077E-05,0,238106,0,27,0,0,0,1,0,10.2,442,-3,0,53,3,0.2,0,1,3,0,4,0,0,1.9,148687,0,-1,0,0,1566,78,0,0,277,Arsenal,Man Utd,Chelsea,Liverpool,Norwich,1.4,2.8,2,2.5,1.9,2.4,2.4,1.9,1.6,3.7,1.8,2.6,53.5
Naby,Keita,MID,LIV,5800000,0,24,0.923076923076923,1.59151193633952E-07,4.13793103448276E-06,0,68249,1,0,0,0,0,1,0,4.1,97,-2,0,24,2,0.2,0,1,3,0,3,0,1,0.2,43045,0,-1,0,1,309,178,0,0,91,West Ham,Watford,Bournemouth,Everton,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,34.4
Caoimhin,Kelleher,GLK,LIV,4400000,0,0,0,0,0,0,1631,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,1140,0,-1,0,0,0,2,0,0,0,West Ham,Watford,Bournemouth,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd,Kelly,DEF,BOU,4400000,0,0,0,0,0,0,9099,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,4926,0,-1,0,0,0,2,0,0,0,Burnley,Chelsea,Liverpool,Crystal Palace,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Kelly,DEF,CRY,4200000,0,64,3.4,8.0952380952381E-07,1.52380952380952E-05,0,1881227,0,16,0,0,0,0,0,15.2,18616,2,0,64,-2,0,0,0,4,0,6,0,1,21.6,1845915,0,-1,0,0,1547,3553,0,0,288,Newcastle,Brighton,Watford,Bournemouth,Liverpool,4.7,3.1,3.6,3,3.3,3.1,3,3.5,4.1,3.9,2.7,4.6,41.7
,Kenedy,MID,CHE,5200000,0,0,0,0,0,0,4570,0,0,0,0,0,0,0,0,7,-3,0,0,3,0,0,0,0,0,0,0,0,0,887,0,-1,0,0,0,0,0,0,0,Tottenham,Bournemouth,Everton,Aston Villa,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kepa,GLK,CHE,5500000,0,63,2.6,4.72727272727273E-07,1.14545454545455E-05,0,443386,0,32,0,41,0,0,0,11.5,3808,0,0,63,0,0,0,0,0,0,5,0,0,4.4,340890,0,-1,0,0,2160,330,0,0,363,Tottenham,Bournemouth,Everton,Aston Villa,Man City,3.1,2,2.8,2.9,2,2.8,2.3,2.3,2.1,2.6,2.3,1.9,37.5
,Ki Sung-yueng,MID,NEW,4700000,0,4,1.3,2.76595744680851E-07,8.51063829787234E-07,0,5024,0,6,0,0,0,0,0,0.9,6,-3,0,4,3,0,0,0,0,0,0,0,0,0,1300,0,-1,0,0,135,4,0,0,18,Crystal Palace,Burnley,Southampton,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,5.8
,Kiko Femenia,DEF,WAT,4200000,0,29,1.7,4.04761904761905E-07,6.9047619047619E-06,0,104174,4,28,0,0,0,0,0,6.9,456,-3,0,29,3,0,0,0,0,0,3,0,0,0.4,76100,0,-1,0,0,1344,7,0,0,231,Man Utd,Liverpool,Crystal Palace,Leicester,Burnley,0,1.2,1.1,1.2,0.8,0.9,1.1,1.5,1.9,1.4,1.1,0.8,47.8
Gavin,Kilkenny,MID,BOU,4500000,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,-1,0,0,0,3,0,0,0,Burnley,Chelsea,Liverpool,Crystal Palace,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Kilman,DEF,WOL,4000000,0,5,0.192307692307692,4.80769230769231E-08,1.25E-06,0,147417,0,2,0,0,0,0,0,1.2,874,0,0,5,0,0,0,0,0,0,0,0,0,2,141215,0,-1,0,0,184,311,0,0,24,Norwich,Tottenham,Brighton,West Ham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.7
Andy,King,MID,LEI,4300000,0,0,0,0,0,0,66046,0,0,0,0,0,0,0,0,95,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,40452,0,-1,0,0,0,18,0,0,0,Man City,Norwich,Aston Villa,Watford,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,King,FWD,BOU,6100000,2,61,3.4,5.57377049180328E-07,1E-05,0,1667609,0,21,0,0,0,3,0,10,452,-4,0,61,4,0.2,0,1,6,0,3,0,3,3.3,623997,0,-1,0,1,1394,523,0,0,191,Burnley,Chelsea,Liverpool,Crystal Palace,Wolverhampton,3,3.7,2.6,3.8,2.9,3.6,2.9,4.2,3.2,3.3,3.9,2.8,92.7
Nya,Kirby,MID,CRY,4500000,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,-1,0,0,0,4,0,0,0,Newcastle,Brighton,Watford,Bournemouth,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
Timm,Klose,DEF,NOR,4300000,0,0,0,0,0,0,5891,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0,823,0,-1,0,0,0,3,0,0,0,Wolverhampton,Leicester,Sheffield United,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Knockaert,MID,BHA,5400000,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,281,0,-1,0,0,0,2,0,0,0,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Kodjia,FWD,AVL,5400000,0,5,0.8,1.48148148148148E-07,9.25925925925926E-07,0,27652,1,6,0,0,0,0,0,0.9,13,-1,0,5,1,0,0,0,0,0,0,0,0,0.1,4207,0,-1,0,0,111,1,0,0,14,Southampton,Leicester,Chelsea,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,3.8
Abd-Al-Ali Morakinyo Olaposi,Koiki,DEF,BUR,4000000,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0,-1,0,0,0,51,0,0,0,Bournemouth,Newcastle,Tottenham,Man City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0
Sead,Kolasinac,DEF,ARS,5200000,1,35,1.34615384615385,2.5887573964497E-07,6.73076923076923E-06,0,126510,3,19,0,0,0,0,0,6.7,201,-3,0,35,3,0.1,0,0.3,1,0,2,0,2,0.5,55443,0,-1,0,0,1103,31,0,0,222,Everton,West Ham,Brighton,Southampton,Norwich,0,0,1.2,0.7,0.7,1,0.7,0.8,0.9,0.8,1,0.8,41.2
,Konsa,DEF,AVL,4300000,0,30,1.15384615384615,2.68336314847943E-07,6.97674418604651E-06,0,7274,1,29,0,0,0,0,0,7,73,-2,0,30,2,0.1,0,0.3,1,0,2,0,2,0.1,6573,0,-1,0,0,1198,23,0,0,198,Southampton,Leicester,Chelsea,Newcastle,Wolverhampton,0.6,0,0.6,0.7,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.7,43.3
