FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Seamus,Coleman,DEF,EVE,5500000,1,13,2.6,4.72727272727273E-07,2.36363636363636E-06,0,102048,2,7,0,0,0,0,0,2.4,6301,0,0,13,0,0.3,0,1.8,0,0,2,0,0,3.2,87650,0,-1,0,0,450,1842,0,0,80,Bournemouth,Sheffield United,Man City,Burnley,West Ham,1.3,3,1.7,1.3,2.5,1.3,2.6,1.4,2.8,1.3,1.3,2.3,1.3,1.9,2.3,2.3,1.3,2.1,1.3,2.9,1.3,3.4,1.3,2.8,1.3,2,1.3,2.7,1.4,2.6,1.3,3.9,1.3,1.7,16.6
Aaron,Connolly,FWD,BHA,4500000,1,2,0.5,1.11111111111111E-07,4.44444444444444E-07,0,4423,0,2,0,0,0,0,0,0.4,1512,0,0,2,0,0.2,0,1,0,0,0,0,0,0.3,19397,0,-1,0,0,30,5897,0,0,2,Burnley,Newcastle,Chelsea,Tottenham,Aston Villa,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.2
Jack,Cork,MID,BUR,5000000,2,11,2.2,4.4E-07,2.2E-06,0,9093,0,7,0,0,0,0,0,2.2,565,0,0,11,0,0.4,0,2,0,0,1,0,0,0.3,8185,0,-1,0,0,437,336,0,0,52,Brighton,Norwich,Aston Villa,Everton,Leicester,1.7,1.9,1.1,2.2,1.1,1.5,1.8,1.4,1.6,2.2,1.1,1.1,1.3,1.7,1.1,1.3,2.4,1.1,1.3,1.1,1.4,1.4,1.7,2,1.1,1.1,1.6,1.2,2.4,1.4,1.1,2,1.1,1.3,10.6
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0,315,0,-1,0,0,0,12,0,0,0,Chelsea,Crystal Palace,Watford,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,4900000,0,0,0,0,0,0,13156,0,5,0,0,0,0,0,0,419,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,5052,0,-1,0,0,90,200,0,0,7,Aston Villa,Man Utd,Bournemouth,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Patrick,Cutrone,FWD,WOL,5800000,5,9,2.25,3.87931034482759E-07,1.55172413793103E-06,0,62164,0,4,0,0,0,1,0,1.6,1939,-2,0,9,2,0.3,0,2,0,0,0,0,0,0.8,13667,0,-1,0,0,127,1705,0,0,28,Chelsea,Crystal Palace,Watford,Man City,Southampton,2.7,1.2,2.4,1.7,1.4,1.9,1.7,2.8,2,1.5,1.9,2.1,1.6,2.2,1.6,1.4,2.6,1.2,1.4,1.4,1.3,1.7,3.4,1.8,1.7,2.1,2,1.4,1.7,1.1,2.4,1.6,2.2,2.1,15.9
Pontus,Dahlberg,GLK,WAT,4500000,0,0,0,0,0,0,2917,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0.1,592,0,-1,0,0,0,40,0,0,0,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,0,0,0,0,0,8290,0,0,0,0,0,0,0,0,214,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,827,0,-1,0,0,0,9,0,0,0,Leicester,West Ham,Arsenal,Newcastle,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4400000,0,3,0.75,1.70454545454545E-07,6.81818181818182E-07,0,11737,0,2,0,0,0,0,0,0.7,524,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.2,2957,0,-1,0,0,126,9,0,0,18,Everton,Southampton,West Ham,Arsenal,Norwich,0,0,0,0,0,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0.1,242,0,-1,0,0,0,23,0,0,0,Norwich,Watford,Everton,Wolverhampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,0,0,0,0,0,0,3434,0,0,0,0,0,0,0,0,44,-2,0,0,2,0,0,0,0,0,0,0,0,0,177,0,-1,0,0,0,4,0,0,0,Everton,Southampton,West Ham,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4500000,0,8,2,4.44444444444444E-07,1.77777777777778E-06,0,10582,0,1,0,0,0,0,0,1.8,640,0,0,8,0,0.1,0,0.5,0,0,1,0,0,0.3,7226,0,-1,0,0,180,25,0,0,37,Tottenham,Wolverhampton,Norwich,West Ham,Man City,0,1.5,1.8,1,1,1,1.8,1,1.2,1,1,1,1.3,1.8,1.5,1,1,1.1,1,1.7,2,1,1.9,1,1.5,1,1,1.4,1,1.4,1.1,1.8,1,1.7,10.7
Kevin,Danso,DEF,SOU,4500000,0,8,2,4.44444444444444E-07,1.77777777777778E-06,0,1222,0,1,0,0,0,0,0,1.8,52,0,0,8,0,0.4,0,2,0,0,1,0,1,0,1790,0,-1,0,0,162,131,0,1,30,Sheffield United,Bournemouth,Tottenham,Chelsea,Wolverhampton,1.4,1,1.7,1.1,1.2,1.4,1,2.4,1,1.1,1.4,2.4,1.2,1.7,1,1.8,1.3,1.4,1.2,1.2,1.1,1,2.7,1.5,1.4,1,1,1.4,1,1.4,1.2,1,1,1.5,4.4
Karl,Darlow,GLK,NEW,4500000,0,0,0,0,0,0,2927,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0.1,734,0,-1,0,0,0,39,0,0,0,Liverpool,Brighton,Leicester,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,3613,0,0,0,0,0,0,0,0,229,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,394,0,-1,0,0,0,7,0,0,0,Leicester,West Ham,Arsenal,Newcastle,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5900000,1,3,0.8,1.35593220338983E-07,5.08474576271186E-07,0,256005,2,8,0,0,0,0,0,0.5,10476,-1,0,3,1,0.1,0,0.8,0,0,0,0,0,6.1,43299,0,-1,0,0,360,2217,0,0,48,Watford,Aston Villa,Man Utd,Bournemouth,Sheffield United,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10
,David Silva,MID,MCI,7500000,1,25,5,6.66666666666667E-07,3.33333333333333E-06,0,208698,0,4,0,0,0,0,0,3.3,28596,0,0,25,0,0.7,0,5.5,3,0,2,0,4,8.3,427452,0,-1,0,1,314,21467,0,0,90,Norwich,Watford,Everton,Wolverhampton,Crystal Palace,3.9,5,4,6,5,6.8,4.5,4.1,5,7,5.6,4.4,5.5,4.4,6.4,6.8,6.4,4.5,6.6,6.6,4.6,4.5,4.8,4.7,4.2,5.4,4.6,3.3,5.6,4.5,6.3,5.4,6.2,5.9,29.9
Ben,Davies,DEF,TOT,5500000,1,2,0.5,9.09090909090909E-08,3.63636363636364E-07,0,6191,0,0,0,0,0,0,0,0.4,379,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0.2,3062,0,-1,0,0,16,302,0,0,7,Crystal Palace,Leicester,Southampton,Brighton,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,1.1
Tom,Davies,MID,EVE,5400000,0,1,0.25,4.62962962962963E-08,1.85185185185185E-07,0,4993,0,0,0,0,0,0,0,0.2,226,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1838,0,-1,0,0,11,74,0,0,2,Bournemouth,Sheffield United,Man City,Burnley,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Keinan,Davis,MID,AVL,4500000,0,2,0.5,1.11111111111111E-07,4.44444444444444E-07,0,11770,0,1,0,0,0,0,0,0.4,584,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0.3,8177,0,-1,0,0,34,507,0,0,9,West Ham,Arsenal,Burnley,Norwich,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,1.9
Craig,Dawson,DEF,WAT,4900000,1,6,1.2,2.44897959183673E-07,1.22448979591837E-06,0,7751,1,10,0,0,0,0,0,1.2,369,-1,0,6,1,0.2,0,1.2,0,0,0,0,0,0.2,2286,0,-1,0,0,450,228,0,0,53,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,1.3,0.6,0.6,0.6,0.7,1.1,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,18.3
Kevin,De Bruyne,MID,MCI,9800000,1,37,7.4,7.55102040816327E-07,3.77551020408163E-06,0,296650,0,3,0,0,0,1,0,3.8,48520,3,0,37,-3,0.8,0,7.5,6,0,2,0,5,35.5,1453603,0,-1,0,2,359,50024,0,0,150,Norwich,Watford,Everton,Wolverhampton,Crystal Palace,7.3,8.8,7.3,9.6,8.9,11.1,8.2,7.5,8.8,11.1,9.7,8,9.5,8,10.1,10,10.7,8.1,10.9,9.7,8.3,8.1,8.6,8.3,7.7,9.4,8.3,6.2,9.6,8.1,10.7,9.1,10.5,10,56.5
David,de Gea,GLK,MUN,5600000,9,24,4.8,8.57142857142857E-07,4.28571428571429E-06,0,349838,0,4,0,13,0,0,0,4.3,9591,1,0,24,-1,0.6,0,3.5,4,0,2,0,0,18.3,600254,0,-1,0,1,450,24106,0,0,90,Leicester,West Ham,Arsenal,Newcastle,Liverpool,5.8,5.1,4.3,7,4.4,2.8,3.5,4.7,4.8,7.2,5.6,3.8,7.2,4.9,6,3.8,3.7,5.9,3.9,4.9,5.3,3.3,5.1,4.8,3.9,5.4,6.3,5.1,3.9,5,5.6,4.1,5.3,4.9,9.8
Troy,Deeney,FWD,WAT,6300000,0,4,1,1.58730158730159E-07,6.34920634920635E-07,0,160105,0,4,0,0,0,0,0,0.6,2420,-2,0,4,2,0.1,0,0.5,0,0,0,0,0,0.7,14935,0,-1,0,0,180,43,0,0,11,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,0,0,0,0,0,0,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.6,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,1.1,0.5,0.6,0.5,0.5,9
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,-1,0,0,0,5,0,0,0,Brighton,Norwich,Aston Villa,Everton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5400000,0,0,0,0,0,0,14193,2,5,0,0,0,0,0,0,474,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,5013,0,-1,0,0,180,557,0,0,15,Bournemouth,Sheffield United,Man City,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7
Leander,Dendoncker,MID,WOL,4500000,1,9,1.8,4E-07,2E-06,0,420782,0,7,0,0,0,0,0,2,29324,0,0,9,0,0.3,0,1.5,0,0,1,0,0,12,282950,0,-1,0,0,346,7307,0,0,32,Chelsea,Crystal Palace,Watford,Man City,Southampton,1.1,0.9,1.1,0.9,0.9,1.5,1,1.7,1.3,1.7,0.9,1.2,0.9,0.9,0.9,0.9,1.2,0.9,1,0.9,0.9,0.9,1.4,0.9,0.9,1,1.2,0.9,1,1.4,1.6,1,1.6,0.9,9.8
Gerard,Deulofeu,FWD,WAT,6200000,7,13,2.6,4.19354838709677E-07,2.09677419354839E-06,0,272634,0,7,0,0,0,0,0,2.1,7766,-3,0,13,3,0.5,0,3,2,0,0,0,1,2.3,50640,0,-1,0,0,294,2778,0,0,53,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,2,2.4,2,1.7,2.4,2.2,3.1,3,2.1,2,2.1,2.5,2,1.9,1.6,3.2,1.8,2.8,1.8,2,2.7,2.8,1.8,1.6,1.7,1.9,2.2,1.5,2.9,3.9,1.4,2.8,1.8,2.4,44.3
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,4859,0,0,0,0,0,0,0,0,335,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3784,0,-1,0,0,0,618,0,0,0,Aston Villa,Man Utd,Bournemouth,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,0,0,0,0,0,0,8765,0,0,0,0,0,0,0,0,342,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3963,0,-1,0,0,0,262,0,0,0,Crystal Palace,Leicester,Southampton,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucas,Digne,DEF,EVE,6200000,0,23,4.6,7.41935483870968E-07,3.70967741935484E-06,0,363062,1,7,0,0,0,0,0,3.7,31875,2,0,23,-2,0.7,0,4.2,3,0,2,0,2,29.9,728440,0,-1,0,1,432,38215,0,0,101,Bournemouth,Sheffield United,Man City,Burnley,West Ham,2.3,6.5,4.3,2.3,5.6,3.4,5.9,3.5,6.1,3.2,2.4,5.4,2.7,4.6,5.3,5.4,2.3,5.1,3.4,6.3,3.2,6.9,2.3,6.1,2.3,4.8,2.3,6.1,3.7,5.9,2.7,6.9,3.1,4.3,37.9
Issa,Diop,DEF,WHU,4500000,0,12,3,6.66666666666667E-07,2.66666666666667E-06,0,75427,0,7,0,0,0,0,0,2.7,3328,0,0,12,0,0.7,0,3,2,0,1,0,0,3.3,44854,0,-1,0,0,360,3112,0,0,56,Aston Villa,Man Utd,Bournemouth,Crystal Palace,Everton,3.1,2.6,2,3.3,2.7,2.8,2.7,2.1,2.4,1.8,2.4,1.6,3,1.7,2.3,2.5,1.5,2.7,4.1,2.8,1.9,2.1,2.2,2.4,2.1,2.2,3.1,2,4.2,2,1.5,2.1,2.4,4.4,11.6
Moussa,Djenepo,MID,SOU,5400000,11,16,4,7.40740740740741E-07,2.96296296296296E-06,0,4671,2,0,0,0,0,2,0,3,401,-1,0,16,1,0.7,0,4,3,0,1,0,0,0.2,7860,0,-1,0,1,123,6134,0,0,65,Sheffield United,Bournemouth,Tottenham,Chelsea,Wolverhampton,4.8,4,3.2,3.6,4.6,3.2,2.6,4.8,3.9,3.7,4.3,5.1,3.3,3.1,3.2,4.9,2.4,3.4,4.5,3.5,2.8,4,5.1,4.1,3.2,2.7,3.4,4.5,2,2.7,2.9,3.2,4.6,5.1,16.9
Matt,Doherty,DEF,WOL,6000000,4,13,3.25,5.41666666666667E-07,2.16666666666667E-06,0,111184,0,3,0,0,0,0,0,2.2,3630,0,0,13,0,0.3,0,1.8,0,0,1,0,1,2.6,34171,0,-1,0,0,244,2017,0,0,43,Chelsea,Crystal Palace,Watford,Man City,Southampton,2.6,2.4,2.7,2.2,3,4.4,2.1,4.9,2,3.5,2.8,3.1,3,1.6,1.9,2.2,2.9,3.3,3.1,2.2,2.5,3.2,3.2,3.3,2.4,3,1.9,3.3,2.1,2.8,4.8,2.2,4,1.9,5.3
Abdoulaye,Doucoure,MID,WAT,5800000,2,7,1.4,2.41379310344828E-07,1.20689655172414E-06,0,129056,1,10,0,0,0,0,0,1.2,3174,-2,0,7,2,0.3,0,1.8,0,0,0,0,0,1.3,5943,1,-1,0,0,430,406,0,0,50,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,0.7,0.7,0.9,1.1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1,0.7,0.7,1,1,0.8,0.9,0.7,0.7,0.9,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.8,0.7,0.7,31.2
,Douglas Luiz,MID,AVL,4600000,0,15,3.8,8.26086956521739E-07,3.26086956521739E-06,0,116708,1,4,0,0,0,1,0,3.3,11065,1,0,15,-1,0.8,0,3.5,2,0,2,0,0,5,373911,0,-1,0,0,258,8880,0,0,49,West Ham,Arsenal,Burnley,Norwich,Brighton,4,2.1,4.6,1.9,4,1.9,3,2.7,3.9,1.9,1.9,3.9,2.9,4,5,2.6,2.2,2.6,2.7,4.4,2.7,3.1,2.1,5.6,1.9,4.3,3.1,5.1,1.9,3.9,5.5,1.9,4.1,2.2,11.8
Luke,Dreher,MID,CRY,4500000,0,0,0,0,0,0,2352,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1186,0,-1,0,0,0,58,0,0,0,Tottenham,Wolverhampton,Norwich,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4500000,0,0,0,0,0,0,91076,0,0,0,0,0,0,0,0,4008,0,0,0,0,0,0,0,0,0,0,0,0,1.2,15368,0,-1,0,0,0,70,0,0,0,Brighton,Norwich,Aston Villa,Everton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,1,3,1,1.85185185185185E-07,5.55555555555556E-07,0,9365,0,1,0,0,0,0,0,0.6,295,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,0.1,2047,0,-1,0,0,27,412,0,0,4,Man City,Burnley,Crystal Palace,Aston Villa,Bournemouth,0.5,0.5,0.5,1,0.5,0.6,0.5,0.8,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.6,0.5,0.6,0.5,1.1
Martin,Dubravka,GLK,NEW,5000000,2,15,3,6E-07,3E-06,0,22049,0,8,0,16,0,0,0,3,1029,0,0,15,0,0.6,0,3.2,0,0,1,0,0,0.9,15328,0,-1,0,0,450,1274,0,0,80,Liverpool,Brighton,Leicester,Man Utd,Chelsea,2.5,1.5,3.1,2.1,2.1,1.8,3.2,1.5,3.4,1.5,3,1.9,2.4,2.8,2.7,3.7,2.1,2.7,1.6,3,2.1,2.3,2.6,1.6,3.3,2.3,4,2.2,1.8,2.4,3.1,1.9,3.3,1.5,11.1
Mark,Duffy,MID,SHU,5300000,0,0,0,0,0,0,4361,0,0,0,0,0,0,0,0,68,-2,0,0,2,0,0,0,0,0,0,0,0,0,86,0,-1,0,0,0,6,0,0,0,Southampton,Everton,Liverpool,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,5000000,2,11,2.8,5.6E-07,2.2E-06,0,66218,0,4,0,0,0,0,0,2.2,3419,0,0,11,0,0.2,0,1.2,0,0,1,0,0,2.2,30255,0,-1,0,0,360,738,0,0,65,Burnley,Newcastle,Chelsea,Tottenham,Aston Villa,1.6,3.9,1.8,1.9,3,3.6,2.1,2.3,2.1,2.1,2,1.8,2.2,2.3,3,1.4,1.6,2.6,3.9,1.9,2.8,1.7,2.6,2.7,2.3,1.4,2.6,2.1,1.5,1.4,1.4,2.9,2.2,2,7.9
Paul,Dummett,DEF,NEW,4500000,1,11,2.2,4.88888888888889E-07,2.44444444444444E-06,0,8889,2,8,0,0,0,0,0,2.4,403,0,0,11,0,0.5,0,2.2,1,0,1,0,0,0.3,12789,0,-1,0,0,450,670,0,0,75,Liverpool,Brighton,Leicester,Man Utd,Chelsea,1.5,1.1,1.9,1.2,1.2,1.1,2,1.1,2.2,1.1,1.9,1.1,1.4,1.7,1.7,2.4,1.2,1.7,1.1,1.9,1.2,1.4,1.6,1.1,2.1,1.4,2.6,1.3,1.1,1.4,1.9,1.1,2,1.1,15
Lewis,Dunk,DEF,BHA,4600000,2,16,3.2,6.95652173913044E-07,3.47826086956522E-06,0,213765,2,8,0,0,0,0,0,3.5,12779,1,0,16,-1,0.3,0,1.2,4,0,1,0,1,11.3,426256,0,-1,0,1,450,6628,0,0,98,Burnley,Newcastle,Chelsea,Tottenham,Aston Villa,2,4.7,2.2,2.4,3.6,4.3,2.6,2.9,2.6,2.6,2.4,2.2,2.7,2.9,3.6,1.6,2,3.2,4.6,2.3,3.4,2.1,3.2,3.3,2.8,1.6,3.2,2.6,1.8,1.7,1.6,3.5,2.7,2.5,13.7
Jake,Eastwood,GLK,SHU,4400000,0,0,0,0,0,0,6490,0,0,0,0,0,0,0,0,226,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1046,0,-1,0,0,0,55,0,0,0,Southampton,Everton,Liverpool,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6100000,1,18,3.6,5.9016393442623E-07,2.95081967213115E-06,0,337064,1,6,0,10,0,0,0,3,30021,1,0,18,-1,0.5,0,2.8,0,0,2,0,0,22.2,535078,0,-1,0,0,450,7487,0,0,89,Norwich,Watford,Everton,Wolverhampton,Crystal Palace,2.1,2.8,3.6,3,3.1,5.4,3.2,2.9,2.7,5.3,2.8,3.4,2.8,3.4,3.2,3.7,5.2,4.1,4.2,3.6,4.1,3,3.7,2.2,3.2,2.7,2.5,2.3,4,3.5,3.9,2,3.7,3.4,9.4
John,Egan,DEF,SHU,4500000,2,12,2.4,5.33333333333333E-07,2.66666666666667E-06,0,3965,0,6,0,0,0,0,0,2.7,223,0,0,12,0,0.6,0,2.5,0,0,1,0,0,0.2,3250,0,-1,0,0,450,118,0,0,75,Southampton,Everton,Liverpool,Watford,Arsenal,2,1.6,1.4,1.6,1.4,1.7,1.7,1.9,2.1,1.4,2.2,1.2,3.6,1.8,1.7,1.2,1.2,1.8,1.2,1.2,1.3,1.2,1.6,1.9,2.1,2.8,1.4,2,1.2,1.8,1.7,1.6,3.4,1.8,9.3
Anwar,El Ghazi,MID,AVL,5500000,0,10,2.5,4.54545454545455E-07,1.81818181818182E-06,0,20761,0,5,0,0,0,1,0,1.8,1304,0,0,10,0,0.4,0,2,0,0,0,0,0,0.4,20897,0,-1,0,0,177,320,0,0,23,West Ham,Arsenal,Burnley,Norwich,Brighton,2.1,1.2,2.5,1.2,2.1,1.2,1.5,1.3,2.1,1.2,1.2,2.1,1.4,2.1,2.8,1.3,1.2,1.3,1.3,2.3,1.3,1.6,1.2,3.3,1.2,2.3,1.6,2.8,1.2,2.1,3.1,1.2,2.2,1.2,18.2
Ahmed,El Mohamady,DEF,AVL,4400000,0,6,2,4.54545454545455E-07,1.36363636363636E-06,0,66363,0,5,0,0,0,0,0,1.4,3203,-1,1,6,1,0.3,0,1.2,3,0,0,0,0,1.5,30509,0,-1,0,0,184,1015,-1,0,47,West Ham,Arsenal,Burnley,Norwich,Brighton,1.6,1,1.5,1,1.4,1,1.3,1,1.9,1,1,1.8,1,1.8,1.9,1,1,1.1,1,1.5,1,1.8,1,2.1,1,1.5,1.5,1.6,1,1.9,2.3,1,1.2,1,12.3
Mohamed,Elneny,MID,ARS,4400000,0,0,0,0,0,0,29815,0,0,0,0,0,0,0,0,1924,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,30048,0,-1,0,0,0,347,0,0,0,Watford,Aston Villa,Man Utd,Bournemouth,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,2506,0,0,0,0,0,0,0,0,91,-2,1,0,2,0,0,0,0,0,0,0,0,0,158,0,-1,0,0,0,5,-1,0,0,Sheffield United,Bournemouth,Tottenham,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
