FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Bernard,MID,EVE,6500000,11,13,6.5,1E-06,2E-06,0,10090,1,0,0,0,0,1,0,2,4907,0,0,13,0,1,0,6.5,3,0,2,0,0,1.2,42083,0,-1,0,1,180,35324,0,0,42,Watford,Aston Villa,Wolverhampton,Bournemouth,Sheffield United,9.2,4.6,9.2,7,9.2,3.9,5.3,7.2,4.9,4.8,7.4,6.3,4.5,4,6.9,5,6.5,6.6,6.1,3.2,6.2,5.9,7.4,8.1,7.7,5.2,6.3,5.6,5.2,5,5.8,3.6,8.6,8.1,5.8,8.1,8.3,16.5
,Bernardo,DEF,BHA,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1400,0,0,0,0,0,0,0,0.2,434,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.2,390,0,-1,0,0,1,90,0,0,3,West Ham,Southampton,Man City,Burnley,Newcastle,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0
,Bernardo Silva,MID,MCI,7900000,2,2,2,2.53164556962025E-07,2.53164556962025E-07,0,434081,0,2,0,0,0,0,0,0.3,105088,-1,1,2,1,0.1,0,1,0,0,0,0,0,19.4,39368,0,-1,0,0,79,11743,-1,0,7,Tottenham,Bournemouth,Brighton,Norwich,Watford,1,1.1,1,1,1.8,1,2.2,1,1,1.5,1,1,1,1,1,1,1,1.8,1.7,1,1,1.2,1.3,1,1.1,1,1,1,1,1,1,1.2,1.2,1,1.4,1.4,1,12
Ryan,Bertrand,DEF,SOU,5000000,1,2,1,2E-07,4E-07,0,9431,0,5,0,0,0,0,0,0.4,2018,0,0,2,0,0.2,0,1,0,0,0,0,0,1.1,2250,0,-1,0,0,166,788,0,0,14,Liverpool,Brighton,Man Utd,Sheffield United,Bournemouth,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.8,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.7,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.3
Muhamed,Besic,MID,SHU,4500000,0,0,0,0,0,0,2595,0,0,0,0,0,0,0,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2613,0,-1,0,0,0,439,0,0,0,Crystal Palace,Leicester,Chelsea,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philip,Billing,MID,BOU,5000000,0,2,1,2E-07,4E-07,0,2379,1,1,0,0,0,0,0,0.4,890,0,0,2,0,0.2,0,1,0,0,0,0,0,0.2,2900,0,-1,0,0,135,267,0,0,15,Aston Villa,Man City,Leicester,Everton,Southampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.3
Yves,Bissouma,MID,BHA,5000000,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-1,0,0,0,6,0,0,0,West Ham,Southampton,Man City,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birkir,Bjarnason,MID,AVL,4500000,0,0,0,0,0,0,2856,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0.1,148,0,-1,0,0,0,23,0,0,0,Bournemouth,Everton,Crystal Palace,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5000000,0,9,9,1.8E-06,1.8E-06,0,35113,0,0,0,0,0,0,0,1.8,10246,0,0,9,0,0.9,0,4.5,3,0,1,0,0,7,49307,0,-1,0,0,90,17737,0,0,32,Man Utd,Burnley,Everton,Chelsea,Crystal Palace,11,8.6,11.2,12.8,11.2,11.6,8.1,11.3,11.2,7.4,12.8,7.6,11,12,7.6,10.7,6.7,9.9,6.5,9.9,12.8,9.6,8.2,9.2,12.8,8.4,8.9,9.4,10.3,9.4,11.2,9.2,9.2,12.8,6.8,12.8,11.2,3
Gaetan,Bong,DEF,BHA,4500000,0,0,0,0,0,0,1544,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0.2,274,0,-1,0,0,0,93,0,0,0,West Ham,Southampton,Man City,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artur,Boruc,GLK,BOU,4500000,0,0,0,0,0,0,4070,0,0,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0.4,414,0,-1,0,0,0,67,0,0,0,Aston Villa,Man City,Leicester,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,0,1,1,1.81818181818182E-07,1.81818181818182E-07,0,1058,0,1,0,0,0,0,0,0.2,376,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.1,398,0,-1,0,0,17,64,0,0,2,Liverpool,Brighton,Man Utd,Sheffield United,Bournemouth,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.4
Robbie,Brady,MID,BUR,5500000,0,0,0,0,0,0,475,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,-1,0,0,0,13,0,0,0,Arsenal,Wolverhampton,Liverpool,Brighton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4900000,0,0,0,0,0,0,6279,0,0,0,0,0,0,0,0,1264,-1,1,0,1,0,0,0,0,0,0,0,0,0.3,1445,0,-1,0,0,0,265,-1,0,0,Tottenham,Bournemouth,Brighton,Norwich,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,LIV,4500000,0,0,0,0,0,0,8389,0,0,0,0,0,0,0,0,2793,0,0,0,0,0,0,0,0,0,0,0,0,0.6,8153,0,-1,0,0,0,2598,0,0,0,Southampton,Arsenal,Burnley,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,6400000,0,0,0,0,0,0,9301,0,0,0,0,0,0,0,0,1749,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,165,0,-1,0,0,0,36,-1,0,0,Aston Villa,Man City,Leicester,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Buendia,MID,NOR,6000000,2,6,3,5E-07,1E-06,0,8715,1,5,0,0,0,0,0,1,3805,0,0,6,0,0.5,0,3,0,0,0,0,1,0.8,19348,0,-1,0,0,180,1178,0,0,27,Newcastle,Chelsea,West Ham,Man City,Burnley,2.3,2.1,1.6,1.5,1.5,1.9,1.6,2.1,1.8,1.5,3.3,1.5,1.9,2.3,3.2,1.5,3.9,1.5,1.5,2.4,1.5,2.7,1.5,1.7,1.5,3.3,1.6,2.6,2.9,1.8,1.5,1.8,2.7,2.2,1.6,1.9,1.5,18.5
Dan,Burn,DEF,BHA,4500000,2,8,4,8.88888888888889E-07,1.77777777777778E-06,0,1088,0,1,0,0,0,0,0,1.8,484,0,0,8,0,0.9,0,4,0,0,1,0,0,0.2,3924,0,-1,0,0,180,1545,0,0,32,West Ham,Southampton,Man City,Burnley,Newcastle,3.8,3.4,2.1,2.3,5,4.5,3.2,4.5,5,2.2,2.5,5.7,2,2,5.3,3.6,3.3,2.4,2.6,5.3,4.2,5.3,2,3,3.6,2.5,4.4,4.5,2.5,5,3.3,2,2.2,2.8,2.7,5.7,2,7.4
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,71739,0,0,0,0,0,0,0,0,21290,0,0,0,0,0,0,0,0,0,0,0,0,25.9,74832,0,-1,0,0,0,21984,0,0,0,West Ham,Southampton,Man City,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1295,0,1,0,0,0,0,0,0.2,266,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.1,216,0,-1,0,0,1,98,0,0,3,Newcastle,Chelsea,West Ham,Man City,Burnley,0.8,0.7,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.1
Willy,Caballero,GLK,CHE,5000000,0,0,0,0,0,0,2905,0,0,0,0,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0.2,757,0,-1,0,0,0,182,0,0,0,Leicester,Norwich,Sheffield United,Wolverhampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CRY,4500000,0,0,0,0,0,0,22948,0,0,0,0,0,0,0,0,7145,0,0,0,0,0,0,0,0,0,0,0,0,1.9,5905,0,-1,0,0,0,1107,0,0,0,Sheffield United,Man Utd,Aston Villa,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic,Calvert-Lewin,FWD,EVE,6000000,2,4,2,3.33333333333333E-07,6.66666666666667E-07,0,24715,0,0,0,0,0,0,0,0.7,8944,0,0,4,0,0.3,0,2,0,0,2,0,0,1.7,15863,0,-1,0,0,139,3888,0,0,11,Watford,Aston Villa,Wolverhampton,Bournemouth,Sheffield United,1.9,1.2,1,1,1,1,1,2.2,1,1.6,1.5,1.9,1,1,2.3,1,1,1,1.2,1,1,1.8,1.6,1.5,1,1,1,1.9,1.2,1.5,1,1.2,1.9,1,1.6,1,1.2,2.6
Rafael,Camacho,MID,LIV,4500000,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,-1,0,0,0,20,0,0,0,Southampton,Arsenal,Burnley,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CRY,5000000,0,0,0,0,0,0,12727,0,0,0,0,0,0,0,0,4212,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1354,0,-1,0,0,0,185,0,0,0,Sheffield United,Man Utd,Aston Villa,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5500000,0,0,0,0,0,0,26155,0,0,0,0,0,0,0,0,8906,0,0,0,0,0,0,0,0,0,0,0,0,1.3,14160,0,-1,0,0,0,2823,0,0,0,Tottenham,Bournemouth,Brighton,Norwich,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Todd,Cantwell,MID,NOR,4500000,10,12,6,1.33333333333333E-06,2.66666666666667E-06,0,15267,0,5,0,0,0,0,0,2.7,9933,0,0,12,0,1.3,0,6,2,0,0,0,2,2.7,135387,0,-1,0,0,180,116507,0,0,43,Newcastle,Chelsea,West Ham,Man City,Burnley,6.6,6.1,5.2,3.4,4.7,5.7,5.2,6.3,5.6,4.3,8.5,4.4,5.7,6.6,8.3,4,8.5,4,4.2,6.9,4.4,7.4,3.2,5.4,4.6,7.4,5.1,7.2,7.8,5.6,4.6,5.5,7.4,6.4,4.9,5.8,3,19.7
Etienne,Capoue,MID,WAT,5000000,1,3,1.5,3E-07,6E-07,0,9737,1,4,0,0,0,0,0,0.6,3259,0,0,3,0,0.3,0,1.5,0,0,0,0,0,0.9,4588,0,-1,0,0,172,835,0,0,19,Everton,West Ham,Newcastle,Arsenal,Man City,0.8,0.8,0.8,0.8,0.8,1.1,1.1,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,3
,Carlos Sanchez,MID,WHU,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,4785,0,0,0,0,0,0,0,0.2,1352,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.4,5361,0,-1,0,0,7,1142,0,0,3,Brighton,Watford,Norwich,Aston Villa,Man Utd,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0
Andy,Carroll,FWD,NEW,5500000,0,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0.1,741,0,-1,0,0,0,152,0,0,0,Norwich,Tottenham,Watford,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4500000,2,3,1.5,3.33333333333333E-07,6.66666666666667E-07,0,37279,0,4,0,0,0,0,0,0.7,10338,0,0,3,0,0.3,0,1.5,0,0,0,0,0,3.7,2193,0,-1,0,0,180,769,0,0,26,Everton,West Ham,Newcastle,Arsenal,Man City,0.9,0.8,1.1,0.8,0.8,1,0.8,0.8,0.8,1.3,0.8,0.8,0.8,1.1,0.9,0.8,0.8,0.8,1.3,1.3,0.8,0.8,1,1.1,0.8,0.8,0.8,0.8,1.4,0.8,0.8,1,0.8,1.4,0.8,0.8,0.8,3.3
Ivan,Cavaleiro,MID,WOL,5000000,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,-1,0,0,0,18,0,0,0,Man Utd,Burnley,Everton,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ceballos,MID,ARS,5600000,11,12,6,1.07142857142857E-06,2.14285714285714E-06,0,48428,0,1,0,0,0,0,0,2.2,16185,1,-1,12,-1,1.1,0,6,3,0,0,0,2,8,276031,0,-1,0,1,108,254051,1,0,41,Burnley,Liverpool,Tottenham,Watford,Aston Villa,5.8,3.5,4.2,7.4,5.2,4.4,7.4,7.2,6.9,8.5,4,7.8,4.4,5.5,5.2,3.4,4.4,6.3,6.1,5.6,5.7,8.3,4.9,4.7,6.6,5.6,3,6.4,4.3,6.6,5.6,7.4,5.1,3.2,4.6,4,8.5,13.4
,Cedric,DEF,SOU,5000000,0,0,0,0,0,0,4240,0,0,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0.3,507,0,-1,0,0,0,127,0,0,0,Liverpool,Brighton,Man Utd,Sheffield United,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Chalobah,MID,WAT,4500000,0,0,0,0,0,0,2933,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1316,0,-1,0,0,0,625,0,0,0,Everton,West Ham,Newcastle,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chamberlain,MID,LIV,6400000,2,2,2,3.125E-07,3.125E-07,0,8832,0,1,0,0,0,0,0,0.3,1588,-1,1,2,1,0.2,0,1,0,0,0,0,0,0.5,2892,0,-1,0,0,88,1155,-1,0,14,Southampton,Arsenal,Burnley,Newcastle,Chelsea,1.2,1,1,1.2,1,1.3,1,1,1,1,1,1,1,1,1.1,1.8,1,1,2.2,1.7,1,1,1.8,1.5,1,1.1,1.4,1.4,1,1.2,1,1,1,1,1,1,1,3.2
Calum,Chambers,DEF,ARS,4500000,0,6,6,1.33333333333333E-06,1.33333333333333E-06,0,13278,0,0,0,0,0,0,0,1.3,6360,0,0,6,0,0.7,0,3,0,0,1,0,0,1.2,24821,0,-1,0,0,90,2082,0,0,26,Burnley,Liverpool,Tottenham,Watford,Aston Villa,4.6,3.3,5.9,5.4,8.5,4.9,5.1,4.9,7.8,8.5,7.4,6.4,3.4,5.1,5.7,5.4,7.4,4,8.5,6.1,6.6,6.1,7.4,3.5,8.5,8.5,4.2,6.9,4,5.2,4.4,7.4,8.5,4.7,4.3,7.4,6.6,1.3
James,Chester,DEF,AVL,4500000,0,0,0,0,0,0,2563,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0.1,51,0,-1,0,0,0,11,0,0,0,Bournemouth,Everton,Crystal Palace,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chicharito,FWD,WHU,6000000,8,9,4.5,7.5E-07,1.5E-06,0,15784,0,4,0,0,0,1,0,1.5,4578,0,0,9,0,0.8,0,4.5,2,0,0,0,0,1.3,23837,0,-1,0,1,106,19855,0,0,27,Brighton,Watford,Norwich,Aston Villa,Man Utd,2.4,5.1,6.1,4.4,4,3.4,3.7,2.2,2.6,5.3,2.5,5.4,5.6,2.9,3.2,5.3,4.4,2.8,3.4,4.3,2.2,2.5,2.6,3.2,2.9,3.5,6.1,2.4,3.7,4.6,6.4,4.4,3.3,5.3,6,3.1,5.3,7.6
Benjamin,Chilwell,DEF,LEI,5500000,0,6,6,1.09090909090909E-06,1.09090909090909E-06,0,39084,0,0,0,0,0,0,0,1.1,18663,0,0,6,0,0.5,0,3,0,0,1,0,0,5.2,15922,0,-1,0,0,90,4250,0,0,23,Chelsea,Sheffield United,Bournemouth,Man Utd,Tottenham,0,4.9,5.1,4.9,5.9,8.5,3.3,4.6,5.2,6.6,4.9,4,8.5,6.6,7.4,4.4,4.2,4.3,5.7,7.4,6.4,3.5,6.9,8.5,7.4,5.4,3.4,8.5,5.4,5.1,7.4,7.8,3.8,4,6.1,4.7,6.1,3.1
Tahith,Chong,MID,MUN,4500000,0,0,0,0,0,0,3695,0,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1482,0,-1,0,0,0,279,0,0,0,Wolverhampton,Crystal Palace,Southampton,Leicester,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4500000,2,5,5,1.11111111111111E-06,1.11111111111111E-06,0,9242,0,1,0,0,0,0,0,1.1,2825,0,0,5,0,0.6,0,2.5,0,0,1,0,0,1,24794,0,-1,0,0,132,2984,0,0,23,Chelsea,Sheffield United,Bournemouth,Man Utd,Tottenham,3.7,5.6,5.8,3.2,3.1,5,2.5,4.4,5.1,4.3,4.3,3.2,4.2,6.7,3,4.2,2.5,3.4,3.9,4.1,6,3.5,4.8,4.7,6.2,2.5,3.2,3.9,5.8,4.1,3.2,5.3,3.4,4.8,6.5,2.5,4.2,5.8
Andreas,Christensen,DEF,CHE,5000000,2,2,1,2E-07,4E-07,0,11121,0,5,0,0,0,0,0,0.4,3008,0,0,2,0,0.2,0,1,0,0,0,0,0,1.1,13846,0,-1,0,0,180,5145,0,0,33,Leicester,Norwich,Sheffield United,Wolverhampton,Liverpool,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,4.7
Ciaran,Clark,DEF,NEW,4500000,0,0,0,0,0,0,1683,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0.2,249,0,-1,0,0,0,34,0,0,0,Norwich,Tottenham,Watford,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Clarke,DEF,BHA,4500000,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-1,0,0,0,8,0,0,0,West Ham,Southampton,Man City,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,5000000,1,1,1,2E-07,2E-07,0,1581,0,0,0,0,0,0,0,0.2,330,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.1,434,0,-1,0,0,11,82,0,0,3,Everton,West Ham,Newcastle,Arsenal,Man City,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3
Conor,Coady,DEF,WOL,5000000,0,6,6,1.2E-06,1.2E-06,0,7229,0,0,0,0,0,0,0,1.2,1741,0,0,6,0,0.6,0,3,0,0,1,0,0,1.6,5598,0,-1,0,0,90,1695,0,0,20,Man Utd,Burnley,Everton,Chelsea,Crystal Palace,6.1,4.6,7.4,8.5,6.6,6.6,4.2,6.4,7.4,3.8,8.5,4,6.1,6.9,4,5.9,3.4,5.4,3.3,5.4,8.5,5.2,4.3,4.9,8.5,4.4,4.7,5.1,5.7,5.1,7.4,4.9,4.9,8.5,3.5,7.8,7.4,1
Jack,Colback,MID,NEW,4500000,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0.1,125,0,-1,0,0,0,26,0,0,0,Norwich,Tottenham,Watford,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5500000,5,11,5.5,1E-06,2E-06,0,19303,1,0,0,0,0,0,0,2,6552,0,0,11,0,1,0,5.5,0,0,2,0,0,3.7,31550,0,-1,0,0,180,12986,0,0,36,Watford,Aston Villa,Wolverhampton,Bournemouth,Sheffield United,5.8,6.8,7.8,3.4,5.4,4.7,3,6.1,3.4,5.2,4.5,3.8,6.8,2.8,7.8,4.3,4.3,3.9,6.8,3.7,4.4,4.9,7.8,4.7,6.9,3.3,5.4,6.8,3.7,2.9,7.8,4.1,5.6,6.8,7.8,4.3,4.4,5.3
Jack,Cork,MID,BUR,5000000,2,5,2.5,5E-07,1E-06,0,2792,0,2,0,0,0,0,0,1,845,0,0,5,0,0.5,0,2.5,0,0,1,0,0,0.3,3484,0,-1,0,0,180,828,0,0,19,Arsenal,Wolverhampton,Liverpool,Brighton,Norwich,1.2,2.5,1.2,1.2,1.3,1.2,1.3,1.2,1.5,1.9,1.6,2,1.8,1.2,1.2,1.7,1.6,1.2,1.3,1.2,1.2,1.2,1.2,1.4,1.7,2,1.3,1.2,1.2,2.5,1.4,2.4,1.2,1.2,3,1.2,1.3,5
Helder,Costa,MID,WOL,5000000,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,-1,0,0,0,31,0,0,0,Man Utd,Burnley,Everton,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5000000,0,0,0,0,0,0,4608,0,5,0,0,0,0,0,0,1461,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2289,0,-1,0,0,90,241,0,0,7,Brighton,Watford,Norwich,Aston Villa,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
