FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Bernardo Silva,MID,MCI,7900000,1,65,4.33333333333333,5.48523206751055E-07,8.22784810126582E-06,0,1728874,4,16,0,0,0,5,0,8.2,21558,-1,0,65,1,0.5,0,3.8,5,0,3,0,4,10.2,748795,0,-1,0,2,899,5264,0,0,278,Man Utd,Arsenal,Leicester,Wolverhampton,Sheffield United,5.1,4.6,3.9,4.6,5.6,4.8,3.3,4.6,5.9,3.2,4.5,3.3,5.4,3.6,5,3.5,3.3,5,5,4.4,5.4,5.1,4.6,125.8
Ryan,Bertrand,DEF,SOU,4800000,1,13,1.2,2.5E-07,2.70833333333333E-06,0,55391,2,28,0,0,0,1,0,2.7,370,-2,0,13,2,0.6,0,2.8,0,0,0,0,1,0.5,15507,0,-1,0,0,852,873,0,1,101,Newcastle,West Ham,Aston Villa,Chelsea,Crystal Palace,0.9,0.8,0.9,0.6,0.8,0.7,0.6,0.6,0.8,0.7,0.6,1,0.9,0.9,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,41.5
Muhamed,Besic,MID,SHU,4400000,1,2,0.133333333333333,3.03030303030303E-08,4.54545454545455E-07,0,13843,0,0,0,0,0,0,0,0.5,110,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.1,6944,0,-1,0,0,34,104,0,0,13,Norwich,Aston Villa,Brighton,Watford,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
Philip,Billing,MID,BOU,5000000,1,27,1.8,3.6E-07,5.4E-06,0,16993,6,20,0,0,0,0,0,5.4,172,0,0,27,0,0.2,0,0.8,0,0,3,0,1,0.1,13917,0,-1,0,0,1216,64,0,0,165,Liverpool,Chelsea,Burnley,Arsenal,Brighton,0.9,0.9,1.4,1.6,0.9,0.9,1.5,0.9,1.4,1.3,1.6,1,1,0.9,1.3,1,1.4,0.9,1.1,1,0.9,1.2,0.9,53.3
Yves,Bissouma,MID,BHA,5000000,0,6,0.4,8E-08,1.2E-06,0,686,0,3,0,0,0,0,0,1.2,18,0,0,6,0,0.1,0,0.6,0,0,0,0,0,0,614,0,-1,0,0,144,14,0,0,21,Wolverhampton,Crystal Palace,Sheffield United,Tottenham,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.6
Birkir,Bjarnason,MID,AVL,4500000,0,0,0,0,0,0,7187,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,-1,0,0,0,27,0,0,0,Leicester,Sheffield United,Southampton,Norwich,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4800000,0,34,2.26666666666667,4.72222222222222E-07,7.08333333333333E-06,0,626543,0,7,0,0,0,0,0,7.1,3638,-2,0,34,2,0,0,0,7,0,3,0,1,2.5,342902,0,-1,0,0,720,22,0,1,170,Brighton,Tottenham,Norwich,Man City,Liverpool,0,0,0,0,0,1.9,2.6,1.7,1.8,1.3,1.6,1.9,1.8,1.8,2.1,1.8,2.2,1.7,1.7,2.5,1.3,2.4,1.5,28.7
Gaetan,Bong,DEF,BHA,4300000,0,3,0.2,4.65116279069767E-08,6.97674418604651E-07,0,6466,0,3,0,0,0,0,0,0.7,45,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,1871,0,-1,0,0,57,24,0,0,15,Wolverhampton,Crystal Palace,Sheffield United,Tottenham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5
Artur,Boruc,GLK,BOU,4300000,0,0,0,0,0,0,17255,0,0,0,0,0,0,0,0,94,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,5938,0,-1,0,0,0,44,0,0,0,Liverpool,Chelsea,Burnley,Arsenal,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,1,25,1.66666666666667,3.03030303030303E-07,4.54545454545455E-06,0,14852,1,11,0,0,0,0,0,4.5,170,0,0,25,0,0.2,0,1.2,0,0,1,0,3,0.1,13762,0,-1,0,0,480,41,0,0,75,Newcastle,West Ham,Aston Villa,Chelsea,Crystal Palace,1.1,0.9,0.8,0.8,0.9,0.8,0.8,1,0.9,0.8,1,0.9,0.9,1,0.9,1.1,1.3,0.8,0.9,0.8,1,1.1,1.3,47.8
Robbie,Brady,MID,BUR,5500000,2,22,1.46666666666667,2.66666666666667E-07,4E-06,0,2506,1,7,0,0,0,1,0,4,59,0,0,22,0,0.4,0,2.2,0,0,0,0,2,0,2550,0,-1,0,0,271,82,0,0,82,Tottenham,Newcastle,Bournemouth,Everton,Man Utd,0.7,1,0.7,0.7,1,0.9,0.7,0.7,0.7,1.1,0.9,1.1,0.7,0.7,0.7,1.1,0.7,1.2,0.7,0.7,0.9,0.7,1,23
Claudio,Bravo,GLK,MCI,4800000,0,1,0.0666666666666667,1.38888888888889E-08,2.08333333333333E-07,0,21215,0,3,0,2,0,0,0,0.2,275,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.3,9652,0,-1,0,0,90,54,0,0,16,Man Utd,Arsenal,Leicester,Wolverhampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Rhian,Brewster,FWD,LIV,4300000,0,0,0,0,0,0,61142,0,0,0,0,0,0,0,0,1016,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,52179,0,-1,0,0,0,955,0,0,0,Bournemouth,Watford,Leicester,Wolverhampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,6300000,0,0,0,0,0,0,18096,0,0,0,0,0,0,0,0,38,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,586,0,-1,0,0,0,5,0,0,0,Liverpool,Chelsea,Burnley,Arsenal,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Buendia,MID,NOR,6000000,2,44,2.8,4.66666666666667E-07,7.33333333333333E-06,0,178284,1,29,0,0,0,0,0,7.3,1393,0,0,44,0,0.2,0,1.4,3,0,1,0,4,0.8,181720,0,-1,0,1,1157,83,0,0,206,Sheffield United,Leicester,Wolverhampton,Aston Villa,Tottenham,3.2,1.4,2.7,1.4,2.2,2.5,1.6,3,1.4,2.1,1.7,2.2,2.1,3.1,2.4,2.6,2.2,2.8,2.5,2.5,1.6,2.8,1.4,106.2
Dan,Burn,DEF,BHA,4500000,0,36,2.2,4.88888888888889E-07,8E-06,0,16917,2,24,0,0,0,0,0,8,347,0,0,36,0,0.2,0,0.8,0,0,4,0,0,0.3,24356,0,-1,0,0,1440,243,0,0,243,Wolverhampton,Crystal Palace,Sheffield United,Tottenham,Bournemouth,1.5,1.8,1.6,1.6,1.8,1.7,1.8,2.9,1.2,1.9,2,1.5,2.4,1.2,1.7,1.1,2.1,1.4,1.8,1.7,1.6,2.6,1.2,59.9
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,553159,0,0,0,0,0,0,0,0,7275,0,0,0,0,0,0,0,0,0,0,0,0,21.3,383016,0,-1,0,0,0,2263,0,0,0,Wolverhampton,Crystal Palace,Sheffield United,Tottenham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,1,10,1.2,2.72727272727273E-07,2.27272727272727E-06,0,8020,3,12,0,0,0,0,0,2.3,62,-1,0,10,1,0.3,0,1.4,0,0,1,0,0,0.1,4638,0,-1,0,0,546,35,0,0,74,Sheffield United,Leicester,Wolverhampton,Aston Villa,Tottenham,0.6,0.6,0.6,0.7,0.9,1,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,1,0.6,0.7,0.6,1,0.6,0.6,0.6,24.8
Willy,Caballero,GLK,CHE,4800000,0,0,0,0,0,0,10271,0,0,0,0,0,0,0,0,82,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2939,0,-1,0,0,0,23,0,0,0,Everton,Bournemouth,Tottenham,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CRY,4500000,8,31,2.6,5.77777777777778E-07,6.88888888888889E-06,0,122775,1,17,0,0,0,0,0,6.9,757,0,0,31,0,0.4,0,2,3,0,3,0,0,1.6,84185,0,-1,0,0,1080,4985,0,0,198,Watford,Brighton,Newcastle,West Ham,Southampton,2.2,2.4,2.5,3.1,2,1.9,2.2,1.8,2,2,2.3,3.2,1.7,2.5,1.6,2,2.2,1.5,2.3,2.5,2.8,1.6,2.9,40.7
,Callum Wilson,FWD,BOU,7500000,2,62,3.9,5.2E-07,8.26666666666667E-06,0,1504699,3,24,0,0,0,5,0,8.3,23727,-5,0,62,5,0.3,0,2,4,0,3,0,3,5.9,737188,0,-1,0,1,1373,307,0,0,192,Liverpool,Chelsea,Burnley,Arsenal,Brighton,0,3.9,4.8,5.3,3.5,3.6,4.8,4.6,4.7,5.2,3,3.7,4.9,3.4,4.6,3.4,4.1,3.6,5.2,4,4,5,3.7,81.6
Dominic,Calvert-Lewin,FWD,EVE,5700000,12,45,3.2,5.6140350877193E-07,7.89473684210526E-06,0,158756,2,17,0,0,0,5,0,7.9,985,-3,0,45,3,0.6,0,3.4,5,0,2,0,0,1,103512,0,-1,0,0,767,10915,0,0,149,Chelsea,Man Utd,Arsenal,Burnley,Newcastle,3.7,2.7,4,3.6,2.1,3,3.5,2.7,3.1,3,3.5,2.9,4.3,2.9,3,3.5,3,2.8,3.8,2.5,4,2.2,3.7,59.2
Rafael,Camacho,MID,LIV,4500000,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,-1,0,0,0,7,0,0,0,Bournemouth,Watford,Leicester,Wolverhampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CRY,4600000,0,1,0.0666666666666667,1.44927536231884E-08,2.17391304347826E-07,0,45528,0,0,0,0,0,0,0,0.2,157,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,4116,0,-1,0,0,5,77,0,0,3,Watford,Brighton,Newcastle,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5300000,0,19,1.26666666666667,2.38993710691824E-07,3.58490566037736E-06,0,157587,1,3,0,0,0,0,0,3.6,2521,-2,0,19,2,0.1,0,0.4,3,0,2,0,0,1,114247,0,-1,0,0,397,312,0,0,105,Man Utd,Arsenal,Leicester,Wolverhampton,Sheffield United,0.8,0.6,0.6,0.6,0.6,1,0.9,1,0.6,0.7,1,0.6,0.6,0.6,0.6,0.6,0.7,0.7,1.1,0.6,0.7,0.7,0.7,24.8
Todd,Cantwell,MID,NOR,4700000,1,60,3.8,8.08510638297872E-07,1.27659574468085E-05,0,1330939,1,26,0,0,0,4,0,12.8,22122,2,0,60,-2,0.9,0,4.4,5,0,2,0,2,19.3,2524687,0,-1,0,1,1105,32814,0,0,198,Sheffield United,Leicester,Wolverhampton,Aston Villa,Tottenham,4.9,2.4,4.2,2.4,3.5,4,2.7,4.7,2.4,3.4,2.9,3.6,3.4,4.8,3.8,4.2,3.5,4.3,4,3.9,2.6,4.3,2.2,92.6
Etienne,Capoue,MID,WAT,4800000,2,25,2.3,4.79166666666667E-07,5.20833333333333E-06,0,56914,3,26,0,0,0,0,0,5.2,199,-2,0,25,2,0.6,0,3,1,0,2,0,1,0.3,13463,0,-1,0,0,982,180,0,0,149,Crystal Palace,Liverpool,Man Utd,Sheffield United,Aston Villa,1.7,1.2,2,2.5,1.7,1.8,1.7,1.5,1.2,1.8,1.6,1.3,1.2,1.4,1.4,1.7,1.6,1.2,1.7,1.9,1.4,1.2,1.7,28.1
,Carlos Sanchez,MID,WHU,4400000,0,4,0.266666666666667,6.06060606060606E-08,9.09090909090909E-07,0,25082,0,0,0,0,0,0,0,0.9,276,-1,0,4,1,0,0,0.2,0,0,0,0,0,0.3,17575,0,-1,0,0,40,112,0,0,11,Arsenal,Southampton,Crystal Palace,Leicester,Bournemouth,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Andy,Carroll,FWD,NEW,5400000,4,16,1.8,3.33333333333333E-07,2.96296296296296E-06,0,13463,0,4,0,0,0,0,0,3,138,-1,0,16,1,0.4,0,2.2,0,0,1,0,2,0.1,8039,0,-1,0,0,226,528,0,0,60,Southampton,Burnley,Crystal Palace,Man Utd,Everton,1.6,1.1,1.4,1.1,1.6,1.1,1,1.6,1.1,2,1.2,1,1.5,1.6,0.9,1.7,1,1.5,1.2,1.2,1.7,1,1.2,16.7
Scott,Carson,GLK,MCI,4000000,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2278,0,-1,0,0,0,186,0,0,0,Man Utd,Arsenal,Leicester,Wolverhampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4300000,5,36,2.6,6.04651162790698E-07,8.37209302325581E-06,0,196486,2,19,0,0,0,0,0,8.4,759,-2,0,36,2,0.7,0,2.8,1,0,4,0,0,1.3,20810,0,-1,0,0,1189,1352,0,0,214,Crystal Palace,Liverpool,Man Utd,Sheffield United,Aston Villa,2.9,2.2,2.6,2.1,3.4,1.9,1.7,2.8,2.7,3,1.9,1.7,2.2,2.6,2,1.7,1.8,1.9,2.4,3.1,2.7,2.1,1.6,27.3
Ivan,Cavaleiro,MID,WOL,4900000,0,0,0,0,0,0,806,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,433,0,-1,0,0,0,20,0,0,0,Brighton,Tottenham,Norwich,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ceballos,MID,ARS,5300000,0,27,2.5,4.71698113207547E-07,5.09433962264151E-06,0,1094607,0,10,0,0,0,0,0,5.1,5349,-2,0,27,2,0,0,0,3,0,1,0,2,3.6,995049,0,-1,0,1,659,28,0,0,130,West Ham,Man City,Everton,Bournemouth,Chelsea,0,0,1.4,1.7,1.8,2.5,1.4,2.8,1.2,1.7,2.4,2.3,1.2,2.1,1.6,2,2.1,1.8,1.8,1.2,1.5,1.2,2.5,42.9
,Cedric,DEF,SOU,4800000,0,15,1.9,3.95833333333333E-07,3.125E-06,0,19309,1,11,0,0,0,0,0,3.1,106,-2,0,15,2,0.3,0,1.2,0,0,1,0,0,0.2,7467,0,-1,0,0,660,99,0,0,94,Newcastle,West Ham,Aston Villa,Chelsea,Crystal Palace,1.8,1.7,1.8,1.2,1.7,1.6,1.1,1,1.7,1.5,1.1,2.1,1.8,1.8,1.3,1.1,1.6,1.1,1.7,1.1,1.2,1.1,1,28.5
Nathaniel,Chalobah,MID,WAT,4400000,1,8,0.533333333333333,1.21212121212121E-07,1.81818181818182E-06,0,15847,0,5,0,0,0,0,0,1.8,239,-1,0,8,1,0.1,0,0.4,0,0,0,0,0,0.2,11572,0,-1,0,0,259,122,0,0,38,Crystal Palace,Liverpool,Man Utd,Sheffield United,Aston Villa,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.6
,Chamberlain,MID,LIV,6200000,8,24,1.6,2.58064516129032E-07,3.87096774193548E-06,0,52988,0,3,0,0,0,1,0,3.9,996,-3,0,24,3,0.5,0,3,0,0,3,0,0,0.7,57201,0,-1,0,0,487,4350,0,0,82,Bournemouth,Watford,Leicester,Wolverhampton,Sheffield United,1,1.1,0,0.8,1,1.3,0.8,1.1,1,0.9,0.8,0.9,1.1,1.2,0.8,0.9,0.8,0.9,0.9,1.1,0.9,0.8,0.9,38.9
Calum,Chambers,DEF,ARS,4400000,0,27,2.7,6.13636363636364E-07,6.13636363636364E-06,0,111318,4,11,0,0,0,1,0,6.1,2897,-1,0,27,1,0.1,0,0.4,2,0,2,0,0,1.4,133937,0,-1,0,0,810,318,0,0,127,West Ham,Man City,Everton,Bournemouth,Chelsea,2.5,2.4,2.4,1.6,2.5,3,2.5,2.2,1.8,1.6,3.5,3.3,1.9,3.3,1.8,2.1,2.7,1.6,2.3,2.2,2.5,2.6,2.7,45.9
James,Chester,DEF,AVL,4300000,0,0,0,0,0,0,6448,0,0,0,0,0,0,0,0,55,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,954,0,-1,0,0,0,61,0,0,0,Leicester,Sheffield United,Southampton,Norwich,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chicharito,FWD,WHU,6000000,0,9,4.5,7.5E-07,1.5E-06,0,140592,0,4,0,0,0,1,0,1.5,115,0,0,9,0,0,0,0,2,0,0,0,0,0.4,86832,0,-1,0,1,106,6,0,0,27,Arsenal,Southampton,Crystal Palace,Leicester,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
Benjamin,Chilwell,DEF,LEI,5800000,2,66,5.1,8.79310344827586E-07,1.13793103448276E-05,0,452942,1,8,0,0,0,1,0,11.2,29098,3,1,66,-3,0.6,0,3.6,3,0,6,0,3,13.1,980433,0,-1,0,1,1159,9270,-1,0,275,Aston Villa,Norwich,Man City,Liverpool,West Ham,5.8,6.6,5.3,6.3,6.2,6.1,5.6,4.6,7.3,6.2,4.7,6,5.3,7.6,6,6.4,6.1,7.4,4.4,4.6,5.7,5.8,7,67.7
Tahith,Chong,MID,MUN,4300000,0,2,0.133333333333333,3.10077519379845E-08,4.65116279069767E-07,0,49541,0,0,0,0,0,0,0,0.5,1443,-2,0,2,2,0,0,0,0,0,0,0,0,0.7,66622,0,-1,0,0,24,9552,0,0,4,Man City,Everton,Watford,Newcastle,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Hamza,Choudhury,MID,LEI,4400000,0,15,1,2.27272727272727E-07,3.40909090909091E-06,0,89031,1,4,0,0,0,0,0,3.4,1001,-1,0,15,1,0,0,0.2,0,0,1,0,1,0.7,82761,0,-1,0,0,339,147,0,0,67,Aston Villa,Norwich,Man City,Liverpool,West Ham,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,16
Andreas,Christensen,DEF,CHE,4900000,1,11,0.733333333333333,1.49659863945578E-07,2.24489795918367E-06,0,95807,2,15,0,0,0,0,0,2.2,282,-1,0,11,1,0.1,0,0.6,0,0,1,0,0,0.6,58122,0,-1,0,0,671,360,0,0,121,Everton,Bournemouth,Tottenham,Southampton,Arsenal,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.2
Ciaran,Clark,DEF,NEW,4300000,1,34,2.26666666666667,5.27131782945736E-07,7.90697674418605E-06,0,17944,2,9,0,0,0,2,0,7.9,1711,-2,0,34,2,0.9,0,3.8,2,0,2,0,0,0.8,59719,0,-1,0,1,765,4006,0,0,142,Southampton,Burnley,Crystal Palace,Man Utd,Everton,0,1.2,2.5,1.2,2.6,1.7,1.3,1.8,1.9,2,1.2,1.9,1.7,1.6,1.6,3,1.2,2.6,1.5,1.7,2.4,1.4,1.9,34.8
Leon,Clarke,FWD,SHU,4500000,0,1,0.0666666666666667,1.48148148148148E-08,2.22222222222222E-07,0,5700,0,0,0,0,0,0,0,0.2,247,0,0,1,0,0,0,0,0,0,0,0,0,0.1,9416,0,-1,0,0,13,157,0,0,-1,Norwich,Aston Villa,Brighton,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,270,0,-1,0,0,0,1,0,0,0,Wolverhampton,Crystal Palace,Sheffield United,Tottenham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,4900000,0,24,1.6,3.26530612244898E-07,4.89795918367347E-06,0,24054,0,17,0,0,0,1,0,4.9,200,-1,0,24,1,0,0,0,2,0,1,0,0,0.1,21066,0,-1,0,0,645,13,0,0,120,Crystal Palace,Liverpool,Man Utd,Sheffield United,Aston Villa,0,0,0,0,0,1,0.9,0.8,0.8,1,0.9,0.8,0.8,0.8,0.8,0.9,0.9,0.8,0.9,1.1,0.8,0.8,0.9,47.5
Conor,Coady,DEF,WOL,5000000,1,44,2.8,5.6E-07,8.8E-06,0,73990,2,19,0,0,0,0,0,8.8,1676,0,0,44,0,0.6,0,2.8,2,0,4,0,0,1.5,66864,0,-1,0,0,1440,1098,0,0,252,Brighton,Tottenham,Norwich,Man City,Liverpool,2.1,3.1,2.2,2.4,2.4,2.6,3.5,2.4,2.5,1.9,2.3,2.7,2.5,2.6,2.9,2.5,3,2.4,2.3,3.3,1.9,3.3,2.1,26.2
Jack,Colback,MID,NEW,4400000,0,0,0,0,0,0,21322,0,0,0,0,0,0,0,0,160,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,23291,0,-1,0,0,0,40,0,0,0,Southampton,Burnley,Crystal Palace,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5300000,0,19,2.1,3.9622641509434E-07,3.58490566037736E-06,0,251934,3,13,0,0,0,0,0,3.6,1860,-2,0,19,2,0,0,0,2,0,2,0,1,1.2,107891,0,-1,0,0,689,7,0,1,128,Chelsea,Man Utd,Arsenal,Burnley,Newcastle,0,0,0,0,0,1.3,1.7,1.7,2.4,1.5,2.3,1,2,1.2,1.7,1.3,1.5,1.4,1.4,1.1,2.7,1.3,1.7,33.2
Aaron,Connolly,FWD,BHA,4700000,0,33,3,6.38297872340426E-07,7.02127659574468E-06,0,199222,0,11,0,0,0,2,0,7,10011,2,0,33,-2,0.2,0,1,3,0,2,0,2,2.3,344068,0,-1,0,1,558,3171,0,0,83,Wolverhampton,Crystal Palace,Sheffield United,Tottenham,Bournemouth,0,2.3,2.1,2.6,3.3,3.4,2.5,3.6,2.4,2.5,3.2,2,3.1,2.3,3.6,1.9,3.9,3.3,2.7,3.2,3.5,2.7,2.5,39.2
Jack,Cork,MID,BUR,4900000,2,31,2.2,4.48979591836735E-07,6.3265306122449E-06,0,19476,0,26,0,0,0,0,0,6.3,125,-1,1,31,1,0.5,0,2.4,0,0,4,0,0,0.2,10622,0,-1,0,0,1202,64,-1,0,159,Tottenham,Newcastle,Bournemouth,Everton,Man Utd,1.1,1.9,1.5,1.2,2,1.7,1.1,1.4,1.1,2.1,1.7,2.1,1.4,1.4,1.1,2,1.2,2.3,1.2,1.1,1.8,1.2,1.9,37.3
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1491,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,568,0,-1,0,0,0,19,0,0,0,Brighton,Tottenham,Norwich,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,4700000,0,41,4.1,8.72340425531915E-07,8.72340425531915E-06,0,138935,3,20,0,0,0,3,0,8.7,1853,-3,0,41,3,0.7,0,3.2,5,0,2,0,0,1.5,204745,0,-1,0,2,893,3377,0,0,156,Arsenal,Southampton,Crystal Palace,Leicester,Bournemouth,4.4,4.2,0,4.7,4.2,4.6,4,5.7,3.2,4.7,3.9,4.2,4,3.2,4,4.3,4.5,5,4.3,3.9,4.9,3.4,6.1,42.4
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,-1,0,0,0,55,0,0,0,Brighton,Tottenham,Norwich,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5600000,1,22,1.46666666666667,2.61904761904762E-07,3.92857142857143E-06,0,86348,0,6,0,0,0,2,0,3.9,440,-4,0,22,4,0.3,0,1.4,0,0,1,0,0,0.6,25018,0,-1,0,0,291,176,0,0,66,Brighton,Tottenham,Norwich,Man City,Liverpool,0.8,1.2,1.2,1,0.8,0.9,0.8,1.3,0.8,0.8,0.8,1.4,0.9,1,0.8,1,0.7,1.2,0.7,1.1,0.8,1,0.9,24.8
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,5060,0,0,0,0,0,0,0,0,35,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1108,0,-1,0,0,0,15,0,0,0,Crystal Palace,Liverpool,Man Utd,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,1,0.0666666666666667,1.36054421768707E-08,2.04081632653061E-07,0,10369,0,0,0,0,0,0,0,0.2,42,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1278,0,-1,0,0,59,4,0,0,8,Man City,Everton,Watford,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
