FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,David Luiz,DEF,ARS,5700000,2,54,2.8,4.91228070175439E-07,9.47368421052632E-06,0,481193,4,27,0,0,0,2,0,9.5,1372,-3,0,54,3,0.6,0,3.2,6,0,3,0,0,4.9,173283,0,-1,0,2,1710,1392,0,0,303,Crystal Palace,Sheffield United,Chelsea,Burnley,Newcastle,2.4,2.4,2.4,1.9,3.5,3.5,2.3,3.3,2.2,2.2,3,2,2.4,2.6,2.6,3,2.9,68.2
,David Silva,MID,MCI,7400000,0,80,3.80952380952381,5.14800514800515E-07,1.08108108108108E-05,0,1358836,0,10,0,0,0,3,0,10.8,2010,-1,0,80,1,0,0,0.2,8,0,6,0,8,4.5,1281290,0,-1,0,3,1017,1868,0,0,297,Aston Villa,Crystal Palace,Sheffield United,Tottenham,West Ham,2.8,3.9,4.8,2.8,3.4,3,4.2,3,4.3,3.2,2.7,4.3,4.4,3.6,4.3,3.7,3.8,123.3
Ben,Davies,DEF,TOT,5300000,0,8,0.380952380952381,7.18778077268643E-08,1.50943396226415E-06,0,15089,1,6,0,0,0,0,0,1.5,28,-2,0,8,2,0,0,0,0,0,0,0,0,0.1,7670,0,-1,0,0,360,4,0,0,43,Liverpool,Watford,Norwich,Man City,Aston Villa,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.6
Tom,Davies,MID,EVE,5300000,3,36,2.2,4.15094339622642E-07,6.79245283018868E-06,0,15103,6,18,0,0,0,1,0,6.8,104,-2,0,36,2,0.3,0,1.5,3,0,3,0,1,0.2,13144,0,-1,0,1,1096,91,0,0,130,Brighton,West Ham,Newcastle,Watford,Crystal Palace,1.9,1.1,2.2,1.3,1.8,1.4,2,1.1,1.2,1.1,1.4,1.1,1.7,1.3,1.9,1.9,2.1,42.3
Keinan,Davis,MID,AVL,4300000,0,6,0.285714285714286,6.64451827242525E-08,1.3953488372093E-06,0,30005,0,1,0,0,0,0,0,1.4,157,-2,0,6,2,0,0,0,0,0,0,0,0,0.2,18686,0,-1,0,0,74,64,0,0,16,Man City,Brighton,Watford,Bournemouth,Tottenham,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.2
Craig,Dawson,DEF,WAT,4800000,6,29,1.7,3.54166666666667E-07,6.04166666666667E-06,0,18354,4,24,0,0,0,0,0,6,39,-2,0,29,2,0.3,0,1.5,0,0,3,0,0,0.2,7098,0,-1,0,0,1279,57,0,0,193,Bournemouth,Tottenham,Aston Villa,Everton,Brighton,0.9,1.7,1.3,1.8,0.9,0.8,1.2,1,1.1,0.8,0.9,1,1.5,1.8,1.2,1.2,0.8,43.9
Kevin,De Bruyne,MID,MCI,10600000,0,141,7,6.60377358490566E-07,1.33018867924528E-05,0,2170688,2,16,0,0,0,7,0,13.3,5739,11,0,141,-11,0.7,0,7.3,19,0,8,0,14,51.9,4500959,0,-1,0,5,1648,16671,0,0,567,Aston Villa,Crystal Palace,Sheffield United,Tottenham,West Ham,7.3,9.2,9.3,7.3,8.4,7.5,9.6,7.5,9.7,8.1,7.1,9.8,10,8.7,9.6,8.8,9.1,244.4
David,de Gea,GLK,MUN,5400000,7,70,3.2,5.92592592592593E-07,1.2962962962963E-05,0,1049460,1,25,0,58,0,0,0,13,3736,-1,0,70,1,0.6,0,3.3,5,0,4,0,0,12,857857,0,-1,0,1,1980,1032,0,0,334,Norwich,Liverpool,Burnley,Wolverhampton,Chelsea,3.9,2.5,3.3,3.3,2.6,3.8,2.9,3.4,2.8,3.3,2.4,3.5,3.2,2.8,2.5,4.2,2.2,41.5
Troy,Deeney,FWD,WAT,6200000,5,37,3.4,5.48387096774194E-07,5.96774193548387E-06,0,193012,3,10,0,0,0,4,0,6,1515,-3,0,37,3,0.8,0,4.7,3,0,4,0,0,1.1,74716,0,-1,0,1,903,2345,0,0,158,Bournemouth,Tottenham,Aston Villa,Everton,Brighton,3.1,4.5,2.9,3.9,2.8,2.8,3.1,2.9,3.3,3,3.8,3.2,5,3.7,2.9,4,3.1,58.9
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,-1,0,0,0,0,0,0,0,Chelsea,Leicester,Man Utd,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,-1,0,0,0,14,0,0,0,Bournemouth,Tottenham,Aston Villa,Everton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5300000,1,22,1.04761904761905,1.97663971248877E-07,4.15094339622642E-06,0,27940,3,16,0,0,0,0,0,4.2,139,-2,0,22,2,0.5,0,2.7,2,0,2,0,0,0.2,11710,0,-1,0,0,856,99,0,0,150,Brighton,West Ham,Newcastle,Watford,Crystal Palace,0.6,0.5,0.9,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1,0.5,0.6,24.4
Leander,Dendoncker,MID,WOL,4400000,10,57,2.6,5.90909090909091E-07,1.29545454545455E-05,0,1038650,2,25,0,0,0,2,0,13,4280,-1,0,57,1,0.7,0,3,6,0,4,0,0,9.7,778895,1,-1,0,2,1817,10761,0,0,261,Newcastle,Southampton,Liverpool,Man Utd,Leicester,2.6,2.3,1.5,1.5,1.7,2.2,1.4,2.4,1.6,2.5,1.4,2.4,2.7,2.4,2,2.3,1.7,61.7
Gerard,Deulofeu,FWD,WAT,6100000,2,71,3.2,5.24590163934426E-07,1.16393442622951E-05,0,501396,3,26,0,0,0,4,0,11.6,3252,-4,0,71,4,0.7,0,4.2,9,0,7,0,3,2.8,310577,0,-1,0,2,1625,3989,0,0,278,Bournemouth,Tottenham,Aston Villa,Everton,Brighton,2.8,4.1,2.6,3.6,2.6,2.6,2.8,2.6,3,2.7,3.5,2.9,4.6,3.4,2.6,3.7,2.8,153.5
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,10436,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7329,0,-1,0,0,0,9,0,0,0,Sheffield United,Everton,Leicester,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,0,15,0.714285714285714,1.45772594752187E-07,3.06122448979592E-06,0,17506,4,11,0,0,0,0,0,3.1,102,-1,0,15,1,0.2,0,1,0,0,1,0,1,0.2,11521,0,-1,0,0,611,77,0,0,69,Liverpool,Watford,Norwich,Man City,Aston Villa,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23
Lucas,Digne,DEF,EVE,5700000,12,72,3.4,5.96491228070175E-07,1.26315789473684E-05,0,1884312,2,30,0,0,0,0,0,12.6,2358,-3,0,72,3,0.8,0,4.8,10,0,6,0,4,12,1063073,1,-1,0,3,1791,14808,0,0,377,Brighton,West Ham,Newcastle,Watford,Crystal Palace,3.9,3.6,4.7,2.6,4.2,2.3,4,3,3.6,3,3.4,3.3,2.9,2.5,5.1,2.7,3.7,132.1
Issa,Diop,DEF,WHU,4400000,0,28,1.9,4.31818181818182E-07,6.36363636363636E-06,0,348183,6,25,0,0,0,0,0,6.4,1184,-1,0,28,1,0,0,0.2,2,0,3,0,0,2.2,234948,0,-1,0,0,1235,140,0,0,186,Sheffield United,Everton,Leicester,Liverpool,Brighton,1.2,2,2.5,1.5,1.2,1.3,1,1,1.3,1.4,1.3,1.5,1.3,1.3,1.5,1,2.4,32.2
Moussa,Djenepo,MID,SOU,5200000,1,32,1.52380952380952,2.93040293040293E-07,6.15384615384615E-06,0,29433,4,8,0,0,0,2,0,6.2,72,-3,0,32,3,0.1,0,0.7,3,0,1,0,1,0.1,27005,0,-1,0,1,652,42,0,0,119,Leicester,Wolverhampton,Crystal Palace,Liverpool,Burnley,0.8,0.8,0.8,0.8,0.9,0.8,0.8,1,0.8,0.9,0.9,0.8,0.8,0.8,0.8,1,1.1,42.2
Mihai-Alexandru,Dobre,MID,BOU,4500000,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,-1,0,0,0,20,0,0,0,Watford,Norwich,Brighton,Aston Villa,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,WOL,6100000,2,75,3.8,6.22950819672131E-07,1.22950819672131E-05,0,345678,1,20,0,0,0,3,0,12.3,7010,1,0,75,-1,0.4,0,2.7,6,0,3,0,3,4.9,414150,0,-1,0,2,1517,2123,0,0,258,Newcastle,Southampton,Liverpool,Man Utd,Leicester,5.2,3.6,4.1,3,3.8,4.6,4.1,4.4,4.5,4.1,4.5,3.7,3.5,5.3,3.1,4.7,3.9,91
Abdoulaye,Doucoure,MID,WAT,5600000,11,67,3.2,5.71428571428571E-07,1.19642857142857E-05,0,193721,5,32,0,0,0,3,0,12,554,-4,0,67,4,0.9,0,5,4,0,7,0,2,1,54865,1,-1,0,1,1826,2922,0,0,313,Bournemouth,Tottenham,Aston Villa,Everton,Brighton,2.7,2.9,1.8,3.5,2.4,1.9,2.3,2.2,2.6,2.6,3.1,2.1,3.2,3.7,2.1,2.2,2.6,95.2
,Douglas Luiz,MID,AVL,4400000,0,52,2.7,6.13636363636364E-07,1.18181818181818E-05,0,446304,2,24,0,0,0,2,0,11.8,3102,-1,0,52,1,0.5,0,2.3,4,0,5,0,1,3.6,617063,0,-1,0,0,1231,3041,0,0,214,Man City,Brighton,Watford,Bournemouth,Tottenham,1.7,1.7,3,1.9,2.3,2.2,3.3,1.4,2,1.8,2.7,1.4,2.8,2.6,1.6,2.8,1.5,65.2
Luke,Dreher,MID,CRY,4300000,0,0,0,0,0,0,7952,0,0,0,0,0,0,0,0,113,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,8433,0,-1,0,0,0,236,0,0,0,Arsenal,Man City,Southampton,Sheffield United,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,AVL,4400000,0,1,0.0476190476190476,1.08225108225108E-08,2.27272727272727E-07,0,132138,0,2,0,0,0,0,0,0.2,149,-1,0,1,1,0,0,0,0,0,0,0,0,0.6,20527,0,-1,0,0,58,221,0,0,4,Man City,Brighton,Watford,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,0,-1,0,0,0,4,0,0,0,Chelsea,Leicester,Man Utd,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5300000,0,12,1.5,2.83018867924528E-07,2.26415094339623E-06,0,14097,0,3,0,0,0,1,0,2.3,25,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,4821,0,-1,0,0,115,3,0,0,35,Man Utd,Bournemouth,Tottenham,Newcastle,Liverpool,0,1.1,0.9,0.8,0.8,0.8,0.9,0.8,1,1.1,0.8,1.1,0.8,1,0.9,1.1,0.9,8.1
Martin,Dubravka,GLK,NEW,5000000,2,81,3.7,7.4E-07,1.62E-05,0,77621,0,34,0,88,0,0,0,16.2,941,0,0,81,0,0.7,0,3.5,5,0,5,0,0,1.4,89368,0,-1,0,1,1980,766,0,0,417,Wolverhampton,Chelsea,Everton,Norwich,Arsenal,2.9,4,3.9,4.6,2.7,3.4,3.9,3.2,3.9,5.6,3.2,5,3.3,3,5,3.3,4.1,66.2
Mark,Duffy,MID,SHU,5200000,0,0,0,0,0,0,5140,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,263,0,-1,0,0,0,1,0,0,0,West Ham,Arsenal,Man City,Crystal Palace,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4800000,1,31,1.47619047619048,3.07539682539683E-07,6.45833333333333E-06,0,164805,1,13,0,0,0,1,0,6.5,334,-2,0,31,2,0.3,0,1.5,0,0,2,0,0,1,48066,0,-1,0,0,891,183,0,0,158,Everton,Aston Villa,Bournemouth,West Ham,Watford,1,1.7,0.7,1,1.1,0.7,1.2,0.7,0.8,0.7,1.1,0.8,0.9,0.9,0.7,1.4,0.7,27.3
Paul,Dummett,DEF,NEW,4400000,1,44,2.8,6.36363636363636E-07,1E-05,0,28811,2,20,0,0,0,0,0,10,108,-1,0,44,1,0.4,0,1.8,4,0,5,0,0,0.2,24313,1,-1,0,0,1227,21,0,0,230,Wolverhampton,Chelsea,Everton,Norwich,Arsenal,0,0,2.6,3.1,1.7,2.2,2.6,2.1,2.6,4.1,2,3.4,2.1,1.9,3.5,2.1,2.7,37.7
Lewis,Dunk,DEF,BHA,4800000,2,76,3.8,7.91666666666667E-07,1.58333333333333E-05,0,745999,7,26,0,0,0,2,0,15.8,7012,3,0,76,-3,0.6,0,3,11,0,5,0,3,14.1,1184032,0,-1,0,3,1800,13195,0,0,398,Everton,Aston Villa,Bournemouth,West Ham,Watford,4.2,5.7,3.5,4.4,4.5,3.4,4.8,3.1,3.7,3.3,4.5,3.7,4.1,4.1,3.5,5.3,3.1,79.3
Jake,Eastwood,GLK,SHU,4300000,0,0,0,0,0,0,13400,0,0,0,0,0,0,0,0,20,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1763,0,-1,0,0,0,26,0,0,0,West Ham,Arsenal,Man City,Crystal Palace,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,0,57,3.2,5.33333333333333E-07,9.5E-06,0,1369127,3,20,0,39,0,0,0,9.5,2586,0,0,57,0,0.1,0,0.8,2,0,6,0,0,11.8,844863,0,-1,0,0,1541,1979,0,1,291,Aston Villa,Crystal Palace,Sheffield United,Tottenham,West Ham,3.8,3.6,2.8,3.3,3.9,2.7,2.7,2.4,2.9,3.1,3,2.9,4.1,2.9,3.1,2.7,3.5,33.3
John,Egan,DEF,SHU,4500000,6,70,3.33333333333333,7.40740740740741E-07,1.55555555555556E-05,0,36860,2,18,0,0,0,0,0,15.6,855,0,0,70,0,0.8,0,3.7,3,0,8,0,0,1,88265,0,-1,0,0,1878,3091,0,0,338,West Ham,Arsenal,Man City,Crystal Palace,Bournemouth,4.1,2.5,3.2,3.2,3.3,3.5,4,3.8,3.7,2.5,4.2,2.6,3.1,3.1,2.9,4.4,3,61.2
Anwar,El Ghazi,MID,AVL,5500000,0,61,3.4,6.18181818181818E-07,1.10909090909091E-05,0,206089,2,25,0,0,0,3,0,11.1,1131,0,0,61,0,0.2,0,1.2,0,0,4,0,4,1,234067,0,-1,0,0,1223,518,0,0,195,Man City,Brighton,Watford,Bournemouth,Tottenham,2.5,2.5,4.2,2.8,3.3,3.1,4.5,2,2.9,2.6,3.8,1.8,3.9,3.7,2.3,3.9,2.2,107.2
Ahmed,El Mohamady,DEF,AVL,4200000,0,20,0.952380952380952,2.26757369614512E-07,4.76190476190476E-06,0,137531,0,18,0,0,0,0,0,4.8,547,-3,0,20,3,0.3,0,1.2,5,0,1,0,1,1,68082,0,-1,0,0,611,349,0,0,136,Man City,Brighton,Watford,Bournemouth,Tottenham,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,39
Robert,Elliot,GLK,NEW,4000000,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5189,0,-1,0,0,0,185,0,0,0,Wolverhampton,Chelsea,Everton,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4500000,0,1,0.05,1.11111111111111E-08,2.22222222222222E-07,0,728,0,0,0,0,0,0,0,0.2,13,0,0,1,0,0,0,0.2,0,0,0,0,0,0,907,0,-1,0,0,1,9,0,0,3,Tottenham,Man Utd,Wolverhampton,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,109491,0,0,0,0,0,0,0,0,538,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,121576,0,-1,0,0,0,89,0,0,0,Crystal Palace,Sheffield United,Chelsea,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0,295,0,-1,0,0,0,1,0,0,0,Leicester,Wolverhampton,Crystal Palace,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,0,18,1.5,2.72727272727273E-07,3.27272727272727E-06,0,224679,1,18,0,0,0,0,0,3.3,436,0,0,18,0,0.1,0,0.7,0,0,1,0,0,0.8,176512,0,-1,0,0,915,89,0,0,167,Burnley,Newcastle,Arsenal,Leicester,Man Utd,0.8,1.1,0.8,0.8,1,1.2,0.9,1.3,1.3,0.8,1.2,1,0.9,0.8,1,0.9,0.8,60.1
Bjorn,Engels,DEF,AVL,4500000,0,34,2.4,5.33333333333333E-07,7.55555555555556E-06,0,82497,1,25,0,0,0,0,0,7.6,315,0,0,34,0,0.1,0,0.3,4,0,3,0,0,0.5,95661,0,-1,0,1,1221,42,0,0,212,Man City,Brighton,Watford,Bournemouth,Tottenham,2.2,1.5,2.5,1.4,2.9,1.5,2.1,1.4,2.1,1.9,2.1,1.6,2.5,2.6,1.9,2,2,30.4
Christian,Eriksen,MID,TOT,8600000,2,46,2.19047619047619,2.54706533776301E-07,5.34883720930233E-06,0,425354,5,17,0,0,0,2,0,5.3,769,-4,0,46,4,0.3,0,3,6,0,1,0,2,2.8,140300,0,-1,0,0,1045,261,0,0,192,Liverpool,Watford,Norwich,Man City,Aston Villa,1.2,1.3,1.8,1.1,1.1,1.1,1.9,1.4,1.9,1.6,1.9,2,1.5,2,1.4,1.4,1.2,79.3
Jonny,Evans,DEF,LEI,5300000,1,87,4,7.54716981132075E-07,1.64150943396226E-05,0,237085,3,21,0,0,0,1,0,16.4,7788,3,0,87,-3,0.4,0,2,7,0,8,0,2,7,638042,0,-1,0,2,1944,5196,0,0,450,Southampton,Burnley,West Ham,Chelsea,Wolverhampton,3.4,3.5,5.3,4.1,3.6,4.2,4.2,5.9,3.8,4.6,4.8,4.9,3.4,3.9,4.1,4.6,4.7,76.2
Lukasz,Fabianski,GLK,WHU,4900000,1,47,4.7,9.59183673469388E-07,9.59183673469388E-06,0,466395,1,10,0,28,0,0,0,9.6,8595,-1,0,47,1,0.6,0,3,5,0,4,0,0,2.9,320015,0,-1,1,3,767,623,0,0,192,Sheffield United,Everton,Leicester,Liverpool,Brighton,0,6.8,10.2,5.9,5.1,5.2,4.5,4.3,5.2,5.6,5.3,5.8,5.3,5.3,5.9,4.2,7,22
,Fabinho,MID,LIV,5400000,0,32,1.6,2.96296296296296E-07,5.92592592592593E-06,0,144989,5,10,0,0,0,1,0,5.9,315,-1,0,32,1,0,0,0,4,0,2,0,1,1,110533,0,-1,0,0,1006,32,0,0,199,Tottenham,Man Utd,Wolverhampton,West Ham,Southampton,0,0,1.7,0.9,0.8,0.8,0.9,1.1,0.8,1,0.8,1,0.9,1.1,0.9,0.8,0.9,46.1
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.0476190476190476,1.08225108225108E-08,2.27272727272727E-07,0,25273,0,1,0,1,0,0,0,0.2,72,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,4727,0,-1,0,0,21,44,0,0,6,Man Utd,Bournemouth,Tottenham,Newcastle,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,3441,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4487,0,-1,0,0,0,3,0,0,0,Man Utd,Bournemouth,Tottenham,Newcastle,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6600000,2,57,3,4.54545454545455E-07,8.63636363636364E-06,0,511245,1,25,0,0,0,1,0,8.6,1560,-4,0,57,4,0.5,0,3.4,1,0,6,0,4,3.1,170918,0,-1,0,0,1337,2406,0,0,282,Sheffield United,Everton,Leicester,Liverpool,Brighton,3.3,3,3.8,2.9,1.6,1.7,2.6,2.5,2.9,1.8,2.1,2.5,3.1,2.1,3.2,1.9,2.8,111
Federico,Fernandez,DEF,NEW,4400000,2,48,3,6.81818181818182E-07,1.09090909090909E-05,0,33120,4,20,0,0,0,2,0,10.9,862,-1,0,48,1,0.4,0,1.8,4,0,2,0,2,0.6,62131,0,-1,0,2,1193,193,0,0,226,Wolverhampton,Chelsea,Everton,Norwich,Arsenal,2,2.9,2.9,3.5,1.9,2.5,2.8,2.3,2.8,4.4,2.3,3.8,2.4,2.2,3.8,2.3,3,57.9
,Fernandinho,MID,MCI,5200000,0,34,2,3.84615384615385E-07,6.53846153846154E-06,0,74986,3,17,0,0,0,0,0,6.5,276,-3,0,34,3,0.4,0,2,1,0,6,0,0,0.7,34806,0,-1,0,0,1483,464,0,1,257,Aston Villa,Crystal Palace,Sheffield United,Tottenham,West Ham,1,1.4,1.9,1,1.2,1,1.5,1,1.6,1.1,1,1.6,1.7,1.3,1.6,1.3,1.4,53.1
Roberto,Firmino,FWD,LIV,9300000,9,100,4.8,5.16129032258064E-07,1.0752688172043E-05,0,1216784,0,9,0,0,0,7,0,10.8,4093,-2,0,100,2,0.6,0,5.4,17,0,10,0,5,9.3,1041913,0,-1,0,1,1710,29361,0,0,394,Tottenham,Man Utd,Wolverhampton,West Ham,Southampton,5.9,6.7,10.7,5.8,6.1,5.7,5.3,6,4.9,6.1,6.1,6.7,5.3,6.1,5.7,5.6,4.7,190.7
John,Fleck,MID,SHU,4900000,9,74,3.9,7.95918367346939E-07,1.51020408163265E-05,0,125453,5,17,0,0,0,4,0,15.1,2009,-1,0,74,1,1,0,5,10,0,6,0,2,2.7,297911,0,-1,0,3,1648,20195,0,0,340,West Ham,Arsenal,Man City,Crystal Palace,Bournemouth,3.6,3.9,2.7,3.4,4.5,4.2,2.9,4,3.8,3,3.7,3.9,4.2,3.2,3,4.3,4.4,116.6
Phil,Foden,MID,MCI,5100000,0,15,0.714285714285714,1.40056022408964E-07,2.94117647058824E-06,0,40987,0,3,0,0,0,0,0,2.9,189,-4,0,15,4,0.3,0,1.3,0,0,0,0,1,0.3,13531,0,-1,0,0,231,173,0,0,64,Aston Villa,Crystal Palace,Sheffield United,Tottenham,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,28.8
Pablo,Fornals,MID,WHU,6000000,1,51,2.5,4.16666666666667E-07,8.5E-06,0,57302,1,19,0,0,0,1,0,8.5,959,-5,0,51,5,0.7,0,4.2,3,0,4,0,3,0.5,27087,0,-1,0,1,1108,322,0,0,177,Sheffield United,Everton,Leicester,Liverpool,Brighton,2.5,2.3,2.8,2.2,1.2,1.3,2,1.9,2.2,1.3,1.6,1.8,2.4,1.6,2.5,1.4,2.1,68
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,47881,0,0,0,0,0,0,0,0,76,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3009,0,-1,0,0,0,9,0,0,0,Leicester,Wolverhampton,Crystal Palace,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4900000,6,87,4,8.16326530612245E-07,1.77551020408163E-05,0,173777,1,34,0,70,0,0,0,17.8,2400,-1,-1,87,1,1,0,5,13,0,7,0,0,3.5,220283,0,-1,0,1,1980,3226,1,0,415,Bournemouth,Tottenham,Aston Villa,Everton,Brighton,3.6,5.6,4.5,5.8,3.7,3,4.6,3.9,4.3,3.1,3.7,3.9,5.2,5.8,4.6,4.5,3,54.9
Dimitri,Foulquier,DEF,WAT,4000000,0,1,0.3,7.5E-08,2.5E-07,0,13622,0,6,0,0,0,0,0,0.2,265,0,0,1,0,0,0,0,0,0,0,0,0,0.2,18537,0,-1,0,0,57,5,0,0,12,Bournemouth,Tottenham,Aston Villa,Everton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Juan,Foyth,DEF,TOT,4900000,0,3,0.142857142857143,2.91545189504373E-08,6.12244897959184E-07,0,3196,1,3,0,0,0,0,0,0.6,33,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0,2279,0,-1,0,0,66,10,0,0,9,Liverpool,Watford,Norwich,Man City,Aston Villa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.1
Simon,Francis,DEF,BOU,4400000,1,11,0.523809523809524,1.19047619047619E-07,2.5E-06,0,3058,1,14,0,0,0,0,0,2.5,33,-1,0,11,1,0.3,0,1.5,1,0,1,0,0,0,3898,0,-1,0,0,548,77,0,1,98,Watford,Norwich,Brighton,Aston Villa,Sheffield United,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.2
Ryan,Fraser,MID,BOU,6900000,2,54,2.6,3.76811594202899E-07,7.82608695652174E-06,0,1105402,2,25,0,0,0,1,0,7.8,875,-6,0,54,6,0.3,0,1.8,2,0,4,0,3,2.8,136002,0,-1,0,0,1508,446,0,0,211,Watford,Norwich,Brighton,Aston Villa,Sheffield United,2.6,1.7,2.4,2.3,2.7,2,1.7,1.3,2.3,1.9,2.6,1.5,2,1.7,1.3,2.1,1.7,92.8
,Fred,MID,MUN,5300000,3,31,1.7,3.20754716981132E-07,5.84905660377358E-06,0,18671,4,19,0,0,0,0,0,5.8,284,-2,0,31,2,0.4,0,2.2,0,0,2,0,0,0.2,17042,0,-1,0,0,1408,285,0,0,212,Norwich,Liverpool,Burnley,Wolverhampton,Chelsea,1.2,0.8,1.4,1.3,0.8,1.5,0.8,0.8,0.8,1.7,0.8,1.5,0.8,1.2,0.8,1.1,0.8,79.9
