FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Leon,Clarke,FWD,SHU,4500000,1,1,0.166666666666667,3.7037037037037E-08,2.22222222222222E-07,0,82,0,0,0,0,0,0,0,0.2,82,0,0,1,0,0.2,0,1,0,0,0,0,0,0,944,0,-1,0,0,13,944,0,0,-1,Liverpool,Watford,Arsenal,West Ham,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,911,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,125,0,-1,0,0,0,4,0,0,0,Chelsea,Tottenham,Aston Villa,Everton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,4900000,2,18,3,6.12244897959184E-07,3.6734693877551E-06,0,6832,0,16,0,0,0,1,0,3.7,529,-1,0,18,1,0.8,0,3.8,2,0,0,0,0,0.2,12015,0,-1,0,0,456,1169,0,0,90,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,2.8,3.2,1.6,2.9,2.1,1.6,3.1,2.8,1.6,3.4,1.7,3.3,3.6,2.9,2.9,2.9,2.2,1.5,3.1,2.8,1.7,1.8,1.8,2.5,2.2,2.2,1.9,3.5,2.7,1.8,1.5,2.5,41.1
Conor,Coady,DEF,WOL,5000000,7,19,2.7,5.4E-07,3.8E-06,0,42703,1,11,0,0,0,0,0,3.8,1121,0,0,19,0,0.4,0,2.2,1,0,2,0,0,1.5,31616,0,-1,0,0,630,355,0,0,106,Watford,Man City,Southampton,Newcastle,Arsenal,2.4,1.5,1.8,3.3,2,3.5,1.5,2.1,2.4,2.6,2.4,1.5,1.7,1.9,2.3,2.7,2.8,1.8,2.1,2.6,2.8,2.2,2.1,2.3,1.4,2.5,1.9,2.8,3.2,1.5,3.4,2,10.9
Jack,Colback,MID,NEW,4400000,0,0,0,0,0,0,14605,0,0,0,0,0,0,0,0,713,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,22806,0,-1,0,0,0,14,0,0,0,Leicester,Man Utd,Chelsea,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5400000,6,21,3,5.55555555555556E-07,3.88888888888889E-06,0,150273,2,11,0,0,0,0,0,3.9,2258,-1,1,21,1,0.5,0,2.5,2,0,2,0,1,2.5,95370,0,-1,0,0,610,2502,-1,0,128,Man City,Burnley,West Ham,Brighton,Tottenham,2.4,1.5,3.3,2.5,3.3,2.7,3.7,1.9,1.8,2.7,2,2.6,2.7,3.3,1.5,2.9,2.2,3.6,2.2,4.3,1.8,4.2,1.9,2.5,1.5,3.5,2,2.6,2,4.4,2.8,1.9,27.8
Aaron,Connolly,FWD,BHA,4500000,1,4,0.666666666666667,1.48148148148148E-07,8.88888888888889E-07,0,12757,0,3,0,0,0,0,0,0.9,1185,0,0,4,0,0.2,0,1,0,0,0,0,0,0.5,41259,0,-1,0,0,75,2571,0,0,5,Chelsea,Tottenham,Aston Villa,Everton,Norwich,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,4.8
Jack,Cork,MID,BUR,5000000,1,15,2.1,4.2E-07,3E-06,0,11942,0,8,0,0,0,0,0,3,696,0,0,15,0,0.4,0,2,0,0,2,0,0,0.3,9235,0,-1,0,0,572,34,0,0,74,Aston Villa,Everton,Leicester,Chelsea,Sheffield United,0,1.9,1,1.3,2,1.3,1.3,2.1,1,1,1.7,1.5,1,2,1.8,1,1.5,1,1.7,1.5,1.8,1.5,1.3,1,1.9,1,2,1,1,1.8,1,1.5,22.6
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1169,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,369,0,-1,0,0,0,8,0,0,0,Watford,Man City,Southampton,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,4900000,7,21,3.5,7.14285714285714E-07,4.28571428571429E-06,0,17851,0,7,0,0,0,2,0,4.3,1020,-1,0,21,1,1.1,0,5.2,2,0,1,0,0,1.1,59916,0,-1,0,1,270,29847,0,0,54,Bournemouth,Crystal Palace,Everton,Sheffield United,Newcastle,2.1,5,3.4,3.4,4.2,2.1,3.8,2.8,3,3.1,3.8,2.9,3.1,4.1,2.2,3.9,4.7,2.9,3.3,2.2,2.7,3,2.8,3.2,3,3.1,4.5,3.1,2.1,3.8,3,5.1,14
Patrick,Cutrone,FWD,WOL,5700000,1,11,1.83333333333333,3.21637426900585E-07,1.92982456140351E-06,0,69591,0,4,0,0,0,1,0,1.9,1088,-3,0,11,3,0.4,0,2.2,0,0,0,0,0,0.7,17647,0,-1,0,0,151,389,0,0,33,Watford,Man City,Southampton,Newcastle,Arsenal,2.5,1.1,1,1.3,1.5,1.6,1.5,0.9,1,1.4,1.5,1.8,1.3,1,2.4,1,1.6,0.9,1.1,1.2,2.7,1.3,1.1,1,1.3,1,1.5,1.1,1.5,1.1,1.5,1.6,16.2
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,3502,0,0,0,0,0,0,0,0,71,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,738,0,-1,0,0,0,13,0,0,0,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,0,0,0,0,0,9005,0,0,0,0,0,0,0,0,111,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1045,0,-1,0,0,0,7,0,0,0,Arsenal,Newcastle,Liverpool,Norwich,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4400000,0,3,0.5,1.13636363636364E-07,6.81818181818182E-07,0,13646,0,2,0,0,0,0,0,0.7,169,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,2985,0,-1,0,0,126,4,0,0,18,West Ham,Arsenal,Norwich,Watford,Man Utd,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5175,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,-1,0,0,0,12,0,0,0,Everton,Wolverhampton,Crystal Palace,Aston Villa,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,1,1,0.166666666666667,2.8735632183908E-08,1.72413793103448E-07,0,3608,0,0,0,0,0,0,0,0.2,23,-2,0,1,2,0,0,0.2,0,0,0,0,0,0,250,0,-1,0,0,13,29,0,0,4,West Ham,Arsenal,Norwich,Watford,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Scott,Dann,DEF,CRY,4400000,0,8,1.33333333333333,3.03030303030303E-07,1.81818181818182E-06,0,12681,0,1,0,0,0,0,0,1.8,331,-1,0,8,1,0,0,0,0,0,1,0,0,0.2,7652,0,-1,0,0,180,48,0,0,37,Norwich,West Ham,Man City,Arsenal,Leicester,1.2,0.7,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.8,0.8,1,0.7,0.7,0.8,0.7,0.7,0.9,0.7,1.2,0.7,1,0.7,0.7,0.8,0.7,0.8,0.7,1.4,0.7,1,10.7
Kevin,Danso,DEF,SOU,4500000,0,8,1.33333333333333,2.96296296296296E-07,1.77777777777778E-06,0,1688,0,3,0,0,0,0,0,1.8,79,0,0,8,0,0.1,0,0.5,0,0,1,0,1,0,2267,0,-1,0,0,207,13,0,1,33,Tottenham,Chelsea,Wolverhampton,Leicester,Man City,0.8,0.7,0.8,0.7,0.7,0.9,0.7,0.7,0.7,1.3,0.7,1,0.7,1,0.7,0.7,0.7,0.8,0.7,0.7,1.1,0.9,0.7,0.7,0.7,0.9,0.7,0.9,0.8,0.7,0.7,0.7,5
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,3531,0,0,0,0,0,0,0,0,89,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,998,0,-1,0,0,0,38,0,0,0,Leicester,Man Utd,Chelsea,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4144,0,0,0,0,0,0,0,0,50,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,420,0,-1,0,0,0,5,0,0,0,Arsenal,Newcastle,Liverpool,Norwich,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5800000,0,4,0.8,1.37931034482759E-07,6.89655172413793E-07,0,307184,2,10,0,0,0,0,0,0.7,4287,-2,0,4,2,0.1,0,0.8,0,0,0,0,0,5.4,49710,0,-1,0,0,450,927,0,0,63,Man Utd,Bournemouth,Sheffield United,Crystal Palace,Wolverhampton,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,13.7
,David Silva,MID,MCI,7600000,1,37,5.3,6.97368421052632E-07,4.86842105263158E-06,0,314846,0,4,0,0,0,1,0,4.9,26494,1,0,37,-1,0.8,0,5.8,3,0,3,0,5,9.9,630170,0,-1,0,2,408,11348,0,0,137,Everton,Wolverhampton,Crystal Palace,Aston Villa,Southampton,4.8,6.7,4.4,6.6,5.4,4.2,5.3,6.6,5.2,7.3,5.7,6,6.3,6.9,7,3.9,7.4,7.4,4,5.5,4,6.4,4.2,7,4.7,4.7,6.4,6.4,6.3,6.7,6,7.5,45.4
Ben,Davies,DEF,TOT,5500000,0,2,0.333333333333333,6.06060606060606E-08,3.63636363636364E-07,0,8124,0,0,0,0,0,0,0,0.4,353,0,0,2,0,0,0,0.2,0,0,0,0,0,0.2,4222,0,-1,0,0,16,112,0,0,7,Southampton,Brighton,Watford,Liverpool,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.1
Tom,Davies,MID,EVE,5300000,1,2,0.333333333333333,6.28930817610063E-08,3.77358490566038E-07,0,5968,0,1,0,0,0,0,0,0.4,96,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,2113,0,-1,0,0,20,42,0,0,5,Man City,Burnley,West Ham,Brighton,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5
Keinan,Davis,MID,AVL,4500000,1,4,0.666666666666667,1.48148148148148E-07,8.88888888888889E-07,0,14631,0,1,0,0,0,0,0,0.9,356,0,0,4,0,0.2,0,0.8,0,0,0,0,0,0.3,9595,0,-1,0,0,41,208,0,0,13,Burnley,Norwich,Brighton,Man City,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,3.3
Craig,Dawson,DEF,WAT,4900000,1,5,0.7,1.42857142857143E-07,1.02040816326531E-06,0,10169,1,20,0,0,0,0,0,1,256,-1,0,5,1,0,0,0.2,0,0,0,0,0,0.2,2774,0,-1,0,0,630,107,0,0,80,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.9
Kevin,De Bruyne,MID,MCI,10000000,9,63,9,9E-07,6.3E-06,0,373846,0,4,0,0,0,2,0,6.3,2473,5,-1,63,-5,1,0,10,10,0,3,0,9,43.3,2044556,0,-1,0,3,528,93222,1,0,246,Everton,Wolverhampton,Crystal Palace,Aston Villa,Southampton,10.4,12.3,9.9,13.3,11.4,9.5,11.4,12.2,10.6,13.5,11.5,12.3,11.7,11.6,13.5,8.9,13.5,12.5,9.2,11.7,9.1,12.5,9.5,13.4,10.3,10.4,12.9,11.8,12.2,12.2,11.2,13.5,87.8
David,de Gea,GLK,MUN,5600000,0,26,4.3,7.67857142857143E-07,4.64285714285714E-06,0,462035,0,6,0,17,0,0,0,4.6,9890,1,0,26,-1,0.6,0,3.2,4,0,2,0,0,17.5,655337,0,-1,0,1,540,4844,0,0,106,Arsenal,Newcastle,Liverpool,Norwich,Bournemouth,4.8,4.9,4.7,2.2,2.2,5.1,4.2,6.4,5.7,2.2,6.4,3.4,6.1,2.2,2.8,6.2,2.7,4.9,4.9,2.9,5.7,3.6,4.5,3.1,5.2,3.8,3.7,3.7,4.8,3.2,5.7,2.9,12.6
Troy,Deeney,FWD,WAT,6200000,0,4,0.666666666666667,1.0752688172043E-07,6.45161290322581E-07,0,167013,0,4,0,0,0,0,0,0.6,579,-3,0,4,3,0,0,0,0,0,0,0,0,0.6,15023,0,-1,0,0,180,21,0,0,11,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.3,0.3,0.3,0.3,9
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,-1,0,0,0,9,0,0,0,Aston Villa,Everton,Leicester,Chelsea,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5400000,1,2,0.333333333333333,6.17283950617284E-08,3.7037037037037E-07,0,17386,2,10,0,0,0,0,0,0.4,319,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.3,6820,0,-1,0,0,360,187,0,0,46,Man City,Burnley,West Ham,Brighton,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.3
Leander,Dendoncker,MID,WOL,4400000,3,12,1.7,3.86363636363636E-07,2.72727272727273E-06,0,551705,0,8,0,0,0,0,0,2.7,11796,-1,1,12,1,0.3,0,1.5,0,0,2,0,0,10.4,315360,1,-1,0,0,500,8245,-1,0,48,Watford,Man City,Southampton,Newcastle,Arsenal,1.2,0.8,0.8,1.3,1,1.1,1.3,1.2,0.8,1.2,0.8,0.8,0.8,0.8,1.1,1,1.2,0.8,0.8,0.9,1.4,0.8,0.9,0.8,1.1,0.8,1,1.7,1.2,0.9,1.3,0.8,17.2
Gerard,Deulofeu,FWD,WAT,6100000,1,15,2.1,3.44262295081967E-07,2.45901639344262E-06,0,304394,1,15,0,0,0,0,0,2.5,3595,-4,1,15,4,0.4,0,2.5,2,0,0,0,1,2,63609,0,-1,0,0,415,1827,-1,0,55,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,1.2,1,1.5,1.7,2,2,1.8,1.8,1,2,1.2,2.3,1.3,2.1,1.3,1.7,2,1.1,2,1.6,1.2,1.3,1,1.6,1.2,1.4,1.8,3.2,1.3,1.1,1.7,1.7,52.7
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,6464,0,0,0,0,0,0,0,0,252,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5531,0,-1,0,0,0,75,0,0,0,Bournemouth,Crystal Palace,Everton,Sheffield United,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,1,1,0.166666666666667,3.40136054421769E-08,2.04081632653061E-07,0,9953,0,0,0,0,0,0,0,0.2,172,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.2,4786,0,-1,0,0,12,160,0,0,0,Southampton,Brighton,Watford,Liverpool,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Lucas,Digne,DEF,EVE,6100000,1,25,3.6,5.9016393442623E-07,4.09836065573771E-06,0,821901,1,12,0,0,0,0,0,4.1,46490,1,0,25,-1,0.3,0,1.8,3,0,2,0,2,23.9,800524,0,-1,0,1,612,4465,0,0,133,Man City,Burnley,West Ham,Brighton,Tottenham,3.3,1.8,4.3,3.3,4.3,3.5,4.7,2.6,2.4,3.6,2.7,3.5,3.5,4.2,1.9,3.8,3,4.7,3,5.4,2.5,5.3,2.5,3.4,1.8,4.5,2.7,3.5,2.7,5.4,3.6,2.6,47.8
Issa,Diop,DEF,WHU,4500000,0,24,3.4,7.55555555555556E-07,5.33333333333333E-06,0,103438,1,9,0,0,0,0,0,5.3,6153,0,0,24,0,1.1,0,5,2,0,3,0,0,5.2,195171,0,-1,0,0,630,9438,0,0,110,Bournemouth,Crystal Palace,Everton,Sheffield United,Newcastle,2,4.8,3.3,3.3,4,2,3.7,2.7,2.9,2.9,3.7,2.8,3,3.9,2.1,3.8,4.5,2.8,3.2,2.1,2.6,2.9,2.6,3,2.9,3,4.3,3,2,3.7,2.8,5,16.6
Moussa,Djenepo,MID,SOU,5300000,0,16,2.66666666666667,5.0314465408805E-07,3.0188679245283E-06,0,15808,2,0,0,0,0,2,0,3,995,-2,0,16,2,0.5,0,2.8,3,0,1,0,0,0.1,17703,0,-1,0,1,123,40,0,0,65,Tottenham,Chelsea,Wolverhampton,Leicester,Man City,0,0,0,0,0,2,2.5,2,2.3,3,1.4,1.6,2,2.3,1.3,1.7,1.9,1.8,1.7,2,1.8,1.9,1.7,1.7,1.7,2.6,1.3,2.1,1.8,1.5,2.9,2.1,16.9
Matt,Doherty,DEF,WOL,6000000,15,29,4.8,8E-07,4.83333333333333E-06,0,130064,0,4,0,0,0,1,0,4.8,1697,0,0,29,0,0.8,0,5,3,0,2,0,1,2.6,50586,0,-1,0,1,390,8431,0,0,80,Watford,Man City,Southampton,Newcastle,Arsenal,5.7,4,4.6,6.9,4.8,7.2,3.9,5.2,5.7,6,5.7,3.8,4.3,4.7,5.5,6,6.3,4.5,5.1,6,6.3,5.2,5,5.5,3.5,5.7,4.7,6.4,6.9,3.8,7.2,4.9,20.3
Abdoulaye,Doucoure,MID,WAT,5700000,2,11,1.6,2.80701754385965E-07,1.92982456140351E-06,0,145139,1,20,0,0,0,0,0,1.9,1584,-3,0,11,3,0.3,0,1.8,0,0,0,0,0,1.1,7426,1,-1,0,0,610,139,0,0,74,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,1,1.2,0.8,1.1,0.8,0.8,1.2,1,0.8,1.3,0.8,1.2,1.4,1.1,1.1,1,0.8,0.8,1.1,1,0.8,0.8,0.8,0.9,0.8,0.8,0.8,1.3,1,0.8,0.8,0.9,34.9
,Douglas Luiz,MID,AVL,4600000,0,16,2.66666666666667,5.79710144927536E-07,3.47826086956522E-06,0,193422,1,4,0,0,0,1,0,3.5,13832,1,0,16,-1,0.2,0,0.8,2,0,2,0,0,4.1,391515,0,-1,0,0,267,825,0,0,56,Burnley,Norwich,Brighton,Man City,Liverpool,2.9,1.3,2.4,1.3,1.8,1.8,2.6,1.3,1.3,2.4,2.5,2.1,3.2,1.6,1.3,1.5,1.8,2.9,1.9,2.1,1.8,3,1.3,2.1,1.9,2.8,1.3,3.1,3.2,1.3,2.6,1.3,13.7
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,3535,0,0,0,0,0,0,0,0,161,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3647,0,-1,0,0,0,183,0,0,0,Norwich,West Ham,Man City,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4500000,0,0,0,0,0,0,106758,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,0.9,15589,0,-1,0,0,0,26,0,0,0,Aston Villa,Everton,Leicester,Chelsea,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,1,5,1,1.85185185185185E-07,9.25925925925926E-07,0,10386,0,2,0,0,0,0,0,0.9,112,-1,0,5,1,0.2,0,1,0,0,0,0,0,0.1,3024,0,-1,0,0,66,100,0,0,5,Crystal Palace,Aston Villa,Bournemouth,Man Utd,Brighton,0.5,0.8,0.5,0.9,0.5,1.3,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.7,0.5,2.5
Martin,Dubravka,GLK,NEW,5000000,0,21,3,6E-07,4.2E-06,0,29165,0,13,0,19,0,0,0,4.2,1036,0,0,21,0,0.6,0,2.8,0,0,2,0,0,0.9,21438,0,-1,0,0,630,356,0,0,113,Leicester,Man Utd,Chelsea,Wolverhampton,West Ham,2.6,3.6,2.5,2.1,2.9,1.5,3.2,1.9,3.5,2,1.9,3.7,2.7,3.4,2.9,2.7,2.1,3.1,3.1,2.5,2.8,2.1,3.4,2.3,3.9,2,2.7,2,2.9,2.7,3.2,1.9,13.6
Mark,Duffy,MID,SHU,5300000,0,0,0,0,0,0,4635,0,0,0,0,0,0,0,0,27,-2,0,0,2,0,0,0,0,0,0,0,0,0,112,0,-1,0,0,0,3,0,0,0,Liverpool,Watford,Arsenal,West Ham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4900000,0,11,2.8,5.71428571428571E-07,2.24489795918367E-06,0,109848,0,4,0,0,0,0,0,2.2,8187,-1,0,11,1,0.1,0,0.5,0,0,1,0,0,1.6,32024,0,-1,0,0,360,8,0,0,65,Chelsea,Tottenham,Aston Villa,Everton,Norwich,0,0,0,0,0,2.4,2.6,2.2,2.2,1.9,2.5,2.1,2.5,1.4,1.9,2.8,3.5,1.7,2.6,2.4,3.2,3.4,2.4,1.8,2.3,3.3,1.7,1.7,1.6,3.1,2.7,1.7,7.9
Paul,Dummett,DEF,NEW,4500000,-2,16,2.3,5.11111111111111E-07,3.55555555555556E-06,0,12517,2,13,0,0,0,0,0,3.6,686,0,0,16,0,0.4,0,1.8,2,0,2,0,0,0.4,17647,1,-1,0,0,630,143,0,0,111,Leicester,Man Utd,Chelsea,Wolverhampton,West Ham,1.7,2.5,1.7,1.4,1.9,1.2,2.1,1.2,2.4,1.3,1.2,2.6,1.8,2.3,1.9,1.8,1.3,2.1,2,1.6,1.9,1.3,2.3,1.5,2.7,1.2,1.7,1.3,1.9,1.7,2.2,1.2,19.3
Lewis,Dunk,DEF,BHA,4600000,1,23,3.3,7.17391304347826E-07,5E-06,0,285851,3,10,0,0,0,0,0,5,10372,1,0,23,-1,0.4,0,2,5,0,2,0,1,10.5,451454,0,-1,0,1,630,1630,0,0,136,Chelsea,Tottenham,Aston Villa,Everton,Norwich,2.9,3.1,3.6,3.9,3.5,3.1,3.3,2.8,2.9,2.5,3.2,2.7,3.2,1.7,2.4,3.5,4.4,2.3,3.4,3.1,4,4.2,3.1,2.4,3,4.1,2.2,2.3,2.2,3.9,3.4,2.2,20.4
Jake,Eastwood,GLK,SHU,4400000,0,0,0,0,0,0,7673,0,0,0,0,0,0,0,0,177,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1294,0,-1,0,0,0,46,0,0,0,Liverpool,Watford,Arsenal,West Ham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6100000,4,29,4.1,6.72131147540984E-07,4.75409836065574E-06,0,437512,1,7,0,20,0,0,0,4.8,10759,1,0,29,-1,0.7,0,4.5,0,0,3,0,0,21.8,602657,0,-1,0,0,630,11120,0,0,141,Everton,Wolverhampton,Crystal Palace,Aston Villa,Southampton,4.3,4.1,3.9,6.1,3.9,3.4,4,5.5,2.7,6,3.5,5.1,3.8,4.4,5.8,4.4,6.1,4.8,3.8,4.9,3.6,4,3.7,4,3.5,3.8,4.7,5.3,4.5,3,4.1,5.4,17.4
