FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Aaron,Cresswell,DEF,WHU,4800000,1,26,3.7,7.70833333333333E-07,5.41666666666667E-06,0,99847,1,15,0,0,0,2,0,5.4,4815,-2,1,26,2,0.2,0,0.8,2,0,1,0,0,1.7,175400,0,-1,0,1,623,222,-1,0,101,Burnley,Tottenham,Chelsea,Wolverhampton,Arsenal,2.4,4.9,2.9,3.3,3.9,4.2,0,3.9,3.9,3.4,3.5,5.3,3.1,4.1,3.3,3.7,3.5,2.9,3.6,3.8,3.6,4.4,3.9,3.1,4.3,3.3,5.2,28.3
Patrick,Cutrone,FWD,WOL,5600000,0,15,1.36363636363636,2.43506493506493E-07,2.67857142857143E-06,0,81446,0,5,0,0,0,1,0,2.7,335,-4,0,15,4,0.1,0,0.5,0,0,1,0,0,0.6,23108,0,-1,0,0,279,84,0,0,35,Aston Villa,Bournemouth,Sheffield United,West Ham,Brighton,1,0.7,0.7,0.8,0.7,1.1,1,0.7,0.7,0.7,0.7,1.3,0.7,0.7,0.7,1.5,0.8,0.9,0.7,0.8,0.7,0.9,0.7,1,0.7,0.9,0.7,19
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,4488,0,0,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,962,0,-1,0,0,0,5,0,0,0,Norwich,Burnley,Southampton,Leicester,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,1,0.0909090909090909,1.85528756957328E-08,2.04081632653061E-07,0,10004,0,0,0,0,0,0,0,0.2,30,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1252,0,-1,0,0,59,1,0,0,8,Brighton,Sheffield United,Aston Villa,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Charlie,Daniels,DEF,BOU,4300000,0,3,0.272727272727273,6.34249471458774E-08,6.97674418604651E-07,0,15518,0,2,0,0,0,0,0,0.7,38,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,3081,0,-1,0,0,126,1,0,0,18,Newcastle,Wolverhampton,Tottenham,Crystal Palace,Liverpool,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5477,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,-1,0,0,0,6,0,0,0,Liverpool,Chelsea,Newcastle,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,1,7,0.636363636363636,1.09717868338558E-07,1.20689655172414E-06,0,3921,0,0,0,0,0,0,0,1.2,19,-2,0,7,2,0.2,0,1.2,0,0,1,0,0,0,578,0,-1,0,0,117,11,0,0,10,Newcastle,Wolverhampton,Tottenham,Crystal Palace,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.9
Scott,Dann,DEF,CRY,4300000,0,9,0.818181818181818,1.90274841437632E-07,2.09302325581395E-06,0,15446,0,1,0,0,0,0,0,2.1,91,-2,0,9,2,0,0,0.2,0,0,1,0,0,0.2,8285,0,-1,0,0,187,16,0,0,40,Chelsea,Liverpool,Burnley,Bournemouth,Watford,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,10.7
Kevin,Danso,DEF,SOU,4300000,0,9,0.818181818181818,1.90274841437632E-07,2.09302325581395E-06,0,2343,0,8,0,0,0,0,0,2.1,17,-2,0,9,2,0,0,0.2,0,0,1,0,1,0,2539,0,-1,0,0,275,8,0,1,46,Everton,Arsenal,Watford,Norwich,Newcastle,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,8.9
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,4633,0,0,0,0,0,0,0,0,44,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1295,0,-1,0,0,0,17,0,0,0,Bournemouth,Aston Villa,Man City,Sheffield United,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4546,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,472,0,-1,0,0,0,4,0,0,0,Brighton,Sheffield United,Aston Villa,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5800000,1,33,3,5.17241379310345E-07,5.68965517241379E-06,0,360990,2,17,0,0,0,2,0,5.7,2867,-2,0,33,2,0.5,0,3,3,0,1,0,0,6,130552,0,-1,0,1,990,1469,0,0,178,Leicester,Southampton,Norwich,Brighton,West Ham,2.1,2.6,2.1,3.2,2.7,2.5,2.7,1.7,2.7,3.9,2.7,2.7,1.9,1.6,4.1,4.2,2.2,3.5,2,2.9,3.6,2.3,3,2.6,3,2.8,3.3,43.3
,David Silva,MID,MCI,7600000,0,61,5.5,7.23684210526316E-07,8.02631578947368E-06,0,831916,0,5,0,0,0,3,0,8,34704,1,1,61,-1,0.7,0,5.2,7,0,6,0,5,8.8,1065892,0,-1,0,3,695,1417,-1,0,216,Liverpool,Chelsea,Newcastle,Burnley,Man Utd,0,0,0,5.9,6.9,6.3,5.1,7.2,7,6.8,5.2,6.5,7.6,5.2,5.8,4.8,6.8,5.3,7.1,5.1,4.9,7.5,7,6.4,7.2,7,6.9,84.1
Ben,Davies,DEF,TOT,5400000,2,7,0.636363636363636,1.17845117845118E-07,1.2962962962963E-06,0,10605,0,5,0,0,0,0,0,1.3,80,-1,0,7,1,0.2,0,1,0,0,0,0,0,0.2,6245,0,-1,0,0,286,90,0,0,32,Sheffield United,West Ham,Bournemouth,Man Utd,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,8.5
Tom,Davies,MID,EVE,5300000,10,18,1.63636363636364,3.08747855917667E-07,3.39622641509434E-06,0,7084,1,6,0,0,0,1,0,3.4,79,-2,0,18,2,0.8,0,4,3,0,1,0,0,0.1,3670,0,-1,0,1,372,876,0,0,63,Southampton,Norwich,Leicester,Liverpool,Chelsea,0.9,1.4,0.8,0.8,0.9,0.8,1.3,1.5,0.8,0.8,1.5,0.8,1.4,0.8,1.2,0.8,1.4,0.8,0.8,0.8,0.9,0.8,1,0.8,1.2,1.1,1.5,20.5
Keinan,Davis,MID,AVL,4400000,0,6,0.545454545454545,1.2396694214876E-07,1.36363636363636E-06,0,21359,0,1,0,0,0,0,0,1.4,254,-1,0,6,1,0.1,0,0.5,0,0,0,0,0,0.3,13050,0,-1,0,0,74,16,0,0,16,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.2
Craig,Dawson,DEF,WAT,4800000,6,19,1.6,3.33333333333333E-07,3.95833333333333E-06,0,13368,3,23,0,0,0,0,0,4,71,-2,0,19,2,0.7,0,3.2,0,0,2,0,0,0.2,4979,0,-1,0,0,1023,141,0,0,153,Norwich,Burnley,Southampton,Leicester,Crystal Palace,0.8,1.1,1.1,0.8,1.4,0.9,1.6,0.8,1.7,1,0.8,1.5,1,1.7,0.8,0.8,1.1,1,1.1,0.8,0.9,0.8,1.4,1.7,1,0.9,0.8,38.7
Kevin,De Bruyne,MID,MCI,10200000,0,74,7.4,7.25490196078431E-07,7.25490196078431E-06,0,1474887,0,5,0,0,0,2,0,7.3,9908,7,0,74,-7,0.3,0,2.8,10,0,5,0,10,40.3,2968625,0,-1,0,3,783,12082,0,0,299,Liverpool,Chelsea,Newcastle,Burnley,Man Utd,8.5,8,9.7,9.1,10.3,9.5,7.9,10.2,9.4,10.2,8.1,9.7,10.3,8.1,8.8,7.6,10.1,8.2,10.6,7.9,7.7,11,10.1,9.4,10.1,9.7,10.3,121.7
David,de Gea,GLK,MUN,5500000,1,41,3.4,6.18181818181818E-07,7.45454545454545E-06,0,780432,0,11,0,32,0,0,0,7.5,4635,0,0,41,0,0.4,0,2.2,5,0,2,0,0,14.6,772708,0,-1,0,1,1035,5489,0,0,180,Brighton,Sheffield United,Aston Villa,Tottenham,Man City,4.1,2.4,5,4.8,2.3,5.1,2.4,5,1.7,2,4.5,2.7,3.8,3.6,2,4.2,2.8,3.3,2.7,3.6,2,3.4,2.9,3.4,2.8,4.4,2.1,24.3
Troy,Deeney,FWD,WAT,6200000,0,4,0.363636363636364,5.86510263929619E-08,6.45161290322581E-07,0,171807,0,4,0,0,0,0,0,0.6,119,-3,0,4,3,0,0,0,0,0,0,0,0,0.5,15981,0,-1,0,0,180,264,0,0,11,Norwich,Burnley,Southampton,Leicester,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,-1,0,0,0,3,0,0,0,West Ham,Watford,Crystal Palace,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5400000,0,6,0.545454545454545,1.01010101010101E-07,1.11111111111111E-06,0,22902,2,14,0,0,0,0,0,1.1,264,-1,0,6,1,0.1,0,0.5,0,0,0,0,0,0.2,8740,0,-1,0,0,558,12,0,0,79,Southampton,Norwich,Leicester,Liverpool,Chelsea,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.4
Leander,Dendoncker,MID,WOL,4400000,1,22,1.8,4.09090909090909E-07,5E-06,0,738891,0,11,0,0,0,0,0,5,4275,-1,0,22,1,0.4,0,1.8,0,0,3,0,0,9.6,459857,1,-1,0,0,905,5429,0,0,97,Aston Villa,Bournemouth,Sheffield United,West Ham,Brighton,1.1,1.2,1.6,1,1.1,1.1,0.9,0.9,0.9,1.3,1.4,1.4,0.9,0.9,0.9,1.3,0.9,1.5,0.9,1.4,0.9,1.3,1.7,1.3,0.9,1.2,0.9,24.3
Gerard,Deulofeu,FWD,WAT,6100000,12,38,3.2,5.24590163934426E-07,6.22950819672131E-06,0,345334,2,18,0,0,0,2,0,6.2,858,-4,0,38,4,0.9,0,5.5,6,0,2,0,2,2.1,109064,0,-1,0,1,781,14458,0,0,138,Norwich,Burnley,Southampton,Leicester,Crystal Palace,3.5,3.8,4,2.1,3.6,2.7,4.3,1.9,3.9,3,2.4,4.1,2.6,3.9,2.4,2.6,3.1,2.7,2.9,2.4,3.6,2.7,4.8,3,2.7,3.2,2.7,82.7
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,8452,0,0,0,0,0,0,0,0,33,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6268,0,-1,0,0,0,14,0,0,0,Burnley,Tottenham,Chelsea,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,1,3,0.272727272727273,5.56586270871985E-08,6.12244897959184E-07,0,12016,2,4,0,0,0,0,0,0.6,77,-1,0,3,1,0,0,0.2,0,0,0,0,0,0.2,6014,0,-1,0,0,192,68,0,0,14,Sheffield United,West Ham,Bournemouth,Man Utd,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.4
Lucas,Digne,DEF,EVE,5900000,2,40,3.3,5.59322033898305E-07,6.77966101694915E-06,0,1314016,1,18,0,0,0,0,0,6.8,11373,-1,0,40,1,0.5,0,3.2,4,0,3,0,3,17.9,896775,1,-1,0,1,1062,3401,0,0,227,Southampton,Norwich,Leicester,Liverpool,Chelsea,3,4.3,2.1,2.7,3.3,2.3,3.6,3.6,3.2,2.3,3.8,2.8,4.8,2.4,4.3,2,4.6,2,3.7,2.1,3.6,2.7,3.2,2.3,4.8,2.4,3.2,84.9
Issa,Diop,DEF,WHU,4500000,1,27,2.2,4.88888888888889E-07,6E-06,0,208714,4,20,0,0,0,0,0,6,5904,0,0,27,0,0.1,0,0.5,2,0,3,0,0,4.1,228718,0,-1,0,0,1080,114,0,0,173,Burnley,Tottenham,Chelsea,Wolverhampton,Arsenal,1.1,2.4,1.2,1.4,1.7,1.9,0,1.7,1.8,1.5,1.5,2.7,1.3,1.9,1.4,1.7,1.5,1.2,1.6,1.7,1.6,2,1.7,1.3,2,1.4,2.6,29.1
Moussa,Djenepo,MID,SOU,5200000,2,19,1.72727272727273,3.32167832167832E-07,3.65384615384615E-06,0,20576,2,3,0,0,0,2,0,3.7,90,-3,0,19,3,0.2,0,0.8,3,0,1,0,0,0.1,20533,0,-1,0,1,219,228,0,0,71,Everton,Arsenal,Watford,Norwich,Newcastle,1,1.1,1.2,1,1.3,0.9,0.9,0.9,0.9,0.9,0.9,1,1.1,0.9,1.1,0.9,1,1.1,1,1,1.4,0.9,0.9,0.9,1.1,1.3,1.2,18.1
Matt,Doherty,DEF,WOL,6000000,1,39,3.5,5.83333333333333E-07,6.5E-06,0,187890,0,7,0,0,0,1,0,6.5,1861,0,0,39,0,0.4,0,2.2,3,0,2,0,2,3.2,145038,0,-1,0,1,662,1437,0,0,125,Aston Villa,Bournemouth,Sheffield United,West Ham,Brighton,4.7,2.5,3.2,4,2.9,4.4,3,2.9,3.6,3.3,4.7,4,3.5,3.2,3.4,4.1,3.7,3.7,3.8,3,3.9,3.4,3.4,4.8,2.4,4.2,2.8,35.1
Abdoulaye,Doucoure,MID,WAT,5700000,3,30,2.5,4.3859649122807E-07,5.26315789473684E-06,0,162957,2,23,0,0,0,1,0,5.3,583,-3,0,30,3,0.7,0,4,2,0,3,0,0,1.1,24057,1,-1,0,0,1060,1336,0,0,162,Norwich,Burnley,Southampton,Leicester,Crystal Palace,1.3,2.6,2.2,1.2,2.2,1.3,2.5,2.6,2.1,2.3,1.8,2,1.2,2.4,1.7,1.2,1.6,1.6,1.6,1.5,1.8,1.2,2.4,2.5,1.4,1.2,1.6,61.8
,Douglas Luiz,MID,AVL,4500000,1,29,2.63636363636364,5.85858585858586E-07,6.44444444444444E-06,0,289908,1,9,0,0,0,2,0,6.4,2457,0,0,29,0,0.4,0,1.8,2,0,3,0,0,4,483112,0,-1,0,0,500,4241,0,0,103,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,2,2.8,1.3,1.3,1.9,2.6,2.1,2.8,1.9,1.5,1.5,1.7,3,1.8,2.3,2.2,3.2,1.3,1.9,1.8,2.7,1.3,2.8,2.5,1.3,2.7,1.4,23.5
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,5254,0,0,0,0,0,0,0,0,50,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4719,0,-1,0,0,0,20,0,0,0,Chelsea,Liverpool,Burnley,Bournemouth,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4400000,0,0,0,0,0,0,121891,0,0,0,0,0,0,0,0,279,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,15984,0,-1,0,0,0,16,0,0,0,West Ham,Watford,Crystal Palace,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,1,12,1.5,2.77777777777778E-07,2.22222222222222E-06,0,12269,0,3,0,0,0,1,0,2.2,56,-1,0,12,1,0.1,0,0.5,0,0,0,0,0,0.1,4573,0,-1,0,0,115,21,0,0,35,Watford,Everton,Arsenal,Southampton,Sheffield United,1.3,0.8,1.3,1.2,0.8,0.8,1,0.8,1.5,1.2,0.8,1.1,0.8,0.8,1,0.8,0.9,0.8,1.2,1.4,0.8,1.2,0.8,1.2,0.8,1.3,0.8,8.1
Martin,Dubravka,GLK,NEW,5000000,2,40,3.3,6.6E-07,8E-06,0,40859,0,18,0,38,0,0,0,8,430,0,0,40,0,0.6,0,2.8,1,0,3,0,0,1,37613,0,-1,0,0,1080,505,0,0,208,Bournemouth,Aston Villa,Man City,Sheffield United,Southampton,3,3.3,2.9,2.8,3,1.9,4.1,2.7,4.7,3.4,2.7,3.1,3.1,4,2.3,3.2,3.4,3.4,3.1,4.6,2,4,2.7,2.7,4.3,2.3,3.5,28.5
Mark,Duffy,MID,SHU,5300000,0,0,0,0,0,0,4892,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,164,0,-1,0,0,0,1,0,0,0,Tottenham,Man Utd,Wolverhampton,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4900000,0,19,1.72727272727273,3.52504638218924E-07,3.87755102040816E-06,0,143234,0,7,0,0,0,1,0,3.9,349,-1,0,19,1,0.4,0,2,0,0,1,0,0,1.2,36873,0,-1,0,0,479,275,0,0,93,Man Utd,Leicester,Liverpool,Arsenal,Wolverhampton,0.9,1.3,1,0.9,1.2,1,1.2,1,1.1,1.1,1,1.9,0.9,1.1,1.4,0.9,1.7,0.9,1.3,0.9,1.8,0.9,1.3,1,1.2,1.9,0.9,15
Paul,Dummett,DEF,NEW,4400000,6,23,2.6,5.90909090909091E-07,5.22727272727273E-06,0,19384,2,14,0,0,0,0,0,5.2,98,-1,0,23,1,0.4,0,1.8,2,0,3,0,0,0.3,18627,1,-1,0,0,703,46,0,0,134,Bournemouth,Aston Villa,Man City,Sheffield United,Southampton,2,2.3,2,1.9,2.1,1.3,2.9,1.8,3.4,2.4,1.8,2.1,2.2,2.9,1.5,2.2,2.3,2.4,2.2,3.4,1.4,2.8,1.8,1.9,3.1,1.6,2.4,20.6
Lewis,Dunk,DEF,BHA,4600000,-1,41,3.4,7.39130434782609E-07,8.91304347826087E-06,0,394046,5,16,0,0,0,0,0,8.9,5624,1,0,41,-1,0.4,0,2,8,0,4,0,2,12.1,680306,0,-1,0,2,1035,3034,0,0,242,Man Utd,Leicester,Liverpool,Arsenal,Wolverhampton,2.6,3.6,3,2.3,3.4,3.1,3.4,3.1,3.2,3.4,3.1,4.9,2,3.2,4,2.8,4.4,2.6,3.6,2.4,4.7,2.4,3.7,3.1,3.4,4.8,1.9,35.5
Jake,Eastwood,GLK,SHU,4400000,0,0,0,0,0,0,10920,0,0,0,0,0,0,0,0,144,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1570,0,-1,0,0,0,9,0,0,0,Tottenham,Man Utd,Wolverhampton,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6100000,0,45,4.1,6.72131147540984E-07,7.37704918032787E-06,0,839440,3,10,0,29,0,0,0,7.4,73117,1,0,45,-1,0.7,0,4,2,0,5,0,0,18.3,759476,0,-1,0,0,990,321,0,0,207,Liverpool,Chelsea,Newcastle,Burnley,Man Utd,0,0,0,0,0,3.8,4.2,4.3,3.9,5.8,5,5.1,4.4,4.8,4.9,4,4.1,4.3,4.2,3.8,4.3,5.2,5.6,3.8,3.7,4.3,5,24.1
John,Egan,DEF,SHU,4500000,2,45,3.8,8.44444444444444E-07,1E-05,0,10265,0,9,0,0,0,0,0,10,245,0,0,45,0,1,0,4.5,3,0,5,0,0,0.3,17907,0,-1,0,0,1068,502,0,0,216,Tottenham,Man Utd,Wolverhampton,Newcastle,Norwich,4.2,5,3.7,5.2,3.5,5.2,3.3,4.2,3.7,4.2,4.5,3.3,3.2,4.3,3.3,4.1,4.5,4.6,4.8,3.7,4.9,2.8,3.5,3.5,3.5,5.3,4.6,25.3
Anwar,El Ghazi,MID,AVL,5500000,1,39,3.5,6.36363636363636E-07,7.09090909090909E-06,0,92362,1,13,0,0,0,2,0,7.1,2157,0,0,39,0,0.2,0,1.2,0,0,2,0,3,1.6,167955,0,-1,0,0,700,2016,0,0,126,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,3.1,4.3,2,1.9,3,3.9,3.3,4.2,3,2.4,2.3,2.7,4.5,2.9,3.6,3.4,4.6,1.8,3,2.8,4,2.1,4.2,3.9,2.1,4.1,2.3,63.7
Ahmed,El Mohamady,DEF,AVL,4200000,0,7,0.636363636363636,1.51515151515152E-07,1.66666666666667E-06,0,110150,0,9,0,0,0,0,0,1.7,481,-3,0,7,3,0,0,0,3,0,0,0,0,1,39661,0,-1,0,0,251,334,0,0,59,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,16.1
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,-1,0,0,0,14,0,0,0,Man City,Crystal Palace,Brighton,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,68189,0,0,0,0,0,0,0,0,963,-2,0,0,2,0,0,0,0,0,0,0,0,0.9,96109,0,-1,0,0,0,2402,0,0,0,Leicester,Southampton,Norwich,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,3091,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,214,0,-1,0,0,0,2,0,0,0,Everton,Arsenal,Watford,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,5,12,1.7,3.09090909090909E-07,2.18181818181818E-06,0,201410,1,11,0,0,0,0,0,2.2,340,0,0,12,0,0.3,0,1.8,0,0,1,0,0,0.9,160061,0,-1,0,0,554,865,0,0,111,Crystal Palace,Man City,West Ham,Aston Villa,Everton,1.5,0.9,1.4,1.8,1.1,1,1.1,1,0.8,0.8,1.2,1.4,1.1,0.8,1.7,1.6,0.8,1.8,1.2,0.9,1.2,1.3,1.1,1,1.5,1.1,1,34.5
Bjorn,Engels,DEF,AVL,4500000,0,31,2.8,6.22222222222222E-07,6.88888888888889E-06,0,48770,1,17,0,0,0,0,0,6.9,589,0,0,31,0,0.2,0,1,4,0,3,0,0,0.9,89929,0,-1,0,1,974,269,0,0,172,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,1.9,3.8,1.9,1.6,2.8,2,2.4,3.3,1.9,1.4,2.3,1.6,3.1,1.4,3.6,2.5,2.6,1.7,2.5,2.7,2.6,2.2,3.7,3.4,2.3,2.7,2.3,23.2
Christian,Eriksen,MID,TOT,8700000,0,26,2.6,2.98850574712644E-07,2.98850574712644E-06,0,369240,3,12,0,0,0,1,0,3,2747,-3,0,26,3,0.1,0,0.8,3,0,1,0,1,3.2,115762,0,-1,0,0,692,391,0,0,107,Sheffield United,West Ham,Bournemouth,Man Utd,Burnley,3.1,1.4,2.8,1.3,2.8,2,1.8,2.8,1.3,2.2,1.7,1.9,2.7,1.4,1.3,1.3,2.6,1.5,2.7,2.1,2.6,2.7,1.9,2.6,1.8,1.8,1.6,45.5
Jonny,Evans,DEF,LEI,5100000,5,47,3.9,7.64705882352941E-07,9.2156862745098E-06,0,78956,3,8,0,0,0,0,0,9.2,1964,1,0,47,-1,0.9,0,4.5,4,0,5,0,1,3,205398,0,-1,0,1,1080,2569,0,0,237,Arsenal,Brighton,Everton,Watford,Aston Villa,4.3,3.1,5.8,4.7,4.3,5,3.5,4.4,4.1,4.6,3.8,2.6,5,4,3.5,3.7,3.3,5.7,3.6,4.5,4.1,5.1,3.1,2.7,4,4,5.5,37.1
Lukasz,Fabianski,GLK,WHU,4900000,0,32,4.6,9.38775510204082E-07,6.53061224489796E-06,0,405341,0,8,0,20,0,0,0,6.5,2942,-1,1,32,1,0,0,0,4,0,3,0,0,2.5,231522,0,-1,0,2,573,23,-1,0,135,Burnley,Tottenham,Chelsea,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,4.8,4.8,6.9,4.3,5.6,4.6,5.2,4.8,4.1,5,5.2,5,5.6,5.3,4.4,5.8,4.6,6.9,14.5
,Fabinho,MID,LIV,5500000,0,22,2.2,4E-07,4E-06,0,90004,4,8,0,0,0,0,0,4,896,0,0,22,0,0.1,0,0.8,2,0,2,0,1,1.4,88881,0,-1,0,0,826,904,0,0,160,Man City,Crystal Palace,Brighton,Everton,Bournemouth,1.1,1.4,2,1.8,1.7,2,0,1.1,1.7,2.2,1.1,1.8,1.8,1.3,1.2,1.4,1.8,1.9,1.2,1.7,1.1,1.6,1.5,1.9,1.5,1.2,1.6,38.8
