FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tom,Davies,MID,EVE,5300000,1,40,2.1,3.9622641509434E-07,7.54716981132075E-06,0,17233,6,21,0,0,0,1,0,7.5,176,-2,0,40,2,0.1,0,0.7,3,0,3,0,1,0.1,14361,0,-1,0,1,1218,53,0,0,145,Crystal Palace,Arsenal,Man Utd,Chelsea,Liverpool,1.7,1.3,1.9,1,1.1,1,1.3,1,1.6,1.3,1.7,1.8,2,45.9
Keinan,Davis,MID,AVL,4300000,0,10,0.4,9.30232558139535E-08,2.32558139534884E-06,0,32481,0,1,0,0,0,0,0,2.3,282,-2,0,10,2,0.3,0,1.3,0,0,0,0,1,0.2,20340,0,-1,0,0,106,31,0,0,29,Tottenham,Southampton,Leicester,Chelsea,Newcastle,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13
Craig,Dawson,DEF,WAT,4800000,0,36,1.9,3.95833333333333E-07,7.5E-06,0,20425,4,26,0,0,0,0,0,7.5,162,-2,0,36,2,0.1,0,0.3,0,0,4,0,0,0.2,9776,0,-1,0,0,1459,58,0,0,222,Brighton,Man Utd,Liverpool,Crystal Palace,Leicester,1.2,1,1.5,1.3,1.4,1,1.1,1.3,1.8,2.1,1.6,1.3,1,48.8
Kevin,De Bruyne,MID,MCI,10800000,0,161,6.7,6.2037037037037E-07,1.49074074074074E-05,0,2575636,2,20,0,0,0,7,0,14.9,48898,13,0,161,-13,0.3,0,3,20,0,10,0,17,53.3,5016889,0,-1,0,5,1980,27917,0,0,662,West Ham,Leicester,Man Utd,Burnley,Chelsea,8.2,7.1,0,7.2,9.2,7.4,6.6,9.3,9.5,8,9.3,8.5,8.8,289.8
David,de Gea,GLK,MUN,5400000,6,85,3.3,6.11111111111111E-07,1.57407407407407E-05,0,1118376,2,29,0,65,0,0,0,15.7,4276,-1,0,85,1,0.7,0,3.8,5,0,6,0,0,11.3,879189,0,-1,0,1,2340,2867,0,0,401,Chelsea,Watford,Everton,Man City,Tottenham,2.7,3.7,2.7,3.3,3.2,3.4,2.5,3.7,3.5,2.9,2.8,4.6,2.5,47.1
Troy,Deeney,FWD,WAT,6300000,2,55,3.7,5.87301587301587E-07,8.73015873015873E-06,0,253141,3,16,0,0,0,5,0,8.7,14431,-2,0,55,2,0.8,1,5.3,8,0,5,0,1,2.2,214747,0,-1,0,1,1263,3457,0,0,208,Brighton,Man Utd,Liverpool,Crystal Palace,Leicester,3.5,3.2,3.3,3.8,3.6,3.4,4.4,3.7,5.2,3.9,3.7,4.5,3.4,105.5
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,-1,0,0,0,3,0,0,0,Southampton,Bournemouth,Newcastle,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,808,0,-1,0,0,0,21,0,0,0,Brighton,Man Utd,Liverpool,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5300000,0,23,0.92,1.73584905660377E-07,4.33962264150943E-06,0,30358,3,21,0,0,0,0,0,4.3,136,-2,0,23,2,-0.1,0,-0.3,2,0,2,0,0,0.2,13239,0,-1,0,0,1106,59,0,1,187,Crystal Palace,Arsenal,Man Utd,Chelsea,Liverpool,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,31.7
Leander,Dendoncker,MID,WOL,4400000,2,64,2.5,5.68181818181818E-07,1.45454545454545E-05,0,1180687,3,29,0,0,0,2,0,14.5,11603,-1,0,64,1,0.4,0,1.7,6,0,5,0,0,9.7,930789,1,-1,0,2,2088,7790,0,0,309,Leicester,Norwich,Tottenham,Brighton,West Ham,1.6,2.1,1.3,2.2,1.6,2.4,1.4,2.2,2.6,2.3,1.9,2,1.5,68.1
Gerard,Deulofeu,FWD,WAT,6100000,2,85,3.3,5.40983606557377E-07,1.39344262295082E-05,0,577033,3,30,0,0,0,4,0,13.9,11523,-4,0,85,4,0.7,0,4,9,0,8,0,5,3,399566,0,-1,0,2,1971,3040,0,0,322,Brighton,Man Utd,Liverpool,Crystal Palace,Leicester,3,2.7,2.8,3.2,3,2.9,3.8,3.1,4.5,3.3,3.1,3.8,2.9,189.6
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,11076,0,0,0,0,0,0,0,0,43,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7783,0,-1,0,0,0,20,0,0,0,Man City,Liverpool,Southampton,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,4,21,0.84,1.75E-07,4.375E-06,0,18840,4,14,0,0,0,0,0,4.4,112,-2,0,21,2,0.4,0,2,0,0,1,0,2,0.2,12486,0,-1,0,0,710,215,0,0,90,Aston Villa,Chelsea,Wolverhampton,Burnley,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,28.6
Lucas,Digne,DEF,EVE,5800000,2,83,3.3,5.68965517241379E-07,1.43103448275862E-05,0,1992132,2,36,0,0,0,0,0,14.3,19482,-2,0,83,2,0.5,0,3,12,0,6,0,5,12.9,1239273,1,-1,0,3,2151,5533,0,0,459,Crystal Palace,Arsenal,Man Utd,Chelsea,Liverpool,3.8,2.2,4,2.9,3.5,2.8,3.4,3.4,2.8,2.4,4.9,2.7,3.6,162.9
Issa,Diop,DEF,WHU,4400000,0,43,2.3,5.22727272727273E-07,9.77272727272727E-06,0,364852,7,35,0,0,0,2,0,9.8,1282,-1,0,43,1,0.4,0,1.8,2,0,3,0,0,2.1,246350,0,-1,0,0,1595,542,0,0,244,Man City,Liverpool,Southampton,Arsenal,Wolverhampton,1.5,1.7,1.5,1.3,1.7,2.1,2,2.1,1.7,1.7,2,1.4,3,49.7
Moussa,Djenepo,MID,SOU,5200000,1,36,1.44,2.76923076923077E-07,6.92307692307692E-06,0,30839,4,13,0,0,0,2,0,6.9,154,-3,0,36,3,0.2,0,1,3,0,1,0,1,0.1,28413,0,-1,0,1,803,103,0,0,135,Burnley,Aston Villa,West Ham,Newcastle,Norwich,0.8,0.7,0.7,0.9,0.7,0.8,0.9,0.7,0.7,0.7,0.8,0.9,1,51.4
Mihai-Alexandru,Dobre,MID,BOU,4500000,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,-1,0,0,0,2,0,0,0,Sheffield United,Burnley,Chelsea,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,WOL,6100000,6,89,3.7,6.0655737704918E-07,1.45901639344262E-05,0,441726,1,24,0,0,0,3,0,14.6,3241,1,0,89,-1,0.7,0,4.3,6,0,5,0,3,4.2,454076,0,-1,0,2,1877,12036,0,0,318,Leicester,Norwich,Tottenham,Brighton,West Ham,3.7,4.5,4.4,4.3,4.6,4,4.5,3.4,3.6,4.7,3,4.2,3.8,105.6
Abdoulaye,Doucoure,MID,WAT,5700000,9,84,3.4,5.96491228070175E-07,1.47368421052632E-05,0,267198,7,38,0,0,0,4,0,14.7,5087,-3,0,84,3,0.7,0,4,9,0,8,0,2,2.4,227068,1,-1,0,1,2186,9028,0,0,345,Brighton,Man Utd,Liverpool,Crystal Palace,Leicester,2.7,2.3,2.4,2.8,2.7,3,3.3,2.4,3.5,4,2.5,2.4,2.9,128.3
,Douglas Luiz,MID,AVL,4400000,2,67,2.8,6.36363636363636E-07,1.52272727272727E-05,0,512317,4,34,0,0,0,3,0,15.2,6617,-1,0,67,1,0.7,0,3,5,0,5,0,2,4.1,715301,0,-1,0,0,1531,7271,0,0,279,Tottenham,Southampton,Leicester,Chelsea,Newcastle,2.3,2.3,0,1.5,2.3,1.9,2.8,1.4,2.9,2.6,1.7,2.8,1.7,89
Luke,Dreher,MID,CRY,4300000,0,0,0,0,0,0,10007,0,0,0,0,0,0,0,0,148,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,11201,0,-1,0,0,0,187,0,0,0,Everton,Newcastle,Brighton,Watford,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,AVL,4400000,1,6,0.24,5.45454545454545E-08,1.36363636363636E-06,0,135778,1,11,0,0,0,0,0,1.4,388,-1,0,6,1,0.2,0,0.7,0,0,0,0,0,0.6,23252,0,-1,0,0,317,112,0,0,32,Tottenham,Southampton,Leicester,Chelsea,Newcastle,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,1435,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,0,-1,0,0,0,11,0,0,0,Southampton,Bournemouth,Newcastle,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5300000,1,15,1.4,2.64150943396226E-07,2.83018867924528E-06,0,14356,0,3,0,0,0,1,0,2.8,28,-2,0,15,2,0.1,0,0.7,0,0,0,0,0,0.1,5084,0,-1,0,0,130,42,0,0,44,Liverpool,Wolverhampton,Leicester,Sheffield United,Southampton,0.7,0.7,0.8,0.7,1,1,0.7,1.1,0.7,1,0.7,1,0.8,8.7
Martin,Dubravka,GLK,NEW,5000000,1,100,3.8,7.6E-07,2E-05,0,98406,0,40,0,104,0,0,0,20,2255,0,0,100,0,0.7,0,3.7,6,0,7,0,0,1.7,132603,0,-1,0,1,2340,4672,0,0,506,Arsenal,Crystal Palace,Burnley,Southampton,Sheffield United,2.8,3.7,4,3.4,4,5.7,3.2,5.4,3.2,3.2,5.5,3.4,4.3,76.3
Ondrej,Duda,MID,NOR,4900000,2,13,0.52,1.06122448979592E-07,2.6530612244898E-06,0,5068,0,3,0,0,0,0,0,2.7,524,-1,1,13,1,0.5,0,2.3,0,0,2,0,1,0.1,13504,0,-1,0,0,347,181,-1,0,69,Liverpool,Wolverhampton,Leicester,Sheffield United,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,27
Mark,Duffy,MID,SHU,5200000,0,0,0,0,0,0,5198,0,0,0,0,0,0,0,0,6,-3,0,0,3,0,0,0,0,0,0,0,0,0,295,0,-1,0,0,0,5,0,0,0,Bournemouth,Brighton,Norwich,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4800000,2,33,1.32,2.75E-07,6.875E-06,0,174044,1,14,0,0,0,1,0,6.9,352,-2,0,33,2,0.1,0,0.7,0,0,2,0,0,0.9,49865,0,-1,0,0,981,130,0,0,167,Watford,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,0.8,0.7,0.9,0.7,0.7,0.7,1,0.7,0.8,0.7,0.7,1.3,0.7,29.8
Paul,Dummett,DEF,NEW,4400000,0,44,1.76,4E-07,1E-05,0,31833,2,20,0,0,0,0,0,10,222,-1,0,44,1,0,0,0,4,0,5,0,0,0.2,24358,1,-1,0,0,1227,5,0,0,230,Arsenal,Crystal Palace,Burnley,Southampton,Sheffield United,0,0,0,0,0,2.2,0.9,1.9,0.9,0.9,1.9,1,1.3,37.7
Lewis,Dunk,DEF,BHA,4800000,2,81,3.4,7.08333333333333E-07,1.6875E-05,0,956989,8,34,0,0,0,2,0,16.9,21876,3,0,81,-3,0.3,0,1.3,11,0,5,0,3,13.8,1376605,0,-1,0,3,2160,6168,0,0,458,Watford,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,3.7,2.9,3.9,2.7,3.1,2.9,4.1,3,3.6,3.3,2.9,4.8,2.5,96
Jake,Eastwood,GLK,SHU,4300000,0,0,0,0,0,0,13871,0,0,0,0,0,0,0,0,41,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2025,0,-1,0,0,0,27,0,0,0,Bournemouth,Brighton,Norwich,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,0,67,3,5E-07,1.11666666666667E-05,0,1435490,3,25,0,43,0,0,0,11.2,5268,0,0,67,0,0.4,0,2.3,2,0,7,0,0,11.4,881479,0,-1,0,0,1901,1692,0,1,344,West Ham,Leicester,Man Utd,Burnley,Chelsea,3.7,2.6,0,2.4,2.5,2.8,2.8,2.6,3.9,2.7,2.9,2.5,3.3,38
John,Egan,DEF,SHU,4600000,6,86,3.44,7.47826086956522E-07,1.8695652173913E-05,0,61817,2,21,0,0,0,0,0,18.7,2541,1,-1,86,-1,1,0,4.7,4,0,9,0,1,2,188845,0,-1,0,0,2238,17622,1,0,407,Bournemouth,Brighton,Norwich,Newcastle,Man Utd,3.5,3.8,0,4,4.1,3,4.5,2.8,3.1,3.5,3.2,4.2,3.3,74.7
Anwar,El Ghazi,MID,AVL,5500000,5,77,3.3,6E-07,1.4E-05,0,229098,3,37,0,0,0,4,0,14,1369,0,0,77,0,0.5,0,2.7,0,0,4,0,5,0.9,251973,0,-1,0,0,1619,1001,0,0,230,Tottenham,Southampton,Leicester,Chelsea,Newcastle,3,3,0,2,2.9,2.5,3.5,1.8,3.7,3.4,2.3,3.6,2.2,134.4
Ahmed,El Mohamady,DEF,AVL,4200000,0,19,0.76,1.80952380952381E-07,4.52380952380952E-06,0,147997,0,24,0,0,0,0,0,4.5,712,-3,0,19,3,0,0,0,5,0,1,0,1,0.9,71288,0,-1,0,0,701,350,0,0,154,Tottenham,Southampton,Leicester,Chelsea,Newcastle,0.5,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,43.6
Robert,Elliot,GLK,NEW,4000000,0,0,0,0,0,0,2267,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7366,0,-1,0,0,0,132,0,0,0,Arsenal,Crystal Palace,Burnley,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4500000,0,1,0.04,8.88888888888889E-09,2.22222222222222E-07,0,917,0,0,0,0,0,0,0,0.2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1054,0,-1,0,0,1,11,0,0,3,Norwich,West Ham,Watford,Bournemouth,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,118077,0,0,0,0,0,0,0,0,560,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,123080,0,-1,0,0,0,82,0,0,0,Newcastle,Everton,West Ham,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5200000,0,0,0,0,0,0,3351,0,0,0,0,0,0,0,0,7,-3,0,0,3,0,0,0,0,0,0,0,0,0,314,0,-1,0,0,0,5,0,0,0,Burnley,Aston Villa,West Ham,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5400000,0,18,0.72,1.33333333333333E-07,3.33333333333333E-06,0,229562,3,21,0,0,0,0,0,3.3,372,-1,1,18,1,0,0,0,0,0,1,0,0,0.7,178285,0,-1,0,0,1020,159,-1,0,179,Man Utd,Tottenham,Bournemouth,Everton,Aston Villa,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,73.1
Bjorn,Engels,DEF,AVL,4400000,7,42,2.6,5.90909090909091E-07,9.54545454545455E-06,0,87890,1,28,0,0,0,1,0,9.5,273,-1,0,42,1,0.6,0,2.7,4,0,3,0,0,0.4,96469,0,-1,0,1,1356,514,0,0,242,Tottenham,Southampton,Leicester,Chelsea,Newcastle,3.4,1.8,0,1.8,2.6,2.3,2.3,1.9,2.9,2.7,2,2.1,2.5,43.4
Christian,Eriksen,MID,TOT,8600000,0,48,2.4,2.7906976744186E-07,5.58139534883721E-06,0,446397,5,18,0,0,0,2,0,5.6,2425,-4,0,48,4,0,0,0.3,6,0,1,0,2,2.5,142701,0,-1,0,0,1090,30,0,0,205,Aston Villa,Chelsea,Wolverhampton,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3
Jonny,Evans,DEF,LEI,5200000,9,99,3.8,7.30769230769231E-07,1.90384615384615E-05,0,381058,4,26,0,0,0,1,0,19,6616,2,0,99,-2,0.6,0,3,10,0,9,0,2,6,705975,0,-1,0,3,2304,8291,0,0,523,Wolverhampton,Man City,Norwich,Aston Villa,Watford,3.5,3.6,3.9,5.5,3.6,4.4,4,4.4,3.1,3.6,3.7,4.6,4.6,87.2
Lukasz,Fabianski,GLK,WHU,4900000,0,51,4.2,8.57142857142857E-07,1.04081632653061E-05,0,530968,1,15,0,35,0,0,0,10.4,1023,-1,0,51,1,0.2,0,1,5,0,4,0,0,2,325713,0,-1,1,3,947,333,0,0,221,Man City,Liverpool,Southampton,Arsenal,Wolverhampton,4,4.4,3.9,3.5,4.4,5.1,4.9,5.1,4.4,4.3,4.9,3.8,6.2,27
,Fabinho,MID,LIV,5400000,1,39,1.56,2.88888888888889E-07,7.22222222222222E-06,0,148212,5,10,0,0,0,1,0,7.2,393,-1,0,39,1,0.3,0,1.4,4,0,3,0,1,1,113408,0,-1,0,0,1174,341,0,0,223,Norwich,West Ham,Watford,Bournemouth,Everton,0.8,0.8,0.9,1.1,0.8,0.9,0.8,0.9,0.8,1.1,0.9,0.8,0.9,50.2
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.04,9.09090909090909E-09,2.27272727272727E-07,0,26247,0,1,0,1,0,0,0,0.2,77,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,5065,0,-1,0,0,21,30,0,0,6,Liverpool,Wolverhampton,Leicester,Sheffield United,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,4483,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4574,0,-1,0,0,0,6,0,0,0,Liverpool,Wolverhampton,Leicester,Sheffield United,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6600000,0,57,3,4.54545454545455E-07,8.63636363636364E-06,0,556643,1,25,0,0,0,1,0,8.6,1487,-4,0,57,4,0,0,0,1,0,6,0,4,2.6,177217,0,-1,0,0,1337,40,0,0,282,Man City,Liverpool,Southampton,Arsenal,Wolverhampton,0,0,2.6,2.5,2.9,1.7,2.3,2.4,3.1,2.1,3.1,1.9,2.7,111
,Fernandes,MID,MUN,8000000,6,8,0.32,4E-08,1E-06,0,16178,1,0,0,0,0,0,0,1,3771,0,0,8,0,0.5,0,4,0,0,2,0,1,3.1,240020,0,-1,0,0,180,55386,0,0,19,Chelsea,Watford,Everton,Man City,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.3
,Fernandes,MID,TOT,4900000,1,3,0.12,2.44897959183673E-08,6.12244897959184E-07,0,2255,0,0,0,0,0,0,0,0.6,295,-1,0,3,1,0.1,0,0.7,0,0,0,0,0,0,4342,0,-1,0,0,32,157,0,0,9,Aston Villa,Chelsea,Wolverhampton,Burnley,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.2
Federico,Fernandez,DEF,NEW,4500000,1,68,3.4,7.55555555555556E-07,1.51111111111111E-05,0,57231,4,24,0,0,0,2,0,15.1,3702,0,-1,68,0,0.8,0,3.7,10,0,4,0,2,1.9,179068,0,-1,0,4,1537,26172,1,0,311,Arsenal,Crystal Palace,Burnley,Southampton,Sheffield United,2.3,3.1,3.4,2.8,3.4,5.1,2.7,4.6,2.7,2.7,4.8,2.9,3.7,72.5
,Fernandinho,MID,MCI,5200000,0,40,1.9,3.65384615384615E-07,7.69230769230769E-06,0,82576,5,21,0,0,0,0,0,7.7,464,-3,0,40,3,0.2,0,1.3,1,0,8,0,0,0.7,39566,1,-1,0,0,1815,482,0,1,300,West Ham,Leicester,Man Utd,Burnley,Chelsea,1.2,1,0,1,1.5,1,1,1.5,1.6,1.1,1.5,1.2,1.3,65.7
Roberto,Firmino,FWD,LIV,9700000,2,124,4.8,4.94845360824742E-07,1.27835051546392E-05,0,1421027,0,10,0,0,0,8,0,12.8,38295,2,0,124,-2,0.5,0,4.8,18,0,14,0,8,19.1,1961927,0,-1,0,2,2152,28700,0,0,487,Norwich,West Ham,Watford,Bournemouth,Everton,6,6.1,5.5,6.2,5,6.1,6.1,6.6,5.5,5.9,5.4,5.9,4.5,243.5
John,Fleck,MID,SHU,5100000,2,89,3.9,7.64705882352941E-07,1.74509803921569E-05,0,230419,7,20,0,0,0,5,0,17.5,19368,1,0,89,-1,0.3,0,1.7,13,0,7,0,2,7,721371,0,-1,0,4,2008,15278,0,0,397,Bournemouth,Brighton,Norwich,Newcastle,Man Utd,4.4,4.2,0,4.1,3.9,3.2,3.5,4,4.1,3.3,3.2,4.2,4.5,140.7
Phil,Foden,MID,MCI,5100000,0,16,0.64,1.25490196078431E-07,3.13725490196078E-06,0,44097,0,4,0,0,0,0,0,3.1,226,-4,0,16,4,0,0,0,0,0,0,0,1,0.3,14941,0,-1,0,0,258,92,0,0,67,West Ham,Leicester,Man Utd,Burnley,Chelsea,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,31.1
Pablo,Fornals,MID,WHU,6000000,0,55,2.2,3.66666666666667E-07,9.16666666666667E-06,0,71578,1,22,0,0,0,1,0,9.2,728,-5,0,55,5,0.1,0,0.8,3,0,4,0,3,0.4,32916,0,-1,0,1,1238,39,0,0,192,Man City,Liverpool,Southampton,Arsenal,Wolverhampton,1.1,1.1,1.6,1.5,1.8,1.1,1.4,1.5,1.9,1.2,1.9,1.1,1.7,72.2
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,48974,0,0,0,0,0,0,0,0,94,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3154,0,-1,0,0,0,17,0,0,0,Burnley,Aston Villa,West Ham,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4900000,2,101,3.9,7.95918367346939E-07,2.06122448979592E-05,0,249950,1,40,0,81,0,0,0,20.6,10559,-1,0,101,1,0.3,0,1.7,15,0,8,0,0,4.7,382102,0,-1,0,1,2340,2033,0,0,487,Brighton,Man Utd,Liverpool,Crystal Palace,Leicester,3.7,3.3,4.4,4,4.2,3.1,3.5,3.9,5,5.7,4.7,4,3,65
Dimitri,Foulquier,DEF,WAT,4000000,0,1,0.3,7.5E-08,2.5E-07,0,16027,0,6,0,0,0,0,0,0.2,159,0,0,1,0,0,0,0,0,0,0,0,0,0.1,18682,0,-1,0,0,57,11,0,0,12,Brighton,Man Utd,Liverpool,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Juan,Foyth,DEF,TOT,4800000,0,3,0.12,2.5E-08,6.25E-07,0,3578,1,3,0,0,0,0,0,0.6,73,-2,0,3,2,0,0,0,0,0,0,0,0,0,2451,0,-1,0,0,66,10,0,0,9,Aston Villa,Chelsea,Wolverhampton,Burnley,Man Utd,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.1
Simon,Francis,DEF,BOU,4400000,0,16,0.64,1.45454545454545E-07,3.63636363636364E-06,0,3726,2,18,0,0,0,0,0,3.6,67,-1,0,16,1,0.3,0,1.3,1,0,1,0,0,0,4611,0,-1,0,0,874,60,0,1,152,Sheffield United,Burnley,Chelsea,Liverpool,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,36.7
Ryan,Fraser,MID,BOU,6800000,2,65,2.6,3.82352941176471E-07,9.55882352941176E-06,0,1122450,2,29,0,0,0,1,0,9.4,1455,-7,1,65,7,0.4,0,3,2,0,4,0,4,2.7,145490,0,-1,0,0,1861,565,-1,0,274,Sheffield United,Burnley,Chelsea,Liverpool,Crystal Palace,2.7,2,1.9,1.3,2.2,1.9,2.7,1.5,2,1.8,1.3,2.1,1.7,127.5
,Fred,MID,MUN,5300000,2,40,1.8,3.39622641509434E-07,7.54716981132075E-06,0,23868,5,23,0,0,0,0,0,7.5,635,-2,0,40,2,0.4,0,2.2,0,0,4,0,0,0.3,25068,0,-1,0,0,1768,1116,0,0,286,Chelsea,Watford,Everton,Man City,Tottenham,0.9,1.6,0.9,0.9,0.9,1.8,0.9,1.6,0.9,1.3,0.9,1.3,0.9,103.9
Ryan,Fredericks,DEF,WHU,4400000,0,56,2.9,6.59090909090909E-07,1.27272727272727E-05,0,132306,5,29,0,0,0,0,0,12.7,270,-1,0,56,1,0,0,0.2,5,0,6,0,2,0.4,127131,0,-1,0,1,1627,180,0,0,311,Man City,Liverpool,Southampton,Arsenal,Wolverhampton,2.2,2.5,2.1,1.9,2.5,3,2.9,3,2.5,2.5,2.8,2.1,4.1,64.5
Kieron,Freeman,DEF,SHU,4200000,0,0,0,0,0,0,10579,0,0,0,0,0,0,0,0,74,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,4511,0,-1,0,0,0,99,0,0,0,Bournemouth,Brighton,Norwich,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5100000,0,11,1.2,2.35294117647059E-07,2.15686274509804E-06,0,9623,2,4,0,0,0,0,0,2.2,50,-4,0,11,4,0,0,0,0,0,1,0,0,0.1,3575,0,-1,0,0,322,29,0,0,32,Bournemouth,Brighton,Norwich,Newcastle,Man Utd,0.7,0.6,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,13.6
Christian,Fuchs,DEF,LEI,4300000,0,22,0.88,2.04651162790698E-07,5.11627906976744E-06,0,35700,0,5,0,0,0,0,0,5.1,289,-2,0,22,2,0,0,0.2,2,0,2,0,0,0.3,24799,0,-1,0,0,544,145,0,0,101,Wolverhampton,Man City,Norwich,Aston Villa,Watford,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,17.8
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,5717,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2934,0,-1,0,0,0,5,0,0,0,Burnley,Aston Villa,West Ham,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
