FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,David Silva,MID,MCI,7400000,2,87,3.95454545454545,5.34398034398034E-07,1.17567567567568E-05,0,1371649,0,12,0,0,0,3,0,11.8,2803,-1,0,87,1,0.2,0,1.3,8,0,6,0,9,4.6,1305571,0,-1,0,3,1168,1649,0,0,338,Crystal Palace,Sheffield United,Tottenham,West Ham,Leicester,4.1,4.9,3.1,3.7,3.2,4.4,3.2,4.6,3.4,2.9,4.6,4.6,3.7,4.4,4,4.1,144.7
Ben,Davies,DEF,TOT,5300000,0,8,0.363636363636364,6.86106346483705E-08,1.50943396226415E-06,0,15194,1,6,0,0,0,0,0,1.5,17,-2,0,8,2,0,0,0,0,0,0,0,0,0.1,7678,0,-1,0,0,360,0,0,0,43,Watford,Norwich,Man City,Aston Villa,Chelsea,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.6
Tom,Davies,MID,EVE,5300000,2,38,2.2,4.15094339622642E-07,7.16981132075472E-06,0,15620,6,19,0,0,0,1,0,7.2,69,-2,0,38,2,0.3,0,1.7,3,0,3,0,1,0.2,13589,0,-1,0,1,1186,60,0,0,141,West Ham,Newcastle,Watford,Crystal Palace,Arsenal,1.1,2.1,1.3,1.9,1.3,2.1,1.1,1.3,1.1,1.4,1.1,1.7,1.3,1.8,1.8,2.1,44.7
Keinan,Davis,MID,AVL,4300000,0,6,0.272727272727273,6.34249471458774E-08,1.3953488372093E-06,0,30649,0,1,0,0,0,0,0,1.4,88,-2,0,6,2,0,0,0,0,0,0,0,0,0.2,19058,0,-1,0,0,74,43,0,0,16,Brighton,Watford,Bournemouth,Tottenham,Southampton,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.2
Craig,Dawson,DEF,WAT,4800000,6,35,1.9,3.95833333333333E-07,7.29166666666667E-06,0,18708,4,24,0,0,0,0,0,7.3,34,-2,0,35,2,0.5,0,2.5,0,0,4,0,0,0.2,7825,0,-1,0,0,1369,227,0,0,214,Tottenham,Aston Villa,Everton,Brighton,Man Utd,1.9,1.7,2.1,1.1,1,1.5,1.2,1.3,1,1.1,1.2,1.7,2.1,1.5,1.2,1,47.5
Kevin,De Bruyne,MID,MCI,10700000,2,152,6.9,6.44859813084112E-07,1.42056074766355E-05,0,2233625,2,18,0,0,0,7,0,14.2,31183,12,0,152,-12,0.6,0,6,19,0,9,0,16,52.7,4626595,0,-1,0,5,1800,9238,0,0,622,Crystal Palace,Sheffield United,Tottenham,West Ham,Leicester,9,9.1,7.3,8.4,7.6,9.4,7.5,9.7,7.9,7,9.8,9.7,8.4,9.3,8.9,8.9,268.9
David,de Gea,GLK,MUN,5400000,0,70,3.2,5.92592592592593E-07,1.2962962962963E-05,0,1068507,1,25,0,58,0,0,0,13,1798,-1,0,70,1,0.5,0,2.8,5,0,4,0,0,11.8,861940,0,-1,0,1,1980,1264,0,0,334,Liverpool,Burnley,Wolverhampton,Chelsea,Watford,2.5,3.4,3.2,2.5,3.7,2.7,3.1,2.8,3.4,2.3,3.5,3.3,2.8,2.4,4.4,2.2,41.5
Troy,Deeney,FWD,WAT,6200000,0,39,3.2,5.16129032258065E-07,6.29032258064516E-06,0,203092,3,10,0,0,0,4,0,6.3,2345,-3,0,39,3,0.8,1,4.7,5,0,5,0,0,1.4,109140,0,-1,0,1,993,3171,0,0,160,Tottenham,Aston Villa,Everton,Brighton,Man Utd,3.8,2.8,3.6,2.7,2.7,2.8,2.8,2.9,2.8,3.4,3,4.4,3.2,2.7,3.6,3,85.8
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,-1,0,0,0,3,0,0,0,Leicester,Man Utd,Arsenal,Southampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,-1,0,0,0,17,0,0,0,Tottenham,Aston Villa,Everton,Brighton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5300000,2,24,1.09090909090909,2.05831903945111E-07,4.52830188679245E-06,0,28406,3,17,0,0,0,0,0,4.5,57,-2,0,24,2,0.6,0,3,2,0,2,0,0,0.2,12133,0,-1,0,0,946,121,0,0,166,West Ham,Newcastle,Watford,Crystal Palace,Arsenal,0.6,0.9,0.5,0.7,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,1.1,0.5,0.6,26.1
Leander,Dendoncker,MID,WOL,4400000,2,59,2.6,5.90909090909091E-07,1.34090909090909E-05,0,1066816,2,27,0,0,0,2,0,13.4,5594,-1,0,59,1,0.7,0,3.2,6,0,4,0,0,10.3,849606,1,-1,0,2,1907,6805,0,0,287,Southampton,Liverpool,Man Utd,Leicester,Norwich,2.4,1.5,1.5,1.7,2.2,1.5,2.4,1.6,2.5,1.4,2.4,2.6,2.5,2,2.3,1.6,64.7
Gerard,Deulofeu,FWD,WAT,6100000,2,73,3.2,5.24590163934426E-07,1.19672131147541E-05,0,524036,3,26,0,0,0,4,0,12,3498,-4,0,73,4,0.7,0,4.2,9,0,8,0,3,2.8,330681,0,-1,0,2,1715,3088,0,0,290,Tottenham,Aston Villa,Everton,Brighton,Man Utd,3.8,2.8,3.6,2.7,2.7,2.8,2.8,2.9,2.8,3.4,3,4.4,3.2,2.7,3.6,3,169.9
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,10584,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7469,0,-1,0,0,0,17,0,0,0,Everton,Leicester,Liverpool,Brighton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,0,15,0.681818181818182,1.39146567717996E-07,3.06122448979592E-06,0,17960,4,11,0,0,0,0,0,3.1,107,-1,0,15,1,0.1,0,0.3,0,0,1,0,1,0.2,11821,0,-1,0,0,611,43,0,0,69,Watford,Norwich,Man City,Aston Villa,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23
Lucas,Digne,DEF,EVE,5700000,2,74,3.4,5.96491228070175E-07,1.29824561403509E-05,0,1902429,2,31,0,0,0,0,0,13,4127,-3,0,74,3,0.9,0,5,10,0,6,0,4,12.6,1127495,1,-1,0,3,1881,6525,0,0,397,West Ham,Newcastle,Watford,Crystal Palace,Arsenal,3.5,4.7,2.7,4.2,2.2,4.2,2.9,3.7,2.8,3.4,3.3,2.9,2.4,5.1,2.6,3.7,141.9
Issa,Diop,DEF,WHU,4400000,8,36,2.2,5E-07,8.18181818181818E-06,0,353546,6,26,0,0,0,1,0,8.2,347,-1,0,36,1,0.4,0,1.6,2,0,3,0,0,2.1,236796,0,-1,0,0,1325,1333,0,0,208,Everton,Leicester,Liverpool,Brighton,Man City,2.5,3.2,2,1.3,1.6,1.3,1.2,1.6,1.9,1.8,1.9,1.7,1.5,1.9,1.2,2.9,39.8
Moussa,Djenepo,MID,SOU,5200000,1,33,1.5,2.88461538461538E-07,6.34615384615385E-06,0,29752,4,9,0,0,0,2,0,6.3,48,-3,0,33,3,0.1,0,0.5,3,0,1,0,1,0.1,27137,0,-1,0,1,671,15,0,0,125,Wolverhampton,Crystal Palace,Liverpool,Burnley,Aston Villa,0.8,0.8,0.8,0.9,0.8,0.8,0.9,0.8,0.8,0.9,0.8,0.8,0.8,0.8,1,1.1,44.6
Mihai-Alexandru,Dobre,MID,BOU,4500000,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,-1,0,0,0,12,0,0,0,Norwich,Brighton,Aston Villa,Sheffield United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,WOL,6100000,1,76,3.6,5.9016393442623E-07,1.24590163934426E-05,0,379475,1,22,0,0,0,3,0,12.5,6833,1,0,76,-1,0.4,0,2.7,6,0,3,0,3,4.6,421998,0,-1,0,2,1607,1012,0,0,266,Southampton,Liverpool,Man Utd,Leicester,Norwich,3.3,3.8,2.8,3.5,4.3,4,4.1,4.2,3.8,4.3,3.3,3.2,4.9,2.8,4.3,3.5,92.3
Abdoulaye,Doucoure,MID,WAT,5600000,2,72,3.3,5.89285714285714E-07,1.28571428571429E-05,0,204131,6,32,0,0,0,3,0,12.9,2241,-4,0,72,4,1,0,5.5,7,0,8,0,2,2,135645,1,-1,0,1,1916,8094,0,0,312,Tottenham,Aston Villa,Everton,Brighton,Man Utd,2.9,2,3.7,2.6,2.2,2.4,2.4,2.6,2.8,3.1,2.3,3.3,3.7,2.3,2.1,2.9,114.3
,Douglas Luiz,MID,AVL,4400000,4,58,2.8,6.36363636363636E-07,1.31818181818182E-05,0,462609,2,29,0,0,0,2,0,13.2,2231,-1,0,58,1,0.7,0,3.2,4,0,5,0,2,3.6,632731,0,-1,0,0,1317,3442,0,0,235,Brighton,Watford,Bournemouth,Tottenham,Southampton,1.8,3,2.2,2.4,2.4,3.5,1.5,2.2,1.9,2.8,1.4,3,2.7,1.7,2.9,1.6,70.2
Luke,Dreher,MID,CRY,4300000,0,0,0,0,0,0,8561,0,0,0,0,0,0,0,0,91,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,9722,0,-1,0,0,0,115,0,0,0,Man City,Southampton,Sheffield United,Everton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,AVL,4400000,1,4,0.181818181818182,4.13223140495868E-08,9.09090909090909E-07,0,132990,1,8,0,0,0,0,0,0.9,116,-1,0,4,1,0.1,0,0.5,0,0,0,0,0,0.6,21863,0,-1,0,0,203,139,0,0,22,Brighton,Watford,Bournemouth,Tottenham,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,0,-1,0,0,0,1,0,0,0,Leicester,Man Utd,Arsenal,Southampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5300000,1,13,1.4,2.64150943396226E-07,2.45283018867925E-06,0,14163,0,3,0,0,0,1,0,2.5,1,-2,0,13,2,0,0,0.2,0,0,0,0,0,0.1,4849,0,-1,0,0,120,8,0,0,37,Bournemouth,Tottenham,Newcastle,Liverpool,Wolverhampton,1,0.8,0.7,0.7,0.7,0.8,0.7,0.9,1,0.8,1,0.7,1,0.7,1.1,0.8,8.2
Martin,Dubravka,GLK,NEW,5000000,8,89,3.9,7.8E-07,1.78E-05,0,81986,0,34,0,91,0,0,0,17.8,489,0,0,89,0,0.9,0,4.3,6,0,6,0,0,1.4,94944,0,-1,0,1,2070,1920,0,0,445,Chelsea,Everton,Norwich,Arsenal,Crystal Palace,4.4,4.1,5,3,3.7,4.3,3.6,4.3,5.8,3.6,5.4,3.2,3.5,5.4,3.5,4.4,68.3
Ondrej,Duda,MID,NOR,5000000,6,6,0.272727272727273,5.45454545454545E-08,1.2E-06,0,277,0,0,0,0,0,0,0,1.2,185,0,0,6,0,1.2,0,6,0,0,1,0,1,0,2524,0,-1,0,0,77,1910,0,0,22,Bournemouth,Tottenham,Newcastle,Liverpool,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.1
Mark,Duffy,MID,SHU,5200000,0,0,0,0,0,0,5155,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0,270,0,-1,0,0,0,0,0,0,0,Arsenal,Man City,Crystal Palace,Bournemouth,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4800000,0,31,1.40909090909091,2.93560606060606E-07,6.45833333333333E-06,0,166585,1,13,0,0,0,1,0,6.5,341,-2,0,31,2,0.3,0,1.3,0,0,2,0,0,1,49071,0,-1,0,0,891,72,0,0,158,Aston Villa,Bournemouth,West Ham,Watford,Sheffield United,1.6,0.7,0.9,1,0.7,1.1,0.7,0.8,0.7,1.1,0.7,0.9,0.7,0.7,1.3,0.7,27.3
Paul,Dummett,DEF,NEW,4400000,0,44,2.8,6.36363636363636E-07,1E-05,0,29718,2,20,0,0,0,0,0,10,127,-1,0,44,1,0.3,0,1.5,4,0,5,0,0,0.2,24329,1,-1,0,0,1227,2,0,0,230,Chelsea,Everton,Norwich,Arsenal,Crystal Palace,0,0,0,0,0,2.6,2.1,2.6,4.1,2.1,3.5,1.9,2,3.4,2.1,2.7,37.7
Lewis,Dunk,DEF,BHA,4800000,1,77,3.7,7.70833333333333E-07,1.60416666666667E-05,0,782146,8,27,0,0,0,2,0,16,8632,3,0,77,-3,0.6,0,2.8,11,0,5,0,3,14.9,1278466,0,-1,0,3,1890,7707,0,0,410,Aston Villa,Bournemouth,West Ham,Watford,Sheffield United,5.6,3.4,4.2,4.3,3.2,4.6,2.9,3.6,3.2,4.6,3.4,4.1,3.5,3.3,5.2,2.8,83.8
Jake,Eastwood,GLK,SHU,4300000,0,0,0,0,0,0,13508,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1841,0,-1,0,0,0,8,0,0,0,Arsenal,Man City,Crystal Palace,Bournemouth,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,1,60,3,5E-07,1E-05,0,1385172,3,23,0,41,0,0,0,10,3554,0,0,60,0,0,0,0.3,2,0,6,0,0,11.8,858359,0,-1,0,0,1721,704,0,1,310,Crystal Palace,Sheffield United,Tottenham,West Ham,Leicester,3.2,2.5,3.2,3.6,2.6,2.4,2.2,2.7,2.8,2.8,2.6,3.7,2.6,2.8,2.6,3.2,35.4
John,Egan,DEF,SHU,4500000,2,72,3.27272727272727,7.27272727272727E-07,1.6E-05,0,42449,2,19,0,0,0,0,0,16,971,0,0,72,0,0.7,0,3,3,0,8,0,0,1.1,101951,0,-1,0,0,1968,1658,0,0,354,Arsenal,Man City,Crystal Palace,Bournemouth,Brighton,2.4,2.8,3,3.3,3.6,3.9,3.7,3.6,2.4,4.1,2.5,3,3.2,2.8,4.3,2.9,62.7
Anwar,El Ghazi,MID,AVL,5500000,2,69,3.5,6.36363636363636E-07,1.25454545454545E-05,0,211699,3,32,0,0,0,4,0,12.5,911,0,0,69,0,0.4,0,2.2,0,0,4,0,4,1,241958,0,-1,0,0,1403,886,0,0,213,Brighton,Watford,Bournemouth,Tottenham,Southampton,2.6,4.1,3.1,3.3,3.4,4.7,2.2,3.1,2.8,3.9,2.1,4.2,3.8,2.5,4,2.3,117.3
Ahmed,El Mohamady,DEF,AVL,4200000,0,19,0.863636363636364,2.05627705627706E-07,4.52380952380952E-06,0,140797,0,24,0,0,0,0,0,4.5,440,-3,0,19,3,0.2,0,1,5,0,1,0,1,1,69351,0,-1,0,0,701,94,0,0,154,Brighton,Watford,Bournemouth,Tottenham,Southampton,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,43.6
Robert,Elliot,GLK,NEW,4000000,0,0,0,0,0,0,1383,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6048,0,-1,0,0,0,62,0,0,0,Chelsea,Everton,Norwich,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4500000,0,1,0.0476190476190476,1.05820105820106E-08,2.22222222222222E-07,0,780,0,0,0,0,0,0,0,0.2,12,0,0,1,0,0,0,0.2,0,0,0,0,0,0,958,0,-1,0,0,1,13,0,0,3,Man Utd,Wolverhampton,West Ham,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,111947,0,0,0,0,0,0,0,0,294,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,122173,0,-1,0,0,0,82,0,0,0,Sheffield United,Chelsea,Burnley,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,3310,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,297,0,-1,0,0,0,0,0,0,0,Wolverhampton,Crystal Palace,Liverpool,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,0,18,1.4,2.54545454545455E-07,3.27272727272727E-06,0,226331,2,19,0,0,0,0,0,3.3,198,0,0,18,0,0.1,0,0.3,0,0,1,0,0,0.8,176982,0,-1,0,0,930,71,0,0,165,Newcastle,Arsenal,Leicester,Man Utd,Tottenham,1,0.7,0.7,1,1.1,0.8,1.2,1.2,0.7,1,0.9,0.8,0.7,1,0.8,0.7,61.1
Bjorn,Engels,DEF,AVL,4400000,0,34,2.4,5.45454545454545E-07,7.72727272727273E-06,0,84378,1,25,0,0,0,0,0,7.7,206,-1,1,34,1,0,0,0.2,4,0,3,0,0,0.5,95782,0,-1,0,1,1221,19,-1,0,212,Brighton,Watford,Bournemouth,Tottenham,Southampton,1.5,2.3,1.6,2.8,1.5,2.1,1.5,2.2,2,2,1.7,2.5,2.6,1.8,1.9,2.1,30.4
Christian,Eriksen,MID,TOT,8600000,1,47,2.13636363636364,2.48414376321353E-07,5.46511627906977E-06,0,429367,5,17,0,0,0,2,0,5.5,653,-4,0,47,4,0.3,0,2.5,6,0,1,0,2,2.7,141437,0,-1,0,0,1062,110,0,0,198,Watford,Norwich,Man City,Aston Villa,Chelsea,1.4,1.7,1.1,1.1,1.1,1.7,1.4,1.9,1.5,1.9,1.9,1.5,1.8,1.3,1.2,1.2,81
Jonny,Evans,DEF,LEI,5300000,1,88,3.8,7.16981132075472E-07,1.66037735849057E-05,0,268645,3,23,0,0,0,1,0,16.6,4991,3,0,88,-3,0.3,0,1.8,7,0,8,0,2,6.9,662460,0,-1,0,2,2034,3082,0,0,468,Burnley,West Ham,Chelsea,Wolverhampton,Man City,3.3,5,3.9,3.4,3.4,3.9,5.5,3.7,4.3,4.3,4.5,3.2,3.8,3.8,4.5,4.5,76.2
Lukasz,Fabianski,GLK,WHU,4900000,0,47,4.7,9.59183673469388E-07,9.59183673469388E-06,0,510820,1,10,0,28,0,0,0,9.6,3054,-1,0,47,1,0.6,0,3,5,0,4,0,0,2.3,320603,0,-1,1,3,767,57,0,0,192,Everton,Leicester,Liverpool,Brighton,Man City,0,10.4,6,4.5,5.2,4.5,4.2,5.2,5.7,5.6,5.7,5.5,5,5.9,4.2,7,22
,Fabinho,MID,LIV,5400000,0,32,1.52380952380952,2.82186948853616E-07,5.92592592592593E-06,0,145976,5,10,0,0,0,1,0,5.9,146,-1,0,32,1,0,0,0,4,0,2,0,1,1,110738,0,-1,0,0,1006,66,0,0,199,Man Utd,Wolverhampton,West Ham,Southampton,Norwich,0,1.6,0.8,0.8,0.8,0.9,1,0.8,0.9,0.8,0.8,0.8,1,0.9,0.8,0.8,46.1
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.0454545454545455,1.03305785123967E-08,2.27272727272727E-07,0,25526,0,1,0,1,0,0,0,0.2,40,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,4861,0,-1,0,0,21,17,0,0,6,Bournemouth,Tottenham,Newcastle,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,3874,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4512,0,-1,0,0,0,4,0,0,0,Bournemouth,Tottenham,Newcastle,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6600000,0,57,3,4.54545454545455E-07,8.63636363636364E-06,0,526279,1,25,0,0,0,1,0,8.6,2239,-4,0,57,4,0.5,0,3.4,1,0,6,0,4,3,176477,0,-1,0,0,1337,292,0,0,282,Everton,Leicester,Liverpool,Brighton,Man City,0,0,3,1.6,1.8,2.7,2.5,2.9,1.8,2.3,2.4,3.2,2,3.2,1.9,2.7,111
,Fernandes,MID,TOT,5000000,1,1,0.0454545454545455,9.09090909090909E-09,2E-07,0,252,0,0,0,0,0,0,0,0.2,78,0,0,1,0,0.2,0,1,0,0,0,0,0,0,2319,0,-1,0,0,10,495,0,0,3,Watford,Norwich,Man City,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
Federico,Fernandez,DEF,NEW,4400000,9,57,3.4,7.72727272727273E-07,1.29545454545455E-05,0,37107,4,20,0,0,0,2,0,13,438,-1,0,57,1,0.7,0,3,7,0,3,0,2,0.6,64575,0,-1,0,3,1283,1394,0,0,259,Chelsea,Everton,Norwich,Arsenal,Crystal Palace,3.6,3.3,4.1,2.4,3,3.5,2.9,3.5,5.1,2.9,4.5,2.6,2.8,4.5,2.8,3.6,62.7
,Fernandinho,MID,MCI,5200000,0,36,1.9,3.65384615384615E-07,6.92307692307692E-06,0,77028,4,19,0,0,0,0,0,6.9,426,-3,0,36,3,0.4,0,2,1,0,7,0,0,0.7,36692,1,-1,0,0,1635,190,0,1,270,Crystal Palace,Sheffield United,Tottenham,West Ham,Leicester,1.3,1.7,1,1.1,1,1.4,1,1.5,1,1,1.5,1.5,1.1,1.4,1.3,1.3,55.2
Roberto,Firmino,FWD,LIV,9400000,0,100,4.8,5.1063829787234E-07,1.06382978723404E-05,0,1244478,0,9,0,0,0,7,0,10.6,3617,-1,0,100,1,0.5,0,5,17,0,10,0,5,11.6,1234084,0,-1,0,1,1710,45517,0,0,394,Man Utd,Wolverhampton,West Ham,Southampton,Norwich,6.9,10.8,5.7,6.1,5.8,5.4,5.9,4.9,6.1,6.1,6.6,5.4,6.1,5.8,5.6,4.7,190.6
John,Fleck,MID,SHU,4900000,10,84,4.2,8.57142857142857E-07,1.71428571428571E-05,0,142580,5,18,0,0,0,5,0,17.1,2124,-1,0,84,1,0.9,0,4.2,13,0,6,0,2,3.5,377554,0,-1,0,4,1738,22954,0,0,373,Arsenal,Man City,Crystal Palace,Bournemouth,Brighton,4.3,3,3.7,5,4.8,3.2,4.6,4.1,3.4,4.1,4.2,4.7,3.8,3.4,5.1,4.8,127.5
Phil,Foden,MID,MCI,5100000,0,16,0.727272727272727,1.42602495543672E-07,3.13725490196078E-06,0,41986,0,4,0,0,0,0,0,3.1,175,-4,0,16,4,0.2,0,0.8,0,0,0,0,1,0.3,14168,0,-1,0,0,258,76,0,0,67,Crystal Palace,Sheffield United,Tottenham,West Ham,Leicester,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,31.1
Pablo,Fornals,MID,WHU,6000000,1,52,2.5,4.16666666666667E-07,8.66666666666667E-06,0,61111,1,20,0,0,0,1,0,8.7,431,-5,0,52,5,0.5,0,3.2,3,0,4,0,3,0.5,29346,0,-1,0,1,1167,623,0,0,182,Everton,Leicester,Liverpool,Brighton,Man City,2.4,2.9,2.3,1.2,1.3,2,1.9,2.2,1.3,1.7,1.8,2.5,1.5,2.4,1.4,2,70.8
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,48205,0,0,0,0,0,0,0,0,38,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3058,0,-1,0,0,0,7,0,0,0,Wolverhampton,Crystal Palace,Liverpool,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4900000,9,96,4.2,8.57142857142857E-07,1.95918367346939E-05,0,185516,1,34,0,74,0,0,0,19.6,1026,-1,0,96,1,1.3,0,6.2,15,0,8,0,0,4.1,275471,0,-1,0,1,2070,17551,0,0,445,Tottenham,Aston Villa,Everton,Brighton,Man Utd,5.8,4.9,6.1,4,3.4,4.8,4.3,4.5,3.5,3.9,4.3,5.4,6.1,5,4.2,3.4,58.7
Dimitri,Foulquier,DEF,WAT,4000000,0,1,0.3,7.5E-08,2.5E-07,0,14503,0,6,0,0,0,0,0,0.2,94,0,0,1,0,0,0,0,0,0,0,0,0,0.2,18580,0,-1,0,0,57,5,0,0,12,Tottenham,Aston Villa,Everton,Brighton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Juan,Foyth,DEF,TOT,4900000,0,3,0.136363636363636,2.78293135435993E-08,6.12244897959184E-07,0,3310,1,3,0,0,0,0,0,0.6,16,-1,0,3,1,0,0,0.2,0,0,0,0,0,0,2325,0,-1,0,0,66,8,0,0,9,Watford,Norwich,Man City,Aston Villa,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.1
Simon,Francis,DEF,BOU,4400000,1,12,0.545454545454545,1.2396694214876E-07,2.72727272727273E-06,0,3261,1,14,0,0,0,0,0,2.7,31,-1,0,12,1,0.1,0,0.5,1,0,1,0,0,0,4161,0,-1,0,0,604,17,0,1,112,Norwich,Brighton,Aston Villa,Sheffield United,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,26.5
Ryan,Fraser,MID,BOU,6900000,2,56,2.5,3.6231884057971E-07,8.11594202898551E-06,0,1110876,2,26,0,0,0,1,0,8.1,667,-6,0,56,6,0.2,0,1.7,2,0,4,0,3,2.8,138231,0,-1,0,0,1598,287,0,0,227,Norwich,Brighton,Aston Villa,Sheffield United,Burnley,1.6,2.2,2,2.5,1.9,1.6,1.4,2.1,1.9,2.4,1.5,1.8,1.5,1.2,1.9,1.7,105.3
,Fred,MID,MUN,5300000,0,31,1.7,3.20754716981132E-07,5.84905660377358E-06,0,19787,4,19,0,0,0,0,0,5.8,135,-2,0,31,2,0.3,0,1.8,0,0,2,0,0,0.2,18166,0,-1,0,0,1408,172,0,0,212,Liverpool,Burnley,Wolverhampton,Chelsea,Watford,0.8,1.5,1.3,0.8,1.5,0.8,0.8,0.8,1.7,0.8,1.4,0.8,1.2,0.8,1.2,0.8,79.9
