FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,David Silva,MID,MCI,7400000,1,80,4,5.40540540540541E-07,1.08108108108108E-05,0,1344706,0,10,0,0,0,3,0,10.8,2965,-1,0,80,1,0.2,0,1.7,8,0,6,0,8,4.5,1265301,0,-1,0,3,1017,2216,0,0,297,Everton,Aston Villa,Crystal Palace,Sheffield United,Tottenham,4.5,2.9,4.2,5.3,3.1,3.5,3.1,4.3,3.3,4.6,3.5,3,4.8,4.9,3.8,4.5,4.1,4,123.3
Ben,Davies,DEF,TOT,5300000,0,8,0.4,7.54716981132075E-08,1.50943396226415E-06,0,14931,1,6,0,0,0,0,0,1.5,25,-2,0,8,2,0,0,0,0,0,0,0,0,0.1,7658,0,-1,0,0,360,2,0,0,43,Southampton,Liverpool,Watford,Norwich,Man City,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.6
Tom,Davies,MID,EVE,5300000,1,33,2.2,4.15094339622642E-07,6.22641509433962E-06,0,14426,6,18,0,0,0,1,0,6.2,151,-2,0,33,2,0.3,0,1.6,3,0,2,0,1,0.2,12672,0,-1,0,1,1006,87,0,0,120,Man City,Brighton,West Ham,Newcastle,Watford,1.1,1.9,1.1,2.2,1.4,1.9,1.4,2,1.1,1.2,1.1,1.4,1.1,1.7,1.4,1.9,2,2,39.1
Keinan,Davis,MID,AVL,4300000,0,6,0.3,6.97674418604651E-08,1.3953488372093E-06,0,29142,0,1,0,0,0,0,0,1.4,232,-2,0,6,2,0,0,0,0,0,0,0,0,0.2,18362,0,-1,0,0,74,66,0,0,16,Burnley,Man City,Brighton,Watford,Bournemouth,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Craig,Dawson,DEF,WAT,4800000,1,23,1.4,2.91666666666667E-07,4.79166666666667E-06,0,18058,4,24,0,0,0,0,0,4.8,53,-2,0,23,2,0.1,0,0.4,0,0,2,0,0,0.2,6676,0,-1,0,0,1189,75,0,0,171,Wolverhampton,Bournemouth,Tottenham,Aston Villa,Everton,0.8,0.7,1.2,0.9,1.2,0.7,0.7,0.9,0.8,0.8,0.7,0.7,0.7,1.1,1.4,0.9,0.8,0.7,44
Kevin,De Bruyne,MID,MCI,10600000,2,141,7,6.60377358490566E-07,1.33018867924528E-05,0,2127817,2,16,0,0,0,7,0,13.3,7337,11,0,141,-11,0.7,0,6.9,19,0,8,0,14,50.8,4381841,0,-1,0,5,1648,25948,0,0,567,Everton,Aston Villa,Crystal Palace,Sheffield United,Tottenham,9.7,7,9.3,9.4,7.3,8.1,7.4,9.4,7.7,9.8,8.1,7.2,10.1,10.2,8.6,9.5,8.8,9,244.4
David,de Gea,GLK,MUN,5400000,1,63,3,5.55555555555556E-07,1.16666666666667E-05,0,1025993,1,25,0,55,0,0,0,11.7,5224,-1,0,63,1,0.5,0,2.6,5,0,3,0,0,12.2,851215,0,-1,0,1,1890,1304,0,0,308,Arsenal,Norwich,Liverpool,Burnley,Wolverhampton,1.8,3.5,2.4,2.9,2.8,2.4,3.4,2.5,3,2.5,2.9,2.2,3.1,2.9,2.4,2.5,3.7,2,39.7
Troy,Deeney,FWD,WAT,6200000,1,32,3.2,5.16129032258065E-07,5.16129032258064E-06,0,184380,2,10,0,0,0,3,0,5.2,1905,-3,0,32,3,0.6,0,3.9,3,0,3,0,0,0.9,57570,0,-1,0,1,813,2938,0,0,127,Wolverhampton,Bournemouth,Tottenham,Aston Villa,Everton,3.4,2.8,4,2.5,3.6,2.6,2.8,2.9,2.6,3,2.7,3.4,3.1,4.5,3.4,2.7,3.6,2.9,58.9
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,-1,0,0,0,2,0,0,0,Aston Villa,Chelsea,Leicester,Man Utd,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,-1,0,0,0,4,0,0,0,Wolverhampton,Bournemouth,Tottenham,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5300000,0,21,1.05,1.9811320754717E-07,3.9622641509434E-06,0,27282,3,16,0,0,0,0,0,4,103,-2,0,21,2,0.4,0,2.1,2,0,2,0,0,0.2,11055,0,-1,0,0,838,254,0,0,146,Man City,Brighton,West Ham,Newcastle,Watford,0.5,0.6,0.6,0.9,0.5,0.8,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,1.1,0.5,0.5,24.3
Leander,Dendoncker,MID,WOL,4400000,2,47,2.2,5E-07,1.06818181818182E-05,0,996261,2,24,0,0,0,1,0,10.7,11268,-1,0,47,1,0.7,0,3,3,0,4,0,0,9.9,748842,1,-1,0,1,1727,4485,0,0,225,Watford,Newcastle,Southampton,Liverpool,Man Utd,1.6,2.1,1.9,1.1,1.2,1.3,1.6,1.1,1.8,1.2,1.9,1.1,1.8,2.2,1.9,1.5,1.7,1.3,54
Gerard,Deulofeu,FWD,WAT,6100000,12,69,3.3,5.40983606557377E-07,1.13114754098361E-05,0,487154,3,26,0,0,0,4,0,11.3,1571,-4,0,69,4,0.6,0,3.9,9,0,6,0,3,2.3,262174,0,-1,0,2,1535,11297,0,0,271,Wolverhampton,Bournemouth,Tottenham,Aston Villa,Everton,3.5,3,4.2,2.7,3.8,2.7,2.9,3.1,2.7,3.1,2.8,3.5,3.2,4.7,3.6,2.9,3.8,3,153.3
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,10237,0,0,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7264,0,-1,0,0,0,14,0,0,0,Bournemouth,Sheffield United,Everton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,0,15,0.75,1.53061224489796E-07,3.06122448979592E-06,0,16700,4,11,0,0,0,0,0,3.1,311,-1,0,15,1,0.2,0,1.1,0,0,1,0,1,0.2,11317,0,-1,0,0,611,11,0,0,69,Southampton,Liverpool,Watford,Norwich,Man City,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23
Lucas,Digne,DEF,EVE,5700000,1,60,3,5.26315789473684E-07,1.05263157894737E-05,0,1862118,2,30,0,0,0,0,0,10.5,4493,-3,0,60,3,0.5,0,2.6,7,0,5,0,3,11.7,1022662,1,-1,0,2,1707,7731,0,0,337,Man City,Brighton,West Ham,Newcastle,Watford,2.3,3.2,3,4.1,2.2,3.7,1.9,3.3,2.5,3,2.4,2.8,2.7,2.3,2,4.5,2.4,3,124.3
Issa,Diop,DEF,WHU,4400000,0,28,1.9,4.31818181818182E-07,6.36363636363636E-06,0,341493,6,25,0,0,0,0,0,6.4,1405,-1,0,28,1,0,0,0.2,2,0,3,0,0,2.2,233944,0,-1,0,0,1235,177,0,0,186,Bournemouth,Sheffield United,Everton,Leicester,Liverpool,1.3,1.3,1.8,2.4,1.5,1.2,1.4,1,1,1.2,1.5,1.3,1.6,1.2,1.3,1.5,1,2.3,32.2
Moussa,Djenepo,MID,SOU,5200000,0,31,1.55,2.98076923076923E-07,5.96153846153846E-06,0,29037,4,8,0,0,0,2,0,6,122,-3,0,31,3,0.2,0,0.9,3,0,1,0,1,0.1,26799,0,-1,0,1,640,69,0,0,119,Tottenham,Leicester,Wolverhampton,Crystal Palace,Liverpool,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,1,0.8,0.8,1,0.8,0.9,0.8,0.8,1.1,1.1,42.4
Mihai-Alexandru,Dobre,MID,BOU,4500000,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,-1,0,0,0,5,0,0,0,West Ham,Watford,Norwich,Brighton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,WOL,6100000,1,73,3.8,6.22950819672131E-07,1.19672131147541E-05,0,320708,1,19,0,0,0,3,0,12,5132,1,0,73,-1,0.5,0,3,6,0,3,0,3,4.9,384807,0,-1,0,2,1427,6483,0,0,255,Watford,Newcastle,Southampton,Liverpool,Man Utd,3.5,5.4,3.8,4.1,3.2,3.8,4.5,4.1,4.3,4.6,4,4.5,3.5,3.7,5,3.1,5,3.9,88.8
Abdoulaye,Doucoure,MID,WAT,5600000,9,56,2.8,5E-07,1E-05,0,190530,5,32,0,0,0,2,0,10,415,-4,0,56,4,0.6,0,3.1,4,0,6,0,1,0.9,42355,1,-1,0,0,1741,2383,0,0,265,Wolverhampton,Bournemouth,Tottenham,Aston Villa,Everton,2.8,2.3,2.3,1.4,2.9,1.9,1.6,1.8,1.8,2.1,2.1,2.4,1.8,2.5,3.1,1.7,1.6,2.1,95.1
,Douglas Luiz,MID,AVL,4400000,7,52,2.7,6.13636363636364E-07,1.18181818181818E-05,0,427759,2,24,0,0,0,2,0,11.8,3479,-1,0,52,1,0.5,0,2.4,4,0,5,0,1,3.5,590527,0,-1,0,0,1231,5182,0,0,214,Burnley,Man City,Brighton,Watford,Bournemouth,1.7,1.7,1.6,3.1,1.9,2.3,2.2,3.3,1.4,2.1,1.7,2.8,1.4,2.8,2.7,1.5,2.7,1.4,65.4
Luke,Dreher,MID,CRY,4300000,0,0,0,0,0,0,7293,0,0,0,0,0,0,0,0,119,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,7189,0,-1,0,0,0,217,0,0,0,Norwich,Arsenal,Man City,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4400000,0,1,0.05,1.13636363636364E-08,2.27272727272727E-07,0,130774,0,2,0,0,0,0,0,0.2,287,-1,0,1,1,0,0,0.1,0,0,0,0,0,0.6,19429,0,-1,0,0,58,34,0,0,4,Aston Villa,Chelsea,Leicester,Man Utd,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,0,-1,0,0,0,37,0,0,0,Aston Villa,Chelsea,Leicester,Man Utd,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5300000,0,12,1.5,2.83018867924528E-07,2.26415094339623E-06,0,13997,0,3,0,0,0,1,0,2.3,22,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,4776,0,-1,0,0,115,9,0,0,35,Crystal Palace,Man Utd,Bournemouth,Tottenham,Newcastle,0,0.8,1.1,0.9,0.8,0.8,0.8,0.8,0.8,1,1.1,0.9,1.1,0.8,1,0.9,1.1,0.9,8.1
Martin,Dubravka,GLK,NEW,5000000,3,79,3.8,7.6E-07,1.58E-05,0,72383,0,33,0,86,0,0,0,15.8,1162,0,0,79,0,0.9,0,4.6,5,0,5,0,0,1.4,84518,0,-1,0,1,1890,1493,0,0,405,Leicester,Wolverhampton,Chelsea,Everton,Norwich,4.1,2.8,4.2,3.7,4.8,2.8,3.7,4.1,3.4,4.1,5.7,3.2,5.1,3.2,3.1,5.1,3.2,4.4,63.4
Mark,Duffy,MID,SHU,5200000,0,0,0,0,0,0,5123,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0,258,0,-1,0,0,0,2,0,0,0,Liverpool,West Ham,Arsenal,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4800000,0,30,1.5,3.125E-07,6.25E-06,0,162636,0,12,0,0,0,1,0,6.2,606,-2,0,30,2,0.3,0,1.3,0,0,2,0,0,1,47152,0,-1,0,0,801,304,0,0,147,Chelsea,Everton,Aston Villa,Bournemouth,West Ham,0.9,0.9,1.7,0.8,1.1,1.1,0.8,1.3,0.8,0.8,0.8,1.1,0.8,1,0.9,0.8,1.5,0.8,23.4
Paul,Dummett,DEF,NEW,4400000,0,43,2.9,6.59090909090909E-07,9.77272727272727E-06,0,27789,2,20,0,0,0,0,0,9.8,403,-1,0,43,1,0.6,0,2.6,4,0,5,0,0,0.2,24220,1,-1,0,0,1215,7,0,0,227,Leicester,Wolverhampton,Chelsea,Everton,Norwich,0,0,0,0,0,1.8,2.4,2.8,2.2,2.8,4.3,2.1,3.5,2.1,2,3.6,2.1,2.9,37.7
Lewis,Dunk,DEF,BHA,4700000,4,74,3.9,8.29787234042553E-07,1.57446808510638E-05,0,712269,7,25,0,0,0,2,0,15.7,4427,2,0,74,-2,0.6,0,2.6,11,0,5,0,3,13.4,1098916,0,-1,0,3,1710,29776,0,0,390,Chelsea,Everton,Aston Villa,Bournemouth,West Ham,4.1,4.1,5.8,3.6,4.6,4.7,3.8,5.2,3.2,3.8,3.3,4.7,3.8,4.3,4.1,3.9,5.6,3.1,72.8
Jake,Eastwood,GLK,SHU,4300000,0,0,0,0,0,0,13238,0,0,0,0,0,0,0,0,41,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1684,0,-1,0,0,0,2,0,0,0,Liverpool,West Ham,Arsenal,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,0,57,3.2,5.33333333333333E-07,9.5E-06,0,1339737,3,20,0,39,0,0,0,9.5,9060,0,0,57,0,0.2,0,1.3,2,0,6,0,0,12.2,836989,0,-1,0,0,1541,821,0,1,291,Everton,Aston Villa,Crystal Palace,Sheffield United,Tottenham,0,3.7,3.8,3,3.3,3.7,2.6,2.6,2.5,2.9,3.1,3.1,3,4.2,2.9,3,2.8,3.5,33.3
John,Egan,DEF,SHU,4500000,0,63,3.15,7E-07,1.4E-05,0,31631,2,16,0,0,0,0,0,14,999,0,0,63,0,0.5,0,2.4,3,0,7,0,0,0.9,75249,0,-1,0,0,1698,2364,0,0,309,Liverpool,West Ham,Arsenal,Man City,Crystal Palace,3.1,3.6,2.5,2.8,3.3,2.9,3.1,3.6,3.3,3.4,2.5,3.6,2.4,2.6,2.8,2.6,3.7,3,58.7
Anwar,El Ghazi,MID,AVL,5500000,0,61,3.4,6.18181818181818E-07,1.10909090909091E-05,0,195511,2,25,0,0,0,3,0,11.1,3358,0,0,61,0,0.2,0,1.3,0,0,4,0,4,1.1,232186,0,-1,0,0,1223,282,0,0,195,Burnley,Man City,Brighton,Watford,Bournemouth,2.5,2.5,2.4,4.3,2.8,3.3,3.1,4.5,1.9,3,2.4,3.9,1.8,3.9,3.8,2.3,3.9,2.1,107.2
Ahmed,El Mohamady,DEF,AVL,4200000,0,20,1,2.38095238095238E-07,4.76190476190476E-06,0,133575,0,18,0,0,0,0,0,4.8,1012,-3,0,20,3,0.5,0,1.9,5,0,1,0,1,1,65242,0,-1,0,0,611,654,0,0,136,Burnley,Man City,Brighton,Watford,Bournemouth,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.8,0.5,0.5,0.5,39
Robert,Elliot,GLK,NEW,4000000,0,0,0,0,0,0,606,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3791,0,-1,0,0,0,270,0,0,0,Leicester,Wolverhampton,Chelsea,Everton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,-1,0,0,0,8,0,0,0,Sheffield United,Tottenham,Man Utd,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,105952,0,0,0,0,0,0,0,0,920,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,121045,0,-1,0,0,0,98,0,0,0,Man Utd,Crystal Palace,Sheffield United,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,3280,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0,291,0,-1,0,0,0,1,0,0,0,Tottenham,Leicester,Wolverhampton,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,0,18,1.5,2.72727272727273E-07,3.27272727272727E-06,0,222652,1,18,0,0,0,0,0,3.3,616,0,0,18,0,0.1,0,0.6,0,0,1,0,0,0.8,175753,0,-1,0,0,915,137,0,0,167,Brighton,Burnley,Newcastle,Arsenal,Leicester,0.9,0.8,1.1,0.8,0.8,1,1.1,0.9,1.2,1.2,0.8,1.2,1,1,0.9,1,1,0.8,60.1
Bjorn,Engels,DEF,AVL,4500000,0,34,2.4,5.33333333333333E-07,7.55555555555556E-06,0,79558,1,25,0,0,0,0,0,7.6,821,0,0,34,0,0.1,0,0.4,4,0,3,0,0,0.6,95546,0,-1,0,1,1221,41,0,0,212,Burnley,Man City,Brighton,Watford,Bournemouth,0,2.2,1.4,2.5,1.4,2.8,1.5,2.1,1.3,2.2,1.8,2,1.6,2.5,2.8,1.7,1.9,2,30.4
Christian,Eriksen,MID,TOT,8600000,1,44,2.2,2.55813953488372E-07,5.11627906976744E-06,0,419851,5,16,0,0,0,2,0,5.1,1358,-4,0,44,4,0.3,0,2.4,6,0,1,0,2,2.8,139185,0,-1,0,0,977,324,0,0,179,Southampton,Liverpool,Watford,Norwich,Man City,1.8,1.2,1.5,1.7,1.1,1.1,1.2,1.9,1.4,1.9,1.5,2.1,2,1.6,1.9,1.4,1.4,1.2,70.6
Jonny,Evans,DEF,LEI,5300000,6,86,4.1,7.73584905660377E-07,1.62264150943396E-05,0,209180,3,19,0,0,0,1,0,16.5,4298,3,-1,86,-3,0.8,0,4.4,7,0,8,0,2,6.8,594661,0,-1,0,2,1854,15465,1,0,430,Newcastle,Southampton,Burnley,West Ham,Chelsea,4.8,3.6,3.5,5.4,4.3,3.6,4.3,4.3,6.1,4,4.8,4.5,5.5,3.5,4.1,4.3,4.6,4.9,69.9
Lukasz,Fabianski,GLK,WHU,4900000,6,46,5.1,1.04081632653061E-06,9.38775510204082E-06,0,449310,1,10,0,28,0,0,0,9.4,905,-1,0,46,1,0.5,0,2.3,5,0,4,0,0,2.5,277883,0,-1,1,3,753,9308,0,0,189,Bournemouth,Sheffield United,Everton,Leicester,Liverpool,6,5.9,7.3,11.4,6.4,5.7,6.1,4.9,5.1,5.6,6.4,5.8,6.3,5.8,6,6.5,5.1,7.6,21.9
,Fabinho,MID,LIV,5400000,0,32,1.68421052631579,3.11890838206628E-07,5.92592592592593E-06,0,143322,5,10,0,0,0,1,0,5.9,449,-1,0,32,1,0,0,0,4,0,2,0,1,1,110461,0,-1,0,0,1006,13,0,0,199,Sheffield United,Tottenham,Man Utd,Wolverhampton,West Ham,0,0,0,0,0,0.8,0.8,1.1,1.2,0.9,1.1,0.8,1.1,1,1.2,1.1,0.8,1,46.1
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.05,1.13636363636364E-08,2.27272727272727E-07,0,24934,0,1,0,1,0,0,0,0.2,110,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,4655,0,-1,0,0,21,6,0,0,6,Crystal Palace,Man Utd,Bournemouth,Tottenham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,2980,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4230,0,-1,0,0,0,24,0,0,0,Crystal Palace,Man Utd,Bournemouth,Tottenham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6600000,8,55,3.1,4.6969696969697E-07,8.33333333333333E-06,0,504365,1,24,0,0,0,1,0,8.3,837,-4,0,55,4,0.5,0,3.2,1,0,6,0,4,2.9,149918,0,-1,0,0,1247,3465,0,0,268,Bournemouth,Sheffield United,Everton,Leicester,Liverpool,3.1,3.7,3.1,4,3,1.7,2,2.6,2.8,3,2,2.2,2.6,3.2,2.3,3.4,2.2,2.9,106
Federico,Fernandez,DEF,NEW,4400000,0,46,3.1,7.04545454545455E-07,1.04545454545455E-05,0,27549,4,19,0,0,0,2,0,10.5,1359,-1,0,46,1,0.8,0,3.4,4,0,2,0,2,0.7,59605,0,-1,0,2,1103,676,0,0,215,Leicester,Wolverhampton,Chelsea,Everton,Norwich,3,2,3.1,2.7,3.6,2,2.7,3,2.5,3.1,4.6,2.3,3.9,2.3,2.2,3.9,2.3,3.2,56
,Fernandinho,MID,MCI,5200000,3,34,2,3.84615384615385E-07,6.53846153846154E-06,0,73337,3,17,0,0,0,0,0,6.5,428,-3,0,34,3,0.5,0,2.4,1,0,6,0,0,0.7,32923,0,-1,0,0,1483,351,0,1,257,Everton,Aston Villa,Crystal Palace,Sheffield United,Tottenham,1.6,1,1.4,2,1,1.1,1,1.5,1,1.6,1.1,1,1.7,1.8,1.3,1.6,1.4,1.4,53.1
Roberto,Firmino,FWD,LIV,9200000,0,89,4.7,5.10869565217391E-07,9.67391304347826E-06,0,1174958,0,9,0,0,0,6,0,9.7,5811,-3,0,89,3,0.4,0,3.7,14,0,8,0,5,8.9,967475,0,-1,0,1,1530,14536,0,0,353,Sheffield United,Tottenham,Man Utd,Wolverhampton,West Ham,4.3,5.8,6.5,10.6,5.4,6,5.3,5.3,5.6,5,5.9,5.8,6.5,5.2,5.9,5.6,5.5,4.4,166.4
John,Fleck,MID,SHU,4900000,0,63,3.7,7.55102040816327E-07,1.28571428571429E-05,0,107473,5,15,0,0,0,4,0,12.9,4393,-1,0,63,1,0.7,0,3.3,7,0,5,0,1,2.3,254349,0,-1,0,3,1468,4058,0,0,304,Liverpool,West Ham,Arsenal,Man City,Crystal Palace,2.8,3.1,3.7,2.3,3.2,4,3.8,2.6,3.5,3.5,3,3.2,3.6,3.8,2.8,2.8,3.9,4.3,106.2
Phil,Foden,MID,MCI,5100000,2,15,0.75,1.47058823529412E-07,2.94117647058824E-06,0,39957,0,3,0,0,0,0,0,2.9,204,-4,0,15,4,0.3,0,1.3,0,0,0,0,1,0.3,12348,0,-1,0,0,231,303,0,0,64,Everton,Aston Villa,Crystal Palace,Sheffield United,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,28.9
Pablo,Fornals,MID,WHU,6000000,3,50,2.6,4.33333333333333E-07,8.33333333333333E-06,0,53130,1,19,0,0,0,1,0,8.3,748,-5,0,50,5,0.8,0,4.5,3,0,4,0,3,0.5,21775,0,-1,0,1,1102,839,0,0,175,Bournemouth,Sheffield United,Everton,Leicester,Liverpool,2.4,2.9,2.4,3,2.3,1.3,1.5,2,2.1,2.3,1.5,1.6,2,2.4,1.7,2.6,1.6,2.2,67.6
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,47492,0,0,0,0,0,0,0,0,77,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2953,0,-1,0,0,0,14,0,0,0,Tottenham,Leicester,Wolverhampton,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4800000,2,81,3.9,8.125E-07,1.6875E-05,0,160778,1,34,0,69,0,0,0,16.9,2230,-2,0,81,2,1,0,4.6,13,0,6,0,0,3,172222,0,-1,0,1,1890,11427,0,0,393,Wolverhampton,Bournemouth,Tottenham,Aston Villa,Everton,4,3.5,5.2,4.3,5.4,3.5,3.1,4.4,4,4.1,3,3.5,3.8,4.9,5.7,4.5,4.2,3,55
Dimitri,Foulquier,DEF,WAT,4000000,0,1,0.3,7.5E-08,2.5E-07,0,11915,0,6,0,0,0,0,0,0.2,249,0,0,1,0,0,0,0,0,0,0,0,0,0.2,18475,0,-1,0,0,57,36,0,0,12,Wolverhampton,Bournemouth,Tottenham,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Juan,Foyth,DEF,TOT,4900000,0,3,0.15,3.06122448979592E-08,6.12244897959184E-07,0,3053,1,3,0,0,0,0,0,0.6,31,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0,2216,0,-1,0,0,66,26,0,0,9,Southampton,Liverpool,Watford,Norwich,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.1
Simon,Francis,DEF,BOU,4400000,0,10,0.5,1.13636363636364E-07,2.27272727272727E-06,0,2872,1,11,0,0,0,0,0,2.3,43,-1,0,10,1,0.3,0,1.4,1,0,1,0,0,0,3512,0,-1,0,0,458,37,0,1,84,West Ham,Watford,Norwich,Brighton,Aston Villa,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,19.2
Ryan,Fraser,MID,BOU,6900000,1,52,2.6,3.76811594202899E-07,7.53623188405797E-06,0,1099221,2,22,0,0,0,1,0,7.5,1512,-6,0,52,6,0.2,0,1.7,2,0,4,0,3,2.9,133220,0,-1,0,0,1418,360,0,0,196,West Ham,Watford,Norwich,Brighton,Aston Villa,1.7,2.6,1.7,2.3,2.2,2.8,2,1.7,1.4,2.2,2,2.7,1.6,1.9,1.7,1.3,2,1.8,92.8
,Fred,MID,MUN,5300000,2,28,1.6,3.0188679245283E-07,5.28301886792453E-06,0,17372,4,19,0,0,0,0,0,5.3,304,-2,0,28,2,0.4,0,2,0,0,1,0,0,0.2,15753,0,-1,0,0,1318,258,0,0,202,Arsenal,Norwich,Liverpool,Burnley,Wolverhampton,0.8,1.1,0.8,1.3,1.2,0.8,1.4,0.8,0.8,0.8,1.5,0.8,1.3,0.8,1,0.8,0.9,0.8,76.7
