FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Aaron,Cresswell,DEF,WHU,5000000,0,0,0,0,0,0,7726,0,5,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2909,0,-1,0,0,90,154,0,0,7,Watford,Norwich,Aston Villa,Man Utd,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Patrick,Cutrone,FWD,WOL,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,39983,0,0,0,0,0,0,0,0.3,3666,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,1,8612,0,-1,0,0,15,532,0,0,1,Burnley,Everton,Chelsea,Crystal Palace,Watford,0.8,0.5,1,0.5,0.7,0.6,0.5,0.8,0.5,0.5,0.6,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.5,1.1,0.6,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Pontus,Dahlberg,GLK,WAT,4500000,0,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0.2,304,0,-1,0,0,0,36,0,0,0,West Ham,Newcastle,Arsenal,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,0,0,0,0,0,5554,0,0,0,0,0,0,0,0,740,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,750,0,-1,0,0,0,3,0,0,0,Crystal Palace,Southampton,Leicester,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4500000,1,3,1.5,3.33333333333333E-07,6.66666666666667E-07,0,4809,0,2,0,0,0,0,0,0.7,331,0,0,3,0,0.2,0,1,0,0,0,0,0,0.3,2801,0,-1,0,0,126,304,0,0,19,Man City,Leicester,Everton,Southampton,West Ham,0.8,1.1,1.7,0.8,0.8,0.8,0.8,0.8,0.9,2.1,1,0.8,0.8,0.8,0.8,1.2,0.8,1.2,1.1,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,1.1,1.2,1.5,0.8,0.9,0.9,1.1,0.8,1.1,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,4034,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0.1,121,0,-1,0,0,0,13,0,0,0,Bournemouth,Brighton,Norwich,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5900000,0,0,0,0,0,0,2703,0,0,0,0,0,0,0,0,107,-1,0,0,1,0,0,0,0,0,0,0,0,0,146,0,-1,0,0,0,3,0,0,0,Man City,Leicester,Everton,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4500000,0,8,4,8.88888888888889E-07,1.77777777777778E-06,0,4117,0,1,0,0,0,0,0,1.8,481,0,0,8,0,0.6,0,2.7,0,0,1,0,0,0.3,6232,0,-1,0,0,180,298,0,0,37,Man Utd,Aston Villa,Tottenham,Wolverhampton,Norwich,2,5.2,2.4,5.6,4.7,3.2,3.3,2.5,5.3,2,4,2,3.6,2.1,3.4,4.6,3.2,2,2,3.2,3.3,5.1,5.5,3.2,5.6,3.4,4.1,2.2,2,6,3.2,5.7,2.8,5.5,3.6,5.4,7.5
Kevin,Danso,DEF,SOU,4500000,6,6,3,6.66666666666667E-07,1.33333333333333E-06,0,68,0,0,0,0,0,0,0,1.3,46,0,0,6,0,0.7,0,3,0,0,1,0,0,0,328,0,-1,0,0,90,229,0,0,24,Brighton,Man Utd,Sheffield United,Bournemouth,Tottenham,2.5,3.6,1.5,2.1,1.8,3.8,2.7,3.4,2.5,4.5,1.8,2.5,2.9,3.8,1.8,2.1,1.5,3.8,3.5,2.4,3.7,1.5,1.5,4,3.3,2.4,4.1,1.5,1.8,1.5,1.9,2.4,1.5,2,1.7,3.6,1.4
Karl,Darlow,GLK,NEW,4500000,0,0,0,0,0,0,1719,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0.2,363,0,-1,0,0,0,42,0,0,0,Tottenham,Watford,Liverpool,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,1925,0,0,0,0,0,0,0,0,165,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,264,0,-1,0,0,0,32,0,0,0,Crystal Palace,Southampton,Leicester,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,6000000,0,1,0.5,8.33333333333333E-08,1.66666666666667E-07,0,150163,2,4,0,0,0,0,0,0.2,13019,0,0,1,0,0,0,0.3,0,0,0,0,0,7.6,29261,0,-1,0,0,180,1603,0,0,23,Liverpool,Tottenham,Watford,Aston Villa,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.4
,David Silva,MID,MCI,7400000,4,8,4,5.40540540540541E-07,1.08108108108108E-06,0,115488,0,1,0,0,0,0,0,1.1,6292,-1,1,8,1,0.4,0,2.7,0,0,1,0,1,3.6,43777,0,-1,0,0,137,2585,-1,0,29,Bournemouth,Brighton,Norwich,Watford,Everton,5.4,2,3,3.1,3.3,3,3.7,2,2.9,2.8,3.1,5.8,3.9,2.6,4.8,2,5.1,5,3.3,3.2,3.7,5,3.3,2,3.5,2,2.6,4.9,3.1,2,3.6,2.8,5.5,2.7,5.3,3.2,5.8
Ben,Davies,DEF,TOT,5500000,0,0,0,0,0,0,3743,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1174,0,-1,0,0,0,192,0,0,0,Newcastle,Arsenal,Crystal Palace,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Davies,MID,EVE,5500000,0,1,0.5,9.09090909090909E-08,1.81818181818182E-07,0,3044,0,0,0,0,0,0,0,0.2,345,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,1357,0,-1,0,0,11,79,0,0,2,Aston Villa,Wolverhampton,Bournemouth,Sheffield United,Man City,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Keinan,Davis,MID,AVL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,6759,0,0,0,0,0,0,0,0.2,702,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.4,4992,0,-1,0,0,3,248,0,0,2,Everton,Crystal Palace,West Ham,Arsenal,Burnley,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0
Craig,Dawson,DEF,WAT,5000000,1,4,1.3,2.6E-07,8E-07,0,4156,0,7,0,0,0,0,0,0.8,320,0,0,4,0,0.3,0,1.3,0,0,0,0,0,0.3,1042,0,-1,0,0,270,88,0,0,34,West Ham,Newcastle,Arsenal,Man City,Wolverhampton,0.6,1.6,0.6,0.8,0.9,0.8,0.6,0.6,0.9,0.6,1,0.6,0.8,1,0.6,0.8,0.6,0.7,0.9,0.6,0.8,0.7,1.5,0.8,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.6,1.3,0.8,0.6,0.6,11.9
Kevin,De Bruyne,MID,MCI,9600000,4,22,7.3,7.60416666666667E-07,2.29166666666667E-06,0,139343,0,3,0,0,0,0,0,2.3,10368,1,0,22,-1,0.8,0,7.3,4,0,1,0,4,25.2,650892,0,-1,0,1,214,59330,0,0,100,Bournemouth,Brighton,Norwich,Watford,Everton,11,4.5,7.5,7.3,8.2,7.3,8.8,4.8,7.4,7.2,7.9,11,9.2,6.9,10.6,4.7,11,9.7,8.2,8.1,8.8,9.7,8.2,3.9,8.6,4.5,6.9,10.8,7.9,4.3,8.8,6.5,11,6.7,11,8,32.7
David,de Gea,GLK,MUN,5600000,1,13,4.3,7.67857142857143E-07,2.32142857142857E-06,0,118048,0,3,0,9,0,0,0,2.3,23946,1,0,13,-1,0.8,0,4.3,2,0,1,0,0,20.7,524155,0,-1,0,1,270,11356,0,0,54,Crystal Palace,Southampton,Leicester,West Ham,Arsenal,6.4,2.2,5.9,3.6,3.6,4.9,4.4,2.2,2.5,3.8,2.2,5.7,6,3.7,6.4,2.3,6.1,2.2,2.8,5.2,2.2,6.4,6.2,2.2,4.5,3.4,3.7,2.7,6,3.8,4,3.1,5.7,2.2,3.6,3.6,6.6
Troy,Deeney,FWD,WAT,6400000,0,4,2,3.125E-07,6.25E-07,0,105223,0,4,0,0,0,0,0,0.6,15516,-1,0,4,1,0.2,0,1.3,0,0,0,0,0,1.6,14717,0,-1,0,0,180,40,0,0,11,West Ham,Newcastle,Arsenal,Man City,Wolverhampton,0,0,0,0,0,0,0,0,2.7,1.6,2.2,1,1,1.7,1.1,1.8,1,1.2,1.1,1.7,2.4,1,1.4,1.7,1,1.3,1,1,1,1.6,1.6,2.8,1.8,2.7,1,1.4,8.7
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-1,0,0,0,2,0,0,0,Wolverhampton,Liverpool,Brighton,Norwich,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5400000,0,0,0,0,0,0,11069,0,0,0,0,0,0,0,0,432,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,194,0,-1,0,0,0,23,0,0,0,Aston Villa,Wolverhampton,Bournemouth,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leander,Dendoncker,MID,WOL,4500000,0,5,2.5,5.55555555555556E-07,1.11111111111111E-06,0,167007,0,1,0,0,0,0,0,1.1,23370,0,0,5,0,0.4,0,1.7,0,0,1,0,0,15.2,207994,0,-1,0,0,180,9090,0,0,17,Burnley,Everton,Chelsea,Crystal Palace,Watford,3.3,1.2,2.2,1.3,2.2,1.5,2.1,2.6,1.9,1.3,2.4,3.4,1.2,2.4,1.6,1.2,1.2,1.2,2.2,2,1.3,1.2,1.2,1.2,2.3,1.2,1.2,2.1,1.9,1.2,1.2,2.1,2.4,1.4,2.6,1.2,7.3
Gerard,Deulofeu,FWD,WAT,6400000,2,5,1.7,2.65625E-07,7.8125E-07,0,162705,0,5,0,0,0,0,0,0.8,18446,-1,0,5,1,0.3,0,1.7,0,0,0,0,0,3.8,37129,0,-1,0,0,196,1964,0,0,20,West Ham,Newcastle,Arsenal,Man City,Wolverhampton,1.3,1.8,0.8,1.5,0.8,1,1.5,1.1,2.2,1.2,1.8,0.8,0.8,1.3,0.8,1.4,0.8,0.9,0.8,1.3,1.9,0.8,1.1,1.3,0.8,1,0.8,0.8,0.8,1.3,1.3,2.3,1.4,2.2,0.8,1.1,21.1
Grady,Diangana,MID,WHU,4500000,0,0,0,0,0,0,2480,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0.1,320,0,-1,0,0,0,21,0,0,0,Watford,Norwich,Aston Villa,Man Utd,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,5000000,0,0,0,0,0,0,4240,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2944,0,-1,0,0,0,388,0,0,0,Newcastle,Arsenal,Crystal Palace,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucas,Digne,DEF,EVE,6000000,1,18,6,1E-06,3E-06,0,187637,0,2,0,0,0,0,0,3,16741,0,0,18,0,1,0,6,2,0,2,0,1,25.9,297539,0,-1,0,1,252,35088,0,0,65,Aston Villa,Wolverhampton,Bournemouth,Sheffield United,Man City,5.3,9,4.4,9,6.1,3,6,6.3,9,3.7,8.2,6,3.3,9,3.2,6,9,6.9,6.1,6.3,6,8.5,4.1,9,4.8,9,3.6,7.2,3,9,4.7,8.8,6,8.8,3.2,6.6,21.8
Issa,Diop,DEF,WHU,4500000,2,4,1.3,2.88888888888889E-07,8.88888888888889E-07,0,44925,0,7,0,0,0,0,0,0.9,3421,0,0,4,0,0.3,0,1.3,0,0,0,0,0,3.3,12828,0,-1,0,0,270,1151,0,0,29,Watford,Norwich,Aston Villa,Man Utd,Bournemouth,0.7,0.6,0.9,0.6,0.7,0.6,1,0.6,0.9,0.6,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,1,0.6,1.1,0.6,0.6,0.8,0.6,0.8,0.6,1.9,0.6,0.6,0.6,0.6,0.6,6.9
Moussa,Djenepo,MID,SOU,5400000,5,5,2.5,4.62962962962963E-07,9.25925925925926E-07,0,2068,2,0,0,0,0,1,0,0.9,111,-1,0,5,1,0.3,0,1.7,0,0,0,0,0,0.1,570,0,-1,0,0,50,374,0,0,24,Brighton,Man Utd,Sheffield United,Bournemouth,Tottenham,1.9,2.3,1.6,2.3,1.2,2.6,1.7,1.5,1.2,2.7,1.4,2.6,2.6,2.1,1.2,1.2,1.2,2.9,2,1.2,2.5,1.2,1.2,3.6,1.5,1.7,2.4,1.2,1.4,1.7,1.2,1.2,1.2,1.4,1.9,3.7,7.6
Matt,Doherty,DEF,WOL,6000000,0,7,3.5,5.83333333333333E-07,1.16666666666667E-06,0,40920,0,1,0,0,0,0,0,1.2,3548,0,0,7,0,0.4,0,2.3,0,0,1,0,0,3.5,24643,0,-1,0,0,135,1782,0,0,19,Burnley,Everton,Chelsea,Crystal Palace,Watford,4.5,3.8,4.2,2.4,2.6,3.8,3.6,5.1,3.1,3.7,2.8,3.9,2,3.9,3.9,1.8,2,2.1,2.6,4.3,2.4,2.6,2.1,3.8,3.2,3,2.1,3.8,2.3,3.4,2,2.1,5.2,1.8,4.3,2.3,0.3
Abdoulaye,Doucoure,MID,WAT,5900000,2,4,1.3,2.20338983050847E-07,6.77966101694915E-07,0,87969,0,7,0,0,0,0,0,0.7,6608,-1,0,4,1,0.2,0,1.3,0,0,0,0,0,1.9,3838,1,-1,0,0,270,174,0,0,27,West Ham,Newcastle,Arsenal,Man City,Wolverhampton,0.6,1,0.6,0.6,0.7,1.4,0.6,0.6,0.8,0.6,1.3,0.6,0.6,0.9,0.6,0.6,0.7,0.6,0.7,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.7,0.7,0.6,0.6,18.6
,Douglas Luiz,MID,AVL,4500000,3,13,4.3,9.55555555555556E-07,2.88888888888889E-06,0,34211,0,4,0,0,0,1,0,2.9,5788,0,0,13,0,1,0,4.3,2,0,1,0,0,2.9,159791,0,-1,0,0,188,25909,0,0,42,Everton,Crystal Palace,West Ham,Arsenal,Burnley,5.4,3.1,2.7,4.2,6.4,2.4,3.1,3.5,3,4.6,4.8,2.2,2.5,3.3,4.5,4.9,5.2,4.8,3.3,2.2,5.1,5.1,5,4.1,3.1,6.4,2.9,5.1,5.5,5,2.2,4.6,5.7,2.7,3.1,4.6,10.8
Luke,Dreher,MID,CRY,4500000,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0.1,605,0,-1,0,0,0,42,0,0,0,Man Utd,Aston Villa,Tottenham,Wolverhampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4500000,0,0,0,0,0,0,57903,0,0,0,0,0,0,0,0,4571,0,0,0,0,0,0,0,0,0,0,0,0,1.7,12547,0,-1,0,0,0,63,0,0,0,Wolverhampton,Liverpool,Brighton,Norwich,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,0,1,0.5,9.25925925925926E-08,1.85185185185185E-07,0,6976,0,0,0,0,0,0,0,0.2,500,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,976,0,-1,0,0,7,26,0,0,3,Chelsea,West Ham,Man City,Burnley,Crystal Palace,0,0,0,0,0,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2
Martin,Dubravka,GLK,NEW,5000000,0,4,2,4E-07,8E-07,0,11594,0,4,0,6,0,0,0,0.8,763,0,0,4,0,0.3,0,1.3,0,0,0,0,0,0.9,4331,0,-1,0,0,180,215,0,0,27,Tottenham,Watford,Liverpool,Brighton,Leicester,1.4,1,1,1,1.8,1.4,1,1.5,1.8,1,1.6,1,1,1.2,1,1.6,1,2.4,1.3,2,1.5,1.8,1.1,1.4,1.1,1.7,1.1,1.4,1.3,1.3,1,1.9,1.2,1.4,1.9,1,5
Mark,Duffy,MID,SHU,5400000,0,0,0,0,0,0,3381,0,0,0,0,0,0,0,0,142,-1,0,0,1,0,0,0,0,0,0,0,0,0,48,0,-1,0,0,0,5,0,0,0,Leicester,Chelsea,Southampton,Everton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,5000000,1,9,3,6E-07,1.8E-06,0,29762,0,3,0,0,0,0,0,1.8,3610,0,0,9,0,0.6,0,3,0,0,1,0,0,2.7,21818,0,-1,0,0,270,876,0,0,52,Southampton,Man City,Burnley,Newcastle,Chelsea,1.9,3.7,2.6,4.5,2.3,2.1,3.3,3.6,1.6,2.1,2,2.2,3,2.2,2.4,2.1,2.9,1.5,2.3,3.6,1.9,2.8,3.6,1.5,2.1,2.4,3.9,1.5,3.6,2.1,1.5,1.5,1.5,2.4,2.7,1.9,5.5
Paul,Dummett,DEF,NEW,4500000,0,2,1,2.22222222222222E-07,4.44444444444444E-07,0,2966,1,4,0,0,0,0,0,0.4,202,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.2,1017,0,-1,0,0,180,52,0,0,30,Tottenham,Watford,Liverpool,Brighton,Leicester,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,7.1
Lewis,Dunk,DEF,BHA,4600000,1,15,5,1.08695652173913E-06,3.26086956521739E-06,0,86494,1,3,0,0,0,0,0,3.3,11314,1,0,15,-1,1.1,0,5,4,0,1,0,1,12,322911,0,-1,0,1,270,15286,0,0,76,Southampton,Man City,Burnley,Newcastle,Chelsea,4.3,7.2,5.6,7.5,5.1,4.7,6.6,6.7,3.8,4.8,4.5,4.9,6.2,5,5.3,4.8,6.2,2.6,5.1,6.7,4.4,5.9,7.1,3,4.8,5.3,7.5,2.5,7.1,4.8,3.4,2.9,2.5,5.3,4.4,4.3,10.2
Jake,Eastwood,GLK,SHU,4500000,0,0,0,0,0,0,4190,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0.2,524,0,-1,0,0,0,43,0,0,0,Leicester,Chelsea,Southampton,Everton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6100000,1,9,3,4.91803278688525E-07,1.47540983606557E-06,0,158129,1,3,0,6,0,0,0,1.5,12149,1,0,9,-1,0.5,0,3,0,0,1,0,0,22.8,397191,0,-1,0,0,226,16581,0,0,46,Bournemouth,Brighton,Norwich,Watford,Everton,2.8,1.5,1.5,1.5,3.6,2.2,2.4,1.9,1.9,2.2,2.3,4.5,1.9,2.1,3,2,3.9,2.1,3.6,3.3,2.4,2.1,2.9,1.5,3.6,1.5,2.1,2.6,2.3,1.5,2.4,2.7,3.7,1.5,2.6,1.6,3.4
John,Egan,DEF,SHU,4500000,1,9,3,6.66666666666667E-07,2E-06,0,2000,0,3,0,0,0,0,0,2,181,0,0,9,0,0.7,0,3,0,0,1,0,0,0.2,2108,0,-1,0,0,270,123,0,0,48,Leicester,Chelsea,Southampton,Everton,Liverpool,3.6,1.5,3.4,2,2.6,1.5,2,2,4.2,1.5,3.7,2.2,4.2,1.5,3.5,2.1,2.6,2.1,1.5,2,1.5,2.1,1.5,2.3,2.1,1.7,3.1,3.4,1.5,3.7,1.5,3.9,3.9,2,4.5,1.5,5.6
Anwar,El Ghazi,MID,AVL,5500000,6,10,5,9.09090909090909E-07,1.81818181818182E-06,0,9542,0,5,0,0,0,1,0,1.8,816,0,0,10,0,0.6,0,3.3,0,0,0,0,0,0.4,10175,0,-1,0,0,177,2870,0,0,23,Everton,Crystal Palace,West Ham,Arsenal,Burnley,6.6,3.9,3.5,5.3,7.5,3.1,4,4.5,3.8,5.8,5.9,2.7,3.3,4.2,5.5,6,6.5,5.9,4.2,2.5,6.2,6.3,6.2,5.1,3.9,7.5,3.8,6.3,6.7,6.2,2.9,5.7,7,3.5,4,5.8,18.2
Ahmed,El Mohamady,DEF,AVL,4500000,1,6,2,4.44444444444444E-07,1.33333333333333E-06,0,33291,0,5,0,0,0,0,0,1.3,4150,0,0,6,0,0.4,0,2,3,0,0,0,0,1.9,22720,0,-1,0,0,184,1101,0,0,47,Everton,Crystal Palace,West Ham,Arsenal,Burnley,2.7,1,1,1.2,2.1,1,1,1.6,1.1,1.7,2.5,1,1,1.7,1,1.6,1.4,1,1,1,1.6,1.1,1,1.7,1,1.8,1.5,1.9,2.8,1.9,1,1.8,2,1.5,1,1.5,12.3
Mohamed,Elneny,MID,ARS,4400000,0,0,0,0,0,0,8520,0,0,0,0,0,0,0,0,818,-1,1,0,1,0,0,0,0,0,0,0,0,0.4,5285,0,-1,0,0,0,1953,-1,0,0,Liverpool,Tottenham,Watford,Aston Villa,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5400000,0,0,0,0,0,0,1277,0,0,0,0,0,0,0,0,71,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,117,0,-1,0,0,0,9,0,0,0,Brighton,Man Utd,Sheffield United,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,1,3,1,1.81818181818182E-07,5.45454545454545E-07,0,34367,0,7,0,0,0,0,0,0.5,4224,0,0,3,0,0.2,0,1,0,0,0,0,0,2.2,87217,0,-1,0,0,270,6240,0,0,56,Norwich,Sheffield United,Wolverhampton,Liverpool,Brighton,0.5,0.7,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.8,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.9,0.8,0.5,0.5,0.7,0.7,0.5,1.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,25.7
Bjorn,Engels,DEF,AVL,4500000,9,11,3.7,8.22222222222222E-07,2.44444444444444E-06,0,1988,0,5,0,0,0,0,0,2.4,679,0,0,11,0,0.8,0,3.7,3,0,1,0,0,0.2,7138,0,-1,0,1,270,6104,0,0,52,Everton,Crystal Palace,West Ham,Arsenal,Burnley,5.6,2.5,2.3,3.2,4.9,1.8,2.4,4,2.9,4.3,4.7,2.2,2.4,4.2,2.2,4,3.6,2.7,1.9,2.3,4.1,3,2.9,4.3,2.5,4.4,3.9,4.6,5.3,4.6,2.2,4.4,4.7,3.9,2.3,3.9,8.1
Christian,Eriksen,MID,TOT,8900000,0,3,1.5,1.68539325842697E-07,3.37078651685393E-07,0,147418,0,2,0,0,0,0,0,0.3,7596,-1,0,3,1,0.1,0,1,0,0,0,0,0,5,31383,0,-1,0,0,116,2118,0,0,21,Newcastle,Arsenal,Crystal Palace,Leicester,Southampton,1,0.8,1.3,0.8,1,0.9,1.1,0.8,0.8,1.8,0.8,1,0.8,1.8,0.8,1.1,0.8,0.8,0.8,0.8,0.8,1.2,0.8,0.8,0.8,1.1,0.8,0.9,0.8,0.8,1.2,0.9,0.8,1,0.8,0.8,9.3
