FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Leon,Clarke,FWD,SHU,4500000,1,1,0.142857142857143,3.17460317460317E-08,2.22222222222222E-07,0,314,0,0,0,0,0,0,0,0.2,314,0,0,1,0,0.2,0,1,0,0,0,0,0,0,2213,0,-1,0,0,13,2213,0,0,-1,Watford,Arsenal,West Ham,Burnley,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0,131,0,-1,0,0,0,10,0,0,0,Tottenham,Aston Villa,Everton,Norwich,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,4900000,2,18,3,6.12244897959184E-07,3.6734693877551E-06,0,7628,0,16,0,0,0,1,0,3.7,1325,-1,0,18,1,0.9,0,4.3,2,0,0,0,0,0.3,14026,0,-1,0,0,456,3180,0,0,90,Sheffield United,Tottenham,Bournemouth,Chelsea,Norwich,3.4,1.7,3.2,2.6,1.7,3.4,2.8,1.6,3.9,1.9,3.2,4,3.1,3.4,3,2.5,1.7,3.2,2.7,1.7,2,1.8,3,2.4,2.5,1.9,3.8,3.2,1.9,1.7,2.4,41.1
Conor,Coady,DEF,WOL,5000000,7,19,2.7,5.4E-07,3.8E-06,0,44259,1,11,0,0,0,0,0,3.8,2677,0,0,19,0,0.4,0,2.2,1,0,2,0,0,1.4,32013,0,-1,0,0,630,752,0,0,106,Man City,Southampton,Newcastle,Arsenal,Aston Villa,1.5,2.3,3.1,1.8,3.8,1.5,2.4,2.9,2.4,2.9,1.5,2.1,2,2.3,3.3,2.6,2.1,2,3.2,3.2,2.2,2.6,2.3,1.6,2.6,2.1,3.1,3.4,1.5,3.9,1.8,10.9
Jack,Colback,MID,NEW,4400000,0,0,0,0,0,0,15388,0,0,0,0,0,0,0,0,1496,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,22829,0,-1,0,0,0,37,0,0,0,Man Utd,Chelsea,Wolverhampton,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5400000,6,21,3,5.55555555555556E-07,3.88888888888889E-06,0,152748,2,11,0,0,0,0,0,3.9,4733,-1,1,21,1,0.5,0,2.5,2,0,2,0,1,2.6,99022,0,-1,0,0,610,6154,-1,0,128,Burnley,West Ham,Brighton,Tottenham,Southampton,1.6,3.5,2.7,3.5,2.9,3.9,2.2,2.2,3.1,2.2,2.6,2.8,3.4,1.7,3.2,2.5,3.9,2.5,4.5,1.9,4,2,2.6,1.6,3.8,2.4,2.9,2.2,4.5,3.4,2.1,27.8
Aaron,Connolly,FWD,BHA,4500000,1,4,0.571428571428571,1.26984126984127E-07,8.88888888888889E-07,0,14223,0,3,0,0,0,0,0,0.9,2651,0,0,4,0,0.2,0,1,0,0,0,0,0,0.5,43343,0,-1,0,0,75,4655,0,0,5,Tottenham,Aston Villa,Everton,Norwich,Man Utd,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.8
Jack,Cork,MID,BUR,5000000,1,15,2.1,4.2E-07,3E-06,0,13019,0,8,0,0,0,0,0,3,1773,0,0,15,0,0.4,0,2,0,0,2,0,0,0.3,9243,0,-1,0,0,572,42,0,0,74,Everton,Leicester,Chelsea,Sheffield United,West Ham,0,0,1.6,2.3,1.5,1.4,2.4,1,1,1.9,1.6,1.1,1.9,1.9,1,1.8,1,1.7,1.5,2,1.6,1.5,1,2.1,1,2,1,1,2.1,1,1.8,22.6
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1193,0,0,0,0,0,0,0,0,41,-1,0,0,1,0,0,0,0,0,0,0,0,0,382,0,-1,0,0,0,21,0,0,0,Man City,Southampton,Newcastle,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,4900000,7,21,3,6.12244897959184E-07,4.28571428571429E-06,0,20196,0,7,0,0,0,2,0,4.3,3365,-1,0,21,1,1.4,0,7,2,0,1,0,0,1.7,93884,0,-1,0,1,270,63815,0,0,54,Crystal Palace,Everton,Sheffield United,Newcastle,Burnley,4.5,3,2.8,3.8,1.8,3.3,2.2,2.3,2.5,3.1,2.5,2.6,3.7,1.9,3.5,3.9,2.3,3.1,1.9,2.4,2.7,2.1,3,2.5,2.9,3.6,2.7,1.7,3.4,2.4,4.4,15.5
Patrick,Cutrone,FWD,WOL,5700000,1,11,1.57142857142857,2.75689223057644E-07,1.92982456140351E-06,0,70915,0,4,0,0,0,1,0,1.9,2412,-3,0,11,3,0.4,0,2.2,0,0,0,0,0,0.7,18028,0,-1,0,0,151,770,0,0,33,Man City,Southampton,Newcastle,Arsenal,Aston Villa,0.9,1,0.9,1.1,1.4,1.1,0.8,1,1,1.4,1.4,1.2,0.8,1.9,1,1.2,0.8,0.8,1.2,2.4,1,1.1,0.8,1.2,0.8,1.3,0.9,1.3,0.8,1.5,1.1,16.2
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,3583,0,0,0,0,0,0,0,0,152,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,767,0,-1,0,0,0,42,0,0,0,Sheffield United,Tottenham,Bournemouth,Chelsea,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,0,0,0,0,0,9137,0,0,0,0,0,0,0,0,243,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1065,0,-1,0,0,0,27,0,0,0,Newcastle,Liverpool,Norwich,Bournemouth,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4400000,0,3,0.428571428571429,9.74025974025974E-08,6.81818181818182E-07,0,13819,0,2,0,0,0,0,0,0.7,342,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,2986,0,-1,0,0,126,5,0,0,18,Arsenal,Norwich,Watford,Man Utd,Newcastle,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5215,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,-1,0,0,0,23,0,0,0,Wolverhampton,Crystal Palace,Aston Villa,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,1,1,0.142857142857143,2.46305418719212E-08,1.72413793103448E-07,0,3637,0,0,0,0,0,0,0,0.2,52,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0,278,0,-1,0,0,13,57,0,0,4,Arsenal,Norwich,Watford,Man Utd,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Scott,Dann,DEF,CRY,4400000,0,8,1.14285714285714,2.5974025974026E-07,1.81818181818182E-06,0,13000,0,1,0,0,0,0,0,1.8,650,-1,0,8,1,0,0,0,0,0,1,0,0,0.2,7716,0,-1,0,0,180,112,0,0,37,West Ham,Man City,Arsenal,Leicester,Chelsea,0.6,0.6,0.6,1,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.9,0.6,0.6,0.6,0.6,0.7,0.7,0.6,1.1,0.6,0.9,0.6,0.6,0.7,0.6,0.8,0.6,1.1,0.6,0.9,10.7
Kevin,Danso,DEF,SOU,4500000,0,8,1.14285714285714,2.53968253968254E-07,1.77777777777778E-06,0,1761,0,3,0,0,0,0,0,1.8,152,0,0,8,0,0,0,0,0,0,1,0,1,0,2296,0,-1,0,0,207,42,0,1,33,Chelsea,Wolverhampton,Leicester,Man City,Everton,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.7,1,0.6,0.8,0.6,1,0.6,0.6,0.6,0.6,0.6,0.6,1,0.7,0.7,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,5
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,3645,0,0,0,0,0,0,0,0,203,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1028,0,-1,0,0,0,68,0,0,0,Man Utd,Chelsea,Wolverhampton,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4224,0,0,0,0,0,0,0,0,130,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,423,0,-1,0,0,0,8,0,0,0,Newcastle,Liverpool,Norwich,Bournemouth,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5800000,2,6,1,1.72413793103448E-07,1.03448275862069E-06,0,313463,2,11,0,0,0,0,0,1,10566,-2,0,6,2,0.2,0,1.2,0,0,0,0,0,5.3,51729,0,-1,0,0,540,2946,0,0,77,Bournemouth,Sheffield United,Crystal Palace,Wolverhampton,Leicester,0.5,0.7,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.7,0.7,0.5,0.6,0.5,0.6,0.7,0.5,0.7,0.5,0.5,0.5,0.6,18.5
,David Silva,MID,MCI,7600000,1,37,5.3,6.97368421052632E-07,4.86842105263158E-06,0,337577,0,4,0,0,0,1,0,4.9,49225,1,0,37,-1,0.6,0,4.3,3,0,3,0,5,9.9,656146,0,-1,0,2,408,37324,0,0,137,Wolverhampton,Crystal Palace,Aston Villa,Southampton,Liverpool,7.4,4.7,6.9,5.9,4.8,6.1,6.7,5.7,7,5.7,6.7,6.4,6.6,7.1,4.3,8,7.7,4.4,6,4.2,6.4,4.4,7.3,4.8,5,6.5,7,6.3,7.1,6.3,7.9,45.4
Ben,Davies,DEF,TOT,5500000,0,2,0.285714285714286,5.19480519480519E-08,3.63636363636364E-07,0,8473,0,0,0,0,0,0,0,0.4,702,0,0,2,0,0,0,0.2,0,0,0,0,0,0.2,4379,0,-1,0,0,16,269,0,0,7,Brighton,Watford,Liverpool,Everton,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Tom,Davies,MID,EVE,5300000,1,2,0.285714285714286,5.39083557951482E-08,3.77358490566038E-07,0,6103,0,1,0,0,0,0,0,0.4,231,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,2150,0,-1,0,0,20,79,0,0,5,Burnley,West Ham,Brighton,Tottenham,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Keinan,Davis,MID,AVL,4500000,1,4,0.571428571428571,1.26984126984127E-07,8.88888888888889E-07,0,15098,0,1,0,0,0,0,0,0.9,823,0,0,4,0,0.2,0,0.7,0,0,0,0,0,0.3,9803,0,-1,0,0,41,416,0,0,13,Norwich,Brighton,Man City,Liverpool,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.3
Craig,Dawson,DEF,WAT,4900000,1,5,0.7,1.42857142857143E-07,1.02040816326531E-06,0,10545,1,20,0,0,0,0,0,1,632,-1,0,5,1,0,0,0,0,0,0,0,0,0.2,3030,0,-1,0,0,630,363,0,0,80,Sheffield United,Tottenham,Bournemouth,Chelsea,Norwich,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.9
Kevin,De Bruyne,MID,MCI,10000000,9,63,9,9E-07,6.3E-06,0,542162,0,4,0,0,0,2,0,6.3,170789,5,-1,63,-5,0.9,0,9,10,0,3,0,9,41.2,2088117,0,-1,0,3,528,136783,1,0,246,Wolverhampton,Crystal Palace,Aston Villa,Southampton,Liverpool,0,0,13.5,11.6,10.4,12.6,11.7,10.7,13.5,11.4,13.3,11.1,11.2,13.3,9.7,13.5,13.1,9.9,12.3,9.6,12.5,9.9,13.3,10.5,10.8,12.5,12.2,11.7,12.2,11,13.5,87.8
David,de Gea,GLK,MUN,5600000,4,30,4.3,7.67857142857143E-07,5.35714285714286E-06,0,474283,0,7,0,21,0,0,0,5.4,22138,1,0,30,-1,0.9,0,5,5,0,2,0,0,17.6,668519,0,-1,0,1,630,18026,0,0,123,Newcastle,Liverpool,Norwich,Bournemouth,Brighton,4.9,4.8,2.5,2.6,5.6,5.1,6.4,5.9,2.7,6.4,3.9,6.2,2.5,3,6.4,3.4,5,5.5,3.1,6,4.3,4.7,3.6,5.3,4.1,4,4.1,5.1,3.7,6,3.3,15.7
Troy,Deeney,FWD,WAT,6200000,0,4,0.571428571428571,9.21658986175115E-08,6.45161290322581E-07,0,167728,0,4,0,0,0,0,0,0.6,1294,-3,0,4,3,0,0,0,0,0,0,0,0,0.6,15054,0,-1,0,0,180,52,0,0,11,Sheffield United,Tottenham,Bournemouth,Chelsea,Norwich,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,9
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,-1,0,0,0,12,0,0,0,Everton,Leicester,Chelsea,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5400000,1,2,0.285714285714286,5.29100529100529E-08,3.7037037037037E-07,0,17765,2,10,0,0,0,0,0,0.4,698,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.3,7072,0,-1,0,0,360,439,0,0,46,Burnley,West Ham,Brighton,Tottenham,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.3
Leander,Dendoncker,MID,WOL,4400000,3,12,1.7,3.86363636363636E-07,2.72727272727273E-06,0,566810,0,8,0,0,0,0,0,2.7,26901,-1,1,12,1,0.3,0,1.5,0,0,2,0,0,10.3,327849,1,-1,0,0,500,20734,-1,0,48,Man City,Southampton,Newcastle,Arsenal,Aston Villa,0.8,1,1.2,0.9,1.3,1.3,1.4,1,1.1,1,0.8,0.8,0.8,1.1,1.3,1.2,0.8,0.8,1.2,1.7,0.8,1.2,0.8,1.3,0.8,1.1,1.8,1.3,0.9,1.7,0.8,17.4
Gerard,Deulofeu,FWD,WAT,6100000,1,15,2.1,3.44262295081967E-07,2.45901639344262E-06,0,308390,1,15,0,0,0,0,0,2.5,7591,-4,1,15,4,0.5,0,3,2,0,0,0,1,2,66336,0,-1,0,0,415,4554,-1,0,55,Sheffield United,Tottenham,Bournemouth,Chelsea,Norwich,1.1,1.6,1.9,2.3,2.1,2,1.8,1,2.4,1.3,2.3,1.5,2.2,1.6,1.8,2.2,1.2,2.1,1.6,1.3,1.4,1,2,1.3,1.6,1.8,3.2,1.6,1.2,1.9,1.7,52.4
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,6754,0,0,0,0,0,0,0,0,542,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5608,0,-1,0,0,0,152,0,0,0,Crystal Palace,Everton,Sheffield United,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,1,1,0.142857142857143,2.91545189504373E-08,2.04081632653061E-07,0,10190,0,0,0,0,0,0,0,0.2,409,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.2,4918,0,-1,0,0,12,292,0,0,0,Brighton,Watford,Liverpool,Everton,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Lucas,Digne,DEF,EVE,6000000,1,25,3.6,6E-07,4.16666666666667E-06,0,864593,1,12,0,0,0,0,0,4.1,89182,0,1,25,0,0.3,0,1.8,3,0,2,0,2,23.3,807865,0,-1,0,1,612,11806,-1,0,133,Burnley,West Ham,Brighton,Tottenham,Southampton,2.2,4.5,3.5,4.5,3.8,4.9,2.9,2.9,4,3,3.5,3.7,4.4,2.3,4.2,3.4,5,3.3,5.4,2.6,5.1,2.7,3.5,2.2,4.9,3.2,3.7,2.9,5.4,4.4,2.8,47.8
Issa,Diop,DEF,WHU,4500000,0,24,3.4,7.55555555555556E-07,5.33333333333333E-06,0,109685,1,9,0,0,0,0,0,5.3,12400,0,0,24,0,0.9,0,4,2,0,3,0,0,5.2,201973,0,-1,0,0,630,16240,0,0,110,Crystal Palace,Everton,Sheffield United,Newcastle,Burnley,5.1,3.6,3.4,4.5,2.2,4,2.7,2.9,3,3.7,3,3.1,4.4,2.4,4.2,4.6,2.9,3.7,2.3,2.9,3.3,2.6,3.6,3.1,3.5,4.3,3.2,2.2,4,2.9,5.1,16.5
Moussa,Djenepo,MID,SOU,5300000,0,16,2.28571428571429,4.31266846361186E-07,3.0188679245283E-06,0,16857,2,0,0,0,0,2,0,3,2044,-2,0,16,2,0.7,0,3.7,3,0,1,0,0,0.1,17737,0,-1,0,1,123,74,0,0,65,Chelsea,Wolverhampton,Leicester,Man City,Everton,0,0,0,0,0,1.9,1.9,2.2,2.3,1.3,1.3,1.5,2.2,1.2,1.3,1.9,1.5,1.5,1.8,1.6,1.5,1.7,1.4,1.5,2.1,1.1,1.8,1.4,1.6,2.4,1.8,16.9
Matt,Doherty,DEF,WOL,6000000,15,29,4.8,8E-07,4.83333333333333E-06,0,132627,0,4,0,0,0,1,0,4.8,4260,0,0,29,0,0.8,0,5,3,0,2,0,1,2.6,58545,0,-1,0,1,390,16390,0,0,80,Man City,Southampton,Newcastle,Arsenal,Aston Villa,4,5.5,6.3,4.4,7.2,3.9,5.6,6.4,5.7,6.4,3.8,5,4.9,5.4,6.5,6,5.1,5,6.9,7,5.2,6,5.5,4.2,5.4,5.1,6.7,7.1,3.9,7.2,4.6,20.3
Abdoulaye,Doucoure,MID,WAT,5700000,2,11,1.6,2.80701754385965E-07,1.92982456140351E-06,0,147069,1,20,0,0,0,0,0,1.9,3514,-3,0,11,3,0.4,0,2,0,0,0,0,0,1,7734,1,-1,0,0,610,447,0,0,74,Sheffield United,Tottenham,Bournemouth,Chelsea,Norwich,1.3,0.8,1.2,0.9,0.8,1.3,1,0.8,1.6,0.8,1.2,1.6,1.2,1.3,1.1,0.9,0.8,1.2,1,0.8,0.8,0.8,1.1,0.8,0.9,0.8,1.5,1.2,0.8,0.8,0.8,34.9
,Douglas Luiz,MID,AVL,4500000,0,16,2.28571428571429,5.07936507936508E-07,3.55555555555556E-06,0,206048,1,4,0,0,0,1,0,3.5,26458,0,1,16,0,0.1,0,0.3,2,0,2,0,0,4,395306,0,-1,0,0,267,4616,-1,0,56,Norwich,Brighton,Man City,Liverpool,Wolverhampton,1.1,2.2,1.1,1.5,1.4,2.3,1.1,1.1,2.2,2.4,1.8,2.8,1.4,1.2,1.2,1.4,2.5,1.6,1.8,1.5,2.5,1.1,1.9,1.6,2.5,1.1,2.3,2.9,1.1,2.1,1.1,13.7
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,3749,0,0,0,0,0,0,0,0,375,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3800,0,-1,0,0,0,336,0,0,0,West Ham,Man City,Arsenal,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4500000,0,0,0,0,0,0,108493,0,0,0,0,0,0,0,0,3075,0,0,0,0,0,0,0,0,0,0,0,0,0.9,15620,0,-1,0,0,0,57,0,0,0,Everton,Leicester,Chelsea,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,1,5,1,1.85185185185185E-07,9.25925925925926E-07,0,10557,0,2,0,0,0,0,0,0.9,283,-1,0,5,1,0.2,0,1,0,0,0,0,0,0.1,3177,0,-1,0,0,66,253,0,0,5,Aston Villa,Bournemouth,Man Utd,Brighton,Watford,0.9,0.5,0.9,0.5,1.4,0.5,0.8,0.5,0.5,0.5,0.6,0.5,0.8,0.9,0.5,0.7,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.8,0.5,0.6,0.7,0.6,0.5,0.7,0.5,2.5
Martin,Dubravka,GLK,NEW,5000000,0,21,3,6E-07,4.2E-06,0,30573,0,13,0,19,0,0,0,4.2,2444,0,0,21,0,0.5,0,2.7,0,0,2,0,0,0.9,21956,0,-1,0,0,630,874,0,0,113,Man Utd,Chelsea,Wolverhampton,West Ham,Bournemouth,3.7,2.4,2.8,2.9,1.8,3.3,2.2,3.8,2.5,2,4.3,2.6,3.7,3.5,2.6,2.7,3.2,3.5,2.3,2.8,2.4,3.3,2.6,4.2,2,3.1,2.1,2.9,3.1,3.1,2.3,13.6
Mark,Duffy,MID,SHU,5300000,0,0,0,0,0,0,4672,0,0,0,0,0,0,0,0,64,-2,0,0,2,0,0,0,0,0,0,0,0,0,117,0,-1,0,0,0,8,0,0,0,Watford,Arsenal,West Ham,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4900000,0,11,2.8,5.71428571428571E-07,2.24489795918367E-06,0,118248,0,4,0,0,0,0,0,2.2,16587,-1,0,11,1,0.1,0,0.7,0,0,1,0,0,1.5,32031,0,-1,0,0,360,15,0,0,65,Tottenham,Aston Villa,Everton,Norwich,Man Utd,0,0,0,0,0,3.2,2.3,2.1,2.5,2.5,2.3,2.5,1.6,2.4,2.9,3.8,1.8,2.7,2.9,3.4,4,2.3,2,2.3,3.3,1.7,2,2,3,3.3,1.8,7.9
Paul,Dummett,DEF,NEW,4500000,-2,16,2.3,5.11111111111111E-07,3.55555555555556E-06,0,13395,2,13,0,0,0,0,0,3.6,1564,0,0,16,0,0.4,0,2,2,0,2,0,0,0.3,17783,1,-1,0,0,630,279,0,0,111,Man Utd,Chelsea,Wolverhampton,West Ham,Bournemouth,2.5,1.6,1.8,2,1.2,2.2,1.4,2.6,1.6,1.3,3.1,1.7,2.6,2.4,1.7,1.8,2.2,2.4,1.5,1.8,1.6,2.2,1.7,3,1.3,2.1,1.3,1.9,2.1,2.1,1.5,19.5
Lewis,Dunk,DEF,BHA,4600000,1,23,3.3,7.17391304347826E-07,5E-06,0,296714,3,10,0,0,0,0,0,5,21235,1,0,23,-1,0.7,0,3,5,0,2,0,1,10.3,453537,0,-1,0,1,630,3713,0,0,136,Tottenham,Aston Villa,Everton,Norwich,Man Utd,3.6,3.7,4.3,4,3,4,3,2.7,3.2,3.2,3,3.2,2.1,3.1,3.7,4.8,2.4,3.4,3.6,4.3,4.9,3,2.6,3,4.2,2.3,2.6,2.6,3.8,4.1,2.3,20.4
Jake,Eastwood,GLK,SHU,4400000,0,0,0,0,0,0,7855,0,0,0,0,0,0,0,0,359,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1351,0,-1,0,0,0,103,0,0,0,Watford,Arsenal,West Ham,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6100000,4,29,4.1,6.72131147540984E-07,4.75409836065574E-06,0,448479,1,7,0,20,0,0,0,4.8,21726,1,0,29,-1,0.7,0,4,0,0,3,0,0,21.9,617250,0,-1,0,0,630,25713,0,0,141,Wolverhampton,Crystal Palace,Aston Villa,Southampton,Liverpool,4.7,4.1,6.1,4.4,3.8,4.6,5.3,3,5.8,3.5,5.6,3.8,4.5,5.9,4.6,6.1,5.4,4.1,5.2,3.8,4,3.9,4.3,3.6,4,4.8,5.6,4.5,3.2,4.3,5.7,17.4
