FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Seamus,Coleman,DEF,EVE,5500000,2,15,2.5,4.54545454545455E-07,2.72727272727273E-06,0,117174,2,8,0,0,0,0,0,2.7,5648,0,0,15,0,0.2,0,1,0,0,2,0,0,3,92033,0,-1,0,0,520,233,0,0,95,Sheffield United,Man City,Burnley,West Ham,Brighton,2.6,1.9,1.2,2.5,1.3,2.7,1.5,2.8,1.2,1.2,2.2,1.2,2.1,2,2,1.2,2.3,1.3,2.9,1.2,3.6,1.2,3,1.2,2.1,1.2,3.1,1.2,2.3,1.2,3.8,1.3,1.8,19.5
Aaron,Connolly,FWD,BHA,4500000,1,3,0.6,1.33333333333333E-07,6.66666666666667E-07,0,7202,0,2,0,0,0,0,0,0.7,632,0,0,3,0,0.2,0,1,0,0,0,0,0,0.3,26966,0,-1,0,0,50,1717,0,0,3,Newcastle,Chelsea,Tottenham,Aston Villa,Everton,0.3,0.4,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.7
Jack,Cork,MID,BUR,5000000,3,14,2.3,4.6E-07,2.8E-06,0,10093,0,7,0,0,0,0,0,2.8,225,0,0,14,0,0.4,0,2.2,0,0,2,0,0,0.3,8811,0,-1,0,0,527,131,0,0,70,Norwich,Aston Villa,Everton,Leicester,Chelsea,2.2,1.2,2.4,1.2,1.7,2.2,1.4,1.7,2.8,1.2,1.2,1.6,1.7,1.2,1.8,2.4,1.5,1.6,1.2,1.8,1.7,1.9,2,1.3,1.2,1.9,1.4,2.2,1.4,1.2,2.2,1.2,1.5,17
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,340,0,-1,0,0,0,9,0,0,0,Crystal Palace,Watford,Man City,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,4900000,1,1,0.2,4.08163265306122E-08,2.04081632653061E-07,0,14436,0,5,0,0,0,0,0,0.2,195,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.3,5399,0,-1,0,0,138,96,0,0,10,Man Utd,Bournemouth,Crystal Palace,Everton,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Patrick,Cutrone,FWD,WOL,5800000,0,9,1.8,3.10344827586207E-07,1.55172413793103E-06,0,64804,0,4,0,0,0,1,0,1.6,691,-2,0,9,2,0.3,0,1.8,0,0,0,0,0,0.7,15578,0,-1,0,0,127,436,0,0,28,Crystal Palace,Watford,Man City,Southampton,Newcastle,0.9,2.3,1.1,0.9,1.2,1.4,1.7,1.3,0.9,1.1,1.3,1.3,1.7,1.1,1.2,2.3,0.9,1.3,1.1,1,1.3,2.6,1.2,1,1.2,1.3,0.9,1.4,0.9,1.8,1.1,1.8,1.9,15.9
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,3157,0,0,0,0,0,0,0,0,63,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,666,0,-1,0,0,0,23,0,0,0,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,0,0,0,0,0,8544,0,0,0,0,0,0,0,0,69,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,970,0,-1,0,0,0,70,0,0,0,West Ham,Arsenal,Newcastle,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4400000,0,3,0.6,1.36363636363636E-07,6.81818181818182E-07,0,12579,0,2,0,0,0,0,0,0.7,204,-1,0,3,1,0,0,0.2,0,0,0,0,0,0.1,2975,0,-1,0,0,126,5,0,0,18,Southampton,West Ham,Arsenal,Norwich,Watford,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5014,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0.1,269,0,-1,0,0,0,10,0,0,0,Watford,Everton,Wolverhampton,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,0,0,0,0,0,0,3523,0,0,0,0,0,0,0,0,25,-2,0,0,2,0,0,0,0,0,0,0,0,0,185,0,-1,0,0,0,1,0,0,0,Southampton,West Ham,Arsenal,Norwich,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4400000,0,8,1.6,3.63636363636364E-07,1.81818181818182E-06,0,11510,0,1,0,0,0,0,0,1.8,122,-1,1,8,1,0,0,0,0,0,1,0,0,0.2,7368,0,-1,0,0,180,88,-1,0,37,Wolverhampton,Norwich,West Ham,Man City,Arsenal,1.2,1.5,0.8,0.9,0.8,1.6,0.8,1,0.8,0.8,0.8,1.1,1,1.3,0.8,0.8,1,0.8,1.1,1.3,0.8,1.5,0.8,1.3,0.8,0.8,0.9,0.8,1.1,0.8,1.6,0.8,1.4,10.7
Kevin,Danso,DEF,SOU,4500000,0,8,1.6,3.55555555555556E-07,1.77777777777778E-06,0,1367,0,3,0,0,0,0,0,1.8,49,0,0,8,0,0.4,0,2,0,0,1,0,1,0,2149,0,-1,0,0,207,39,0,1,33,Bournemouth,Tottenham,Chelsea,Wolverhampton,Leicester,0.8,1.1,0.8,1.1,1.1,0.8,1.7,0.9,0.8,0.9,1.8,0.8,1.4,0.9,1.4,0.9,1.1,0.8,1,1,0.8,1.8,1.2,1,0.8,0.8,1.1,0.8,1.1,1,0.8,0.8,0.8,5
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,3160,0,0,0,0,0,0,0,0,54,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,842,0,-1,0,0,0,33,0,0,0,Brighton,Leicester,Man Utd,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,3882,0,0,0,0,0,0,0,0,84,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,401,0,-1,0,0,0,5,0,0,0,West Ham,Arsenal,Newcastle,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5900000,0,3,0.8,1.35593220338983E-07,5.08474576271186E-07,0,275794,2,8,0,0,0,0,0,0.5,4193,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,5.8,46544,0,-1,0,0,360,650,0,0,48,Aston Villa,Man Utd,Bournemouth,Sheffield United,Crystal Palace,0.7,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10
,David Silva,MID,MCI,7500000,11,36,6,8E-07,4.8E-06,0,249608,0,4,0,0,0,1,0,4.8,7152,0,0,36,0,1.1,0,8,3,0,3,0,5,8.9,500699,0,-1,0,2,404,26790,0,0,134,Watford,Everton,Wolverhampton,Crystal Palace,Aston Villa,7.6,5.3,8,6.4,8.8,6.1,5.7,7.2,8,6.7,7.3,7.2,7,8,7.9,8.9,5.6,9,8.1,5.3,6.3,5.4,7.4,5.5,7.2,6.6,5.5,7.4,6.8,7.5,7.8,7.4,8.3,45.4
Ben,Davies,DEF,TOT,5500000,0,2,0.4,7.27272727272727E-08,3.63636363636364E-07,0,6817,0,0,0,0,0,0,0,0.4,224,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0.2,3543,0,-1,0,0,16,123,0,0,7,Leicester,Southampton,Brighton,Watford,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.1
Tom,Davies,MID,EVE,5400000,0,1,0.2,3.7037037037037E-08,1.85185185185185E-07,0,5398,0,0,0,0,0,0,0,0.2,110,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1962,0,-1,0,0,11,28,0,0,2,Sheffield United,Man City,Burnley,West Ham,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Keinan,Davis,MID,AVL,4500000,0,3,0.6,1.33333333333333E-07,6.66666666666667E-07,0,12855,0,1,0,0,0,0,0,0.7,231,0,0,3,0,0.1,0,0.5,0,0,0,0,0,0.3,8740,0,-1,0,0,39,139,0,0,11,Arsenal,Burnley,Norwich,Brighton,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,2.2
Craig,Dawson,DEF,WAT,4900000,-2,4,0.7,1.42857142857143E-07,8.16326530612245E-07,0,8650,1,18,0,0,0,0,0,0.8,239,-1,0,4,1,0,0,0.2,0,0,0,0,0,0.2,2506,0,-1,0,0,540,49,0,0,67,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,21.5
Kevin,De Bruyne,MID,MCI,9900000,17,54,9,9.09090909090909E-07,5.45454545454545E-06,0,353642,0,3,0,0,0,2,0,5.5,6043,4,-1,54,-4,0.9,0,9,9,0,3,0,7,37.1,1618073,0,-1,0,3,449,79242,1,0,216,Watford,Everton,Wolverhampton,Crystal Palace,Aston Villa,12.1,9.7,12,10.1,13.5,11,10.4,12.4,13,11.6,12.6,11.9,12.2,12,11.9,13.5,10.2,13.5,12.1,9.8,11.2,9.9,12.1,10,12.4,11.6,10.1,12.8,11.2,12.6,12.3,11.9,13.5,80.3
David,de Gea,GLK,MUN,5600000,1,25,4.2,7.5E-07,4.46428571428571E-06,0,368038,0,5,0,15,0,0,0,4.5,5142,1,0,25,-1,0.6,0,3.2,4,0,2,0,0,18.7,637784,0,-1,0,1,498,8360,0,0,98,West Ham,Arsenal,Newcastle,Liverpool,Norwich,4.1,4.2,5.4,4.2,2.2,2.4,4.5,4,6.3,5.2,2.6,6.3,3.8,5.6,2.7,3,5.4,3.3,4,4.8,3,5,3.8,3.8,3.7,5,4,3.7,4.1,4.6,3.3,4.9,3.6,9.8
Troy,Deeney,FWD,WAT,6200000,0,4,0.8,1.29032258064516E-07,6.45161290322581E-07,0,163579,0,4,0,0,0,0,0,0.6,756,-3,0,4,3,0,0,0,0,0,0,0,0,0.6,14970,0,-1,0,0,180,12,0,0,11,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,0,0,0,0,0,0.6,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.9,0.4,0.4,0.4,0.4,9
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,-1,0,0,0,3,0,0,0,Norwich,Aston Villa,Everton,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5400000,1,1,0.2,3.7037037037037E-08,1.85185185185185E-07,0,15266,2,7,0,0,0,0,0,0.2,305,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.3,6169,0,-1,0,0,270,161,0,0,28,Sheffield United,Man City,Burnley,West Ham,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.1
Leander,Dendoncker,MID,WOL,4500000,1,10,1.7,3.77777777777778E-07,2.22222222222222E-06,0,474224,0,8,0,0,0,0,0,2.2,8746,0,0,10,0,0.3,0,1.2,0,0,1,0,0,11.3,296910,0,-1,0,0,392,2448,0,0,41,Crystal Palace,Watford,Man City,Southampton,Newcastle,0.9,1.1,0.8,0.8,1.3,1.1,1.4,1.1,1.3,0.8,1.1,0.8,0.8,0.8,0.8,1.1,0.9,1.1,0.8,0.8,0.9,1.3,0.8,0.9,0.9,1.1,0.8,1,1.4,1.5,0.9,1.7,0.9,9.9
Gerard,Deulofeu,FWD,WAT,6200000,1,14,2.3,3.70967741935484E-07,2.25806451612903E-06,0,286089,1,14,0,0,0,0,0,2.3,2733,-3,0,14,3,0.5,0,2.8,2,0,0,0,1,2.2,56598,0,-1,0,0,370,1303,0,0,54,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,1.6,1.8,1.2,1.8,1.9,2.8,2.5,1.7,2,1.4,2.5,1.8,2.1,1.3,2.5,1.7,1.9,2,1.4,2.6,1.9,1.4,1.6,1.3,2,1.6,1.4,2.7,3.4,1.2,1.8,1.7,2,49.5
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,5477,0,0,0,0,0,0,0,0,154,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4617,0,-1,0,0,0,216,0,0,0,Man Utd,Bournemouth,Crystal Palace,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,0,0,0,0,0,0,9203,0,0,0,0,0,0,0,0,162,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,4289,0,-1,0,0,0,102,0,0,0,Leicester,Southampton,Brighton,Watford,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucas,Digne,DEF,EVE,6200000,1,24,4,6.45161290322581E-07,3.87096774193548E-06,0,457081,1,9,0,0,0,0,0,3.9,49380,2,0,24,-2,0.3,0,1.8,3,0,2,0,2,29.2,784029,0,-1,0,1,522,5113,0,0,113,Sheffield United,Man City,Burnley,West Ham,Brighton,5,3.9,2,5,2.8,5.2,3.3,5.4,2.5,2.2,4.5,2.3,4.3,4.1,4.2,2,4.6,2.9,5.5,2.6,6,2,5.7,2,4.3,2,5.7,2.5,4.7,2.5,6,2.8,3.8,43.7
Issa,Diop,DEF,WHU,4500000,1,19,3.2,7.11111111111111E-07,4.22222222222222E-06,0,83838,0,7,0,0,0,0,0,4.2,1596,0,0,19,0,0.9,0,4.2,2,0,2,0,0,3.6,69764,0,-1,0,0,498,3574,0,0,81,Man Utd,Bournemouth,Crystal Palace,Everton,Sheffield United,3.4,2,4.3,3.1,2.8,3.3,2.2,3,2.5,3,2.3,3.6,2.3,2.7,3.5,1.9,3.3,4.7,3,2.5,2.2,2.7,2.6,2.5,2.7,3,2.4,4.3,2.1,1.9,2.8,2.8,4.8,13.2
Moussa,Djenepo,MID,SOU,5400000,0,16,3.2,5.92592592592593E-07,2.96296296296296E-06,0,10206,2,0,0,0,0,2,0,3,1334,-1,0,16,1,0.7,0,4,3,0,1,0,0,0.2,17406,0,-1,0,1,123,110,0,0,65,Bournemouth,Tottenham,Chelsea,Wolverhampton,Leicester,0,0,0,0,0,1.6,3.4,3.3,2.6,3,3.7,1.9,2.4,3,3.9,1.8,2.3,3,2.8,2.5,2.4,3.3,2.9,2.1,2.1,2.5,3.4,1.6,2.3,2.3,2.1,3.3,3,16.9
Matt,Doherty,DEF,WOL,6000000,1,14,2.8,4.66666666666667E-07,2.33333333333333E-06,0,117867,0,4,0,0,0,0,0,2.3,1540,0,0,14,0,0.3,0,1.8,0,0,1,0,1,2.5,37866,0,-1,0,0,290,787,0,0,43,Crystal Palace,Watford,Man City,Southampton,Newcastle,2.1,2.4,1.7,2.2,3.6,1.9,4.2,1.5,2.4,2.3,2.6,2.5,1.4,1.7,2.1,2.4,2.8,2.9,1.9,2.2,3,2.7,2.4,2.1,2.6,1.6,2.9,1.9,2.6,4,1.7,3.6,1.9,6.9
Abdoulaye,Doucoure,MID,WAT,5800000,2,9,1.5,2.58620689655172E-07,1.55172413793103E-06,0,135935,1,18,0,0,0,0,0,1.6,1127,-2,0,9,2,0.3,0,1.8,0,0,0,0,0,1.2,6777,1,-1,0,0,520,160,0,0,58,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,0.8,1.1,1.1,0.8,0.9,0.8,0.8,0.8,0.9,0.8,1.5,0.8,0.8,1.2,1.2,1.1,0.9,0.8,0.8,1.2,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.1,0.8,0.8,0.8,0.8,31.8
,Douglas Luiz,MID,AVL,4600000,0,16,3.2,6.95652173913044E-07,3.47826086956522E-06,0,143598,1,4,0,0,0,1,0,3.5,4516,1,0,16,-1,0.3,0,1.5,2,0,2,0,0,4.8,385783,0,-1,0,0,267,2576,0,0,56,Arsenal,Burnley,Norwich,Brighton,Man City,1.9,3.4,1.6,3.1,1.6,2.5,2.5,3.2,1.6,1.7,3.3,2.6,2.8,4,2,1.7,1.9,2,3.7,2,2.8,2,4.1,1.6,3.4,2.3,4.1,1.6,3.5,4.8,1.6,3.5,1.6,13.7
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,2804,0,0,0,0,0,0,0,0,101,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2662,0,-1,0,0,0,304,0,0,0,Wolverhampton,Norwich,West Ham,Man City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4500000,0,0,0,0,0,0,98357,0,0,0,0,0,0,0,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,1.1,15438,0,-1,0,0,0,21,0,0,0,Norwich,Aston Villa,Everton,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,1,4,1,1.85185185185185E-07,7.40740740740741E-07,0,9779,0,1,0,0,0,0,0,0.7,113,-1,0,4,1,0.1,0,0.8,0,0,0,0,0,0.1,2527,0,-1,0,0,42,128,0,0,6,Burnley,Crystal Palace,Aston Villa,Bournemouth,Man Utd,0.5,0.5,0.9,0.5,0.7,0.5,1.2,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.7,0.9,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.9,0.5,0.5,0.7,0.5,0.5,0.5,0.5,1.6
Martin,Dubravka,GLK,NEW,5000000,6,21,3.5,7E-07,4.2E-06,0,24523,0,8,0,18,0,0,0,4.2,648,0,0,21,0,0.8,0,4.2,0,0,2,0,0,1,18936,0,-1,0,0,540,472,0,0,104,Brighton,Leicester,Man Utd,Chelsea,Wolverhampton,2.5,3.7,3.6,3.1,2.7,4,1.9,4.3,2,4,2.6,2.8,4.5,3.5,5,3.6,3.7,2.5,3.8,3.3,3.1,3.4,2.2,4.4,2.9,5.2,2.6,2.9,2.7,3.8,3.1,4,2.3,12.5
Mark,Duffy,MID,SHU,5300000,0,0,0,0,0,0,4492,0,0,0,0,0,0,0,0,29,-2,0,0,2,0,0,0,0,0,0,0,0,0,91,0,-1,0,0,0,2,0,0,0,Everton,Liverpool,Watford,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,5000000,0,11,2.8,5.6E-07,2.2E-06,0,74230,0,4,0,0,0,0,0,2.2,2590,0,0,11,0,0.2,0,0.8,0,0,1,0,0,2.1,31550,0,-1,0,0,360,189,0,0,65,Newcastle,Chelsea,Tottenham,Aston Villa,Everton,3.7,2.1,2.3,3.1,3.8,2.5,2.4,2.7,2.3,2.1,2,2.3,2.2,2.6,1.4,1.8,2.6,4,1.7,2.8,2.2,2.8,3.4,2.5,1.7,2.5,2.7,1.6,1.7,1.5,3.1,2.6,1.9,7.9
Paul,Dummett,DEF,NEW,4500000,7,18,3,6.66666666666667E-07,4E-06,0,10122,2,8,0,0,0,0,0,4,348,0,0,18,0,0.9,0,4,2,0,2,0,0,0.4,15301,0,-1,0,0,540,501,0,0,101,Brighton,Leicester,Man Utd,Chelsea,Wolverhampton,2,2.9,2.8,2.5,2.1,3.2,1.5,3.5,1.6,3.2,2,2.2,3.6,2.7,4.1,2.9,2.9,1.9,3,2.6,2.5,2.7,1.7,3.5,2.3,4.3,2,2.2,2.1,3,2.4,3.2,1.8,17.7
Lewis,Dunk,DEF,BHA,4600000,6,22,3.7,8.04347826086957E-07,4.78260869565217E-06,0,240750,3,8,0,0,0,0,0,4.8,6502,1,0,22,-1,0.4,0,2,5,0,2,0,1,11,437738,0,-1,0,1,540,2771,0,0,124,Newcastle,Chelsea,Tottenham,Aston Villa,Everton,5.4,3.3,3.6,4.5,5.5,3.8,3.6,4.1,3.6,3.3,3.2,3.5,3.4,3.9,2.3,2.9,4,5.6,2.7,4.2,3.4,4.2,5,3.9,2.7,3.9,4.1,2.5,2.7,2.4,4.6,3.9,2.9,19.5
Jake,Eastwood,GLK,SHU,4400000,0,0,0,0,0,0,6961,0,0,0,0,0,0,0,0,107,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1128,0,-1,0,0,0,31,0,0,0,Everton,Liverpool,Watford,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6100000,7,25,4.2,6.88524590163934E-07,4.09836065573771E-06,0,382314,1,6,0,14,0,0,0,4.1,9160,1,0,25,-1,0.7,0,4.2,0,0,3,0,0,21.8,552322,0,-1,0,0,540,7596,0,0,119,Watford,Everton,Wolverhampton,Crystal Palace,Aston Villa,4.5,4.4,4.3,3.9,6.3,4.2,3.9,4,6,3.2,5.3,3.6,5.4,4.3,4.5,6.3,4.7,6.3,4.6,4.3,4.5,4.3,3.7,4,3.6,3.6,3.8,5.1,5.1,4.6,3.2,4.4,5,12.7
John,Egan,DEF,SHU,4500000,7,19,3.2,7.11111111111111E-07,4.22222222222222E-06,0,4417,0,6,0,0,0,0,0,4.2,85,0,0,19,0,0.6,0,2.8,1,0,2,0,0,0.2,3525,0,-1,0,0,540,150,0,0,104,Everton,Liverpool,Watford,Arsenal,West Ham,3,2.3,3.1,2.3,3.3,2.2,3,3.5,3,3.4,1.8,4.8,3.2,2.9,2.1,2.7,2.8,2.5,2.1,2.7,1.9,2.5,3.6,3.2,4.3,2.8,3.1,2.2,2.7,2.5,2.9,4.7,3.6,12.3
Anwar,El Ghazi,MID,AVL,5500000,0,13,3.2,5.81818181818182E-07,2.36363636363636E-06,0,23458,0,5,0,0,0,1,0,2.4,463,0,0,13,0,0.4,0,2.2,0,0,1,0,0,0.4,21843,0,-1,0,0,267,222,0,0,33,Arsenal,Burnley,Norwich,Brighton,Man City,1.9,3.4,1.6,3.1,1.6,2.5,2.5,3.2,1.6,1.7,3.3,2.6,2.8,4,2,1.7,1.9,2,3.7,2,2.8,2,4.1,1.6,3.4,2.3,4.1,1.6,3.5,4.8,1.6,3.5,1.6,24.7
Ahmed,El Mohamady,DEF,AVL,4400000,0,7,1.4,3.18181818181818E-07,1.59090909090909E-06,0,73674,0,5,0,0,0,0,0,1.6,1545,-1,0,7,1,0.1,0,0.5,3,0,0,0,0,1.4,31640,0,-1,0,0,208,240,0,0,50,Arsenal,Burnley,Norwich,Brighton,Man City,0.7,0.7,0.7,0.9,0.7,0.8,0.7,1.2,0.7,0.7,1.3,0.7,0.9,1.2,0.7,0.7,0.7,0.7,1,0.7,1.1,0.7,1,0.7,0.8,0.9,0.9,0.7,1.3,1.6,0.7,0.8,0.7,13.3
Mohamed,Elneny,MID,ARS,4400000,0,0,0,0,0,0,32590,0,0,0,0,0,0,0,0,650,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,30435,0,-1,0,0,0,126,0,0,0,Aston Villa,Man Utd,Bournemouth,Sheffield United,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,2669,0,0,0,0,0,0,0,0,42,-2,0,0,2,0,0,0,0,0,0,0,0,0,164,0,-1,0,0,0,4,0,0,0,Bournemouth,Tottenham,Chelsea,Wolverhampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
