FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,4942,0,0,0,0,0,0,0,0,39,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1081,0,-1,0,0,0,16,0,0,0,Leicester,Crystal Palace,Liverpool,Man Utd,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,1,0.0714285714285714,1.45772594752187E-08,2.04081632653061E-07,0,10287,0,0,0,0,0,0,0,0.2,12,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1267,0,-1,0,0,59,0,0,0,8,Tottenham,Man City,Everton,Watford,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Charlie,Daniels,DEF,BOU,4300000,0,3,0.214285714285714,4.98338870431894E-08,6.97674418604651E-07,0,16051,0,2,0,0,0,0,0,0.7,44,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,3125,0,-1,0,0,126,4,0,0,18,Crystal Palace,Liverpool,Chelsea,Burnley,Arsenal,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5580,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,-1,0,0,0,2,0,0,0,Burnley,Man Utd,Arsenal,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,3,16,1.14285714285714,1.97044334975369E-07,2.75862068965517E-06,0,4129,0,3,0,0,0,0,0,2.8,23,-2,0,16,2,0.4,0,2.5,0,0,2,0,1,0,813,0,-1,0,0,315,40,0,0,49,Crystal Palace,Liverpool,Chelsea,Burnley,Arsenal,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.7,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,18
Scott,Dann,DEF,CRY,4300000,0,13,0.928571428571429,2.15946843853821E-07,3.02325581395349E-06,0,16897,0,1,0,0,0,0,0,3,193,-2,0,13,2,0.2,0,1,0,0,1,0,1,0.2,8688,0,-1,0,0,245,6,0,0,62,Bournemouth,Watford,Brighton,Newcastle,West Ham,0,0,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,15
Kevin,Danso,DEF,SOU,4300000,0,9,0.642857142857143,1.49501661129568E-07,2.09302325581395E-06,0,2644,0,8,0,0,0,0,0,2.1,31,-2,0,9,2,0,0,0,0,0,1,0,1,0,2714,0,-1,0,0,275,22,0,1,46,Norwich,Newcastle,West Ham,Aston Villa,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.9
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,5126,0,0,0,0,0,0,0,0,32,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1433,0,-1,0,0,0,16,0,0,0,Sheffield United,Southampton,Burnley,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4654,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,492,0,-1,0,0,0,1,0,0,0,Tottenham,Man City,Everton,Watford,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5800000,0,35,2.7,4.6551724137931E-07,6.03448275862069E-06,0,419765,2,21,0,0,0,2,0,6,3252,-2,0,35,2,0.1,0,0.8,3,0,1,0,0,5.4,147045,0,-1,0,1,1170,794,0,0,209,Brighton,West Ham,Man City,Everton,Bournemouth,2.9,2.5,2.4,2.5,1.6,2.4,3,2.4,2.3,1.7,1.5,3.8,3.5,1.8,3.2,1.8,2.1,2.7,1.7,2.4,2.3,2.5,2.5,2.7,50.6
,David Silva,MID,MCI,7600000,9,77,5.5,7.23684210526316E-07,1.01315789473684E-05,0,997030,0,8,0,0,0,3,0,10.1,5016,1,0,77,-1,0.5,0,4,8,0,6,0,8,8.3,1194158,0,-1,0,3,920,33233,0,0,279,Burnley,Man Utd,Arsenal,Leicester,Wolverhampton,6.1,7.2,6.3,5.5,6.5,7.3,6.8,4.6,6.3,7.3,4.8,6.1,4.8,7.5,5.2,7.1,5,5,7,7.6,6.4,7.3,7.2,6.5,109.9
Ben,Davies,DEF,TOT,5400000,0,8,0.571428571428571,1.05820105820106E-07,1.48148148148148E-06,0,13407,1,6,0,0,0,0,0,1.5,233,-1,0,8,1,0.1,0,0.8,0,0,0,0,0,0.1,7564,0,-1,0,0,360,8,0,0,43,Man Utd,Burnley,Wolverhampton,Chelsea,Brighton,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.6
Tom,Davies,MID,EVE,5300000,1,23,1.64285714285714,3.09973045822102E-07,4.33962264150943E-06,0,10596,2,14,0,0,0,1,0,4.3,310,-2,0,23,2,0.7,0,3.8,3,0,1,0,0,0.2,9862,0,-1,0,1,623,103,0,0,86,Liverpool,Chelsea,Man Utd,Arsenal,Burnley,0.8,0.9,0.8,1.4,1.3,0.8,0.8,1.4,0.8,1.4,1.1,1,0.8,1.3,0.8,0.8,0.8,0.8,0.8,1,0.9,1.1,1.3,1.3,28.5
Keinan,Davis,MID,AVL,4400000,0,6,0.428571428571429,9.74025974025974E-08,1.36363636363636E-06,0,24288,0,1,0,0,0,0,0,1.4,201,-1,0,6,1,0,0,0,0,0,0,0,0,0.2,13292,0,-1,0,0,74,16,0,0,16,Chelsea,Leicester,Sheffield United,Southampton,Norwich,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Craig,Dawson,DEF,WAT,4800000,0,20,1.5,3.125E-07,4.16666666666667E-06,0,16260,3,23,0,0,0,0,0,4.2,262,-2,0,20,2,0.4,0,1.8,0,0,2,0,0,0.2,5921,0,-1,0,0,1068,3,0,0,158,Leicester,Crystal Palace,Liverpool,Man Utd,Sheffield United,0,0,0,0,0,1.5,0.8,0.8,1.3,1.1,1.4,0.8,0.8,0.8,1.1,0.8,0.8,0.8,0.8,0.9,1.5,1.1,0.8,0.8,40.6
Kevin,De Bruyne,MID,MCI,10300000,3,96,6.9,6.69902912621359E-07,9.32038834951456E-06,0,1696242,0,11,0,0,0,4,0,9.3,33540,8,-1,96,-8,0.5,0,5.5,13,0,6,0,10,41.3,3263243,0,-1,0,3,1132,26655,1,0,393,Burnley,Man Utd,Arsenal,Leicester,Wolverhampton,8.4,9.7,8.5,7.7,8.9,9.2,9.2,6.6,8.7,9.2,6.8,8.4,6.8,10,7.3,9.6,7.1,7.1,9.5,10,8.6,9.7,9.2,8.9,170.9
David,de Gea,GLK,MUN,5500000,3,48,3.2,5.81818181818182E-07,8.72727272727273E-06,0,892609,0,18,0,43,0,0,0,8.7,10992,0,0,48,0,0.4,0,2,5,0,2,0,0,13.3,795606,0,-1,0,1,1350,1225,0,0,235,Tottenham,Man City,Everton,Watford,Newcastle,4.4,2.1,4.5,2.6,4.8,1.7,1.7,3.6,2.3,3.3,3.1,2,3.6,3,3.2,2.8,3.2,2.2,3.3,2.9,3,2.9,4.2,1.9,32.3
Troy,Deeney,FWD,WAT,6200000,2,7,0.5,8.06451612903226E-08,1.12903225806452E-06,0,174442,0,7,0,0,0,0,0,1.1,269,-3,0,7,3,0.1,0,0.8,0,0,0,0,0,0.5,19408,0,-1,0,0,300,211,0,0,24,Leicester,Crystal Palace,Liverpool,Man Utd,Sheffield United,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.2
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,Man City,Tottenham,Newcastle,Bournemouth,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,-1,0,0,0,11,0,0,0,Leicester,Crystal Palace,Liverpool,Man Utd,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5300000,0,6,0.428571428571429,8.08625336927224E-08,1.13207547169811E-06,0,25307,2,14,0,0,0,0,0,1.1,130,-2,0,6,2,0,0,0,0,0,0,0,0,0.2,8811,0,-1,0,0,558,5,0,0,79,Liverpool,Chelsea,Man Utd,Arsenal,Burnley,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.4
Leander,Dendoncker,MID,WOL,4400000,11,37,2.5,5.68181818181818E-07,8.40909090909091E-06,0,828782,1,14,0,0,0,1,0,8.4,5096,-1,0,37,1,0.9,0,4,3,0,4,0,0,9.4,540200,1,-1,0,1,1220,14857,0,0,167,West Ham,Brighton,Tottenham,Norwich,Man City,1.7,2,1.7,1.7,1.2,1.4,2.4,2.5,2.3,1.3,1.5,1.5,1.9,1.3,2.4,1.7,2.3,1.3,2.4,2.7,2.1,1.8,1.9,1.4,41.8
Gerard,Deulofeu,FWD,WAT,6100000,2,44,2.9,4.75409836065574E-07,7.21311475409836E-06,0,416186,2,22,0,0,0,2,0,7.2,8117,-4,0,44,4,0.7,0,4.5,6,0,3,0,2,2.5,208828,0,-1,0,1,1013,1385,0,0,156,Leicester,Crystal Palace,Liverpool,Man Utd,Sheffield United,2,2.7,2.5,3.5,2.1,3.1,2.3,2.5,3.3,2.4,3.1,2.5,2.6,2.3,2.6,2.2,2.5,3,2.8,3.6,2.7,2.6,2.8,2.7,99.3
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,9103,0,0,0,0,0,0,0,0,61,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6614,0,-1,0,0,0,40,0,0,0,Wolverhampton,Arsenal,Southampton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,0,7,0.5,1.02040816326531E-07,1.42857142857143E-06,0,13514,2,8,0,0,0,0,0,1.4,239,-1,0,7,1,0.2,0,1.2,0,0,0,0,0,0.2,8731,0,-1,0,0,372,113,0,0,40,Man Utd,Burnley,Wolverhampton,Chelsea,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.8
Lucas,Digne,DEF,EVE,5800000,0,42,2.8,4.82758620689655E-07,7.24137931034483E-06,0,1585742,1,27,0,0,0,0,0,7.2,25408,-2,0,42,2,0.2,0,1,4,0,3,0,3,14.5,934935,1,-1,0,1,1332,1271,0,0,265,Liverpool,Chelsea,Man Utd,Arsenal,Burnley,2.2,2.5,1.7,2.6,2.5,2.8,1.9,3,2.7,3.9,2.4,3.3,1.6,3.1,1.9,2.6,2,2.5,2.5,2.3,1.9,3.9,2,2.5,106.3
Issa,Diop,DEF,WHU,4500000,0,27,2.1,4.66666666666667E-07,6E-06,0,291722,5,23,0,0,0,0,0,6,3406,0,0,27,0,0,0,0.2,2,0,3,0,0,2.9,230101,0,-1,0,0,1143,123,0,0,172,Wolverhampton,Arsenal,Southampton,Crystal Palace,Leicester,1.3,1.6,1.6,0,1.8,1.5,1.5,1.4,2.3,1.2,1.8,1.3,1.5,1.3,1.1,1.4,1.7,1.5,2,1.5,1.3,1.7,1.2,2.6,29.2
Moussa,Djenepo,MID,SOU,5200000,1,26,1.85714285714286,3.57142857142857E-07,5E-06,0,22365,3,6,0,0,0,2,0,5,270,-3,0,26,3,0.4,0,2.2,3,0,1,0,1,0.2,25260,0,-1,0,1,394,204,0,0,93,Norwich,Newcastle,West Ham,Aston Villa,Chelsea,1,1.3,0.9,0.9,1,1,0.9,0.9,1.1,1.2,0.9,1.2,1,1.1,1.4,1.1,1.4,1.6,0.9,1.1,1,1.3,1.4,1.5,27.5
Matt,Doherty,DEF,WOL,6000000,6,58,4.1,6.83333333333333E-07,9.66666666666667E-06,0,215783,0,10,0,0,0,2,0,9.7,1888,0,0,58,0,0.8,0,5,5,0,3,0,2,3.6,199552,0,-1,0,2,977,12217,0,0,188,West Ham,Brighton,Tottenham,Norwich,Man City,5.3,4.1,5.5,4.1,4,4.3,4.7,5.9,4.6,4.2,3.7,4.1,4.6,4.9,4.7,5.1,4.1,5,4.2,4.1,5.7,3.5,5.3,3.9,57.7
Abdoulaye,Doucoure,MID,WAT,5700000,1,35,2.3,4.03508771929825E-07,6.14035087719298E-06,0,175715,3,30,0,0,0,1,0,6.1,1010,-3,0,35,3,0.4,0,2,2,0,3,0,0,1,30585,1,-1,0,0,1330,155,0,0,188,Leicester,Crystal Palace,Liverpool,Man Utd,Sheffield United,1.2,1.6,1.2,2,2.4,1.6,1.7,1.8,1.4,1.2,1.8,1.8,1.3,1.2,1.5,1.3,1.6,1.5,1.3,1.7,2.2,1.5,1.2,1.7,72.2
,Douglas Luiz,MID,AVL,4500000,1,36,2.57142857142857,5.71428571428571E-07,8E-06,0,343049,1,12,0,0,0,2,0,8,5950,0,0,36,0,0.4,0,2,2,0,4,0,0,3.9,531922,0,-1,0,0,757,2763,0,0,151,Chelsea,Leicester,Sheffield United,Southampton,Norwich,1.3,1.9,2.4,2.2,2.4,2,1.5,1.5,1.7,2.7,1.7,2.1,1.9,3.1,1.3,2,1.6,2.4,1.3,2.7,2.3,1.4,2.9,1.4,40.1
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,5911,0,0,0,0,0,0,0,0,59,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5057,0,-1,0,0,0,19,0,0,0,Bournemouth,Watford,Brighton,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4400000,1,1,0.0714285714285714,1.62337662337662E-08,2.27272727272727E-07,0,125583,0,2,0,0,0,0,0,0.2,204,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.7,17052,0,-1,0,0,58,290,0,0,4,Man City,Tottenham,Newcastle,Bournemouth,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Josip,Drmic,FWD,NOR,5400000,0,12,1.5,2.77777777777778E-07,2.22222222222222E-06,0,13327,0,3,0,0,0,1,0,2.2,74,-1,0,12,1,0,0,0.2,0,0,0,0,0,0.1,4689,0,-1,0,0,115,3,0,0,35,Southampton,Sheffield United,Leicester,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0.8,1.1,0.9,0.8,0.9,0.8,0.8,0.8,1.2,1.2,0.8,1.1,1,1,0.8,1.1,0.9,8.1
Martin,Dubravka,GLK,NEW,5000000,1,48,3.2,6.4E-07,9.6E-06,0,48746,0,22,0,52,0,0,0,9.6,447,0,0,48,0,0.5,0,2.5,2,0,3,0,0,1,42825,0,-1,0,0,1275,716,0,0,260,Sheffield United,Southampton,Burnley,Crystal Palace,Man Utd,2.4,2.9,1.9,4.1,2.1,4.4,3.2,2.3,3.2,3.2,3.5,1.9,3.1,3.1,2.8,3.1,4.7,2.1,4.1,2.3,2.9,4.3,2.4,3.2,38.1
Mark,Duffy,MID,SHU,5200000,0,0,0,0,0,0,4999,0,0,0,0,0,0,0,0,11,-3,0,0,3,0,0,0,0,0,0,0,0,0,196,0,-1,0,0,0,2,0,0,0,Newcastle,Norwich,Aston Villa,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4900000,0,21,1.5,3.06122448979592E-07,4.28571428571429E-06,0,150740,0,10,0,0,0,1,0,4.3,551,-1,0,21,1,0.1,0,0.5,0,0,1,0,0,1.1,39611,0,-1,0,0,614,250,0,0,108,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,Tottenham,0.8,0.8,1,0.9,0.9,0.9,0.9,1,1.7,0.8,1,1.1,0.8,1.3,0.8,1,0.8,1.2,0.8,0.9,0.9,0.8,1.6,0.8,19.9
Paul,Dummett,DEF,NEW,4400000,1,26,2.2,5E-07,5.90909090909091E-06,0,21083,2,18,0,0,0,0,0,5.9,138,-1,0,26,1,0.5,0,2.2,2,0,3,0,0,0.3,19983,1,-1,0,0,870,148,0,0,159,Sheffield United,Southampton,Burnley,Crystal Palace,Man Utd,1.3,1.6,1.1,2.4,1.1,2.7,1.8,1.2,1.8,1.8,2,1.1,1.8,1.7,1.5,1.7,2.9,1.1,2.4,1.2,1.6,2.5,1.3,1.8,24.5
Lewis,Dunk,DEF,BHA,4600000,0,56,4.3,9.34782608695652E-07,1.21739130434783E-05,0,537160,5,19,0,0,0,2,0,12.2,2993,1,0,56,-1,0.8,0,3.5,9,0,4,0,2,11.6,785398,0,-1,0,2,1170,23861,0,0,287,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,Tottenham,3.3,4.5,5,4.6,4.8,4.8,4.8,5,6.4,3.5,5,5.2,4,6,3.8,4.9,3.6,5.7,3.9,4.9,4.7,4.5,6.4,3.3,52.3
Jake,Eastwood,GLK,SHU,4300000,0,0,0,0,0,0,12036,0,0,0,0,0,0,0,0,88,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1621,0,-1,0,0,0,1,0,0,0,Newcastle,Norwich,Aston Villa,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,2,50,3.6,6E-07,8.33333333333333E-06,0,1088005,3,14,0,32,0,0,0,8.3,13919,0,0,50,0,0.2,0,1.2,2,0,5,0,0,15.4,805662,0,-1,0,0,1260,3492,0,0,242,Burnley,Man Utd,Arsenal,Leicester,Wolverhampton,2.7,4.2,2.7,3.4,3.2,3.3,4.9,4.2,4.5,3.3,4,4.5,3,3.6,2.9,3.4,3.1,3.5,3.7,5.2,3.3,3.5,3.9,3.8,27
John,Egan,DEF,SHU,4500000,1,47,3.35714285714286,7.46031746031746E-07,1.04444444444444E-05,0,15683,1,10,0,0,0,0,0,10.4,337,0,0,47,0,0.2,0,1,3,0,5,0,0,0.4,29771,0,-1,0,0,1173,1694,0,0,223,Newcastle,Norwich,Aston Villa,Brighton,Watford,4.7,3,4.7,3,3.4,3,3.2,4,2.5,3,3.8,3,3.5,3.9,3.4,4,2.7,4.2,2.5,2.8,3,2.7,4.4,3.4,26.7
Anwar,El Ghazi,MID,AVL,5500000,0,52,4,7.27272727272727E-07,9.45454545454545E-06,0,138902,1,14,0,0,0,3,0,9.5,8508,0,0,52,0,0.6,0,3.5,0,0,3,0,4,1.3,191574,0,-1,0,0,852,292,0,0,173,Chelsea,Leicester,Sheffield United,Southampton,Norwich,0,3.8,4.6,4.2,4.6,4,3.2,3.1,3.4,5,3.4,4.1,3.9,5.6,2.3,3.9,3.3,4.6,2.4,5.1,4.4,2.9,5.3,2.9,82.9
Ahmed,El Mohamady,DEF,AVL,4200000,6,13,0.928571428571429,2.2108843537415E-07,3.0952380952381E-06,0,118016,0,11,0,0,0,0,0,3.1,458,-3,0,13,3,0.4,0,1.5,5,0,0,0,1,0.9,43373,0,-1,0,0,341,1101,0,0,87,Chelsea,Leicester,Sheffield United,Southampton,Norwich,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,24.2
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,-1,0,0,0,13,0,0,0,Everton,Bournemouth,Watford,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,84561,0,0,0,0,0,0,0,0,1523,-2,0,0,2,0,0,0,0,0,0,0,0,0.9,112640,0,-1,0,0,0,1458,0,0,0,Brighton,West Ham,Man City,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,3162,0,0,0,0,0,0,0,0,11,-2,0,0,2,0,0,0,0,0,0,0,0,0,231,0,-1,0,0,0,1,0,0,0,Norwich,Newcastle,West Ham,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,0,14,1.6,2.90909090909091E-07,2.54545454545455E-06,0,208782,1,14,0,0,0,0,0,2.5,1332,0,0,14,0,0.3,0,1.8,0,0,1,0,0,0.9,168941,0,-1,0,0,702,685,0,0,139,Aston Villa,Everton,Bournemouth,Tottenham,Southampton,1.8,1.2,1,1.1,0.8,0.8,0.8,1,1.3,1,0.8,1.3,1.5,0.8,1.6,1.2,0.9,1.2,1.1,1.2,0.8,1.1,0.9,0.9,46.6
Bjorn,Engels,DEF,AVL,4500000,0,31,2.8,6.22222222222222E-07,6.88888888888889E-06,0,64424,1,17,0,0,0,0,0,6.9,1053,0,0,31,0,0,0,0,4,0,3,0,0,0.7,91115,0,-1,0,1,974,48,0,0,172,Chelsea,Leicester,Sheffield United,Southampton,Norwich,1.7,2.6,1.8,2.4,3,2.2,1.4,2.6,1.8,2.9,1.5,3.6,2.1,2.6,1.6,2.7,2.6,2.5,2,3.3,3.5,2.5,2.7,2.5,23.2
Christian,Eriksen,MID,TOT,8600000,1,28,2.3,2.67441860465116E-07,3.25581395348837E-06,0,397937,3,13,0,0,0,1,0,3.3,2132,-4,0,28,4,0.1,0,0.5,3,0,1,0,1,2.9,124804,0,-1,0,0,729,308,0,0,114,Man Utd,Burnley,Wolverhampton,Chelsea,Brighton,1.2,2.1,1.6,1.5,2.3,1.2,1.8,1.3,1.8,1.9,1.2,1.2,1.2,1.9,1.4,2.2,1.7,2.2,2,1.5,2.3,1.5,1.5,1.3,47.4
Jonny,Evans,DEF,LEI,5100000,12,67,4.5,8.82352941176471E-07,1.31372549019608E-05,0,113367,3,9,0,0,0,0,0,13.1,1401,1,0,67,-1,1.2,0,6.2,7,0,7,0,2,3.1,249066,0,-1,0,2,1321,14224,0,0,320,Watford,Aston Villa,Norwich,Man City,Liverpool,5.4,5.2,5.5,4.3,5.1,5.5,5.3,4.5,3.7,6.2,5,4.3,4.9,4.4,6.8,5.1,5.7,5.4,6.2,3.7,3.9,4.8,5.3,5.9,44.1
Lukasz,Fabianski,GLK,WHU,4900000,0,32,2.28571428571429,4.66472303206997E-07,6.53061224489796E-06,0,429697,0,8,0,20,0,0,0,6.5,1585,-1,0,32,1,0,0,0,4,0,3,0,0,2.2,231725,0,-1,0,2,573,23,0,0,135,Wolverhampton,Arsenal,Southampton,Crystal Palace,Leicester,0,0,0,0,0,0,1.7,1.6,2.7,1.4,2.1,1.5,1.7,1.5,1.2,1.6,2,1.7,2.2,1.7,1.5,1.9,1.3,2.9,14.5
,Fabinho,MID,LIV,5500000,0,32,2.7,4.90909090909091E-07,5.81818181818182E-06,0,128020,5,10,0,0,0,1,0,5.8,2854,0,0,32,0,0.5,0,2.5,4,0,2,0,1,1.2,109803,0,-1,0,0,1006,73,0,0,199,Everton,Bournemouth,Watford,Leicester,Wolverhampton,0,0,0,0,0,0,2.9,1.5,2.5,2.3,2,1.9,2,2.7,2.6,1.9,2.1,1.4,2.1,2.3,2.5,2.2,1.8,2.2,46.1
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.0714285714285714,1.62337662337662E-08,2.27272727272727E-07,0,23218,0,1,0,1,0,0,0,0.2,100,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,4201,0,-1,0,0,21,40,0,0,6,Southampton,Sheffield United,Leicester,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,1636,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3146,0,-1,0,0,0,85,0,0,0,Southampton,Sheffield United,Leicester,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6700000,2,38,2.7,4.02985074626866E-07,5.67164179104478E-06,0,472597,1,18,0,0,0,0,0,5.7,2240,-3,0,38,3,0.3,0,1.8,0,0,5,0,3,3.2,135651,0,-1,0,0,1006,262,0,0,195,Wolverhampton,Arsenal,Southampton,Crystal Palace,Leicester,2.2,2.8,2.5,0,1.9,1.8,2.7,3,2.4,1.4,2.8,1.4,1.5,2.1,2.1,2.3,1.5,1.9,2.1,2.6,1.8,2.6,1.6,2.2,85.4
Federico,Fernandez,DEF,NEW,4400000,1,23,1.64285714285714,3.73376623376623E-07,5.22727272727273E-06,0,9997,3,8,0,0,0,1,0,5.2,248,-1,0,23,1,0.3,0,1.5,3,0,0,0,2,0.2,12549,0,-1,0,1,488,185,0,0,102,Sheffield United,Southampton,Burnley,Crystal Palace,Man Utd,0.8,1,0.8,1.6,0.8,1.8,1.1,0.8,1.1,1.1,1.3,0.8,1.1,1.1,0.9,1.1,1.9,0.8,1.5,0.8,1,1.7,0.8,1.1,32.8
