FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,ICTIndex
,Carlos Sanchez,MID,WHU,4300000,0,7,0.241379310344828,5.61347233360064E-08,1.62790697674419E-06,0,46379,0,2,0,0,0,0,0,1.6,9,-2,0,7,2,0,0,0,0,0,0,0,0,0.5,49087,0,-1,0,3,112,2,0,0,20,Watford,,,,,0.1,1.1
Andy,Carroll,FWD,NEW,5400000,0,25,1.9,3.51851851851852E-07,4.62962962962963E-06,0,21212,1,7,0,0,0,0,0,4.6,1,-1,0,25,1,0,0,0,0,0,2,0,3,0.1,13672,0,-1,0,0,507,0,0,0,75,Tottenham,,,,,0,39.9
Scott,Carson,GLK,MCI,4000000,0,0,0,0,0,0,3906,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7312,0,-1,0,0,0,2,0,0,0,Bournemouth,,,,,0,0
Craig,Cathcart,DEF,WAT,4300000,0,76,2.8,6.51162790697674E-07,1.76744186046512E-05,0,310786,6,33,0,0,0,0,0,17.7,174,-2,0,76,2,0,0,0,3,0,9,0,0,3.3,283436,0,-1,0,1,2353,249,0,0,423,West Ham,,,,,2.8,51.8
Ivan,Cavaleiro,MID,WOL,4900000,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,725,0,-1,0,0,0,0,0,0,0,Burnley,,,,,0,0
,Ceballos,MID,ARS,5200000,0,35,1.25,2.40384615384615E-07,6.73076923076923E-06,0,1140127,0,12,0,0,0,0,0,6.7,24,-3,0,35,3,0,0,0,3,0,3,0,2,3.1,1007103,0,-1,0,1,905,11,0,0,170,Liverpool,,,,,0.6,55
,Cedric,DEF,ARS,4800000,0,43,2.7,5.625E-07,8.95833333333333E-06,0,33089,1,18,0,0,0,0,0,9,1,-2,0,43,2,0,0,0,3,0,3,0,1,0.2,21252,0,-1,0,0,1306,3,0,0,222,Liverpool,,,,,2.7,59.7
Nathaniel,Chalobah,MID,WAT,4400000,0,28,0.96551724137931,2.19435736677116E-07,6.36363636363636E-06,0,25447,1,10,0,0,0,0,0,6.4,4,-1,0,28,1,0,0,0,2,0,2,0,1,0.2,20468,0,-1,0,0,771,2,0,0,107,West Ham,,,,,0.5,27.2
,Chamberlain,MID,LIV,6200000,0,56,1.93103448275862,3.11457174638487E-07,9.03225806451613E-06,0,119772,1,7,0,0,0,3,0,9,36,-3,0,56,3,0,0,0,2,0,7,0,0,0.7,125848,0,-1,0,0,1096,6,0,0,195,Arsenal,,,,,1.2,77.2
Calum,Chambers,DEF,ARS,4300000,0,42,3,6.97674418604651E-07,9.76744186046512E-06,0,171153,5,15,0,0,0,1,0,9.8,1,-2,0,42,2,0,0,0,5,0,3,0,1,0.6,140460,0,-1,0,0,1102,0,0,0,197,Liverpool,,,,,0,58.7
James,Chester,DEF,AVL,4200000,0,0,0,0,0,0,8059,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1898,0,-1,0,0,0,0,0,0,0,Everton,,,,,0,0
,Chicharito,FWD,WHU,6000000,0,9,4.5,7.5E-07,1.5E-06,0,142226,0,4,0,0,0,1,0,1.5,0,0,0,9,0,0,0,0,2,0,0,0,0,0.3,87085,0,-1,0,1,106,0,0,0,27,Watford,,,,,0,7.7
Benjamin,Chilwell,DEF,LEI,5500000,0,94,4.1,7.45454545454545E-07,1.70909090909091E-05,0,1053087,2,23,0,0,0,2,0,17.1,150,0,0,94,0,0,0,0,3,0,8,0,3,8.4,1236438,0,-1,0,1,2059,148,0,0,428,Sheffield United,,,,,4.4,106.7
Tahith,Chong,MID,MUN,4300000,0,3,0.103448275862069,2.40577385725742E-08,6.97674418604651E-07,0,86381,0,0,0,0,0,0,0,0.7,7,-2,0,3,2,0,0,0,0,0,0,0,0,0.6,97197,0,-1,0,0,34,0,0,0,6,Crystal Palace,,,,,0.1,0.7
Hamza,Choudhury,MID,LEI,4300000,0,30,1.03448275862069,2.40577385725742E-07,6.97674418604651E-06,0,137703,2,10,0,0,0,1,0,7,22,-2,0,30,2,0,0,0,0,0,3,0,1,0.8,142801,0,-1,0,0,777,4,0,1,139,Sheffield United,,,,,0.7,32.5
Andreas,Christensen,DEF,CHE,4800000,0,22,1.5,3.125E-07,4.58333333333333E-06,0,104813,5,24,0,0,0,0,0,4.6,6,-2,0,22,2,0,0,0,0,0,2,0,0,0.6,65003,0,-1,0,0,1256,2,0,0,222,Norwich,,,,,1.3,35.9
Ciaran,Clark,DEF,NEW,4300000,0,49,3.5,8.13953488372093E-07,1.13953488372093E-05,0,67779,3,14,0,0,0,2,0,11.4,2,-2,0,49,2,0,0,0,2,0,4,0,0,0.2,66474,0,-1,0,1,1186,0,0,0,216,Tottenham,,,,,0,47.6
Leon,Clarke,FWD,SHU,4400000,0,1,0.0357142857142857,8.11688311688312E-09,2.27272727272727E-07,0,9962,0,0,0,0,0,0,0,0.2,1,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,12508,0,-1,0,0,13,2,0,0,-1,Leicester,,,,,0,0.3
Matthew,Clarke,DEF,BHA,4300000,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,430,0,-1,0,0,0,0,0,0,0,Southampton,,,,,0,0
Tom,Cleverley,MID,WAT,4800000,0,25,0.862068965517241,1.79597701149425E-07,5.20833333333333E-06,0,26419,0,17,0,0,0,1,0,5.2,1,-2,0,25,2,0,0,0,2,0,1,0,0,0.1,21445,0,-1,0,0,655,0,0,0,121,West Ham,,,,,0.4,47.9
Conor,Coady,DEF,WOL,5100000,0,83,2.9,5.68627450980392E-07,1.62745098039216E-05,0,134024,3,34,0,0,0,0,0,16.3,47,1,0,83,-1,0,0,0,6,0,8,0,0,2,158448,0,-1,0,0,2610,43,0,0,485,Burnley,,,,,2,49.6
Jack,Colback,MID,NEW,4300000,0,0,0,0,0,0,24467,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,24332,0,-1,0,0,0,0,0,0,0,Tottenham,,,,,0,0
Seamus,Coleman,DEF,EVE,5300000,0,34,1.9,3.58490566037736E-07,6.41509433962264E-06,0,267679,3,20,0,0,0,0,0,6.4,3,-2,0,34,2,0,0,0,2,0,3,0,1,1.1,114832,0,-1,0,0,1189,2,0,1,207,Aston Villa,,,,,0,47.5
Aaron,Connolly,FWD,BHA,4200000,0,41,2.4,5.71428571428571E-07,9.76190476190476E-06,0,347315,0,13,0,0,0,2,0,9.8,36,-3,0,41,3,0,0,0,3,0,3,0,2,1.1,408925,0,-1,0,2,827,80,0,0,90,Southampton,,,,,0,49.2
Jack,Cork,MID,BUR,4900000,0,62,2.3,4.69387755102041E-07,1.26530612244898E-05,0,23093,1,36,0,0,0,0,0,12.7,1,-1,0,62,1,0,0,0,0,0,10,0,0,0.2,13819,0,-1,0,0,2365,1,0,0,279,Wolverhampton,,,,,2,80.5
Helder,Costa,MID,WOL,4800000,0,0,0,0,0,0,1902,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,925,0,-1,0,0,0,0,0,0,0,Burnley,,,,,0,0
Aaron,Cresswell,DEF,WHU,4500000,0,63,2.7,6E-07,1.4E-05,0,252527,7,40,0,0,0,3,0,14,37,-5,0,63,5,0,0,0,5,0,4,0,0,1.2,291432,0,-1,0,2,2023,38,0,0,319,Watford,,,,,2.8,87.9
,Cuco Martina,DEF,EVE,4000000,0,0,0,0,0,0,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2733,0,-1,0,0,0,0,0,0,0,Aston Villa,,,,,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,0,-1,0,0,0,1,0,0,0,Burnley,,,,,0,0
Patrick,Cutrone,FWD,WOL,5400000,0,23,1.9,3.51851851851852E-07,4.25925925925926E-06,0,94359,0,6,0,0,0,2,0,4.3,1,-6,0,23,6,0,0,0,0,0,1,0,0,0.5,26337,0,-1,0,0,292,1,0,0,69,Burnley,,,,,0,27.5
Pontus,Dahlberg,GLK,WAT,4200000,0,0,0,0,0,0,6702,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1537,0,-1,0,0,0,0,0,0,0,West Ham,,,,,0,0
,Dalot,DEF,MUN,4900000,0,4,1,2.04081632653061E-07,8.16326530612245E-07,0,11071,0,1,0,0,0,0,0,0.8,0,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,1744,0,-1,0,0,65,0,0,0,10,Crystal Palace,,,,,0,1.9
James,Daly,FWD,CRY,4500000,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,0,-1,0,0,0,0,0,0,0,Man Utd,,,,,0,0
Charlie,Daniels,DEF,BOU,4200000,0,3,1.5,3.57142857142857E-07,7.14285714285714E-07,0,17178,0,2,0,0,0,0,0,0.7,0,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,3309,0,-1,0,0,126,0,0,0,18,Man City,,,,,0,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,-1,0,0,0,0,0,0,0,Bournemouth,,,,,0,0
,Danjuma,MID,BOU,5800000,0,18,2,3.44827586206897E-07,3.10344827586207E-06,0,4905,0,6,0,0,0,0,0,3.1,0,-2,0,18,2,0,0,0,0,0,2,0,1,0,1095,0,-1,0,0,405,0,0,0,55,Man City,,,,,0,20.5
Scott,Dann,DEF,CRY,4300000,0,37,1.27586206896552,2.96712109061748E-07,8.6046511627907E-06,0,22104,0,3,0,0,0,0,0,8.6,12,-2,0,37,2,0,0,0,3,0,4,0,1,0.2,18163,0,-1,0,1,634,24,0,0,154,Man Utd,,,,,1,28
Kevin,Danso,DEF,SOU,4200000,0,9,0.310344827586207,7.38916256157635E-08,2.14285714285714E-06,0,3663,0,8,0,0,0,0,0,2.1,0,-3,0,9,3,0,0,0,0,0,1,0,1,0,3573,0,-1,0,0,275,1,0,1,46,Brighton,,,,,0.2,8.9
Karl,Darlow,GLK,NEW,4300000,0,0,0,0,0,0,6629,0,0,0,0,0,0,0,0,11,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3143,0,-1,0,0,0,7,0,0,0,Tottenham,,,,,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4926,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,604,0,-1,0,0,0,0,0,0,0,Crystal Palace,,,,,0,0
,David Luiz,DEF,ARS,5700000,0,79,3.2,5.6140350877193E-07,1.3859649122807E-05,0,528854,4,32,0,0,0,2,0,13.9,52,-3,0,79,3,0,0,0,10,0,6,0,1,5.3,246559,0,-1,0,2,2185,54,0,1,413,Liverpool,,,,,3.5,84.6
,David Silva,MID,MCI,7300000,0,90,3.21428571428571,4.40313111545988E-07,1.23287671232877E-05,0,1455804,0,12,0,0,0,3,0,12.3,51,-2,0,90,2,0,0,0,8,0,7,0,9,4.1,1353770,0,-1,0,3,1252,37,0,0,355,Bournemouth,,,,,3.6,152
Ben,Davies,DEF,TOT,5300000,0,10,0.344827586206897,6.50618087182824E-08,1.88679245283019E-06,0,15899,2,13,0,0,0,0,0,1.9,1,-2,0,10,2,0,0,0,0,0,0,0,0,0.1,8565,0,-1,0,0,630,0,0,0,84,Newcastle,,,,,0.2,25.6
Tom,Davies,MID,EVE,5300000,0,42,2,3.77358490566038E-07,7.92452830188679E-06,0,18005,7,26,0,0,0,1,0,7.9,1,-2,0,42,2,0,0,0,3,0,3,0,1,0.1,14684,0,-1,0,1,1365,2,0,0,160,Aston Villa,,,,,1.7,50.8
Keinan,Davis,MID,AVL,4300000,0,11,0.392857142857143,9.13621262458472E-08,2.55813953488372E-06,0,33831,0,3,0,0,0,0,0,2.6,4,-2,0,11,2,0,0,0,0,0,0,0,1,0.2,21988,0,-1,0,0,129,6,0,0,27,Everton,,,,,0.2,14.2
Craig,Dawson,DEF,WAT,4800000,0,37,1.9,3.95833333333333E-07,7.70833333333333E-06,0,21157,4,29,0,0,0,0,0,7.7,2,-2,0,37,2,0,0,0,0,0,4,0,0,0.2,10124,0,-1,0,0,1549,2,0,0,231,West Ham,,,,,1.5,51.4
Kevin,De Bruyne,MID,MCI,10600000,0,178,6.8,6.41509433962264E-07,1.67924528301887E-05,0,3370160,2,20,0,0,0,8,0,16.8,206,11,0,178,-11,0,0,0,23,0,12,0,18,45.7,5248077,0,-1,0,6,2148,1039,0,0,715,Bournemouth,,,,,9.7,316
David,de Gea,GLK,MUN,5300000,0,103,3.6,6.79245283018868E-07,1.94339622641509E-05,0,1143528,2,30,0,75,0,0,0,19.4,65,-2,0,103,2,0,0,0,7,0,8,0,0,11.4,912816,0,-1,0,1,2610,222,0,0,464,Crystal Palace,,,,,3.1,54.1
Troy,Deeney,FWD,WAT,6200000,0,70,3.9,6.29032258064516E-07,1.12903225806452E-05,0,314756,3,20,0,0,0,6,0,11.3,180,-3,0,70,3,0,1,0,10,0,6,0,2,2.1,268458,0,-1,0,2,1501,149,0,0,258,West Ham,,,,,3.8,123.7
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,-1,0,0,0,0,0,0,0,Wolverhampton,,,,,0,0
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,-1,0,0,0,0,0,0,0,West Ham,,,,,0,0
Fabian,Delph,DEF,EVE,5300000,0,24,0.827586206896552,1.56148340923878E-07,4.52830188679245E-06,0,30916,3,24,0,0,0,0,0,4.5,1,-2,0,24,2,0,0,0,2,0,2,0,0,0.2,13656,0,-1,0,0,1187,2,0,1,202,Aston Villa,,,,,0.8,35.4
Leander,Dendoncker,MID,WOL,4400000,0,70,2.4,5.45454545454545E-07,1.59090909090909E-05,0,1281329,4,29,0,0,0,2,0,15.9,314,-1,0,70,1,0,0,0,6,0,7,0,0,9.1,988346,1,-1,0,2,2279,217,0,0,331,Burnley,,,,,1.8,75.2
Gerard,Deulofeu,FWD,WAT,6100000,0,88,3.1,5.08196721311475E-07,1.44262295081967E-05,0,658568,3,33,0,0,0,4,0,14.4,26,-4,0,88,4,0,0,0,9,0,8,0,5,2,406109,0,-1,0,2,2097,4,0,0,330,West Ham,,,,,0,195.4
Grady,Diangana,MID,WHU,4300000,0,0,0,0,0,0,11756,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,9041,0,-1,0,0,0,1,0,0,0,Watford,,,,,0,0
Eric,Dier,MID,TOT,4800000,0,25,0.862068965517241,1.79597701149425E-07,5.20833333333333E-06,0,19617,4,18,0,0,0,0,0,5.2,3,-2,0,25,2,0,0,0,0,0,1,0,2,0.2,13515,0,-1,0,0,890,2,0,0,120,Newcastle,,,,,0.4,34.3
Lucas,Digne,DEF,EVE,5700000,0,83,3.2,5.6140350877193E-07,1.45614035087719E-05,0,2136639,2,40,0,0,0,0,0,14.6,64,-3,0,83,3,0,0,0,12,0,6,0,5,11,1246920,1,-1,0,3,2241,129,0,0,474,Aston Villa,,,,,4.8,165
Issa,Diop,DEF,WHU,4300000,0,54,2.3,5.34883720930233E-07,1.25581395348837E-05,0,372966,8,42,0,0,0,3,0,12.6,22,-2,0,54,2,0,0,0,2,0,3,0,0,2.1,257690,0,-1,0,0,1955,23,0,0,307,Watford,,,,,2.2,69.2
Moussa,Djenepo,MID,SOU,5200000,0,40,2.2,4.23076923076923E-07,7.69230769230769E-06,0,32997,4,14,0,0,0,2,0,7.7,2,-3,0,40,3,0,0,0,3,0,2,0,2,0.1,30720,0,-1,0,1,920,0,0,1,151,Brighton,,,,,0,62.9
Mihai-Alexandru,Dobre,MID,BOU,4400000,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,402,0,-1,0,0,0,0,0,0,0,Man City,,,,,0,0
Matt,Doherty,DEF,WOL,6300000,0,117,4.3,6.82539682539682E-07,1.85714285714286E-05,0,473475,1,26,0,0,0,4,0,18.6,287,3,0,117,-3,0,0,0,9,0,7,0,5,8.7,816039,0,-1,0,4,2147,601,0,0,416,Burnley,,,,,3.8,131.7
Abdoulaye,Doucoure,MID,WAT,5600000,0,93,3.3,5.89285714285714E-07,1.66071428571429E-05,0,316052,8,42,0,0,0,4,0,16.6,240,-4,0,93,4,0,0,0,9,0,9,0,3,2.9,307225,1,-1,0,1,2443,108,0,0,387,West Ham,,,,,2.2,149.6
,Douglas Luiz,MID,AVL,4400000,0,71,2.7,6.13636363636364E-07,1.61363636363636E-05,0,569967,4,40,0,0,0,3,0,16.1,106,-1,0,71,1,0,0,0,5,0,5,0,2,3.8,753285,0,-1,0,0,1711,201,0,0,295,Everton,,,,,1.6,91.7
Luke,Dreher,MID,CRY,4300000,0,0,0,0,0,0,11153,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12238,0,-1,0,0,0,1,0,0,0,Man Utd,,,,,0,0
Daniel,Drinkwater,MID,AVL,4400000,0,6,0.214285714285714,4.87012987012987E-08,1.36363636363636E-06,0,137535,1,11,0,0,0,0,0,1.4,3,-1,0,6,1,0,0,0,0,0,0,0,0,0.6,23945,0,-1,0,0,317,3,0,0,32,Everton,,,,,0.1,4.7
Anthony,Driscoll-Glennon,DEF,BUR,3900000,0,0,0,0,0,0,1986,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,3015,0,-1,0,2,0,1,0,0,0,Wolverhampton,,,,,0,0
Josip,Drmic,FWD,NOR,5300000,0,18,1.3,2.45283018867925E-07,3.39622641509434E-06,0,14508,0,3,0,0,0,1,0,3.4,2,-2,0,18,2,0,0,0,0,0,0,0,0,0.1,5298,0,-1,0,0,215,0,0,0,47,Chelsea,,,,,0.6,24.4
Martin,Dubravka,GLK,NEW,5100000,0,118,4.1,8.03921568627451E-07,2.31372549019608E-05,0,125592,0,41,0,116,0,0,0,23.1,121,1,0,118,-1,0,0,0,7,0,9,0,0,1.8,162221,0,-1,0,1,2610,11,0,0,578,Tottenham,,,,,0,84.9
Ondrej,Duda,MID,NOR,4700000,0,19,0.655172413793103,1.39398385913426E-07,4.04255319148936E-06,0,8129,0,7,0,0,0,0,0,4,5,-3,0,19,3,0,0,0,0,0,3,0,1,0.1,14728,0,-1,0,0,577,3,0,0,102,Chelsea,,,,,0.3,43
Mark,Duffy,MID,SHU,5200000,0,0,0,0,0,0,5238,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,320,0,-1,0,0,0,0,0,0,0,Leicester,,,,,0,0
Shane,Duffy,DEF,BHA,4800000,0,36,1.24137931034483,2.58620689655172E-07,7.5E-06,0,176279,1,15,0,0,0,1,0,7.5,4,-2,0,36,2,0,0,0,1,0,2,0,0,0.9,50953,0,-1,0,0,1071,2,0,0,187,Southampton,,,,,0.6,37.9
Paul,Dummett,DEF,NEW,4300000,0,44,2.8,6.51162790697674E-07,1.02325581395349E-05,0,32613,2,20,0,0,0,0,0,10.2,0,-2,0,44,2,0,0,0,4,0,5,0,0,0.2,24386,1,-1,0,0,1227,0,0,0,230,Tottenham,,,,,0,37.7
Lewis,Dunk,DEF,BHA,4700000,0,90,3.3,7.02127659574468E-07,1.91489361702128E-05,0,1101705,9,36,0,0,0,2,0,19.1,331,2,0,90,-2,0,0,0,11,0,6,0,3,12.3,1415319,0,-1,0,3,2430,151,0,0,510,Southampton,,,,,2.9,113.3
Jake,Eastwood,GLK,SHU,4300000,0,0,0,0,0,0,14100,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2176,0,-1,0,0,0,1,0,0,0,Leicester,,,,,0,0
,Ederson,GLK,MCI,6000000,0,82,3.3,5.5E-07,1.36666666666667E-05,0,1465332,3,27,0,50,0,0,0,13.7,97,0,0,82,0,0,0,0,2,0,9,0,0,11.7,939503,0,-1,0,0,2171,146,0,1,406,Bournemouth,,,,,3.5,43
John,Egan,DEF,SHU,4600000,0,94,3.35714285714286,7.29813664596273E-07,2.04347826086957E-05,0,90510,2,22,0,0,0,0,0,20.4,88,1,0,94,-1,0,0,0,4,0,10,0,1,2.4,246504,0,-1,0,0,2418,353,0,0,445,Leicester,,,,,3.1,83.2
Anwar,El Ghazi,MID,AVL,5500000,0,79,3.2,5.81818181818182E-07,1.43636363636364E-05,0,242381,3,40,0,0,0,4,0,14.4,12,0,0,79,0,0,0,0,0,0,4,0,5,0.8,255497,0,-1,0,0,1673,7,0,0,240,Everton,,,,,2.2,135.9
Ahmed,El Mohamady,DEF,AVL,4100000,0,20,0.714285714285714,1.74216027874564E-07,4.8780487804878E-06,0,152275,0,26,0,0,0,0,0,4.9,2,-4,0,20,4,0,0,0,5,0,1,0,1,0.8,72383,0,-1,0,0,763,5,0,0,158,Everton,,,,,0.4,44.1
Robert,Elliot,GLK,NEW,4000000,0,0,0,0,0,0,3066,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8041,0,-1,0,0,0,2,0,0,0,Tottenham,,,,,0,0
Harvey,Elliott,MID,LIV,4500000,0,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,991,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1094,0,-1,0,0,1,0,0,0,3,Arsenal,,,,,0,0
Mohamed,Elneny,MID,ARS,4200000,0,0,0,0,0,0,121618,0,0,0,0,0,0,0,0,6,-3,0,0,3,0,0,0,0,0,0,0,0,0.5,123707,0,-1,0,1,0,5,0,0,0,Liverpool,,,,,0,0
Mohamed,Elyounoussi,MID,SOU,5200000,0,0,0,0,0,0,3384,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,353,0,-1,0,0,0,0,0,0,0,Brighton,,,,,0,0
,Emerson,DEF,CHE,5400000,0,18,0.620689655172414,1.14942528735632E-07,3.33333333333333E-06,0,231193,3,21,0,0,0,0,0,3.3,4,-1,0,18,1,0,0,0,0,0,1,0,0,0.7,178936,0,-1,0,0,1020,5,0,0,179,Norwich,,,,,0.3,73.1
Bjorn,Engels,DEF,AVL,4300000,0,42,2.5,5.81395348837209E-07,9.76744186046512E-06,0,90139,1,32,0,0,0,1,0,9.8,3,-2,0,42,2,0,0,0,4,0,3,0,0,0.4,97831,0,-1,0,1,1446,1,0,0,252,Everton,,,,,1.8,44.5
Christian,Eriksen,MID,TOT,8600000,0,48,2.4,2.7906976744186E-07,5.58139534883721E-06,0,450799,5,18,0,0,0,2,0,5.6,6,-4,0,48,4,0,0,0,6,0,1,0,2,2.4,142868,0,-1,0,0,1090,2,0,0,205,Newcastle,,,,,0,83.3
Jonny,Evans,DEF,LEI,5300000,0,108,3.7,6.9811320754717E-07,2.0377358490566E-05,0,427430,5,28,0,0,0,1,0,20.4,178,3,0,108,-3,0,0,0,10,0,10,0,2,6.4,779597,0,-1,0,3,2574,144,0,0,576,Sheffield United,,,,,3.8,99.9
Lukasz,Fabianski,GLK,WHU,4900000,0,59,3.7,7.55102040816327E-07,1.20408163265306E-05,0,538173,1,22,0,46,0,0,0,12,47,-1,0,59,1,0,0,0,5,0,4,0,0,2,330765,0,-1,1,3,1307,23,0,0,277,Watford,,,,,4.4,34.4
,Fabinho,MID,LIV,5400000,0,45,1.55172413793103,2.8735632183908E-07,8.33333333333333E-06,0,150606,5,16,0,0,0,1,0,8.3,0,-1,0,45,1,0,0,0,4,0,3,0,1,1,117860,0,-1,0,0,1444,9,0,0,264,Arsenal,,,,,0.8,58.9
Ralf,Fahrmann,GLK,NOR,4400000,0,1,1,2.27272727272727E-07,2.27272727272727E-07,0,26790,0,1,0,1,0,0,0,0.2,1,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,5203,0,-1,0,0,21,0,0,0,6,Chelsea,,,,,0,0.4
Akin,Famewo,DEF,NOR,3900000,0,0,0,0,0,0,4735,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4641,0,-1,0,0,0,2,0,0,0,Chelsea,,,,,0,0
,Felipe Anderson,MID,WHU,6600000,0,61,2.10344827586207,3.18704284221526E-07,9.24242424242424E-06,0,560900,1,26,0,0,0,1,0,9.2,5,-4,0,61,4,0,0,0,1,0,6,0,4,2.5,181239,0,-1,0,0,1405,6,0,0,290,Watford,,,,,2,112.6
,Fernandes,MID,MUN,8600000,0,38,1.31034482758621,1.52365677626303E-07,4.41860465116279E-06,0,67272,1,1,0,0,0,2,0,4.4,91,6,0,38,-6,0,0,0,6,0,4,0,3,16.9,1316354,0,-1,0,2,447,1927,0,0,112,Crystal Palace,,,,,0.7,50.6
,Fernandes,MID,TOT,4700000,0,4,0.137931034482759,2.93470286133529E-08,8.51063829787234E-07,0,3484,0,0,0,0,0,0,0,0.9,2,-3,0,4,3,0,0,0,0,0,0,0,0,0,5152,0,-1,0,0,40,1,0,0,14,Newcastle,,,,,0.1,4.5
Federico,Fernandez,DEF,NEW,4600000,0,85,3.7,8.04347826086957E-07,1.84782608695652E-05,0,83932,4,25,0,0,0,2,0,18.5,118,1,0,85,-1,0,0,0,13,0,6,0,2,3,284768,0,-1,0,4,1807,198,0,0,375,Tottenham,,,,,5.4,78.5
,Fernandinho,MID,MCI,5100000,0,44,1.9,3.72549019607843E-07,8.62745098039216E-06,0,85482,6,23,0,0,0,0,0,8.6,7,-4,0,44,4,0,0,0,1,0,9,0,0,0.7,43385,1,-1,0,0,1995,7,0,1,329,Bournemouth,,,,,1.6,70.6
Roberto,Firmino,FWD,LIV,9500000,0,130,4.5,4.73684210526316E-07,1.36842105263158E-05,0,1862161,0,16,0,0,0,8,0,13.7,606,0,0,130,0,0,0,0,18,0,14,0,8,14.9,2093495,0,-1,0,2,2410,97,0,0,500,Arsenal,,,,,4.8,255.6
John,Fleck,MID,SHU,5000000,0,94,3.8,7.6E-07,1.88E-05,0,426836,7,21,0,0,0,5,0,18.8,508,0,0,94,0,0,0,0,13,0,8,0,2,5.5,805596,0,-1,0,4,2188,297,0,0,425,Leicester,,,,,3,148.8
Phil,Foden,MID,MCI,5100000,0,19,0.678571428571429,1.33053221288515E-07,3.72549019607843E-06,0,46217,0,6,0,0,0,0,0,3.7,27,-4,0,19,4,0,0,0,0,0,0,0,1,0.4,21919,0,-1,0,0,353,9,0,0,83,Bournemouth,,,,,0.3,35.4
