FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Patrick,Cutrone,FWD,WOL,5600000,0,16,1.23076923076923,2.1978021978022E-07,2.85714285714286E-06,0,84542,0,6,0,0,0,1,0,2.9,181,-4,0,16,4,0,0,0.2,0,0,1,0,0,0.6,24092,0,-1,0,0,280,84,0,0,38,Sheffield United,West Ham,Brighton,Tottenham,Norwich,0.6,0.7,0.6,0.9,0.9,0.7,0.6,0.8,0.6,1.1,0.6,0.6,0.6,1,0.7,0.7,0.6,0.7,0.6,0.9,0.6,0.8,0.6,0.7,0.6,19.1
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,4832,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1043,0,-1,0,0,0,6,0,0,0,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,4900000,0,1,0.0769230769230769,1.56985871271586E-08,2.04081632653061E-07,0,10236,0,0,0,0,0,0,0,0.2,18,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1263,0,-1,0,0,59,3,0,0,8,Aston Villa,Tottenham,Man City,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Charlie,Daniels,DEF,BOU,4300000,0,3,0.230769230769231,5.36672629695886E-08,6.97674418604651E-07,0,15931,0,2,0,0,0,0,0,0.7,19,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,3111,0,-1,0,0,126,2,0,0,18,Tottenham,Crystal Palace,Liverpool,Chelsea,Burnley,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5552,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,-1,0,0,0,3,0,0,0,Newcastle,Burnley,Man Utd,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,5,13,1,1.72413793103448E-07,2.24137931034483E-06,0,4077,0,3,0,0,0,0,0,2.2,11,-2,0,13,2,0.3,0,1.8,0,0,1,0,1,0,698,0,-1,0,0,252,13,0,0,41,Tottenham,Crystal Palace,Liverpool,Chelsea,Burnley,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,15.8
Scott,Dann,DEF,CRY,4300000,4,13,1,2.32558139534884E-07,3.02325581395349E-06,0,16346,0,1,0,0,0,0,0,3,70,-2,0,13,2,0.2,0,1,0,0,1,0,1,0.2,8642,0,-1,0,0,245,71,0,0,62,Burnley,Bournemouth,Watford,Brighton,Newcastle,0,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.7,15
Kevin,Danso,DEF,SOU,4300000,0,9,0.692307692307692,1.61001788908766E-07,2.09302325581395E-06,0,2575,0,8,0,0,0,0,0,2.1,16,-2,0,9,2,0,0,0.2,0,0,1,0,1,0,2673,0,-1,0,0,275,8,0,1,46,Watford,Norwich,Newcastle,West Ham,Aston Villa,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,8.9
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,5015,0,0,0,0,0,0,0,0,23,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1387,0,-1,0,0,0,11,0,0,0,Man City,Sheffield United,Southampton,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4631,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,487,0,-1,0,0,0,2,0,0,0,Aston Villa,Tottenham,Man City,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5800000,1,35,2.7,4.6551724137931E-07,6.03448275862069E-06,0,408547,2,21,0,0,0,2,0,6,4891,-2,0,35,2,0.2,0,1.2,3,0,1,0,0,5.5,144531,0,-1,0,1,1170,106,0,0,209,Norwich,Brighton,West Ham,Man City,Everton,0,2.8,2.3,2.4,2.5,1.5,2.7,3.3,2.2,2.3,1.6,1.4,3.7,3.6,1.8,3.3,1.7,2.3,2.7,1.7,2.6,2.2,2.7,2.4,2.7,46.2
,David Silva,MID,MCI,7600000,5,68,5.23076923076923,6.88259109311741E-07,8.94736842105263E-06,0,974484,0,7,0,0,0,3,0,8.9,4625,1,0,68,-1,0.3,0,2,7,0,6,0,6,7.9,1138897,0,-1,0,3,830,5565,0,0,246,Newcastle,Burnley,Man Utd,Arsenal,Leicester,5.8,5.5,6.8,5.7,5.1,6.3,6.9,6.4,4.4,6.2,7.1,4.5,5.7,4.5,6.9,4.8,6.9,4.4,4.7,6.7,6.9,5.9,6.7,6.7,5.9,99
Ben,Davies,DEF,TOT,5400000,0,8,0.615384615384615,1.13960113960114E-07,1.48148148148148E-06,0,12697,1,6,0,0,0,0,0,1.5,231,-1,0,8,1,0.2,0,1.2,0,0,0,0,0,0.2,7546,0,-1,0,0,360,0,0,0,43,Bournemouth,Man Utd,Burnley,Wolverhampton,Chelsea,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,11.6
Tom,Davies,MID,EVE,5300000,0,20,1.53846153846154,2.90275761973875E-07,3.77358490566038E-06,0,9536,1,8,0,0,0,1,0,3.8,136,-2,0,20,2,0.7,0,3.5,3,0,1,0,0,0.2,9509,0,-1,0,1,462,90,0,0,71,Leicester,Liverpool,Chelsea,Man Utd,Arsenal,0.8,0.8,0.8,0.8,1.2,1.2,0.8,0.8,1.2,0.8,1.3,0.9,1,0.8,1.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,1.1,1.2,26.1
Keinan,Davis,MID,AVL,4400000,0,6,0.461538461538462,1.04895104895105E-07,1.36363636363636E-06,0,23663,0,1,0,0,0,0,0,1.4,141,-1,0,6,1,0,0,0,0,0,0,0,0,0.3,13227,0,-1,0,0,74,11,0,0,16,Man Utd,Chelsea,Leicester,Sheffield United,Southampton,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Craig,Dawson,DEF,WAT,4800000,0,20,1.5,3.125E-07,4.16666666666667E-06,0,15476,3,23,0,0,0,0,0,4.2,147,-2,0,20,2,0.4,0,1.8,0,0,2,0,0,0.2,5913,0,-1,0,0,1068,7,0,0,158,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,0,0.8,1.2,0.9,1.2,0.8,1.6,0.8,0.8,1.2,1.1,1.4,0.8,0.8,0.9,1,0.9,0.8,0.8,0.8,0.9,1.5,1.1,0.8,0.8,40.6
Kevin,De Bruyne,MID,MCI,10200000,10,93,7.2,7.05882352941176E-07,9.11764705882353E-06,0,1650827,0,11,0,0,0,4,0,9.1,4227,7,0,93,-7,0.5,0,5.2,13,0,5,0,10,40.6,3167741,0,-1,0,4,1053,17022,0,0,380,Newcastle,Burnley,Man Utd,Arsenal,Leicester,8.9,8.7,10.3,8.9,8.2,9.6,9.5,9.9,7.2,9.6,9.7,7.3,9,7.3,10.4,7.8,10.5,7.2,7.6,10.3,10.4,9.1,10,9.7,9.3,162.7
David,de Gea,GLK,MUN,5500000,0,44,3.4,6.18181818181818E-07,8E-06,0,850331,0,15,0,38,0,0,0,8,4118,0,0,44,0,0.3,0,1.8,5,0,2,0,0,13.9,792679,0,-1,0,1,1170,1331,0,0,207,Aston Villa,Tottenham,Man City,Everton,Watford,5.1,4.7,2.4,5,2.8,5.1,1.7,1.8,4,2.7,3.7,3.4,2.1,4,3.2,3.6,2.9,3.5,2.2,3.6,3.1,3.3,2.9,4.7,2.2,28.5
Troy,Deeney,FWD,WAT,6200000,0,5,0.384615384615385,6.20347394540943E-08,8.06451612903226E-07,0,173389,0,6,0,0,0,0,0,0.8,169,-3,0,5,3,0,0,0.2,0,0,0,0,0,0.5,18942,0,-1,0,0,214,144,0,0,14,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.3
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,-1,0,0,0,2,0,0,0,Crystal Palace,Man City,Tottenham,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,-1,0,0,0,12,0,0,0,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5400000,0,6,0.461538461538462,8.54700854700855E-08,1.11111111111111E-06,0,24868,2,14,0,0,0,0,0,1.1,78,-1,0,6,1,0.1,0,0.5,0,0,0,0,0,0.2,8804,0,-1,0,0,558,1,0,0,79,Leicester,Liverpool,Chelsea,Man Utd,Arsenal,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,15.4
Leander,Dendoncker,MID,WOL,4400000,1,26,1.9,4.31818181818182E-07,5.90909090909091E-06,0,802315,1,14,0,0,0,0,0,5.9,4701,-1,0,26,1,0.4,0,1.8,0,0,3,0,0,9.5,518345,1,-1,0,0,1130,2027,0,0,131,Sheffield United,West Ham,Brighton,Tottenham,Norwich,1.7,1.2,1.2,1.1,1,1,1,1.5,1.6,1.5,1,1,1,1.2,1,1.5,1,1.5,1,1.6,1.8,1.4,1.1,1.3,1,29.7
Gerard,Deulofeu,FWD,WAT,6100000,2,42,3,4.91803278688525E-07,6.88524590163934E-06,0,384740,2,21,0,0,0,2,0,6.9,5078,-4,0,42,4,1,0,5.8,6,0,3,0,2,2.9,204641,0,-1,0,1,937,2452,0,0,153,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,4,2.2,3,2.6,3.8,2.1,3.4,2.5,2.6,3.5,2.5,3.2,2.5,2.8,2.4,2.6,2.4,2.4,3.1,2.8,3.7,2.7,2.5,2.9,2.7,96.8
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,8924,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6497,0,-1,0,0,0,13,0,0,0,Chelsea,Wolverhampton,Arsenal,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,2,7,0.538461538461538,1.0989010989011E-07,1.42857142857143E-06,0,12935,2,8,0,0,0,0,0,1.4,91,-1,0,7,1,0.2,0,1.2,0,0,0,0,0,0.2,8286,0,-1,0,0,372,118,0,0,40,Bournemouth,Man Utd,Burnley,Wolverhampton,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.7
Lucas,Digne,DEF,EVE,5800000,0,41,3.2,5.51724137931035E-07,7.06896551724138E-06,0,1508221,1,20,0,0,0,0,0,7.1,8976,-2,0,41,2,0.4,0,2.2,4,0,3,0,3,15.6,932251,1,-1,0,1,1152,682,0,0,241,Leicester,Liverpool,Chelsea,Man Utd,Arsenal,2.4,2.8,3.3,2.3,3.1,3.2,3.3,2.5,3.5,3.1,4.6,3,4.1,1.9,4.1,2.2,3.3,2.5,3.3,3,2.8,2.3,4.7,2.5,3,94.5
Issa,Diop,DEF,WHU,4500000,0,27,2.1,4.66666666666667E-07,6E-06,0,281778,5,23,0,0,0,0,0,6,1458,0,0,27,0,0,0,0.2,2,0,3,0,0,3.1,229742,0,-1,0,0,1143,82,0,0,172,Chelsea,Wolverhampton,Arsenal,Southampton,Crystal Palace,1.1,1.2,1.6,1.6,0,1.6,1.7,1.5,1.3,2.5,1.2,1.8,1.3,1.5,1.4,1,1.4,1.6,1.7,1.8,1.6,1.3,1.8,1.2,2.7,29.2
Moussa,Djenepo,MID,SOU,5200000,5,25,1.92307692307692,3.69822485207101E-07,4.80769230769231E-06,0,21853,2,5,0,0,0,2,0,4.8,61,-3,0,25,3,0.4,0,2.2,3,0,1,0,1,0.1,23536,0,-1,0,1,323,305,0,0,94,Watford,Norwich,Newcastle,West Ham,Aston Villa,1.2,1,1.4,1,1,1,1.1,1,1,1.1,1.2,1.1,1.3,1.1,1.1,1.4,1.2,1.3,1.7,1,1.3,1.1,1.3,1.5,1.5,26.6
Matt,Doherty,DEF,WOL,6000000,8,50,3.8,6.33333333333333E-07,8.33333333333333E-06,0,211342,0,10,0,0,0,2,0,8.3,1363,0,0,50,0,0.6,0,3.5,3,0,2,0,2,3.2,169284,0,-1,0,1,887,1515,0,0,166,Sheffield United,West Ham,Brighton,Tottenham,Norwich,3.5,4.9,3.5,4.9,3.7,3.7,4,4.2,5.4,4.4,4,3.4,3.9,4.1,4.3,4.1,4.4,3.6,4.5,3.7,3.6,5.2,2.8,4.9,3.3,46
Abdoulaye,Doucoure,MID,WAT,5700000,2,34,2.4,4.21052631578947E-07,5.96491228070175E-06,0,171850,2,28,0,0,0,1,0,6,576,-3,0,34,3,0.4,0,2.2,2,0,3,0,0,1,30210,1,-1,0,0,1240,91,0,0,185,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,2.2,1.3,1.9,1.3,2.1,2.6,1.8,1.9,1.9,1.5,1.2,2,1.8,1.4,1.3,1.6,1.4,1.7,1.5,1.2,1.8,2.2,1.5,1.2,1.7,70.6
,Douglas Luiz,MID,AVL,4500000,0,33,2.53846153846154,5.64102564102564E-07,7.33333333333333E-06,0,325268,1,10,0,0,0,2,0,7.3,2822,0,0,33,0,0.4,0,2,2,0,4,0,0,4.1,523258,0,-1,0,0,635,1778,0,0,125,Man Utd,Chelsea,Leicester,Sheffield United,Southampton,1.3,1.3,1.9,2.2,2.1,2.3,1.9,1.4,1.5,1.5,2.6,1.6,2.1,1.9,3,1.3,2,1.5,2.5,1.3,2.7,2.4,1.4,2.8,1.3,31.7
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,5723,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4989,0,-1,0,0,0,10,0,0,0,Burnley,Bournemouth,Watford,Brighton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4400000,0,0,0,0,0,0,124859,0,0,0,0,0,0,0,0,103,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,16514,0,-1,0,0,0,103,0,0,0,Crystal Palace,Man City,Tottenham,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,0,12,1.5,2.77777777777778E-07,2.22222222222222E-06,0,13116,0,3,0,0,0,1,0,2.2,50,-1,0,12,1,0.1,0,0.5,0,0,0,0,0,0.1,4674,0,-1,0,0,115,7,0,0,35,Arsenal,Southampton,Sheffield United,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0.8,1.1,0.9,0.8,0.9,0.8,0.9,0.8,1.1,1.2,0.8,1.1,1,1,0.8,1.2,0.9,8.1
Martin,Dubravka,GLK,NEW,5000000,4,47,3.4,6.8E-07,9.4E-06,0,47441,0,22,0,51,0,0,0,9.4,202,0,0,47,0,0.6,0,2.8,2,0,3,0,0,1,40688,0,-1,0,0,1260,437,0,0,255,Man City,Sheffield United,Southampton,Burnley,Crystal Palace,3.4,2.6,3.2,1.9,4.5,2.5,4.8,3.7,2.5,3.7,3.5,3.8,2,3.2,3.6,3.3,3.3,5.1,2.2,4.5,2.7,3.2,4.5,2.5,3.7,38.1
Mark,Duffy,MID,SHU,5200000,0,0,0,0,0,0,4977,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,192,0,-1,0,0,0,1,0,0,0,Wolverhampton,Newcastle,Norwich,Aston Villa,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4900000,0,21,1.61538461538462,3.2967032967033E-07,4.28571428571429E-06,0,148646,0,10,0,0,0,1,0,4.3,394,-1,0,21,1,0.4,0,2.2,0,0,1,0,0,1.1,39033,0,-1,0,0,614,102,0,0,108,Liverpool,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,0.9,0.8,0.9,1,1,1,1,1.1,1.1,1.9,0.8,1,1.2,0.8,1.5,0.8,1.1,0.8,1.5,0.8,1.1,1,1,1.8,0.8,19.9
Paul,Dummett,DEF,NEW,4400000,1,25,2.3,5.22727272727273E-07,5.68181818181818E-06,0,20623,2,18,0,0,0,0,0,5.7,76,-1,0,25,1,0.5,0,2.2,2,0,3,0,0,0.3,19634,1,-1,0,0,855,74,0,0,156,Man City,Sheffield United,Southampton,Burnley,Crystal Palace,1.9,1.4,1.7,1.2,2.7,1.3,2.9,2,1.3,2.1,1.9,2.1,1.2,1.7,2,1.8,1.8,3.1,1.2,2.6,1.4,1.7,2.7,1.3,2.1,24.4
Lewis,Dunk,DEF,BHA,4600000,8,56,4.3,9.34782608695652E-07,1.21739130434783E-05,0,529985,5,19,0,0,0,2,0,12.2,1612,1,0,56,-1,1.1,0,5.2,9,0,4,0,2,10.7,716382,0,-1,0,2,1170,12002,0,0,287,Liverpool,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,4.4,3.1,4.5,4.7,4.6,4.7,4.7,5.1,5,6.4,3.4,4.8,5.2,4,6.1,3.8,4.8,3.8,6,4,5.1,4.7,4.8,6.4,3,52.7
Jake,Eastwood,GLK,SHU,4300000,0,0,0,0,0,0,11771,0,0,0,0,0,0,0,0,39,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1613,0,-1,0,0,0,1,0,0,0,Wolverhampton,Newcastle,Norwich,Aston Villa,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,1,48,3.7,6.16666666666667E-07,8E-06,0,1056800,3,13,0,31,0,0,0,8,6672,0,0,48,0,0.2,0,1,2,0,5,0,0,15.5,784288,0,-1,0,0,1170,6084,0,0,232,Newcastle,Burnley,Man Utd,Arsenal,Leicester,4.5,2.7,4.7,2.7,3.8,3.3,3.4,5.1,4.4,4.7,3.5,4.1,4.7,3.3,3.6,3.3,3.7,3.2,3.8,4.2,5.2,3.4,3.5,4.1,4,26.3
John,Egan,DEF,SHU,4500000,1,46,3.53846153846154,7.86324786324786E-07,1.02222222222222E-05,0,14708,1,10,0,0,0,0,0,10.2,318,0,0,46,0,0.5,0,2.2,3,0,5,0,0,0.4,24193,0,-1,0,0,1158,249,0,0,220,Wolverhampton,Newcastle,Norwich,Aston Villa,Brighton,0,4.9,3.3,5.1,3.2,3.6,3.4,3.7,4.4,2.6,3.2,3.9,3.2,3.7,4.2,3.6,4.3,3.1,4.4,2.5,3,3.5,3.2,4.7,4,25.6
Anwar,El Ghazi,MID,AVL,5500000,0,48,4,7.27272727272727E-07,8.72727272727273E-06,0,116141,1,14,0,0,0,3,0,8.7,1391,0,0,48,0,0.5,0,2.8,0,0,3,0,3,1.6,189686,0,-1,0,0,835,1340,0,0,158,Man Utd,Chelsea,Leicester,Sheffield United,Southampton,2.5,2.2,3.9,4.4,4.1,4.5,3.9,3,3.1,3.2,5,3.3,4.1,3.9,5.5,2.3,4.1,3.2,4.8,2.4,5.2,4.7,2.9,5.3,2.6,79.6
Ahmed,El Mohamady,DEF,AVL,4200000,0,7,0.538461538461538,1.28205128205128E-07,1.66666666666667E-06,0,116152,0,9,0,0,0,0,0,1.7,303,-3,0,7,3,0,0,0,3,0,0,0,0,0.9,41838,0,-1,0,0,251,119,0,0,59,Man Utd,Chelsea,Leicester,Sheffield United,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.1
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,-1,0,0,0,13,0,0,0,Brighton,Everton,Bournemouth,Watford,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,80055,0,0,0,0,0,0,0,0,1005,-2,0,0,2,0,0,0,0,0,0,0,0,0.9,108964,0,-1,0,0,0,567,0,0,0,Norwich,Brighton,West Ham,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,3139,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,227,0,-1,0,0,0,2,0,0,0,Watford,Norwich,Newcastle,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,2,14,1.6,2.90909090909091E-07,2.54545454545455E-06,0,206199,1,14,0,0,0,0,0,2.5,326,0,0,14,0,0.4,0,2.2,0,0,1,0,0,0.9,166743,0,-1,0,0,702,411,0,0,139,West Ham,Aston Villa,Everton,Bournemouth,Tottenham,1.5,1.9,1.1,1,1,0.9,0.8,0.8,1.1,1.1,1,0.8,1.5,1.5,0.8,1.7,1.1,1,1,1.2,1,0.8,1.2,0.9,0.9,46.5
Bjorn,Engels,DEF,AVL,4500000,0,31,2.8,6.22222222222222E-07,6.88888888888889E-06,0,61478,1,17,0,0,0,0,0,6.9,740,0,0,31,0,0,0,0.2,4,0,3,0,0,0.7,90980,0,-1,0,1,974,6,0,0,172,Man Utd,Chelsea,Leicester,Sheffield United,Southampton,0,1.6,2.9,1.8,2.4,3,2.2,1.4,2.7,1.7,3,1.4,3.6,2.3,2.5,1.7,2.9,2.5,2.5,2,3.5,3.6,2.5,2.7,2.3,23.2
Christian,Eriksen,MID,TOT,8700000,0,27,2.5,2.8735632183908E-07,3.10344827586207E-06,0,390307,3,13,0,0,0,1,0,3.1,1793,-3,0,27,3,0.1,0,0.5,3,0,1,0,1,3,124033,0,-1,0,0,703,209,0,0,109,Bournemouth,Man Utd,Burnley,Wolverhampton,Chelsea,2.5,1.3,2.6,1.9,1.9,2.5,1.4,2.1,1.6,2.1,2.1,1.3,1.2,1.2,2.3,1.5,2.5,2,2.4,2.3,1.7,2.6,1.6,1.8,1.4,45.5
Jonny,Evans,DEF,LEI,5100000,0,53,4.1,8.03921568627451E-07,1.03921568627451E-05,0,108109,3,8,0,0,0,0,0,10.4,863,1,0,53,-1,0.8,0,4,4,0,6,0,1,2.9,227789,0,-1,0,1,1141,1503,0,0,260,Everton,Watford,Aston Villa,Norwich,Man City,6,4.8,4.7,4.8,3.8,4.7,4.6,4.8,4,2.9,5.6,4.7,3.6,4.3,3.8,6.1,4.4,4.9,4.9,5.7,3,3.3,4.2,4.5,5.6,38.6
Lukasz,Fabianski,GLK,WHU,4900000,0,32,2.46153846153846,5.02354788069074E-07,6.53061224489796E-06,0,424301,0,8,0,20,0,0,0,6.5,946,-1,0,32,1,0,0,0,4,0,3,0,0,2.3,231673,0,-1,0,2,573,14,0,0,135,Chelsea,Wolverhampton,Arsenal,Southampton,Crystal Palace,0,0,0,0,0,0,0,2,1.7,3.1,1.6,2.3,1.7,1.9,1.8,1.2,1.9,2.1,2.2,2.3,2.1,1.7,2.3,1.5,3.3,14.5
,Fabinho,MID,LIV,5500000,0,32,2.7,4.90909090909091E-07,5.81818181818182E-06,0,118830,5,10,0,0,0,1,0,5.8,2898,0,0,32,0,0.5,0,2.5,4,0,2,0,1,1.4,109635,0,-1,0,0,1006,46,0,0,199,Brighton,Everton,Bournemouth,Watford,Leicester,0,0,0,0,0,0,0,2.9,1.5,2.6,2.4,1.9,1.9,2.1,2.6,2.6,2,2.3,1.4,2.3,2.2,2.7,2.1,1.9,2.1,46.1
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.0769230769230769,1.74825174825175E-08,2.27272727272727E-07,0,22955,0,1,0,1,0,0,0,0.2,53,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,4110,0,-1,0,0,21,32,0,0,6,Arsenal,Southampton,Sheffield United,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,1418,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2918,0,-1,0,0,0,37,0,0,0,Arsenal,Southampton,Sheffield United,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
