FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ben,Davies,DEF,TOT,5300000,0,8,0.333333333333333,6.28930817610063E-08,1.50943396226415E-06,0,15388,1,6,0,0,0,0,0,1.5,16,-2,0,8,2,0,0,0,0,0,0,0,0,0.1,7714,0,-1,0,0,360,3,0,0,43,Man City,Aston Villa,Chelsea,Wolverhampton,Burnley,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.6
Tom,Davies,MID,EVE,5300000,0,39,2.2,4.15094339622642E-07,7.35849056603774E-06,0,16707,6,21,0,0,0,1,0,7.4,116,-2,0,39,2,0.3,0,1.5,3,0,3,0,1,0.1,14205,0,-1,0,1,1193,10,0,0,142,Watford,Crystal Palace,Arsenal,Man Utd,Chelsea,1.4,1.8,1.4,2,1.1,1.2,1.1,1.4,1.1,1.7,1.3,1.8,1.9,2.1,44.6
Keinan,Davis,MID,AVL,4300000,4,10,0.416666666666667,9.68992248062016E-08,2.32558139534884E-06,0,31802,0,1,0,0,0,0,0,2.3,65,-2,0,10,2,0.2,0,1,0,0,0,0,1,0.2,19913,0,-1,0,0,106,243,0,0,29,Bournemouth,Tottenham,Southampton,Leicester,Chelsea,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.1
Craig,Dawson,DEF,WAT,4800000,0,36,1.9,3.95833333333333E-07,7.5E-06,0,19610,4,26,0,0,0,0,0,7.5,106,-2,0,36,2,0.7,0,3.2,0,0,4,0,0,0.2,9665,0,-1,0,0,1459,69,0,0,222,Everton,Brighton,Man Utd,Liverpool,Crystal Palace,1.9,1.1,1,1.4,1.3,1.4,1,1.1,1.2,1.8,2.1,1.6,1.2,1,48.8
Kevin,De Bruyne,MID,MCI,10700000,0,159,6.9,6.44859813084112E-07,1.48598130841121E-05,0,2462062,2,18,0,0,0,7,0,14.9,7349,12,0,159,-12,0.4,0,4.5,20,0,10,0,17,53.4,4902730,0,-1,0,5,1890,15684,0,0,652,Tottenham,West Ham,Leicester,Man Utd,Burnley,7.5,8.2,7.5,0,7.7,9.4,7.9,6.7,9.9,9.7,8.5,9.4,9,9,279.7
David,de Gea,GLK,MUN,5400000,7,79,3.2,5.92592592592593E-07,1.46296296296296E-05,0,1105119,2,29,0,64,0,0,0,14.6,1968,-1,0,79,1,0.7,0,4,5,0,5,0,0,11.4,874063,0,-1,0,1,2250,951,0,0,380,Wolverhampton,Chelsea,Watford,Everton,Man City,3.2,2.5,3.6,2.6,3.1,3,3.4,2.3,3.6,3.3,2.7,2.6,4.4,2.3,46.1
Troy,Deeney,FWD,WAT,6300000,5,53,3.8,6.03174603174603E-07,8.41269841269841E-06,0,226415,3,15,0,0,0,5,0,8.4,1941,-2,0,53,2,0.8,1,5.2,8,0,5,0,1,2.3,194660,0,-1,0,1,1173,3341,0,0,203,Everton,Brighton,Man Utd,Liverpool,Crystal Palace,4.5,3.6,3.5,3.5,3.8,3.8,3.5,4.5,3.8,5.5,4.1,3.7,4.5,3.6,102.1
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,-1,0,0,0,3,0,0,0,Arsenal,Southampton,Bournemouth,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,-1,0,0,0,8,0,0,0,Everton,Brighton,Man Utd,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5300000,-2,23,0.958333333333333,1.80817610062893E-07,4.33962264150943E-06,0,29458,3,21,0,0,0,0,0,4.3,292,-2,0,23,2,0.1,0,0.5,2,0,2,0,0,0.2,13167,0,-1,0,0,1106,21,0,1,187,Watford,Crystal Palace,Arsenal,Man Utd,Chelsea,0,0,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,32.2
Leander,Dendoncker,MID,WOL,4400000,1,62,2.5,5.68181818181818E-07,1.40909090909091E-05,0,1146954,2,29,0,0,0,2,0,14.1,5421,-1,0,62,1,0.9,0,3.8,6,0,4,0,0,9.9,904769,1,-1,0,2,1998,3419,0,0,309,Man Utd,Leicester,Norwich,Tottenham,Brighton,1.5,1.6,2.1,1.4,2.2,1.6,2.3,1.4,2.3,2.5,2.3,1.9,2.1,1.5,67.2
Gerard,Deulofeu,FWD,WAT,6100000,5,83,3.3,5.40983606557377E-07,1.36065573770492E-05,0,554960,3,29,0,0,0,4,0,13.6,1889,-4,0,83,4,0.6,0,3.5,9,0,8,0,5,3.1,382957,0,-1,0,2,1886,3193,0,0,315,Everton,Brighton,Man Utd,Liverpool,Crystal Palace,3.7,2.9,2.8,2.8,3.1,3.1,2.8,3.7,3.1,4.6,3.3,3,3.6,2.9,186.6
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,10928,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7676,0,-1,0,0,0,6,0,0,0,Brighton,Man City,Liverpool,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,0,16,0.666666666666667,1.38888888888889E-07,3.33333333333333E-06,0,18580,4,12,0,0,0,0,0,3.3,41,-2,0,16,2,0,0,0.2,0,0,1,0,1,0.2,12144,0,-1,0,0,645,41,0,0,72,Man City,Aston Villa,Chelsea,Wolverhampton,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.6
Lucas,Digne,DEF,EVE,5800000,1,81,3.4,5.86206896551724E-07,1.39655172413793E-05,0,1954157,2,35,0,0,0,0,0,14,6099,-2,0,81,2,0.9,0,5.2,12,0,6,0,5,13.1,1211156,1,-1,0,3,2061,3188,0,0,442,Watford,Crystal Palace,Arsenal,Man Utd,Chelsea,2.6,4.1,2.3,4.2,2.9,3.6,2.8,3.5,3.5,2.9,2.5,5.1,2.8,3.8,153.9
Issa,Diop,DEF,WHU,4400000,7,43,2.3,5.22727272727273E-07,9.77272727272727E-06,0,361248,7,35,0,0,0,2,0,9.8,408,-1,0,43,1,0.7,0,3,2,0,3,0,0,2.1,244313,0,-1,0,0,1595,701,0,0,244,Brighton,Man City,Liverpool,Southampton,Arsenal,2.2,1.6,1.7,1.4,1.3,1.7,2.1,2,2.1,1.8,1.7,2,1.4,3,49.6
Moussa,Djenepo,MID,SOU,5200000,2,35,1.45833333333333,2.80448717948718E-07,6.73076923076923E-06,0,30363,4,12,0,0,0,2,0,6.7,33,-3,0,35,3,0.2,0,1,3,0,1,0,1,0.1,27405,0,-1,0,1,752,135,0,0,129,Liverpool,Burnley,Aston Villa,West Ham,Newcastle,0.7,0.8,0.7,0.7,0.9,0.7,0.8,0.9,0.7,0.8,0.7,0.8,1,1,48.4
Mihai-Alexandru,Dobre,MID,BOU,4500000,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,-1,0,0,0,2,0,0,0,Aston Villa,Sheffield United,Burnley,Chelsea,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,WOL,6100000,6,83,3.6,5.9016393442623E-07,1.36065573770492E-05,0,431245,1,24,0,0,0,3,0,13.6,1685,1,0,83,-1,0.4,0,2.5,6,0,4,0,3,4.1,435020,0,-1,0,2,1787,1739,0,0,296,Man Utd,Leicester,Norwich,Tottenham,Brighton,3,3.5,4.4,4.2,4.1,4.3,3.8,4.4,3.3,3.4,4.7,2.9,4.2,3.6,101.3
Abdoulaye,Doucoure,MID,WAT,5700000,2,75,3.1,5.43859649122807E-07,1.31578947368421E-05,0,244542,7,37,0,0,0,3,0,13.2,4037,-3,0,75,3,0.8,0,4.8,7,0,8,0,2,2.5,210060,1,-1,0,1,2096,1090,0,0,321,Everton,Brighton,Man Utd,Liverpool,Crystal Palace,3.3,2.3,2,2.1,2.3,2.4,2.6,2.7,2,3.1,3.5,2.1,1.9,2.6,120.4
,Douglas Luiz,MID,AVL,4400000,1,65,2.8,6.36363636363636E-07,1.47727272727273E-05,0,494529,4,31,0,0,0,3,0,14.8,2757,-1,0,65,1,0.7,0,3.2,5,0,5,0,2,4,694095,0,-1,0,0,1441,3458,0,0,263,Bournemouth,Tottenham,Southampton,Leicester,Chelsea,2.1,2.4,2.4,0,1.5,2.2,1.9,2.8,1.4,2.9,2.7,1.7,2.9,1.6,82.4
Luke,Dreher,MID,CRY,4300000,0,0,0,0,0,0,9604,0,0,0,0,0,0,0,0,86,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10747,0,-1,0,0,0,49,0,0,0,Sheffield United,Everton,Newcastle,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,AVL,4400000,0,5,0.208333333333333,4.73484848484849E-08,1.13636363636364E-06,0,134640,1,9,0,0,0,0,0,1.1,106,-1,0,5,1,0.2,0,1,0,0,0,0,0,0.6,23078,0,-1,0,0,258,58,0,0,25,Bournemouth,Tottenham,Southampton,Leicester,Chelsea,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.5
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,1348,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,0,-1,0,0,0,2,0,0,0,Arsenal,Southampton,Bournemouth,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5300000,0,14,1.4,2.64150943396226E-07,2.64150943396226E-06,0,14273,0,3,0,0,0,1,0,2.6,6,-2,0,14,2,0.1,0,0.5,0,0,0,0,0,0.1,5013,0,-1,0,0,124,12,0,0,42,Newcastle,Liverpool,Wolverhampton,Leicester,Sheffield United,0.7,0.7,0.7,0.8,0.7,1,1,0.7,1.1,0.7,1,0.7,1,0.8,8.4
Martin,Dubravka,GLK,NEW,5000000,7,99,4,8E-07,1.98E-05,0,90572,0,36,0,101,0,0,0,19.8,937,0,0,99,0,1,0,5,6,0,7,0,0,1.7,122796,0,-1,0,1,2250,1817,0,0,494,Norwich,Arsenal,Crystal Palace,Burnley,Southampton,5.3,3.1,4,4.3,3.8,4.5,6,3.5,5.7,3.5,3.4,5.7,3.6,4.6,74.5
Ondrej,Duda,MID,NOR,5000000,3,11,0.458333333333333,9.16666666666667E-08,2.2E-06,0,3412,0,2,0,0,0,0,0,2.2,272,0,0,11,0,0.7,0,3.7,0,0,2,0,1,0.1,12874,0,-1,0,0,257,96,0,0,60,Newcastle,Liverpool,Wolverhampton,Leicester,Sheffield United,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,24.5
Mark,Duffy,MID,SHU,5200000,0,0,0,0,0,0,5189,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0,284,0,-1,0,0,0,3,0,0,0,Crystal Palace,Bournemouth,Brighton,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4800000,0,31,1.29166666666667,2.69097222222222E-07,6.45833333333333E-06,0,172035,1,13,0,0,0,1,0,6.5,576,-2,0,31,2,0,0,0.2,0,0,2,0,0,0.9,49694,0,-1,0,0,891,3,0,0,158,West Ham,Watford,Sheffield United,Crystal Palace,Wolverhampton,0,0.8,0.6,0.9,0.6,0.7,0.6,1,0.6,0.8,0.6,0.6,1.2,0.6,27.3
Paul,Dummett,DEF,NEW,4400000,0,44,1.83333333333333,4.16666666666667E-07,1E-05,0,31265,2,20,0,0,0,0,0,10,83,-1,0,44,1,0,0,0.2,4,0,5,0,0,0.2,24344,1,-1,0,0,1227,0,0,0,230,Norwich,Arsenal,Crystal Palace,Burnley,Southampton,0,0,0,0,0,1.4,2.3,1,1.9,1,0.9,2,1,1.4,37.7
Lewis,Dunk,DEF,BHA,4800000,1,79,3.4,7.08333333333333E-07,1.64583333333333E-05,0,899646,8,33,0,0,0,2,0,16.5,10367,3,0,79,-3,0.3,0,1.2,11,0,5,0,3,14.3,1354952,0,-1,0,3,2070,2995,0,0,442,West Ham,Watford,Sheffield United,Crystal Palace,Wolverhampton,3.8,3.7,2.9,4,2.6,3.2,2.8,4.1,2.9,3.6,3.2,3,4.8,2.5,92.6
Jake,Eastwood,GLK,SHU,4300000,0,0,0,0,0,0,13757,0,0,0,0,0,0,0,0,17,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1956,0,-1,0,0,0,7,0,0,0,Crystal Palace,Bournemouth,Brighton,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,0,66,3.1,5.16666666666667E-07,1.1E-05,0,1421101,3,23,0,42,0,0,0,11,1812,0,0,66,0,0.4,0,2.2,2,0,7,0,0,11.5,873966,0,-1,0,0,1811,1729,0,1,333,Tottenham,West Ham,Leicester,Man Utd,Burnley,3.5,3.7,2.7,0,2.5,2.6,3,2.8,3,3.9,2.8,2.9,2.7,3.4,36.8
John,Egan,DEF,SHU,4500000,6,80,3.33333333333333,7.40740740740741E-07,1.77777777777778E-05,0,55294,2,20,0,0,0,0,0,17.8,657,0,0,80,0,0.9,0,4,3,0,9,0,0,1.4,135566,0,-1,0,0,2148,7893,0,0,386,Crystal Palace,Bournemouth,Brighton,Norwich,Newcastle,3.3,3.4,3.7,0,3.9,3.8,2.7,4.3,2.6,3,3.4,3,4.2,3.2,67.9
Anwar,El Ghazi,MID,AVL,5500000,1,72,3.3,6E-07,1.30909090909091E-05,0,223422,3,35,0,0,0,4,0,13.1,1036,0,0,72,0,0.5,0,2.8,0,0,4,0,4,0.9,249870,0,-1,0,0,1550,260,0,0,221,Bournemouth,Tottenham,Southampton,Leicester,Chelsea,2.7,3.1,3.1,0,1.9,2.9,2.5,3.5,1.8,3.7,3.4,2.3,3.7,2.2,126.3
Ahmed,El Mohamady,DEF,AVL,4200000,0,19,0.791666666666667,1.88492063492063E-07,4.52380952380952E-06,0,145865,0,24,0,0,0,0,0,4.5,361,-3,0,19,3,0,0,-0.2,5,0,1,0,1,0.9,70568,0,-1,0,0,701,119,0,0,154,Bournemouth,Tottenham,Southampton,Leicester,Chelsea,0.4,0.5,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,43.6
Robert,Elliot,GLK,NEW,4000000,0,0,0,0,0,0,1972,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6974,0,-1,0,0,0,63,0,0,0,Norwich,Arsenal,Crystal Palace,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4500000,0,1,0.0416666666666667,9.25925925925926E-09,2.22222222222222E-07,0,888,0,0,0,0,0,0,0,0.2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1016,0,-1,0,0,1,5,0,0,3,Southampton,Norwich,West Ham,Watford,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,116456,0,0,0,0,0,0,0,0,266,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,122840,0,-1,0,0,0,37,0,0,0,Burnley,Newcastle,Everton,West Ham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5200000,0,0,0,0,0,0,3339,0,0,0,0,0,0,0,0,5,-3,1,0,3,0,0,0,0,0,0,0,0,0,305,0,-1,0,0,0,1,-1,0,0,Liverpool,Burnley,Aston Villa,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,0,18,0.75,1.36363636363636E-07,3.27272727272727E-06,0,228563,3,21,0,0,0,0,0,3.3,204,0,0,18,0,0,0,0,0,0,1,0,0,0.7,177961,0,-1,0,0,1020,54,0,0,179,Leicester,Man Utd,Tottenham,Bournemouth,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,73.1
Bjorn,Engels,DEF,AVL,4400000,1,35,2.3,5.22727272727273E-07,7.95454545454546E-06,0,86984,1,25,0,0,0,0,0,8,147,-1,0,35,1,0,0,0.2,4,0,3,0,0,0.5,95917,0,-1,0,1,1266,16,0,0,223,Bournemouth,Tottenham,Southampton,Leicester,Chelsea,1.4,2.8,1.5,0,1.4,2.1,1.9,1.9,1.5,2.4,2.4,1.6,1.8,2,33.9
Christian,Eriksen,MID,TOT,8600000,0,48,2.4,2.7906976744186E-07,5.58139534883721E-06,0,440964,5,18,0,0,0,2,0,5.6,1768,-4,0,48,4,0.1,0,1,6,0,1,0,2,2.6,142626,0,-1,0,0,1090,14,0,0,205,Man City,Aston Villa,Chelsea,Wolverhampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3
Jonny,Evans,DEF,LEI,5300000,0,90,3.6,6.79245283018868E-07,1.69811320754717E-05,0,349757,4,26,0,0,0,1,0,17,7910,3,0,90,-3,0.2,0,1,7,0,8,0,2,6.2,691744,0,-1,0,2,2214,1716,0,0,494,Chelsea,Wolverhampton,Man City,Norwich,Aston Villa,3.8,3.1,3.2,3.5,5.2,3.2,4.1,3.8,4.2,2.9,3.3,3.6,4.2,4.2,82.9
Lukasz,Fabianski,GLK,WHU,4900000,2,51,4.2,8.57142857142857E-07,1.04081632653061E-05,0,526684,1,15,0,35,0,0,0,10.4,714,-1,0,51,1,0.2,0,1,5,0,4,0,0,2.1,324614,0,-1,1,3,947,267,0,0,221,Brighton,Man City,Liverpool,Southampton,Arsenal,5.2,4.1,4.4,3.8,3.6,4.4,5.1,4.9,5.1,4.4,4.3,4.9,3.7,6.2,27
,Fabinho,MID,LIV,5400000,3,38,1.58333333333333,2.9320987654321E-07,7.03703703703704E-06,0,147385,5,10,0,0,0,1,0,7,154,-1,0,38,1,0.2,0,1.2,4,0,3,0,1,1,112684,0,-1,0,0,1144,108,0,0,221,Southampton,Norwich,West Ham,Watford,Bournemouth,0.8,0.8,0.8,0.9,1.1,0.8,0.9,0.8,0.9,0.8,1.1,1,0.8,0.9,49.6
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.0416666666666667,9.46969696969697E-09,2.27272727272727E-07,0,26075,0,1,0,1,0,0,0,0.2,22,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,4985,0,-1,0,0,21,13,0,0,6,Newcastle,Liverpool,Wolverhampton,Leicester,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,4312,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4555,0,-1,0,0,0,3,0,0,0,Newcastle,Liverpool,Wolverhampton,Leicester,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6600000,0,57,3,4.54545454545455E-07,8.63636363636364E-06,0,551980,1,25,0,0,0,1,0,8.6,996,-4,0,57,4,0.1,0,0.4,1,0,6,0,4,2.6,177147,0,-1,0,0,1337,9,0,0,282,Brighton,Man City,Liverpool,Southampton,Arsenal,0,0,1.7,2.5,2.6,2.9,1.9,2.3,2.4,3.1,2.1,3.2,1.9,2.7,111
,Fernandes,MID,MUN,8000000,2,2,0.0833333333333333,1.04166666666667E-08,2.5E-07,0,3570,1,0,0,0,0,0,0,0.2,1329,0,0,2,0,0.2,0,2,0,0,1,0,0,1.7,128709,0,-1,0,0,90,31643,0,0,2,Wolverhampton,Chelsea,Watford,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
,Fernandes,MID,TOT,5000000,0,2,0.0833333333333333,1.66666666666667E-08,4E-07,0,1416,0,0,0,0,0,0,0,0.4,108,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0,3904,0,-1,0,0,25,99,0,0,7,Man City,Aston Villa,Chelsea,Wolverhampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Federico,Fernandez,DEF,NEW,4400000,9,67,3.5,7.95454545454545E-07,1.52272727272727E-05,0,46243,4,22,0,0,0,2,0,15.2,780,-1,0,67,1,1.2,0,5.2,10,0,4,0,2,1.1,105649,0,-1,0,4,1463,9092,0,0,302,Norwich,Arsenal,Crystal Palace,Burnley,Southampton,4.4,2.5,3.2,3.6,3.1,3.7,5.2,2.9,4.8,2.9,2.8,4.8,3,3.8,71
,Fernandinho,MID,MCI,5200000,0,38,1.9,3.65384615384615E-07,7.30769230769231E-06,0,81439,5,19,0,0,0,0,0,7.3,511,-3,0,38,3,0.2,0,1,1,0,8,0,0,0.7,38218,1,-1,0,0,1725,28,0,1,284,Tottenham,West Ham,Leicester,Man Utd,Burnley,0,1.1,1,0,1,1.4,1,1,1.6,1.5,1.2,1.4,1.3,1.3,61
Roberto,Firmino,FWD,LIV,9600000,11,122,4.9,5.10416666666667E-07,1.27083333333333E-05,0,1351129,0,10,0,0,0,8,0,12.7,5686,1,0,122,-1,0.6,0,6.2,18,0,13,0,8,18,1812858,0,-1,0,2,2062,37413,0,0,480,Southampton,Norwich,West Ham,Watford,Bournemouth,6.1,6.1,6.1,5.6,6.3,5.1,6.3,6.3,6.8,5.6,6,5.6,6,4.6,238.2
John,Fleck,MID,SHU,5100000,2,87,4,7.84313725490196E-07,1.70588235294118E-05,0,191700,7,19,0,0,0,5,0,17.1,5509,1,-1,87,-1,1.1,0,5.5,13,0,7,0,2,6.1,616129,0,-1,0,4,1918,13544,1,0,386,Crystal Palace,Bournemouth,Brighton,Norwich,Newcastle,3.7,4.6,4.4,0,4.3,3.9,3.2,3.7,4.1,4.3,3.5,3.2,4.6,4.6,133.6
Phil,Foden,MID,MCI,5100000,0,16,0.666666666666667,1.30718954248366E-07,3.13725490196078E-06,0,43534,0,4,0,0,0,0,0,3.1,98,-4,0,16,4,0,0,0.2,0,0,0,0,1,0.3,14652,0,-1,0,0,258,56,0,0,67,Tottenham,West Ham,Leicester,Man Utd,Burnley,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,31.1
Pablo,Fornals,MID,WHU,6000000,1,55,2.29166666666667,3.81944444444444E-07,9.16666666666667E-06,0,68169,1,22,0,0,0,1,0,9.2,655,-5,0,55,5,0.2,0,1,3,0,4,0,3,0.4,32814,0,-1,0,1,1238,14,0,0,192,Brighton,Man City,Liverpool,Southampton,Arsenal,2,1.1,1.1,1.6,1.7,1.9,1.2,1.5,1.6,2.1,1.3,2.1,1.2,1.8,72.2
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,48720,0,0,0,0,0,0,0,0,30,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3119,0,-1,0,0,0,3,0,0,0,Liverpool,Burnley,Aston Villa,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4900000,1,99,4,8.16326530612245E-07,2.02040816326531E-05,0,221252,1,39,0,79,0,0,0,20.2,6402,-1,0,99,1,0.9,0,4.5,15,0,8,0,0,5,375390,0,-1,0,1,2250,1096,0,0,470,Everton,Brighton,Man Utd,Liverpool,Crystal Palace,5.5,3.8,3.4,4.5,4.1,4.3,3.3,3.6,4,5.2,5.8,4.8,4,3.2,63
Dimitri,Foulquier,DEF,WAT,4000000,0,1,0.3,7.5E-08,2.5E-07,0,15597,0,6,0,0,0,0,0,0.2,73,0,0,1,0,0,0,0,0,0,0,0,0,0.2,18640,0,-1,0,0,57,3,0,0,12,Everton,Brighton,Man Utd,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Juan,Foyth,DEF,TOT,4800000,0,3,0.125,2.60416666666667E-08,6.25E-07,0,3463,1,3,0,0,0,0,0,0.6,19,-2,0,3,2,0,0,0,0,0,0,0,0,0,2414,0,-1,0,0,66,17,0,0,9,Man City,Aston Villa,Chelsea,Wolverhampton,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.1
Simon,Francis,DEF,BOU,4400000,2,16,0.666666666666667,1.51515151515151E-07,3.63636363636364E-06,0,3561,1,16,0,0,0,0,0,3.6,19,-1,0,16,1,0.3,0,1.5,1,0,1,0,0,0,4445,0,-1,0,0,784,25,0,1,135,Aston Villa,Sheffield United,Burnley,Chelsea,Liverpool,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,31.7
Ryan,Fraser,MID,BOU,6900000,5,63,2.6,3.76811594202899E-07,9.13043478260869E-06,0,1118676,2,28,0,0,0,1,0,9.1,474,-6,0,63,6,0.4,0,2.8,2,0,4,0,4,2.7,143389,0,-1,0,0,1778,311,0,0,260,Aston Villa,Sheffield United,Burnley,Chelsea,Liverpool,2.2,2.6,2,1.8,1.3,2.3,2,2.6,1.5,2,1.7,1.3,2,1.7,117
,Fred,MID,MUN,5300000,3,38,1.8,3.39622641509434E-07,7.16981132075472E-06,0,22321,4,23,0,0,0,0,0,7.2,239,-2,0,38,2,0.5,0,2.5,0,0,3,0,0,0.3,22767,0,-1,0,0,1678,309,0,0,270,Wolverhampton,Chelsea,Watford,Everton,Man City,1.4,0.9,1.6,0.9,0.9,0.9,1.8,0.9,1.6,0.9,1.2,0.9,1.2,0.9,99
Ryan,Fredericks,DEF,WHU,4400000,1,56,2.9,6.59090909090909E-07,1.27272727272727E-05,0,131445,5,29,0,0,0,0,0,12.7,152,-1,0,56,1,0,0,0.2,5,0,6,0,2,0.4,126741,0,-1,0,1,1627,53,0,0,311,Brighton,Man City,Liverpool,Southampton,Arsenal,3.1,2.3,2.5,2.1,2,2.5,3,2.8,3,2.5,2.4,2.8,2.1,4.1,64.3
Kieron,Freeman,DEF,SHU,4200000,0,0,0,0,0,0,10409,0,0,0,0,0,0,0,0,28,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,4321,0,-1,0,0,0,38,0,0,0,Crystal Palace,Bournemouth,Brighton,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
