FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Dan,Gosling,MID,BOU,4700000,2,30,1.8,3.82978723404255E-07,6.38297872340426E-06,0,7891,4,17,0,0,0,0,0,6.4,232,-3,0,30,3,0.5,0,2.5,0,0,3,0,1,0.1,4924,0,0,0,0,1084,456,0,0,130,Liverpool,Wolverhampton,Arsenal,Man City,Huddersfield,0.9,1.4,0.9,1,1.2,1.6,0.9,1.7,0.9,1.9,0.9,0.9,1,41.7
Karlan,Grant,FWD,HUD,5000000,1,1,0.04,8E-09,2E-07,0,79,0,2,0,0,0,0,0,0.2,60,0,0,1,0,0.2,0,1,0,0,0,0,0,0,431,0,0,0,0,23,191,0,0,2,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,37,-1,0,0,1,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,18,0,0,0,Fulham,Liverpool,Crystal Palace,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,1,36,1.44,2.44067796610169E-07,6.10169491525424E-06,0,140599,1,11,0,0,0,3,0,6.1,496,-1,0,36,1,0.1,0,0.3,2,0,3,0,0,0.5,121232,0,0,0,0,734,460,0,0,95,Everton,Cardiff City,Liverpool,Leicester,Man City,1,0.8,0.7,0.8,0.7,1,1,1.4,1.1,1,0.8,0.7,1,53.1
Demarai,Gray,MID,LEI,5400000,2,59,2.7,5E-07,1.09259259259259E-05,0,206678,2,18,0,0,0,3,0,10.9,1287,-1,0,59,1,0.6,0,3,2,0,5,0,1,0.8,176357,0,0,0,0,1344,1634,0,0,170,Tottenham,Crystal Palace,Brighton,Watford,Fulham,2,2,2.6,2.2,2.7,2.4,2.6,3,2.4,2.2,2.4,1.5,1.6,84.6
Pascal,Gro?,MID,BHA,6700000,6,55,3.2,4.77611940298508E-07,8.2089552238806E-06,0,347641,0,19,0,0,0,2,0,8.2,2110,-3,0,55,3,0.9,1,5.8,9,0,2,0,2,1.8,71471,0,0,0,1,1246,11648,0,0,237,Burnley,Leicester,Huddersfield,Crystal Palace,Cardiff City,3.8,0,2.6,3.8,2.6,3.5,3.6,2,3.9,2.3,3.7,1.9,2.5,106.4
Vicente,Guaita,GLK,CRY,4200000,6,34,1.36,3.23809523809524E-07,8.09523809523809E-06,0,68845,2,4,0,16,0,0,0,8.1,2158,-3,0,34,3,0.6,0,2.5,2,0,4,0,0,1.5,140080,0,0,0,0,674,11420,0,0,141,West Ham,Leicester,Man Utd,Burnley,Brighton,0.8,1,0.7,0.7,0.9,1,1,0.8,0.7,0.7,1.2,1.1,0.8,10.1
Johann Berg,Gudmundsson,MID,BUR,5500000,1,67,3.5,6.36363636363636E-07,1.21818181818182E-05,0,381087,2,30,0,0,0,2,0,12.2,1778,-5,0,67,5,0.1,0,0.5,5,0,5,0,5,1.1,325196,0,0,0,1,1390,798,0,0,246,Brighton,Tottenham,Newcastle,Crystal Palace,Liverpool,2.8,2.6,3.6,3.5,2.1,3.4,3.5,2.5,3.7,2.1,2.7,2.5,4,105.1
Matteo,Guendouzi,MID,ARS,4400000,2,33,1.5,3.40909090909091E-07,7.5E-06,0,241018,5,23,0,0,0,0,0,7.5,3955,-1,0,33,1,0.5,0,2,0,0,2,0,0,1.9,247409,0,0,0,0,1463,9473,0,0,241,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0.9,1.1,1.3,0.8,0.8,0.8,1.2,0.8,0.8,1,0.8,1.3,0.8,58.2
Idrissa,Gueye,MID,EVE,4700000,2,41,2,4.25531914893617E-07,8.72340425531915E-06,0,27533,5,24,0,0,0,0,0,8.5,414,-3,1,41,3,0.3,0,1.2,0,0,5,0,0,0.3,9416,0,0,0,0,1782,251,-1,0,269,Watford,Cardiff City,Liverpool,Newcastle,Chelsea,1.1,0,1,1.1,1.5,1.1,1.1,1.7,1.3,1.1,1.4,1.8,1,58.1
Ilkay,Gundogan,MID,MCI,5400000,4,70,2.69230769230769,4.98575498575499E-07,1.2962962962963E-05,0,458272,1,12,0,0,0,4,0,13,6670,-1,0,70,1,0.3,0,1.8,8,0,5,0,2,1.9,445103,0,0,0,1,1141,4922,0,0,300,Chelsea,West Ham,Bournemouth,Watford,Man Utd,1.8,0,2.3,1.7,2.2,1.7,2.1,2.5,2.3,1.6,2.1,2.2,1.9,110.4
Angus,Gunn,GLK,SOU,4300000,0,11,0.44,1.02325581395349E-07,2.55813953488372E-06,0,15396,0,0,0,6,0,0,0,2.6,740,-2,0,11,2,0,0,0,3,0,1,0,0,0.2,14435,0,0,0,1,90,97,0,0,34,Cardiff City,Arsenal,Fulham,Man Utd,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.6
Aron,Gunnarsson,MID,CAR,4400000,6,44,1.76,4E-07,1E-05,0,97726,2,23,0,0,0,1,0,10,2337,-1,0,44,1,0.6,0,2.8,3,0,4,0,1,0.9,79617,0,0,0,1,1298,7422,0,0,184,Southampton,Watford,Everton,Wolverhampton,West Ham,1.1,1.2,1.2,0.9,1.2,0.9,0.9,0.9,1,0.9,1,1.2,0.9,51.9
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,5439,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8994,0,0,0,0,0,1424,0,0,0,Burnley,Leicester,Huddersfield,Crystal Palace,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4400000,0,48,2.3,5.22727272727273E-07,1.09090909090909E-05,0,6097,1,29,0,0,0,0,0,10.9,134,-1,0,48,1,0.5,0,2.3,1,0,4,0,0,0.1,4297,0,0,0,0,1658,30,0,0,279,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,1.6,1.8,2.1,1.7,1.9,1.9,2.3,1.8,2.2,2,2,1.7,1.9,68.3
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1516,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,6,0,0,0,Southampton,Watford,Everton,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,0,4,0.16,4E-08,1E-06,0,330540,0,9,0,11,0,0,0,1,11632,0,0,4,0,0,0,0,0,0,0,0,0,6.3,486764,0,0,0,0,192,483,0,0,39,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.8
Kadeem,Harris,MID,CAR,4500000,0,23,0.92,2.04444444444444E-07,5.11111111111111E-06,0,2294,1,6,0,0,0,1,0,5.1,43,0,0,23,0,0.1,0,0.3,0,0,1,0,1,0,2706,0,0,0,0,355,26,0,0,77,Southampton,Watford,Everton,Wolverhampton,West Ham,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,26
Joe,Hart,GLK,BUR,4300000,0,69,3.6,8.37209302325581E-07,1.6046511627907E-05,0,535887,0,41,0,77,0,0,0,16,16469,-2,0,69,2,0,0,0,7,0,4,0,0,5.5,532765,0,0,1,2,1710,2307,0,0,378,Brighton,Tottenham,Newcastle,Crystal Palace,Liverpool,3.1,3.9,3.3,4.1,3.5,3.9,4.4,2.4,5.2,4.2,4,4.3,3.6,60.3
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,18850,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20548,0,0,0,0,0,6,0,0,0,Newcastle,Bournemouth,Huddersfield,Cardiff City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4300000,2,25,1,2.32558139534884E-07,5.81395348837209E-06,0,17417,0,12,0,0,0,0,0,5.8,1887,-2,0,25,2,0.9,0,3.8,0,0,2,0,2,0.4,30012,0,0,0,0,763,9380,0,1,119,Wolverhampton,Huddersfield,Burnley,West Ham,Everton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,30
Eden,Hazard,MID,CHE,10900000,15,163,6.8,6.23853211009174E-07,1.4954128440367E-05,0,2729524,2,20,0,0,0,12,0,15,114818,4,0,163,-4,0.6,0,6,21,0,9,0,10,28.4,3539218,0,0,0,6,1925,58799,0,0,580,Man City,Tottenham,Fulham,Wolverhampton,Everton,6,0,7,8.1,8.9,7.2,7.6,8.8,6.4,9.8,7.5,8.7,8.9,288.1
Rhys,Healey,FWD,CAR,4500000,0,1,0.04,8.88888888888889E-09,2.22222222222222E-07,0,3399,0,0,0,0,0,0,0,0.2,1247,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,8690,0,0,0,0,17,1715,0,0,1,Southampton,Watford,Everton,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Tom,Heaton,GLK,BUR,4800000,3,26,1.04,2.16666666666667E-07,5.41666666666667E-06,0,15878,1,5,0,22,0,0,0,5.4,1601,-2,0,26,2,0.8,0,4,3,0,2,0,0,0.5,34756,0,0,0,0,540,2599,0,0,117,Brighton,Tottenham,Newcastle,Crystal Palace,Liverpool,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.9,0.6,0.5,0.6,0.5,17.3
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,11076,0,0,0,0,0,0,0,0,33,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1409,0,0,0,0,0,9,0,0,0,Burnley,Leicester,Huddersfield,Crystal Palace,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,0,36,1.44,2.71698113207547E-07,6.79245283018868E-06,0,55239,0,10,0,0,0,0,0,6.8,897,-2,0,36,2,0.3,0,1.8,0,0,6,0,0,0.6,14101,0,0,0,0,1230,188,0,1,242,Bournemouth,Man Utd,Watford,Everton,Burnley,0,0.7,0.8,0.7,1,0.8,0.7,0.8,0.7,0.7,1,0.9,0.8,42.3
Jeff,Hendrick,MID,BUR,5200000,1,46,1.84,3.53846153846154E-07,8.84615384615385E-06,0,14815,2,30,0,0,0,1,0,8.8,552,-3,0,46,3,0.8,0,4.3,3,0,2,0,2,0.2,11287,0,0,0,1,1159,480,0,0,158,Brighton,Tottenham,Newcastle,Crystal Palace,Liverpool,1,0.9,1.3,1.3,0.9,1.2,1.3,0.9,1.4,0.9,0.9,0.9,1.5,43.7
Wayne,Hennessey,GLK,CRY,4500000,0,64,3.8,8.44444444444444E-07,1.42222222222222E-05,0,470680,0,25,0,41,0,0,0,14.2,8014,0,0,64,0,0,0,0,6,0,5,0,0,3.1,514523,0,0,1,1,1485,574,0,0,295,West Ham,Leicester,Man Utd,Burnley,Brighton,4,4.6,3.6,3.7,4.5,4.7,4.7,4,3.8,2.8,5.1,5,4,33.4
Ander,Herrera,MID,MUN,5000000,3,53,2.12,4.24E-07,1.06E-05,0,96550,3,16,0,0,0,2,0,10.6,7340,0,0,53,0,0.4,0,1.8,6,0,3,0,3,1,137959,0,0,0,0,1104,2567,0,0,256,Fulham,Liverpool,Crystal Palace,Southampton,Arsenal,1.6,1.1,1.7,1.7,1.3,1.1,1.4,1.5,1.4,1.2,1.1,2,1.5,74
Gonzalo,Higuain,FWD,CHE,9500000,13,15,0.6,6.31578947368421E-08,1.57894736842105E-06,0,48023,0,2,0,0,0,2,0,1.6,27033,0,0,15,0,0.8,0,7.5,3,0,1,0,0,3.4,252434,0,0,0,1,154,124827,0,0,63,Man City,Tottenham,Fulham,Wolverhampton,Everton,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.2
Wesley,Hoedt,DEF,SOU,4200000,0,29,2.2,5.23809523809524E-07,6.9047619047619E-06,0,27588,2,24,0,0,0,0,0,6.9,627,-3,0,29,3,0,0,0,3,0,4,0,0,0.2,13993,2,0,0,0,1170,7,0,0,206,Cardiff City,Arsenal,Fulham,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7
Jonathan,Hogg,MID,HUD,4400000,0,37,2.1,4.77272727272727E-07,8.40909090909091E-06,0,36495,4,23,0,0,0,0,0,8.4,1310,-1,0,37,1,0.3,0,1.3,3,0,4,0,1,0.3,34968,0,0,0,0,1489,49,0,1,232,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,0,1.9,1.4,1.4,1.8,1.4,1.7,1.3,1.3,1.3,1,1.1,1.7,46.1
David Junior,Hoilett,MID,CAR,5000000,1,50,2,4E-07,1E-05,0,22072,4,32,0,0,0,2,0,10,228,-5,0,50,5,0.3,0,1.3,1,0,4,0,1,0.1,5841,0,0,0,0,1409,95,0,0,126,Southampton,Watford,Everton,Wolverhampton,West Ham,1.3,1.4,1.4,1.2,1.5,1.1,1.1,1,1.2,1.1,1.2,1.5,1,60.2
Pierre-Emile,H?jbjerg,MID,SOU,4400000,0,48,2.7,6.13636363636364E-07,1.09090909090909E-05,0,391340,6,36,0,0,0,3,0,10.9,7831,-1,0,48,1,0.2,0,0.8,4,0,2,0,1,2.5,491707,0,0,0,1,1590,4015,0,2,272,Cardiff City,Arsenal,Fulham,Man Utd,Tottenham,2.4,1.8,3,1.8,1.6,2,2,1.7,2.3,2.6,2.8,2,2.7,91.6
Rob,Holding,DEF,ARS,4300000,0,24,2.4,5.58139534883721E-07,5.58139534883721E-06,0,60564,1,10,0,0,0,0,0,5.6,396,-2,0,24,2,0,0,0,5,0,1,0,0,0.4,39654,0,0,0,0,806,22,0,0,148,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2
Jose,Holebas,DEF,WAT,4800000,6,86,3.9,8.125E-07,1.79166666666667E-05,0,1161458,9,30,0,0,0,3,0,17.9,14425,3,0,86,-3,1.1,0,5.5,8,0,4,0,7,14.3,1761245,0,0,0,2,1895,59046,0,0,382,Everton,Cardiff City,Liverpool,Leicester,Man City,5.5,4.9,4.2,4.1,3.8,4.2,4.2,4.6,3.8,5.3,4.7,4.9,4.3,116.8
Mason,Holgate,DEF,EVE,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,16475,1,9,0,0,0,0,0,1.2,119,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,14241,0,0,0,0,407,3,0,0,61,Watford,Cardiff City,Liverpool,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,1,4,0.16,3.80952380952381E-08,9.52380952380952E-07,0,254793,0,1,0,0,0,0,0,1,6577,-3,0,4,3,0.2,0,0.8,0,0,0,0,0,2.2,223891,0,0,0,0,74,7660,0,0,13,Man City,Tottenham,Fulham,Wolverhampton,Everton,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2
Will,Hughes,MID,WAT,4900000,3,46,2.3,4.69387755102041E-07,9.38775510204082E-06,0,189870,3,21,0,0,0,1,0,9.4,495,-1,0,46,1,0.3,0,1.5,2,0,5,0,1,0.5,179569,0,0,0,0,1405,292,0,0,146,Everton,Cardiff City,Liverpool,Leicester,Man City,1.7,1.5,1.2,1.6,1.2,2,1.4,2.3,2,2.2,1.7,1.2,1.7,66.1
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1237,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,9,0,0,0,Crystal Palace,Fulham,Man City,Newcastle,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2699,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,2,0,0,0,Liverpool,Wolverhampton,Arsenal,Man City,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5000000,1,17,0.68,1.36E-07,3.4E-06,0,25363,0,11,0,0,0,0,0,3.4,202,-5,0,17,5,0.3,0,1.5,0,0,0,0,1,0.2,3915,0,0,0,0,360,172,0,0,57,Liverpool,Wolverhampton,Arsenal,Man City,Huddersfield,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,23.8
Vicente,Iborra,MID,LEI,4700000,0,9,1.1,2.34042553191489E-07,1.91489361702128E-06,0,4041,0,4,0,0,0,0,0,1.9,49,-3,0,9,3,0,0,0,0,0,0,0,0,0,1230,0,0,0,0,224,0,0,0,31,Tottenham,Crystal Palace,Brighton,Watford,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Kelechi,Iheanacho,FWD,LEI,5700000,1,50,2.4,4.21052631578947E-07,8.7719298245614E-06,0,189785,1,12,0,0,0,1,0,8.8,1328,-3,0,50,3,0.1,0,0.8,3,0,1,0,5,0.9,161424,0,0,0,1,846,388,0,0,142,Tottenham,Crystal Palace,Brighton,Watford,Fulham,2,1.5,2.4,2.1,2.8,2.2,2.4,2.4,1.8,2.3,2.3,1.8,1.6,51.5
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5500000,1,73,4.1,7.45454545454545E-07,1.32727272727273E-05,0,1135578,1,20,0,0,0,7,0,13.3,87932,0,0,73,0,0.2,0,1.3,11,0,4,0,1,4.3,1239536,0,0,0,1,1249,2835,0,0,261,Cardiff City,Arsenal,Fulham,Man Utd,Tottenham,0,4.1,6,4.8,3.8,4.4,4.2,4,4.3,4.5,5.6,4.8,4.7,125.3
Alex,Iwobi,MID,ARS,5400000,2,59,2.7,5E-07,1.09259259259259E-05,0,210806,0,25,0,0,0,2,0,10.9,7086,-1,0,59,1,0.3,0,1.5,1,0,0,0,5,1.4,222935,0,0,0,0,1235,7759,0,0,237,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,2.4,2.8,3.1,1.5,2,1.8,2.9,1.4,1.7,2.5,2,3.1,1.9,90.2
,Izquierdo,MID,BHA,5900000,0,22,0.88,1.49152542372881E-07,3.72881355932203E-06,0,12556,1,6,0,0,0,0,0,3.7,39,-1,0,22,1,0,0,0,0,0,2,0,2,0.1,4347,0,0,0,0,565,21,0,0,67,Burnley,Leicester,Huddersfield,Crystal Palace,Cardiff City,0,0,0,0,0,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.4,26
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2654,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,4,0,0,0,West Ham,Leicester,Man Utd,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,0,-2,-0.0769230769230769,-1.78890876565295E-08,-4.65116279069767E-07,0,85483,0,2,0,0,0,0,0,-0.5,400,-2,0,-2,2,0,0,0,0,0,0,0,0,0.4,5276,0,0,0,0,53,43,0,1,-2,Watford,Cardiff City,Liverpool,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Alireza,Jahanbakhsh,MID,BHA,6700000,0,15,0.6,8.95522388059702E-08,2.23880597014925E-06,0,48050,2,4,0,0,0,0,0,2.2,93,-3,0,15,3,0,0,0,0,0,3,0,0,0.6,2058,0,0,0,0,437,77,0,0,31,Burnley,Leicester,Huddersfield,Crystal Palace,Cardiff City,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.5
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,3627,0,0,0,0,0,0,0,0,45,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,760,0,0,0,0,0,26,0,0,0,Tottenham,Crystal Palace,Brighton,Watford,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,1892,0,0,0,0,0,0,0,0,65,-1,0,0,1,0,0,0,0,0,0,0,0,0,1426,0,0,0,0,0,144,0,0,0,Tottenham,Crystal Palace,Brighton,Watford,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,6,29,1.16,2.36734693877551E-07,5.91836734693878E-06,0,39651,2,9,0,0,0,0,0,5.9,166,-1,0,29,1,0.4,0,1.8,4,0,2,0,1,0.3,18506,0,0,0,0,791,315,0,0,150,Everton,Cardiff City,Liverpool,Leicester,Man City,1,0.8,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.9,0.7,0.8,0.6,36.6
,Jazz Richards,DEF,CAR,3900000,0,1,0.04,1.02564102564103E-08,2.56410256410256E-07,0,46787,0,4,0,0,0,0,0,0.3,768,-1,0,1,1,0,0,0,0,0,0,0,0,0.5,23099,0,0,0,0,97,302,0,0,11,Southampton,Watford,Everton,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Carl,Jenkinson,DEF,ARS,4500000,0,1,0.04,8.88888888888889E-09,2.22222222222222E-07,0,57,0,1,0,0,0,0,0,0.2,35,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,139,0,0,0,0,30,57,0,0,4,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Jesus,FWD,MCI,10000000,6,63,3.1,3.1E-07,6.3E-06,0,323573,0,10,0,0,0,6,0,6.3,25770,-5,1,63,5,0.4,0,4,7,0,1,0,2,1.8,262312,0,0,0,2,813,1571,-1,0,219,Chelsea,West Ham,Bournemouth,Watford,Man Utd,2.9,0,3.5,2.5,3.1,3.1,3.3,3.5,2.7,2.5,2.9,2.9,2.6,125.1
Raul,Jimenez,FWD,WOL,6700000,9,122,4.9,7.3134328358209E-07,1.82089552238806E-05,0,1164591,2,29,0,0,0,9,0,18.2,19022,12,-1,122,-12,1,0,6.8,20,0,7,0,7,31.7,2828285,0,0,0,1,2031,280269,1,0,423,Newcastle,Bournemouth,Huddersfield,Cardiff City,Chelsea,5.8,5.3,6.2,6.4,4.9,6.7,5.9,6,6.2,6.9,5.7,7.1,4.8,195.5
Stefan,Johansen,MID,FUL,5000000,0,11,0.9,1.8E-07,2.2E-06,0,7264,4,12,0,0,0,0,0,2.2,113,-5,0,11,5,0,0,0,0,0,0,0,0,0,957,0,0,0,0,409,2,0,0,48,Man Utd,West Ham,Southampton,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Cameron,John,DEF,WOL,4000000,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,410,0,0,0,Newcastle,Bournemouth,Huddersfield,Cardiff City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreke,Johnson,MID,SOU,4500000,0,1,0.04,8.88888888888889E-09,2.22222222222222E-07,0,165,0,0,0,0,0,0,0,0.2,25,0,0,1,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,1,33,0,0,3,Cardiff City,Arsenal,Fulham,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfie,Jones,DEF,SOU,4000000,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,178,0,0,0,Cardiff City,Arsenal,Fulham,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis,Jones,MID,LIV,4500000,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32,0,0,0,Bournemouth,Man Utd,Watford,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,5100000,1,25,1,1.96078431372549E-07,4.90196078431373E-06,0,157730,0,10,0,0,0,0,0,4.9,1343,-4,0,25,4,0.5,0,2.5,1,0,2,0,0,0.6,15016,0,0,0,0,786,443,0,0,157,Fulham,Liverpool,Crystal Palace,Southampton,Arsenal,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.7,0.7,0.8,19.8
,Jonny,DEF,WOL,4300000,2,66,2.64,6.13953488372093E-07,1.53488372093023E-05,0,259734,5,26,0,0,0,1,0,15.3,5334,-2,0,66,2,0.5,0,2.3,5,0,6,0,1,2.8,373220,0,0,0,1,1799,13447,0,0,315,Newcastle,Bournemouth,Huddersfield,Cardiff City,Chelsea,2.1,1.6,3.1,3.3,2.8,2.1,2,2.2,2.2,2.8,2.5,2.6,2.4,87.9
,Jorginho,MID,CHE,4700000,3,61,2.5,5.31914893617021E-07,1.29787234042553E-05,0,922078,4,21,0,0,0,1,0,13,11147,-3,0,61,3,0.4,0,2,1,0,11,0,0,5.8,675948,0,0,0,0,2072,4744,0,0,370,Man City,Tottenham,Fulham,Wolverhampton,Everton,1.2,0,1.4,1.9,2,1.5,1.6,2,1.2,2.5,1.6,2,2,91.6
,Joselu,FWD,NEW,4700000,0,28,1.12,2.38297872340426E-07,5.95744680851064E-06,0,470605,1,15,0,0,0,2,0,6,4242,-3,0,28,3,0,0,0,3,0,1,0,0,2.2,432963,0,0,0,0,577,2623,0,0,80,Wolverhampton,Huddersfield,Burnley,West Ham,Everton,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,44.1
Diogo,Jota,MID,WOL,6000000,5,79,4,6.66666666666667E-07,1.31666666666667E-05,0,369059,5,18,0,0,0,5,0,13.2,26013,-5,0,79,5,1.3,0,7.8,6,0,5,0,5,3.6,257583,0,0,0,1,1342,53524,0,0,230,Newcastle,Bournemouth,Huddersfield,Cardiff City,Chelsea,0,3.4,4.9,4.3,2.9,4.6,4.1,3.3,4.3,4.9,3.8,5.1,2.9,103.7
Christian,Kabasele,DEF,WAT,4400000,0,29,1.16,2.63636363636364E-07,6.59090909090909E-06,0,46941,1,18,0,0,0,0,0,6.6,291,-1,0,29,1,0.4,0,1.8,1,0,3,0,0,0.3,20209,0,0,0,0,1131,93,0,1,150,Everton,Cardiff City,Liverpool,Leicester,Man City,1,0.8,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.9,0.7,0.8,0.6,43
