FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Grady,Diangana,MID,WHU,4500000,0,20,0.666666666666667,1.48148148148148E-07,4.44444444444444E-06,0,22500,0,12,0,0,0,0,0,4.4,167,0,0,20,0,0.1,0,0.3,0,0,1,0,1,0,24391,0,0,0,0,482,27,0,0,69,Huddersfield,Everton,Chelsea,Man Utd,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,39.7
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,3679,0,0,0,0,0,0,0,0,10,-3,0,0,3,0,0,0,0,0,0,0,0,0,1459,0,0,0,0,0,2,0,0,0,Fulham,Cardiff City,Crystal Palace,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4700000,2,43,1.43333333333333,3.04964539007092E-07,9.14893617021277E-06,0,189174,3,14,0,0,0,2,0,9.1,346,-3,0,43,3,0.1,0,0.5,1,0,5,0,0,1,114172,0,0,0,0,1219,329,0,0,206,Liverpool,Brighton,Huddersfield,Man City,West Ham,0,0.7,1,1,0.7,0.8,0.7,0.7,45.7
Lucas,Digne,DEF,EVE,5200000,4,103,3.8,7.30769230769231E-07,1.98076923076923E-05,0,1020770,4,34,0,0,0,3,0,19.8,10265,2,0,103,-2,1,0,5.3,13,0,7,0,4,9,1303265,1,0,0,2,2250,41704,0,1,526,Chelsea,West Ham,Arsenal,Fulham,Man Utd,5.4,3.6,4,3.6,4,4.1,4.1,4,174.2
Issa,Diop,DEF,WHU,4400000,1,67,2.4,5.45454545454545E-07,1.52272727272727E-05,0,72544,4,37,0,0,0,1,0,15.2,2927,-1,-1,67,1,0.9,0,4,2,0,5,0,0,3,143167,1,0,0,1,2520,27633,1,0,453,Huddersfield,Everton,Chelsea,Man Utd,Leicester,2.7,3,2.3,1.8,2.1,2,2.4,1.8,76.5
Matt,Doherty,DEF,WOL,5400000,1,112,3.7,6.85185185185185E-07,2.07407407407407E-05,0,1105437,4,34,0,0,0,3,0,20.7,78472,9,0,112,-9,0.4,0,2,9,0,6,0,6,19.4,2381792,1,0,0,3,2529,9769,0,0,473,Burnley,Man Utd,Southampton,Brighton,Watford,0,6.9,0,3.6,4.7,3.7,4.5,3.7,162.2
Abdoulaye,Doucoure,MID,WAT,5900000,2,94,3.5,5.93220338983051E-07,1.59322033898305E-05,0,281753,4,41,0,0,0,3,0,15.9,2886,-1,0,94,1,0.5,0,2.8,10,0,5,0,6,1.2,227757,1,0,0,1,2341,509,0,0,420,Man Utd,Fulham,Arsenal,Huddersfield,Wolverhampton,0,2.8,4.3,3.8,3.8,3.6,2.2,3.6,140.7
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2724,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,2,0,0,0,Burnley,Man Utd,Southampton,Brighton,Watford,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,779,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,3,0,0,0,Chelsea,West Ham,Arsenal,Fulham,Man Utd,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4600000,0,0,0,0,0,0,8556,0,0,0,0,0,0,0,0,31,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,2124,0,0,0,0,0,29,0,0,0,Everton,Cardiff City,West Ham,Liverpool,Burnley,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,1,106,3.5,7E-07,2.12E-05,0,49864,1,38,0,83,0,0,0,21.2,2090,0,0,106,0,0.7,0,3.3,8,0,9,0,0,1.1,78788,0,0,0,0,2700,3878,0,0,524,Bournemouth,Arsenal,Crystal Palace,Leicester,Southampton,2.5,2.2,3.5,3.6,4,3.2,4,3.2,66.2
Shane,Duffy,DEF,BHA,4700000,2,99,3.8,8.08510638297872E-07,2.1063829787234E-05,0,538463,4,37,0,0,0,5,0,21.1,24880,2,0,99,-2,0.9,0,4,9,0,6,0,2,5.4,729159,0,0,0,4,2277,15099,0,1,456,Southampton,Tottenham,Bournemouth,Wolverhampton,Newcastle,0,4.8,3.7,4.5,3.7,4.2,2.1,4.4,123.7
Demeaco,Duhaney,DEF,HUD,4000000,0,1,0.0333333333333333,8.33333333333333E-09,2.5E-07,0,52,0,0,0,0,0,0,0,0.3,20,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,149,0,0,0,0,45,37,0,0,1,West Ham,Crystal Palace,Leicester,Tottenham,Watford,0,0,0,0,0,0,0,0,0.5
Paul,Dummett,DEF,NEW,4400000,1,48,2.7,6.13636363636364E-07,1.09090909090909E-05,0,20210,0,17,0,0,0,0,0,10.9,119,-1,0,48,1,0.2,0,0.8,3,0,5,0,0,0.2,14806,0,0,0,1,1341,688,0,0,253,Bournemouth,Arsenal,Crystal Palace,Leicester,Southampton,1.6,1.4,2.3,2.4,2.7,2.1,2.8,2.1,41.8
Lewis,Dunk,DEF,BHA,4400000,5,76,2.8,6.36363636363636E-07,1.72727272727273E-05,0,342484,4,38,0,0,0,2,0,17.3,5825,-1,0,76,1,1,0,4.3,6,0,6,0,1,2.1,310269,0,0,0,1,2341,7365,0,1,450,Southampton,Tottenham,Bournemouth,Wolverhampton,Newcastle,0,3.1,2.3,2.9,2.3,2.7,1.4,2.8,90
Erik,Durm,DEF,HUD,4400000,1,45,1.5,3.40909090909091E-07,1.02272727272727E-05,0,12911,0,25,0,0,0,0,0,10.2,91,-1,0,45,1,0.5,0,2.3,2,0,3,0,1,0.1,4802,0,0,0,1,1486,56,0,0,227,West Ham,Crystal Palace,Leicester,Tottenham,Watford,0,1,0.9,1,1,0.9,0.9,0.9,49.5
Bruno,Ecuele Manga,DEF,CAR,4400000,6,76,2.5,5.68181818181818E-07,1.72727272727273E-05,0,22021,0,55,0,0,0,0,0,17.3,1472,-1,0,76,1,0.5,0,2,2,0,8,0,1,0.3,33942,0,0,0,0,2655,1590,0,0,454,Chelsea,Man City,Burnley,Liverpool,Fulham,0,3.1,1.7,1.5,2.5,1.8,2.2,1.9,75
,Ederson,GLK,MCI,5600000,2,126,4.2,7.5E-07,2.25E-05,0,1092642,2,21,0,47,0,0,0,22.5,36718,1,0,126,-1,0.8,0,4.7,4,0,14,0,1,19.1,1221922,0,0,0,1,2700,11545,0,0,535,Fulham,Cardiff City,Crystal Palace,Tottenham,Man Utd,0,4.2,6.1,4.8,9.4,3.7,4.8,4.1,47.3
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,11548,0,0,0,0,0,0,0,0,137,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1558,0,0,0,0,0,16,0,0,0,Bournemouth,Arsenal,Crystal Palace,Leicester,Southampton,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4200000,0,4,0.133333333333333,3.17460317460317E-08,9.52380952380952E-07,0,196898,0,1,0,0,0,0,0,1,1922,-3,0,4,3,0,0,0,0,0,0,0,0,2.3,122893,0,0,0,0,152,783,0,0,13,Newcastle,Everton,Watford,Crystal Palace,Leicester,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.6
Mohamed,Elyounoussi,MID,SOU,6000000,0,26,0.866666666666667,1.44444444444444E-07,4.33333333333333E-06,0,24149,0,7,0,0,0,0,0,4.3,49,-5,0,26,5,0.1,0,0.3,0,0,4,0,0,0.1,4502,0,0,0,0,695,31,0,0,82,Brighton,Liverpool,Wolverhampton,Newcastle,Bournemouth,0,0.4,0.4,0.4,0.4,0.5,0.4,0.5,50.9
,Emerson,DEF,CHE,5200000,2,7,0.241379310344828,4.64190981432361E-08,1.34615384615385E-06,0,10812,0,7,0,0,0,0,0,1.3,373,-3,0,7,3,0.3,0,1.3,0,0,0,0,0,0.3,8430,0,0,0,0,300,2593,0,0,50,Everton,Cardiff City,West Ham,Liverpool,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,14.2
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,16501,0,0,0,0,0,0,0,0,36,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6801,0,0,0,0,0,4,0,0,0,Burnley,Man Utd,Southampton,Brighton,Watford,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9300000,2,115,4.3,4.62365591397849E-07,1.23655913978495E-05,0,1319897,2,30,0,0,0,5,0,12.4,27012,-2,0,115,2,0.2,0,2,11,0,5,0,9,5.1,695059,0,0,0,2,2050,2464,0,0,489,Liverpool,Brighton,Huddersfield,Man City,West Ham,0,3.3,5.2,5.3,3.1,4.6,4.2,4.2,192.1
Neil,Etheridge,GLK,CAR,4700000,7,123,4.1,8.72340425531915E-07,2.61702127659574E-05,0,469000,2,57,0,104,0,0,0,26.2,28495,2,0,123,-2,0.5,0,2.5,16,0,8,0,0,10.2,1031242,0,0,3,3,2700,5776,0,0,603,Chelsea,Man City,Burnley,Liverpool,Fulham,0,6,3.7,3.4,5.2,3.9,4.5,4.1,87.1
Jonny,Evans,DEF,LEI,4800000,2,52,1.73333333333333,3.61111111111111E-07,1.08333333333333E-05,0,29118,2,22,0,0,0,1,0,10.8,785,-2,0,52,2,0.6,0,3,1,0,5,0,0,0.7,32303,0,0,0,0,1453,4827,0,0,289,Burnley,Bournemouth,Huddersfield,Newcastle,West Ham,1,1.1,1.6,1,1.2,1,1.1,1.7,49.9
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,0,0,0,0,0,71,0,0,0,Liverpool,Brighton,Huddersfield,Man City,West Ham,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4800000,2,115,3.8,7.91666666666667E-07,2.39583333333333E-05,0,749081,0,43,0,117,0,0,0,24,7354,3,0,115,-3,0.7,0,3.5,13,0,5,0,0,22,893791,0,0,1,3,2700,73124,0,0,584,Huddersfield,Everton,Chelsea,Man Utd,Leicester,5.1,5.5,4.4,3.7,4.2,4,4.6,3.7,89.6
,Fabinho,MID,LIV,5500000,1,52,1.73333333333333,3.15151515151515E-07,9.45454545454545E-06,0,73122,5,10,0,0,0,1,0,9.5,998,-5,0,52,5,0.4,0,2.3,0,0,9,0,2,0.6,46709,0,0,0,0,1545,1006,0,0,235,Fulham,Tottenham,Southampton,Chelsea,Cardiff City,1.1,0.9,1,0.9,0.9,1.5,1.1,1.2,73.1
Cesc,Fabregas,MID,CHE,6200000,0,6,1,1.61290322580645E-07,9.67741935483871E-07,0,59874,1,2,0,0,0,0,0,1,64,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,4867,0,0,0,0,175,3,0,0,36,Everton,Cardiff City,West Ham,Liverpool,Burnley,0,0,0,0,0,0,0,0,10.9
,Fabri,GLK,FUL,4300000,0,8,0.266666666666667,6.2015503875969E-08,1.86046511627907E-06,0,23318,0,5,0,15,0,0,0,1.9,136,-2,0,8,2,0,0,0,2,0,0,0,0,0.2,16596,0,0,0,0,180,70,0,0,47,Liverpool,Man City,Watford,Everton,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.5
,Felipe Anderson,MID,WHU,7200000,1,130,4.3,5.97222222222222E-07,1.80555555555556E-05,0,1730394,3,39,0,0,0,8,0,18.1,43452,2,0,130,-2,0.3,0,2,17,0,6,0,4,18.4,2492075,0,0,0,4,2505,115564,0,0,514,Huddersfield,Everton,Chelsea,Man Utd,Leicester,5.7,4.6,3,3.7,4.7,3.5,5.3,3.8,211.9
Marouane,Fellaini,MID,MUN,4800000,0,26,0.866666666666667,1.80555555555556E-07,5.41666666666667E-06,0,89394,1,14,0,0,0,0,0,5.4,152,-2,0,26,2,0,0,0,0,0,1,0,2,0.4,66214,0,0,0,0,746,11,0,0,119,Watford,Wolverhampton,West Ham,Everton,Man City,0,0,0,0,0,0.4,0.4,0.4,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,12290,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.1,266,0,0,0,0,0,1,0,0,0,Huddersfield,Everton,Chelsea,Man Utd,Leicester,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,42,1.4,3.18181818181818E-07,9.54545454545455E-06,0,41368,2,21,0,0,0,0,0,9.5,236,-1,0,42,1,0,0,0,5,0,3,0,2,0.2,37520,0,0,0,0,1260,216,0,0,244,Bournemouth,Arsenal,Crystal Palace,Leicester,Southampton,0.7,0.7,0.8,0.8,1,0.7,1,0.7,43.5
,Fernandinho,MID,MCI,5300000,0,73,2.9,5.47169811320755E-07,1.37735849056604E-05,0,545654,5,15,0,0,0,1,0,13.8,5686,-2,0,73,2,0,0,0,4,0,11,0,3,3,343692,0,0,0,1,2168,67,0,0,409,Fulham,Cardiff City,Crystal Palace,Tottenham,Man Utd,0,2.5,2.8,2.7,4.1,2.4,2.5,2.1,104.8
Roberto,Firmino,FWD,LIV,9200000,13,136,4.7,5.10869565217391E-07,1.47826086956522E-05,0,2604384,0,13,0,0,0,11,0,14.8,6803,-3,0,136,3,0.4,0,3.8,20,0,16,0,6,18.3,1595756,0,0,0,3,2175,108433,0,0,561,Fulham,Tottenham,Southampton,Chelsea,Cardiff City,5.6,5.2,5.3,5.6,5.1,6.1,5,5.6,220.5
Phil,Foden,MID,MCI,4500000,1,10,0.333333333333333,7.40740740740741E-08,2.22222222222222E-06,0,18352,0,0,0,0,0,0,0,2.2,150,-5,0,10,5,0.2,0,0.7,0,0,0,0,0,0.1,7594,0,0,0,0,98,161,0,0,40,Fulham,Cardiff City,Crystal Palace,Tottenham,Man Utd,0,0.2,0.2,0.2,0.4,0.2,0.2,0.2,15.7
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,23282,0,0,0,0,0,0,0,0,33,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5726,0,0,0,0,0,6,0,0,0,Liverpool,Man City,Watford,Everton,Bournemouth,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4200000,0,0,0,0,0,0,48119,0,0,0,0,0,0,0,0,304,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,8736,0,0,0,0,0,88,0,0,0,Brighton,Liverpool,Wolverhampton,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4600000,2,110,3.7,8.04347826086957E-07,2.39130434782609E-05,0,312681,1,44,0,97,0,0,0,23.9,15478,1,0,110,-1,0.4,0,2,11,0,7,0,0,5.3,397824,0,0,1,3,2700,2756,0,0,571,Man Utd,Fulham,Arsenal,Huddersfield,Wolverhampton,0,3.7,4.5,3.7,4.5,4.6,4.4,4.4,81.3
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,4,0.133333333333333,2.96296296296296E-08,8.88888888888889E-07,0,38793,3,15,0,0,0,0,0,0.9,84,0,0,4,0,0,0,0,0,0,0,0,0,0.3,9412,1,0,0,0,564,57,0,0,68,Liverpool,Man City,Watford,Everton,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,18.9
Juan,Foyth,DEF,TOT,5000000,0,26,0.866666666666667,1.73333333333333E-07,5.2E-06,0,53271,2,9,0,0,0,1,0,5.2,258,0,0,26,0,0.1,0,0.3,3,0,2,0,0,0.2,58362,0,0,0,1,615,30,0,0,116,Liverpool,Brighton,Huddersfield,Man City,West Ham,0,0.4,0.5,0.5,0.4,0.4,0.4,0.6,23.4
Simon,Francis,DEF,BOU,4300000,0,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,42362,1,24,0,0,0,0,0,9.3,139,-2,0,40,2,0,0,0,0,0,4,0,2,0.2,25367,0,0,0,0,1227,10,0,0,244,Newcastle,Leicester,Burnley,Brighton,Fulham,0,0,0,0,0,0,0,0,54.4
Ryan,Fraser,MID,BOU,6200000,13,141,4.7,7.58064516129032E-07,2.2741935483871E-05,0,2184343,2,49,0,0,0,6,0,23.1,29561,7,-1,141,-7,0.8,0,5,18,0,7,0,10,25.7,3393634,0,0,0,5,2468,216139,1,0,573,Newcastle,Leicester,Burnley,Brighton,Fulham,0,4.6,6.4,4,6.7,4.4,4.7,5,219.9
,Fred,MID,MUN,5400000,2,30,1,1.85185185185185E-07,5.55555555555556E-06,0,257007,2,13,0,0,0,1,0,5.6,357,-6,0,30,6,0.4,0,2,3,0,1,0,1,1.2,54672,0,0,0,0,750,366,0,0,132,Watford,Wolverhampton,West Ham,Everton,Man City,0,1,0,0.5,1,0.5,0.6,0.5,38.5
Ryan,Fredericks,DEF,WHU,4500000,1,17,0.566666666666667,1.25925925925926E-07,3.77777777777778E-06,0,29473,3,13,0,0,0,0,0,3.8,267,-5,0,17,5,0.6,0,2.8,2,0,1,0,0,0.3,6677,0,0,0,1,775,1660,0,0,99,Huddersfield,Everton,Chelsea,Man Utd,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.7
Christian,Fuchs,DEF,LEI,4100000,0,2,0.0666666666666667,1.6260162601626E-08,4.8780487804878E-07,0,37314,0,5,0,0,0,0,0,0.5,210,-4,0,2,4,0,0,0,0,0,0,0,0,0.4,8445,0,0,0,0,180,280,0,0,35,Burnley,Bournemouth,Huddersfield,Newcastle,West Ham,0,0,0,0,0,0,0,0,14.3
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.9,3.39285714285714E-07,4.10714285714286E-06,0,26994,0,12,0,0,0,1,0,4.1,32,-4,0,23,4,0,0,0,3,0,0,0,0,0.1,12447,0,0,0,1,468,2,0,0,56,Brighton,Liverpool,Wolverhampton,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,30.8
Sam,Gallagher,FWD,SOU,4500000,0,3,0.1,2.22222222222222E-08,6.66666666666667E-07,0,7485,0,1,0,0,0,0,0,0.7,886,0,0,3,0,0.1,0,0.3,0,0,0,0,0,0.1,14103,0,0,0,0,9,628,0,0,9,Brighton,Liverpool,Wolverhampton,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0
James,Garner,MID,MUN,4500000,0,1,0.0333333333333333,7.40740740740741E-09,2.22222222222222E-07,0,23,0,0,0,0,0,0,0,0.2,8,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,39,0,0,0,0,1,7,0,0,3,Watford,Wolverhampton,West Ham,Everton,Man City,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8351,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,263,0,0,0,0,0,5,0,0,0,Bournemouth,Arsenal,Crystal Palace,Leicester,Southampton,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.333333333333333,7.40740740740741E-08,2.22222222222222E-06,0,7409,0,1,0,8,0,0,0,2.2,41,0,0,10,0,0,0,0,0,0,1,0,0,0,7782,0,0,0,0,180,17,0,0,48,Liverpool,Brighton,Huddersfield,Man City,West Ham,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.5
Rachid,Ghezzal,MID,LEI,5000000,1,27,0.9,1.8E-07,5.4E-06,0,38974,3,13,0,0,0,1,0,5.4,70,-5,0,27,5,0.1,0,0.5,2,0,1,0,0,0.1,30359,0,0,0,0,732,71,0,0,109,Burnley,Bournemouth,Huddersfield,Newcastle,West Ham,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,68.1
Morgan,Gibbs-White,MID,WOL,4300000,1,30,1,2.32558139534884E-07,6.97674418604651E-06,0,65640,1,11,0,0,0,0,0,7,1223,-2,0,30,2,0.3,0,1.3,0,0,3,0,1,0.5,71830,0,0,0,0,544,177,0,0,80,Burnley,Man Utd,Southampton,Brighton,Watford,0,1,0,0.5,0.6,0.5,0.6,0.5,23.3
Ben,Gibson,DEF,BUR,4800000,0,6,0.2,4.16666666666667E-08,1.25E-06,0,16499,1,3,0,0,0,1,0,1.3,60,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,2018,0,0,0,0,62,163,0,0,17,Leicester,Wolverhampton,Bournemouth,Cardiff City,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,1241,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,0,0,0,0,0,136,0,0,0,Burnley,Man Utd,Southampton,Brighton,Watford,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,0,43,2.1,2.72727272727273E-07,5.58441558441558E-06,0,218125,1,4,0,0,0,1,0,5.6,832,-3,0,43,3,0,0,0.3,2,0,5,0,4,2.1,100776,0,0,0,0,657,6595,0,0,130,Everton,Cardiff City,West Ham,Liverpool,Burnley,1.3,1.4,2,1,2.2,1.6,1.9,1.6,68.6
Angel,Gomes,MID,MUN,5000000,0,1,0.0333333333333333,6.66666666666667E-09,2E-07,0,385,0,1,0,0,0,0,0,0.2,25,0,0,1,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,9,13,0,0,3,Watford,Wolverhampton,West Ham,Everton,Man City,0,0,0,0,0,0,0,0,2.3
Heurelho,Gomes,GLK,WAT,4200000,0,0,0,0,0,0,15153,0,0,0,0,0,0,0,0,134,-3,1,0,3,0,0,0,0,0,0,0,0,0.3,3189,0,0,0,0,0,37,-1,0,0,Man Utd,Fulham,Arsenal,Huddersfield,Wolverhampton,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4800000,0,52,4,8.33333333333333E-07,1.08333333333333E-05,0,342828,2,4,0,0,0,0,0,10.8,484,-2,0,52,2,0,0,0,2,0,7,0,0,1,343854,0,0,0,0,1047,20,0,0,259,Fulham,Tottenham,Southampton,Chelsea,Cardiff City,0,4.6,4,5.7,4.8,5.4,3.5,5.1,34.5
Dan,Gosling,MID,BOU,4700000,0,38,1.26666666666667,2.69503546099291E-07,8.08510638297872E-06,0,8940,5,26,0,0,0,0,0,8.1,332,-3,0,38,3,0.3,0,1.5,0,0,3,0,2,0.1,6379,0,0,0,0,1354,115,0,0,172,Newcastle,Leicester,Burnley,Brighton,Fulham,0,0.6,0.9,0.6,1,0.6,0.6,0.6,52.1
Karlan,Grant,FWD,HUD,5000000,1,10,0.333333333333333,6.66666666666667E-08,2E-06,0,789,0,4,0,0,0,0,0,2,261,0,0,10,0,0.4,0,2,0,0,1,0,1,0,2526,0,0,0,0,239,445,0,0,25,West Ham,Crystal Palace,Leicester,Tottenham,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.5
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,1103,0,0,0,0,0,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,0,0,0,848,0,0,0,0,0,12,0,0,0,Watford,Wolverhampton,West Ham,Everton,Man City,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,2,52,1.73333333333333,2.93785310734463E-07,8.8135593220339E-06,0,144258,2,17,0,0,0,5,0,8.8,587,-1,0,52,1,0.4,0,2.3,5,0,3,0,0,0.5,126410,0,0,0,0,911,297,0,0,157,Man Utd,Fulham,Arsenal,Huddersfield,Wolverhampton,0,1.2,1.9,1.6,1.2,1.2,0.9,1.5,71.4
Demarai,Gray,MID,LEI,5400000,2,72,2.7,5E-07,1.33333333333333E-05,0,215833,2,25,0,0,0,4,0,13.3,2289,-1,0,72,1,0.6,0,3,3,0,5,0,1,1.2,206856,0,0,0,0,1632,4331,0,0,208,Burnley,Bournemouth,Huddersfield,Newcastle,West Ham,2.4,2.6,2.8,2.6,2,2.4,1.4,1.7,107.2
Mason,Greenwood,FWD,MUN,4500000,1,1,0.0333333333333333,7.40740740740741E-09,2.22222222222222E-07,0,373,0,0,0,0,0,0,0,0.2,373,0,0,1,0,0.2,0,1,0,0,0,0,0,0,1393,0,0,0,0,10,1393,0,0,2,Watford,Wolverhampton,West Ham,Everton,Man City,0,0,0,0,0,0,0,0,0.3
Pascal,Gro?,MID,BHA,6700000,0,58,2,2.98507462686567E-07,8.65671641791045E-06,0,371789,0,22,0,0,0,2,0,8.7,1723,-3,0,58,3,0,1,0.3,9,0,2,0,2,1.5,78211,0,0,0,1,1361,22,0,0,263,Southampton,Tottenham,Bournemouth,Wolverhampton,Newcastle,0,1.8,1,1.9,1,1.9,1,1.1,126.4
Vicente,Guaita,GLK,CRY,4200000,1,42,1.4,3.33333333333333E-07,1E-05,0,88405,2,11,0,25,0,0,0,10,4670,-3,0,42,3,0.3,0,1.3,2,0,4,0,0,1.2,165021,0,0,0,0,1034,1019,0,0,188,Huddersfield,Newcastle,Man City,Arsenal,Everton,0,1,0.7,0.7,0.7,1.2,1.2,0.7,15.7
Johann Berg,Gudmundsson,MID,BUR,5500000,7,81,3.5,6.36363636363636E-07,1.47272727272727E-05,0,387257,2,35,0,0,0,3,0,14.7,1030,-5,0,81,5,0.6,0,3.5,6,0,5,0,6,1.4,336334,0,0,0,1,1546,7172,0,0,304,Leicester,Wolverhampton,Bournemouth,Cardiff City,Chelsea,3.4,3.7,2.7,3.7,2.1,2.6,2.5,3.9,127.6
Matteo,Guendouzi,MID,ARS,4400000,0,38,1.5,3.40909090909091E-07,8.63636363636364E-06,0,259899,5,25,0,0,0,0,0,8.6,3958,-1,0,38,1,0.2,0,0.8,0,0,2,0,0,1.7,262481,0,0,0,0,1688,815,0,0,261,Newcastle,Everton,Watford,Crystal Palace,Leicester,0,1.2,0.8,0.8,1,0.8,1.3,0.8,64.2
Idrissa,Gueye,MID,EVE,4700000,2,54,2.2,4.68085106382979E-07,1.14893617021277E-05,0,28786,5,28,0,0,0,0,0,11.5,287,-3,0,54,3,0.8,0,3.7,0,0,7,0,1,0.3,12221,0,0,0,0,2142,794,0,0,340,Chelsea,West Ham,Arsenal,Fulham,Man Utd,1.4,1.3,1.9,1.6,1.4,1.7,2,1.2,75.2
Ilkay,Gundogan,MID,MCI,5400000,2,85,2.83333333333333,5.24691358024691E-07,1.57407407407407E-05,0,493014,2,13,0,0,0,5,0,15.7,12960,-1,0,85,1,0.5,0,2.7,8,0,8,0,2,2.3,515633,0,0,0,1,1501,3446,0,0,387,Fulham,Cardiff City,Crystal Palace,Tottenham,Man Utd,0,2.4,2.7,2.6,3.9,2.3,2.4,2,136.9
Angus,Gunn,GLK,SOU,4300000,3,31,1.03333333333333,2.4031007751938E-07,7.2093023255814E-06,0,18179,0,6,0,20,0,0,0,7.2,1004,-2,0,31,2,1.2,0,5,4,0,2,0,0,0.3,22604,0,0,1,2,450,2468,0,0,117,Brighton,Liverpool,Wolverhampton,Newcastle,Bournemouth,0,0.5,0.6,0.7,0.5,0.5,0.5,0.7,16
