FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Fabian,Delph,DEF,MCI,5300000,0,29,1.07407407407407,2.02655485674354E-07,5.47169811320755E-06,0,88255,1,9,0,0,0,0,0,5.5,666,-2,0,29,2,0,0,0,2,0,3,0,1,0.3,77738,0,0,0,0,722,208,0,1,186,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0,0.6,0.5,0.7,0,0.5,0.9,0.6,0.6,0.5,0.6,0.5,27.5
Mousa,Dembele,MID,TOT,4900000,0,14,1.4,2.85714285714286E-07,2.85714285714286E-06,0,80951,1,6,0,0,0,0,0,2.9,443,-1,0,14,1,0,0,0,0,0,1,0,0,0.7,23807,0,0,0,0,512,11,0,0,74,Burnley,Chelsea,Arsenal,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Leander,Dendoncker,MID,WOL,4300000,2,20,0.769230769230769,1.78890876565295E-07,4.65116279069767E-06,0,39438,0,9,0,0,0,1,0,4.7,2524,-2,0,20,2,1,0,4.3,1,0,1,0,0,0.7,47500,0,0,0,0,504,5608,0,0,78,Bournemouth,Huddersfield,Cardiff City,Chelsea,Burnley,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,27.5
Laurent,Depoitre,FWD,HUD,5100000,1,32,1.5,2.94117647058824E-07,6.27450980392157E-06,0,77833,1,21,0,0,0,0,0,6.3,1060,-4,0,32,4,0.1,0,0.7,0,0,0,0,1,0.4,31891,0,0,0,0,983,889,0,0,33,Newcastle,Wolverhampton,Brighton,Bournemouth,West Ham,1,0.8,0.9,1.3,1.1,0.9,0.8,0.9,0.9,0.8,0.9,1.1,51.9
Gerard,Deulofeu,MID,WAT,5500000,3,66,2.53846153846154,4.61538461538462E-07,1.2E-05,0,193657,2,14,0,0,0,3,0,12,8459,0,0,66,0,0.5,0,3,4,0,7,0,3,1.8,274918,0,0,0,1,1295,8513,0,0,161,Cardiff City,Liverpool,Leicester,Man City,Man Utd,1.7,1.3,2,1.3,0,1.6,2.7,2.3,2.5,2.1,1.3,2,90.6
Fousseni,Diabate,MID,LEI,4600000,0,1,1,2.17391304347826E-07,2.17391304347826E-07,0,3498,0,1,0,0,0,0,0,0.2,33,-4,0,1,4,0,0,0,0,0,0,0,0,0,1154,0,0,0,0,54,1,0,0,4,Crystal Palace,Brighton,Watford,Fulham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4500000,4,18,0.692307692307692,1.53846153846154E-07,4E-06,0,3129,1,16,0,0,0,0,0,4,116,-5,0,18,5,0.6,0,2.7,0,0,1,0,1,0,1562,0,0,0,0,547,529,0,0,37,Newcastle,Wolverhampton,Brighton,Bournemouth,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.4
Mohamed,Diame,MID,NEW,4800000,1,45,2,4.16666666666667E-07,9.375E-06,0,8340,3,28,0,0,0,0,0,9.4,73,-2,0,45,2,0.1,0,0.3,0,0,6,0,0,0.1,5259,0,0,0,0,1830,226,0,0,166,Huddersfield,Burnley,West Ham,Everton,Bournemouth,1.6,1.6,1.3,1.3,1.1,1.1,1.3,1.5,1.5,1.3,1,1.5,47.1
Grady,Diangana,MID,WHU,4500000,0,19,0.730769230769231,1.62393162393162E-07,4.22222222222222E-06,0,21704,0,12,0,0,0,0,0,4.2,352,0,0,19,0,0,0,0,0,0,1,0,1,0,24317,0,0,0,0,468,31,0,0,65,Fulham,Man City,Newcastle,Cardiff City,Huddersfield,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,39.5
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,3627,0,0,0,0,0,0,0,0,44,-3,0,0,3,0,0,0,0,0,0,0,0,0,1454,0,0,0,0,0,5,0,0,0,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4700000,0,41,1.57692307692308,3.35515548281506E-07,8.72340425531915E-06,0,186532,3,12,0,0,0,2,0,8.7,1506,-3,0,41,3,0.1,0,0.3,1,0,5,0,0,1,113529,0,0,0,0,1129,402,0,0,195,Burnley,Chelsea,Arsenal,Southampton,Liverpool,1,0.8,0.9,1.1,0,0.8,1.1,1,0.8,0.8,0.8,0.8,43.2
Lucas,Digne,DEF,EVE,5300000,2,87,3.6,6.79245283018868E-07,1.64150943396226E-05,0,944840,3,31,0,0,0,3,0,16.4,79796,3,0,87,-3,0.1,0,0.3,12,0,5,0,3,7.6,1213692,1,0,0,2,1980,8291,0,1,446,Cardiff City,Liverpool,Newcastle,Chelsea,West Ham,0,4.1,4.3,3.3,5.1,3.4,3.6,3,3.8,3.9,3.8,3.8,154.6
Issa,Diop,DEF,WHU,4300000,2,51,2.1,4.88372093023256E-07,1.18604651162791E-05,0,64047,3,33,0,0,0,0,0,11.9,1382,-2,0,51,2,0.4,0,1.7,2,0,4,0,0,0.9,65104,1,0,0,0,2160,6901,0,0,376,Fulham,Man City,Newcastle,Cardiff City,Huddersfield,1.9,1.3,1.5,2,2.1,2.5,2,1.6,1.6,1.8,1.7,1.7,60.6
Matt,Doherty,DEF,WOL,5400000,2,104,4,7.40740740740741E-07,1.92592592592593E-05,0,863537,2,31,0,0,0,3,0,19.3,57647,9,-1,104,-9,0.8,0,4.3,9,0,6,0,5,25,2248088,1,0,0,3,2216,51973,1,0,439,Bournemouth,Huddersfield,Cardiff City,Chelsea,Burnley,3.1,5.4,5.6,5.1,0,3.7,4.1,4.2,5.1,4.5,4.8,4.4,152.3
Abdoulaye,Doucoure,MID,WAT,5900000,3,83,3.6,6.10169491525424E-07,1.40677966101695E-05,0,271524,3,31,0,0,0,3,0,14.1,2454,-1,0,83,1,0.2,0,1,9,0,5,0,5,1.3,222217,1,0,0,1,1981,6065,0,0,357,Cardiff City,Liverpool,Leicester,Man City,Man Utd,3,2.3,3.4,2.1,0,2.9,4.5,3.9,4.1,3.6,2.3,3.4,128.1
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2715,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,2,0,0,0,Bournemouth,Huddersfield,Cardiff City,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,5,0,0,0,Cardiff City,Liverpool,Newcastle,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4600000,0,0,0,0,0,0,8387,0,0,0,0,0,0,0,0,78,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,2024,0,0,0,0,0,76,0,0,0,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,4,93,3.6,7.2E-07,1.86E-05,0,38209,0,34,0,77,0,0,0,18.6,1564,0,0,93,0,0.5,0,2.7,8,0,7,0,0,1.2,61164,0,0,0,0,2340,18842,0,0,460,Huddersfield,Burnley,West Ham,Everton,Bournemouth,4.5,3.5,3.8,5,2.7,2.5,3.8,4.2,3.7,3.5,4,3.4,61
Shane,Duffy,DEF,BHA,4600000,7,87,3.8,8.26086956521739E-07,1.89130434782609E-05,0,487292,4,34,0,0,0,5,0,18.9,19812,1,0,87,-1,0.9,0,4,6,0,5,0,2,5,609854,0,0,0,3,2007,27072,0,1,402,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,0,3.8,5.3,4,0,4.5,3.9,4.7,4,4.2,2.2,4.4,113.6
Paul,Dummett,DEF,NEW,4400000,0,45,3,6.81818181818182E-07,1.02272727272727E-05,0,19666,0,17,0,0,0,0,0,10.2,134,-1,0,45,1,0,0,0,3,0,5,0,0,0.1,13828,0,0,0,1,1261,258,0,0,240,Huddersfield,Burnley,West Ham,Everton,Bournemouth,3.5,2.6,2.9,3.9,2,1.9,2.9,3.2,2.8,2.6,3,2.6,36.9
Lewis,Dunk,DEF,BHA,4500000,1,63,2.6,5.77777777777778E-07,1.4E-05,0,321714,4,35,0,0,0,2,0,14,13131,0,0,63,0,0.4,0,2,5,0,5,0,0,2.3,292396,0,0,0,1,2071,773,0,1,385,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,0,2.1,3.2,2.2,0,2.6,2.2,2.8,2.2,2.4,1.3,2.5,78
Erik,Durm,DEF,HUD,4400000,1,36,1.38461538461538,3.14685314685315E-07,8.18181818181818E-06,0,12546,0,22,0,0,0,0,0,8.2,120,-1,0,36,1,0.1,0,0.3,2,0,2,0,1,0.1,4608,0,0,0,1,1216,22,0,0,188,Newcastle,Wolverhampton,Brighton,Bournemouth,West Ham,0.8,0.9,0.7,0.9,0.8,1,0.8,1,0.9,0.9,0.7,0.8,44.9
Bruno,Ecuele Manga,DEF,CAR,4400000,2,68,2.6,5.90909090909091E-07,1.54545454545455E-05,0,15853,0,47,0,0,0,0,0,15.5,994,-1,0,68,1,0.7,0,3.3,2,0,7,0,1,0.4,29842,0,0,0,0,2340,4322,0,0,398,Watford,Everton,Wolverhampton,West Ham,Chelsea,2.7,3.5,2.4,2.5,0,3.3,1.7,1.7,2.7,1.8,2.5,2.1,65.4
,Ederson,GLK,MCI,5600000,7,112,4.1,7.32142857142857E-07,2E-05,0,1029963,2,20,0,46,0,0,0,20,53145,1,0,112,-1,0.7,0,4,4,0,12,0,1,19.4,1105969,0,0,0,1,2430,16667,0,0,486,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0,4.9,3,5.2,0,3.8,5.9,4.8,4.7,3.6,4.7,3.9,45.6
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,11061,0,0,0,0,0,0,0,0,336,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1517,0,0,0,0,0,21,0,0,0,Huddersfield,Burnley,West Ham,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4200000,1,4,0.153846153846154,3.66300366300366E-08,9.52380952380952E-07,0,189124,0,1,0,0,0,0,0,1,3682,-3,0,4,3,0.2,0,0.7,0,0,0,0,0,2.3,118722,0,0,0,0,152,3542,0,0,13,Southampton,Bournemouth,Tottenham,Man Utd,Newcastle,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.6
Mohamed,Elyounoussi,MID,SOU,6000000,1,25,0.961538461538462,1.6025641025641E-07,4.16666666666667E-06,0,23951,0,7,0,0,0,0,0,4.2,79,-5,0,25,5,0.1,0,0.7,0,0,4,0,0,0.1,4409,0,0,0,0,670,35,0,0,81,Arsenal,Fulham,Man Utd,Tottenham,Brighton,0.5,0.6,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.2
,Emerson,DEF,CHE,5200000,1,3,0.115384615384615,2.2189349112426E-08,5.76923076923077E-07,0,9703,0,5,0,0,0,0,0,0.6,337,-3,0,3,3,0.1,0,0.3,0,0,0,0,0,0.1,3998,0,0,0,0,120,140,0,0,23,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,16306,0,0,0,0,0,0,0,0,152,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6782,0,0,0,0,0,15,0,0,0,Bournemouth,Huddersfield,Cardiff City,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9300000,13,107,4.7,5.05376344086022E-07,1.1505376344086E-05,0,1179186,2,23,0,0,0,5,0,11.5,11778,-2,0,107,2,0.6,0,6,11,0,5,0,9,8.2,675691,0,0,0,2,1690,95660,0,0,447,Burnley,Chelsea,Arsenal,Southampton,Liverpool,5.6,4,5.3,5.8,0,4,5.7,5.5,3.7,4.7,4.7,4.8,169.1
Neil,Etheridge,GLK,CAR,4700000,5,113,4.3,9.14893617021277E-07,2.40425531914894E-05,0,368728,2,47,0,95,0,0,0,24,9108,2,0,113,-2,0.9,0,4,15,0,7,0,0,13,1004054,0,0,3,3,2340,49952,0,0,542,Watford,Everton,Wolverhampton,West Ham,Chelsea,5.5,6.3,5,5.3,0,6.2,3.9,3.8,5.5,4.1,5.2,4.6,80
Jonny,Evans,DEF,LEI,4800000,1,40,1.53846153846154,3.20512820512821E-07,8.33333333333333E-06,0,26125,2,14,0,0,0,0,0,8.3,423,-2,0,40,2,0.4,0,1.7,0,0,5,0,0,0.3,17667,0,0,0,0,1093,2000,0,0,212,Crystal Palace,Brighton,Watford,Fulham,Burnley,0.9,1.1,1.1,1,0.8,1,1.5,0.8,1,0.8,0.9,1.4,33.6
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,1353,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,0,0,0,0,0,230,0,0,0,Burnley,Chelsea,Arsenal,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4700000,3,101,3.9,8.29787234042553E-07,2.14893617021277E-05,0,704951,0,39,0,101,0,0,0,21.5,13008,2,0,101,-2,0.6,0,3,13,0,4,0,0,17.1,734117,0,0,1,3,2340,33276,0,0,505,Fulham,Man City,Newcastle,Cardiff City,Huddersfield,4.6,3.6,3.9,4.9,5.1,5.6,4.9,4.2,4.2,4.6,4.3,4.3,77.8
,Fabinho,MID,LIV,5500000,3,43,1.65384615384615,3.00699300699301E-07,7.81818181818182E-06,0,69596,3,8,0,0,0,1,0,7.8,1296,-5,0,43,5,0.4,0,2,0,0,6,0,2,0.6,42381,0,0,0,0,1185,1177,0,0,187,Man Utd,Watford,Everton,Burnley,Fulham,0.8,1,0.8,1.3,1,0.8,1,0.8,0.8,1.3,1.2,1,61.8
Cesc,Fabregas,MID,CHE,6200000,0,6,1,1.61290322580645E-07,9.67741935483871E-07,0,59601,1,2,0,0,0,0,0,1,205,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,4859,0,0,0,0,175,3,0,0,36,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,10.9
,Fabri,GLK,FUL,4300000,0,8,0.307692307692308,7.15563506261181E-08,1.86046511627907E-06,0,22786,0,5,0,15,0,0,0,1.9,272,-2,0,8,2,0,0,0,2,0,0,0,0,0.2,16456,0,0,0,0,180,47,0,0,47,West Ham,Southampton,Chelsea,Leicester,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.5
,Felipe Anderson,MID,WHU,7200000,2,122,4.7,6.52777777777778E-07,1.69444444444444E-05,0,1430982,3,36,0,0,0,8,0,16.9,46014,2,-1,122,-2,0.6,0,4,17,0,5,0,4,18.5,2238979,0,0,0,4,2220,287547,1,0,482,Fulham,Man City,Newcastle,Cardiff City,Huddersfield,6.3,3.4,5.8,4.6,5.9,5.2,3.7,4.4,5.1,4.4,5.7,4.7,201.4
Marouane,Fellaini,MID,MUN,4800000,0,26,1,2.08333333333333E-07,5.41666666666667E-06,0,88628,1,14,0,0,0,0,0,5.4,642,-2,0,26,2,0,0,0,0,0,1,0,2,0.4,66170,0,0,0,0,746,25,0,0,119,Liverpool,Crystal Palace,Southampton,Arsenal,Watford,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.6,0.5,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,12232,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0.1,263,0,0,0,0,0,4,0,0,0,Fulham,Man City,Newcastle,Cardiff City,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,42,2.8,6.36363636363636E-07,9.54545454545455E-06,0,39720,2,21,0,0,0,0,0,9.5,696,-1,0,42,1,0,0,0,5,0,3,0,2,0.2,37118,0,0,0,0,1260,154,0,0,244,Huddersfield,Burnley,West Ham,Everton,Bournemouth,3.1,2.3,2.6,3.6,1.8,1.6,2.6,2.9,2.5,2.4,2.7,2.3,43.5
,Fernandinho,MID,MCI,5300000,3,73,2.9,5.47169811320755E-07,1.37735849056604E-05,0,498181,5,15,0,0,0,1,0,13.8,12870,-2,0,73,2,0.4,0,2.3,4,0,11,0,3,3.7,342285,0,0,0,1,2168,4852,0,0,409,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0,2.6,1.9,2.6,0,2.4,2.8,2.6,1.9,2.4,2.5,2.1,104.8
Roberto,Firmino,FWD,LIV,9300000,5,121,4.7,5.05376344086022E-07,1.3010752688172E-05,0,2294825,0,11,0,0,0,9,0,13,78376,-2,0,121,2,0.3,0,3,17,0,16,0,6,18.9,1460534,0,0,0,2,2028,19736,0,0,498,Man Utd,Watford,Everton,Burnley,Fulham,5.7,5.7,5,6.3,5.7,4.7,5.7,5.5,5.1,5.9,5.5,5.3,202.7
Phil,Foden,MID,MCI,4500000,0,8,0.296296296296296,6.58436213991769E-08,1.77777777777778E-06,0,17752,0,0,0,0,0,0,0,1.8,241,-5,0,8,5,0,0,0,0,0,0,0,0,0.1,6849,0,0,0,0,92,268,0,0,34,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15.1
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,23144,0,0,0,0,0,0,0,0,92,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5713,0,0,0,0,0,6,0,0,0,West Ham,Southampton,Chelsea,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4200000,0,0,0,0,0,0,47042,0,0,0,0,0,0,0,0,568,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,8343,0,0,0,0,0,252,0,0,0,Arsenal,Fulham,Man Utd,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4600000,10,102,3.9,8.47826086956522E-07,2.21739130434783E-05,0,263201,1,34,0,82,0,0,0,22.2,5310,1,0,102,-1,1.5,0,6.7,11,0,7,0,0,6.7,367568,0,0,1,3,2340,44052,0,0,500,Cardiff City,Liverpool,Leicester,Man City,Man Utd,4.8,4.1,4.3,3.6,0,4.2,4.7,3.8,5.2,4.8,4.8,4.4,69.2
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,4,0.153846153846154,3.41880341880342E-08,8.88888888888889E-07,0,38377,3,15,0,0,0,0,0,0.9,206,0,0,4,0,0.1,0,0.3,0,0,0,0,0,0.3,9261,1,0,0,0,564,62,0,0,68,West Ham,Southampton,Chelsea,Leicester,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,18.9
Juan,Foyth,DEF,TOT,5000000,0,25,0.961538461538462,1.92307692307692E-07,5E-06,0,52122,1,8,0,0,0,1,0,5,662,0,0,25,0,0,0,0,3,0,2,0,0,0.2,58122,0,0,0,1,540,175,0,0,110,Burnley,Chelsea,Arsenal,Southampton,Liverpool,0.5,0.6,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.7,21.2
Simon,Francis,DEF,BOU,4300000,0,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,41636,1,24,0,0,0,0,0,9.3,450,-2,0,40,2,0,0,0,0,0,4,0,2,0.2,25329,0,0,0,0,1227,21,0,0,244,Wolverhampton,Arsenal,Man City,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,54.4
Ryan,Fraser,MID,BOU,6100000,2,121,4.7,7.70491803278689E-07,1.98360655737705E-05,0,1989629,1,42,0,0,0,5,0,19.8,56470,6,0,121,-6,0.4,0,2.3,14,0,6,0,9,21.2,3045301,0,0,0,4,2119,76325,0,0,501,Wolverhampton,Arsenal,Man City,Huddersfield,Newcastle,5.8,3.4,4.7,5.1,6.4,4.4,6.5,3.8,6.9,4.5,4.5,4.5,194.2
,Fred,MID,MUN,5400000,0,22,0.846153846153846,1.56695156695157E-07,4.07407407407407E-06,0,255726,2,10,0,0,0,1,0,4.1,795,-6,0,22,6,0,0,0,3,0,1,0,0,1.2,53178,0,0,0,0,563,85,0,0,92,Liverpool,Crystal Palace,Southampton,Arsenal,Watford,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.5,0.4,30.7
Ryan,Fredericks,DEF,WHU,4500000,2,6,0.230769230769231,5.12820512820513E-08,1.33333333333333E-06,0,28931,2,10,0,0,0,0,0,1.3,80,-5,0,6,5,0.3,0,1.3,0,0,0,0,0,0.2,3066,0,0,0,0,460,219,0,0,45,Fulham,Man City,Newcastle,Cardiff City,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15.7
Christian,Fuchs,DEF,LEI,4100000,0,2,0.0769230769230769,1.87617260787993E-08,4.8780487804878E-07,0,36429,0,1,0,0,0,0,0,0.5,337,-4,0,2,4,0,0,0,0,0,0,0,0,0.4,7380,0,0,0,0,90,272,0,0,16,Crystal Palace,Brighton,Watford,Fulham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,5.2
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.9,3.39285714285714E-07,4.10714285714286E-06,0,26816,0,12,0,0,0,1,0,4.1,154,-4,0,23,4,0,0,0,3,0,0,0,0,0.1,12434,0,0,0,1,468,3,0,0,56,Arsenal,Fulham,Man Utd,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,30.8
Sam,Gallagher,FWD,SOU,4500000,1,2,0.0769230769230769,1.70940170940171E-08,4.44444444444444E-07,0,4538,0,1,0,0,0,0,0,0.4,1174,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.1,10050,0,0,0,0,8,2846,0,0,6,Arsenal,Fulham,Man Utd,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8313,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.1,248,0,0,0,0,0,7,0,0,0,Huddersfield,Burnley,West Ham,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.384615384615385,8.54700854700855E-08,2.22222222222222E-06,0,7270,0,1,0,8,0,0,0,2.2,63,0,0,10,0,0,0,0,0,0,1,0,0,0,7717,0,0,0,0,180,56,0,0,48,Burnley,Chelsea,Arsenal,Southampton,Liverpool,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.5
Rachid,Ghezzal,MID,LEI,5000000,2,25,0.961538461538462,1.92307692307692E-07,5E-06,0,38616,3,12,0,0,0,1,0,5,98,-5,0,25,5,0.1,0,0.7,2,0,1,0,0,0.1,30049,0,0,0,0,669,228,0,0,97,Crystal Palace,Brighton,Watford,Fulham,Burnley,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,65.2
Morgan,Gibbs-White,MID,WOL,4300000,0,25,0.961538461538462,2.23613595706619E-07,5.81395348837209E-06,0,60293,1,9,0,0,0,0,0,5.8,2316,-2,0,25,2,0.1,0,0.3,0,0,2,0,1,0.6,70702,0,0,0,0,449,528,0,0,73,Bournemouth,Huddersfield,Cardiff City,Chelsea,Burnley,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.6,0.5,19.3
Ben,Gibson,DEF,BUR,4800000,0,6,0.230769230769231,4.80769230769231E-08,1.25E-06,0,16234,1,3,0,0,0,1,0,1.3,90,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,1687,0,0,0,0,62,90,0,0,17,Tottenham,Newcastle,Crystal Palace,Liverpool,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,1006,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,0,0,0,0,0,137,0,0,0,Bournemouth,Huddersfield,Cardiff City,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,0,42,2.2,2.85714285714286E-07,5.45454545454545E-06,0,215519,1,4,0,0,0,1,0,5.5,1310,-3,0,42,3,0,0,0.3,2,0,5,0,4,1.8,92782,0,0,0,0,651,417,0,0,128,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,1.5,2,1.7,1.5,1.5,2.1,1.2,2.2,1.8,1.9,1.7,68.4
Angel,Gomes,MID,MUN,5000000,0,1,0.0384615384615385,7.69230769230769E-09,2E-07,0,244,0,1,0,0,0,0,0,0.2,44,0,0,1,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,9,43,0,0,3,Liverpool,Crystal Palace,Southampton,Arsenal,Watford,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,14750,0,0,0,0,0,0,0,0,232,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3042,0,0,0,0,0,114,0,0,0,Cardiff City,Liverpool,Leicester,Man City,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4900000,0,52,4,8.16326530612245E-07,1.06122448979592E-05,0,340541,2,4,0,0,0,0,0,10.6,1641,-1,0,52,1,0,0,0,2,0,7,0,0,1,343733,0,0,0,0,1047,54,0,0,259,Man Utd,Watford,Everton,Burnley,Fulham,0,0,0,4.3,3.8,4.4,4.1,5.7,4.9,5.4,4,5,34.5
Dan,Gosling,MID,BOU,4700000,2,32,1.8,3.82978723404255E-07,6.80851063829787E-06,0,8120,4,20,0,0,0,0,0,6.8,225,-3,0,32,3,0.5,0,2.3,0,0,3,0,1,0.1,5375,0,0,0,0,1174,445,0,0,141,Wolverhampton,Arsenal,Man City,Huddersfield,Newcastle,1.4,0.9,1,1.1,1.6,0.9,1.7,0.9,1.8,0.9,0.9,0.9,43.1
Karlan,Grant,FWD,HUD,5000000,1,2,0.0769230769230769,1.53846153846154E-08,4E-07,0,164,0,2,0,0,0,0,0,0.4,83,0,0,2,0,0.2,0,1,0,0,0,0,0,0,619,0,0,0,0,30,185,0,0,6,Newcastle,Wolverhampton,Brighton,Bournemouth,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,3.4
