FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
Marouane,Fellaini,MID,MUN,4800000,0,26,1.9,3.95833333333333E-07,5.41666666666667E-06,0,89934,1,14,0,0,0,0,0,5.4,74,-2,0,26,2,0,0,0,0,0,1,0,2,0.4,66238,0,0,0,0,746,4,0,0,119,Huddersfield,Cardiff City,,,,0,0,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,12382,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.1,280,0,0,0,0,0,2,0,0,0,Southampton,Watford,,,,0,0,0
Federico,Fernandez,DEF,NEW,4400000,2,46,1.27777777777778,2.9040404040404E-07,1.04545454545455E-05,0,42663,2,24,0,0,0,0,0,10.5,129,-1,0,46,1,0.2,0,0.8,5,0,3,0,2,0.2,37894,0,0,0,0,1461,41,0,0,272,Liverpool,Fulham,,,,0.8,0.7,48.1
,Fernandinho,MID,MCI,5300000,0,79,2.7,5.09433962264151E-07,1.49056603773585E-05,0,558184,5,15,0,0,0,1,0,14.9,2390,-2,0,79,2,0.2,0,1,4,0,12,0,3,2.9,349301,0,0,0,1,2375,89,0,0,444,Leicester,Brighton,,,,0,2,114.2
Roberto,Firmino,FWD,LIV,9400000,0,160,4.7,5E-07,1.70212765957447E-05,0,2927372,0,15,0,0,0,12,0,17,109923,-1,0,160,1,0.3,0,2.8,24,0,19,0,8,16.9,1969330,0,0,0,3,2606,6385,0,0,647,Newcastle,Wolverhampton,,,,5.2,5.7,267.8
Phil,Foden,MID,MCI,4500000,0,24,0.666666666666667,1.48148148148148E-07,5.33333333333333E-06,0,20340,0,0,0,0,0,1,0,5.3,744,-5,0,24,5,0.6,0,2.8,3,0,2,0,0,0.2,13518,0,0,0,0,272,1156,0,0,90,Leicester,Brighton,,,,0.3,0.3,37.5
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,23450,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5739,0,0,0,0,0,2,0,0,0,Wolverhampton,Newcastle,,,,0,0,0
Fraser,Forster,GLK,SOU,4200000,0,0,0,0,0,0,49703,0,0,0,0,0,0,0,0,220,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,9770,0,0,0,0,0,132,0,0,0,West Ham,Huddersfield,,,,0,0,0
Ben,Foster,GLK,WAT,4600000,1,125,3.5,7.60869565217391E-07,2.71739130434783E-05,0,416170,1,52,0,117,0,0,0,27.2,25283,1,0,125,-1,0.5,0,2.3,11,0,7,0,0,8.6,657497,0,0,1,3,3240,1730,0,0,663,Chelsea,West Ham,,,,4,3.9,95.4
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,14,1.2,2.66666666666667E-07,3.11111111111111E-06,0,39579,3,18,0,0,0,0,0,3.1,159,0,0,14,0,0.5,0,2.3,1,0,1,0,0,0.3,9726,1,0,0,0,791,9,0,0,119,Wolverhampton,Newcastle,,,,0,0,26.4
Juan,Foyth,DEF,TOT,5000000,3,37,1.02777777777778,2.05555555555556E-07,7.4E-06,0,54386,3,11,0,0,0,1,0,7.4,210,0,0,37,0,0.4,0,2.2,4,0,3,0,0,0.2,59611,0,0,0,1,886,231,0,0,179,Bournemouth,Everton,,,,0.5,0.8,36.3
Simon,Francis,DEF,BOU,4300000,0,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,42987,1,24,0,0,0,0,0,9.3,71,-2,0,40,2,0,0,0,0,0,4,0,2,0.2,25458,0,0,0,0,1227,20,0,0,244,Tottenham,Crystal Palace,,,,0,0,54.4
Ryan,Fraser,MID,BOU,6300000,5,170,4.7,7.46031746031746E-07,2.6984126984127E-05,0,2632684,2,59,0,0,0,7,0,27,67561,8,0,170,-8,1,0,6.3,20,0,8,0,13,21.5,3736480,0,0,0,6,2985,20379,0,0,698,Tottenham,Crystal Palace,,,,4.8,5.1,272
,Fred,MID,MUN,5300000,0,40,1.11111111111111,2.09643605870021E-07,7.54716981132075E-06,0,259838,2,19,0,0,0,1,0,7.5,467,-7,0,40,7,0.2,0,1.3,3,0,1,0,2,1.2,57793,0,0,0,0,1039,384,0,0,180,Huddersfield,Cardiff City,,,,0.7,0.6,46.9
Ryan,Fredericks,DEF,WHU,4500000,5,23,0.638888888888889,1.41975308641975E-07,5.11111111111111E-06,0,32010,5,16,0,0,0,0,0,5.1,63,-5,0,23,5,0.3,0,1.5,2,0,2,0,0,0.2,7098,0,0,0,1,969,166,0,0,122,Southampton,Watford,,,,0.3,0.3,32.9
Christian,Fuchs,DEF,LEI,4100000,0,3,0.0833333333333333,2.03252032520325E-08,7.31707317073171E-07,0,38667,0,5,0,0,0,0,0,0.7,178,-4,0,3,4,0,0,0,0,0,0,0,0,0.4,9467,0,0,0,0,206,89,0,0,38,Man City,Chelsea,,,,0,0,14.9
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.9,3.39285714285714E-07,4.10714285714286E-06,0,27166,0,12,0,0,0,1,0,4.1,18,-4,0,23,4,0,0,0,3,0,0,0,0,0.1,12458,0,0,0,1,468,2,0,0,56,West Ham,Huddersfield,,,,0,0,30.8
Sam,Gallagher,FWD,SOU,4500000,0,4,0.111111111111111,2.46913580246914E-08,8.88888888888889E-07,0,11505,0,1,0,0,0,0,0,0.9,481,0,0,4,0,0,0,0,0,0,0,0,0,0.1,19234,0,0,0,0,32,299,0,0,6,West Ham,Huddersfield,,,,0.1,0.1,0
James,Garner,MID,MUN,4500000,0,1,0.0277777777777778,6.17283950617284E-09,2.22222222222222E-07,0,73,0,0,0,0,0,0,0,0.2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,1,8,0,0,3,Huddersfield,Cardiff City,,,,0,0,0
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8390,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,287,0,0,0,0,0,5,0,0,0,Liverpool,Fulham,,,,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,13,0.361111111111111,8.02469135802469E-08,2.88888888888889E-06,0,7715,0,2,0,11,0,0,0,2.9,78,0,0,13,0,0.1,0,0.6,0,0,1,0,0,0,8117,0,0,0,0,270,39,0,0,64,Bournemouth,Everton,,,,0.2,0.2,8.2
Rachid,Ghezzal,MID,LEI,5000000,0,28,0.777777777777778,1.55555555555556E-07,5.6E-06,0,39338,3,13,0,0,0,1,0,5.6,38,-5,0,28,5,0,0,0,2,0,1,0,0,0.1,30499,0,0,0,0,733,17,0,0,112,Man City,Chelsea,,,,0.4,0.4,68.3
Morgan,Gibbs-White,MID,WOL,4300000,1,36,1,2.32558139534884E-07,8.37209302325581E-06,0,71743,1,12,0,0,0,0,0,8.4,558,-2,0,36,2,0.3,0,1.5,0,0,4,0,1,0.5,73177,0,0,0,0,639,114,0,0,108,Fulham,Liverpool,,,,0.6,0.5,32.3
Ben,Gibson,DEF,BUR,4800000,0,6,0.166666666666667,3.47222222222222E-08,1.25E-06,0,16837,1,3,0,0,0,1,0,1.3,38,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,2280,0,0,0,0,62,37,0,0,17,Everton,Arsenal,,,,0.1,0.1,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,1592,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2332,0,0,0,0,0,56,0,0,0,Fulham,Liverpool,,,,0,0,0
Olivier,Giroud,FWD,CHE,7700000,0,53,1.47222222222222,1.91197691197691E-07,6.88311688311688E-06,0,235209,1,5,0,0,0,2,0,6.9,1117,-3,0,53,3,0.2,0,1.6,2,0,6,0,4,1.9,114357,0,0,0,0,811,711,0,0,170,Watford,Leicester,,,,1.1,0.8,88.6
Angel,Gomes,MID,MUN,5000000,0,1,0.0277777777777778,5.55555555555556E-09,2E-07,0,492,0,1,0,0,0,0,0,0.2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,9,20,0,0,3,Huddersfield,Cardiff City,,,,0,0,2.3
Heurelho,Gomes,GLK,WAT,4200000,0,0,0,0,0,0,15776,0,0,0,0,0,0,0,0,87,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,3658,0,0,0,0,0,52,0,0,0,Chelsea,West Ham,,,,0,0,0
Joseph,Gomez,DEF,LIV,4800000,1,54,1.5,3.125E-07,1.125E-05,0,344830,2,4,0,0,0,0,0,11.3,442,-2,0,54,2,0.1,0,0.5,2,0,7,0,0,1,346115,0,0,0,0,1053,300,0,0,265,Newcastle,Wolverhampton,,,,0.8,1.3,34.6
Dan,Gosling,MID,BOU,4700000,5,54,2.2,4.68085106382979E-07,1.14893617021277E-05,0,10152,8,33,0,0,0,2,0,11.5,265,-3,0,54,3,0.8,0,3.8,0,0,4,0,2,0.1,7564,0,0,0,0,1734,124,0,0,237,Tottenham,Crystal Palace,,,,0,1.6,78.1
Karlan,Grant,FWD,HUD,5000000,2,41,1.13888888888889,2.27777777777778E-07,8.2E-06,0,8339,0,21,0,0,0,3,0,8.2,1227,0,0,41,0,0.8,0,4,5,0,1,0,2,0.2,18180,0,0,0,1,693,1555,0,0,119,Man Utd,Southampton,,,,0.6,0.6,48.7
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,1193,0,0,0,0,0,0,0,0,22,-2,0,0,2,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,11,0,0,0,Huddersfield,Cardiff City,,,,0,0,0
Andre,Gray,FWD,WAT,6000000,8,81,3,5E-07,1.35E-05,0,198105,2,21,0,0,0,7,0,13.5,28330,0,0,81,0,0.9,0,5.3,10,0,4,0,2,2.3,293205,0,0,0,0,1314,6957,0,0,249,Chelsea,West Ham,,,,2.2,3.3,109
Demarai,Gray,MID,LEI,5400000,1,83,2.5,4.62962962962963E-07,1.53703703703704E-05,0,238099,2,29,0,0,0,4,0,15.4,1723,-1,0,83,1,0.3,0,1.8,3,0,6,0,1,0.9,212491,0,0,0,0,1973,204,0,0,241,Man City,Chelsea,,,,1.3,1.7,122.5
Mason,Greenwood,FWD,MUN,4500000,0,2,0.0555555555555556,1.23456790123457E-08,4.44444444444444E-07,0,4200,0,0,0,0,0,0,0,0.4,530,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.1,8057,0,0,0,0,25,1201,0,0,4,Huddersfield,Cardiff City,,,,0,0,0.4
Pascal,Gro?,MID,BHA,6700000,10,74,2.05555555555556,3.06799336650083E-07,1.1044776119403E-05,0,376979,0,26,0,0,0,3,0,11,614,-3,0,74,3,0.4,1,2.7,12,0,3,0,2,1.4,82015,0,0,0,1,1684,553,0,0,318,Arsenal,Man City,,,,1,1.1,150.7
Vicente,Guaita,GLK,CRY,4300000,8,76,2.11111111111111,4.90956072351421E-07,1.76744186046512E-05,0,123384,2,18,0,53,0,0,0,17.7,1726,-2,-1,76,2,1.2,0,5,8,0,7,0,0,2.4,248928,0,0,0,2,1574,25862,1,0,337,Cardiff City,Bournemouth,,,,2.2,1.4,35.9
Johann Berg,Gudmundsson,MID,BUR,5500000,1,86,3.2,5.81818181818182E-07,1.56363636363636E-05,0,398907,2,36,0,0,0,3,0,15.6,723,-5,0,86,5,0.1,0,0.5,6,0,5,0,6,1,339369,0,0,0,1,1649,200,0,0,317,Everton,Arsenal,,,,2.1,3.5,132.7
Matteo,Guendouzi,MID,ARS,4400000,1,46,1.5,3.40909090909091E-07,1.04545454545455E-05,0,274830,7,31,0,0,0,0,0,10.5,1766,-1,0,46,1,0.2,0,1,0,0,3,0,0,1.6,267274,0,0,0,0,2037,437,0,0,310,Brighton,Burnley,,,,1.2,0.8,75.1
Idrissa,Gueye,MID,EVE,4700000,3,73,2.4,5.1063829787234E-07,1.5531914893617E-05,0,31140,6,30,0,0,0,0,0,15.5,290,-3,0,73,3,0.7,0,3.3,0,0,12,0,2,0.3,16205,0,0,0,0,2667,790,0,0,438,Burnley,Tottenham,,,,2.4,1.2,104.3
Ilkay,Gundogan,MID,MCI,5400000,2,101,2.80555555555556,5.19547325102881E-07,1.87037037037037E-05,0,540722,3,14,0,0,0,5,0,18.4,4455,-1,1,101,1,0.5,0,2.6,8,0,12,0,3,2.3,547528,0,0,0,1,1949,4480,-1,0,476,Leicester,Brighton,,,,2.3,2.2,164
Angus,Gunn,GLK,SOU,4300000,1,45,1.25,2.90697674418605E-07,1.04651162790698E-05,0,36022,0,17,0,31,0,0,0,10.5,1616,-2,0,45,2,0.4,0,1.6,4,0,3,0,0,1.1,86476,0,0,1,2,990,3036,0,0,198,West Ham,Huddersfield,,,,0.6,0.9,23.2
Aron,Gunnarsson,MID,CAR,4400000,2,62,2.4,5.45454545454545E-07,1.40909090909091E-05,0,123943,5,37,0,0,0,1,0,14.1,1700,-1,0,62,1,0.4,0,1.6,3,0,6,0,1,0.6,89112,0,0,0,1,2119,39,0,0,279,Crystal Palace,Man Utd,,,,0,1.4,76.8
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,10783,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15951,0,0,0,0,0,286,0,0,0,Arsenal,Man City,,,,0,0,0
Florent,Hadergjonaj,DEF,HUD,4300000,0,50,1.38888888888889,3.22997416020672E-07,1.16279069767442E-05,0,6910,1,36,0,0,0,0,0,11.6,41,-2,0,50,2,0,0,0,1,0,4,0,0,0.1,4760,0,0,0,0,1837,21,0,0,307,Man Utd,Southampton,,,,0.8,0.8,76.2
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1649,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,6,0,0,0,Crystal Palace,Man Utd,,,,0,0,0
Ben,Hamer,GLK,HUD,3900000,0,9,1.3,3.33333333333333E-07,2.30769230769231E-06,0,439310,0,21,0,24,0,0,0,2.3,9767,-1,0,9,1,0.1,0,0.5,0,0,0,0,0,5.5,547507,0,0,0,0,552,2198,0,0,98,Man Utd,Southampton,,,,0,0,15.7
Kadeem,Harris,MID,CAR,4500000,0,24,0.666666666666667,1.48148148148148E-07,5.33333333333333E-06,0,2595,1,6,0,0,0,1,0,5.3,13,0,0,24,0,0,0,0.2,0,0,1,0,1,0,2922,0,0,0,0,365,8,0,0,80,Crystal Palace,Man Utd,,,,0.3,0.3,26.7
Joe,Hart,GLK,BUR,4200000,0,69,3.6,8.57142857142857E-07,1.64285714285714E-05,0,613088,0,41,0,77,0,0,0,16.4,3051,-3,0,69,3,0,0,0,7,0,4,0,0,4.4,548375,0,0,1,2,1710,886,0,0,378,Everton,Arsenal,,,,4.2,3.9,60.3
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,20471,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20595,0,0,0,0,0,5,0,0,0,Fulham,Liverpool,,,,0,0,0
Isaac,Hayden,MID,NEW,4300000,3,64,2.8,6.51162790697674E-07,1.48837209302326E-05,0,125486,3,22,0,0,0,1,0,14.9,4753,-2,0,64,2,0.7,0,3,5,0,6,0,4,1.4,196252,0,0,0,1,1699,3621,0,1,291,Liverpool,Fulham,,,,1.8,2.3,91.2
Eden,Hazard,MID,CHE,10900000,2,226,6.5,5.96330275229358E-07,2.07339449541284E-05,0,3847985,2,35,0,0,0,16,0,20.7,31511,4,0,226,-4,0.8,0,8.2,33,0,11,0,13,26.2,4519850,0,0,0,8,2807,59380,0,0,833,Watford,Leicester,,,,8.6,7.4,410
Rhys,Healey,FWD,CAR,4500000,1,3,0.0833333333333333,1.85185185185185E-08,6.66666666666667E-07,0,8929,0,1,0,0,0,0,0,0.7,292,0,0,3,0,0,0,0.2,0,0,0,0,0,0.1,14007,0,0,0,0,49,455,0,0,7,Crystal Palace,Man Utd,,,,0,0,2.7
Tom,Heaton,GLK,BUR,4800000,3,55,1.52777777777778,3.18287037037037E-07,1.14583333333333E-05,0,35871,2,22,0,55,0,0,0,11.5,772,-2,0,55,2,0.7,0,3.5,4,0,4,0,0,0.5,55976,0,0,0,0,1530,720,0,0,296,Everton,Arsenal,,,,1.1,1,41.4
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,11215,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1453,0,0,0,0,0,2,0,0,0,Arsenal,Man City,,,,0,0,0
Jordan,Henderson,MID,LIV,5300000,6,71,1.97222222222222,3.72117400419287E-07,1.33962264150943E-05,0,59824,1,12,0,0,0,1,0,13.4,915,-2,0,71,2,1.2,0,6.3,2,0,11,0,3,0.7,28433,0,0,0,1,1796,4176,0,1,376,Newcastle,Wolverhampton,,,,1.4,1.5,80.3
Jeff,Hendrick,MID,BUR,5200000,2,70,2.3,4.42307692307692E-07,1.34615384615385E-05,0,16970,4,42,0,0,0,2,0,13.5,128,-3,0,70,3,0.6,0,3.3,3,0,4,0,2,0.2,12770,0,0,0,1,1967,110,0,0,236,Everton,Arsenal,,,,1.2,2.2,68.1
Wayne,Hennessey,GLK,CRY,4400000,0,67,3.7,8.40909090909091E-07,1.52272727272727E-05,0,516946,0,26,0,44,0,0,0,15.2,1758,-1,0,67,1,0,0,0,6,0,5,0,0,2.5,524867,0,0,1,1,1575,406,0,0,311,Cardiff City,Bournemouth,,,,4.9,3.4,35.9
Ander,Herrera,MID,MUN,5000000,1,61,1.69444444444444,3.38888888888889E-07,1.22E-05,0,143371,4,17,0,0,0,2,0,12.2,577,0,0,61,0,0.1,0,0.3,6,0,5,0,3,0.5,151269,0,0,0,0,1360,1000,0,0,286,Huddersfield,Cardiff City,,,,1.3,1.1,83.3
Gonzalo,Higuain,FWD,CHE,9000000,2,45,3.8,4.22222222222222E-07,5E-06,0,487498,0,15,0,0,0,4,0,5,7042,-5,0,45,5,0.3,0,2.4,6,0,3,0,0,1.5,568989,0,0,0,1,923,5665,0,0,149,Watford,Leicester,,,,4.7,3.7,96.6
Wesley,Hoedt,DEF,SOU,4200000,0,29,2.2,5.23809523809524E-07,6.9047619047619E-06,0,29122,2,24,0,0,0,0,0,6.9,55,-3,0,29,3,0,0,0,3,0,4,0,0,0.2,14012,2,0,0,0,1170,0,0,0,206,West Ham,Huddersfield,,,,0,0,34.7
Jonathan,Hogg,MID,HUD,4400000,2,51,1.9,4.31818181818182E-07,1.15909090909091E-05,0,41807,7,42,0,0,0,0,0,11.6,183,-1,0,51,1,0.3,0,1.3,3,0,5,0,1,0.2,35963,0,0,0,0,2189,105,0,1,313,Man Utd,Southampton,,,,1.1,1.2,68.9
David Junior,Hoilett,MID,CAR,5000000,2,80,2.7,5.4E-07,1.6E-05,0,25624,4,46,0,0,0,3,0,16,281,-5,0,80,5,0.6,0,2.8,4,0,6,0,2,0.1,10712,0,0,0,1,2114,322,0,0,229,Crystal Palace,Man Utd,,,,2.3,1.7,111.3
Pierre-Emile,H?jbjerg,MID,SOU,4400000,6,86,3,6.81818181818182E-07,1.95454545454545E-05,0,470830,7,55,0,0,0,4,0,19.5,4448,-1,0,86,1,0.8,0,3.4,8,0,4,0,3,3.1,610896,0,0,0,1,2580,10459,0,2,450,West Ham,Huddersfield,,,,2.2,3.4,145.5
Rob,Holding,DEF,ARS,4300000,0,24,2.4,5.58139534883721E-07,5.58139534883721E-06,0,62133,1,10,0,0,0,0,0,5.6,80,-2,0,24,2,0,0,0,5,0,1,0,0,0.4,39879,0,0,0,0,806,22,0,0,148,Brighton,Burnley,,,,0,0,23.2
Jose,Holebas,DEF,WAT,4800000,0,96,3.7,7.70833333333333E-07,2E-05,0,1633496,12,34,0,0,0,3,0,20,6695,3,0,96,-3,0,0,0,10,0,5,0,7,7.8,1839085,0,0,0,2,2255,1364,0,0,433,Chelsea,West Ham,,,,4.4,4.3,131.2
Mason,Holgate,DEF,EVE,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,16905,1,9,0,0,0,0,0,1.2,14,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,14251,0,0,0,0,407,0,0,0,61,Burnley,Tottenham,,,,0,0,9.9
Nathan,Holland,MID,WHU,4000000,0,0,0,0,0,0,5214,0,0,0,0,0,0,0,0,2197,0,0,0,0,0,0,0,0,0,0,0,0,0.4,26303,0,0,0,0,0,9675,0,0,0,Southampton,Watford,,,,0,0,0
Callum,Hudson-Odoi,MID,CHE,4200000,0,18,1.8,4.28571428571429E-07,4.28571428571429E-06,0,359655,0,5,0,0,0,0,0,4.3,14754,-3,0,18,3,0.6,0,2.4,1,0,2,0,1,2.4,333858,0,0,0,0,388,299,0,0,83,Watford,Leicester,,,,0,0,36.2
Will,Hughes,MID,WAT,4900000,2,83,2.8,5.71428571428571E-07,1.69387755102041E-05,0,205174,5,34,0,0,0,2,0,16.9,2656,-1,0,83,1,0.4,0,2,5,0,7,0,4,0.7,209407,0,0,0,0,2263,338,0,0,300,Chelsea,West Ham,,,,1.5,2.5,117.8
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1272,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,4,0,0,0,Southampton,Watford,,,,0,0,0
Emerson,Hyndman,MID,BOU,4400000,1,1,0.0277777777777778,6.31313131313131E-09,2.27272727272727E-07,0,2794,0,2,0,0,0,0,0,0.2,13,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,161,0,0,0,0,37,34,0,0,2,Tottenham,Crystal Palace,,,,0,0,1.5
Jordon,Ibe,MID,BOU,4900000,0,23,0.638888888888889,1.30385487528345E-07,4.69387755102041E-06,0,26922,1,19,0,0,0,0,0,4.6,84,-6,1,23,6,0,0,0,0,0,0,0,1,0.2,5284,0,0,0,0,644,44,-1,0,75,Tottenham,Crystal Palace,,,,0.3,0.3,34.5
Vicente,Iborra,MID,LEI,4700000,0,9,1.1,2.34042553191489E-07,1.91489361702128E-06,0,4166,0,4,0,0,0,0,0,1.9,5,-3,0,9,3,0,0,0,0,0,0,0,0,0,1240,0,0,0,0,224,1,0,0,31,Man City,Chelsea,,,,0,0,8
Kelechi,Iheanacho,FWD,LEI,5700000,0,58,2,3.50877192982456E-07,1.01754385964912E-05,0,196707,1,16,0,0,0,1,0,10.2,381,-3,0,58,3,0.1,0,0.8,3,0,1,0,5,0.8,165909,0,0,0,1,914,214,0,0,165,Man City,Chelsea,,,,1.2,1.5,56.9
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,Man Utd,Southampton,,,,0,0,0
Danny,Ings,FWD,SOU,5400000,2,84,3.8,7.03703703703704E-07,1.55555555555556E-05,0,1281180,1,25,0,0,0,7,0,15.6,8785,-1,0,84,1,0.3,0,1.8,11,0,5,0,2,3.1,1309698,0,0,0,1,1530,6527,0,0,293,West Ham,Huddersfield,,,,4,4.8,143.8
Alex,Iwobi,MID,ARS,5400000,1,88,2.7,5E-07,1.62962962962963E-05,0,294079,0,31,0,0,0,3,0,16.3,4914,-1,0,88,1,0.3,0,1.6,1,0,4,0,6,1.5,310686,0,0,0,0,1858,1767,0,0,342,Brighton,Burnley,,,,3,1.8,155.2
,Izquierdo,MID,BHA,5900000,2,31,2.1,3.55932203389831E-07,5.25423728813559E-06,0,13074,1,10,0,0,0,0,0,5.3,61,-1,0,31,1,0.2,0,1.2,0,0,3,0,2,0.1,4898,0,0,0,0,789,20,0,0,95,Arsenal,Man City,,,,0,0,30
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2791,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,6,0,0,0,Cardiff City,Bournemouth,,,,0,0,0
Phil,Jagielka,DEF,EVE,4300000,0,21,0.583333333333333,1.35658914728682E-07,4.88372093023256E-06,0,91627,0,4,0,0,0,1,0,4.9,1455,-2,0,21,2,1,0,4.3,3,0,2,0,0,0.6,21976,0,0,0,1,328,1256,0,1,78,Burnley,Tottenham,,,,0.3,0.3,14.6
Alireza,Jahanbakhsh,MID,BHA,6700000,0,30,0.833333333333333,1.24378109452736E-07,4.47761194029851E-06,0,49803,2,12,0,0,0,0,0,4.5,194,-3,0,30,3,0.2,0,1.2,0,0,5,0,0,0.6,3743,0,0,0,0,903,24,0,0,60,Arsenal,Man City,,,,0.4,0.4,33.4
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,3959,0,0,0,0,0,0,0,0,17,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,961,0,0,0,0,0,19,0,0,0,Man City,Chelsea,,,,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,2605,0,0,0,0,0,0,0,0,33,-1,0,0,1,0,0,0,0,0,0,0,0,0,2319,0,0,0,0,0,46,0,0,0,Man City,Chelsea,,,,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,0,50,1.38888888888889,2.83446712018141E-07,1.02040816326531E-05,0,48211,3,22,0,0,0,0,0,10.2,1769,-1,0,50,1,0.5,0,2.3,6,0,3,0,2,0.4,34616,0,0,0,0,1520,114,0,0,274,Chelsea,West Ham,,,,1,0.9,67.8
Vincent,Janssen,FWD,TOT,4500000,1,2,0.0555555555555556,1.23456790123457E-08,4.44444444444444E-07,0,813,0,0,0,0,0,0,0,0.4,553,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.1,3822,0,0,0,0,23,2350,0,0,3,Bournemouth,Everton,,,,0,0,6.4
,Jazz Richards,DEF,CAR,3900000,0,1,0.0277777777777778,7.12250712250712E-09,2.56410256410256E-07,0,52750,0,4,0,0,0,0,0,0.3,482,-1,0,1,1,0,0,0,0,0,0,0,0,0.5,29371,0,0,0,0,97,593,0,0,11,Crystal Palace,Man Utd,,,,0,0,1.5
Carl,Jenkinson,DEF,ARS,4500000,0,4,0.111111111111111,2.46913580246914E-08,8.88888888888889E-07,0,305,0,3,0,0,0,0,0,0.9,20,0,0,4,0,0,0,0.2,0,0,0,0,0,0,500,0,0,0,0,165,51,0,0,16,Brighton,Burnley,,,,0.1,0.1,5.2
,Jesus,FWD,MCI,9900000,1,79,2.8,2.82828282828283E-07,7.97979797979798E-06,0,369182,0,11,0,0,0,7,0,8,2448,-6,0,79,6,0.2,0,2.4,7,0,2,0,3,1.6,288860,0,0,0,2,1014,956,0,0,262,Leicester,Brighton,,,,2.6,2.4,156.3
Raul,Jimenez,FWD,WOL,7000000,7,177,4.9,7E-07,2.52857142857143E-05,0,1986554,4,38,0,0,0,13,0,25.7,16498,15,-1,177,-15,0.4,0,3,31,0,11,0,10,38.7,4099764,0,0,0,3,2932,104648,1,0,585,Fulham,Liverpool,,,,7.2,4.2,276.9
Stefan,Johansen,MID,FUL,5000000,0,11,0.9,1.8E-07,2.2E-06,0,7474,4,12,0,0,0,0,0,2.2,12,-5,0,11,5,0,0,0,0,0,0,0,0,0,968,0,0,0,0,409,2,0,0,48,Wolverhampton,Newcastle,,,,0,0,9
