FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ben,Davies,DEF,TOT,5600000,1,40,2.9,5.17857142857143E-07,7.14285714285714E-06,0,367675,1,14,0,0,0,0,0,7.1,5397,-4,0,40,4,0.6,0,3.4,4,0,4,0,0,2.7,78437,0,0,0,0,1079,7385,0,0,209,Bournemouth,Wolverhampton,Cardiff City,Man Utd,Fulham,2.3,2.9,3.7,2.6,2.6,2.7,2,2.5,2.5,3.4,1.9,2.5,2.8,2.9,3.4,3.4,2.7,2.2,2.1,3.7,50.2
Tom,Davies,MID,EVE,5100000,2,14,0.777777777777778,1.52505446623094E-07,2.74509803921569E-06,0,10641,2,13,0,0,0,0,0,2.7,176,-4,0,14,4,0.1,0,0.6,0,0,1,0,0,0.1,3208,0,0,0,0,595,120,0,0,79,Burnley,Brighton,Leicester,Bournemouth,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.3
Steven,Davis,MID,SOU,4600000,0,9,0.5,1.08695652173913E-07,1.95652173913043E-06,0,6979,0,4,0,0,0,0,0,2,179,-4,0,9,4,0.3,0,1.6,2,0,0,0,1,0.1,1933,0,0,0,0,97,113,0,0,39,West Ham,Man City,Chelsea,Leicester,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Kevin,De Bruyne,MID,MCI,9700000,8,11,0.611111111111111,6.30011454753723E-08,1.1340206185567E-06,0,1343425,1,0,0,0,0,1,0,1.1,3885,-3,0,11,3,0.2,0,1.8,2,0,0,0,0,4.3,232071,0,0,0,0,124,43575,0,0,42,Leicester,Southampton,Liverpool,Wolverhampton,Huddersfield,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.4
David,De Gea,GLK,MUN,5700000,2,51,2.8,4.91228070175439E-07,8.94736842105263E-06,0,936172,0,30,0,64,0,0,0,8.9,13620,-3,0,51,3,0.4,0,2.4,1,0,2,0,0,14.8,125788,0,0,0,0,1620,12497,0,0,300,Huddersfield,Bournemouth,Newcastle,Tottenham,Brighton,3.4,2.3,2.6,2.8,3.4,2.7,2.5,2.3,2.8,3.1,2.4,1.7,2.6,2.7,2.9,2.3,2.9,3.1,3.6,4,43.4
Troy,Deeney,FWD,WAT,5800000,6,46,3.1,5.3448275862069E-07,7.93103448275862E-06,0,439933,1,20,0,0,0,3,0,7.9,6861,-2,0,46,2,0.4,0,2.6,4,0,2,0,1,2.6,467393,0,0,0,1,1238,7464,0,0,149,Chelsea,Newcastle,Bournemouth,Crystal Palace,Burnley,2.6,2.7,2.8,2.9,3.6,2.7,2.7,3.6,3,2.1,2.9,2.4,3.6,3.4,4.2,3.4,3.1,2.7,2.5,3.2,98.1
Jermain,Defoe,FWD,BOU,5600000,0,4,0.222222222222222,3.96825396825397E-08,7.14285714285714E-07,0,40080,0,2,0,0,0,0,0,0.7,516,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,9222,0,0,0,0,22,174,0,0,12,Tottenham,Man Utd,Watford,Everton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Steven,Defour,MID,BUR,5300000,0,10,0.555555555555556,1.0482180293501E-07,1.88679245283019E-06,0,1451,0,14,0,0,0,0,0,1.9,49,-2,1,10,2,0.1,0,0.5,0,0,0,0,0,0,834,0,0,0,0,449,9,-1,0,70,Everton,West Ham,Huddersfield,Fulham,Watford,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.9
Fabian,Delph,DEF,MCI,5300000,4,30,1.66666666666667,3.14465408805031E-07,5.66037735849057E-06,0,48200,1,7,0,0,0,0,0,5.7,4251,-2,0,30,2,0.3,0,1.8,2,0,3,0,1,0.9,74080,0,0,0,0,624,5320,0,0,179,Leicester,Southampton,Liverpool,Wolverhampton,Huddersfield,1,0.9,1.3,1.4,1.7,1.1,0.9,1.5,1.2,1,0.8,1.3,1.1,0.9,2.1,1.3,1.2,0.9,1.2,0.9,23.4
Mousa,Dembele,MID,TOT,4900000,0,14,0.777777777777778,1.58730158730159E-07,2.85714285714286E-06,0,76157,1,6,0,0,0,0,0,2.9,782,-1,0,14,1,0,0,0,0,0,1,0,0,0.8,23539,0,0,0,0,512,36,0,0,74,Bournemouth,Wolverhampton,Cardiff City,Man Utd,Fulham,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,7.1
Leander,Dendoncker,MID,WOL,4300000,0,1,0.0555555555555556,1.29198966408269E-08,2.32558139534884E-07,0,30198,0,0,0,0,0,0,0,0.2,815,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.4,19294,0,0,0,0,9,326,0,0,3,Fulham,Tottenham,Crystal Palace,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Laurent,Depoitre,FWD,HUD,5100000,0,25,1.6,3.13725490196078E-07,4.90196078431373E-06,0,64467,1,18,0,0,0,0,0,4.9,2283,-4,0,25,4,0.3,0,1.4,0,0,0,0,1,0.5,21540,0,0,0,0,849,722,0,0,23,Man Utd,Fulham,Burnley,Cardiff City,Man City,1.3,1.5,1.2,1.1,0.9,1.3,0.9,1.2,1.2,0.8,1,1.2,1.4,1.1,0.9,1,1,0.8,1.2,1.2,43.1
Gerard,Deulofeu,MID,WAT,5400000,9,44,2.44444444444444,4.52674897119342E-07,8.14814814814815E-06,0,61660,1,7,0,0,0,3,0,8.1,3776,-1,0,44,1,0.9,0,5,4,0,3,0,2,1.1,102206,0,0,0,1,646,18881,0,0,131,Chelsea,Newcastle,Bournemouth,Crystal Palace,Burnley,1.3,2.1,1.7,2,2.4,1.5,1.6,2,1.5,1.2,1.9,1.2,2.3,1.5,2.4,1.9,2.3,2,1.3,1.6,61.6
Fousseni,Diabate,MID,LEI,4600000,0,1,0.0555555555555556,1.20772946859903E-08,2.17391304347826E-07,0,3032,0,1,0,0,0,0,0,0.2,44,-4,0,1,4,0,0,0.2,0,0,0,0,0,0,1030,0,0,0,0,54,32,0,0,4,Man City,Cardiff City,Everton,Southampton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4500000,0,9,0.5,1.11111111111111E-07,2E-06,0,2755,0,6,0,0,0,0,0,2,41,-5,1,9,5,0,0,0,0,0,1,0,0,0,747,0,0,0,0,230,20,-1,0,17,Man Utd,Fulham,Burnley,Cardiff City,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5
Mohamed,Diame,MID,NEW,4900000,3,39,2.2,4.48979591836735E-07,7.95918367346939E-06,0,6469,3,22,0,0,0,0,0,8,306,-1,0,39,1,0.4,0,2.2,0,0,6,0,0,0.1,4732,0,0,0,0,1594,108,0,0,125,Liverpool,Watford,Man Utd,Chelsea,Cardiff City,1.2,1.6,1.1,1.3,1.5,1.1,1.5,1.9,1.6,1.7,1.8,1.5,1.6,1.5,1.3,1.8,1.7,1.6,1.1,1.9,40.2
Grady,Diangana,MID,WHU,4500000,1,16,0.888888888888889,1.97530864197531E-07,3.55555555555556E-06,0,16005,0,10,0,0,0,0,0,3.6,1336,0,0,16,0,0.2,0,0.8,0,0,1,0,1,0.1,23809,0,0,0,0,358,79,0,0,60,Southampton,Burnley,Brighton,Arsenal,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,34.4
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,2927,0,0,0,0,0,0,0,0,86,-3,0,0,3,0,0,0,0,0,0,0,0,0,1179,0,0,0,0,0,55,0,0,0,Leicester,Southampton,Liverpool,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,0,39,3,6.25E-07,8.125E-06,0,166579,3,12,0,0,0,2,0,8.1,9020,-2,0,39,2,0.5,0,2.2,1,0,5,0,0,1.3,109867,0,0,0,0,1117,141,0,0,190,Bournemouth,Wolverhampton,Cardiff City,Man Utd,Fulham,0,0,0,2,2.9,2.3,2.7,2.4,2.8,2,2.5,3,2.4,1.9,3.2,2.8,1.7,2.1,2.5,2.6,42.8
Lucas,Digne,DEF,EVE,5000000,-1,55,3.4,6.8E-07,1.1E-05,0,175511,2,23,0,0,0,1,0,11,14304,0,0,55,0,0.6,0,3.2,6,0,4,0,2,6,354192,0,0,0,0,1339,46609,0,0,315,Burnley,Brighton,Leicester,Bournemouth,Southampton,2.5,2.6,3.8,3.6,2.4,4.1,4.3,2.9,4,3.6,4.2,2.9,4.5,2.9,3.1,2.5,3.9,3.5,4.1,3.2,104.6
Issa,Diop,DEF,WHU,4300000,0,34,2.1,4.88372093023256E-07,7.90697674418605E-06,0,39844,3,21,0,0,0,0,0,7.9,2503,-2,0,34,2,0.7,0,3,1,0,3,0,0,0.9,42206,1,0,0,0,1440,2254,0,0,249,Southampton,Burnley,Brighton,Arsenal,Bournemouth,1.5,1.5,2.1,1.1,1.3,2,1.7,2.1,1.5,1.6,1.1,2.4,2.1,2.3,2.2,1.8,1.4,2,1.4,1.8,43.4
Matt,Doherty,DEF,WOL,5200000,1,81,4.5,8.65384615384615E-07,1.55769230769231E-05,0,409566,2,21,0,0,0,3,0,15.6,21986,7,0,81,-7,1,0,5.2,9,0,5,0,3,24.3,1719902,1,0,0,3,1579,99963,0,0,324,Fulham,Tottenham,Crystal Palace,Man City,Leicester,4.7,5.6,5.6,4.9,5.1,4.7,5.4,4.4,4,6.2,6.5,6,4.2,4.7,5.3,4.6,6.4,5.3,5.3,5.3,115.2
Abdoulaye,Doucoure,MID,WAT,5900000,3,69,3.8,6.44067796610169E-07,1.16949152542373E-05,0,147085,2,25,0,0,0,2,0,11.7,11645,-1,0,69,1,0.9,0,5.2,8,0,4,0,5,2,139996,1,0,0,1,1620,6335,0,0,306,Chelsea,Newcastle,Bournemouth,Crystal Palace,Burnley,2.8,4.2,3.4,3.9,4.5,3.1,3.3,4,3.1,2.6,3.8,2.3,4.4,3.1,4.5,3.8,4.5,4,2.7,3.4,103.8
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2653,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,2,0,0,0,Fulham,Tottenham,Crystal Palace,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,23,0,0,0,Burnley,Brighton,Leicester,Bournemouth,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4700000,0,0,0,0,0,0,7511,0,0,0,0,0,0,0,0,124,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1618,0,0,0,0,0,75,0,0,0,Watford,Crystal Palace,Southampton,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,6,71,3.9,7.8E-07,1.42E-05,0,23759,0,22,0,51,0,0,0,14.2,2937,0,0,71,0,0.8,0,3.8,7,0,6,0,0,0.6,30954,0,0,0,0,1620,1478,0,0,329,Liverpool,Watford,Man Utd,Chelsea,Cardiff City,4.7,4.7,3.8,5.3,5.3,3.9,4.9,5,4.7,4,4.7,5.4,3.6,3.2,4.1,4.5,3.6,4.3,4.2,4.2,41.6
Shane,Duffy,DEF,BHA,4600000,0,56,3.7,8.04347826086957E-07,1.21739130434783E-05,0,389215,3,21,0,0,0,3,0,12.2,10481,1,0,56,-1,0.3,0,1.6,5,0,3,0,2,4.1,444558,0,0,0,2,1287,4266,0,1,264,Arsenal,Everton,West Ham,Liverpool,Man Utd,3.6,5.6,3.2,4.8,3.2,2.7,4.7,4.6,3.9,3.1,5.3,3.8,5.6,4.3,3.5,4.1,3.5,3.8,2,4.5,69.5
Paul,Dummett,DEF,NEW,4400000,9,42,3.5,7.95454545454545E-07,9.54545454545455E-06,0,15294,0,10,0,0,0,0,0,9.5,345,-1,0,42,1,0.4,0,1.7,3,0,5,0,0,0.2,12227,0,0,0,1,991,1303,0,0,200,Liverpool,Watford,Man Utd,Chelsea,Cardiff City,4,4,3.3,4.6,4.8,3.3,4.3,4.3,4.2,3.4,4,4.6,3,2.7,3.5,3.9,3.1,3.6,3.5,3.6,31.1
Lewis,Dunk,DEF,BHA,4500000,-2,47,2.8,6.22222222222222E-07,1.04444444444444E-05,0,231123,3,23,0,0,0,2,0,10.4,61117,0,0,47,0,0.2,0,0.8,5,0,3,0,0,3.6,274320,0,0,0,1,1441,421,0,1,261,Arsenal,Everton,West Ham,Liverpool,Man Utd,0,4.1,2.1,3.3,2,1.7,3.2,3.1,2.5,2,3.8,2.5,4.2,2.9,2.2,2.7,2.3,2.5,1.4,3.1,56.6
Erik,Durm,DEF,HUD,4400000,1,25,1.38888888888889,3.15656565656566E-07,5.68181818181818E-06,0,10703,0,17,0,0,0,0,0,5.7,374,-1,0,25,1,0.2,0,1,2,0,1,0,1,0.1,4238,0,0,0,1,874,57,0,0,130,Man Utd,Fulham,Burnley,Cardiff City,Man City,0.9,0.7,0.8,1.3,0.8,1.3,1.1,0.7,0.9,0.9,0.8,0.7,0.9,1.1,0.8,1,0.8,0.9,0.8,0.7,35.2
Bruno,Ecuele Manga,DEF,CAR,4400000,0,37,2.1,4.77272727272727E-07,8.40909090909091E-06,0,6709,0,38,0,0,0,0,0,8.4,321,-1,0,37,1,0.5,0,2,0,0,3,0,1,0.1,5807,0,0,0,0,1620,146,0,0,259,Crystal Palace,Leicester,Tottenham,Huddersfield,Newcastle,1.7,1.3,1.8,2.5,1.4,1,1.7,1.1,2,2.7,1.6,1.6,1.2,2.3,1.2,1.2,2.1,1.2,2,1.4,45.2
,Ederson,GLK,MCI,5700000,1,77,4.3,7.54385964912281E-07,1.35087719298246E-05,0,608773,1,13,0,29,0,0,0,13.3,80009,2,1,77,-2,0.3,0,1.8,4,0,8,0,1,24.3,931825,0,0,0,1,1620,6561,-1,0,313,Leicester,Southampton,Liverpool,Wolverhampton,Huddersfield,4.6,4.1,5.4,5.6,5.7,4.7,4.1,5.8,5,4.6,3.5,5.3,4.7,4.2,6.4,5.4,5,4.2,5,4.3,29.2
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,9378,0,0,0,0,0,0,0,0,194,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1231,0,0,0,0,0,47,0,0,0,Liverpool,Watford,Man Utd,Chelsea,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,1,1,0.0555555555555556,1.29198966408269E-08,2.32558139534884E-07,0,157436,0,0,0,0,0,0,0,0.2,2768,-2,0,1,2,0,0,0.2,0,0,0,0,0,2.1,87589,0,0,0,0,58,1296,0,0,0,Brighton,Liverpool,Fulham,West Ham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7
Mohamed,Elyounoussi,MID,SOU,6100000,0,20,1.11111111111111,1.82149362477231E-07,3.27868852459016E-06,0,22892,0,3,0,0,0,0,0,3.3,241,-4,0,20,4,0,0,0.2,0,0,4,0,0,0.1,4016,0,0,0,0,544,48,0,0,64,West Ham,Man City,Chelsea,Leicester,Everton,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,44.6
,Emerson,DEF,CHE,5200000,0,0,0,0,0,0,7498,0,0,0,0,0,0,0,0,178,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1589,0,0,0,0,0,130,0,0,0,Watford,Crystal Palace,Southampton,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,14611,0,0,0,0,0,0,0,0,228,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5964,0,0,0,0,0,96,0,0,0,Fulham,Tottenham,Crystal Palace,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9300000,6,58,3.9,4.19354838709677E-07,6.23655913978495E-06,0,918838,1,16,0,0,0,2,0,6.2,16982,-2,0,58,2,0.5,0,5,4,0,2,0,6,5.6,317454,0,0,0,0,977,11995,0,0,249,Bournemouth,Wolverhampton,Cardiff City,Man Utd,Fulham,4,3.9,3.4,3.1,4.3,3.5,4,3.6,4.2,3.1,3.7,4.4,3.6,2.9,4.7,4.2,2.6,3.2,3.8,3.9,89.9
Neil,Etheridge,GLK,CAR,4500000,1,63,3.5,7.77777777777778E-07,1.4E-05,0,255779,1,38,0,66,0,0,0,14,6928,0,0,63,0,0.8,0,3.4,5,0,3,0,0,5.3,438132,0,0,2,1,1620,1612,0,0,351,Crystal Palace,Leicester,Tottenham,Huddersfield,Newcastle,3.7,3.1,4,4.9,3.2,2,3.6,2.6,4.2,5.2,3.5,3.6,2.8,4.6,2.9,2.7,4.3,2.8,4.3,3.2,55.4
Jonny,Evans,DEF,LEI,4800000,0,30,1.66666666666667,3.47222222222222E-07,6.25E-06,0,19776,1,7,0,0,0,0,0,6.3,969,-2,0,30,2,0.3,0,1.4,0,0,4,0,0,0.3,13380,0,0,0,0,691,252,0,0,145,Man City,Cardiff City,Everton,Southampton,Wolverhampton,1.2,2,1.3,1,1.3,1.2,1.1,1.3,1.3,1.6,1.2,1.1,1,1,1.8,0.9,1.2,0.8,1,1.4,20.9
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,240,0,0,0,Bournemouth,Wolverhampton,Cardiff City,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4700000,2,74,4.1,8.72340425531915E-07,1.57446808510638E-05,0,427977,0,27,0,69,0,0,0,15.7,14696,2,0,74,-2,1.2,0,5.8,11,0,3,0,0,17.9,501754,0,0,1,3,1620,45581,0,0,353,Southampton,Burnley,Brighton,Arsenal,Bournemouth,4.3,4.4,5.4,3.3,3.8,5.3,4.6,5.5,4.3,4.5,3.5,5.3,5,5.8,5.6,4.9,4.2,5.2,4.1,4.9,52.4
,Fabinho,MID,LIV,5500000,6,23,1.27777777777778,2.32323232323232E-07,4.18181818181818E-06,0,44765,3,3,0,0,0,0,0,4.2,1100,-5,0,23,5,0.5,0,3,0,0,4,0,2,0.6,18331,0,0,0,0,655,6882,0,0,89,Newcastle,Arsenal,Man City,Brighton,Crystal Palace,0.8,0.7,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.9,0.7,0.6,0.7,0.6,0.6,0.8,0.9,0.7,30.3
Cesc,Fabregas,MID,CHE,6200000,1,5,0.277777777777778,4.48028673835125E-08,8.06451612903226E-07,0,56678,1,2,0,0,0,0,0,0.8,263,-3,0,5,3,0.1,0,0.4,0,0,0,0,0,0.4,4225,0,0,0,0,153,157,0,0,33,Watford,Crystal Palace,Southampton,Newcastle,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
,Fabri,GLK,FUL,4300000,0,8,0.444444444444444,1.03359173126615E-07,1.86046511627907E-06,0,19181,0,5,0,15,0,0,0,1.9,523,-2,0,8,2,0,0,0,2,0,0,0,0,0.3,15890,0,0,0,0,180,675,0,0,47,Wolverhampton,Huddersfield,Arsenal,Burnley,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,11.5
,Felipe Anderson,MID,WHU,7300000,2,86,4.8,6.57534246575342E-07,1.17808219178082E-05,0,444765,3,24,0,0,0,6,0,11.6,161638,3,1,86,-3,0.9,0,6.4,11,0,4,0,3,17.8,1287525,0,0,0,3,1500,31022,-1,0,342,Southampton,Burnley,Brighton,Arsenal,Bournemouth,5.9,5.7,6.2,4.9,5.2,5.8,3.8,5.9,5.8,3.8,5.4,4.8,5.5,5.1,4.4,4.9,4.9,4.9,5.7,5.2,139.2
Marouane,Fellaini,MID,MUN,4900000,1,26,1.44444444444444,2.94784580498866E-07,5.30612244897959E-06,0,78937,1,14,0,0,0,0,0,5.3,2024,-1,0,26,1,0.2,0,0.8,0,0,1,0,2,0.6,64995,0,0,0,0,746,536,0,0,119,Huddersfield,Bournemouth,Newcastle,Tottenham,Brighton,0.9,0.9,1.2,0.7,1.1,1,0.8,0.9,0.7,0.9,1,0.7,0.7,0.7,0.8,0.7,0.7,0.7,1,0.9,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,11788,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0.1,229,0,0,0,0,0,2,0,0,0,Southampton,Burnley,Brighton,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,41,3.2,7.27272727272727E-07,9.31818181818182E-06,0,28540,2,17,0,0,0,0,0,9.3,1838,-1,0,41,1,0.4,0,1.7,5,0,3,0,2,0.4,35350,0,0,0,0,1125,266,0,0,225,Liverpool,Watford,Man Utd,Chelsea,Cardiff City,3.5,3.5,2.8,4.1,4.4,2.9,3.8,3.8,3.8,3,3.5,4.1,2.6,2.3,3.1,3.4,2.7,3.2,3.1,3.1,38.5
,Fernandinho,MID,MCI,5400000,0,58,3.4,6.2962962962963E-07,1.07407407407407E-05,0,388038,2,10,0,0,0,1,0,10.7,49643,-1,0,58,1,0.4,0,2.4,4,0,8,0,3,4.4,270886,0,0,0,1,1501,1639,0,0,316,Leicester,Southampton,Liverpool,Wolverhampton,Huddersfield,0,3.2,2.6,3.5,3.7,4,3.3,2.4,2.2,2.9,2.7,3.2,2.5,3.2,3.6,3.2,2.5,3.1,3.3,2.6,75.8
Roberto,Firmino,FWD,LIV,9200000,2,75,4.2,4.56521739130435E-07,8.15217391304348E-06,0,1765474,0,3,0,0,0,4,0,8.2,70644,-3,0,75,3,0.5,0,4.4,10,0,13,0,5,16.1,753957,0,0,0,1,1356,15793,0,0,295,Newcastle,Arsenal,Man City,Brighton,Crystal Palace,4.4,5.3,3.8,4.2,4.4,4.7,5.3,5.4,5.2,5,4,5.6,5.2,4.1,4.8,4.2,4.6,4.8,4.9,4.4,123.1
Phil,Foden,MID,MCI,4600000,0,8,0.444444444444444,9.66183574879227E-08,1.73913043478261E-06,0,15494,0,0,0,0,0,0,0,1.7,261,-4,0,8,4,0,0,0.2,0,0,0,0,0,0.1,5070,0,0,0,0,92,185,0,0,34,Leicester,Southampton,Liverpool,Wolverhampton,Huddersfield,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.1
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,22074,0,0,0,0,0,0,0,0,201,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5652,0,0,0,0,0,6,0,0,0,Wolverhampton,Huddersfield,Arsenal,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,41911,0,0,0,0,0,0,0,0,727,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,6229,0,0,0,0,0,271,0,0,0,West Ham,Man City,Chelsea,Leicester,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,11,64,3.6,8E-07,1.42222222222222E-05,0,184447,0,25,0,49,0,0,0,14.2,4814,0,0,64,0,1.1,0,4.8,6,0,4,0,0,4.2,154805,0,0,1,2,1620,15479,0,0,327,Chelsea,Newcastle,Bournemouth,Crystal Palace,Burnley,4.5,3.2,2.8,4.3,4,4,3.4,5.2,4.4,3.8,3.8,3.4,3.7,3.7,3.9,3,4.9,4.3,4.4,3.4,45
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,4,0.222222222222222,4.93827160493827E-08,8.88888888888889E-07,0,35325,2,12,0,0,0,0,0,0.9,403,0,0,4,0,0,0,0,0,0,0,0,0,0.4,8616,1,0,0,0,502,75,0,0,64,Wolverhampton,Huddersfield,Arsenal,Burnley,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.6
Juan,Foyth,DEF,TOT,5000000,0,19,1.05555555555556,2.11111111111111E-07,3.8E-06,0,38129,1,8,0,0,0,1,0,3.8,3330,0,0,19,0,0.1,0,0.4,3,0,1,0,0,0.4,55485,0,0,0,1,450,293,0,0,79,Bournemouth,Wolverhampton,Cardiff City,Man Utd,Fulham,0.5,0.6,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.7,0.7,0.5,0.5,0.5,0.8,18.5
Simon,Francis,DEF,BOU,4400000,6,40,2.5,5.68181818181818E-07,9.09090909090909E-06,0,28580,1,21,0,0,0,0,0,9.1,1083,-1,0,40,1,0.5,0,2.2,0,0,4,0,2,0.4,24974,0,0,0,0,1182,1694,0,0,239,Tottenham,Man Utd,Watford,Everton,West Ham,2.2,2,2.5,2.2,2.1,2.8,2.7,2,2.7,1.2,2.4,2.9,1.9,1.9,2.5,1.7,2.4,1.6,2.3,2.4,51.4
