FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Bernard,MID,EVE,5900000,1,2,0.333333333333333,5.64971751412429E-08,3.38983050847458E-07,0,18510,1,1,0,0,0,0,0,0.3,662,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0.1,3235,0,0,0,0,69,277,0,0,15,Fulham,Leicester,Crystal Palace,Man Utd,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5
,Bernardo,DEF,BHA,4300000,0,0,0,0,0,0,6595,1,2,0,0,0,0,0,0,458,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,554,0,0,0,0,90,36,0,0,11,Man City,West Ham,Newcastle,Wolverhampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
,Bernardo Silva,MID,MCI,7600000,14,30,5,6.57894736842105E-07,3.94736842105263E-06,0,490293,0,2,0,0,0,2,0,4,15061,1,-1,30,-1,0.8,0,6,3,0,3,0,1,9.8,627238,0,0,0,1,453,190829,1,0,112,Brighton,Liverpool,Burnley,Tottenham,Southampton,6.7,3.7,6.2,5.3,6.3,4.7,5.7,7.5,5.4,4.1,5.9,5.6,4.6,6.3,4.9,6.1,7,6.9,5.4,4.5,5.2,5.5,4.9,5.6,6.2,5.4,6.2,7.5,4.7,5.5,5.9,5.2,49.7
Ryan,Bertrand,DEF,SOU,5000000,1,22,3.7,7.4E-07,4.4E-06,0,140852,1,9,0,0,0,1,0,4.4,16318,0,0,22,0,0.5,0,2.7,1,0,2,0,0,5.4,66026,0,0,0,0,540,2807,0,0,93,Wolverhampton,Chelsea,Bournemouth,Newcastle,Man City,4,4.5,2.4,3.6,3.3,3.3,2.8,3.8,4.5,4.8,3,4.8,3.8,3.4,4.2,3.2,4.6,2.9,3.6,5,2.9,3.3,4.9,4.1,3.1,3.7,4.4,4.6,4,4.3,4,4.4,26.2
Marcus,Bettinelli,GLK,FUL,4400000,3,13,3.3,7.5E-07,2.95454545454545E-06,0,12981,1,8,0,14,0,0,0,3,1920,-1,0,13,1,1,0,4.3,0,0,0,0,0,0.6,26904,0,0,1,0,360,5734,0,0,75,Everton,Arsenal,Cardiff City,Bournemouth,Huddersfield,3.2,2.7,4.1,3.9,3.9,2.8,3.5,3.3,3.7,4,3.4,3.1,4.1,3.9,2.2,2.7,3.7,4.4,4.4,3.4,3.1,3,4,2.5,4,3,2.4,4.1,1.8,4.7,3.2,3.2,13.7
Philip,Billing,MID,HUD,4500000,2,19,3.2,7.11111111111111E-07,4.22222222222222E-06,0,70909,2,14,0,0,0,1,0,4.2,14057,0,0,19,0,1,0,4.3,3,0,1,0,0,2.7,198934,0,0,0,0,540,8254,0,0,102,Tottenham,Burnley,Liverpool,Watford,Fulham,2.1,3,2.2,2.9,3,2.6,2.9,3.4,2.6,2.9,3.3,3.1,3.5,2.9,3,3.3,1.8,2.9,2.1,2.5,4.1,3,2.8,4,3.2,4.8,2.8,2.9,2.7,1.9,2.1,3.5,30.6
Yves,Bissouma,MID,BHA,4900000,1,7,1.16666666666667,2.38095238095238E-07,1.42857142857143E-06,0,1756,1,6,0,0,0,0,0,1.4,178,-1,0,7,1,0.3,0,1.3,0,0,0,0,0,0,675,0,0,0,0,292,26,0,0,18,Man City,West Ham,Newcastle,Wolverhampton,Everton,0.6,0.6,0.7,0.8,0.6,0.6,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.8,1.1,0.8,0.8,0.6,1.1,0.6,0.9,0.6,0.6,6.6
Daley,Blind,DEF,MUN,5000000,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,1,0,0,0,West Ham,Newcastle,Chelsea,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omar,Bogle,FWD,CAR,4500000,0,0,0,0,0,0,9057,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0.2,897,0,0,0,0,0,44,0,0,0,Burnley,Tottenham,Fulham,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yannick,Bolasie,MID,EVE,5800000,0,0,0,0,0,0,13783,0,0,0,0,0,0,0,0,285,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,673,0,0,0,0,0,1,0,0,0,Fulham,Leicester,Crystal Palace,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4600000,2,27,4.5,9.78260869565217E-07,5.8695652173913E-06,0,64831,0,6,0,0,0,1,0,6,10371,1,-1,27,-1,1.2,0,5.7,3,0,2,0,0,4.8,212908,0,0,0,0,540,59102,1,0,124,Southampton,Crystal Palace,Watford,Brighton,Tottenham,5.5,6.6,4.8,4.6,5.7,3.5,6.1,5.5,6.2,4.9,6,6.1,3.5,5.5,4.3,4.1,5.8,5.4,5,5.1,2.9,5.9,6.4,5.2,4.4,4.4,5.4,4.7,6.6,3.8,4.8,4.4,25.4
Bonatini Lohner Maia,Bonatini,FWD,WOL,4900000,0,7,1.8,3.6734693877551E-07,1.42857142857143E-06,0,38899,0,0,0,0,0,0,0,1.4,4162,-1,0,7,1,0.3,0,1.7,0,0,0,0,1,0.6,21086,0,0,0,0,96,1772,0,0,8,Southampton,Crystal Palace,Watford,Brighton,Tottenham,1.4,1.5,1.3,1.3,1.2,1.2,1.5,1,1.1,1.2,2.1,1.2,1.6,1.1,0.9,0.9,1.9,1.8,1.4,1.3,0.9,1.4,1.4,0.9,1.6,0.9,1.2,1.1,2.2,1,2.2,0.9,11.4
Gaetan,Bong,DEF,BHA,4500000,1,7,1.2,2.66666666666667E-07,1.55555555555556E-06,0,3819,0,11,0,0,0,0,0,1.6,405,0,0,7,0,0.2,0,1,0,0,0,0,0,0.2,2356,0,0,0,0,514,124,0,0,60,Man City,West Ham,Newcastle,Wolverhampton,Everton,0.6,0.7,0.6,1,0.6,0.8,0.8,0.7,0.6,0.6,1,0.6,0.6,1,0.6,0.9,0.7,0.6,0.6,0.8,0.6,0.6,0.9,0.9,1.3,0.8,0.6,0.9,0.6,0.7,0.6,0.6,8.1
Artur,Boruc,GLK,BOU,4000000,0,0,0,0,0,0,83696,0,0,0,0,0,0,0,0,7458,0,0,0,0,0,0,0,0,0,0,0,0,6.5,46712,0,0,0,0,0,3320,0,0,0,Crystal Palace,Watford,Southampton,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,Wolverhampton,Chelsea,Bournemouth,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5400000,0,0,0,0,0,0,1302,0,0,0,0,0,0,0,0,67,-1,0,0,1,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,27,0,0,0,Cardiff City,Huddersfield,Man City,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4900000,0,0,0,0,0,0,8064,0,0,0,0,0,0,0,0,332,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,686,0,0,0,0,0,21,0,0,0,Brighton,Liverpool,Burnley,Tottenham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brian Murphy,GLK,CAR,4000000,0,0,0,0,0,0,1695,0,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5695,0,0,0,0,0,893,0,0,0,Burnley,Tottenham,Fulham,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguel,Britos,DEF,WAT,4400000,0,0,0,0,0,0,2944,0,0,0,0,0,0,0,0,182,-1,0,0,1,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,37,0,0,0,Arsenal,Bournemouth,Wolverhampton,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,5000000,2,12,2.4,4.8E-07,2.4E-06,0,5817,0,6,0,0,0,0,0,2.4,672,0,0,12,0,0.3,0,1.7,0,0,2,0,0,0.1,7707,0,0,0,0,364,498,0,0,43,Crystal Palace,Watford,Southampton,Fulham,Man Utd,2.3,1.2,2.6,1.2,1.9,1.8,2.2,1.2,2.7,1.9,1.2,2.9,1.2,1.4,2.3,1.2,2.2,1.8,1.2,1.2,2.6,1.2,1.6,1.8,2.8,1.2,2.6,1.2,2.5,1.4,1.8,2.7,26.5
Tyias,Browning,DEF,EVE,4000000,0,0,0,0,0,0,851,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,2107,0,0,0,0,0,485,0,0,0,Fulham,Leicester,Crystal Palace,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bruno,DEF,BHA,4400000,0,1,0.166666666666667,3.78787878787879E-08,2.27272727272727E-07,0,8807,0,0,0,0,0,0,0,0.2,306,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,255,0,0,0,0,25,22,0,0,6,Man City,West Ham,Newcastle,Wolverhampton,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
Joe,Bryan,DEF,FUL,4900000,0,4,0.666666666666667,1.36054421768707E-07,8.16326530612245E-07,0,6071,0,6,0,0,0,0,0,0.8,606,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,1962,0,0,0,0,225,65,0,0,45,Everton,Arsenal,Cardiff City,Bournemouth,Huddersfield,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,13.3
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,21714,0,0,0,0,0,0,0,0,2061,0,0,0,0,0,0,0,0,0,0,0,0,1.7,19088,0,0,0,0,0,3866,0,0,0,Man City,West Ham,Newcastle,Wolverhampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,WHU,4500000,0,0,0,0,0,0,2361,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,1,0,0,0,Man Utd,Brighton,Tottenham,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4800000,0,0,0,0,0,0,5227,0,0,0,0,0,0,0,0,315,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,914,0,0,0,0,0,206,0,0,0,Liverpool,Southampton,Man Utd,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CHE,5200000,1,1,0.166666666666667,3.20512820512821E-08,1.92307692307692E-07,0,42962,0,0,0,0,0,0,0,0.2,1696,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.7,2867,0,0,0,0,21,348,0,0,3,Liverpool,Southampton,Man Utd,Burnley,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Tom,Cairney,MID,FUL,4800000,0,9,1.5,3.125E-07,1.875E-06,0,120992,0,5,0,0,0,0,0,1.9,6926,-2,0,9,2,0,0,0,0,0,0,0,1,1,16403,0,0,0,0,239,304,0,0,60,Everton,Arsenal,Cardiff City,Bournemouth,Huddersfield,0,0.9,0.8,1.5,1.2,0.8,1.1,0.8,1,0.9,0.9,1.2,1.1,1.2,0.8,0.8,0.8,1.2,1.7,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,1,0.8,1.1,0.8,1.2,15.7
Dominic,Calvert-Lewin,FWD,EVE,5400000,2,12,2.4,4.44444444444444E-07,2.22222222222222E-06,0,52385,1,6,0,0,0,1,0,2.2,4661,-1,0,12,1,0.6,0,3.3,1,0,0,0,0,0.9,25422,0,0,0,0,272,3533,0,0,30,Fulham,Leicester,Crystal Palace,Man Utd,Brighton,3.2,1.9,1.2,2.3,3.2,1.3,2.2,1.2,2,2,1.3,1.9,1.6,2.1,2.8,3.1,1.8,2.3,2,1.6,1.6,1.7,1.8,2,1.7,2.4,2.4,2.6,1.9,2.4,2.2,1.8,11.2
Victor,Camarasa,MID,CAR,4500000,2,15,3,6.66666666666667E-07,3.33333333333333E-06,0,14474,2,12,0,0,0,1,0,3.3,2220,0,0,15,0,0.7,0,3.3,0,0,2,0,0,0.4,31016,0,0,0,0,417,2266,0,0,44,Burnley,Tottenham,Fulham,Liverpool,Leicester,3.1,2.3,3,1.5,2.8,3.4,2.3,3,2.6,3.1,2.4,2.2,4.5,1.9,2.1,3.3,3.4,2.3,3.9,2.9,2.7,2.9,2.3,2.6,2.3,2,1.7,2.4,2.3,2.4,2.7,2.9,14.3
Etienne,Capoue,MID,WAT,5000000,5,17,2.8,5.6E-07,3.4E-06,0,14156,4,6,0,0,0,0,0,3.4,1861,0,0,17,0,0.5,0,2.3,5,0,1,0,1,0.4,19327,0,0,0,0,540,2157,0,0,84,Arsenal,Bournemouth,Wolverhampton,Huddersfield,Newcastle,2.1,3.5,2.1,2.9,3.2,2.7,2,1.7,1.6,2.1,2.7,2.4,1.8,3,1.9,4.1,2.7,2.1,2.1,2.6,2.4,1.4,2.5,1.5,2.8,2.6,2.7,2.3,3.2,2.7,1.5,2.3,15.8
,Carlos Sanchez,MID,WHU,4500000,1,7,1.16666666666667,2.59259259259259E-07,1.55555555555556E-06,0,10966,0,4,0,0,0,0,0,1.6,1416,0,0,7,0,0.3,0,1.3,0,0,0,0,0,0.3,6203,0,0,0,0,217,139,0,0,37,Man Utd,Brighton,Tottenham,Leicester,Burnley,0,0.6,0.6,0.6,0.6,0.9,0.6,0.9,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,1.3,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,7.2
Guido,Carrillo,FWD,SOU,5500000,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,4,0,0,0,Wolverhampton,Chelsea,Bournemouth,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Carroll,FWD,WHU,5400000,0,0,0,0,0,0,1881,0,0,0,0,0,0,0,0,104,-1,0,0,1,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,59,0,0,0,Man Utd,Brighton,Tottenham,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4500000,2,24,4,8.88888888888889E-07,5.33333333333333E-06,0,18392,0,6,0,0,0,1,0,5.3,4302,0,0,24,0,1,0,4.7,3,0,1,0,0,1.1,62160,0,0,0,1,537,6210,0,0,106,Arsenal,Bournemouth,Wolverhampton,Huddersfield,Newcastle,3.2,4.9,4.4,5,4.4,4.2,5,3.6,3.9,4.5,5.5,4.4,5.1,4.1,2.6,5.9,4.6,5,4.1,5.2,5.1,4,4.7,3.7,4.4,5.4,3.8,3.4,5.3,5.2,4.6,4.3,17
Ivan,Cavaleiro,MID,WOL,5300000,0,0,0,0,0,0,6140,0,0,0,0,0,0,0,0,113,-2,0,0,2,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,36,0,0,0,Southampton,Crystal Palace,Watford,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petr,Cech,GLK,ARS,5000000,11,23,3.8,7.6E-07,4.6E-06,0,50273,0,9,0,26,0,0,0,4.6,4118,0,0,23,0,0.9,0,4.7,3,0,1,0,0,2.4,73682,0,0,0,0,540,13311,0,0,124,Watford,Fulham,Leicester,Crystal Palace,Liverpool,3.5,2.9,4.4,5.5,4.7,4.8,2.4,4.3,5,4.6,3.9,4.3,3.8,3.7,3.5,4.1,4.7,5.2,3.4,5,4.1,4.5,4.7,4,4.1,3.8,4.2,3.2,3.1,3.3,5.1,3.7,18.7
,Cedric,DEF,SOU,4400000,1,15,2.5,5.68181818181818E-07,3.40909090909091E-06,0,205375,2,9,0,0,0,0,0,3.4,17342,-1,0,15,1,1,0,4.3,3,0,1,0,1,5.4,89252,0,0,0,1,505,5080,0,0,91,Wolverhampton,Chelsea,Bournemouth,Newcastle,Man City,2.2,2.6,1.2,1.9,1.8,1.8,1.5,2.1,2.6,3,1.6,2.8,2.1,1.8,2.4,1.7,2.6,1.5,1.9,3.2,1.5,1.8,2.9,2.3,1.7,2,2.5,2.6,2.2,2.4,2.2,2.5,24.3
Nathaniel,Chalobah,MID,WAT,4500000,0,1,0.166666666666667,3.7037037037037E-08,2.22222222222222E-07,0,6280,0,0,0,0,0,0,0,0.2,585,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.2,2216,0,0,0,0,4,218,0,0,3,Arsenal,Bournemouth,Wolverhampton,Huddersfield,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Chamberlain,MID,LIV,6400000,0,0,0,0,0,0,1276,0,0,0,0,0,0,0,0,91,-1,0,0,1,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,49,0,0,0,Chelsea,Man City,Huddersfield,Cardiff City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calum,Chambers,DEF,FUL,4400000,2,6,1.2,2.72727272727273E-07,1.36363636363636E-06,0,50256,0,6,0,0,0,0,0,1.4,3272,-1,0,6,1,0.2,0,1,0,0,0,0,0,1.1,9238,0,0,0,0,291,514,0,0,56,Everton,Arsenal,Cardiff City,Bournemouth,Huddersfield,0.6,0.6,0.9,0.8,0.8,0.6,0.7,0.6,0.8,0.9,0.7,0.6,0.9,0.8,0.6,0.6,0.8,1,1,0.7,0.6,0.6,0.9,0.6,0.9,0.6,0.6,0.9,0.6,1.2,0.6,0.6,10.3
,Chicharito,FWD,WHU,6300000,0,8,2,3.17460317460317E-07,1.26984126984127E-06,0,93127,0,6,0,0,0,0,0,1.3,8293,-2,0,8,2,0,0,0.3,0,0,0,0,1,1.2,16677,0,0,0,0,140,104,0,0,24,Man Utd,Brighton,Tottenham,Leicester,Burnley,0,1.8,1.2,1.6,1.5,1.9,1,1.7,1.4,1,2.1,1.4,1.6,1.3,2.3,1.7,1.3,1.2,1.2,2.1,2.3,1.1,1.4,1.4,1.6,2.1,1.1,1.9,2,1.5,1.5,1.4,7
Benjamin,Chilwell,DEF,LEI,5000000,2,14,2.3,4.6E-07,2.8E-06,0,22671,0,10,0,0,0,0,0,2.8,3574,0,0,14,0,0.2,0,1,2,0,1,0,0,0.8,40830,0,0,0,0,540,3161,0,0,95,Newcastle,Everton,Arsenal,West Ham,Cardiff City,1.6,2.6,1.2,2.1,2.4,2.2,1.5,1.8,1.2,2.3,2.5,1.8,1.8,3.1,1.7,2.1,1.6,1.4,2.1,2,1.5,2.8,1.2,1.8,1.4,2.4,2.2,1.9,1.6,1.6,1.3,2.5,35.4
Hamza,Choudhury,MID,LEI,4400000,0,0,0,0,0,0,2981,0,0,0,0,0,0,0,0,256,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1449,0,0,0,0,0,117,0,0,0,Newcastle,Everton,Arsenal,West Ham,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Christensen,DEF,CHE,5100000,0,0,0,0,0,0,43632,0,0,0,0,0,0,0,0,1868,-4,0,0,4,0,0,0,0,0,0,0,0,0.5,1849,0,0,0,0,0,170,0,0,0,Liverpool,Southampton,Man Utd,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyrus,Christie,DEF,FUL,4300000,0,3,0.5,1.16279069767442E-07,6.97674418604651E-07,0,7630,0,5,0,0,0,0,0,0.7,613,-2,1,3,2,0.1,0,0.3,0,0,0,0,0,0.2,1145,0,0,0,0,185,45,-1,0,30,Everton,Arsenal,Cardiff City,Bournemouth,Huddersfield,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,9.9
Ibrahima,Cisse,MID,FUL,4400000,0,0,0,0,0,0,2761,0,0,0,0,0,0,0,0,378,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,2937,0,0,0,0,0,499,-1,0,0,Everton,Arsenal,Cardiff City,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,0,15,3,6.66666666666667E-07,3.33333333333333E-06,0,8697,0,8,0,0,0,1,0,3.3,1315,0,0,15,0,0.5,0,2.3,0,0,1,0,0,0.3,9594,0,0,0,0,395,285,0,0,74,Leicester,Man Utd,Brighton,Southampton,Watford,2.9,3.8,3.5,3,2.2,3,2.7,2.6,3.1,3.3,3.8,2.2,2.8,2.4,2.6,3.3,3.9,2.2,3.5,3.1,3.1,2.8,3.1,3.2,1.8,2.2,1.9,2.5,2.6,2.9,3.1,2.1,16.1
Tom,Cleverley,MID,WAT,5000000,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,15,0,0,0,Arsenal,Bournemouth,Wolverhampton,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Clyne,DEF,LIV,4700000,0,0,0,0,0,0,20234,0,0,0,0,0,0,0,0,759,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,2039,0,0,0,0,0,142,0,0,0,Chelsea,Man City,Huddersfield,Cardiff City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,4500000,2,19,3.2,7.11111111111111E-07,4.22222222222222E-06,0,12051,1,6,0,0,0,0,0,4.2,893,0,0,19,0,1.2,0,5.3,2,0,2,0,0,0.5,6645,0,0,0,0,540,1949,0,0,102,Southampton,Crystal Palace,Watford,Brighton,Tottenham,3.3,4.2,2.9,2.7,3.5,2,3.8,3.9,3.9,2.9,3.8,3.9,2,3.4,2.5,2.4,3.6,3.3,3,3.1,1.6,3.7,4.6,3.1,2.6,2.6,3.3,2.8,4.2,2.2,2.9,2.6,10.3
Seamus,Coleman,DEF,EVE,5300000,0,6,1.5,2.83018867924528E-07,1.13207547169811E-06,0,124609,0,6,0,0,0,0,0,1.1,8033,-2,0,6,2,0.1,0,0.7,0,0,0,0,0,0.9,14071,0,0,0,0,360,24,0,0,47,Fulham,Leicester,Crystal Palace,Man Utd,Brighton,0,0.8,0.8,1.2,1.4,1,1.6,0.8,0.9,0.8,0.8,1.1,0.8,0.8,1.1,1.2,0.8,1.2,1.3,0.8,0.8,1.3,1.2,0.9,1.3,0.9,0.8,0.8,1,1.4,1.1,1.1,14.2
Matthew,Connolly,DEF,CAR,3900000,0,0,0,0,0,0,39189,0,0,0,0,0,0,0,0,2796,-1,0,0,1,0,0,0,0,0,0,0,0,1.2,16174,0,0,0,0,0,1039,0,0,0,Burnley,Tottenham,Fulham,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,4800000,3,12,2,4.16666666666667E-07,2.5E-06,0,31392,2,10,0,0,0,0,0,2.5,2245,-2,1,12,2,0.4,0,2,0,0,2,0,0,0.6,3879,0,0,0,0,540,761,-1,0,65,Cardiff City,Huddersfield,Man City,Chelsea,West Ham,1.3,1.8,1,1.1,1.3,1,1.9,2.6,1.2,1.9,1.1,1.1,1.6,1.4,1.8,1.7,1.2,1.4,1.7,1.1,1.1,1.8,1.5,1,1.6,1.7,1,1.7,1,1,1.1,1.4,15.2
