FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Dejan,Lovren,DEF,LIV,4900000,9,18,2,4.08163265306122E-07,3.6734693877551E-06,0,271336,0,0,0,0,0,0,0,3.7,3450,-1,0,18,1,1.2,0,6,6,0,2,0,0,2.4,51266,0,0,0,1,180,35067,0,0,61,Cardiff City,Arsenal,Fulham,Watford,Everton,2.4,1,1.5,1.3,2.1,1.1,1,1.7,1.7,1.3,1,1.1,1.3,1.3,1.6,1.5,1.4,1.7,1.4,1.3,1.6,1.1,1.7,1.5,1.7,1.8,1.9,1.6,1.9,6.1
Chris,Lowe,DEF,HUD,4400000,2,19,2.4,5.45454545454545E-07,4.31818181818182E-06,0,6001,0,17,0,0,0,0,0,4.3,218,-1,0,19,1,0.7,0,3.3,3,0,0,0,2,0.1,2800,0,0,0,0,695,270,0,0,120,Watford,Fulham,West Ham,Wolverhampton,Brighton,2.1,1.5,1.9,2.7,2.3,1.4,1.4,1.4,1.7,2.6,1.8,1.7,2.7,1.7,2.2,2.7,1.2,2.5,2,2.2,1.5,2.4,2.9,1.6,2.6,1.5,2.3,1.8,2.4,33.1
Matthew,Lowton,DEF,BUR,4800000,0,14,2,4.16666666666667E-07,2.91666666666667E-06,0,36920,3,14,0,0,0,0,0,2.9,1685,-2,0,14,2,0.1,0,0.7,0,0,2,0,0,0.4,8623,0,0,0,0,630,103,0,0,104,Chelsea,West Ham,Leicester,Newcastle,Crystal Palace,1.8,1.5,1.2,1.4,1.9,1.9,2.2,1.6,1,2.1,1.8,2.2,1.5,1.3,1.7,1.7,1.3,1.7,1.5,1.3,1.4,1.6,1.9,1,2.4,1.7,1.6,1.3,1.1,18.9
,Lucas,FWD,WHU,6200000,0,4,0.444444444444444,7.16845878136201E-08,6.45161290322581E-07,0,11906,0,2,0,0,0,0,0,0.6,288,-3,0,4,3,0,0,0.3,0,0,0,0,0,0.1,2944,0,0,0,0,85,137,0,0,12,Leicester,Burnley,Huddersfield,Man City,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.7
,Lucas Moura,MID,TOT,7300000,3,43,4.8,6.57534246575342E-07,5.89041095890411E-06,0,888683,1,6,0,0,0,3,0,5.9,234151,3,1,43,-3,0.4,0,3,3,0,5,0,1,16.4,1614400,0,0,0,1,774,15417,-1,0,100,Man City,Wolverhampton,Crystal Palace,Chelsea,Arsenal,4,5.8,7.2,3.5,4.9,5.9,5.1,5.6,4.3,5.7,5.3,5.1,4.3,5.3,4.9,5.6,5.2,5.4,4.4,4.9,6.4,5.4,4.2,6,5.7,3.6,5.3,4.9,5.2,61.4
Romelu,Lukaku,FWD,MUN,10900000,2,37,4.1,3.76146788990826E-07,3.39449541284404E-06,0,531232,1,16,0,0,0,4,0,3.4,36549,-1,0,37,1,0.2,0,2,5,0,1,0,0,6.3,413144,0,0,0,1,743,11293,0,0,110,Everton,Bournemouth,Man City,Crystal Palace,Southampton,4.8,4.1,3.4,3.1,4.9,4.5,5.5,3.5,4.6,4.3,4.7,5.6,4.1,5.2,4.8,4.8,5.5,3.4,5.4,4.3,4.7,3.5,4.2,3.9,5.1,4.2,3.3,5.7,5,69.2
James,Maddison,MID,LEI,7000000,2,44,4.9,7E-07,6.28571428571429E-06,0,265619,0,14,0,0,0,3,0,6.3,54442,5,0,44,-5,0.5,0,3.3,3,0,2,0,2,18.7,1251210,0,0,0,0,713,93072,0,0,189,West Ham,Cardiff City,Burnley,Brighton,Watford,5.9,4.9,6.2,4.7,5.5,5,4.8,7.4,4.2,4.5,6.3,4,6.4,5.6,4,4.9,4.7,5.9,6.6,5.2,6,5.1,6.3,6.9,6.2,5.1,5.4,3.4,4.1,68.2
Gary,Madine,FWD,CAR,4400000,0,4,0.444444444444444,1.01010101010101E-07,9.09090909090909E-07,0,68747,0,3,0,0,0,0,0,0.9,4374,-1,0,4,1,0.1,0,0.3,0,0,0,0,0,1.1,52862,0,0,0,0,27,1682,0,0,11,Liverpool,Leicester,Brighton,Everton,Wolverhampton,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8
Harry,Maguire,DEF,LEI,5500000,1,38,4.2,7.63636363636364E-07,6.90909090909091E-06,0,307604,3,15,0,0,0,2,0,6.9,22267,0,0,38,0,1.2,0,6.7,6,0,2,0,1,15.9,284886,0,0,0,2,810,28648,0,0,197,West Ham,Cardiff City,Burnley,Brighton,Watford,5.3,5.1,4.8,4.4,4.5,3.7,5.1,5.5,5.2,4.8,6.2,4.3,4.9,5.2,4.6,5,5.1,4.1,5.9,4.3,4.5,3.9,4.4,5.9,4.3,4.7,3.5,3.8,5.1,49.6
Riyad,Mahrez,MID,MCI,8600000,10,30,3.33333333333333,3.87596899224806E-07,3.48837209302326E-06,0,275382,0,1,0,0,0,3,0,3.5,5368,-4,0,30,4,0.5,1,4,3,0,2,0,0,2.2,115928,0,0,0,1,409,19823,0,0,107,Tottenham,Southampton,Man Utd,West Ham,Bournemouth,2.5,3.9,2.8,2.7,3.8,2.8,2.1,3.4,3.8,2.6,3.5,2.8,3.5,4.1,3.9,3.2,2.3,2,3.5,2.4,3.2,2.7,2.7,3.8,4.6,2.7,2.7,3.4,2.4,56.9
Ainsley,Maitland-Niles,MID,ARS,4400000,0,1,0.111111111111111,2.52525252525253E-08,2.27272727272727E-07,0,25306,0,1,0,0,0,0,0,0.2,455,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,4439,0,0,0,0,34,331,0,0,7,Crystal Palace,Liverpool,Wolverhampton,Bournemouth,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
Scott,Malone,DEF,HUD,4000000,0,0,0,0,0,0,151351,0,0,0,0,0,0,0,0,3049,0,0,0,0,0,0,0,0,0,0,0,0,1.7,542,0,0,0,0,0,14,0,0,0,Watford,Fulham,West Ham,Wolverhampton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,9700000,0,48,6,6.18556701030928E-07,4.94845360824742E-06,0,1216447,1,3,0,0,0,4,0,4.9,198987,2,1,48,-2,0.1,0,1.3,8,0,5,0,0,30.6,1800700,0,0,0,2,700,115973,-1,0,141,Cardiff City,Arsenal,Fulham,Watford,Everton,8.3,6.2,8,6.9,7.7,6.8,6.2,6.6,7.3,7.7,7.3,4.6,6.2,7.3,7.7,6.8,8.3,6.7,7.4,5.5,8.2,6.7,6.5,7.8,5.6,6.5,7.7,8.4,7.8,61.6
Javier,Manquillo,DEF,NEW,4400000,0,2,0.222222222222222,5.05050505050505E-08,4.54545454545455E-07,0,5495,1,3,0,0,0,0,0,0.5,123,-1,0,2,1,0.2,0,0.7,0,0,0,0,0,0.1,457,0,0,0,0,145,23,0,0,21,Southampton,Watford,Bournemouth,Burnley,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Solomon,March,MID,BHA,5000000,3,23,2.6,5.2E-07,4.6E-06,0,8847,0,12,0,0,0,0,0,4.6,637,0,0,23,0,0.5,0,2.7,0,0,2,0,1,0.2,11328,0,0,0,0,723,806,0,0,67,Wolverhampton,Everton,Cardiff City,Leicester,Huddersfield,2.5,1.3,1.5,2.5,2.6,2.8,1.6,1.6,1.4,2.3,2.5,1.6,2,1.5,1.6,2.3,2.7,1.3,1.5,2.8,3.1,2.8,2.9,1.4,2.8,1.8,2.7,1.4,1.8,26.2
Adrian,Mariappa,DEF,WAT,4200000,6,8,0.888888888888889,2.11640211640212E-07,1.9047619047619E-06,0,7483,0,0,0,0,0,0,0,1.9,372,-3,0,8,3,0.5,0,2.3,0,0,1,0,0,0.1,2922,0,0,0,0,126,1879,0,0,32,Huddersfield,Newcastle,Southampton,Liverpool,Leicester,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.7,0.5,0.5,0.4,3.6
Anthony,Martial,MID,MUN,7300000,15,32,3.55555555555556,4.87062404870624E-07,4.38356164383562E-06,0,46591,1,8,0,0,0,3,0,4.4,8001,-2,-1,32,2,1.4,0,10,6,0,0,0,1,4.3,221302,0,0,0,2,348,202709,1,0,91,Everton,Bournemouth,Man City,Crystal Palace,Southampton,3.3,3.2,2.3,3.6,4.3,3,3.4,2.7,3.3,3.7,3.7,4.8,3.2,3.9,3.6,3.3,3.5,2.6,5.3,3.8,3.2,2.4,3,3.8,3.3,2.7,2.1,4.9,3.6,33.1
Cuco,Martina,DEF,EVE,4500000,0,0,0,0,0,0,7655,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0.1,259,0,0,0,0,0,1,0,0,0,Man Utd,Brighton,Chelsea,Cardiff City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Martinez,GLK,ARS,4000000,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4424,0,0,0,0,0,1959,0,0,0,Crystal Palace,Liverpool,Wolverhampton,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Masina,DEF,WAT,4300000,7,8,0.888888888888889,2.0671834625323E-07,1.86046511627907E-06,0,3685,0,0,0,0,0,0,0,1.9,156,-2,0,8,2,0.5,0,2.3,1,0,1,0,0,0.1,1282,0,0,0,0,96,893,0,0,34,Huddersfield,Newcastle,Southampton,Liverpool,Leicester,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.7,0.5,0.5,0.4,3.1
Arthur,Masuaku,MID,WHU,4400000,0,14,2,4.54545454545455E-07,3.18181818181818E-06,0,100347,1,12,0,0,0,0,0,3.2,8436,-1,0,14,1,0.3,0,1.3,0,0,1,0,0,1.9,81622,0,0,0,0,630,1735,0,0,108,Leicester,Burnley,Huddersfield,Man City,Newcastle,1.2,1.6,2.1,1,2,1.7,1.7,1.2,1.3,1.7,1.3,1.8,1.3,1.1,1.4,1.1,2.4,1.6,1,1.6,1.2,1.7,1.5,1,1.2,1.4,1.1,1.7,1.3,23
Juan,Mata,MID,MUN,6200000,1,19,2.11111111111111,3.40501792114695E-07,3.06451612903226E-06,0,114677,1,6,0,0,0,1,0,3.1,3399,-3,0,19,3,0.6,0,4,2,0,1,0,1,1.2,47982,0,0,0,1,326,6709,0,0,62,Everton,Bournemouth,Man City,Crystal Palace,Southampton,1.4,1.4,1.1,1.6,2,1.3,1.5,1.1,1.5,1.6,1.6,2.3,1.4,1.8,1.6,1.5,1.5,1.1,2.8,1.7,1.4,1.1,1.3,1.7,1.4,1.1,1.1,2.4,1.6,19.2
Nemanja,Matic,MID,MUN,5000000,1,9,1.5,3E-07,1.8E-06,0,37290,1,10,0,0,0,0,0,1.8,1218,0,0,9,0,0.3,0,1.7,0,0,1,0,0,0.6,19150,0,0,0,0,510,2280,0,1,71,Everton,Bournemouth,Man City,Crystal Palace,Southampton,0.8,0.8,0.8,0.9,1.2,0.8,0.8,0.8,0.8,0.9,0.9,1.4,0.8,1,0.9,0.8,0.9,0.8,1.7,1,0.8,0.8,0.8,1,0.8,0.8,0.8,1.5,0.9,17.3
Joel,Matip,DEF,LIV,4900000,0,18,2,4.08163265306122E-07,3.6734693877551E-06,0,8820,0,1,0,0,0,1,0,3.7,1466,-1,0,18,1,0,0,0,3,0,1,0,0,0.2,12765,0,0,0,1,93,263,0,0,50,Cardiff City,Arsenal,Fulham,Watford,Everton,2.4,1,1.5,1.3,2.1,1.1,1,1.7,1.7,1.3,1,1.1,1.3,1.3,1.6,1.5,1.4,1.7,1.4,1.3,1.6,1.1,1.7,1.5,1.7,1.8,1.9,1.6,1.9,7.7
Konstantinos,Mavropanos,DEF,ARS,4800000,0,0,0,0,0,0,8413,0,0,0,0,0,0,0,0,211,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,962,0,0,0,0,0,14,0,0,0,Crystal Palace,Liverpool,Wolverhampton,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfie,Mawson,DEF,FUL,4900000,0,2,0.222222222222222,4.53514739229025E-08,4.08163265306122E-07,0,9946,1,8,0,0,0,0,0,0.4,317,-1,0,2,1,0,0,0,0,0,0,0,0,0.1,1061,0,0,0,0,270,80,0,0,41,Bournemouth,Huddersfield,Liverpool,Southampton,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11
Chancel,Mbemba,DEF,NEW,4000000,0,0,0,0,0,0,7079,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0.1,852,0,0,0,0,0,18,0,0,0,Southampton,Watford,Bournemouth,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Mbenza,MID,HUD,5900000,1,5,0.555555555555556,9.41619585687382E-08,8.47457627118644E-07,0,938,0,0,0,0,0,0,0,0.8,41,-1,0,5,1,0.2,0,1,0,0,0,0,0,0,404,0,0,0,0,105,19,0,0,19,Watford,Fulham,West Ham,Wolverhampton,Brighton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,3.8
James,McArthur,MID,CRY,4800000,2,19,2.1,4.375E-07,3.95833333333333E-06,0,64334,2,10,0,0,0,0,0,4,3652,-2,0,19,2,0.4,0,1.7,0,0,3,0,0,0.8,22469,0,0,0,0,766,443,0,0,86,Arsenal,Chelsea,Tottenham,Man Utd,Burnley,1,1.4,1,1.7,1.2,1.6,1.8,1,1.1,1.2,1,2,1,1.3,2.2,1.1,1.1,1.7,1,1.8,1.4,1.6,1.2,2.5,1,1.6,1.1,1.7,1.2,32.3
Alex,McCarthy,GLK,SOU,4500000,6,34,3.8,8.44444444444444E-07,7.55555555555556E-06,0,118104,1,14,0,32,0,0,0,7.6,3609,0,0,34,0,0.7,0,3.3,3,0,3,0,0,3.7,215975,0,0,0,1,810,5200,0,0,179,Newcastle,Man City,Watford,Fulham,Man Utd,3.4,3.5,3.7,3.4,4.1,4.6,4.8,2.8,5.6,4.4,4,4.8,3.7,4.9,3.3,3.6,5.4,2.7,3.7,4.7,4.2,3.9,4,4.5,4.5,4.5,3.6,4.3,4.6,23.4
James,McCarthy,MID,EVE,4400000,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,60,-1,0,0,1,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,183,0,0,0,Man Utd,Brighton,Chelsea,Cardiff City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,McDonald,MID,FUL,4400000,1,10,1.4,3.18181818181818E-07,2.27272727272727E-06,0,17876,2,17,0,0,0,0,0,2.3,1018,-1,0,10,1,0.2,0,0.7,0,0,0,0,0,0.3,12554,0,0,0,0,523,315,0,0,73,Bournemouth,Huddersfield,Liverpool,Southampton,Chelsea,1,1.1,0.7,1,0.7,0.8,0.7,0.9,1.1,0.8,1,0.7,0.7,0.7,1,1.4,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.8,0.7,1,0.7,0.9,11.7
Dwight,McNeil,MID,BUR,4500000,0,1,0.111111111111111,2.46913580246914E-08,2.22222222222222E-07,0,380,1,2,0,0,0,0,0,0.2,27,0,0,1,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,79,29,0,0,18,Chelsea,West Ham,Leicester,Newcastle,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.2
Sam,McQueen,DEF,SOU,4000000,0,0,0,0,0,0,40978,0,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5269,0,0,0,0,0,18,0,0,0,Newcastle,Man City,Watford,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,McTominay,MID,MUN,4300000,0,5,0.555555555555556,1.29198966408269E-07,1.16279069767442E-06,0,36590,0,6,0,0,0,0,0,1.2,3756,-2,0,5,2,0.2,0,1,0,0,0,0,0,0.8,30182,0,0,0,0,155,4600,0,0,27,Everton,Bournemouth,Man City,Crystal Palace,Southampton,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4
Zech,Medley,DEF,ARS,4000000,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,266,0,0,0,Crystal Palace,Liverpool,Wolverhampton,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Mee,DEF,BUR,4900000,0,24,2.7,5.51020408163265E-07,4.89795918367347E-06,0,179298,1,17,0,0,0,0,0,4.9,13478,-1,0,24,1,0.2,0,1,2,0,2,0,1,2.6,68539,0,0,0,0,810,230,0,0,145,Chelsea,West Ham,Leicester,Newcastle,Crystal Palace,2.8,2.4,1.9,2.2,2.9,2.9,3.3,2.6,1.4,3.2,2.9,3.4,2.4,2.1,2.6,2.6,2.1,2.8,2.5,2.1,2.3,2.5,3,1.4,3.6,2.7,2.6,2.1,1.8,29
Nathaniel,Mendez-Laing,MID,CAR,4800000,0,4,0.444444444444444,9.25925925925926E-08,8.33333333333333E-07,0,3221,0,1,0,0,0,0,0,0.8,72,-2,0,4,2,0,0,0,0,0,0,0,0,0,413,0,0,0,0,83,9,0,0,11,Liverpool,Leicester,Brighton,Everton,Wolverhampton,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.4
Benjamin,Mendy,DEF,MCI,6300000,10,47,7.8,1.23809523809524E-06,7.46031746031746E-06,0,1512516,1,3,0,0,0,0,0,7.5,13450,3,-1,47,-3,0.8,0,5,6,0,3,0,6,17.2,1677077,0,0,0,2,540,129464,1,0,195,Tottenham,Southampton,Man Utd,West Ham,Bournemouth,10.1,10.8,10.5,9.6,10.7,9.9,10.2,11.7,9.7,9.5,9.9,11.3,10.8,10.8,10.7,9.2,10.5,8.9,11.1,7.6,10.8,10.3,8.9,11.6,11.6,10.6,9.3,11.2,8.8,43.6
Nampalys,Mendy,MID,LEI,4500000,2,20,2.5,5.55555555555556E-07,4.44444444444444E-06,0,46540,1,13,0,0,0,0,0,4.4,4106,0,0,20,0,0.5,0,2.3,0,0,2,0,1,1.2,92260,0,0,0,0,720,5340,0,0,112,West Ham,Cardiff City,Burnley,Brighton,Watford,2.2,1.7,2.3,1.6,2,1.8,1.6,3.2,1.4,1.5,2.4,1.3,2.5,2,1.3,1.7,1.6,2.4,2.5,1.8,2.2,1.8,2.4,2.8,2.3,1.8,1.9,1.2,1.3,12.2
Mikel,Merino,MID,NEW,5000000,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,3,0,0,0,Southampton,Watford,Bournemouth,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Meyer,MID,CRY,5600000,0,9,1,1.78571428571429E-07,1.60714285714286E-06,0,36274,1,3,0,0,0,0,0,1.6,1082,-4,1,9,4,0.2,0,1,0,0,0,0,1,0.2,4112,0,0,0,0,173,36,-1,0,41,Arsenal,Chelsea,Tottenham,Man Utd,Burnley,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,18.9
Simon,Mignolet,GLK,LIV,4800000,0,0,0,0,0,0,4439,0,0,0,0,0,0,0,0,143,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,993,0,0,0,0,0,43,0,0,0,Cardiff City,Arsenal,Fulham,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,6100000,-1,18,2,3.27868852459016E-07,2.95081967213115E-06,0,353356,1,11,0,0,0,0,0,3,18995,-4,0,18,4,0.2,1,1,0,0,3,0,0,2.7,27470,0,0,0,0,810,351,0,0,114,Arsenal,Chelsea,Tottenham,Man Utd,Burnley,1,1.3,1,1.6,1.1,1.5,1.6,1,1,1.1,1,1.8,1,1.2,2.1,1,1,1.5,1,1.6,1.2,1.5,1.1,2.4,1,1.4,1,1.5,1.1,43.7
James,Milner,MID,LIV,5700000,3,32,3.6,6.31578947368421E-07,5.6140350877193E-06,0,330587,2,3,0,0,0,1,0,5.6,17151,2,0,32,-2,0.3,0,1.7,3,0,4,0,2,4.6,489312,0,0,0,1,660,16720,0,0,158,Cardiff City,Arsenal,Fulham,Watford,Everton,4.1,2.8,3.9,3.2,3.7,3.2,2.8,3.1,3.5,4,3.5,2,2.8,4.1,3.7,3.2,4.1,3.1,3.5,2.4,4.1,3.1,3,4,2.5,3,4.1,4.5,3.8,50.9
Yerry,Mina,DEF,EVE,5400000,0,0,0,0,0,0,90981,0,0,0,0,0,0,0,0,874,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,6468,0,0,0,0,0,231,0,0,0,Man Utd,Brighton,Chelsea,Cardiff City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrone,Mings,DEF,BOU,4300000,0,0,0,0,0,0,5493,0,0,0,0,0,0,0,0,194,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,810,0,0,0,0,0,57,0,0,0,Fulham,Man Utd,Newcastle,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rafa,Mir,FWD,WOL,4500000,0,0,0,0,0,0,4303,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1338,0,0,0,0,0,60,0,0,0,Brighton,Tottenham,Arsenal,Huddersfield,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Mirallas,MID,EVE,5500000,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,1,0,0,0,Man Utd,Brighton,Chelsea,Cardiff City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Miranda,DEF,WOL,4000000,0,0,0,0,0,0,3164,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0.1,691,0,0,0,0,0,24,0,0,0,Brighton,Tottenham,Arsenal,Huddersfield,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar,Mitrovic,FWD,FUL,6900000,5,47,5.2,7.53623188405797E-07,6.81159420289855E-06,0,612449,2,25,0,0,0,5,0,6.8,68232,4,0,47,-4,0.4,0,2.7,5,0,0,0,2,26.7,1677225,0,0,0,1,810,84972,0,0,153,Bournemouth,Huddersfield,Liverpool,Southampton,Chelsea,7.1,7.3,4.4,6.6,5.4,7.1,6.9,7.3,7.1,5.4,6.6,5.9,6,5.3,7.6,6.8,6.9,6.5,6.2,5.4,6.1,5.6,5.7,6.1,7.3,5.3,7.4,4.9,6.6,76.9
Henrikh,Mkhitaryan,MID,ARS,6800000,2,22,2.44444444444444,3.59477124183007E-07,3.23529411764706E-06,0,1134795,0,9,0,0,0,1,0,3.2,24692,-2,1,22,2,0.2,0,1.3,2,0,0,0,1,5.9,726049,0,0,0,1,442,4279,-1,0,79,Crystal Palace,Liverpool,Wolverhampton,Bournemouth,Tottenham,3.1,1.6,2.1,1.5,1.6,1.7,2.3,2.3,2.2,1.5,1.2,2.2,1.7,1.3,2.3,1.2,2.7,2.4,2.3,1.6,1.6,1.9,2.2,1.3,1.8,2.3,1.6,2.5,1.7,37.4
Nacho,Monreal,DEF,ARS,5500000,0,30,4.3,7.81818181818182E-07,5.45454545454545E-06,0,104942,1,8,0,0,0,1,0,5.5,35252,0,0,30,0,0.7,0,3.7,2,0,2,0,1,2,153570,0,0,0,1,630,2371,0,0,124,Crystal Palace,Liverpool,Wolverhampton,Bournemouth,Tottenham,0,5.5,5.6,3.1,5.3,5.3,5.4,4.9,5,4.5,4.8,4.7,4.9,5.3,6.3,4,6.1,5.1,4.5,5.3,5.1,5.4,4.4,4.5,4.4,4.3,4.2,6.1,4.1,38.5
