FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,David Silva,MID,MCI,8600000,2,72,5.1,5.93023255813953E-07,8.37209302325581E-06,0,928637,1,6,0,0,0,5,0,8.3,330505,1,1,72,-1,0.4,0,3.8,8,0,7,0,2,5.7,951026,0,0,0,1,1074,3571,-1,0,318,Everton,Crystal Palace,Leicester,Southampton,Liverpool,0,0,0,0,5.2,6.4,6.3,6.7,6.1,4.9,3.9,5.8,5.2,6.4,4.8,5.4,6.8,6.2,4.8,5.4,6,4.8,151.7
Ben,Davies,DEF,TOT,5600000,8,31,2.6,4.64285714285714E-07,5.53571428571429E-06,0,357872,1,12,0,0,0,0,0,5.5,2623,-4,0,31,4,0.4,0,2.5,2,0,3,0,0,2.5,55211,0,0,0,0,899,17818,0,0,169,Burnley,Everton,Bournemouth,Wolverhampton,Cardiff City,2.1,2.8,1.6,2.4,3.2,2.1,2,2.3,1.6,2,2.2,2.8,1.5,2.3,2.1,2.4,2.8,3,2.3,1.9,1.9,3.3,43.4
Tom,Davies,MID,EVE,5200000,0,11,0.6875,1.32211538461538E-07,2.11538461538462E-06,0,10319,2,7,0,0,0,0,0,2.1,199,-3,0,11,3,0,0,0,0,0,1,0,0,0.1,3032,0,0,0,0,496,47,0,0,62,Man City,Tottenham,Burnley,Brighton,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.3
Steven,Davis,MID,SOU,4600000,0,9,0.5625,1.22282608695652E-07,1.95652173913043E-06,0,6615,0,4,0,0,0,0,0,2,234,-4,0,9,4,0.4,0,2,2,0,0,0,1,0.1,1729,0,0,0,0,97,90,0,0,39,Arsenal,Huddersfield,West Ham,Man City,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.2
Kevin,De Bruyne,MID,MCI,9700000,0,2,0.125,1.28865979381443E-08,2.06185567010309E-07,0,1337797,1,0,0,0,0,0,0,0.2,1773,-3,0,2,3,0,0,0,0,0,0,0,0,3.2,162106,0,0,0,0,81,1263,0,0,8,Everton,Crystal Palace,Leicester,Southampton,Liverpool,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
David,De Gea,GLK,MUN,5700000,3,46,2.9,5.08771929824561E-07,8.07017543859649E-06,0,909515,0,26,0,54,0,0,0,8.1,22483,-3,0,46,3,0.6,0,3.3,1,0,2,0,0,14.9,107354,0,0,0,0,1440,1231,0,0,264,Liverpool,Cardiff City,Huddersfield,Bournemouth,Newcastle,2.6,3.5,3.7,2.2,2.6,3.2,3.5,2.8,2.7,2.2,2.9,3.3,2.9,1.8,2.9,3,3.1,2.5,3.1,3.2,3.8,4.3,38.1
Troy,Deeney,FWD,WAT,5800000,2,38,2.9,5E-07,6.55172413793103E-06,0,421483,1,19,0,0,0,2,0,6.6,4912,-2,0,38,2,0.3,0,1.8,4,0,1,0,1,2.7,456346,0,0,0,1,1073,21963,0,0,117,Cardiff City,West Ham,Chelsea,Newcastle,Bournemouth,3.6,3,2.4,2.8,2.7,2.7,3.3,2.4,2.2,3.3,2.4,1.7,2.7,1.9,3.3,3,4.3,3.1,2.6,2.6,2,3.2,85.5
Jermain,Defoe,FWD,BOU,5600000,0,4,0.25,4.46428571428571E-08,7.14285714285714E-07,0,39113,0,2,0,0,0,0,0,0.7,584,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,8838,0,0,0,0,22,457,0,0,12,Wolverhampton,Brighton,Tottenham,Man Utd,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Steven,Defour,MID,BUR,5400000,0,10,0.625,1.15740740740741E-07,1.85185185185185E-06,0,1358,0,14,0,0,0,0,0,1.9,66,-1,0,10,1,0.1,0,0.8,0,0,0,0,0,0,817,0,0,0,0,449,9,0,0,70,Tottenham,Arsenal,Everton,West Ham,Huddersfield,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.9
Fabian,Delph,DEF,MCI,5300000,1,25,1.5625,2.94811320754717E-07,4.71698113207547E-06,0,41805,0,3,0,0,0,0,0,4.7,1546,-2,0,25,2,0.5,0,2.5,2,0,3,0,0,0.6,50615,0,0,0,0,473,6558,0,0,138,Everton,Crystal Palace,Leicester,Southampton,Liverpool,1.8,1.1,0.9,0.8,1.2,1.3,1.5,0.9,0.8,1.4,1.1,1,0.8,1.2,0.9,0.8,2,1.2,1.1,0.8,1.1,0.8,13.5
Mousa,Dembele,MID,TOT,4900000,0,14,0.875,1.78571428571429E-07,2.85714285714286E-06,0,74637,1,6,0,0,0,0,0,2.9,1202,-1,0,14,1,0,0,0,0,0,1,0,0,0.8,23471,0,0,0,0,512,32,0,0,74,Burnley,Everton,Bournemouth,Wolverhampton,Cardiff City,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,7.1
Leander,Dendoncker,MID,WOL,4300000,0,1,0.0625,1.45348837209302E-08,2.32558139534884E-07,0,28485,0,0,0,0,0,0,0,0.2,1173,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.4,18430,0,0,0,0,9,835,0,0,3,Bournemouth,Liverpool,Fulham,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Laurent,Depoitre,FWD,HUD,5100000,2,23,1.5,2.94117647058824E-07,4.50980392156863E-06,0,60306,1,17,0,0,0,0,0,4.5,1276,-4,0,23,4,0.3,0,1.3,0,0,0,0,1,0.5,19254,0,0,0,0,759,4058,0,0,21,Newcastle,Southampton,Man Utd,Fulham,Burnley,0.9,1.1,1.2,1.5,1.1,0.9,0.8,1.1,0.8,1,1.2,0.8,0.8,1,1.2,1,0.9,0.9,1,0.8,1.1,1,36.3
Gerard,Deulofeu,MID,WAT,5400000,1,22,1.375,2.5462962962963E-07,4.07407407407407E-06,0,55394,1,5,0,0,0,1,0,4.1,5441,-1,0,22,1,0.2,0,1,0,0,2,0,1,0.6,66238,0,0,0,0,470,1729,0,0,59,Cardiff City,West Ham,Chelsea,Newcastle,Bournemouth,0.9,0.7,0.7,0.9,0.7,0.8,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.7,1,0.7,1,0.8,0.9,0.8,0.7,0.7,37.5
Fousseni,Diabate,MID,LEI,4600000,0,1,0.0625,1.35869565217391E-08,2.17391304347826E-07,0,2946,0,1,0,0,0,0,0,0.2,55,-4,0,1,4,0.1,0,0.3,0,0,0,0,0,0,970,0,0,0,0,54,29,0,0,4,Crystal Palace,Chelsea,Man City,Cardiff City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4600000,0,9,0.5625,1.22282608695652E-07,1.95652173913043E-06,0,2676,0,6,0,0,0,0,0,2,43,-4,0,9,4,0,0,0,0,0,1,0,0,0,714,0,0,0,0,230,15,0,0,17,Newcastle,Southampton,Man Utd,Fulham,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5
Mohamed,Diame,MID,NEW,4900000,2,33,2.1,4.28571428571429E-07,6.73469387755102E-06,0,5978,3,22,0,0,0,0,0,6.7,235,-1,0,33,1,0.4,0,1.8,0,0,4,0,0,0.1,4115,0,0,0,0,1414,123,0,0,100,Huddersfield,Fulham,Liverpool,Watford,Man Utd,2,1.7,1.1,1.5,1.1,1.1,1.6,1,1.4,1.7,1.6,1.6,1.5,1.4,1.6,1.4,1.3,1.6,1.7,1.4,1,1.6,37.2
Grady,Diangana,MID,WHU,4500000,1,14,0.875,1.94444444444444E-07,3.11111111111111E-06,0,12416,0,9,0,0,0,0,0,3.1,2455,0,0,14,0,0.2,0,0.8,0,0,1,0,1,0.2,23674,0,0,0,0,338,114,0,0,52,Fulham,Watford,Southampton,Burnley,Brighton,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,30.5
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,2773,0,0,0,0,0,0,0,0,73,-3,0,0,3,0,0,0,0,0,0,0,0,0,1060,0,0,0,0,0,53,0,0,0,Everton,Crystal Palace,Leicester,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,2,39,3,6.25E-07,8.125E-06,0,138207,3,12,0,0,0,2,0,8.1,5258,-2,0,39,2,0.7,0,3.3,1,0,5,0,0,1.8,109302,0,0,0,0,1117,4677,0,0,190,Burnley,Everton,Bournemouth,Wolverhampton,Cardiff City,2.8,2,2.4,2.5,2.3,2,2.8,2.5,2.7,2.3,2.9,2,2.3,3.1,2.3,2,3.1,2.8,1.7,2.2,2.8,2.5,42.8
Lucas,Digne,DEF,EVE,4900000,10,53,3.8,7.75510204081633E-07,1.08163265306122E-05,0,152943,1,14,0,0,0,1,0,10.8,13354,-1,0,53,1,1,0,5,6,0,4,0,1,4,219874,0,0,0,0,1159,35382,0,0,276,Man City,Tottenham,Burnley,Brighton,Leicester,3,4.7,3,2.9,4.5,3.9,3.1,4.5,5.1,3.3,4.8,3.9,4.9,3.2,5.2,3.1,3.7,2.7,4.6,4,4.7,4,93.9
Issa,Diop,DEF,WHU,4300000,0,27,1.9,4.41860465116279E-07,6.27906976744186E-06,0,36179,2,19,0,0,0,0,0,6.3,1990,-2,0,27,2,0.5,0,2,0,0,2,0,0,0.8,31745,1,0,0,0,1260,2136,0,0,212,Fulham,Watford,Southampton,Burnley,Brighton,1.1,1.5,1.3,1.2,1.9,1,1,1.6,1.5,1.8,1.4,1.3,1.1,2,2,2.2,1.6,1.4,1.3,1.7,1.4,1.4,40.2
Matt,Doherty,DEF,WOL,5100000,7,74,4.6,9.01960784313725E-07,1.45098039215686E-05,0,356202,2,19,0,0,0,3,0,14.8,14928,6,-1,74,-6,1,0,5,9,0,4,0,3,21.8,1520243,1,0,0,3,1399,146771,1,0,284,Bournemouth,Liverpool,Fulham,Tottenham,Crystal Palace,4.6,5.7,4.5,6.1,5.5,4.9,5.3,5,5.5,4.6,4.3,6.2,6.8,5.9,4.2,4.9,5.4,5,6.5,5.3,5.5,5.2,102.7
Abdoulaye,Doucoure,MID,WAT,5900000,8,61,3.8,6.44067796610169E-07,1.03389830508475E-05,0,129469,2,23,0,0,0,2,0,10.3,3723,-1,0,61,1,0.8,0,5,8,0,3,0,4,1.9,113575,1,0,0,1,1440,21967,0,0,271,Cardiff City,West Ham,Chelsea,Newcastle,Bournemouth,4.4,3.4,3,4.4,3.5,4.2,4.4,3.2,3.1,4.1,2.9,2.5,3.8,2.1,4.7,3.1,4.7,3.9,4.3,4.1,2.5,3.7,90.7
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2637,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2,0,0,0,Bournemouth,Liverpool,Fulham,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,30,0,0,0,Man City,Tottenham,Burnley,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4700000,0,0,0,0,0,0,7274,0,0,0,0,0,0,0,0,113,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1501,0,0,0,0,0,52,0,0,0,Brighton,Leicester,Watford,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,2,56,3.5,7E-07,1.12E-05,0,19580,0,22,0,44,0,0,0,11.2,1170,0,0,56,0,0.4,0,2,5,0,4,0,0,0.6,25204,0,0,0,0,1440,1163,0,0,272,Huddersfield,Fulham,Liverpool,Watford,Man Utd,5,3.4,3.7,3.8,3.3,4.3,5,3.5,4.5,4.3,4.3,3.4,3.6,4.9,3,2.7,3.4,3.8,3.5,3.5,3.6,3.2,37.3
Shane,Duffy,DEF,BHA,4600000,0,56,3.7,8.04347826086957E-07,1.21739130434783E-05,0,343978,3,21,0,0,0,3,0,11.9,60628,1,1,56,-1,0.5,0,2.3,5,0,3,0,2,4.8,439669,0,0,0,2,1287,1202,-1,1,264,Chelsea,Bournemouth,Arsenal,Everton,West Ham,0,0,3.6,5.6,2.9,4.7,3.1,2.5,4.8,4.6,3.5,3.1,5.3,3.8,5.6,4.6,3.7,3.8,3.5,3.8,2,4.7,69.5
Paul,Dummett,DEF,NEW,4400000,0,32,3.2,7.27272727272727E-07,7.27272727272727E-06,0,14671,0,10,0,0,0,0,0,7.3,211,-1,0,32,1,0,0,0,0,0,4,0,0,0.2,10641,0,0,0,0,900,434,0,0,165,Huddersfield,Fulham,Liverpool,Watford,Man Utd,4.5,3,3.3,3.4,2.9,3.8,4.5,3.1,3.9,3.8,4,3,3.2,4.3,2.6,2.3,3,3.4,3,3,3.1,2.8,26.5
Lewis,Dunk,DEF,BHA,4500000,2,49,3.3,7.33333333333333E-07,1.08888888888889E-05,0,153459,2,19,0,0,0,2,0,10.9,20957,0,0,49,0,0.5,0,2.3,5,0,3,0,0,4.8,267482,0,0,0,1,1279,10151,0,0,252,Chelsea,Bournemouth,Arsenal,Everton,West Ham,4.4,1.9,3,4.9,2.4,4.1,2.6,2,4.1,3.9,3,2.6,4.8,3.2,4.9,4,3.1,3.2,3,3.2,1.6,4,51.2
Erik,Durm,DEF,HUD,4400000,1,23,1.4375,3.26704545454545E-07,5.22727272727273E-06,0,9917,0,16,0,0,0,0,0,5.2,366,-1,0,23,1,0.8,0,3.5,2,0,1,0,1,0.1,3910,0,0,0,1,799,1361,0,0,123,Newcastle,Southampton,Man Utd,Fulham,Burnley,0.7,0.9,0.9,0.7,0.9,1.3,0.9,1.5,1.1,0.7,0.9,1,0.8,0.7,0.8,1.2,0.8,1.1,0.9,0.9,0.8,0.8,33
Bruno,Ecuele Manga,DEF,CAR,4400000,6,36,2.3,5.22727272727273E-07,8.18181818181818E-06,0,6085,0,30,0,0,0,0,0,8.2,290,-1,0,36,1,0.6,0,2.8,0,0,3,0,1,0.1,5428,0,0,0,0,1440,828,0,0,236,Watford,Man Utd,Crystal Palace,Leicester,Tottenham,1.5,2.2,1.9,1.5,2.2,3,1.4,1.2,1.8,1.4,2.4,3.2,1.8,2,1.3,2.6,1.3,1.3,2.4,1.2,2.3,1.5,41.9
,Ederson,GLK,MCI,5800000,2,74,4.6,7.93103448275862E-07,1.27586206896552E-05,0,497703,1,9,0,28,0,0,0,12.8,26609,3,0,74,-3,0.5,0,3,4,0,8,0,1,25.8,908606,0,0,0,1,1440,16042,0,0,292,Everton,Crystal Palace,Leicester,Southampton,Liverpool,6.9,5.8,5,4.7,6,6.2,5.9,4.9,4.6,6.4,5.2,5.3,3.9,6,5,4.2,6.9,5.8,5.7,4.5,5.6,4.5,27.6
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,9015,0,0,0,0,0,0,0,0,200,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1134,0,0,0,0,0,71,0,0,0,Huddersfield,Fulham,Liverpool,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,151651,0,0,0,0,0,0,0,0,4052,-2,0,0,2,0,0,0,0,0,0,0,0,2.2,85535,0,0,0,0,0,926,0,0,0,Southampton,Burnley,Brighton,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,6100000,0,20,1.25,2.04918032786885E-07,3.27868852459016E-06,0,22477,0,3,0,0,0,0,0,3.3,201,-4,0,20,4,0.1,0,0.5,0,0,4,0,0,0.1,3893,0,0,0,0,544,36,0,0,64,Arsenal,Huddersfield,West Ham,Man City,Chelsea,0.7,0.7,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.8,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.7,0.6,0.8,44.6
,Emerson,DEF,CHE,5200000,0,0,0,0,0,0,7174,0,0,0,0,0,0,0,0,150,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1303,0,0,0,0,0,123,0,0,0,Brighton,Leicester,Watford,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,14144,0,0,0,0,0,0,0,0,336,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5724,0,0,0,0,0,144,0,0,0,Bournemouth,Liverpool,Fulham,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9300000,1,45,3.5,3.76344086021505E-07,4.83870967741936E-06,0,878076,0,14,0,0,0,0,0,4.8,21741,-2,0,45,2,0.6,0,5.8,3,0,2,0,6,5.9,295140,0,0,0,0,862,14318,0,0,199,Burnley,Everton,Bournemouth,Wolverhampton,Cardiff City,3.5,2.6,3.1,3.2,2.9,2.6,3.6,3.2,3.4,2.9,3.6,2.6,3,3.9,3,2.5,3.9,3.5,2.2,2.8,3.5,3.2,77.6
Neil,Etheridge,GLK,CAR,4500000,8,60,3.8,8.44444444444444E-07,1.33333333333333E-05,0,241337,1,30,0,57,0,0,0,13.3,4679,0,0,60,0,1,0,4.3,5,0,3,0,0,5.5,433829,0,0,2,1,1440,2989,0,0,317,Watford,Man Utd,Crystal Palace,Leicester,Tottenham,3.3,4.6,4.1,3.4,4.6,5.4,3.3,2.2,3.9,3.1,4.9,5.7,3.8,4.2,3,5.2,3.1,3,4.8,2.7,4.7,3.4,49
Jonny,Evans,DEF,LEI,4800000,1,30,1.875,3.90625E-07,6.25E-06,0,17730,1,7,0,0,0,0,0,6.3,618,-2,0,30,2,0.5,0,2.3,0,0,4,0,0,0.3,12767,0,0,0,0,691,1052,0,0,145,Crystal Palace,Chelsea,Man City,Cardiff City,Everton,1.7,1.6,1.5,2.4,1.6,1.4,1.6,1.3,1.3,1.7,1.4,1.8,1.4,1.4,1.2,1,2.1,1.1,1.3,1,1.2,1.7,20.9
Lukasz,Fabianski,GLK,WHU,4600000,1,63,3.9,8.47826086956522E-07,1.3695652173913E-05,0,406748,0,25,0,62,0,0,0,13.7,13206,1,0,63,-1,1,0,4.5,9,0,2,0,0,15.8,357742,0,0,1,2,1440,32053,0,0,310,Fulham,Watford,Southampton,Burnley,Brighton,3.6,4.5,4,3.9,5.2,3.2,3.4,4.7,4.5,5,4.3,3.9,3.5,4.8,5.1,5.8,4.7,4.3,4.1,5,4.4,4.3,47.1
,Fabinho,MID,LIV,5500000,2,12,0.75,1.36363636363636E-07,2.18181818181818E-06,0,43190,3,2,0,0,0,0,0,2.2,446,-5,0,12,5,0.2,0,1.3,0,0,3,0,0,0.4,8084,0,0,0,0,475,194,0,0,46,Man Utd,Wolverhampton,Newcastle,Arsenal,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,15.7
Cesc,Fabregas,MID,CHE,6300000,0,4,0.25,3.96825396825397E-08,6.34920634920635E-07,0,56172,1,2,0,0,0,0,0,0.6,361,-2,0,4,2,0,0,0.3,0,0,0,0,0,0.4,3946,0,0,0,0,138,145,0,0,28,Brighton,Leicester,Watford,Crystal Palace,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.4
,Fabri,GLK,FUL,4300000,0,8,0.5,1.16279069767442E-07,1.86046511627907E-06,0,18142,0,5,0,15,0,0,0,1.9,551,-2,0,8,2,0,0,0,2,0,0,0,0,0.3,14649,0,0,0,0,180,778,0,0,47,West Ham,Newcastle,Wolverhampton,Huddersfield,Arsenal,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.4,0.2,0.2,11.5
,Felipe Anderson,MID,WHU,7300000,12,78,4.9,6.71232876712329E-07,1.06849315068493E-05,0,255836,3,22,0,0,0,6,0,10.7,16002,3,-1,78,-3,0.9,0,6.5,11,0,3,0,2,18.5,1120407,0,0,0,3,1320,278161,1,0,299,Fulham,Watford,Southampton,Burnley,Brighton,5.5,5.6,5.9,5.6,6.6,5.4,5.4,5.7,4.4,6.3,6.4,3.5,6,4.6,6.1,5.7,4.1,5,5.2,5,6.3,5.3,122.1
Marouane,Fellaini,MID,MUN,4900000,0,24,2,4.08163265306122E-07,4.89795918367347E-06,0,75027,1,12,0,0,0,0,0,4.9,2480,-1,0,24,1,0.2,0,0.8,0,0,1,0,2,0.6,63678,0,0,0,0,698,701,0,0,113,Liverpool,Cardiff City,Huddersfield,Bournemouth,Newcastle,1,1,1.6,1.4,1.9,1.2,1.9,1.6,1.3,1.4,1,1.7,1.7,1.2,1,1.5,1.4,1.2,1,1,1.7,1.6,35.2
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,11649,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0.1,221,0,0,0,0,0,3,0,0,0,Fulham,Watford,Southampton,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,1,41,3.2,7.27272727272727E-07,9.31818181818182E-06,0,21017,2,17,0,0,0,0,0,9.3,6277,-1,0,41,1,0.6,0,2.5,5,0,3,0,2,0.5,34376,0,0,0,0,1125,1368,0,0,225,Huddersfield,Fulham,Liverpool,Watford,Man Utd,0,3,3.3,3.4,2.9,3.8,4.5,3.1,3.9,3.8,4,3,3.2,4.3,2.6,2.3,3,3.4,3,3,3.1,2.8,38.5
,Fernandinho,MID,MCI,5400000,2,52,3.3,6.11111111111111E-07,9.62962962962963E-06,0,328287,2,9,0,0,0,1,0,9.6,18287,-1,0,52,1,0.4,0,2.3,3,0,8,0,2,5.1,251644,0,0,0,1,1411,7357,0,0,284,Everton,Crystal Palace,Leicester,Southampton,Liverpool,3.4,3.2,2.7,3,2.6,3.4,3.4,3.7,3.2,2.5,1.9,3.1,2.7,3.4,2.4,2.8,3.7,3.3,2.4,2.8,3.2,2.4,69.6
Roberto,Firmino,FWD,LIV,9200000,9,71,4.4,4.78260869565217E-07,7.71739130434783E-06,0,1660049,0,2,0,0,0,4,0,7.7,31847,-3,0,71,3,0.8,0,7.5,10,0,12,0,5,17.2,707975,0,0,0,1,1191,47324,0,0,275,Man Utd,Wolverhampton,Newcastle,Arsenal,Man City,5.8,4.3,5.2,5.6,3.7,4.2,4.7,5.1,5.4,5.6,5.4,5.6,3.9,5.8,5.2,4.3,5,4.6,4.5,5.1,5.4,4.9,104.7
Phil,Foden,MID,MCI,4600000,1,8,0.5,1.08695652173913E-07,1.73913043478261E-06,0,14944,0,0,0,0,0,0,0,1.7,254,-4,0,8,4,0.1,0,0.5,0,0,0,0,0,0.1,4656,0,0,0,0,92,303,0,0,34,Everton,Crystal Palace,Leicester,Southampton,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.1
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,21713,0,0,0,0,0,0,0,0,256,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5645,0,0,0,0,0,5,0,0,0,West Ham,Newcastle,Wolverhampton,Huddersfield,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,40595,0,0,0,0,0,0,0,0,746,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,5736,0,0,0,0,0,210,0,0,0,Arsenal,Huddersfield,West Ham,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,9,52,3.3,7.33333333333333E-07,1.15555555555556E-05,0,171655,0,23,0,41,0,0,0,11.6,3724,0,0,52,0,0.8,0,3.5,3,0,3,0,0,4.1,135638,0,0,1,1,1440,12769,0,0,280,Cardiff City,West Ham,Chelsea,Newcastle,Bournemouth,4.9,2.9,4,2.9,2.4,3.8,3.5,3.7,2.8,4.9,3.8,3,3.4,2.9,3.6,3.1,3.6,2.6,4.3,3.9,3.5,3.2,38.5
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,4,0.25,5.55555555555556E-08,8.88888888888889E-07,0,34554,2,12,0,0,0,0,0,0.9,507,0,0,4,0,0,0,0,0,0,0,0,0,0.4,8446,1,0,0,0,502,90,0,0,64,West Ham,Newcastle,Wolverhampton,Huddersfield,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.6
Juan,Foyth,DEF,TOT,5000000,0,19,1.1875,2.375E-07,3.8E-06,0,30106,1,8,0,0,0,1,0,3.8,12445,0,0,19,0,0.2,0,1,3,0,1,0,0,0.5,54874,0,0,0,1,450,339,0,0,79,Burnley,Everton,Bournemouth,Wolverhampton,Cardiff City,0,0.8,0.6,0.7,1,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.7,0.8,0.9,0.6,0.6,0.6,1,18.5
