FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Loic,Damour,MID,CAR,4400000,1,2,0.2,4.54545454545455E-08,4.54545454545455E-07,0,2806,0,2,0,0,0,0,0,0.5,132,-1,0,2,1,0.2,0,0.7,0,0,0,0,0,0.1,1636,0,0,0,0,21,54,0,0,6,Leicester,Brighton,Everton,Wolverhampton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Charlie,Daniels,DEF,BOU,4200000,6,14,1.4,3.33333333333333E-07,3.33333333333333E-06,0,652096,1,3,0,0,0,0,0,3.3,5911,-3,0,14,3,0.5,0,2,0,0,2,0,0,4.7,51772,0,0,0,0,360,3609,0,0,70,Man Utd,Newcastle,Arsenal,Man City,Huddersfield,1,0.9,0.7,0.7,1.2,1.1,0.9,1.3,1.1,0.9,0.9,0.7,1.1,1,1,0.8,1.2,0.7,0.9,1.2,0.7,0.7,0.9,0.7,0.8,0.8,0.9,1,17.7
,Danilo,DEF,MCI,5100000,0,0,0,0,0,0,41390,0,0,0,0,0,0,0,0,614,-4,0,0,4,0,0,0,0,0,0,0,0,0.3,2396,0,0,0,0,0,62,0,0,0,Southampton,Man Utd,West Ham,Bournemouth,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4400000,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,11,0,0,0,Chelsea,Tottenham,Man Utd,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,2099,0,0,0,0,0,0,0,0,79,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,339,0,0,0,0,0,13,0,0,0,Watford,Bournemouth,Burnley,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,0,2,0.2,4.34782608695652E-08,4.34782608695652E-07,0,23053,0,1,0,0,0,0,0,0.4,301,-4,0,2,4,0,0,0,0,0,0,0,0,0.2,5361,0,0,0,0,90,64,0,0,16,Bournemouth,Man City,Crystal Palace,Southampton,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
,David Luiz,DEF,CHE,5500000,6,40,4,7.27272727272727E-07,7.27272727272727E-06,0,165603,1,7,0,0,0,0,0,7.3,7613,0,0,40,0,0.8,0,4.3,3,0,5,0,0,5.2,208848,0,0,0,0,900,34303,0,0,214,Crystal Palace,Everton,Tottenham,Fulham,Wolverhampton,3.4,5.1,5.7,3.7,5.1,4,4.3,4,4.3,5.4,4.2,3.5,3.1,3.3,4.7,4.2,5.3,4.1,4.2,4.9,4.6,5.3,4.5,4.9,4,5.2,3.9,4.3,34.6
,David Silva,MID,MCI,8500000,3,41,5.1,6E-07,4.82352941176471E-06,0,431244,1,3,0,0,0,2,0,4.8,25872,0,0,41,0,0.6,0,5,5,0,5,0,2,7.4,556871,0,0,0,1,671,29144,0,0,195,Southampton,Man Utd,West Ham,Bournemouth,Watford,6.9,5.2,5.6,6.2,5,4.4,6.2,6.4,5.1,6.4,5,6.6,7,7.1,5.9,4.1,4.2,6.2,5,5.8,5.1,5.6,6.6,7.4,4.8,5.7,6,4.8,107.9
Ben,Davies,DEF,TOT,5600000,1,14,1.4,2.5E-07,2.5E-06,0,339597,1,5,0,0,0,0,0,2.5,4064,-4,0,14,4,0.5,0,2.7,0,0,1,0,0,2.2,21408,0,0,0,0,458,2180,0,0,84,Wolverhampton,Crystal Palace,Chelsea,Arsenal,Southampton,1.1,1.2,0.7,0.7,0.7,0.9,0.7,1,0.7,0.9,1.2,0.7,0.8,0.7,0.7,0.7,0.9,1.2,0.7,1,0.7,1,1.1,0.9,0.8,0.8,0.7,1,24
Tom,Davies,MID,EVE,5200000,0,11,1.1,2.11538461538462E-07,2.11538461538462E-06,0,8989,2,7,0,0,0,0,0,2.1,447,-3,1,11,3,0.1,0,0.3,0,0,1,0,0,0.1,2606,0,0,0,0,496,89,-1,0,62,Brighton,Chelsea,Cardiff City,Liverpool,Newcastle,0.8,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,14.3
Steven,Davis,MID,SOU,4700000,0,1,0.1,2.12765957446809E-08,2.12765957446809E-07,0,5858,0,1,0,0,0,0,0,0.2,207,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,926,0,0,0,0,6,51,0,0,3,Man City,Watford,Fulham,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Kevin,De Bruyne,MID,MCI,9800000,1,2,0.2,2.04081632653061E-08,2.04081632653061E-07,0,1291359,1,0,0,0,0,0,0,0.2,80819,-2,0,2,2,0.1,0,0.7,0,0,0,0,0,4,159889,0,0,0,0,81,15960,0,0,8,Southampton,Man Utd,West Ham,Bournemouth,Watford,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
David,De Gea,GLK,MUN,5800000,3,28,2.8,4.82758620689655E-07,4.82758620689655E-06,0,786840,0,17,0,34,0,0,0,4.8,37998,-2,0,28,2,0.5,0,2.7,1,0,1,0,0,16.8,90059,0,0,0,0,900,2003,0,0,165,Bournemouth,Man City,Crystal Palace,Southampton,Arsenal,1.8,2.4,2.1,2.8,1.7,2.3,2.8,3.2,3,1.9,3,3.4,3.4,2.4,2.4,2.3,2.9,3.2,2.5,1.6,2.4,2.3,3,2.8,2.6,2.6,3.7,3.6,24.9
Troy,Deeney,FWD,WAT,5900000,0,30,3.8,6.44067796610169E-07,5.08474576271186E-06,0,367160,1,12,0,0,0,2,0,5.1,42749,-1,1,30,1,0.1,0,0.7,4,0,1,0,1,3,420501,0,0,0,1,718,1212,-1,0,100,Newcastle,Southampton,Liverpool,Leicester,Man City,0,0,3.5,4.1,3.3,3.5,5,4.5,3.1,3.8,3.4,4.5,4.7,3.8,3.2,4.7,4,2.9,4.6,2.7,4,4.6,5.2,4.5,4.8,3.6,3.5,4.7,63.8
Jermain,Defoe,FWD,BOU,5700000,1,3,0.3,5.26315789473684E-08,5.26315789473684E-07,0,35643,0,2,0,0,0,0,0,0.5,834,-3,0,3,3,0.1,0,0.3,0,0,0,0,0,0.5,7030,0,0,0,0,14,486,0,0,9,Man Utd,Newcastle,Arsenal,Man City,Huddersfield,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Steven,Defour,MID,BUR,5400000,2,4,0.4,7.40740740740741E-08,7.40740740740741E-07,0,917,0,7,0,0,0,0,0,0.7,92,-1,0,4,1,0.2,0,1.3,0,0,0,0,0,0,616,0,0,0,0,164,99,0,0,30,West Ham,Leicester,Newcastle,Crystal Palace,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.3
Fabian,Delph,DEF,MCI,5300000,0,14,1.4,2.64150943396226E-07,2.64150943396226E-06,0,34011,0,0,0,0,0,0,0,2.6,1048,-2,0,14,2,0,0,0,2,0,2,0,0,0.2,24278,0,0,0,0,156,123,0,0,63,Southampton,Man Utd,West Ham,Bournemouth,Watford,0.9,1,0.9,0.7,0.7,1,1.3,0.7,0.7,0.8,1.1,1.2,1.3,0.9,0.7,0.9,0.8,1,0.7,0.8,0.9,0.7,1.4,1,0.9,0.7,0.9,0.7,5.7
Mousa,Dembele,MID,TOT,4900000,2,13,1.4,2.85714285714286E-07,2.6530612244898E-06,0,62962,1,6,0,0,0,0,0,2.7,1653,-1,0,13,1,0.2,0,1,0,0,1,0,0,1,23097,0,0,0,0,506,1172,0,0,71,Wolverhampton,Crystal Palace,Chelsea,Arsenal,Southampton,0.9,1.4,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.8,0.7,0.9,0.7,0.7,0.7,0.9,0.7,0.7,1.1,0.7,0.7,0.9,0.8,0.7,0.7,0.8,0.7,7.1
Leander,Dendoncker,MID,WOL,4300000,0,0,0,0,0,0,20985,0,0,0,0,0,0,0,0,877,-2,1,0,2,0,0,0,0,0,0,0,0,0.3,9703,0,0,0,0,0,488,-1,0,0,Tottenham,Arsenal,Huddersfield,Cardiff City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurent,Depoitre,FWD,HUD,5200000,2,16,1.6,3.07692307692308E-07,3.07692307692308E-06,0,49779,1,13,0,0,0,0,0,3.1,2024,-3,0,16,3,0.3,0,1.3,0,0,0,0,1,0.6,11930,0,0,0,0,503,4218,0,0,26,Fulham,West Ham,Wolverhampton,Brighton,Bournemouth,1.8,1.1,0.8,1.2,0.9,1.2,0.8,0.9,1.4,2,1.1,1.2,0.8,1.1,1,1.1,1.4,0.8,0.9,0.9,1.4,1.4,1.1,1.1,0.8,0.8,1,1.1,27
Gerard,Deulofeu,MID,WAT,5400000,8,12,1.2,2.22222222222222E-07,2.22222222222222E-06,0,17395,0,0,0,0,0,1,0,2.2,2116,-1,0,12,1,0.7,0,4,0,0,2,0,0,0.8,40705,0,0,0,0,148,32889,0,0,32,Newcastle,Southampton,Liverpool,Leicester,Man City,0.9,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,1,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.9,0.7,0.6,0.6,11.5
Fousseni,Diabate,MID,LEI,4700000,0,0,0,0,0,0,2604,0,0,0,0,0,0,0,0,112,-3,0,0,3,0,0,0,0,0,0,0,0,0,812,0,0,0,0,0,33,0,0,0,Cardiff City,Burnley,Brighton,Watford,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama,Diakhaby,MID,HUD,4700000,0,9,0.9,1.91489361702128E-07,1.91489361702128E-06,0,2376,0,6,0,0,0,0,0,1.9,95,-3,0,9,3,0.1,0,0.3,0,0,1,0,0,0,609,0,0,0,0,230,12,0,0,17,Fulham,West Ham,Wolverhampton,Brighton,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.5,5
Mohamed,Diame,MID,NEW,4900000,3,21,2.1,4.28571428571429E-07,4.28571428571429E-06,0,4772,2,14,0,0,0,0,0,4.3,319,-1,0,21,1,0.4,0,2,0,0,3,0,0,0.1,3192,0,0,0,0,885,165,0,0,46,Watford,Bournemouth,Burnley,West Ham,Everton,1.1,1.3,1.8,1.3,1.2,1.4,2.4,1.3,1.1,1.5,1,1.3,1.4,1,1.7,1.7,1.5,1.4,1.7,1.3,1.5,1.4,1.3,1.5,1.5,1.4,1,1.7,22
Grady,Diangana,MID,WHU,4500000,3,5,0.5,1.11111111111111E-07,1.11111111111111E-06,0,213,0,1,0,0,0,0,0,1.1,116,0,0,5,0,0.3,0,1.3,0,0,1,0,0,0,1680,0,0,0,0,125,1187,0,0,12,Burnley,Huddersfield,Man City,Newcastle,Cardiff City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.4
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,2349,0,0,0,0,0,0,0,0,85,-3,1,0,3,0,0,0,0,0,0,0,0,0,777,0,0,0,0,0,145,-1,0,0,Southampton,Man Utd,West Ham,Bournemouth,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,2,26,2.9,6.04166666666667E-07,5.41666666666667E-06,0,103152,1,6,0,0,0,1,0,5.4,19880,-2,0,26,2,0.9,0,4.3,0,0,4,0,0,1.9,82577,0,0,0,0,757,4341,0,0,134,Wolverhampton,Crystal Palace,Chelsea,Arsenal,Southampton,0,0,1.4,2.4,2.5,2.6,2.3,2.1,2.1,2.4,2.5,1.7,2.9,1.9,2.3,2,2.9,2.2,2,3.3,2.2,2,2.8,2.5,1.8,2.2,2.5,2.2,27.6
Lucas,Digne,DEF,EVE,4800000,1,24,3,6.25E-07,5E-06,0,112404,1,9,0,0,0,0,0,5,3044,-2,0,24,2,0.6,0,3,2,0,2,0,1,1.7,49575,0,0,0,0,619,10542,0,0,136,Brighton,Chelsea,Cardiff City,Liverpool,Newcastle,4.1,2.9,4.3,2.5,2.8,3.1,2,3.3,2.2,2.1,3.2,2.6,2.5,3.5,3.9,2.1,3.2,3,3.7,2.7,3.3,2.7,2.3,2,3.4,2.9,3.2,3.2,44.6
Issa,Diop,DEF,WHU,4300000,2,16,2,4.65116279069767E-07,3.72093023255814E-06,0,28831,1,9,0,0,0,0,0,3.7,991,-2,0,16,2,0.5,0,2,0,0,1,0,0,0.6,13780,1,0,0,0,720,2918,0,0,116,Burnley,Huddersfield,Man City,Newcastle,Cardiff City,1.5,2.3,1.5,1.7,2.3,1.3,1.3,1.4,1.6,1.4,2.2,1,1,1.7,1.8,1.9,1.4,1.3,1.3,1.9,1.9,2.1,1.9,1.8,1.5,2,1.6,1.3,21.8
Matt,Doherty,DEF,WOL,4900000,2,52,5.2,1.06122448979592E-06,1.06122448979592E-05,0,162807,0,9,0,0,0,1,0,10.6,64323,4,0,52,-4,1.2,0,6,9,0,4,0,2,16.3,1009462,1,0,0,3,859,54920,0,0,184,Tottenham,Arsenal,Huddersfield,Cardiff City,Chelsea,6.6,4.1,6.8,6.2,6.8,6.7,5.6,7.3,5.4,7.4,5.8,5.5,6.5,7.1,6,5.9,4.4,7.1,7.6,7,5.1,5.7,6.9,6.3,7.8,5.6,6.2,6.4,61
Abdoulaye,Doucoure,MID,WAT,5900000,3,37,3.7,6.27118644067797E-07,6.27118644067797E-06,0,92617,2,12,0,0,0,0,0,6.3,10494,-1,0,37,1,0.8,0,5,6,0,3,0,4,1.8,72651,1,0,0,1,900,5128,0,0,167,Newcastle,Southampton,Liverpool,Leicester,Man City,4.7,4.2,2.9,3.2,2.8,2.6,4.1,3.6,2.4,4,3.1,5,4,3.6,3,3.8,3.2,2.4,3.6,2.2,4.3,3.2,3.9,3.6,4.8,4.1,2.7,3.8,50.4
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2563,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,Tottenham,Arsenal,Huddersfield,Cardiff City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,27,0,0,0,Brighton,Chelsea,Cardiff City,Liverpool,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4700000,0,0,0,0,0,0,6583,0,0,0,0,0,0,0,0,180,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1194,0,0,0,0,0,77,0,0,0,Crystal Palace,Everton,Tottenham,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,9,39,3.9,7.8E-07,7.8E-06,0,12429,0,14,0,30,0,0,0,7.8,1077,0,0,39,0,0.9,0,4.7,5,0,3,0,0,0.5,16661,0,0,0,0,900,1368,0,0,182,Watford,Bournemouth,Burnley,West Ham,Everton,3.5,2.9,4.4,4.1,4.6,4.5,5.8,3.4,4.9,4.3,4,5.3,5.1,3.6,5.6,5.1,4.4,3.6,5,4.7,3.3,3.1,3.1,4.3,3.8,4.3,4.3,4.2,24.4
Shane,Duffy,DEF,BHA,4600000,6,45,4.5,9.78260869565217E-07,9.78260869565217E-06,0,100700,2,13,0,0,0,2,0,9.8,8627,1,-1,45,-1,1.3,0,6,3,0,3,0,2,6.1,268603,0,0,0,1,900,76459,1,0,194,Everton,Cardiff City,Leicester,Huddersfield,Crystal Palace,4,4.5,5.8,5.4,5.2,3.8,6,2.7,4.6,6.8,4.6,6.5,4.8,3.5,5.7,5.8,5,3.7,6.3,5,6.8,6,5.3,5,4.6,5.3,2.5,5.9,45
Paul,Dummett,DEF,NEW,4400000,6,24,3,6.81818181818182E-07,5.45454545454545E-06,0,9950,0,9,0,0,0,0,0,5.5,293,-1,0,24,1,0.6,0,2.7,0,0,3,0,0,0.2,7654,0,0,0,0,720,831,0,0,135,Watford,Bournemouth,Burnley,West Ham,Everton,2.3,1.9,3,2.8,3.1,3.1,4.3,2.2,3.4,2.9,2.7,3.8,3.6,2.4,4,3.5,3.1,2.4,3.5,3.3,2.2,2,2,2.9,2.5,2.9,2.9,2.8,21.3
Lewis,Dunk,DEF,BHA,4400000,5,25,2.8,6.36363636363636E-07,5.68181818181818E-06,0,96844,1,10,0,0,0,0,0,5.7,2530,-1,0,25,1,1.4,0,6.3,2,0,3,0,0,1.5,24267,0,0,0,0,739,7002,0,0,150,Everton,Cardiff City,Leicester,Huddersfield,Crystal Palace,1.9,2.4,3,3,2.6,1.7,3.1,1.4,2.2,3.8,2.2,3.4,2.3,1.6,2.9,3,2.4,1.7,3.6,2.4,4.1,3.1,2.7,2.5,2.2,2.6,1.4,3,22.7
Erik,Durm,DEF,HUD,4400000,1,8,0.8,1.81818181818182E-07,1.81818181818182E-06,0,8337,0,10,0,0,0,0,0,1.8,164,-1,0,8,1,0.4,0,1.7,0,0,0,0,0,0.1,446,0,0,0,0,464,96,0,0,66,Fulham,West Ham,Wolverhampton,Brighton,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,20.7
Bruno,Ecuele Manga,DEF,CAR,4500000,0,21,2.1,4.66666666666667E-07,4.66666666666667E-06,0,4878,0,23,0,0,0,0,0,4.7,353,0,0,21,0,0.2,0,1,0,0,2,0,1,0.1,3762,0,0,0,0,900,86,0,0,153,Leicester,Brighton,Everton,Wolverhampton,West Ham,1.8,2.5,1.4,2.3,1.6,1.9,1.2,2,1.8,1.3,1.8,2.3,1.6,1,1.4,1.5,1.7,2.4,1.7,2.1,1.3,1.9,1.2,1.3,2.1,1.2,1.5,1.7,27.1
,Ederson,GLK,MCI,5800000,8,57,5.7,9.82758620689655E-07,9.82758620689655E-06,0,336930,0,3,0,14,0,0,0,10,13468,3,-1,57,-3,1.2,0,7,4,0,7,0,1,26.6,789800,0,0,0,1,900,74404,1,0,215,Southampton,Man Utd,West Ham,Bournemouth,Watford,7.6,7.7,7.3,6.4,6.4,7.7,8.6,6.7,6.5,7.1,8.1,8.1,7.8,7.5,5.8,7.5,6.6,7.9,5,7.2,7.5,6.2,8.4,7.9,7.3,6.5,7.4,6.4,16.7
Robert,Elliot,GLK,NEW,4400000,0,0,0,0,0,0,7823,0,0,0,0,0,0,0,0,342,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,783,0,0,0,0,0,31,0,0,0,Watford,Bournemouth,Burnley,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,124498,0,0,0,0,0,0,0,0,11537,-2,0,0,2,0,0,0,0,0,0,0,0,2.5,80569,0,0,0,0,0,1659,0,0,0,Liverpool,Wolverhampton,Bournemouth,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,6200000,3,17,2.4,3.87096774193548E-07,2.74193548387097E-06,0,20874,0,2,0,0,0,0,0,2.7,529,-3,1,17,3,0.3,0,2,0,0,4,0,0,0.2,3533,0,0,0,0,496,91,-1,0,53,Man City,Watford,Fulham,Man Utd,Tottenham,1.2,1.7,1.9,1.5,1.9,1.6,1.8,2.6,1.9,1.3,1.4,1.6,1.9,2,1.9,2.1,1.5,2,1.7,1.3,1.6,1.5,1.4,2.1,2.6,1.9,1.9,2.2,41.2
,Emerson,DEF,CHE,5200000,0,0,0,0,0,0,6381,0,0,0,0,0,0,0,0,152,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,714,0,0,0,0,0,71,0,0,0,Crystal Palace,Everton,Tottenham,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,12256,0,0,0,0,0,0,0,0,940,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,5028,0,0,0,0,0,972,0,0,0,Tottenham,Arsenal,Huddersfield,Cardiff City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9200000,1,21,2.6,2.82608695652174E-07,2.28260869565217E-06,0,822873,0,7,0,0,0,0,0,2.3,9188,-3,0,21,3,0.1,0,0.7,0,0,1,0,2,4.3,150611,0,0,0,0,550,5514,0,0,97,Wolverhampton,Crystal Palace,Chelsea,Arsenal,Southampton,2.4,3.4,1.3,2,2.1,2.2,1.9,1.7,1.8,2,2.1,1.4,2.4,1.6,1.9,1.7,2.5,1.8,1.6,2.8,1.9,1.6,2.4,2.1,1.5,1.8,2.1,1.8,44.2
Neil,Etheridge,GLK,CAR,4600000,0,38,3.8,8.26086956521739E-07,8.26086956521739E-06,0,195604,0,23,0,34,0,0,0,8.3,23599,1,0,38,-1,0.3,0,1.3,3,0,2,0,0,6.2,422850,0,0,2,1,900,908,0,0,207,Leicester,Brighton,Everton,Wolverhampton,West Ham,4.4,5.5,3.6,5.2,4,4.5,3.3,4.7,4.4,3.3,4.5,5.1,4.1,2.2,3.6,3.8,4.2,5.4,4.1,4.8,3.3,4.6,3.2,3.4,4.9,3.2,3.8,4.2,30.6
Jonny,Evans,DEF,LEI,4800000,0,9,0.9,1.875E-07,1.875E-06,0,13567,1,4,0,0,0,0,0,1.9,813,-2,0,9,2,0.1,0,0.3,0,0,1,0,0,0.3,5202,0,0,0,0,276,255,0,0,50,Cardiff City,Burnley,Brighton,Watford,Fulham,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.7,0.4,0.4,0.4,0.4,0.5,0.6,0.4,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,4.3
Lukasz,Fabianski,GLK,WHU,4500000,6,39,3.9,8.66666666666667E-07,8.66666666666667E-06,0,343570,0,15,0,44,0,0,0,8.7,10265,0,0,39,0,0.8,0,3.7,6,0,1,0,0,13.9,174261,0,0,0,1,900,41582,0,0,195,Burnley,Huddersfield,Man City,Newcastle,Cardiff City,4.2,5.5,4.2,4.6,5.6,3.7,3.7,4.1,4.3,3.9,5.4,3.1,2.9,4.7,4.8,4.9,4,3.7,3.7,4.8,4.9,5.3,4.9,4.8,4.2,5.2,4.4,3.8,31.6
,Fabinho,MID,LIV,5600000,2,3,0.3,5.35714285714286E-08,5.35714285714286E-07,0,40361,0,1,0,0,0,0,0,0.5,762,-4,0,3,4,0.2,0,1,0,0,0,0,0,0.5,6558,0,0,0,0,111,623,0,0,15,Arsenal,Fulham,Watford,Everton,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.3
Cesc,Fabregas,MID,CHE,6300000,1,1,0.1,1.58730158730159E-08,1.58730158730159E-07,0,54127,0,0,0,0,0,0,0,0.2,505,-2,0,1,2,0,0,0.3,0,0,0,0,0,0.4,3042,0,0,0,0,12,208,0,0,5,Crystal Palace,Everton,Tottenham,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
,Fabri,GLK,FUL,4300000,0,8,0.8,1.86046511627907E-07,1.86046511627907E-06,0,15007,0,5,0,15,0,0,0,1.8,669,-2,1,8,2,0,0,0,2,0,0,0,0,0.3,10195,0,0,0,0,180,816,-1,0,47,Huddersfield,Liverpool,Southampton,Chelsea,Leicester,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,11.5
,Felipe Anderson,MID,WHU,6800000,3,30,3,4.41176470588235E-07,4.41176470588235E-06,0,159330,2,13,0,0,0,1,0,4.4,11623,-2,0,30,2,0.3,0,2,3,0,2,0,1,2.4,91816,0,0,0,1,810,6225,0,0,137,Burnley,Huddersfield,Man City,Newcastle,Cardiff City,2.9,3.6,1.9,3.6,3,2.8,2.6,2.5,3.1,2.7,3.4,2.5,2.3,2.6,2,3.8,2.8,1.6,2.9,2.3,3.1,2.7,2,2.4,2.6,2.7,3.2,2.3,67.9
