FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ryan,Bertrand,DEF,SOU,4800000,-1,32,2.9,6.04166666666667E-07,6.66666666666667E-06,0,214944,4,20,0,0,0,1,0,6.5,9570,-2,1,32,2,0.7,0,3.3,1,0,4,0,0,4.2,76014,0,0,0,0,990,1839,-1,0,160,Watford,Fulham,Man Utd,Tottenham,Cardiff City,2.9,2.4,3,3.4,3.3,1.9,3.6,2.9,2.6,3,2.6,3.7,2.5,2.4,3.8,1.7,2.7,3.1,2.8,2.3,2.5,3.4,3.1,2.7,2.2,2.6,3.6,50.3
Marcus,Bettinelli,GLK,FUL,4400000,0,15,2.1,4.77272727272727E-07,3.40909090909091E-06,0,23842,1,20,0,20,0,0,0,3.4,2070,-1,0,15,1,0,0,0,0,0,0,0,0,0.6,35313,0,0,1,0,630,271,0,0,114,Liverpool,Southampton,Chelsea,Leicester,Man Utd,1.7,1.8,1.8,1.7,1.9,1.8,1.6,2,2.3,1,1.4,1.7,2.5,1.9,1.9,1.5,1.5,1.7,1.5,2.1,1.6,1.3,2.4,1,2.5,1.7,1.5,19.4
Philip,Billing,MID,HUD,4500000,3,28,2.5,5.55555555555556E-07,6.22222222222222E-06,0,124525,4,20,0,0,0,1,0,6.2,7651,0,0,28,0,0.4,0,2,3,0,2,0,0,2.2,227198,0,0,0,0,956,2743,0,0,151,West Ham,Wolverhampton,Brighton,Bournemouth,Arsenal,2,2.1,2.6,1.8,1.7,2.2,2.4,1.8,2,2.1,1.9,1.3,2,1.5,1.8,2.6,2.2,1.6,1.9,1.9,2.9,1.8,2,2,1.3,1.5,2.4,49.9
Yves,Bissouma,MID,BHA,4700000,1,13,1.18181818181818,2.51450676982592E-07,2.76595744680851E-06,0,2386,1,9,0,0,0,0,0,2.8,84,-3,1,13,3,0.2,0,1,0,0,0,0,0,0,1010,0,0,0,0,441,41,-1,0,34,Cardiff City,Leicester,Huddersfield,Crystal Palace,Burnley,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.9,0.6,0.8,0.9,0.6,0.7,0.6,0.8,0.6,0.6,9
Daley,Blind,DEF,MUN,5000000,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,5,0,0,0,Man City,Crystal Palace,Southampton,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omar,Bogle,FWD,CAR,4500000,0,0,0,0,0,0,10410,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1119,0,0,0,0,0,34,0,0,0,Brighton,Everton,Wolverhampton,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yannick,Bolasie,MID,EVE,5800000,0,0,0,0,0,0,14431,0,0,0,0,0,0,0,0,65,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,683,0,0,0,0,0,0,0,0,0,Chelsea,Cardiff City,Liverpool,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4600000,1,43,3.9,8.47826086956522E-07,9.34782608695652E-06,0,141071,0,12,0,0,0,1,0,9.3,15954,1,0,43,-1,0.3,0,1.3,3,0,4,0,0,4.7,288235,0,0,0,0,990,2604,0,0,202,Arsenal,Huddersfield,Cardiff City,Chelsea,Newcastle,2.7,5.3,4.8,4.3,4.1,3.5,5.1,3.7,5,3.9,3.5,4.3,4.5,4.2,3.9,3,5.1,5.6,4.6,3.2,3.8,4.6,4.1,5.6,3.7,4.3,4.3,39
Bonatini Lohner Maia,Bonatini,FWD,WOL,4800000,1,10,1.4,2.91666666666667E-07,2.08333333333333E-06,0,51491,0,0,0,0,0,0,0,2.1,1507,-2,0,10,2,0.1,0,0.7,0,0,0,0,1,0.5,25660,0,0,0,0,130,603,0,0,19,Arsenal,Huddersfield,Cardiff City,Chelsea,Newcastle,0.8,0.9,0.9,0.7,0.8,0.9,0.7,1.4,0.8,0.7,0.7,0.9,1.1,0.7,0.8,0.7,0.8,1.1,0.7,1,1,1,0.8,1.2,0.7,1.7,0.7,13.6
Gaetan,Bong,DEF,BHA,4500000,1,27,2.5,5.55555555555556E-07,6E-06,0,5897,0,16,0,0,0,0,0,6,411,0,0,27,0,1,0,4.3,0,0,3,0,0,0.2,5809,0,0,0,0,964,766,0,0,144,Cardiff City,Leicester,Huddersfield,Crystal Palace,Burnley,2.1,2.5,2.3,2.3,1.4,2.5,1.2,1.8,3.3,1.5,3.1,1.9,1.3,2.7,2.5,1.9,1.6,3.3,2,3.4,2.6,2.1,2,1.7,2.3,1.2,2.5,15.6
Artur,Boruc,GLK,BOU,4000000,0,0,0,0,0,0,115792,0,0,0,0,0,0,0,0,4708,0,0,0,0,0,0,0,0,0,0,0,0,6.2,62963,0,0,0,0,0,2835,0,0,0,Newcastle,Arsenal,Man City,Huddersfield,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,4,0,0,0,Watford,Fulham,Man Utd,Tottenham,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5400000,3,4,0.363636363636364,6.73400673400673E-08,7.40740740740741E-07,0,1529,2,6,0,0,0,0,0,0.7,43,-1,0,4,1,0.2,0,1.3,0,0,0,0,1,0,610,0,0,0,0,105,166,0,0,12,Leicester,Newcastle,Crystal Palace,Liverpool,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
Claudio,Bravo,GLK,MCI,4900000,0,0,0,0,0,0,9055,0,0,0,0,0,0,0,0,128,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,855,0,0,0,0,0,33,0,0,0,Man Utd,West Ham,Bournemouth,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brian Murphy,GLK,CAR,4000000,0,0,0,0,0,0,3662,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0.2,9861,0,0,0,0,0,720,0,0,0,Brighton,Everton,Wolverhampton,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguel,Britos,DEF,WAT,4400000,0,0,0,0,0,0,3398,0,0,0,0,0,0,0,0,64,-1,0,0,1,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,28,0,0,0,Southampton,Liverpool,Leicester,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,5100000,2,38,3.8,7.45098039215686E-07,7.45098039215686E-06,0,49729,1,9,0,0,0,3,0,7.5,8219,1,0,38,-1,0.7,0,3.7,2,0,4,0,0,2.8,200618,0,0,0,0,723,41605,0,0,124,Newcastle,Arsenal,Man City,Huddersfield,Liverpool,4.5,3.8,2.2,4.7,3.2,3.7,4.9,3.6,3.3,4.1,2.6,4,2.5,3.4,2.5,4.3,3.2,2.8,4.5,4.4,3.4,4.2,3,4.3,4.2,3,4.9,61.3
Tyias,Browning,DEF,EVE,4000000,0,0,0,0,0,0,2256,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4285,0,0,0,0,0,325,0,0,0,Chelsea,Cardiff City,Liverpool,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bruno,DEF,BHA,4400000,1,27,2.45454545454545,5.57851239669422E-07,6.13636363636364E-06,0,15660,0,3,0,0,0,0,0,6.1,3303,-1,0,27,1,1.4,0,6.3,4,0,3,0,1,0.9,46419,0,0,0,1,362,8335,0,0,107,Cardiff City,Leicester,Huddersfield,Crystal Palace,Burnley,2.1,2.4,2.3,2.2,1.4,2.5,1.2,1.8,3.3,1.5,3,1.9,1.3,2.6,2.4,1.8,1.5,3.2,1.9,3.4,2.6,2.1,2,1.7,2.2,1.2,2.4,12.3
Joe,Bryan,DEF,FUL,4800000,0,5,0.454545454545455,9.46969696969697E-08,1.04166666666667E-06,0,8207,0,9,0,0,0,0,0,1,162,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,2017,0,0,0,0,315,12,0,0,54,Liverpool,Southampton,Chelsea,Leicester,Man Utd,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.2
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,30282,0,0,0,0,0,0,0,0,1342,0,0,0,0,0,0,0,0,0,0,0,0,1.7,28448,0,0,0,0,0,944,0,0,0,Cardiff City,Leicester,Huddersfield,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,WHU,4500000,0,0,0,0,0,0,2581,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,Huddersfield,Man City,Newcastle,Cardiff City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4800000,0,0,0,0,0,0,6414,0,0,0,0,0,0,0,0,140,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1222,0,0,0,0,0,44,0,0,0,Everton,Tottenham,Fulham,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CHE,5100000,0,1,0.0909090909090909,1.7825311942959E-08,1.96078431372549E-07,0,48470,0,0,0,0,0,0,0,0.2,704,-4,0,1,4,0,0,0,0,0,0,0,0,0.6,4026,0,0,0,0,21,204,0,0,3,Everton,Tottenham,Fulham,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Tom,Cairney,MID,FUL,4800000,2,13,1.18181818181818,2.46212121212121E-07,2.70833333333333E-06,0,140305,0,10,0,0,0,0,0,2.7,1937,-2,0,13,2,0.2,0,1,0,0,0,0,1,0.6,18196,0,0,0,0,385,162,0,0,81,Liverpool,Southampton,Chelsea,Leicester,Man Utd,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.7,0.8,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,20.4
Dominic,Calvert-Lewin,FWD,EVE,5300000,1,22,2.2,4.15094339622642E-07,4.15094339622642E-06,0,73117,1,6,0,0,0,2,0,4.2,4591,-2,0,22,2,0.5,0,2.7,2,0,0,0,0,0.8,40434,0,0,0,0,352,1486,0,0,71,Chelsea,Cardiff City,Liverpool,Newcastle,Watford,1.2,2.5,1.1,1.9,2.1,1.1,1.5,1.7,1.1,2,2,1.4,1.5,1.7,1.2,1.6,1.5,1.8,1.5,1.5,1.7,2.2,2.5,2.3,1.7,2.4,1.4,23.4
Victor,Camarasa,MID,CAR,4500000,2,30,3,6.66666666666667E-07,6.66666666666667E-06,0,32312,2,22,0,0,0,1,0,6.7,5163,0,0,30,0,0.8,0,3.7,2,0,2,0,1,1.5,105905,0,0,0,0,867,26077,0,0,110,Brighton,Everton,Wolverhampton,West Ham,Southampton,3.6,1.7,3.1,2.3,3.4,2.1,2.3,3.4,2.3,2.1,3.4,3.1,2.1,2.8,2.9,2.9,2.9,2.5,2.9,2,1.8,1.5,2.5,2.3,2.4,3,2.2,48.8
Etienne,Capoue,MID,WAT,5100000,1,39,3.5,6.86274509803922E-07,7.64705882352941E-06,0,79782,5,13,0,0,0,1,0,7.6,47948,1,0,39,-1,1.2,0,6,8,0,3,0,2,1.6,151998,0,0,0,1,990,4348,0,0,182,Southampton,Liverpool,Leicester,Man City,Everton,0,3,2.8,2.6,2.1,3.9,2.9,2.3,4,2.8,4.2,3.8,3,2.5,3.7,2.9,2,3.4,1.8,4.3,2.7,3.9,3.4,3.9,3.9,2.3,3.7,37.9
,Carlos Sanchez,MID,WHU,4400000,0,7,0.636363636363636,1.44628099173554E-07,1.59090909090909E-06,0,15980,0,4,0,0,0,0,0,1.6,485,-1,0,7,1,0,0,0,0,0,0,0,0,0.2,6389,0,0,0,0,217,29,0,0,37,Huddersfield,Man City,Newcastle,Cardiff City,Crystal Palace,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.2
Guido,Carrillo,FWD,SOU,5500000,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,5,0,0,0,Watford,Fulham,Man Utd,Tottenham,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Carroll,FWD,WHU,5400000,0,0,0,0,0,0,2349,0,0,0,0,0,0,0,0,90,-1,0,0,1,0,0,0,0,0,0,0,0,0,1191,0,0,0,0,0,71,0,0,0,Huddersfield,Man City,Newcastle,Cardiff City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4500000,2,36,3.3,7.33333333333333E-07,8E-06,0,39896,1,13,0,0,0,1,0,8,2015,0,0,36,0,1,0,4.7,3,0,3,0,0,1,81054,1,0,0,1,981,4522,0,0,177,Southampton,Liverpool,Leicester,Man City,Everton,3,4.2,3,3.4,3.1,4.7,2.9,3.5,3.2,2.1,3.6,3.4,3.8,2.8,4.5,3.8,3.2,3.5,2.6,3.6,3.5,3.5,2.6,4.1,4,3.4,3.7,37
Ivan,Cavaleiro,MID,WOL,5200000,2,10,0.909090909090909,1.74825174825175E-07,1.92307692307692E-06,0,7621,1,3,0,0,0,1,0,1.9,191,-3,1,10,3,0.3,0,1.3,0,0,0,0,0,0,2303,0,0,0,0,147,78,-1,0,43,Arsenal,Huddersfield,Cardiff City,Chelsea,Newcastle,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,19.4
Petr,Cech,GLK,ARS,5000000,0,24,3.4,6.8E-07,4.8E-06,0,108656,0,9,0,27,0,0,0,4.8,3591,0,0,24,0,0,0,0,3,0,1,0,0,1.5,77794,0,0,0,0,585,864,0,0,130,Wolverhampton,Bournemouth,Tottenham,Man Utd,Huddersfield,4,2.4,3.6,3.9,4.5,3.3,3.4,3.1,3.6,3.5,3.2,3.5,4.7,2.9,4.4,3.7,2.8,4.2,3.8,3.5,3.2,3.4,3,3.2,3.3,4.7,3.1,20.4
,Cedric,DEF,SOU,4400000,-1,31,2.8,6.36363636363636E-07,7.04545454545455E-06,0,271604,3,20,0,0,0,0,0,7,8181,-1,0,31,1,1.1,0,5,7,0,3,0,1,4.6,117354,0,0,0,1,955,4639,0,0,171,Watford,Fulham,Man Utd,Tottenham,Cardiff City,2.8,2.2,2.8,3.2,3.2,1.8,3.4,2.8,2.5,2.9,2.5,3.5,2.3,2.3,3.6,1.6,2.6,3,2.6,2.2,2.3,3.2,3,2.5,2,2.4,3.4,40.1
Nathaniel,Chalobah,MID,WAT,4500000,1,2,0.181818181818182,4.04040404040404E-08,4.44444444444444E-07,0,9029,0,0,0,0,0,0,0,0.4,286,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.1,3248,0,0,0,0,9,209,0,0,3,Southampton,Liverpool,Leicester,Man City,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
,Chamberlain,MID,LIV,6400000,0,0,0,0,0,0,1553,0,0,0,0,0,0,0,0,43,-1,0,0,1,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,27,0,0,0,Fulham,Watford,Everton,Burnley,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calum,Chambers,DEF,FUL,4200000,0,5,0.454545454545455,1.08225108225108E-07,1.19047619047619E-06,0,65749,1,8,0,0,0,0,0,1.2,1729,-3,0,5,3,-0.1,0,-0.3,0,0,0,0,0,0.9,10924,0,0,0,0,336,234,0,0,59,Liverpool,Southampton,Chelsea,Leicester,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.6
,Chicharito,FWD,WHU,6200000,6,17,2.4,3.87096774193548E-07,2.74193548387097E-06,0,105734,0,7,0,0,0,1,0,2.7,1397,-3,0,17,3,0.5,0,3,1,0,1,0,1,1.1,22557,0,0,0,0,262,2705,0,0,58,Huddersfield,Man City,Newcastle,Cardiff City,Crystal Palace,2,1.6,2,2.6,1.7,3,2.2,2,2.3,2.7,2.3,1.7,1.5,1.8,2.2,3.4,1.3,1.9,2.1,2.1,2.5,1.7,2.4,2.1,1.9,2.2,1.7,16.4
Benjamin,Chilwell,DEF,LEI,5100000,12,38,3.5,6.86274509803922E-07,7.45098039215686E-06,0,38858,1,16,0,0,0,0,0,7.6,3041,1,-1,38,-1,1.2,0,6,5,0,3,0,2,2.3,131826,0,0,0,1,990,66796,1,0,183,Burnley,Brighton,Watford,Fulham,Tottenham,3.4,3.4,3.8,3.2,3.6,4.3,4.1,3.4,4.8,3.7,3.7,3.8,3.9,3.8,4.5,3.2,4.8,3.2,3.5,3.3,2.8,4.7,3.2,3.5,2.5,3.1,3.5,52.9
Hamza,Choudhury,MID,LEI,4300000,0,0,0,0,0,0,4063,0,0,0,0,0,0,0,0,229,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,2211,0,0,0,0,0,393,-1,0,0,Burnley,Brighton,Watford,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Christensen,DEF,CHE,5000000,0,0,0,0,0,0,47632,0,0,0,0,0,0,0,0,436,-5,0,0,5,0,0,0,0,0,0,0,0,0.4,2451,0,0,0,0,0,130,0,0,0,Everton,Tottenham,Fulham,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyrus,Christie,DEF,FUL,4200000,1,4,0.7,1.66666666666667E-07,9.52380952380952E-07,0,9597,1,13,0,0,0,0,0,1,240,-3,0,4,3,0.1,0,0.3,0,0,0,0,0,0.1,1521,0,0,0,0,402,95,0,0,59,Liverpool,Southampton,Chelsea,Leicester,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,23.8
Ibrahima,Cisse,MID,FUL,4400000,0,0,0,0,0,0,4369,0,0,0,0,0,0,0,0,180,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4522,0,0,0,0,0,109,0,0,0,Liverpool,Southampton,Chelsea,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,0,16,1.45454545454545,3.23232323232323E-07,3.55555555555556E-06,0,14808,0,10,0,0,0,1,0,3.6,899,0,0,16,0,0,0,0,0,0,1,0,0,0.2,10008,0,0,0,0,485,24,0,0,88,Bournemouth,Burnley,West Ham,Everton,Wolverhampton,0.7,0.9,0.9,1,1,1.4,0.8,1,0.8,0.9,1.1,1.3,0.8,1.3,1,1.2,0.8,0.9,1.2,0.7,0.7,0.7,0.9,0.9,0.9,1.1,0.8,18.7
Tom,Cleverley,MID,WAT,5000000,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,17,0,0,0,Southampton,Liverpool,Leicester,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Clyne,DEF,LIV,4600000,0,0,0,0,0,0,22441,0,0,0,0,0,0,0,0,417,-4,0,0,4,0,0,0,0,0,0,0,0,0.2,2443,0,0,0,0,0,55,0,0,0,Fulham,Watford,Everton,Burnley,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,4500000,1,34,3.1,6.88888888888889E-07,7.55555555555556E-06,0,18513,2,12,0,0,0,0,0,7.6,1320,0,0,34,0,0.3,0,1.3,2,0,4,0,0,0.5,13827,0,0,0,0,990,456,0,0,194,Arsenal,Huddersfield,Cardiff City,Chelsea,Newcastle,1.8,4,3.6,3,2.9,2.4,3.7,2.6,3.6,2.8,2.5,3,3.3,3,2.8,2,3.9,4.2,3.3,2.2,2.6,3.3,2.9,4.2,2.6,3,3.1,18.1
Seamus,Coleman,DEF,EVE,5200000,10,22,3.1,5.96153846153846E-07,4.23076923076923E-06,0,138120,1,9,0,0,0,1,0,4.2,1259,-3,0,22,3,1,0,5.3,2,0,1,0,0,0.8,23882,0,0,0,1,630,6933,0,0,111,Chelsea,Cardiff City,Liverpool,Newcastle,Watford,2.8,4.5,2.7,3.1,3.6,2.1,3.4,2.2,2.3,3.3,2.7,2.5,3.5,3.8,2.2,3.3,3.2,4,2.5,3.3,2.4,2.5,2.2,3.6,3,3.3,3.2,29.7
Matthew,Connolly,DEF,CAR,3900000,0,0,0,0,0,0,49186,0,0,0,0,0,0,0,0,1357,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,21205,0,0,0,0,0,1022,0,0,0,Brighton,Everton,Wolverhampton,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,4700000,0,19,1.9,4.04255319148936E-07,4.04255319148936E-06,0,43030,3,20,0,0,0,0,0,4,2170,-3,0,19,3,0.2,0,1,0,0,2,0,0,0.4,5317,0,0,0,0,882,51,0,0,112,Leicester,Newcastle,Crystal Palace,Liverpool,Brighton,0,1.5,1.8,1,1.8,1.2,1,1.3,1.3,1.6,1.4,1,1.1,1.6,1,1,1.6,1.4,1,1.2,1.5,1.1,1.4,1,1,1,1.2,25.9
Helder,Costa,MID,WOL,4900000,2,23,2.1,4.28571428571429E-07,4.69387755102041E-06,0,48956,0,12,0,0,0,0,0,4.7,2304,-1,0,23,1,0.4,0,2,0,0,3,0,0,0.5,31505,0,0,0,0,794,748,0,0,62,Arsenal,Huddersfield,Cardiff City,Chelsea,Newcastle,1.2,2,1.3,1,1.9,1.5,1.2,1.4,1.4,1.6,1,1.4,1.6,1,1.8,1.3,1.9,1.7,1,1.5,1.5,1.2,1.7,2.1,1.2,1.7,1,32.3
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,53260,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0.5,245,0,0,0,0,0,12,0,0,0,Everton,Tottenham,Fulham,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,56,0,0,0,Huddersfield,Man City,Newcastle,Cardiff City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5100000,1,5,0.454545454545455,8.9126559714795E-08,9.80392156862745E-07,0,73697,1,5,0,0,0,0,0,1,950,-4,0,5,4,0.3,0,1.3,0,0,0,0,0,0.7,3392,0,0,0,0,285,564,0,0,50,Huddersfield,Man City,Newcastle,Cardiff City,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.8
,Cunningham,DEF,CAR,4200000,0,0,0,0,0,0,3260,1,7,0,0,0,0,0,0,69,-3,0,0,3,0,0,0,0,0,0,0,0,0,383,0,0,0,0,180,29,0,0,15,Brighton,Everton,Wolverhampton,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,1645,0,0,0,0,0,0,0,0,57,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,373,0,0,0,0,0,19,0,0,0,Southampton,Liverpool,Leicester,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5300000,0,0,0,0,0,0,2973,0,0,0,0,0,0,0,0,120,-2,0,0,2,0,0,0,0,0,0,0,0,0,1863,0,0,0,0,0,18,0,0,0,Man City,Crystal Palace,Southampton,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
