FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Cyrus,Christie,DEF,FUL,4200000,0,27,1.4,3.33333333333333E-07,6.42857142857143E-06,0,15002,4,31,0,0,0,0,0,6.4,196,-3,0,27,3,0.2,0,0.8,0,0,2,0,0,0.1,7113,0,0,0,0,1493,23,0,0,193,Chelsea,Leicester,Liverpool,Man City,Watford,1.4,0.8,1.1,0.9,0.7,1.4,0.7,1.4,0.8,0.9,64.1
Ibrahima,Cisse,MID,FUL,4300000,0,4,0.142857142857143,3.32225913621262E-08,9.30232558139535E-07,0,7468,0,4,0,0,0,0,0,0.9,78,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,7463,0,0,0,0,86,69,0,0,16,Chelsea,Leicester,Liverpool,Man City,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.4
Ciaran,Clark,DEF,NEW,4500000,0,42,1.5,3.33333333333333E-07,9.33333333333333E-06,0,28569,1,15,0,0,0,3,0,9.3,340,0,0,42,0,0,0,0,4,0,2,0,0,0.2,21232,0,0,0,1,857,8,0,0,194,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,0,0,0,0,0,1,1,0.8,1.1,0.8,42.6
Tom,Cleverley,MID,WAT,5000000,1,22,0.785714285714286,1.57142857142857E-07,4.4E-06,0,2164,1,3,0,0,0,1,0,4.4,162,0,0,22,0,0.3,0,1.5,2,0,3,0,0,0,3450,0,0,0,0,356,52,0,0,78,Leicester,Man City,Man Utd,Fulham,Arsenal,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16
Nathaniel,Clyne,DEF,BOU,4400000,0,20,0.714285714285714,1.62337662337662E-07,4.54545454545455E-06,0,55346,1,11,0,0,0,0,0,4.5,2609,-6,0,20,6,0.1,0,0.5,0,0,2,0,0,0.8,65448,0,0,0,0,648,1415,0,0,110,Man City,Huddersfield,Newcastle,Leicester,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.8
Conor,Coady,DEF,WOL,4500000,2,66,2.4,5.33333333333333E-07,1.46666666666667E-05,0,43419,5,35,0,0,0,0,0,14.7,953,0,0,66,0,0.4,0,1.8,5,0,6,0,0,0.7,45924,2,0,0,1,2520,1071,0,0,435,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,2.8,2.4,0,3.4,0,1.9,2.5,2,2.4,2,45.6
Joel,Coleman,GLK,HUD,4000000,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,89,0,0,0,Brighton,Bournemouth,West Ham,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5200000,11,66,3.1,5.96153846153846E-07,1.26923076923077E-05,0,219282,1,28,0,0,0,1,0,12.7,1797,-3,0,66,3,0.6,0,3,5,0,6,0,1,1.1,116709,1,0,0,1,1838,1457,0,0,339,Liverpool,Newcastle,Chelsea,West Ham,Arsenal,3.5,2.5,4.2,2.7,2.9,2.5,2.9,3.1,3,3,74.1
Matthew,Connolly,DEF,CAR,3800000,0,0,0,0,0,0,114401,0,0,0,0,0,0,0,0,4317,-2,0,0,2,0,0,0,0,0,0,0,0,2.7,172097,0,0,0,0,0,8901,0,0,0,Wolverhampton,West Ham,Chelsea,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,4600000,2,66,2.4,5.21739130434783E-07,1.43478260869565E-05,0,69712,5,45,0,0,0,1,0,14.3,1071,-4,0,66,4,0.4,0,2,0,0,6,0,2,0.6,41561,0,0,0,0,2412,1385,0,0,337,Crystal Palace,Liverpool,Leicester,Wolverhampton,Bournemouth,2,1.2,1.9,2.1,1.4,2.1,1.2,1.5,1.3,2.2,78
Helder,Costa,MID,WOL,4700000,1,50,2.2,4.68085106382979E-07,1.06382978723404E-05,0,76639,3,18,0,0,0,1,0,10.6,732,-3,0,50,3,0.2,0,0.8,0,0,5,0,2,0.4,52753,0,0,0,0,1312,399,0,0,135,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,1.7,1.1,0,2.8,0,1.6,2.1,1.4,2.2,1.1,70.5
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,55263,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0.5,392,0,0,0,0,0,4,0,0,0,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,0,0,0,0,0,0,0,0,0,0,0
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,34,0,0,0,Newcastle,Cardiff City,Huddersfield,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5000000,0,26,0.928571428571429,1.85714285714286E-07,5.2E-06,0,87182,1,17,0,0,0,0,0,5.2,1308,-5,0,26,5,0.3,0,1.5,0,0,1,0,0,0.5,11393,0,0,0,0,1195,137,0,0,184,Newcastle,Cardiff City,Huddersfield,Everton,Chelsea,0,0,0,0.7,0.5,0.5,0.5,0.5,0.5,0.5,49
Peter,Crouch,FWD,BUR,4500000,0,4,0.142857142857143,3.17460317460317E-08,8.88888888888889E-07,0,33659,1,0,0,0,0,0,0,0.9,7690,0,0,4,0,0.2,0,1,0,0,0,0,1,1.3,112372,0,0,0,0,33,10998,0,0,12,Crystal Palace,Liverpool,Leicester,Wolverhampton,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
,Cunningham,DEF,CAR,4200000,0,9,0.321428571428571,7.6530612244898E-08,2.14285714285714E-06,0,4618,3,17,0,0,0,0,0,2.1,32,-3,0,9,3,0,0,0,0,0,1,0,0,0,1533,0,0,0,0,630,11,0,0,72,Wolverhampton,West Ham,Chelsea,Man City,Burnley,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,19.6
Pontus,Dahlberg,GLK,WAT,4300000,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,15,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,664,0,0,0,0,0,9,0,0,0,Leicester,Man City,Man Utd,Fulham,Arsenal,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5300000,2,18,0.642857142857143,1.21293800539084E-07,3.39622641509434E-06,0,15742,2,6,0,0,0,0,0,3.4,235,-2,0,18,2,0.4,0,2,0,0,1,0,1,0.1,16486,0,0,0,0,558,282,0,0,95,Southampton,Arsenal,Watford,Wolverhampton,West Ham,0.3,0.3,0,0.6,0,0.3,0.6,0.3,0.3,0.3,29.5
Loic,Damour,MID,CAR,4300000,0,2,0.0714285714285714,1.66112956810631E-08,4.65116279069767E-07,0,5442,0,2,0,0,0,0,0,0.5,107,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,4462,0,0,0,0,21,157,0,0,6,Wolverhampton,West Ham,Chelsea,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0.9
Charlie,Daniels,DEF,BOU,4100000,-1,34,2,4.8780487804878E-07,8.29268292682927E-06,0,756665,3,30,0,0,0,1,0,8.3,4112,-4,0,34,4,-0.1,0,-0.3,0,0,3,0,0,3.7,108454,0,0,0,0,1258,2564,0,0,220,Man City,Huddersfield,Newcastle,Leicester,Burnley,1.8,1.5,1.7,1.3,1.7,1,2.1,1,1.8,1.3,58
,Danilo,DEF,MCI,5100000,8,36,1.28571428571429,2.52100840336134E-07,7.05882352941176E-06,0,128670,1,7,0,0,0,1,0,7.1,3562,-4,0,36,4,0.4,0,2,5,0,3,0,0,0.9,121903,0,0,0,1,712,3103,0,0,163,Bournemouth,Watford,Fulham,Cardiff City,Crystal Palace,0.6,0.9,0,0.6,1.2,0.7,1.5,0.6,0.8,0.6,36.4
Scott,Dann,DEF,CRY,4400000,0,2,0.0714285714285714,1.62337662337662E-08,4.54545454545455E-07,0,1205,0,0,0,0,0,0,0,0.5,24,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0,1017,0,0,0,0,14,54,0,0,6,Burnley,Brighton,Huddersfield,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,3259,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,679,0,0,0,0,0,13,0,0,0,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,0,13,0.464285714285714,1.00931677018634E-07,2.82608695652174E-06,0,29949,0,6,0,0,0,0,0,2.8,102,-4,0,13,4,0,0,0,2,0,1,0,0,0.2,10618,0,0,0,0,361,10,0,0,69,Southampton,Arsenal,Watford,Wolverhampton,West Ham,0,0,0,0.4,0,0.2,0.4,0.2,0.2,0.2,11.9
,David Luiz,DEF,CHE,5900000,5,122,4.7,7.96610169491525E-07,2.06779661016949E-05,0,734598,3,27,0,0,0,2,0,20.7,13710,4,0,122,-4,1,0,5.7,16,0,12,0,2,12.8,1184964,0,0,0,3,2340,69166,0,0,596,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,4.7,6.5,5.6,5.7,6.1,5.1,5.6,5.2,6.2,5.5,116.2
,David Silva,MID,MCI,8500000,3,106,4.4,5.17647058823529E-07,1.24705882352941E-05,0,1214962,1,12,0,0,0,6,0,12.5,8939,0,0,106,0,0.4,0,3,11,0,10,0,4,4.2,1141127,0,0,0,2,1713,9392,0,0,463,Bournemouth,Watford,Fulham,Cardiff City,Crystal Palace,3.7,4.8,0,4.6,5.1,4.8,7.8,4.5,4.8,4.1,225.9
Ben,Davies,DEF,TOT,5600000,1,44,2.4,4.28571428571429E-07,7.85714285714286E-06,0,439388,2,20,0,0,0,0,0,7.9,506,-4,0,44,4,0.1,0,0.3,4,0,4,0,0,1.6,89457,0,0,0,0,1355,169,0,0,250,Arsenal,Southampton,Liverpool,Brighton,Huddersfield,1.7,2,0,2.1,2.4,2.5,1.7,2.1,1.4,2.8,59.8
Tom,Davies,MID,EVE,5100000,0,23,0.821428571428571,1.61064425770308E-07,4.50980392156863E-06,0,12381,3,19,0,0,0,0,0,4.5,158,-4,0,23,4,0.3,0,1.3,0,0,2,0,0,0.1,4701,0,0,0,0,965,38,0,0,122,Liverpool,Newcastle,Chelsea,West Ham,Arsenal,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,30.3
Steven,Davis,MID,SOU,4600000,0,9,3,6.52173913043478E-07,1.95652173913043E-06,0,8239,0,4,0,0,0,0,0,2,30,-4,0,9,4,0,0,0,2,0,0,0,1,0,2099,0,0,0,0,97,1,0,0,39,Man Utd,Tottenham,Brighton,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,8.2
Kevin,De Bruyne,MID,MCI,9700000,3,31,1.10714285714286,1.14138438880707E-07,3.19587628865979E-06,0,1497933,2,2,0,0,0,1,0,3.2,7224,-3,0,31,3,0.2,0,2.3,2,0,4,0,1,4,365546,0,0,0,0,620,5742,0,0,150,Bournemouth,Watford,Fulham,Cardiff City,Crystal Palace,0.6,0.6,0,0.6,0.6,0.6,1.2,0.6,0.6,0.6,63.9
David,De Gea,GLK,MUN,5700000,2,102,3.6,6.31578947368421E-07,1.78947368421053E-05,0,1053599,1,36,0,97,0,0,0,17.9,5615,-3,0,102,3,1.1,0,6.3,7,0,7,0,0,16.9,341191,0,0,0,2,2520,17277,0,0,510,Southampton,Arsenal,Watford,Wolverhampton,West Ham,3.8,2.6,0,8.2,0,3.8,8.2,4.7,4.6,4.6,66.9
Troy,Deeney,FWD,WAT,5900000,2,90,3.6,6.10169491525424E-07,1.52542372881356E-05,0,709631,3,32,0,0,0,7,0,15.3,11138,-1,0,90,1,0.8,0,5,9,0,5,0,3,4.6,855281,0,0,0,3,2066,15895,0,0,321,Leicester,Man City,Man Utd,Fulham,Arsenal,3.7,3,0,3.8,5.2,4.5,3.8,3.7,2.9,4.3,167.1
Jermain,Defoe,FWD,BOU,5600000,0,4,1,1.78571428571429E-07,7.14285714285714E-07,0,44369,0,2,0,0,0,0,0,0.7,90,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,9966,0,0,0,0,22,8,0,0,12,Man City,Huddersfield,Newcastle,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,2.6
Steven,Defour,MID,BUR,5300000,0,10,0.357142857142857,6.73854447439353E-08,1.88679245283019E-06,0,1747,0,14,0,0,0,0,0,1.9,20,-2,0,10,2,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,449,6,0,0,70,Crystal Palace,Liverpool,Leicester,Wolverhampton,Bournemouth,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,9.9
Fabian,Delph,DEF,MCI,5300000,0,29,1.03571428571429,1.95417789757412E-07,5.47169811320755E-06,0,88886,1,9,0,0,0,0,0,5.5,392,-2,0,29,2,0,0,0,2,0,3,0,1,0.3,78192,0,0,0,0,722,136,0,1,186,Bournemouth,Watford,Fulham,Cardiff City,Crystal Palace,0.5,0.6,0,0.5,0.8,0.5,1.1,0.5,0.5,0.5,27.5
Mousa,Dembele,MID,TOT,4900000,0,14,1.4,2.85714285714286E-07,2.85714285714286E-06,0,81197,1,6,0,0,0,0,0,2.9,145,-1,0,14,1,0,0,0,0,0,1,0,0,0.7,23810,0,0,0,0,512,0,0,0,74,Arsenal,Southampton,Liverpool,Brighton,Huddersfield,0,0,0,0,0,0,0,0,0,0,7.1
Leander,Dendoncker,MID,WOL,4300000,2,23,0.821428571428571,1.91029900332226E-07,5.34883720930233E-06,0,43080,1,11,0,0,0,1,0,5.3,1865,-2,0,23,2,0.8,0,3.3,1,0,1,0,0,0.7,51986,0,0,0,0,670,1971,0,0,100,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,0.4,0.4,0,0.8,0,0.4,0.4,0.4,0.4,0.4,32.8
Laurent,Depoitre,FWD,HUD,5100000,0,34,1.5,2.94117647058824E-07,6.66666666666667E-06,0,79065,1,23,0,0,0,0,0,6.7,722,-4,0,34,4,0.2,0,0.8,0,0,0,0,1,0.4,33528,0,0,0,0,1058,636,0,0,40,Brighton,Bournemouth,West Ham,Crystal Palace,Leicester,0.9,1.4,1,0.9,0.9,0.8,1,0.8,0.9,0.9,54.8
Gerard,Deulofeu,MID,WAT,5600000,2,91,3.25,5.80357142857143E-07,1.625E-05,0,211350,2,18,0,0,0,6,0,16.3,9264,1,-1,91,-1,1.4,0,7.8,7,0,7,0,4,3.9,417215,0,0,0,2,1452,63939,1,0,243,Leicester,Man City,Man Utd,Fulham,Arsenal,2.9,1.8,0,2.5,3.9,3.3,3.5,3.2,1.9,3.1,110.5
Fousseni,Diabate,MID,LEI,4600000,0,1,1,2.17391304347826E-07,2.17391304347826E-07,0,3521,0,1,0,0,0,0,0,0.2,7,-4,0,1,4,0,0,0,0,0,0,0,0,0,1155,0,0,0,0,54,1,0,0,4,Watford,Fulham,Burnley,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4500000,0,18,0.642857142857143,1.42857142857143E-07,4E-06,0,3404,1,16,0,0,0,0,0,4,155,-5,0,18,5,0.3,0,1.5,0,0,1,0,1,0,1604,0,0,0,0,547,13,0,0,37,Brighton,Bournemouth,West Ham,Crystal Palace,Leicester,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.4
Mohamed,Diame,MID,NEW,4800000,1,46,2,4.16666666666667E-07,9.58333333333333E-06,0,8487,3,28,0,0,0,0,0,9.6,68,-2,0,46,2,0.1,0,0.5,0,0,6,0,0,0.1,5367,0,0,0,0,1835,52,0,0,171,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,1.2,1.3,1.1,1,1.4,1.4,1.6,1.2,1,1.4,47.3
Grady,Diangana,MID,WHU,4500000,1,20,0.714285714285714,1.58730158730159E-07,4.44444444444444E-06,0,22104,0,12,0,0,0,0,0,4.4,156,0,0,20,0,0.1,0,0.3,0,0,1,0,1,0,24348,0,0,0,0,482,23,0,0,69,Newcastle,Cardiff City,Huddersfield,Everton,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,39.7
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,3647,0,0,0,0,0,0,0,0,13,-3,0,0,3,0,0,0,0,0,0,0,0,0,1456,0,0,0,0,0,2,0,0,0,Bournemouth,Watford,Fulham,Cardiff City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4700000,0,41,1.46428571428571,3.11550151975684E-07,8.72340425531915E-06,0,188223,3,12,0,0,0,2,0,8.7,934,-3,0,41,3,0.1,0,0.3,1,0,5,0,0,1,113622,0,0,0,0,1129,30,0,0,195,Arsenal,Southampton,Liverpool,Brighton,Huddersfield,0,0.9,0,0.7,1,1,0.7,0.8,0.7,0.7,43.2
Lucas,Digne,DEF,EVE,5200000,5,92,3.7,7.11538461538462E-07,1.76923076923077E-05,0,996344,4,31,0,0,0,3,0,17.4,36223,2,1,92,-2,0.4,0,2,12,0,6,0,3,7.4,1237612,1,0,0,2,2070,4502,-1,1,470,Liverpool,Newcastle,Chelsea,West Ham,Arsenal,4.5,3.3,5.3,3.5,3.8,3.3,3.8,4,4,3.9,157.8
Issa,Diop,DEF,WHU,4300000,2,61,2.3,5.34883720930233E-07,1.41860465116279E-05,0,67443,3,35,0,0,0,1,0,14.2,1505,-2,0,61,2,0.8,0,3.5,2,0,4,0,0,1.3,92828,1,0,0,1,2340,15319,0,0,412,Newcastle,Cardiff City,Huddersfield,Everton,Chelsea,1.8,2.3,2.5,2.8,2.2,1.8,1.9,2,2.1,1.8,70.7
Matt,Doherty,DEF,WOL,5500000,1,110,3.9,7.09090909090909E-07,2E-05,0,905410,3,33,0,0,0,3,0,20,33027,10,-1,110,-10,0.6,0,3.3,9,0,6,0,6,26.3,2361268,1,0,0,3,2396,27904,1,0,452,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,5.4,4.8,0,7.4,0,3.9,5,4.2,4.8,4.1,156
Abdoulaye,Doucoure,MID,WAT,5900000,2,91,3.6,6.10169491525424E-07,1.54237288135593E-05,0,275555,3,37,0,0,0,3,0,15.4,1934,-1,0,91,1,0.5,0,2.8,10,0,5,0,6,1.3,226222,1,0,0,1,2161,1933,0,0,398,Leicester,Man City,Man Utd,Fulham,Arsenal,3.4,2.1,0,3,4.5,3.9,4,3.7,2.3,3.6,136.5
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2721,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,1,0,0,0,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,0,0,0,0,3,0,0,0,Liverpool,Newcastle,Chelsea,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4600000,0,0,0,0,0,0,8481,0,0,0,0,0,0,0,0,53,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,2057,0,0,0,0,0,10,0,0,0,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,6,105,3.8,7.6E-07,2.1E-05,0,44721,0,34,0,80,0,0,0,21,3125,0,0,105,0,0.9,0,4.5,8,0,9,0,0,1,72487,0,0,0,0,2520,5082,0,0,507,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,3.9,5.3,2.8,2.6,4,4.3,4.3,3.7,4.5,3.7,64.1
Shane,Duffy,DEF,BHA,4700000,1,88,3.7,7.87234042553191E-07,1.87234042553191E-05,0,500314,4,36,0,0,0,5,0,18.7,7717,2,-1,88,-2,1,0,4.7,6,0,5,0,2,6.1,679776,0,0,0,3,2097,32714,1,1,411,Huddersfield,Crystal Palace,Southampton,Tottenham,Bournemouth,5.1,3.7,0,4.5,3.6,4.6,3.8,4.1,2.1,4.2,116.1
Demeaco,Duhaney,DEF,HUD,4000000,1,1,0.0357142857142857,8.92857142857143E-09,2.5E-07,0,13,0,0,0,0,0,0,0,0.3,13,0,0,1,0,0.3,0,1,0,0,0,0,0,0,90,0,0,0,0,45,90,0,0,1,Brighton,Bournemouth,West Ham,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0.5
Paul,Dummett,DEF,NEW,4400000,1,46,2.9,6.59090909090909E-07,1.04545454545455E-05,0,19948,0,17,0,0,0,0,0,10.5,133,-1,0,46,1,0.1,0,0.3,3,0,5,0,0,0.1,14039,0,0,0,1,1271,51,0,0,244,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,2.6,3.8,1.8,1.6,2.7,2.9,2.9,2.4,3.1,2.4,37.3
Lewis,Dunk,DEF,BHA,4400000,1,64,2.6,5.90909090909091E-07,1.45454545454545E-05,0,332236,4,37,0,0,0,2,0,14.5,3131,-1,1,64,1,0.6,0,2.7,5,0,5,0,0,2.3,298325,0,0,0,1,2161,5662,-1,1,399,Huddersfield,Crystal Palace,Southampton,Tottenham,Bournemouth,3.1,2.1,0,2.7,2.1,2.8,2.2,2.4,1.3,2.5,80.8
Erik,Durm,DEF,HUD,4400000,6,42,1.5,3.40909090909091E-07,9.54545454545455E-06,0,12755,0,22,0,0,0,0,0,9.5,61,-1,0,42,1,0.4,0,1.8,2,0,3,0,1,0.1,4696,0,0,0,1,1306,78,0,0,209,Brighton,Bournemouth,West Ham,Crystal Palace,Leicester,0.8,1,0.9,1,0.9,1,1.1,0.9,0.8,0.9,46
Bruno,Ecuele Manga,DEF,CAR,4400000,1,69,2.5,5.68181818181818E-07,1.56818181818182E-05,0,18836,0,55,0,0,0,0,0,15.7,1766,-1,0,69,1,0.6,0,2.5,2,0,7,0,1,0.4,31795,0,0,0,0,2520,386,0,0,425,Wolverhampton,West Ham,Chelsea,Man City,Burnley,2.3,2.4,0,3.1,1.7,1.6,2.5,1.8,2.2,2.1,71.5
,Ederson,GLK,MCI,5600000,6,118,4.2,7.5E-07,2.10714285714286E-05,0,1047706,2,20,0,47,0,0,0,21.1,7930,1,0,118,-1,0.9,0,5.3,4,0,13,0,1,20.8,1174097,0,0,0,1,2520,38142,0,0,506,Bournemouth,Watford,Fulham,Cardiff City,Crystal Palace,3.1,5.3,0,4,6,4.8,9.5,3.6,4.9,4.1,46.8
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,11286,0,0,0,0,0,0,0,0,119,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1532,0,0,0,0,0,7,0,0,0,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4200000,0,4,0.142857142857143,3.40136054421769E-08,9.52380952380952E-07,0,192859,0,1,0,0,0,0,0,1,1926,-3,0,4,3,0.1,0,0.3,0,0,0,0,0,2.3,121037,0,0,0,0,152,1139,0,0,13,Tottenham,Man Utd,Newcastle,Everton,Watford,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.6
Mohamed,Elyounoussi,MID,SOU,6000000,0,26,0.928571428571429,1.54761904761905E-07,4.33333333333333E-06,0,24058,0,7,0,0,0,0,0,4.3,65,-5,0,26,5,0.1,0,0.5,0,0,4,0,0,0.1,4453,0,0,0,0,695,11,0,0,82,Man Utd,Tottenham,Brighton,Liverpool,Wolverhampton,0.5,0.5,0,0.5,0.5,0.5,0.5,0.6,0.5,0.5,50.9
,Emerson,DEF,CHE,5200000,0,3,0.111111111111111,2.13675213675214E-08,5.76923076923077E-07,0,10157,0,5,0,0,0,0,0,0.6,324,-3,0,3,3,0.1,0,0.3,0,0,0,0,0,0.1,5050,0,0,0,0,120,428,0,0,23,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,16413,0,0,0,0,0,0,0,0,48,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6790,0,0,0,0,0,5,0,0,0,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9300000,2,111,4.4,4.73118279569893E-07,1.19354838709677E-05,0,1272633,2,27,0,0,0,5,0,11.8,37995,-2,1,111,2,0.5,0,5,11,0,5,0,9,5.9,684003,0,0,0,2,1870,3173,-1,0,468,Arsenal,Southampton,Liverpool,Brighton,Huddersfield,4.9,4.9,0,3.4,5.4,5.4,3.2,4.6,4.2,4.3,177.5
Neil,Etheridge,GLK,CAR,4700000,1,114,4.1,8.72340425531915E-07,2.42553191489362E-05,0,413251,2,55,0,98,0,0,0,24.3,29176,2,0,114,-2,0.6,0,3,15,0,7,0,0,12.4,1020699,0,0,3,3,2520,4932,0,0,563,Wolverhampton,West Ham,Chelsea,Man City,Burnley,4.8,4.9,0,5.9,3.7,3.5,5.1,4,4.6,4.4,82
Jonny,Evans,DEF,LEI,4800000,2,49,1.75,3.64583333333333E-07,1.02083333333333E-05,0,27544,2,19,0,0,0,1,0,10.2,937,-2,0,49,2,0.6,0,3,1,0,5,0,0,0.4,24712,0,0,0,0,1273,1581,0,0,259,Watford,Fulham,Burnley,Bournemouth,Huddersfield,1.3,1.3,1,1.2,1.6,1,1.2,1,1.1,1.7,45.8
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,1507,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,2474,0,0,0,0,0,123,0,0,0,Arsenal,Southampton,Liverpool,Brighton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4700000,3,107,3.8,8.08510638297872E-07,2.27659574468085E-05,0,733949,0,41,0,110,0,0,0,22.8,8128,2,0,107,-2,0.6,0,3,13,0,4,0,0,17.1,775471,0,0,1,3,2520,35007,0,0,541,Newcastle,Cardiff City,Huddersfield,Everton,Chelsea,4,4.7,5,5.4,4.6,4,4.2,4.2,4.4,4,84.1
,Fabinho,MID,LIV,5500000,3,49,1.75,3.18181818181818E-07,8.90909090909091E-06,0,71106,3,8,0,0,0,1,0,8.9,915,-5,0,49,5,0.5,0,2.8,0,0,8,0,2,0.6,44306,0,0,0,0,1365,1026,0,0,219,Everton,Burnley,Fulham,Tottenham,Southampton,0.9,1.5,1.1,0.9,1,0.9,0.9,1.5,1.2,1.2,68.1
