FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
David Junior,Hoilett,MID,CAR,5000000,8,76,2.23529411764706,4.47058823529412E-07,1.52E-05,0,25089,4,43,0,0,0,3,0,15.2,1090,-5,0,76,5,0.6,0,3,4,0,6,0,2,0.1,9916,0,0,0,1,1942,153,0,0,213,Liverpool,Fulham,Crystal Palace,Man Utd,,1.4,1.5,1.7,1.2,98
Pierre-Emile,H?jbjerg,MID,SOU,4400000,2,76,2.9,6.59090909090909E-07,1.72727272727273E-05,0,460298,7,48,0,0,0,4,0,17.3,7652,-1,0,76,1,1.4,0,6,7,0,4,0,2,3,592607,0,0,0,1,2310,20061,0,2,394,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,4.8,3,2.1,3.2,130.6
Rob,Holding,DEF,ARS,4300000,0,24,2.4,5.58139534883721E-07,5.58139534883721E-06,0,61985,1,10,0,0,0,0,0,5.6,96,-2,0,24,2,0,0,0,5,0,1,0,0,0.4,39834,0,0,0,0,806,18,0,0,148,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0,0,0,23.2
Jose,Holebas,DEF,WAT,4800000,0,96,3.8,7.91666666666667E-07,2E-05,0,1607992,11,32,0,0,0,3,0,20,70242,3,0,96,-3,0.1,0,0.3,10,0,5,0,7,8.2,1837157,0,0,0,2,2165,370,0,0,423,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,0,4.8,4.5,4.6,128.3
Mason,Holgate,DEF,EVE,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,16871,1,9,0,0,0,0,0,1.2,23,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,14251,0,0,0,0,407,2,0,0,61,Man Utd,Crystal Palace,Burnley,Tottenham,,0,0,0,0,9.9
Nathan,Holland,MID,WHU,4000000,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7851,0,0,0,0,0,7851,0,0,0,Leicester,Tottenham,Southampton,Watford,,0,0,0,0,0
Callum,Hudson-Odoi,MID,CHE,4200000,1,17,0.5,1.19047619047619E-07,4.04761904761905E-06,0,319764,0,3,0,0,0,0,0,4,12895,-3,0,17,3,0.7,0,2.8,1,0,2,0,1,3,331651,0,0,0,0,348,10868,0,0,79,Burnley,Man Utd,Watford,Leicester,,0.2,0.2,0.2,0.2,33.2
Will,Hughes,MID,WAT,4900000,1,76,2.8,5.71428571428571E-07,1.55102040816327E-05,0,199826,5,32,0,0,0,2,0,15.5,1335,-1,0,76,1,1,0,5,5,0,6,0,4,0.8,207518,0,0,0,0,2024,13426,0,0,269,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,5.5,2.7,1.4,2.6,105.6
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1268,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,2,0,0,0,Leicester,Tottenham,Southampton,Watford,,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2771,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,3,0,0,0,Fulham,Southampton,Tottenham,Crystal Palace,,0,0,0,0,0
Jordon,Ibe,MID,BOU,5000000,0,23,0.676470588235294,1.35294117647059E-07,4.6E-06,0,26739,1,19,0,0,0,0,0,4.6,168,-5,0,23,5,0,0,0,0,0,0,0,1,0.2,5185,0,0,0,0,644,72,0,0,75,Fulham,Southampton,Tottenham,Crystal Palace,,0.3,0.3,0.3,0.3,34.5
Vicente,Iborra,MID,LEI,4700000,0,9,1.1,2.34042553191489E-07,1.91489361702128E-06,0,4151,0,4,0,0,0,0,0,1.9,7,-3,0,9,3,0,0,0,0,0,0,0,0,0,1239,0,0,0,0,224,0,0,0,31,West Ham,Arsenal,Man City,Chelsea,,0,0,0,0,8
Kelechi,Iheanacho,FWD,LEI,5700000,1,57,2,3.50877192982456E-07,1E-05,0,195965,1,16,0,0,0,1,0,10,564,-3,0,57,3,0.2,0,1,3,0,1,0,5,0.8,165497,0,0,0,1,908,216,0,0,162,West Ham,Arsenal,Man City,Chelsea,,1.6,1.7,1.3,1.4,56.5
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,Watford,Liverpool,Man Utd,Southampton,,0,0,0,0,0
Danny,Ings,FWD,SOU,5400000,5,80,4,7.40740740740741E-07,1.48148148148148E-05,0,1264231,1,21,0,0,0,7,0,14.8,3708,-1,0,80,1,0.4,0,2.3,11,0,5,0,2,3.1,1291859,0,0,0,1,1375,42003,0,0,286,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,8.3,5.3,4.3,5,135.6
Alex,Iwobi,MID,ARS,5400000,3,84,2.8,5.18518518518518E-07,1.55555555555556E-05,0,282369,0,26,0,0,0,3,0,15.6,5221,-1,0,84,1,0.4,0,2.3,1,0,4,0,6,1.6,307311,0,0,0,0,1698,8523,0,0,329,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,4.5,2,3.1,1.8,141.9
,Izquierdo,MID,BHA,5900000,2,26,0.787878787878788,1.33538777606574E-07,4.40677966101695E-06,0,12956,1,9,0,0,0,0,0,4.4,98,-1,0,26,1,0.1,0,0.5,0,0,2,0,2,0.1,4835,0,0,0,0,634,48,0,0,80,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,0.8,0.4,0.4,0.4,28.5
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2771,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,0,0,0,5,0,0,0,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,1,20,0.588235294117647,1.36798905608755E-07,4.65116279069767E-06,0,89007,0,4,0,0,0,1,0,4.7,1601,-2,0,20,2,1.2,0,5.3,3,0,2,0,0,0.6,17099,0,0,0,1,323,3800,0,1,74,Man Utd,Crystal Palace,Burnley,Tottenham,,0.3,0.3,0.3,0.3,14.3
Alireza,Jahanbakhsh,MID,BHA,6700000,2,27,0.818181818181818,1.22116689280868E-07,4.02985074626866E-06,0,49344,2,12,0,0,0,0,0,4,475,-3,0,27,3,0.2,0,1.5,0,0,4,0,0,0.6,3680,0,0,0,0,831,49,0,0,51,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,0.8,0.4,0.4,0.4,32.6
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,3922,0,0,0,0,0,0,0,0,35,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,929,0,0,0,0,0,10,0,0,0,West Ham,Arsenal,Man City,Chelsea,,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,2531,0,0,0,0,0,0,0,0,60,-1,0,0,1,0,0,0,0,0,0,0,0,0,2237,0,0,0,0,0,32,0,0,0,West Ham,Arsenal,Man City,Chelsea,,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,2,43,1.3030303030303,2.65924551638837E-07,8.77551020408163E-06,0,44913,3,21,0,0,0,0,0,8.8,616,-1,0,43,1,0.2,0,1,4,0,3,0,1,0.4,33590,0,0,0,0,1430,7697,0,0,250,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,1.7,1,0.9,0.9,61.8
,Jazz Richards,DEF,CAR,3900000,0,1,0.0294117647058824,7.54147812971342E-09,2.56410256410256E-07,0,51855,0,4,0,0,0,0,0,0.3,560,-1,0,1,1,0,0,0,0,0,0,0,0,0.5,28171,0,0,0,0,97,722,0,0,11,Liverpool,Fulham,Crystal Palace,Man Utd,,0,0,0,0,1.5
Carl,Jenkinson,DEF,ARS,4500000,0,3,0.0909090909090909,2.02020202020202E-08,6.66666666666667E-07,0,272,0,2,0,0,0,0,0,0.7,24,0,0,3,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,120,26,0,0,12,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0,0,0,4.4
,Jesus,FWD,MCI,9900000,5,77,3,3.03030303030303E-07,7.77777777777778E-06,0,362147,0,11,0,0,0,7,0,7.8,4427,-6,0,77,6,0.4,0,3.7,7,0,2,0,3,1.6,286768,0,0,0,2,987,3989,0,0,260,Tottenham,Man Utd,Burnley,Leicester,Brighton,5.6,2.8,2.9,2.8,153
Raul,Jimenez,FWD,WOL,6900000,1,166,5,7.2463768115942E-07,2.40579710144928E-05,0,1911251,4,36,0,0,0,12,0,24.1,32837,14,-1,166,-14,0.6,0,4.3,30,0,10,0,10,37.7,3948346,0,0,0,3,2675,206111,1,0,555,Brighton,Arsenal,Watford,Fulham,Liverpool,14.3,5.6,7.4,4.4,256.3
Stefan,Johansen,MID,FUL,5000000,0,11,0.9,1.8E-07,2.2E-06,0,7455,4,12,0,0,0,0,0,2.2,9,-5,0,11,5,0,0,0,0,0,0,0,0,0,966,0,0,0,0,409,1,0,0,48,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,0,0,0,0,9
Cameron,John,DEF,WOL,4000000,0,0,0,0,0,0,1481,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,3309,0,0,0,0,0,411,0,0,0,Brighton,Arsenal,Watford,Fulham,Liverpool,0,0,0,0,0
Ben,Johnson,DEF,WHU,4000000,0,2,0.0588235294117647,1.47058823529412E-08,5E-07,0,748,0,1,0,0,0,0,0,0.5,111,0,0,2,0,0,0,0,0,0,0,0,0,0,1690,0,0,0,0,62,171,0,0,6,Leicester,Tottenham,Southampton,Watford,,0,0,0,0,0.8
Tyreke,Johnson,MID,SOU,4500000,0,1,0.0303030303030303,6.73400673400673E-09,2.22222222222222E-07,0,278,0,0,0,0,0,0,0,0.2,13,0,0,1,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,1,18,0,0,3,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,0,0,0,0,0
Alfie,Jones,DEF,SOU,4000000,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,0,0,0,0,0,127,0,0,0,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,0,0,0,0,0
Curtis,Jones,MID,LIV,4500000,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,30,0,0,0,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,0,0,0,0,0
Phil,Jones,DEF,MUN,5100000,2,41,1.24242424242424,2.43612596553773E-07,8.03921568627451E-06,0,167468,0,13,0,0,0,0,0,8,401,-4,0,41,4,0.3,0,1.7,3,0,3,0,1,0.6,23573,0,0,0,1,1081,1426,0,0,251,Everton,Man City,Chelsea,Huddersfield,Cardiff City,1.5,1.1,0.9,1,34.3
,Jonny,DEF,WOL,4300000,1,76,2.3030303030303,5.35588442565187E-07,1.76744186046512E-05,0,337648,6,35,0,0,0,1,0,17.7,4924,-2,0,76,2,0.2,0,0.7,5,0,6,0,1,3,467260,0,0,0,1,2353,11894,0,0,375,Brighton,Arsenal,Watford,Fulham,Liverpool,4.3,1.7,2.4,1.7,110.7
,Jorginho,MID,CHE,4600000,2,87,2.6,5.65217391304348E-07,1.89130434782609E-05,0,995619,7,34,0,0,0,2,0,18.9,12477,-4,0,87,4,0.5,0,2.3,4,0,14,0,0,5.8,752876,0,0,0,1,2796,2378,0,0,518,Burnley,Man Utd,Watford,Leicester,,2.7,1.5,2.3,1.9,125
,Joselu,FWD,NEW,4700000,0,30,0.882352941176471,1.87734668335419E-07,6.38297872340426E-06,0,495359,1,15,0,0,0,2,0,6.4,2660,-3,0,30,3,0,0,0,3,0,1,0,0,2.2,453700,0,0,0,0,586,830,0,0,89,Southampton,Brighton,Liverpool,Fulham,,0.4,0.4,0.4,0.5,44.6
Diogo,Jota,MID,WOL,6200000,2,113,4,6.45161290322581E-07,1.82258064516129E-05,0,581732,8,26,0,0,0,7,0,18.2,20355,-3,-1,113,3,0.6,0,4,10,0,7,0,7,7.6,717763,0,0,0,2,1915,89751,1,0,340,Brighton,Arsenal,Watford,Fulham,Liverpool,9.6,3.5,5.1,2.6,143.3
Christian,Kabasele,DEF,WAT,4400000,2,33,1,2.27272727272727E-07,7.5E-06,0,48501,1,24,0,0,0,0,0,7.5,206,-1,0,33,1,0.2,0,1,1,0,3,0,0,0.3,22928,0,0,0,0,1401,1974,0,1,181,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,1.1,0.6,0.6,0.6,51.4
Younes,Kaboul,DEF,WAT,4200000,0,0,0,0,0,0,9630,0,0,0,0,0,0,0,0,25,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1692,0,0,0,0,0,2,0,0,0,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,0,0,0,0,0
Elias,Kachunga,FWD,HUD,4800000,2,26,1.4,2.91666666666667E-07,5.41666666666667E-06,0,14008,2,28,0,0,0,0,0,5.4,493,-2,0,26,2,0.2,0,1,0,0,1,0,0,0.1,14417,0,0,0,0,1082,197,0,0,37,Watford,Liverpool,Man Utd,Southampton,,0.9,0.7,0.9,0.8,34.1
Sullay,Kaikai,MID,CRY,4300000,0,0,0,0,0,0,15732,0,0,0,0,0,0,0,0,52,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10941,0,0,0,0,0,6,0,0,0,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,0
Aboubakar,Kamara,FWD,FUL,4500000,0,28,2.2,4.88888888888889E-07,6.22222222222222E-06,0,1239935,2,17,0,0,0,3,0,6.2,8219,0,0,28,0,0,1,0,2,0,1,0,0,5.4,923061,0,0,0,0,688,61,0,0,82,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,0,0,0,0,53.1
Harry,Kane,FWD,TOT,12600000,0,160,5.7,4.52380952380952E-07,1.26984126984127E-05,0,3349412,5,31,0,0,0,17,0,12.7,69550,1,0,160,-1,0.1,0,1.3,24,0,9,0,6,12.8,2293138,0,0,0,4,2423,167,0,0,561,Man City,Brighton,West Ham,Bournemouth,Everton,0,0,0,0,261.3
N'Golo,Kante,MID,CHE,5000000,2,107,3.2,6.4E-07,2.14E-05,0,1451255,3,35,0,0,0,3,0,21.4,52737,0,0,107,0,0.4,0,2,3,0,14,0,4,17.6,1240681,0,0,0,1,2948,5627,0,0,526,Burnley,Man Utd,Watford,Leicester,,3.7,2.1,3.2,2.6,172.3
Loris,Karius,GLK,LIV,4900000,0,0,0,0,0,0,8471,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,630,0,0,0,0,0,7,0,0,0,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,0,0,0,0,0
Beram,Kayal,MID,BHA,4400000,0,28,0.848484848484849,1.92837465564738E-07,6.36363636363636E-06,0,81323,4,11,0,0,0,1,0,6.4,663,-1,0,28,1,0,0,0,0,0,3,0,1,0.3,89285,0,0,0,0,712,27,0,0,117,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,0.8,0.4,0.4,0.4,29.3
Michael,Keane,DEF,EVE,4800000,0,109,3.8,7.91666666666667E-07,2.27083333333333E-05,0,499484,2,37,0,0,0,1,0,22.7,20377,-2,0,109,2,0.4,0,2,14,0,10,0,2,3.8,567574,0,0,0,3,2610,8028,0,0,553,Man Utd,Crystal Palace,Burnley,Tottenham,,4.2,3.9,4.2,3.9,103.3
Neeskens,Kebano,MID,FUL,4300000,0,6,0.176470588235294,4.10396716826265E-08,1.3953488372093E-06,0,6307,0,2,0,0,0,0,0,1.4,32,-2,0,6,2,0.1,0,0.3,0,0,0,0,0,0,2560,0,0,0,0,92,16,0,0,21,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,0.1,0.1,0.1,0.1,3.3
Naby,Keita,MID,LIV,7100000,3,56,1.64705882352941,2.31980115990058E-07,7.88732394366197E-06,0,284226,0,8,0,0,0,1,0,7.9,665,-4,0,56,4,0.6,0,4.3,3,0,8,0,1,1.5,79044,0,0,0,1,1225,890,0,0,190,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,0.8,1.4,1,1.2,73.3
Martin,Kelly,DEF,CRY,3900000,1,19,0.558823529411765,1.43288084464555E-07,4.87179487179487E-06,0,416569,2,14,0,0,0,0,0,4.9,5004,-1,0,19,1,0.5,0,1.8,1,0,2,0,0,4.7,250615,0,0,0,0,750,7043,0,0,119,Arsenal,Everton,Cardiff City,Bournemouth,,0.3,0.3,0.3,0.3,20.9
,Kenedy,MID,NEW,4700000,0,48,2.1,4.46808510638298E-07,1.02127659574468E-05,0,203987,1,17,0,0,0,1,0,10.2,570,-3,0,48,3,0.1,1,0.3,1,0,6,0,1,0.5,107239,0,0,0,0,1271,64,0,0,155,Southampton,Brighton,Liverpool,Fulham,,1.7,1.4,1.1,1.4,67.2
Jonjoe,Kenny,DEF,EVE,4200000,0,19,0.558823529411765,1.33053221288515E-07,4.52380952380952E-06,0,22516,1,15,0,0,0,0,0,4.5,201,-3,0,19,3,0,0,0,0,0,1,0,1,0.2,16030,0,0,0,0,789,62,0,0,134,Man Utd,Crystal Palace,Burnley,Tottenham,,0.3,0.3,0.3,0.3,28
,Kepa,GLK,CHE,5400000,2,131,4,7.40740740740741E-07,2.42592592592593E-05,0,508772,2,36,0,75,0,0,0,24.3,15237,-1,0,131,1,0.7,0,3.8,7,0,13,0,0,5.1,569864,0,0,1,2,2970,6163,0,0,633,Burnley,Man Utd,Watford,Leicester,,4.6,3.8,5,4,62.2
,Ki Sung-yueng,MID,NEW,4700000,2,33,0.970588235294118,2.06508135168961E-07,7.02127659574468E-06,0,13501,2,15,0,0,0,0,0,7,53,-3,0,33,3,0.4,0,2,1,0,4,0,1,0.1,4183,0,0,0,0,1101,57,0,0,171,Southampton,Brighton,Liverpool,Fulham,,0.5,0.5,0.5,0.5,41.9
,Kiko Femenia,DEF,WAT,4200000,1,61,2.5,5.95238095238095E-07,1.45238095238095E-05,0,199200,1,30,0,0,0,1,0,14.5,2335,-3,0,61,3,0.8,0,3.3,6,0,4,0,1,1.4,244681,0,0,0,1,1638,36824,0,0,340,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,4.9,2.7,2.4,2.5,61.9
Max,Kilman,DEF,WOL,4000000,0,0,0,0,0,0,2097,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,0,0,0,0,0,189,0,0,0,Brighton,Arsenal,Watford,Fulham,Liverpool,0,0,0,0,0
Joshua,King,FWD,BOU,6500000,2,129,4.2,6.46153846153846E-07,1.98461538461538E-05,0,1088276,3,48,0,0,0,11,0,19.5,58663,0,1,129,0,0.3,1,2,20,0,9,0,3,6.1,1033476,0,0,0,4,2633,9509,-1,0,424,Fulham,Southampton,Tottenham,Crystal Palace,,6.3,4.2,4.7,4.1,201.6
Davy,Klaassen,MID,EVE,6000000,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,1,0,0,0,Man Utd,Crystal Palace,Burnley,Tottenham,,0,0,0,0,0
Ragnar,Klavan,DEF,LIV,4400000,0,0,0,0,0,0,5693,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,5,0,0,0,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,0,0,0,0,0
Josh,Knight,DEF,LEI,4000000,0,0,0,0,0,0,1187,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,0,0,0,0,0,9,0,0,0,West Ham,Arsenal,Man City,Chelsea,,0,0,0,0,0
Anthony,Knockaert,MID,BHA,5200000,-1,70,2.6,5E-07,1.34615384615385E-05,0,205032,4,37,0,0,0,2,0,13.5,36183,-3,0,70,3,0.1,0,0.5,2,0,3,0,6,0.6,208023,0,0,0,0,1669,120,0,1,268,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,0,2.7,1.4,1.6,121.4
Abd-Al-Ali Morakinyo Olaposi,Koiki,DEF,BUR,4000000,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,7,0,0,0,Chelsea,Man City,Everton,Arsenal,,0,0,0,0,0
Sead,Kolasinac,DEF,ARS,5000000,0,77,3.9,7.8E-07,1.54E-05,0,527238,5,23,0,0,0,0,0,15.4,18453,0,0,77,0,0.4,0,2,10,0,5,0,7,7.5,931995,1,0,0,1,1661,60492,0,0,361,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,8.2,3.7,5.3,2.7,92.5
Vincent,Kompany,DEF,MCI,5200000,2,32,0.96969696969697,1.86480186480186E-07,6.15384615384615E-06,0,120406,4,6,0,0,0,0,0,6.2,629,-3,0,32,3,0.1,0,0.7,2,0,3,0,0,1.1,43075,0,0,0,1,865,1153,0,0,189,Tottenham,Man Utd,Burnley,Leicester,Brighton,1,0.5,0.5,0.5,29.7
Terence,Kongolo,DEF,HUD,4300000,0,54,1.9,4.41860465116279E-07,1.25581395348837E-05,0,25434,4,56,0,0,0,1,0,12.6,365,-2,0,54,2,0,0,0,3,0,4,0,1,0.2,21261,1,0,0,1,2356,58,0,0,375,Watford,Liverpool,Man Utd,Southampton,,1.5,1.3,1.3,1.3,76.9
Laurent,Koscielny,DEF,ARS,5400000,9,59,1.78787878787879,3.31088664421998E-07,1.09259259259259E-05,0,70045,1,13,0,0,0,3,0,10.9,1832,-1,0,59,1,0.6,0,3,8,0,3,0,0,1.3,124055,0,0,0,1,1048,27534,0,0,264,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,2.5,1,1.8,0.9,50.1
Cheikhou,Kouyate,MID,CRY,4700000,2,62,2.2,4.68085106382979E-07,1.31914893617021E-05,0,32007,2,27,0,0,0,0,0,13.2,295,-3,0,62,3,0.3,0,1.5,0,0,8,0,3,0.2,14881,0,0,0,0,1703,65,0,0,229,Arsenal,Everton,Cardiff City,Bournemouth,,1.3,1.4,1.5,1.7,66.1
Mateo,Kovacic,MID,CHE,5700000,0,59,1.73529411764706,3.04437564499484E-07,1.03508771929825E-05,0,112612,1,18,0,0,0,0,0,10.4,361,-3,0,59,3,0.1,0,0.8,2,0,8,0,2,0.7,63588,0,0,0,0,1501,106,0,0,292,Burnley,Man Utd,Watford,Leicester,,1.5,0.9,1.2,0.9,97
Alexandre,Lacazette,FWD,ARS,9400000,0,155,5,5.31914893617021E-07,1.64893617021277E-05,0,1901685,2,23,0,0,0,13,0,16.5,42164,-1,0,155,1,0.3,0,3,20,0,6,0,11,12.4,2343544,0,0,0,1,2149,105984,0,0,525,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,10.5,5.4,7.4,5.3,223.9
Adam,Lallana,MID,LIV,6900000,0,23,0.676470588235294,9.80392156862745E-08,3.33333333333333E-06,0,46105,1,3,0,0,0,0,0,3.3,201,-1,0,23,1,0,0,0,0,0,3,0,1,0.6,4066,0,0,0,0,460,22,0,0,96,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,0,0.3,0.3,0.3,33.8
Erik,Lamela,MID,TOT,5900000,0,58,1.75757575757576,2.97894196199281E-07,9.83050847457627E-06,0,194701,2,10,0,0,0,4,0,9.8,620,-6,0,58,6,0,0,0,4,0,4,0,2,0.3,196774,0,0,0,0,889,39,0,0,201,Man City,Brighton,West Ham,Bournemouth,Everton,0,1.2,0.9,1.1,98.8
Manuel,Lanzini,MID,WHU,6400000,7,21,0.617647058823529,9.65073529411765E-08,3.28125E-06,0,22331,1,11,0,0,0,0,0,3.3,3414,-1,0,21,1,0.6,0,3.7,2,0,1,0,2,0.1,25293,0,0,0,0,537,95,0,0,96,Leicester,Tottenham,Southampton,Watford,,0,0,0,0.3,27.3
Aymeric,Laporte,DEF,MCI,6100000,2,133,4.4,7.21311475409836E-07,2.18032786885246E-05,0,1444687,3,20,0,0,0,2,0,21.8,25413,6,-1,133,-6,1.1,0,6.7,7,0,14,0,2,12.9,2044579,0,0,0,2,2606,84457,1,0,612,Tottenham,Man Utd,Burnley,Leicester,Brighton,10.2,3.9,5,4.7,104.4
Jamaal,Lascelles,DEF,NEW,4700000,7,86,3,6.38297872340426E-07,1.82978723404255E-05,0,415213,4,32,0,0,0,0,0,18.3,4251,-3,0,86,3,0.7,0,3.3,8,0,9,0,1,3.2,167168,0,0,0,1,2475,7385,0,0,485,Southampton,Brighton,Liverpool,Fulham,,3.1,2.8,3.2,2.7,72.9
Maxime,Le Marchand,DEF,FUL,4200000,5,25,1.1,2.61904761904762E-07,5.95238095238095E-06,0,19211,4,48,0,0,0,0,0,6,80,-3,0,25,3,0.4,0,1.7,1,0,1,0,1,0.1,8472,0,0,0,0,1890,83,0,0,333,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,0.6,1,0.6,0.6,70.5
Florian,Lejeune,DEF,NEW,4400000,0,35,2.9,6.59090909090909E-07,7.95454545454546E-06,0,12510,0,13,0,0,0,0,0,8,2082,-1,0,35,1,0.5,0,2.3,0,0,4,0,0,0.1,15606,0,0,0,0,1054,16,0,0,209,Southampton,Brighton,Liverpool,Fulham,,0,0,0,0,35.3
Mario,Lemina,MID,SOU,4700000,0,40,1.21212121212121,2.57898130238556E-07,8.51063829787234E-06,0,29945,5,32,0,0,0,0,0,8.5,66,-3,0,40,3,0,0,0,1,0,4,0,2,0.1,22221,0,0,0,0,1477,9,0,0,223,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,0,0.7,0.6,0.8,60
Aaron,Lennon,MID,BUR,4900000,0,41,2.6,5.30612244897959E-07,8.36734693877551E-06,0,140257,1,22,0,0,0,1,0,8.4,125,-1,0,41,1,0,0,0,2,0,3,0,1,0.3,131388,0,0,0,1,1214,7,0,0,133,Chelsea,Man City,Everton,Arsenal,,0,0,0,0,38
Bernd,Leno,GLK,ARS,4900000,6,93,3.4,6.93877551020408E-07,1.89795918367347E-05,0,224292,0,31,0,85,0,0,0,19,4121,-1,0,93,1,1,0,5,5,0,6,0,0,4.2,316447,0,0,0,1,2385,49167,0,0,489,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,6.7,3,4.4,2.2,64.8
Jefferson,Lerma,MID,BOU,4500000,3,60,2.3,5.11111111111111E-07,1.33333333333333E-05,0,51176,11,40,0,0,0,1,0,13.3,709,0,0,60,0,0.8,0,3.7,4,0,8,0,2,0.3,47753,1,0,0,0,2145,636,0,0,333,Fulham,Southampton,Tottenham,Crystal Palace,,2.4,1.4,1.5,1.7,78.2
,Lewis Cook,MID,BOU,4600000,0,22,1.7,3.69565217391304E-07,4.78260869565217E-06,0,20193,2,10,0,0,0,0,0,4.8,23,-4,0,22,4,0,0,0,0,0,3,0,0,0.1,7028,0,0,0,0,719,5,0,0,91,Fulham,Southampton,Tottenham,Crystal Palace,,0,0,0,0,16.5
