FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Fousseni,Diabate,MID,LEI,4600000,0,1,1,2.17391304347826E-07,2.17391304347826E-07,0,3537,0,1,0,0,0,0,0,0.2,16,-4,0,1,4,0,0,0,0,0,0,0,0,0,1155,0,0,0,0,54,0,0,0,4,Fulham,Burnley,Bournemouth,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4500000,0,18,0.620689655172414,1.37931034482759E-07,4E-06,0,3504,1,16,0,0,0,0,0,4,97,-5,0,18,5,0.2,0,1,0,0,1,0,1,0,1614,0,0,0,0,547,9,0,0,37,Bournemouth,West Ham,Crystal Palace,Leicester,Tottenham,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.4
Mohamed,Diame,MID,NEW,4800000,1,47,2,4.16666666666667E-07,9.79166666666667E-06,0,8558,3,28,0,0,0,0,0,9.8,68,-2,0,47,2,0.2,0,0.8,0,0,6,0,0,0.1,5451,0,0,0,0,1880,82,0,0,176,Everton,Bournemouth,Arsenal,Crystal Palace,Leicester,1.3,1.1,1,1.4,1.4,1.7,1.1,1.1,1.4,50.1
Grady,Diangana,MID,WHU,4500000,0,20,0.689655172413793,1.53256704980843E-07,4.44444444444444E-06,0,22320,0,12,0,0,0,0,0,4.4,204,0,0,20,0,0.1,0,0.3,0,0,1,0,1,0,24361,0,0,0,0,482,13,0,0,69,Cardiff City,Huddersfield,Everton,Chelsea,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,39.7
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,3669,0,0,0,0,0,0,0,0,21,-3,0,0,3,0,0,0,0,0,0,0,0,0,1457,0,0,0,0,0,1,0,0,0,Watford,Fulham,Cardiff City,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4700000,0,41,1.41379310344828,3.00807043286867E-07,8.72340425531915E-06,0,188817,3,12,0,0,0,2,0,8.7,566,-3,0,41,3,0,0,0,1,0,5,0,0,1,113837,0,0,0,0,1129,215,0,0,195,Southampton,Liverpool,Brighton,Huddersfield,Man City,0.8,0,0.7,1,1,0.7,0.7,0.7,0.7,43.2
Lucas,Digne,DEF,EVE,5200000,7,99,3.8,7.30769230769231E-07,1.90384615384615E-05,0,1010029,4,31,0,0,0,3,0,19,12139,2,0,99,-2,0.9,0,4.7,13,0,7,0,3,7.6,1260879,1,0,0,2,2160,23173,0,1,501,Newcastle,Chelsea,West Ham,Arsenal,Fulham,3.4,5.4,3.6,3.9,3.5,3.9,4.1,4.1,4.1,166.4
Issa,Diop,DEF,WHU,4300000,5,66,2.4,5.58139534883721E-07,1.53488372093023E-05,0,69556,4,35,0,0,0,1,0,15.3,2058,-2,0,66,2,1,0,4.3,2,0,5,0,0,1.6,114785,1,0,0,1,2430,21488,0,0,435,Cardiff City,Huddersfield,Everton,Chelsea,Man Utd,2.3,2.7,3,2.3,1.9,2.1,2,2.3,1.8,73.8
Matt,Doherty,DEF,WOL,5400000,1,111,3.8,7.03703703703704E-07,2.05555555555556E-05,0,1022967,3,33,0,0,0,3,0,20.2,116532,9,1,111,-9,0.4,0,2.3,9,0,6,0,6,24.5,2371809,1,0,0,3,2439,9647,-1,0,466,Chelsea,Burnley,Man Utd,Southampton,Brighton,4.5,0,7,0,3.7,5,3.9,4.7,3.9,159.6
Abdoulaye,Doucoure,MID,WAT,5900000,1,92,3.5,5.93220338983051E-07,1.5593220338983E-05,0,278770,4,38,0,0,0,3,0,15.6,3154,-1,0,92,1,0.5,0,3,10,0,5,0,6,1.3,227223,1,0,0,1,2251,937,0,0,410,Man City,Man Utd,Fulham,Arsenal,Huddersfield,2,0,2.8,4.3,3.8,3.8,3.6,2.2,3.5,139.9
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Chelsea,Burnley,Man Utd,Southampton,Brighton,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,2,0,0,0,Newcastle,Chelsea,West Ham,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4600000,0,0,0,0,0,0,8525,0,0,0,0,0,0,0,0,44,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,2095,0,0,0,0,0,38,0,0,0,Wolverhampton,Everton,Cardiff City,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,0,105,3.6,7.2E-07,2.1E-05,0,47685,1,36,0,82,0,0,0,21,2849,0,0,105,0,0.8,0,4,8,0,9,0,0,0.9,74835,0,0,0,0,2610,2220,0,0,516,Everton,Bournemouth,Arsenal,Crystal Palace,Leicester,5.1,2.6,2.4,3.6,3.9,4.1,3.3,4.3,3.3,65.4
Shane,Duffy,DEF,BHA,4700000,9,97,3.9,8.29787234042553E-07,2.06382978723404E-05,0,513160,4,36,0,0,0,5,0,20.6,12635,2,0,97,-2,1.2,0,5.7,9,0,6,0,2,6.5,713322,0,0,0,4,2187,32467,0,1,446,Crystal Palace,Southampton,Tottenham,Bournemouth,Wolverhampton,3.8,0,4.9,3.9,4.9,3.8,4.5,2.2,4.6,122.1
Demeaco,Duhaney,DEF,HUD,4000000,0,1,0.0344827586206897,8.62068965517241E-09,2.5E-07,0,32,0,0,0,0,0,0,0,0.3,19,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,112,0,0,0,0,45,19,0,0,1,Bournemouth,West Ham,Crystal Palace,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0.5
Paul,Dummett,DEF,NEW,4400000,1,47,2.8,6.36363636363636E-07,1.06818181818182E-05,0,20086,0,17,0,0,0,0,0,10.7,138,-1,0,47,1,0.1,0,0.5,3,0,5,0,0,0.1,14116,0,0,0,1,1296,77,0,0,248,Everton,Bournemouth,Arsenal,Crystal Palace,Leicester,3.6,1.7,1.5,2.5,2.7,2.8,2.2,3,2.3,38.2
Lewis,Dunk,DEF,BHA,4400000,7,71,2.7,6.13636363636364E-07,1.61363636363636E-05,0,336502,4,37,0,0,0,2,0,16.1,4150,-1,0,71,1,0.7,0,3,6,0,6,0,0,2.3,302781,0,0,0,1,2251,4225,0,1,426,Crystal Palace,Southampton,Tottenham,Bournemouth,Wolverhampton,2.2,0,2.9,2.2,2.9,2.2,2.7,1.4,2.7,83.8
Erik,Durm,DEF,HUD,4400000,2,44,1.51724137931034,3.44827586206897E-07,1E-05,0,12819,0,23,0,0,0,0,0,10,62,-1,0,44,1,0.5,0,2.3,2,0,3,0,1,0.1,4745,0,0,0,1,1396,46,0,0,221,Bournemouth,West Ham,Crystal Palace,Leicester,Tottenham,1,0.9,1,1,1,1.1,0.9,0.9,0.9,48.2
Bruno,Ecuele Manga,DEF,CAR,4400000,1,70,2.4,5.45454545454545E-07,1.59090909090909E-05,0,20518,0,55,0,0,0,0,0,15.9,1613,-1,0,70,1,0.2,0,1,2,0,7,0,1,0.4,32334,0,0,0,0,2565,533,0,0,433,West Ham,Chelsea,Man City,Burnley,Liverpool,2.3,0,2.9,1.6,1.5,2.4,1.7,2,1.9,72.3
,Ederson,GLK,MCI,5600000,6,124,4.3,7.67857142857143E-07,2.21428571428571E-05,0,1055692,2,20,0,47,0,0,0,22.1,7740,1,0,124,-1,1.1,0,6.3,4,0,14,0,1,21.2,1209402,0,0,0,1,2610,34255,0,0,526,Watford,Fulham,Cardiff City,Crystal Palace,Tottenham,5.3,0,4.3,6.1,4.9,9.7,3.8,5,4.2,47.1
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,11409,0,0,0,0,0,0,0,0,121,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1541,0,0,0,0,0,9,0,0,0,Everton,Bournemouth,Arsenal,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4200000,0,4,0.137931034482759,3.28407224958949E-08,9.52380952380952E-07,0,194941,0,1,0,0,0,0,0,1,2038,-3,0,4,3,0.1,0,0.3,0,0,0,0,0,2.3,122097,0,0,0,0,152,1019,0,0,13,Man Utd,Newcastle,Everton,Watford,Crystal Palace,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.6
Mohamed,Elyounoussi,MID,SOU,6000000,0,26,0.896551724137931,1.49425287356322E-07,4.33333333333333E-06,0,24099,0,7,0,0,0,0,0,4.3,34,-5,0,26,5,0.1,0,0.5,0,0,4,0,0,0.1,4471,0,0,0,0,695,18,0,0,82,Tottenham,Brighton,Liverpool,Wolverhampton,Newcastle,0.4,0,0.4,0.4,0.4,0.4,0.5,0.4,0.5,50.9
,Emerson,DEF,CHE,5200000,2,5,0.178571428571429,3.43406593406593E-08,9.61538461538461E-07,0,10432,0,6,0,0,0,0,0,1,264,-3,0,5,3,0.2,0,1,0,0,0,0,0,0.2,5814,0,0,0,0,210,747,0,0,36,Wolverhampton,Everton,Cardiff City,West Ham,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.3
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,16464,0,0,0,0,0,0,0,0,50,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6797,0,0,0,0,0,7,0,0,0,Chelsea,Burnley,Man Utd,Southampton,Brighton,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9300000,2,113,4.3,4.62365591397849E-07,1.21505376344086E-05,0,1292387,2,28,0,0,0,5,0,12.2,18675,-2,0,113,2,0.5,0,4.8,11,0,5,0,9,5.7,692370,0,0,0,2,1960,8236,0,0,471,Southampton,Liverpool,Brighton,Huddersfield,Man City,4.8,0,3.3,5.3,5.3,3.1,4.5,4.2,4.2,181.9
Neil,Etheridge,GLK,CAR,4700000,2,116,4,8.51063829787234E-07,2.46808510638298E-05,0,439851,2,57,0,102,0,0,0,24.7,25728,2,0,116,-2,0.4,0,2,15,0,7,0,0,12,1025338,0,0,3,3,2610,4513,0,0,579,West Ham,Chelsea,Man City,Burnley,Liverpool,4.9,0,5.7,3.6,3.4,5.1,3.8,4.3,4.1,85.4
Jonny,Evans,DEF,LEI,4800000,1,50,1.72413793103448,3.59195402298851E-07,1.04166666666667E-05,0,28312,2,21,0,0,0,1,0,10.4,748,-2,0,50,2,0.6,0,2.8,1,0,5,0,0,0.4,27376,0,0,0,0,1363,2623,0,0,276,Fulham,Burnley,Bournemouth,Huddersfield,Newcastle,1.3,1,1.2,1.6,1,1.2,1,1,1.6,47.7
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,1614,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,2578,0,0,0,0,0,101,0,0,0,Southampton,Liverpool,Brighton,Huddersfield,Man City,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4800000,6,113,3.9,8.125E-07,2.35416666666667E-05,0,741487,0,41,0,112,0,0,0,24,7265,3,-1,113,-3,0.8,0,3.8,13,0,5,0,0,17.7,819521,0,0,1,3,2610,42548,1,0,566,Cardiff City,Huddersfield,Everton,Chelsea,Man Utd,4.7,5.3,5.6,4.6,4,4.4,4.3,4.7,3.9,85.7
,Fabinho,MID,LIV,5500000,2,51,1.75862068965517,3.1974921630094E-07,9.27272727272727E-06,0,72098,4,8,0,0,0,1,0,9.3,972,-5,0,51,5,0.5,0,2.8,0,0,9,0,2,0.6,45679,0,0,0,0,1455,1336,0,0,227,Burnley,Fulham,Tottenham,Southampton,Chelsea,1.5,1.1,0.9,1,1,0.9,1.5,1.1,1.3,71.1
Cesc,Fabregas,MID,CHE,6200000,0,6,1,1.61290322580645E-07,9.67741935483871E-07,0,59810,1,2,0,0,0,0,0,1,78,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,4863,0,0,0,0,175,3,0,0,36,Wolverhampton,Everton,Cardiff City,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,10.9
,Fabri,GLK,FUL,4300000,0,8,0.275862068965517,6.41539695268645E-08,1.86046511627907E-06,0,23178,0,5,0,15,0,0,0,1.9,119,-2,0,8,2,0,0,0,2,0,0,0,0,0.2,16526,0,0,0,0,180,23,0,0,47,Leicester,Liverpool,Man City,Watford,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.5
,Felipe Anderson,MID,WHU,7200000,3,129,4.4,6.11111111111111E-07,1.79166666666667E-05,0,1685216,3,38,0,0,0,8,0,17.9,51280,2,0,129,-2,0.3,0,2.3,17,0,6,0,4,15.4,2374721,0,0,0,4,2460,57402,0,0,507,Cardiff City,Huddersfield,Everton,Chelsea,Man Utd,4.1,5.8,4.7,3.1,3.9,4.8,3.7,5.5,4,210.6
Marouane,Fellaini,MID,MUN,4800000,0,26,0.896551724137931,1.86781609195402E-07,5.41666666666667E-06,0,89238,1,14,0,0,0,0,0,5.4,252,-2,0,26,2,0,0,0,0,0,1,0,2,0.4,66202,0,0,0,0,746,14,0,0,119,Arsenal,Watford,Wolverhampton,West Ham,Everton,0,0,0,0,0,0.8,0.4,0.5,0.4,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,12276,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.1,265,0,0,0,0,0,2,0,0,0,Cardiff City,Huddersfield,Everton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,42,1.44827586206897,3.29153605015674E-07,9.54545454545455E-06,0,41113,2,21,0,0,0,0,0,9.5,356,-1,0,42,1,0,0,0,5,0,3,0,2,0.2,37304,0,0,0,0,1260,34,0,0,244,Everton,Bournemouth,Arsenal,Crystal Palace,Leicester,1.4,0.7,0.7,0.8,0.9,1,0.7,1.1,0.7,43.5
,Fernandinho,MID,MCI,5300000,0,73,2.9,5.47169811320755E-07,1.37735849056604E-05,0,539762,5,15,0,0,0,1,0,13.8,10600,-2,0,73,2,0.2,0,1,4,0,11,0,3,3.1,343623,0,0,0,1,2168,116,0,0,409,Watford,Fulham,Cardiff City,Crystal Palace,Tottenham,0,0,2.4,2.8,2.7,4,2.4,2.5,2.1,104.8
Roberto,Firmino,FWD,LIV,9200000,1,123,4.4,4.78260869565217E-07,1.33695652173913E-05,0,2596996,0,11,0,0,0,9,0,13.4,24925,-3,0,123,3,0.2,0,1.8,17,0,16,0,6,14.6,1486472,0,0,0,2,2085,21949,0,0,500,Burnley,Fulham,Tottenham,Southampton,Chelsea,6.1,5.2,4.6,4.8,5.1,4.7,5.6,4.5,5.1,205
Phil,Foden,MID,MCI,4500000,0,9,0.310344827586207,6.89655172413793E-08,2E-06,0,18199,0,0,0,0,0,0,0,2,152,-5,0,9,5,0.1,0,0.3,0,0,0,0,0,0.1,7432,0,0,0,0,97,151,0,0,37,Watford,Fulham,Cardiff City,Crystal Palace,Tottenham,0.2,0,0.2,0.2,0.2,0.4,0.2,0.2,0.2,15.5
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,23249,0,0,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5720,0,0,0,0,0,2,0,0,0,Leicester,Liverpool,Man City,Watford,Everton,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4200000,0,0,0,0,0,0,47811,0,0,0,0,0,0,0,0,276,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,8647,0,0,0,0,0,96,0,0,0,Tottenham,Brighton,Liverpool,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4600000,2,108,3.7,8.04347826086957E-07,2.34782608695652E-05,0,296705,1,41,0,92,0,0,0,23.5,14370,1,0,108,-1,0.9,0,4,11,0,7,0,0,6.3,394986,0,0,1,3,2610,4483,0,0,550,Man City,Man Utd,Fulham,Arsenal,Huddersfield,3.3,0,3.8,4.5,3.7,4.5,4.6,4.4,4.3,77.1
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,4,0.137931034482759,3.06513409961686E-08,8.88888888888889E-07,0,38705,3,15,0,0,0,0,0,0.9,119,0,0,4,0,0,0,0,0,0,0,0,0,0.3,9355,1,0,0,0,564,27,0,0,68,Leicester,Liverpool,Man City,Watford,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,18.9
Juan,Foyth,DEF,TOT,5000000,0,26,0.896551724137931,1.79310344827586E-07,5.2E-06,0,53000,2,9,0,0,0,1,0,5.2,302,0,0,26,0,0.1,0,0.3,3,0,2,0,0,0.2,58331,0,0,0,1,615,52,0,0,116,Southampton,Liverpool,Brighton,Huddersfield,Man City,0.4,0,0.4,0.5,0.5,0.4,0.4,0.4,0.6,23.4
Simon,Francis,DEF,BOU,4300000,0,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,42219,1,24,0,0,0,0,0,9.3,182,-2,0,40,2,0,0,0,0,0,4,0,2,0.2,25357,0,0,0,0,1227,10,0,0,244,Huddersfield,Newcastle,Leicester,Burnley,Brighton,0,0,0,0,0,0,0,0,0,54.4
Ryan,Fraser,MID,BOU,6100000,2,128,4.4,7.21311475409836E-07,2.0983606557377E-05,0,2153865,1,49,0,0,0,5,0,21,36850,6,0,128,-6,0.4,0,2.3,15,0,6,0,9,20.4,3174435,0,0,0,4,2378,89421,0,0,532,Huddersfield,Newcastle,Leicester,Burnley,Brighton,4.6,5.9,4.1,5.9,3.5,6.3,3.9,4.3,4.4,207
,Fred,MID,MUN,5400000,4,28,0.96551724137931,1.78799489144317E-07,5.18518518518519E-06,0,256635,2,11,0,0,0,1,0,5.2,412,-6,0,28,6,0.3,0,1.5,3,0,1,0,1,1.2,54298,0,0,0,0,660,458,0,0,118,Arsenal,Watford,Wolverhampton,West Ham,Everton,0.5,0,1,0,0.5,1,0.5,0.5,0.5,35
Ryan,Fredericks,DEF,WHU,4500000,8,16,0.551724137931034,1.22605363984674E-07,3.55555555555556E-06,0,29202,3,11,0,0,0,0,0,3.6,150,-5,0,16,5,0.7,0,3,2,0,1,0,0,0.2,4961,0,0,0,1,685,1637,0,0,86,Cardiff City,Huddersfield,Everton,Chelsea,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.7
Christian,Fuchs,DEF,LEI,4100000,0,2,0.0689655172413793,1.68208578637511E-08,4.8780487804878E-07,0,37097,0,5,0,0,0,0,0,0.5,243,-4,0,2,4,0,0,0,0,0,0,0,0,0.4,8158,0,0,0,0,180,169,0,0,35,Fulham,Burnley,Bournemouth,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,14.3
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.9,3.39285714285714E-07,4.10714285714286E-06,0,26960,0,12,0,0,0,1,0,4.1,45,-4,0,23,4,0,0,0,3,0,0,0,0,0.1,12444,0,0,0,1,468,3,0,0,56,Tottenham,Brighton,Liverpool,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,30.8
Sam,Gallagher,FWD,SOU,4500000,1,3,0.103448275862069,2.29885057471264E-08,6.66666666666667E-07,0,6577,0,1,0,0,0,0,0,0.7,815,0,0,3,0,0.1,0,0.5,0,0,0,0,0,0.1,13431,0,0,0,0,9,1368,0,0,9,Tottenham,Brighton,Liverpool,Wolverhampton,Newcastle,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
James,Garner,MID,MUN,4500000,0,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,13,0,0,0,0,0,0,0,0.2,11,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,30,0,0,0,0,1,14,0,0,3,Arsenal,Watford,Wolverhampton,West Ham,Everton,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8341,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1,258,0,0,0,0,0,5,0,0,0,Everton,Bournemouth,Arsenal,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.344827586206897,7.66283524904215E-08,2.22222222222222E-06,0,7366,0,1,0,8,0,0,0,2.2,35,0,0,10,0,0,0,0,0,0,1,0,0,0,7764,0,0,0,0,180,17,0,0,48,Southampton,Liverpool,Brighton,Huddersfield,Man City,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.5
Rachid,Ghezzal,MID,LEI,5000000,0,26,0.896551724137931,1.79310344827586E-07,5.2E-06,0,38903,3,13,0,0,0,1,0,5.2,91,-5,0,26,5,0.2,0,0.8,2,0,1,0,0,0.1,30287,0,0,0,0,714,75,0,0,104,Fulham,Burnley,Bournemouth,Huddersfield,Newcastle,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,67.4
Morgan,Gibbs-White,MID,WOL,4300000,3,29,1,2.32558139534884E-07,6.74418604651163E-06,0,64383,1,10,0,0,0,0,0,6.7,1123,-2,0,29,2,0.2,0,1,0,0,3,0,1,0.6,71644,0,0,0,0,536,464,0,0,77,Chelsea,Burnley,Man Utd,Southampton,Brighton,0.5,0,1,0,0.5,0.6,0.5,0.6,0.5,23.2
Ben,Gibson,DEF,BUR,4800000,0,6,0.206896551724138,4.31034482758621E-08,1.25E-06,0,16437,1,3,0,0,0,1,0,1.3,89,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,1854,0,0,0,0,62,45,0,0,17,Liverpool,Leicester,Wolverhampton,Bournemouth,Cardiff City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1782,0,0,0,0,0,72,0,0,0,Chelsea,Burnley,Man Utd,Southampton,Brighton,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,0,43,2.1,2.72727272727273E-07,5.58441558441558E-06,0,217282,1,4,0,0,0,1,0,5.6,760,-3,0,43,3,0,0,0.3,2,0,5,0,4,1.8,94171,0,0,0,0,657,408,0,0,130,Wolverhampton,Everton,Cardiff City,West Ham,Liverpool,1.7,1.3,1.5,2,1,2.2,1.6,1.8,1.6,68.6
Angel,Gomes,MID,MUN,5000000,0,1,0.0344827586206897,6.89655172413793E-09,2E-07,0,358,0,1,0,0,0,0,0,0.2,39,0,0,1,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,9,31,0,0,3,Arsenal,Watford,Wolverhampton,West Ham,Everton,0,0,0,0,0,0,0,0,0,2.3
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,15016,0,0,0,0,0,0,0,0,92,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3152,0,0,0,0,0,35,0,0,0,Man City,Man Utd,Fulham,Arsenal,Huddersfield,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4800000,0,52,4,8.33333333333333E-07,1.08333333333333E-05,0,342332,2,4,0,0,0,0,0,10.8,563,-2,0,52,2,0,0,0,2,0,7,0,0,1,343833,0,0,0,0,1047,39,0,0,259,Burnley,Fulham,Tottenham,Southampton,Chelsea,0,0,4.7,3.9,5.7,4.9,5.5,3.7,5.2,34.5
Dan,Gosling,MID,BOU,4700000,0,38,1.9,4.04255319148936E-07,8.08510638297872E-06,0,8604,5,26,0,0,0,0,0,8.1,190,-3,0,38,3,0.4,0,2,0,0,3,0,2,0.1,6251,0,0,0,0,1354,250,0,0,172,Huddersfield,Newcastle,Leicester,Burnley,Brighton,1.2,1.8,1,1.8,1,2,1,1.1,1.1,52.1
Karlan,Grant,FWD,HUD,5000000,2,9,0.310344827586207,6.20689655172414E-08,1.8E-06,0,520,0,3,0,0,0,0,0,1.8,186,0,0,9,0,0.4,0,2,0,0,1,0,1,0,2064,0,0,0,0,210,426,0,0,21,Bournemouth,West Ham,Crystal Palace,Leicester,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.7
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,1079,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,831,0,0,0,0,0,13,0,0,0,Arsenal,Watford,Wolverhampton,West Ham,Everton,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,5,50,1.72413793103448,2.92226767971946E-07,8.47457627118644E-06,0,143658,2,14,0,0,0,5,0,8.5,663,-1,0,50,1,0.6,0,3.5,5,0,3,0,0,0.5,126099,0,0,0,0,821,614,0,0,148,Man City,Man Utd,Fulham,Arsenal,Huddersfield,0.9,0,1.2,1.9,1.5,1.2,1.2,0.9,1.4,70.3
Demarai,Gray,MID,LEI,5400000,1,70,2.7,5E-07,1.2962962962963E-05,0,213469,2,24,0,0,0,4,0,13,2686,-1,0,70,1,0.5,0,2.8,3,0,5,0,1,1.1,202310,0,0,0,0,1561,6106,0,0,202,Fulham,Burnley,Bournemouth,Huddersfield,Newcastle,2.8,2.4,2.7,2.8,2.5,2.1,2.3,1.5,1.7,104
Pascal,Gro?,MID,BHA,6700000,0,58,2.07142857142857,3.09168443496802E-07,8.65671641791045E-06,0,369938,0,22,0,0,0,2,0,8.7,5074,-3,0,58,3,0.1,1,1,9,0,2,0,2,1.5,78188,0,0,0,1,1361,24,0,0,263,Crystal Palace,Southampton,Tottenham,Bournemouth,Wolverhampton,0,0,1.9,1,2.1,1.1,2,1,1.2,126.4
Vicente,Guaita,GLK,CRY,4200000,0,41,1.41379310344828,3.36617405582923E-07,9.76190476190476E-06,0,83517,2,9,0,24,0,0,0,9.8,7554,-3,0,41,3,0.4,0,1.8,2,0,4,0,0,1.6,163949,0,0,0,0,944,1845,0,0,178,Brighton,Huddersfield,Newcastle,Man City,Arsenal,1,0,1,0.8,0.7,0.7,1.2,1.2,0.8,15
Johann Berg,Gudmundsson,MID,BUR,5500000,1,74,3.4,6.18181818181818E-07,1.34545454545455E-05,0,386186,2,34,0,0,0,2,0,13.5,1580,-5,0,74,5,0.3,0,1.8,5,0,5,0,6,1.1,329153,0,0,0,1,1535,386,0,0,283,Liverpool,Leicester,Wolverhampton,Bournemouth,Cardiff City,1.9,3.3,3.5,2.5,3.6,2,2.6,2.4,3.7,122.4
Matteo,Guendouzi,MID,ARS,4400000,1,38,1.5,3.40909090909091E-07,8.63636363636364E-06,0,255853,5,25,0,0,0,0,0,8.6,3566,-1,0,38,1,0.3,0,1.3,0,0,2,0,0,1.9,261634,0,0,0,0,1688,2376,0,0,261,Man Utd,Newcastle,Everton,Watford,Crystal Palace,0.8,0,1.2,0.8,0.8,1,0.8,1.3,0.8,64.2
