FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Yves,Bissouma,MID,BHA,4700000,1,16,1.06666666666667,2.26950354609929E-07,3.40425531914894E-06,0,2619,3,12,0,0,0,0,0,3.4,51,-3,0,16,3,0.2,0,0.8,0,0,0,0,0,0,1157,0,0,0,0,672,65,0,0,59,Burnley,Chelsea,Bournemouth,Arsenal,Everton,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.7,0.5,0.7,0.7,0.5,0.6,0.5,0.7,0.5,0.5,23.9
Daley,Blind,DEF,MUN,5000000,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,2,0,0,0,Fulham,Liverpool,Cardiff City,Huddersfield,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omar,Bogle,FWD,CAR,4500000,0,0,0,0,0,0,10845,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1229,0,0,0,0,0,14,0,0,0,Southampton,Watford,Man Utd,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yannick,Bolasie,MID,EVE,5800000,0,0,0,0,0,0,14578,0,0,0,0,0,0,0,0,25,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,686,0,0,0,0,0,1,0,0,0,Watford,Man City,Tottenham,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4600000,2,49,3.3,7.17391304347826E-07,1.06521739130435E-05,0,192426,0,18,0,0,0,1,0,10.7,10078,1,0,49,-1,0.3,0,1.5,3,0,4,0,0,4.8,346287,0,0,0,0,1350,11857,0,0,272,Newcastle,Bournemouth,Liverpool,Fulham,Tottenham,3.3,2.8,3.7,2.7,3.7,3.4,3,3.3,3.1,3.6,2.9,2.3,4.5,4.8,3.6,2.4,3,3.5,3,4.1,3.2,3.5,3.1,53.8
Bonatini Lohner Maia,Bonatini,FWD,WOL,4700000,0,10,1.4,2.97872340425532E-07,2.12765957446809E-06,0,56397,0,0,0,0,0,0,0,2.1,1184,-3,0,10,3,0,0,0,0,0,0,0,1,0.5,28991,0,0,0,0,130,307,0,0,19,Newcastle,Bournemouth,Liverpool,Fulham,Tottenham,0.9,1,0.7,1.3,0.8,0.7,0.7,0.8,1,0.7,0.8,0.8,0.9,1.2,0.7,1,1,1,0.9,1.1,0.8,1.6,0.7,13.6
Gaetan,Bong,DEF,BHA,4500000,0,28,2.3,5.11111111111111E-07,6.22222222222222E-06,0,7912,0,18,0,0,0,0,0,6.2,479,0,0,28,0,0.1,0,0.3,0,0,3,0,0,0.2,6720,0,0,0,0,1054,105,0,0,155,Burnley,Chelsea,Bournemouth,Arsenal,Everton,1.3,2.5,1.2,1.6,3.2,1.4,2.5,1.7,1.2,2.4,2.1,1.7,1.3,2.9,1.8,3.3,2.2,1.8,1.8,1.6,1.9,1.2,2.2,18.1
Artur,Boruc,GLK,BOU,4000000,0,0,0,0,0,0,129896,0,0,0,0,0,0,0,0,3786,0,0,0,0,0,0,0,0,0,0,0,0,6.1,72476,0,0,0,0,0,1923,0,0,0,Liverpool,Wolverhampton,Brighton,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,2,0,0,0,Cardiff City,Arsenal,Huddersfield,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5400000,2,10,0.666666666666667,1.23456790123457E-07,1.85185185185185E-06,0,1914,2,11,0,0,0,0,0,1.9,53,-1,0,10,1,0.3,0,1.5,0,0,0,0,1,0,1029,0,0,0,0,327,97,0,0,47,Brighton,Tottenham,Arsenal,Everton,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.2
Claudio,Bravo,GLK,MCI,4900000,0,0,0,0,0,0,9357,0,0,0,0,0,0,0,0,64,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,930,0,0,0,0,0,18,0,0,0,Chelsea,Everton,Crystal Palace,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brian Murphy,GLK,CAR,4000000,0,0,0,0,0,0,4694,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0.2,11910,0,0,0,0,0,387,0,0,0,Southampton,Watford,Man Utd,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguel,Britos,DEF,WAT,4400000,0,0,0,0,0,0,3576,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,10,0,0,0,Everton,Cardiff City,West Ham,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,5200000,2,48,3.4,6.53846153846154E-07,9.23076923076923E-06,0,106129,1,15,0,0,0,3,0,9.2,18550,2,0,48,-2,0.5,0,2.5,2,0,4,0,1,3.1,276263,0,0,0,0,964,6399,0,0,152,Liverpool,Wolverhampton,Brighton,Tottenham,Man Utd,2.8,3.1,4.1,2.6,2.7,3.6,2,3.2,2.5,2.5,2,3.6,2.7,2.2,3.6,3.8,2.7,3.7,2.6,4,3.3,2.6,3.6,73
Tyias,Browning,DEF,EVE,4000000,0,0,0,0,0,0,2967,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5121,0,0,0,0,0,151,0,0,0,Watford,Man City,Tottenham,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bruno,DEF,BHA,4400000,0,29,1.93333333333333,4.39393939393939E-07,6.59090909090909E-06,0,32193,2,5,0,0,0,0,0,6.6,2793,-1,0,29,1,0.1,0,0.5,4,0,3,0,1,0.6,49024,0,0,0,1,529,237,0,0,119,Burnley,Chelsea,Bournemouth,Arsenal,Everton,1,2,1,1.2,2.6,1,1.9,1.2,1,1.8,1.6,1.3,1,2.3,1.4,2.7,1.7,1.3,1.4,1.2,1.4,1,1.7,16.8
Joe,Bryan,DEF,FUL,4800000,1,6,0.4,8.33333333333333E-08,1.25E-06,0,8528,0,9,0,0,0,0,0,1.3,55,-2,0,6,2,0.1,0,0.3,0,0,0,0,0,0.1,2136,0,0,0,0,328,34,0,0,56,Man Utd,West Ham,Newcastle,Wolverhampton,Huddersfield,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.6
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,34394,0,0,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,1.7,33272,0,0,0,0,0,1367,0,0,0,Burnley,Chelsea,Bournemouth,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,WHU,4500000,0,0,0,0,0,0,2637,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,Crystal Palace,Fulham,Watford,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4700000,0,0,0,0,0,0,6768,0,0,0,0,0,0,0,0,76,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1345,0,0,0,0,0,23,0,0,0,Man City,Brighton,Leicester,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CHE,5100000,0,1,0.0666666666666667,1.30718954248366E-08,1.96078431372549E-07,0,50222,0,0,0,0,0,0,0,0.2,349,-4,0,1,4,0,0,0,0,0,0,0,0,0.6,4585,0,0,0,0,21,86,0,0,3,Man City,Brighton,Leicester,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Tom,Cairney,MID,FUL,4800000,1,20,2,4.16666666666667E-07,4.16666666666667E-06,0,145078,0,16,0,0,0,0,0,4.2,1220,-2,0,20,2,0.4,0,1.8,0,0,0,0,1,0.6,20566,0,0,0,0,657,313,0,0,128,Man Utd,West Ham,Newcastle,Wolverhampton,Huddersfield,1,1.4,1.6,1.7,1.7,1,1.2,1.1,2,1.5,1.3,1.1,1.3,1.1,1.1,1.2,1,1.1,1.7,1,1.7,1.2,1.8,37.5
Dominic,Calvert-Lewin,FWD,EVE,5300000,1,25,1.9,3.58490566037736E-07,4.71698113207547E-06,0,83341,1,7,0,0,0,2,0,4.7,2201,-2,0,25,2,0.2,0,0.8,2,0,0,0,0,0.7,45982,0,0,0,0,366,667,0,0,81,Watford,Man City,Tottenham,Burnley,Brighton,1.8,1,1.3,1.2,1,1.6,1.8,1.1,1.1,1.5,1,1.3,1,1.3,1.2,1.4,1.3,1.9,1.6,1.9,1.1,2,1,26.7
Rafael,Camacho,MID,LIV,5000000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,Bournemouth,Man Utd,Wolverhampton,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CAR,4600000,2,37,2.6,5.65217391304348E-07,8.04347826086956E-06,0,60768,3,28,0,0,0,1,0,8,6409,1,0,37,-1,0.4,0,1.8,2,0,2,0,1,1.7,149670,0,0,0,0,1221,5315,0,0,146,Southampton,Watford,Man Utd,Crystal Palace,Leicester,2.8,1.7,2,2.2,1.6,1.8,2.6,2.4,1.6,2.5,2,2.5,2.5,1.9,2.2,1.5,1.7,1.3,1.9,2,1.7,2.4,1.5,73.1
Etienne,Capoue,MID,WAT,5000000,0,40,3.1,6.2E-07,8E-06,0,134243,5,18,0,0,0,1,0,8,12443,0,0,40,0,0.1,0,0.3,8,0,3,0,2,0.8,158761,0,0,0,1,1169,36,0,1,202,Everton,Cardiff City,West Ham,Chelsea,Newcastle,0,0,2.6,2.2,3.3,2.4,3.1,3.2,2.3,2.2,3.1,2.2,1.7,2.9,1.6,3.4,2.3,3.5,2.8,3.2,3.2,1.8,2.7,42.1
,Carlos Sanchez,MID,WHU,4400000,0,7,0.466666666666667,1.06060606060606E-07,1.59090909090909E-06,0,17057,0,4,0,0,0,0,0,1.6,197,-1,0,7,1,0,0,0,0,0,0,0,0,0.2,6450,0,0,0,0,217,11,0,0,37,Crystal Palace,Fulham,Watford,Southampton,Burnley,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Guido,Carrillo,FWD,SOU,5500000,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,Cardiff City,Arsenal,Huddersfield,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Carroll,FWD,WHU,5400000,1,1,0.0666666666666667,1.23456790123457E-08,1.85185185185185E-07,0,3024,0,1,0,0,0,0,0,0.2,216,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,3354,0,0,0,0,26,1047,0,0,1,Crystal Palace,Fulham,Watford,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Craig,Cathcart,DEF,WAT,4500000,1,41,2.7,6E-07,9.11111111111111E-06,0,50844,1,21,0,0,0,1,0,9.1,1814,0,0,41,0,0.3,0,1.3,3,0,3,0,0,0.9,86270,1,0,0,1,1341,957,0,0,228,Everton,Cardiff City,West Ham,Chelsea,Newcastle,2.5,3.9,2.2,2.9,2.2,1.6,2.8,2.5,2.6,2,3.8,3,2.2,2.5,2.1,2.6,2.5,2.7,1.8,3.4,2.9,2.6,2.3,44.9
Ivan,Cavaleiro,MID,WOL,5200000,1,24,1.6,3.07692307692308E-07,4.61538461538462E-06,0,13915,1,4,0,0,0,2,0,4.6,1243,-3,0,24,3,0.7,0,3.5,3,0,1,0,0,0.1,13711,0,0,0,1,262,222,0,0,74,Newcastle,Bournemouth,Liverpool,Fulham,Tottenham,1.3,1,0.8,0.9,0.8,1,0.8,0.9,0.9,0.8,1.1,0.8,1.2,1.1,0.8,0.9,1,0.8,1,1.3,0.9,1.2,0.8,31.7
Petr,Cech,GLK,ARS,4900000,0,24,1.6,3.26530612244898E-07,4.89795918367347E-06,0,117294,0,9,0,27,0,0,0,4.9,1854,-1,0,24,1,0,0,0,3,0,1,0,0,1.4,79242,0,0,0,0,585,578,0,0,130,Huddersfield,Southampton,Burnley,Brighton,Liverpool,1.6,0.9,1,0.9,1,1.1,1,1.3,1.9,0.9,1.6,1.1,0.9,1.2,1.2,1.1,0.9,1.2,1,1.1,0.9,1.4,0.9,20.4
,Cedric,DEF,SOU,4400000,1,44,2.9,6.59090909090909E-07,1E-05,0,296411,4,29,0,0,0,1,0,10,4378,-1,0,44,1,0.7,0,3.3,7,0,3,0,2,4.9,153886,0,0,0,1,1315,20533,0,0,236,Cardiff City,Arsenal,Huddersfield,West Ham,Man City,3.4,2,3.8,2.6,2.8,2.9,2.4,4.1,2.8,2.4,4.2,1.7,2.9,2.9,2.8,2.5,2.3,3.1,3.2,2.6,2.3,2.5,3.7,59.1
Nathaniel,Chalobah,MID,WAT,4500000,2,6,0.4,8.88888888888889E-08,1.33333333333333E-06,0,9933,1,3,0,0,0,0,0,1.3,192,0,0,6,0,0.2,0,1,0,0,0,0,0,0.1,3893,0,0,0,0,175,150,0,0,19,Everton,Cardiff City,West Ham,Chelsea,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.2
,Chamberlain,MID,LIV,6400000,0,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,16,0,0,0,Bournemouth,Man Utd,Wolverhampton,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calum,Chambers,DEF,FUL,4200000,2,9,0.9,2.14285714285714E-07,2.14285714285714E-06,0,69810,2,15,0,0,0,0,0,2.1,897,-3,0,9,3,0.2,0,1,0,0,0,0,0,0.9,14704,0,0,0,0,696,1469,0,0,98,Man Utd,West Ham,Newcastle,Wolverhampton,Huddersfield,0.4,0.4,0.4,0.5,0.7,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.8,0.4,0.9,0.4,0.4,40.8
,Chicharito,FWD,WHU,6300000,2,34,3.1,4.92063492063492E-07,5.3968253968254E-06,0,122394,0,8,0,0,0,3,0,5.5,10955,-2,-1,34,2,0.7,0,4.3,4,0,3,0,1,3.3,165588,0,0,0,1,495,89018,1,0,116,Crystal Palace,Fulham,Watford,Southampton,Burnley,2.5,3.9,3.2,3.3,3.5,3.6,3.2,3,2.7,2.4,3.2,4.4,2.4,2.8,3.1,2.7,3.4,2.5,3.6,2.9,2.9,3.3,3,35.2
Benjamin,Chilwell,DEF,LEI,5200000,2,54,3.6,6.92307692307692E-07,1.03846153846154E-05,0,78857,1,18,0,0,0,0,0,10.4,15173,2,0,54,-2,0.8,0,4,5,0,5,0,2,3.5,243797,0,0,0,1,1350,6898,0,0,244,Tottenham,Crystal Palace,Chelsea,Man City,Cardiff City,3.9,4.3,4,3.8,5.3,4,3.9,4,3.5,4,4.1,3.9,4.6,3.6,4,3.4,3.3,4.9,3.3,3.5,2.8,3.4,4.3,67.6
Hamza,Choudhury,MID,LEI,4300000,0,0,0,0,0,0,4826,0,0,0,0,0,0,0,0,177,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3023,0,0,0,0,0,166,0,0,0,Tottenham,Crystal Palace,Chelsea,Man City,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Christensen,DEF,CHE,5000000,0,0,0,0,0,0,48734,1,2,0,0,0,0,0,0,232,-5,0,0,5,0,0,0,0,0,0,0,0,0.4,2857,0,0,0,0,90,80,0,0,11,Man City,Brighton,Leicester,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Cyrus,Christie,DEF,FUL,4200000,2,9,0.9,2.14285714285714E-07,2.14285714285714E-06,0,10232,1,20,0,0,0,0,0,2.1,126,-3,0,9,3,0.3,0,1.3,0,0,0,0,0,0.1,2093,0,0,0,0,755,145,0,0,97,Man Utd,West Ham,Newcastle,Wolverhampton,Huddersfield,0.4,0.4,0.4,0.5,0.7,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.8,0.4,0.9,0.4,0.4,35.8
Ibrahima,Cisse,MID,FUL,4400000,0,0,0,0,0,0,4890,0,0,0,0,0,0,0,0,114,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4823,0,0,0,0,0,49,0,0,0,Man Utd,West Ham,Newcastle,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,0,28,1.86666666666667,4.14814814814815E-07,6.22222222222222E-06,0,16538,0,11,0,0,0,2,0,6.2,476,0,0,28,0,0.7,0,3,3,0,1,0,0,0.2,12750,0,0,0,1,587,386,0,0,127,Wolverhampton,Huddersfield,Fulham,Liverpool,Watford,1.4,2.2,1.3,1.4,1.4,1.3,1.7,2.2,1.2,1.7,1.6,1.8,1.2,1.4,2.1,1,0.9,1.2,1.4,1.2,1.3,1.4,1.2,29
Tom,Cleverley,MID,WAT,5000000,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,32,0,0,0,Everton,Cardiff City,West Ham,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Clyne,DEF,LIV,4600000,0,0,0,0,0,0,23162,0,0,0,0,0,0,0,0,191,-4,0,0,4,0,0,0,0,0,0,0,0,0.2,2702,0,0,0,0,0,51,0,0,0,Bournemouth,Man Utd,Wolverhampton,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,4500000,1,39,2.6,5.77777777777778E-07,8.66666666666667E-06,0,23552,3,18,0,0,0,0,0,8.7,967,0,0,39,0,0.3,0,1.3,2,0,4,0,0,0.6,20422,0,0,0,0,1350,847,0,0,238,Newcastle,Bournemouth,Liverpool,Fulham,Tottenham,2.3,1.9,2.6,1.8,2.6,2.3,2.1,2.3,2.1,2.5,2,1.6,3.3,3.6,2.5,1.6,2.1,2.5,2.1,2.9,2.2,2.4,2.2,25.9
Seamus,Coleman,DEF,EVE,5200000,2,38,3.5,6.73076923076923E-07,7.30769230769231E-06,0,150410,1,11,0,0,0,1,0,7.3,2992,-3,0,38,3,0.8,0,4,2,0,3,0,0,1.7,81982,0,0,0,1,990,4704,0,0,191,Watford,Man City,Tottenham,Burnley,Brighton,4.4,2.6,4.1,2.6,2.5,4.1,3.5,2.6,4.1,4.5,2.8,4.1,3.6,4.5,2.9,4.6,2.8,3.1,2.3,4.3,3.5,4,3.3,42.3
Matthew,Connolly,DEF,CAR,3800000,0,0,0,0,0,0,54268,0,0,0,0,0,0,0,0,1382,-2,1,0,2,0,0,0,0,0,0,0,0,1.1,25876,0,0,0,0,0,3266,-1,0,0,Southampton,Watford,Man Utd,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,4600000,7,33,2.4,5.21739130434783E-07,7.17391304347826E-06,0,45847,3,27,0,0,0,1,0,7.2,692,-4,0,33,4,0.8,0,3.5,0,0,3,0,0,0.4,9507,0,0,0,0,1242,3164,0,0,177,Brighton,Tottenham,Arsenal,Everton,West Ham,2.4,1.6,1.6,2,1.8,2.3,2.3,1.7,1.6,2.3,1.5,1.4,2.4,1.9,1.2,1.9,2.1,1.6,2.1,1.2,1.2,1.2,1.8,41.3
Helder,Costa,MID,WOL,4800000,1,30,2,4.16666666666667E-07,6.25E-06,0,55309,1,15,0,0,0,0,0,6.3,1476,-2,0,30,2,0.4,0,1.8,0,0,4,0,0,0.5,35683,0,0,0,0,1025,585,0,0,73,Newcastle,Bournemouth,Liverpool,Fulham,Tottenham,1.8,1.5,1.1,1.3,1.2,1.4,1,1.4,1.3,1,1.6,1.2,1.7,1.6,1,1.3,1.4,1.2,1.5,1.8,1.3,1.8,1,43.2
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,53838,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0.5,278,0,0,0,0,0,5,0,0,0,Man City,Brighton,Leicester,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,23,0,0,0,Crystal Palace,Fulham,Watford,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5100000,0,9,0.6,1.17647058823529E-07,1.76470588235294E-06,0,77719,1,7,0,0,0,0,0,1.8,1333,-4,0,9,4,0.2,0,1,0,0,0,0,0,0.6,4476,0,0,0,0,475,29,0,0,74,Crystal Palace,Fulham,Watford,Southampton,Burnley,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,24
,Cunningham,DEF,CAR,4200000,0,3,0.2,4.76190476190476E-08,7.14285714285714E-07,0,3560,2,9,0,0,0,0,0,0.7,88,-3,0,3,3,0.2,0,0.8,0,0,0,0,0,0,553,0,0,0,0,360,7,0,0,38,Southampton,Watford,Man Utd,Crystal Palace,Leicester,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.5
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,1831,0,0,0,0,0,0,0,0,32,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,451,0,0,0,0,0,5,0,0,0,Everton,Cardiff City,West Ham,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5300000,1,2,0.133333333333333,2.51572327044025E-08,3.77358490566038E-07,0,3485,0,2,0,0,0,0,0,0.4,180,-2,0,2,2,0.1,0,0.5,0,0,0,0,0,0.1,3935,0,0,0,0,108,1370,0,0,18,Fulham,Liverpool,Cardiff City,Huddersfield,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Loic,Damour,MID,CAR,4300000,0,2,0.133333333333333,3.10077519379845E-08,4.65116279069767E-07,0,3373,0,2,0,0,0,0,0,0.5,158,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,2158,0,0,0,0,21,140,0,0,6,Southampton,Watford,Man Utd,Crystal Palace,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Charlie,Daniels,DEF,BOU,4200000,1,19,1.26666666666667,3.01587301587302E-07,4.52380952380952E-06,0,682050,2,10,0,0,0,0,0,4.5,5688,-3,0,19,3,0.3,0,1.3,0,0,2,0,0,4.4,64179,0,0,0,0,690,1414,0,0,129,Liverpool,Wolverhampton,Brighton,Tottenham,Man Utd,0.9,0.7,1,0.8,0.7,0.9,0.7,0.7,0.9,0.9,0.6,0.9,0.6,0.7,1.1,0.6,0.6,0.7,0.6,0.8,0.6,0.8,0.8,32.6
,Danilo,DEF,MCI,5100000,0,2,0.133333333333333,2.61437908496732E-08,3.92156862745098E-07,0,42763,0,1,0,0,0,0,0,0.4,275,-4,0,2,4,0.1,0,0.5,0,0,0,0,0,0.3,3347,0,0,0,0,90,121,0,0,14,Chelsea,Everton,Crystal Palace,Leicester,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8
Scott,Dann,DEF,CRY,4400000,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,29,0,0,0,West Ham,Leicester,Man City,Cardiff City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,78,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,404,0,0,0,0,0,7,0,0,0,Wolverhampton,Huddersfield,Fulham,Liverpool,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
