FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Gaetan,Bong,DEF,BHA,4400000,0,33,1.9,4.31818181818182E-07,7.5E-06,0,10587,0,26,0,0,0,0,0,7.5,164,-1,0,33,1,0.2,0,1,0,0,3,0,0,0.1,7745,0,0,0,0,1355,151,0,0,181,Watford,Burnley,Leicester,Huddersfield,Crystal Palace,1.8,1.6,0,1.2,2,1.4,2.4,1.6,1.3,1.6,1.3,1.4,1,1.7,26.6
Artur,Boruc,GLK,BOU,3900000,10,16,0.666666666666667,1.70940170940171E-07,4.1025641025641E-06,0,179046,0,0,0,8,0,0,0,4.1,2339,-1,0,16,1,1.4,0,5.3,2,0,2,0,0,6.8,153683,0,0,0,1,180,54508,0,0,59,Cardiff City,Liverpool,Wolverhampton,Arsenal,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.4
Sofiane,Boufal,MID,SOU,5500000,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,2,0,0,0,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5400000,0,12,0.5,9.25925925925926E-08,2.22222222222222E-06,0,2603,3,12,0,0,0,0,0,2.2,50,-1,0,12,1,0,0,0,0,0,1,0,1,0,1333,0,0,0,0,534,33,0,1,50,Southampton,Brighton,Tottenham,Newcastle,Crystal Palace,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,28.6
Claudio,Bravo,GLK,MCI,4800000,0,0,0,0,0,0,9972,0,0,0,0,0,0,0,0,26,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1138,0,0,0,0,0,13,0,0,0,Arsenal,Everton,Chelsea,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brian Murphy,GLK,CAR,4000000,0,0,0,0,0,0,8228,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0.2,14904,0,0,0,0,0,96,0,0,0,Bournemouth,Southampton,Watford,Everton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguel,Britos,DEF,WAT,4300000,0,1,0.0416666666666667,9.68992248062015E-09,2.32558139534884E-07,0,4019,0,0,0,0,0,0,0,0.2,23,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0,793,0,0,0,0,13,28,0,0,3,Brighton,Everton,Cardiff City,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
David,Brooks,MID,BOU,5100000,12,94,4.3,8.43137254901961E-07,1.84313725490196E-05,0,354801,2,29,0,0,0,6,0,18.4,40315,1,0,94,-1,1.3,0,6.7,6,0,7,0,4,5.9,700186,0,0,0,2,1585,48881,0,0,289,Cardiff City,Liverpool,Wolverhampton,Arsenal,Man City,0,0,0,3.1,4,4.7,5.5,3.9,5.7,3.4,6.1,4,3.8,4.2,131
Tyias,Browning,DEF,EVE,4000000,0,0,0,0,0,0,4760,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6734,0,0,0,0,0,169,0,0,0,Wolverhampton,Man City,Watford,Cardiff City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bruno,DEF,BHA,4400000,0,31,1.29166666666667,2.93560606060606E-07,7.04545454545455E-06,0,49625,2,6,0,0,0,0,0,7,631,-1,0,31,1,0,0,0,4,0,3,0,1,0.4,50050,0,0,0,1,619,32,0,0,132,Watford,Burnley,Leicester,Huddersfield,Crystal Palace,1,0.9,0,0.6,1.1,0.7,1.4,0.9,0.7,0.9,0.7,0.7,0.6,0.9,18.4
Joe,Bryan,DEF,FUL,4800000,4,26,1.08333333333333,2.25694444444444E-07,5.41666666666667E-06,0,9889,0,26,0,0,0,0,0,5.4,156,-2,0,26,2,0.3,0,1.3,1,0,2,0,1,0.1,3622,1,0,0,0,1094,35,0,0,194,Crystal Palace,Man Utd,West Ham,Southampton,Chelsea,0,0.6,0.5,0.5,0.9,0.5,0.7,0.7,0.5,1.1,0.5,1.1,0.5,0.5,47.7
Dan,Burn,DEF,BHA,4500000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,Watford,Burnley,Leicester,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,BHA,4000000,0,15,0.625,1.5625E-07,3.75E-06,0,84970,0,5,0,14,0,0,0,3.8,11679,0,0,15,0,0.3,0,1.3,2,0,1,0,0,3.6,199801,0,0,0,0,360,2448,0,0,76,Watford,Burnley,Leicester,Huddersfield,Crystal Palace,0.3,0.3,0,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.9
Sam,Byram,DEF,WHU,4500000,0,0,0,0,0,0,2740,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,1,0,0,0,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4700000,0,0,0,0,0,0,7841,0,0,0,0,0,0,0,0,65,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1978,0,0,0,0,0,40,0,0,0,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CHE,5000000,0,1,0.0416666666666667,8.33333333333333E-09,2E-07,0,54085,0,0,0,0,0,0,0,0.2,158,-5,0,1,5,0,0,0,0,0,0,0,0,0.5,5770,0,0,0,0,21,93,0,0,3,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Tom,Cairney,MID,FUL,4600000,3,36,2,4.34782608695652E-07,7.82608695652174E-06,0,155263,0,26,0,0,0,0,0,7.7,463,-4,1,36,4,0.3,0,1.3,0,0,3,0,1,0.5,24302,0,0,0,0,1162,324,-1,0,208,Crystal Palace,Man Utd,West Ham,Southampton,Chelsea,1.4,1.2,1.1,1.3,1.2,1.2,1.1,1.1,1.1,1.5,1,1.6,1.1,1.8,56.4
Dominic,Calvert-Lewin,FWD,EVE,5300000,0,50,2.3,4.33962264150943E-07,9.43396226415094E-06,0,181149,3,19,0,0,0,4,0,9.4,17396,-2,0,50,2,0.4,0,2,2,0,0,0,2,2,215336,0,0,0,0,784,16167,0,0,164,Wolverhampton,Man City,Watford,Cardiff City,Liverpool,3.9,1.6,0,1.6,1.7,1.7,1.9,1.8,2.5,2,2.3,1.7,2.5,1.6,48.7
Rafael,Camacho,MID,LIV,5000000,0,1,0.0416666666666667,8.33333333333333E-09,2E-07,0,152,0,1,0,0,0,0,0,0.2,12,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,206,0,0,0,0,1,12,0,0,3,West Ham,Bournemouth,Man Utd,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Victor,Camarasa,MID,CAR,4600000,0,69,3.1,6.73913043478261E-07,1.5E-05,0,202704,5,42,0,0,0,3,0,15,17513,1,0,69,-1,0.3,0,1.3,4,0,6,0,2,2.4,337920,0,0,0,1,1882,2969,0,0,268,Bournemouth,Southampton,Watford,Everton,Wolverhampton,0,2.8,2.8,2.9,2.5,2.9,2.3,2.3,1.6,2.6,2.2,2.6,2.8,2.1,116.9
Etienne,Capoue,MID,WAT,4800000,1,54,2.7,5.625E-07,1.125E-05,0,159466,7,27,0,0,0,1,0,11.3,934,-2,0,54,2,0.4,0,2,8,0,5,0,2,0.5,165156,0,0,0,1,1799,562,0,1,309,Brighton,Everton,Cardiff City,Liverpool,Leicester,2,2.2,1.9,1.5,2.1,1.4,2.6,1.8,2.9,2.5,2.8,2.3,1.6,2.2,63.4
,Carlos Sanchez,MID,WHU,4300000,0,7,0.291666666666667,6.78294573643411E-08,1.62790697674419E-06,0,18709,0,4,0,0,0,0,0,1.6,77,-2,0,7,2,0,0,0,0,0,0,0,0,0.2,6621,0,0,0,0,217,23,0,0,37,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Guido,Carrillo,FWD,SOU,5500000,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Carroll,FWD,WHU,5400000,1,9,0.375,6.94444444444444E-08,1.66666666666667E-06,0,12577,2,6,0,0,0,0,0,1.7,1013,-1,0,9,1,0.2,0,1,0,0,0,0,0,0.1,14622,0,0,0,0,353,296,0,0,9,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,21.1
Craig,Cathcart,DEF,WAT,4500000,7,66,2.9,6.44444444444444E-07,1.46666666666667E-05,0,76970,1,34,0,0,0,3,0,14.7,1385,0,0,66,0,1,0,4.3,3,0,4,0,0,1,114072,2,0,0,1,2061,6903,0,0,358,Brighton,Everton,Cardiff City,Liverpool,Leicester,2.3,3.9,3.6,2.7,2.7,2.4,2.7,2.6,3,2.3,3.6,3.1,3.4,2.8,74
Ivan,Cavaleiro,MID,WOL,5200000,1,40,1.66666666666667,3.20512820512821E-07,7.69230769230769E-06,0,20048,1,8,0,0,0,3,0,7.7,293,-3,0,40,3,0.1,0,0.3,3,0,1,0,1,0.1,16198,0,0,0,1,503,67,0,0,145,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,0.8,1.2,0.8,1.3,1.1,0.8,1.2,1,0.8,1.1,1.4,0.9,1.4,0.8,58
Petr,Cech,GLK,ARS,4800000,0,24,1,2.08333333333333E-07,5E-06,0,131174,0,9,0,27,0,0,0,5,581,-2,0,24,2,0,0,0,3,0,1,0,0,1.2,81401,0,0,0,0,585,114,0,0,130,Man City,Huddersfield,Southampton,Bournemouth,Tottenham,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,20.4
,Cedric,DEF,SOU,4200000,0,52,2.9,6.9047619047619E-07,1.23809523809524E-05,0,473106,4,31,0,0,0,1,0,12.4,25452,-3,0,52,3,0.2,0,0.7,7,0,4,0,2,2.9,225486,0,0,0,1,1493,34,0,0,273,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9
Nathaniel,Chalobah,MID,WAT,4400000,0,6,0.25,5.68181818181818E-08,1.36363636363636E-06,0,11990,2,4,0,0,0,0,0,1.4,96,-1,0,6,1,0,0,0,0,0,0,0,0,0.1,4726,0,0,0,0,191,49,0,0,23,Brighton,Everton,Cardiff City,Liverpool,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
,Chamberlain,MID,LIV,6400000,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0,868,0,0,0,0,0,23,0,0,0,West Ham,Bournemouth,Man Utd,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calum,Chambers,DEF,FUL,4200000,7,31,1.8,4.28571428571429E-07,7.38095238095238E-06,0,84306,4,24,0,0,0,1,0,7.4,1037,-3,0,31,3,0.6,0,2.7,0,0,2,0,0,0.9,32683,0,0,0,0,1326,3920,0,0,220,Crystal Palace,Man Utd,West Ham,Southampton,Chelsea,1.4,1.3,1,1,2,1.2,1.5,1.5,1.2,2.2,0.9,2.2,1.2,1.2,68.8
,Chicharito,FWD,WHU,6100000,1,52,3.3,5.40983606557377E-07,8.52459016393443E-06,0,561217,0,13,0,0,0,4,0,8.5,3721,-4,0,52,4,0.1,0,0.7,4,0,4,0,3,1.4,489181,0,0,0,1,752,700,0,0,172,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,2.8,3.3,4.5,2.7,3.2,3.2,3.3,3.6,2.7,3.6,3.1,3.1,3.8,3.2,57.7
Benjamin,Chilwell,DEF,LEI,5000000,7,78,3.4,6.8E-07,1.56E-05,0,224964,3,29,0,0,0,0,0,15.6,4844,0,1,78,0,0.5,0,2.3,8,0,7,0,3,2.2,310874,0,0,0,1,2070,9102,-1,0,361,Man Utd,Tottenham,Crystal Palace,Brighton,Watford,3.1,4,3.4,3.9,3.8,3.6,3.1,3.3,4.6,2.9,3.5,2.8,3.3,4.3,99.4
Hamza,Choudhury,MID,LEI,4300000,1,11,0.458333333333333,1.06589147286822E-07,2.55813953488372E-06,0,10238,0,3,0,0,0,0,0,2.6,478,-2,0,11,2,0.2,0,1,0,0,2,0,0,0.2,12337,0,0,0,0,332,214,0,0,41,Man Utd,Tottenham,Crystal Palace,Brighton,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14
Andreas,Christensen,DEF,CHE,5000000,0,0,0,0,0,0,51499,1,2,0,0,0,0,0,0,119,-5,0,0,5,0,0,0,0,0,0,0,0,0.4,3824,0,0,0,0,90,141,0,0,11,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Cyrus,Christie,DEF,FUL,4200000,1,24,1.3,3.0952380952381E-07,5.71428571428571E-06,0,13900,4,29,0,0,0,0,0,5.7,259,-3,0,24,3,0.2,0,0.7,0,0,2,0,0,0.2,6843,0,0,0,0,1395,140,0,0,180,Crystal Palace,Man Utd,West Ham,Southampton,Chelsea,0.8,0.8,0.6,0.6,1.2,0.7,0.9,0.9,0.7,1.4,0.6,1.4,0.7,0.7,60.6
Ibrahima,Cisse,MID,FUL,4300000,0,4,0.166666666666667,3.87596899224806E-08,9.30232558139535E-07,0,6928,0,4,0,0,0,0,0,0.9,116,-2,0,4,2,0.1,0,0.3,0,0,0,0,0,0.1,6987,0,0,0,0,86,81,0,0,16,Crystal Palace,Man Utd,West Ham,Southampton,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.4
Ciaran,Clark,DEF,NEW,4500000,0,42,1.75,3.88888888888889E-07,9.33333333333333E-06,0,27194,1,15,0,0,0,3,0,9.3,222,0,0,42,0,0.6,0,2.7,4,0,2,0,0,0.2,20865,0,0,0,1,857,81,0,0,194,Tottenham,Wolverhampton,Huddersfield,Burnley,West Ham,1.5,1.5,1.5,1.2,1.2,1.9,0.9,0.9,1.2,1.4,1.1,1.1,1.2,1.1,42.6
Tom,Cleverley,MID,WAT,5000000,3,16,0.666666666666667,1.33333333333333E-07,3.2E-06,0,1176,1,0,0,0,0,1,0,3.2,114,0,0,16,0,0.9,0,4.3,2,0,2,0,0,0,1805,0,0,0,0,229,260,0,0,51,Brighton,Everton,Cardiff City,Liverpool,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.8
Nathaniel,Clyne,DEF,BOU,4400000,6,18,0.75,1.70454545454545E-07,4.09090909090909E-06,0,43373,0,3,0,0,0,0,0,4.1,1099,-6,0,18,6,0.7,0,3.3,0,0,2,0,0,0.8,55926,0,0,0,0,378,15078,0,0,87,Cardiff City,Liverpool,Wolverhampton,Arsenal,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,11.1
Conor,Coady,DEF,WOL,4500000,6,59,2.5,5.55555555555556E-07,1.31111111111111E-05,0,39502,4,31,0,0,0,0,0,13.1,830,0,0,59,0,0.3,0,1.3,5,0,6,0,0,0.6,40192,2,0,0,1,2160,1383,0,0,384,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,2.7,1.9,1.4,2.9,3.2,2.7,1.9,1.8,2.1,2,2.6,2.3,2.4,2.1,39.9
Seamus,Coleman,DEF,EVE,5200000,7,54,2.8,5.38461538461538E-07,1.03846153846154E-05,0,197519,1,25,0,0,0,1,0,10.4,1721,-3,0,54,3,0.9,0,4.7,3,0,5,0,0,1.5,113071,1,0,0,1,1676,21308,0,0,294,Wolverhampton,Man City,Watford,Cardiff City,Liverpool,6.1,2.4,0,3.1,3,2.1,3.7,2.2,2.4,1.9,2.7,2.8,2.8,2.6,62.4
Matthew,Connolly,DEF,CAR,3800000,0,0,0,0,0,0,93658,0,0,0,0,0,0,0,0,3633,-2,0,0,2,0,0,0,0,0,0,0,0,2.4,122573,0,0,0,0,0,13823,0,0,0,Bournemouth,Southampton,Watford,Everton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,4600000,4,58,2.5,5.43478260869565E-07,1.26086956521739E-05,0,64640,5,40,0,0,0,1,0,12.6,1074,-4,0,58,4,0.7,0,3,0,0,6,0,2,0.6,35061,0,0,0,0,2052,1982,0,0,295,Southampton,Brighton,Tottenham,Newcastle,Crystal Palace,2.4,1.6,1.4,2.2,2,1.2,2,2.2,1.4,2.2,1.2,1.5,1.3,2.4,67.6
Helder,Costa,MID,WOL,4700000,0,47,2.4,5.1063829787234E-07,1E-05,0,72509,3,17,0,0,0,1,0,9.8,1446,-3,1,47,3,0,0,0,0,0,5,0,2,0.4,50002,0,0,0,0,1266,450,-1,0,128,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,1.3,2.1,1.5,2.3,1.9,1.3,2.1,1.8,1.5,2,2.4,1.7,2.5,1.2,69.6
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,55003,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0.5,373,0,0,0,0,0,2,0,0,0,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,42,0,0,0,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5000000,0,20,0.833333333333333,1.66666666666667E-07,4E-06,0,83938,1,14,0,0,0,0,0,4,785,-5,0,20,5,0.5,0,2.3,0,0,1,0,0,0.5,7726,0,0,0,0,925,27,0,0,149,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,0,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.5,0.4,0.4,0.4,0.4,0.4,38.7
Peter,Crouch,FWD,BUR,4500000,0,0,0,0,0,0,1151,0,0,0,0,0,0,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0.4,17061,0,0,0,0,0,17061,0,0,0,Southampton,Brighton,Tottenham,Newcastle,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cunningham,DEF,CAR,4200000,0,9,0.375,8.92857142857143E-08,2.14285714285714E-06,0,4435,3,17,0,0,0,0,0,2.1,60,-3,0,9,3,0,0,0,0,0,1,0,0,0,1463,0,0,0,0,630,18,0,0,72,Bournemouth,Southampton,Watford,Everton,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,19.6
Pontus,Dahlberg,GLK,WAT,4300000,0,0,0,0,0,0,2204,0,0,0,0,0,0,0,0,17,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,603,0,0,0,0,0,6,0,0,0,Brighton,Everton,Cardiff City,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5300000,0,10,0.416666666666667,7.86163522012579E-08,1.88679245283019E-06,0,14022,2,5,0,0,0,0,0,1.9,787,-2,0,10,2,0.4,0,2,0,0,0,0,1,0.1,15488,0,0,0,0,392,217,0,0,64,Leicester,Fulham,Liverpool,Crystal Palace,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,20.6
Loic,Damour,MID,CAR,4300000,0,2,0.0833333333333333,1.93798449612403E-08,4.65116279069767E-07,0,4968,0,2,0,0,0,0,0,0.5,76,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,3691,0,0,0,0,21,84,0,0,6,Bournemouth,Southampton,Watford,Everton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Charlie,Daniels,DEF,BOU,4100000,7,35,1.45833333333333,3.55691056910569E-07,8.53658536585366E-06,0,738527,2,28,0,0,0,1,0,8.5,2741,-4,1,35,4,0.7,0,2.7,0,0,3,0,0,3.8,94607,0,0,0,0,1224,7921,-1,0,222,Cardiff City,Liverpool,Wolverhampton,Arsenal,Man City,1,0.7,1.3,0.7,1.1,1,0.9,0.7,1.1,0.7,1.2,0.7,1,0.9,55.9
,Danilo,DEF,MCI,5100000,1,28,1.16666666666667,2.28758169934641E-07,5.49019607843137E-06,0,57909,1,7,0,0,0,1,0,5.5,6153,-4,0,28,4,1.2,0,6,3,0,2,0,0,2,111675,0,0,0,1,622,51566,0,0,132,Arsenal,Everton,Chelsea,West Ham,Bournemouth,1.3,1,0,0.7,0.6,0.7,0.6,0.6,1.1,0.7,0.6,0.6,0.6,0.6,32.2
Scott,Dann,DEF,CRY,4400000,1,1,0.0416666666666667,9.46969696969697E-09,2.27272727272727E-07,0,1060,0,0,0,0,0,0,0,0.2,25,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,806,0,0,0,0,1,66,0,0,3,Fulham,West Ham,Leicester,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,3104,0,0,0,0,0,0,0,0,37,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,540,0,0,0,0,0,9,0,0,0,Tottenham,Wolverhampton,Huddersfield,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,0,13,0.541666666666667,1.17753623188406E-07,2.82608695652174E-06,0,29102,0,6,0,0,0,0,0,2.8,117,-4,0,13,4,0.1,0,0.3,2,0,1,0,0,0.2,10494,0,0,0,0,361,54,0,0,69,Leicester,Fulham,Liverpool,Crystal Palace,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.9
,David Luiz,DEF,CHE,5900000,0,105,4.6,7.79661016949152E-07,1.77966101694915E-05,0,525739,2,21,0,0,0,1,0,17.8,44428,4,0,105,-4,0.5,0,2.7,15,0,10,0,2,13.8,1040994,0,0,0,2,2070,38293,0,0,513,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,6.1,4.8,0,5.2,4.6,6.1,5.6,5.8,5.5,5.3,5.5,5.1,5.8,5.5,101.1
,David Silva,MID,MCI,8500000,5,94,4.7,5.52941176470588E-07,1.10588235294118E-05,0,1138555,1,11,0,0,0,6,0,11.1,9297,0,0,94,0,0.3,0,2.8,11,0,8,0,3,4.9,1101831,0,0,0,2,1430,41659,0,0,414,Arsenal,Everton,Chelsea,West Ham,Bournemouth,9.7,4.5,0,5.4,4.1,5.3,4.1,4.9,5.6,5.4,4,4.9,5.3,4.5,195.5
Ben,Davies,DEF,TOT,5600000,0,43,2.5,4.46428571428571E-07,7.67857142857143E-06,0,427270,2,18,0,0,0,0,0,7.7,7735,-4,0,43,4,0.1,0,0.7,4,0,4,0,0,1.8,89110,0,0,0,0,1265,37,0,0,234,Newcastle,Leicester,Burnley,Chelsea,Arsenal,0,0,0,0,0,2.2,2,2.4,2.4,2.4,2.1,1.9,1.6,3,56.3
Tom,Davies,MID,EVE,5100000,3,18,0.75,1.47058823529412E-07,3.52941176470588E-06,0,11636,2,13,0,0,0,0,0,3.5,88,-4,0,18,4,0.2,0,1,0,0,2,0,0,0.1,4244,0,0,0,0,695,540,0,0,99,Wolverhampton,Man City,Watford,Cardiff City,Liverpool,0.8,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,21.2
Steven,Davis,MID,SOU,4600000,0,9,3,6.52173913043478E-07,1.95652173913043E-06,0,8039,0,4,0,0,0,0,0,2,61,-4,0,9,4,0,0,0,2,0,0,0,1,0.1,2095,0,0,0,0,97,1,0,0,39,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
Kevin,De Bruyne,MID,MCI,9700000,2,22,0.916666666666667,9.45017182130584E-08,2.2680412371134E-06,0,1437595,2,1,0,0,0,1,0,2.3,7834,-3,0,22,3,0.2,0,2.3,2,0,2,0,1,4.6,337000,0,0,0,0,375,27470,0,0,104,Arsenal,Everton,Chelsea,West Ham,Bournemouth,1,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,36.6
David,De Gea,GLK,MUN,5700000,1,77,3.2,5.6140350877193E-07,1.35087719298246E-05,0,1022834,0,35,0,85,0,0,0,13.5,15680,-3,0,77,3,0.9,0,5,4,0,4,0,0,15.7,255513,0,0,0,1,2160,8115,0,0,421,Leicester,Fulham,Liverpool,Crystal Palace,Southampton,3.4,2.8,3.3,3.8,3.1,2,3.2,3.3,3.5,3.1,3.9,4.1,4.2,4.4,59.5
Troy,Deeney,FWD,WAT,6000000,2,70,3.3,5.5E-07,1.16666666666667E-05,0,621072,2,28,0,0,0,5,0,11.7,34713,0,0,70,0,0.3,0,2,7,0,3,0,2,5.2,802851,0,0,0,2,1724,10981,0,0,239,Brighton,Everton,Cardiff City,Liverpool,Leicester,3.1,3.6,3.2,2.5,3.1,2.7,3.7,3.6,4.5,3.9,3.5,3.1,2.8,3.7,141.8
Jermain,Defoe,FWD,BOU,5600000,0,4,1,1.78571428571429E-07,7.14285714285714E-07,0,43574,0,2,0,0,0,0,0,0.7,189,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,9931,0,0,0,0,22,5,0,0,12,Cardiff City,Liverpool,Wolverhampton,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
