FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2731,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,2,0,0,0,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,773,0,0,0,0,0,2,0,0,0,Arsenal,Fulham,Man Utd,Crystal Palace,Burnley,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4600000,0,0,0,0,0,0,8629,0,0,0,0,0,0,0,0,25,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,2187,0,0,0,0,0,27,0,0,0,West Ham,Liverpool,Burnley,Man Utd,Watford,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,1,108,3.4,6.8E-07,2.16E-05,0,58236,1,42,0,84,0,0,0,21.6,1288,0,0,108,0,0.2,0,1,8,0,9,0,0,1,87288,0,0,0,0,2880,7434,0,0,545,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,3.5,3.4,3.8,3.1,3.9,3.2,67.4
Shane,Duffy,DEF,BHA,4700000,3,102,3.6,7.65957446808511E-07,2.17021276595745E-05,0,576492,4,41,0,0,0,5,0,21.7,22200,2,0,102,-2,0.4,0,1.7,9,0,6,0,2,6.5,790881,0,0,0,4,2457,10859,0,1,484,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,9.4,6.8,3.9,2,4,132.1
Demeaco,Duhaney,DEF,HUD,4000000,0,1,0.03125,7.8125E-09,2.5E-07,0,113,0,0,0,0,0,0,0,0.3,26,0,0,1,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,45,30,0,0,1,Leicester,Tottenham,Watford,Liverpool,Man Utd,0,0,0,0,0,0,0.5
Paul,Dummett,DEF,NEW,4400000,1,50,2.5,5.68181818181818E-07,1.13636363636364E-05,0,20670,0,21,0,0,0,0,0,11.4,126,-1,0,50,1,0.2,0,1,3,0,5,0,0,0.1,15625,0,0,0,1,1521,557,0,0,279,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,2.2,2.1,2.4,1.9,2.5,2,45.6
Lewis,Dunk,DEF,BHA,4400000,3,79,2.7,6.13636363636364E-07,1.79545454545455E-05,0,358556,4,42,0,0,0,2,0,18,8228,-1,0,79,1,0.6,0,2.7,6,0,6,0,1,2.7,354580,0,0,0,1,2521,4621,0,1,473,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,6.3,4.4,2.5,1.4,2.6,94.6
Erik,Durm,DEF,HUD,4400000,1,46,1.4375,3.26704545454545E-07,1.04545454545455E-05,0,13062,0,31,0,0,0,0,0,10.5,47,-1,0,46,1,0.2,0,0.7,2,0,3,0,1,0.1,4882,0,0,0,1,1666,35,0,0,247,Leicester,Tottenham,Watford,Liverpool,Man Utd,0.9,0.9,1,0.8,0.8,0.8,52.5
Bruno,Ecuele Manga,DEF,CAR,4400000,2,78,2.4,5.45454545454545E-07,1.77272727272727E-05,0,24738,0,59,0,0,0,0,0,17.7,1182,-1,0,78,1,0.6,0,2.7,2,0,8,0,1,0.4,37088,0,0,0,0,2835,635,0,0,474,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,3.1,2.4,1.8,2.1,1.8,80.1
,Ederson,GLK,MCI,5600000,12,138,4.3,7.67857142857143E-07,2.46428571428571E-05,0,1157430,2,21,0,48,0,0,0,24.6,45010,1,0,138,-1,0.8,0,4.7,4,0,16,0,1,21.4,1343777,0,0,0,1,2880,9921,0,0,579,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0,4.8,9.9,3.8,5,4.4,48.8
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,11701,0,0,0,0,0,0,0,0,32,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1595,0,0,0,0,0,23,0,0,0,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4200000,1,5,0.161290322580645,3.84024577572965E-08,1.19047619047619E-06,0,200870,0,1,0,0,0,0,0,1.2,1554,-3,0,5,3,0.1,0,0.5,0,0,0,0,0,2.3,126598,0,0,0,0,175,954,0,0,17,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,0.1,0.1,0.2,0.1,0.1,0.1,11.3
Mohamed,Elyounoussi,MID,SOU,6000000,0,26,0.838709677419355,1.39784946236559E-07,4.33333333333333E-06,0,24242,0,7,0,0,0,0,0,4.3,39,-5,0,26,5,0,0,0,0,0,4,0,0,0.1,4562,0,0,0,0,695,33,0,0,82,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,0.4,0.4,0.8,0.4,0.4,0.4,50.9
,Emerson,DEF,CHE,5200000,6,13,0.40625,7.8125E-08,2.5E-06,0,12671,0,7,0,0,0,0,0,2.5,541,-3,0,13,3,0.4,0,2,0,0,1,0,0,0.2,10743,0,0,0,0,390,968,0,0,75,West Ham,Liverpool,Burnley,Man Utd,Watford,0.2,0.2,0.2,0.2,0.2,0.2,18.2
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,16612,0,0,0,0,0,0,0,0,35,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6825,0,0,0,0,0,6,0,0,0,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9200000,20,135,4.7,5.10869565217391E-07,1.46739130434783E-05,0,1345684,2,32,0,0,0,6,0,14.7,12221,-3,0,135,3,0.8,0,7.3,15,0,6,0,11,5.4,721859,0,0,0,3,2230,15777,0,0,560,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,6.1,9.5,5.3,4.7,4.9,222.1
Neil,Etheridge,GLK,CAR,4700000,5,128,4,8.51063829787234E-07,2.72340425531915E-05,0,525376,2,61,0,114,0,0,0,27.2,22633,2,0,128,-2,0.9,0,4,16,0,8,0,0,10.8,1043578,0,0,3,3,2880,4304,0,0,640,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,7,5,3.9,4.5,4,93.3
Jonny,Evans,DEF,LEI,4800000,6,60,1.875,3.90625E-07,1.25E-05,0,31910,2,23,0,0,0,1,0,12.5,407,-2,0,60,2,0.7,0,3.3,1,0,6,0,0,0.5,36064,0,0,0,0,1633,2094,0,0,329,Huddersfield,Newcastle,West Ham,Arsenal,Man City,1.7,1.2,1.3,1.2,1.2,1.9,55.1
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,1876,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2894,0,0,0,0,0,60,0,0,0,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4800000,3,119,3.7,7.70833333333333E-07,2.47916666666667E-05,0,860560,0,48,0,126,0,0,0,24.8,28912,3,0,119,-3,0.4,0,2,13,0,5,0,0,16.9,901794,0,0,1,3,2880,3204,0,0,617,Chelsea,Man Utd,Leicester,Tottenham,Southampton,4.3,3.6,4.1,3.9,4.3,3.5,97.1
,Fabinho,MID,LIV,5500000,1,54,1.6875,3.06818181818182E-07,9.81818181818182E-06,0,75068,6,11,0,0,0,1,0,9.8,647,-5,0,54,5,0.2,0,1,0,0,9,0,2,0.6,47557,0,0,0,0,1648,395,0,0,250,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,1,0.9,0.8,1.4,1.1,1.2,76.6
Cesc,Fabregas,MID,CHE,6200000,0,6,1,1.61290322580645E-07,9.67741935483871E-07,0,59979,1,2,0,0,0,0,0,1,40,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,4870,0,0,0,0,175,0,0,0,36,West Ham,Liverpool,Burnley,Man Utd,Watford,0,0,0,0,0,0,10.9
,Fabri,GLK,FUL,4200000,0,8,0.242424242424242,5.77200577200577E-08,1.9047619047619E-06,0,23632,0,5,0,15,0,0,0,1.9,113,-3,0,8,3,0,0,0,2,0,0,0,0,0.2,16691,0,0,0,0,180,21,0,0,47,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0.1,0.1,0.1,0.1,0.1,11.5
,Felipe Anderson,MID,WHU,7000000,0,135,4.4,6.28571428571429E-07,1.92857142857143E-05,0,2083693,3,42,0,0,0,8,0,19,125614,0,1,135,0,0.3,0,2,17,0,6,0,5,11.1,2503867,0,0,0,4,2595,2084,-1,0,537,Chelsea,Man Utd,Leicester,Tottenham,Southampton,3,3.8,4.8,3.6,5.3,3.9,222.7
Marouane,Fellaini,MID,MUN,4800000,0,26,1.9,3.95833333333333E-07,5.41666666666667E-06,0,89619,1,14,0,0,0,0,0,5.4,85,-2,0,26,2,0,0,0,0,0,1,0,2,0.4,66231,0,0,0,0,746,5,0,0,119,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0,0,0,0,0,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,12322,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1,276,0,0,0,0,0,9,0,0,0,Chelsea,Man Utd,Leicester,Tottenham,Southampton,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,43,1.34375,3.05397727272727E-07,9.77272727272727E-06,0,41853,2,23,0,0,0,0,0,9.8,141,-1,0,43,1,0.1,0,0.3,5,0,3,0,2,0.2,37711,0,0,0,0,1350,83,0,0,250,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,0.8,0.8,0.9,0.7,0.9,0.7,44
,Fernandinho,MID,MCI,5300000,4,77,2.9,5.47169811320755E-07,1.45283018867925E-05,0,549754,5,15,0,0,0,1,0,14.5,1300,-2,0,77,2,0.2,0,1.3,4,0,12,0,3,3,345819,0,0,0,1,2273,780,0,0,426,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0,2.6,4.1,2.3,2.5,2.2,111
Roberto,Firmino,FWD,LIV,9300000,8,149,4.8,5.16129032258064E-07,1.60215053763441E-05,0,2688965,0,14,0,0,0,12,0,16.2,6364,-2,-1,149,2,0.9,0,8.7,22,0,17,0,7,17.4,1742663,0,0,0,3,2336,133700,1,0,610,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,5.4,5.8,5.3,6.3,5.3,5.9,238.2
Phil,Foden,MID,MCI,4500000,3,13,0.40625,9.02777777777778E-08,2.88888888888889E-06,0,18807,0,0,0,0,0,0,0,2.9,192,-5,0,13,5,0.3,0,1.3,0,0,1,0,0,0.1,8179,0,0,0,0,188,193,0,0,58,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0,0.2,0.4,0.2,0.2,0.2,26.2
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,23340,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5733,0,0,0,0,0,2,0,0,0,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4200000,0,0,0,0,0,0,48604,0,0,0,0,0,0,0,0,181,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,8919,0,0,0,0,0,68,0,0,0,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4600000,6,116,3.6,7.82608695652174E-07,2.52173913043478E-05,0,339227,1,47,0,106,0,0,0,25.2,14815,1,0,116,-1,0.6,0,2.7,11,0,7,0,0,6,423265,0,0,1,3,2880,4828,0,0,606,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,3.7,8.4,4.5,4.1,4.2,88.8
Timothy,Fosu-Mensah,DEF,FUL,4500000,1,7,0.212121212121212,4.71380471380471E-08,1.55555555555556E-06,0,38996,3,18,0,0,0,0,0,1.6,78,0,0,7,0,0.2,0,0.8,0,0,0,0,0,0.3,9570,1,0,0,0,726,38,0,0,92,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0.1,0.1,0.1,0.1,0.1,23.9
Juan,Foyth,DEF,TOT,5000000,0,26,0.8125,1.625E-07,5.2E-06,0,53684,2,9,0,0,0,1,0,5.2,145,0,0,26,0,0,0,0,3,0,2,0,0,0.2,58479,0,0,0,1,615,20,0,0,116,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,0.4,0.8,0.4,0.4,0.5,23.4
Simon,Francis,DEF,BOU,4300000,0,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,42613,1,24,0,0,0,0,0,9.3,96,-2,0,40,2,0,0,0,0,0,4,0,2,0.2,25402,0,0,0,0,1227,16,0,0,244,Burnley,Brighton,Fulham,Southampton,Tottenham,0,0,0,0,0,0,54.4
Ryan,Fraser,MID,BOU,6200000,2,145,4.5,7.25806451612903E-07,2.33870967741935E-05,0,2318634,2,53,0,0,0,6,0,23.4,17977,7,0,145,-7,0.9,0,5.7,18,0,7,0,10,24.4,3582671,0,0,0,5,2648,152617,0,0,603,Burnley,Brighton,Fulham,Southampton,Tottenham,6.1,3.8,6.3,4.1,4.6,4.5,231.3
,Fred,MID,MUN,5400000,5,35,1.09375,2.02546296296296E-07,6.48148148148148E-06,0,258046,2,14,0,0,0,1,0,6.5,563,-6,0,35,6,0.4,0,2.3,3,0,1,0,2,1.2,55700,0,0,0,0,814,112,0,0,153,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0.5,1,0.5,0.6,0.5,42.8
Ryan,Fredericks,DEF,WHU,4500000,0,17,0.53125,1.18055555555556E-07,3.77777777777778E-06,0,31034,3,13,0,0,0,0,0,3.8,573,-5,0,17,5,0.1,0,0.3,2,0,1,0,0,0.2,6820,0,0,0,1,775,18,0,0,99,Chelsea,Man Utd,Leicester,Tottenham,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,25.7
Christian,Fuchs,DEF,LEI,4100000,0,3,0.09375,2.28658536585366E-08,7.31707317073171E-07,0,37816,0,5,0,0,0,0,0,0.7,181,-4,0,3,4,0.1,0,0.3,0,0,0,0,0,0.4,9014,0,0,0,0,206,155,0,0,38,Huddersfield,Newcastle,West Ham,Arsenal,Man City,0,0,0,0,0,0,14.9
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.9,3.39285714285714E-07,4.10714285714286E-06,0,27064,0,12,0,0,0,1,0,4.1,27,-4,0,23,4,0,0,0,3,0,0,0,0,0.1,12452,0,0,0,1,468,2,0,0,56,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,0,0,0,0,0,0,30.8
Sam,Gallagher,FWD,SOU,4500000,1,4,0.129032258064516,2.8673835125448E-08,8.88888888888889E-07,0,8784,0,1,0,0,0,0,0,0.9,566,0,0,4,0,0.1,0,0.5,0,0,0,0,0,0.1,16319,0,0,0,0,32,1391,0,0,6,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,0.1,0.1,0.2,0.1,0.1,0.1,0
James,Garner,MID,MUN,4500000,0,1,0.03125,6.94444444444444E-09,2.22222222222222E-07,0,42,0,0,0,0,0,0,0,0.2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,1,6,0,0,3,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8366,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,273,0,0,0,0,0,6,0,0,0,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.3125,6.94444444444444E-08,2.22222222222222E-06,0,7481,0,1,0,8,0,0,0,2.2,30,0,0,10,0,0,0,0,0,0,1,0,0,0,7829,0,0,0,0,180,21,0,0,48,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,0.2,0.4,0.2,0.2,0.2,5.5
Rachid,Ghezzal,MID,LEI,5000000,1,28,0.875,1.75E-07,5.6E-06,0,39130,3,13,0,0,0,1,0,5.6,42,-5,0,28,5,0.1,0,0.7,2,0,1,0,0,0.1,30435,0,0,0,0,733,44,0,0,112,Huddersfield,Newcastle,West Ham,Arsenal,Man City,0.4,0.4,0.4,0.4,0.4,0.4,68.3
Morgan,Gibbs-White,MID,WOL,4300000,0,30,0.9375,2.18023255813953E-07,6.97674418604651E-06,0,68149,1,11,0,0,0,0,0,7,1156,-2,0,30,2,0.1,0,0.3,0,0,3,0,1,0.5,72708,0,0,0,0,544,71,0,0,80,Southampton,Brighton,Arsenal,Watford,Fulham,0,0.5,1,0.5,0.5,0.5,23.3
Ben,Gibson,DEF,BUR,4800000,0,6,0.1875,3.90625E-08,1.25E-06,0,16639,1,3,0,0,0,1,0,1.3,41,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,2107,0,0,0,0,62,45,0,0,17,Bournemouth,Cardiff City,Chelsea,Man City,Everton,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,1388,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2117,0,0,0,0,0,57,0,0,0,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,7,51,2.2,2.85714285714286E-07,6.62337662337662E-06,0,223219,1,5,0,0,0,2,0,6.6,1190,-3,0,51,3,0.3,0,2,2,0,6,0,4,2,111234,0,0,0,0,784,7036,0,0,164,West Ham,Liverpool,Burnley,Man Utd,Watford,2.2,1.1,2.4,1.7,2.1,1.6,86
Angel,Gomes,MID,MUN,5000000,0,1,0.03125,6.25E-09,2E-07,0,420,0,1,0,0,0,0,0,0.2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,9,19,0,0,3,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0,0,0,0,0,2.3
Heurelho,Gomes,GLK,WAT,4200000,0,0,0,0,0,0,15347,0,0,0,0,0,0,0,0,83,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,3309,0,0,0,0,0,36,0,0,0,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4800000,0,52,1.625,3.38541666666667E-07,1.08333333333333E-05,0,343599,2,4,0,0,0,0,0,10.8,294,-2,0,52,2,0,0,0,2,0,7,0,0,1,344034,0,0,0,0,1047,65,0,0,259,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,0,1.7,1.3,1.4,0.8,1.4,34.5
Dan,Gosling,MID,BOU,4700000,1,39,1.9,4.04255319148936E-07,8.29787234042553E-06,0,9457,6,28,0,0,0,0,0,8.3,80,-3,0,39,3,0.1,0,0.3,0,0,3,0,2,0.1,6545,0,0,0,0,1444,145,0,0,178,Burnley,Brighton,Fulham,Southampton,Tottenham,1.8,1,1.9,1,1.1,1.1,55.1
Karlan,Grant,FWD,HUD,5000000,2,25,0.78125,1.5625E-07,5E-06,0,2181,0,7,0,0,0,2,0,5,579,0,0,25,0,1.1,0,5.3,3,0,1,0,1,0.1,7937,0,0,0,1,398,3084,0,0,77,Leicester,Tottenham,Watford,Liverpool,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,30.6
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,1134,0,0,0,0,0,0,0,0,15,-2,1,0,2,0,0,0,0,0,0,0,0,0,874,0,0,0,0,0,13,-1,0,0,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,8,60,2.6,4.40677966101695E-07,1.01694915254237E-05,0,145748,2,17,0,0,0,5,0,10.2,886,-1,0,60,1,0.6,0,3.3,5,0,3,0,2,0.5,129056,0,0,0,0,973,671,0,0,191,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,2.9,4.9,2.4,1.7,2.8,84.2
Demarai,Gray,MID,LEI,5400000,3,76,2.6,4.81481481481482E-07,1.40740740740741E-05,0,224146,2,25,0,0,0,4,0,14.1,1473,-1,0,76,1,0.4,0,2,3,0,6,0,1,1.1,210693,0,0,0,0,1725,2920,0,0,222,Huddersfield,Newcastle,West Ham,Arsenal,Man City,2.6,2.5,1.9,2.3,1.3,1.7,112.8
Mason,Greenwood,FWD,MUN,4500000,0,1,0.03125,6.94444444444444E-09,2.22222222222222E-07,0,2032,0,0,0,0,0,0,0,0.2,658,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,4470,0,0,0,0,10,532,0,0,2,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0,0,0,0,0,0.3
Pascal,Gro?,MID,BHA,6700000,0,58,1.87096774193548,2.79248916706789E-07,8.65671641791045E-06,0,373966,0,22,0,0,0,2,0,8.7,639,-3,0,58,3,0,1,0,9,0,2,0,2,1.4,78413,0,0,0,1,1361,44,0,0,263,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,3.3,1.8,1.7,0.9,1,126.4
Vicente,Guaita,GLK,CRY,4200000,12,54,1.6875,4.01785714285714E-07,1.28571428571429E-05,0,94984,2,13,0,38,0,0,0,12.9,1908,-3,0,54,3,1,0,4.3,4,0,5,0,0,1.8,186068,0,0,0,1,1214,12266,0,0,248,Newcastle,Man City,Arsenal,Everton,Cardiff City,1,1,0.8,1.6,1.5,1.1,26.3
Johann Berg,Gudmundsson,MID,BUR,5500000,1,84,3.4,6.18181818181818E-07,1.52727272727273E-05,0,392840,2,36,0,0,0,3,0,15.3,827,-5,0,84,5,0.6,0,3.3,6,0,5,0,6,1.1,338126,0,0,0,1,1627,1259,0,0,311,Bournemouth,Cardiff City,Chelsea,Man City,Everton,2.6,3.7,1.9,2.5,2.3,3.8,132.4
Matteo,Guendouzi,MID,ARS,4400000,3,41,1.6,3.63636363636364E-07,9.31818181818182E-06,0,264972,5,25,0,0,0,0,0,9.3,1542,-1,0,41,1,0.3,0,1.5,0,0,3,0,0,1.8,264857,0,0,0,0,1778,1238,0,0,274,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,0.8,0.8,1.9,0.8,1.4,0.8,66.4
Idrissa,Gueye,MID,EVE,4700000,3,60,2.2,4.68085106382979E-07,1.27659574468085E-05,0,29593,5,28,0,0,0,0,0,12.8,234,-3,0,60,3,0.6,0,2.7,0,0,9,0,1,0.3,13622,0,0,0,0,2322,588,0,0,371,Arsenal,Fulham,Man Utd,Crystal Palace,Burnley,1.9,1.5,1.4,1.6,2,1.1,81.3
Ilkay,Gundogan,MID,MCI,5500000,3,88,2.75,5E-07,1.6E-05,0,513401,2,13,0,0,0,5,0,16,11332,0,-1,88,0,0.3,0,1.7,8,0,9,0,2,2.4,531646,0,0,0,1,1591,1785,1,0,402,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0,2.4,3.7,2.1,2.3,2,145.3
Angus,Gunn,GLK,SOU,4300000,6,37,1.19354838709677,2.77569392348087E-07,8.6046511627907E-06,0,20824,0,6,0,21,0,0,0,8.6,1012,-2,0,37,2,1,0,4.5,4,0,3,0,0,0.5,34141,0,0,1,2,540,6014,0,0,140,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,0.7,0.8,1.2,0.7,0.6,0.9,16.7
Aron,Gunnarsson,MID,CAR,4400000,3,56,2.5,5.68181818181818E-07,1.27272727272727E-05,0,114632,4,32,0,0,0,1,0,12.7,1880,-1,0,56,1,0.5,0,2,3,0,6,0,1,0.7,88275,0,0,0,1,1799,182,0,0,242,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,3.3,1.7,1.8,2.2,1.5,67.9
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,9434,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14821,0,0,0,0,0,249,0,0,0,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4300000,0,50,1.5625,3.63372093023256E-07,1.16279069767442E-05,0,6666,1,32,0,0,0,0,0,11.6,41,-2,0,50,2,0,0,0,1,0,4,0,0,0.1,4685,0,0,0,0,1747,37,0,0,295,Leicester,Tottenham,Watford,Liverpool,Man Utd,1,1.1,1.1,0.9,1,1,72.1
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1608,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,1,0,0,0,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,3900000,2,7,0.21875,5.60897435897436E-08,1.79487179487179E-06,0,381769,0,13,0,17,0,0,0,1.8,4627,-1,0,7,1,0.2,0,0.7,0,0,0,0,0,6,514324,0,0,0,0,372,7177,0,0,67,Leicester,Tottenham,Watford,Liverpool,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,11.6
Kadeem,Harris,MID,CAR,4500000,0,23,0.71875,1.59722222222222E-07,5.11111111111111E-06,0,2508,1,6,0,0,0,1,0,5.1,21,0,0,23,0,0,0,0,0,0,1,0,1,0,2869,0,0,0,0,355,16,0,0,77,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0.8,0.4,0.4,0.4,0.4,26
Joe,Hart,GLK,BUR,4200000,0,69,3.6,8.57142857142857E-07,1.64285714285714E-05,0,593479,0,41,0,77,0,0,0,16.4,4435,-3,0,69,3,0,0,0,7,0,4,0,0,4.7,544758,0,0,1,2,1710,1186,0,0,378,Bournemouth,Cardiff City,Chelsea,Man City,Everton,2.4,5.2,4,3.9,4.2,3.7,60.3
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,20128,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20574,0,0,0,0,0,1,0,0,0,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,2,52,2.7,6.13636363636364E-07,1.18181818181818E-05,0,76968,2,19,0,0,0,1,0,11.8,12788,-1,0,52,1,0.4,0,1.7,4,0,5,0,3,2,188541,0,0,0,1,1352,385,0,1,222,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,0,2.1,2.6,1.9,1.8,2.2,71.3
Eden,Hazard,MID,CHE,11100000,15,199,6.4,5.76576576576577E-07,1.79279279279279E-05,0,3210632,2,30,0,0,0,14,0,18.1,19824,6,-1,199,-6,0.6,0,6.8,28,0,10,0,12,34.3,4363213,0,0,0,7,2447,188016,1,0,728,West Ham,Liverpool,Burnley,Man Utd,Watford,8.7,5.4,9.3,6.5,8.4,7.4,354.2
