FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,2294,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,397,0,0,0,0,0,12,0,0,0,Everton,Wolverhampton,Huddersfield,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,0,10,0.714285714285714,1.5527950310559E-07,2.17391304347826E-06,0,24311,0,1,0,0,0,0,0,2.2,398,-4,0,10,4,0.6,0,2.7,2,0,1,0,0,0.2,6287,0,0,0,0,180,27,0,0,48,Arsenal,Fulham,Liverpool,Cardiff City,Huddersfield,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,6.9
,David Luiz,DEF,CHE,5600000,6,58,4.1,7.32142857142857E-07,1.03571428571429E-05,0,210473,1,11,0,0,0,0,0,10.4,9172,1,0,58,-1,0.9,0,5.3,6,0,7,0,0,6.2,308904,0,0,0,0,1260,14141,0,0,302,Wolverhampton,Man City,Brighton,Leicester,Watford,5.1,4.3,4.3,4.4,4.4,5.3,4.5,3.9,3.2,3.5,5.2,4.3,5.5,4.6,4,5,4.9,5.1,4.2,4.7,4.4,4.9,4.8,4.3,54.3
,David Silva,MID,MCI,8700000,1,67,5.6,6.4367816091954E-07,7.70114942528736E-06,0,538657,1,5,0,0,0,5,0,7.7,51286,2,0,67,-2,0.7,0,6.3,8,0,6,0,2,11.7,910995,0,0,0,1,935,52924,0,0,301,Watford,Chelsea,Everton,Crystal Palace,Leicester,6.3,5.1,7.2,6.7,6.2,7.1,5.8,7.1,7.6,7.8,6.4,5.1,4.8,6.4,6.2,7.1,6.1,6.4,7.3,7.6,5.4,6.8,6.6,5.9,144.6
Ben,Davies,DEF,TOT,5600000,0,23,2.1,3.75E-07,4.10714285714286E-06,0,350932,1,12,0,0,0,0,0,4.1,2600,-4,0,23,4,0.5,0,2.7,0,0,2,0,0,2.2,34427,0,0,0,0,809,5586,0,0,133,Southampton,Leicester,Burnley,Everton,Bournemouth,1.5,1.7,1.4,2,1.2,1.7,2.3,1.5,1.5,1.6,1.2,1.4,1.6,2,1,1.7,1.4,1.8,2,2.1,1.7,1.3,1.3,2.4,38.6
Tom,Davies,MID,EVE,5200000,0,11,0.785714285714286,1.51098901098901E-07,2.11538461538462E-06,0,9940,2,7,0,0,0,0,0,2.1,156,-3,0,11,3,0,0,0,0,0,1,0,0,0.1,2926,0,0,0,0,496,100,0,0,62,Newcastle,Watford,Man City,Tottenham,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.3
Steven,Davis,MID,SOU,4600000,1,2,0.142857142857143,3.1055900621118E-08,4.34782608695652E-07,0,6282,0,1,0,0,0,0,0,0.4,82,-4,0,2,4,0.1,0,0.3,0,0,0,0,0,0.1,1097,0,0,0,0,7,38,0,0,6,Tottenham,Cardiff City,Arsenal,Huddersfield,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Kevin,De Bruyne,MID,MCI,9700000,0,2,0.142857142857143,1.47275405007364E-08,2.06185567010309E-07,0,1334620,1,0,0,0,0,0,0,0.2,1337,-3,0,2,3,0,0,0,0,0,0,0,0,3.2,160553,0,0,0,0,81,176,0,0,8,Watford,Chelsea,Everton,Crystal Palace,Leicester,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
David,De Gea,GLK,MUN,5700000,2,41,2.9,5.08771929824561E-07,7.19298245614035E-06,0,872604,0,23,0,48,0,0,0,7.2,19519,-3,0,41,3,0.5,0,3,1,0,2,0,0,15.5,100220,0,0,0,0,1260,901,0,0,236,Arsenal,Fulham,Liverpool,Cardiff City,Huddersfield,1.8,2.8,2.8,3.5,3.5,2.2,2.8,3.3,3.4,2.6,2.6,2.4,3.1,3.3,2.7,1.8,2.5,2.9,3.1,2.5,3,2.9,3.9,4.1,34.6
Troy,Deeney,FWD,WAT,5900000,1,34,3.1,5.25423728813559E-07,5.76271186440678E-06,0,411225,1,15,0,0,0,2,0,5.8,6439,-1,0,34,1,0.2,0,1.3,4,0,1,0,1,2.5,430231,0,0,0,1,893,1456,0,0,114,Man City,Everton,Cardiff City,West Ham,Chelsea,2.6,2.1,4,3.3,2.5,3,2.7,2.9,3.7,2.7,2.4,3.7,2.8,1.8,3.1,2.1,3.5,3.3,4.6,3.5,2.9,2.9,2.2,3.4,72.1
Jermain,Defoe,FWD,BOU,5600000,0,4,0.285714285714286,5.10204081632653E-08,7.14285714285714E-07,0,38028,0,2,0,0,0,0,0,0.7,428,-4,0,4,4,0.1,0,0.3,0,0,0,0,0,0.4,8227,0,0,0,0,22,223,0,0,12,Huddersfield,Liverpool,Wolverhampton,Brighton,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Steven,Defour,MID,BUR,5400000,1,10,0.714285714285714,1.32275132275132E-07,1.85185185185185E-06,0,1211,0,14,0,0,0,0,0,1.9,52,-1,0,10,1,0.2,0,1.3,0,0,0,0,0,0,803,0,0,0,0,449,55,0,0,70,Liverpool,Brighton,Tottenham,Arsenal,Everton,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.9
Fabian,Delph,DEF,MCI,5300000,1,22,1.57142857142857,2.96495956873315E-07,4.15094339622642E-06,0,37954,0,0,0,0,0,0,0,4.2,2049,-2,0,22,2,0.4,0,2.3,2,0,3,0,0,0.5,42550,0,0,0,0,293,1795,0,0,104,Watford,Chelsea,Everton,Crystal Palace,Leicester,0.9,1.2,1.8,1,0.9,0.9,1.3,1.2,1.6,1,0.8,1.2,1.1,0.9,0.8,1.2,1.1,0.8,1.8,1.3,1.1,0.9,1,0.9,10
Mousa,Dembele,MID,TOT,4900000,0,14,1,2.04081632653061E-07,2.85714285714286E-06,0,72460,1,6,0,0,0,0,0,2.9,1016,-1,0,14,1,0,0,0,0,0,1,0,0,0.9,23418,0,0,0,0,512,32,0,0,74,Southampton,Leicester,Burnley,Everton,Bournemouth,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,7.1
Leander,Dendoncker,MID,WOL,4300000,0,0,0,0,0,0,26303,0,0,0,0,0,0,0,0,1003,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,16986,0,0,0,0,0,813,0,0,0,Chelsea,Newcastle,Bournemouth,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurent,Depoitre,FWD,HUD,5100000,1,19,1.5,2.94117647058824E-07,3.72549019607843E-06,0,57776,1,14,0,0,0,0,0,3.7,1202,-4,0,19,4,0.2,0,0.8,0,0,0,0,1,0.5,14496,0,0,0,0,579,836,0,0,25,Bournemouth,Arsenal,Newcastle,Southampton,Man Utd,1,1.1,0.8,1,1.2,1.6,1.1,1,0.8,1.1,0.8,1,1.1,0.8,0.8,1,1.3,1,0.8,1,1,0.8,1,1.1,27.9
Gerard,Deulofeu,MID,WAT,5400000,1,20,1.42857142857143,2.64550264550265E-07,3.7037037037037E-06,0,44098,1,4,0,0,0,1,0,3.7,8551,-1,0,20,1,0.4,0,2,0,0,2,0,1,0.7,63176,0,0,0,0,413,1337,0,0,52,Man City,Everton,Cardiff City,West Ham,Chelsea,0.7,0.7,1,0.7,0.7,1,0.7,0.9,1,0.7,0.7,1,0.7,0.7,0.8,0.7,1.1,0.7,1,0.8,0.9,0.9,0.7,0.8,33.6
Fousseni,Diabate,MID,LEI,4600000,0,0,0,0,0,0,2848,0,0,0,0,0,0,0,0,31,-4,1,0,4,0,0,0,0,0,0,0,0,0,910,0,0,0,0,0,28,-1,0,0,Fulham,Tottenham,Crystal Palace,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama,Diakhaby,MID,HUD,4600000,0,9,0.642857142857143,1.39751552795031E-07,1.95652173913043E-06,0,2582,0,6,0,0,0,0,0,2,36,-4,0,9,4,0,0,0,0,0,1,0,0,0,687,0,0,0,0,230,17,0,0,17,Bournemouth,Arsenal,Newcastle,Southampton,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5
Mohamed,Diame,MID,NEW,4900000,2,30,2.1,4.28571428571429E-07,6.12244897959184E-06,0,5558,2,19,0,0,0,0,0,6.1,187,-1,0,30,1,0.4,0,2,0,0,4,0,0,0.1,3803,0,0,0,0,1234,96,0,0,82,Everton,Wolverhampton,Huddersfield,Fulham,Liverpool,1.1,1.5,2,1.6,1.1,1.5,1.1,1.1,1.5,1,1.5,1.7,1.5,1.5,1.7,1.5,1.5,1.5,1.3,1.5,1.7,1.4,1.1,1.6,32.9
Grady,Diangana,MID,WHU,4500000,0,12,0.857142857142857,1.9047619047619E-07,2.66666666666667E-06,0,7722,0,7,0,0,0,0,0,2.7,3074,0,0,12,0,0.2,0,0.7,0,0,1,0,1,0.3,23316,0,0,0,0,309,303,0,0,43,Cardiff City,Crystal Palace,Fulham,Watford,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,18.3
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,2655,0,0,0,0,0,0,0,0,51,-3,0,0,3,0,0,0,0,0,0,0,0,0,974,0,0,0,0,0,34,0,0,0,Watford,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,7,35,3.2,6.66666666666667E-07,7.29166666666667E-06,0,129658,2,11,0,0,0,2,0,7.3,1831,-2,0,35,2,0.6,0,3,1,0,4,0,0,1.7,97743,0,0,0,0,937,11534,0,0,171,Southampton,Leicester,Burnley,Everton,Bournemouth,3.2,3,2.9,2.2,2.8,2.8,2.7,2.2,3,2.9,2.9,2.6,3.3,2.3,2.5,3.5,2.6,2.2,3.3,2.9,1.9,2.4,2.9,2.9,38.6
Lucas,Digne,DEF,EVE,4900000,2,41,3.4,6.93877551020408E-07,8.36734693877551E-06,0,133016,1,11,0,0,0,0,0,8.4,3168,-1,0,41,1,1,0,5,3,0,4,0,1,3.3,159360,0,0,0,0,979,23671,0,0,229,Newcastle,Watford,Man City,Tottenham,Burnley,3.5,4.3,2.4,4.1,2.4,2.4,3.9,3.4,2.5,4,4.4,2.5,3.9,3.4,4.5,2.7,4.3,2.8,2.9,2.2,4.1,3.3,3.9,3.3,69.9
Issa,Diop,DEF,WHU,4300000,6,25,2.1,4.88372093023256E-07,5.81395348837209E-06,0,33016,1,16,0,0,0,0,0,5.8,659,-2,0,25,2,0.6,0,2.7,0,0,2,0,0,0.7,22959,1,0,0,0,1080,5920,0,0,185,Cardiff City,Crystal Palace,Fulham,Watford,Southampton,2.6,1.5,1.5,1.7,1.6,1.6,2.1,1,1.2,2,1.8,2.1,1.6,1.6,1.3,2.2,2.1,2.5,2,1.9,1.5,2.1,1.5,1.6,34
Matt,Doherty,DEF,WOL,4900000,7,62,4.4,8.97959183673469E-07,1.26530612244898E-05,0,330929,1,17,0,0,0,2,0,12.7,24464,4,0,62,-4,0.6,0,3,9,0,4,0,2,17.5,1250856,1,0,0,3,1219,36196,0,0,242,Chelsea,Newcastle,Bournemouth,Liverpool,Fulham,5.4,5.1,4.3,5.7,4.4,5.8,5,4.7,5,4.7,5.2,4.5,3.8,6.1,6.4,5.5,3.7,4.7,5.2,4.7,6.1,4.8,5.3,5.1,87.4
Abdoulaye,Doucoure,MID,WAT,5900000,2,45,3.2,5.42372881355932E-07,7.6271186440678E-06,0,122945,2,19,0,0,0,0,0,7.6,6375,-1,0,45,1,0.3,0,2,6,0,3,0,4,1.4,82596,1,0,0,1,1260,767,0,0,210,Man City,Everton,Cardiff City,West Ham,Chelsea,2,1.8,3.5,2.8,2.2,3.4,2.5,3.3,3.4,2.5,2.3,3.4,2.2,1.8,3.1,1.6,3.7,2.4,3.6,2.9,3.3,3.3,1.9,2.9,61.4
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2618,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1,0,0,0,Chelsea,Newcastle,Bournemouth,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,18,0,0,0,Newcastle,Watford,Man City,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4700000,0,0,0,0,0,0,7067,0,0,0,0,0,0,0,0,82,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1418,0,0,0,0,0,36,0,0,0,Wolverhampton,Man City,Brighton,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,1,52,3.7,7.4E-07,1.04E-05,0,17335,0,19,0,38,0,0,0,10.4,1681,0,0,52,0,0.5,0,2.3,5,0,4,0,0,0.6,23240,0,0,0,0,1260,300,0,0,243,Everton,Wolverhampton,Huddersfield,Fulham,Liverpool,4.5,4.1,5.3,3.8,4.2,4,3.7,4.6,5.1,3.5,4.9,4.6,4.5,3.5,4.3,5.3,3.2,2.9,3.6,3.9,3.6,3.9,4.2,3.7,32.1
Shane,Duffy,DEF,BHA,4700000,10,58,4.1,8.72340425531915E-07,1.23404255319149E-05,0,150980,3,20,0,0,0,3,0,12.3,5852,2,0,58,-2,0.9,0,4,5,0,3,0,2,8.1,435519,0,0,0,2,1260,37968,0,0,268,Crystal Palace,Burnley,Chelsea,Bournemouth,Arsenal,5,3.5,5.4,2.7,3.8,6.1,3.9,5.6,4.1,3.2,5.4,5,4.3,3.5,5.8,4.6,6.1,5.1,4.6,4.4,4.2,4.6,2.5,4.9,67.4
Paul,Dummett,DEF,NEW,4400000,0,32,3.2,7.27272727272727E-07,7.27272727272727E-06,0,13980,0,10,0,0,0,0,0,7.3,816,-1,0,32,1,0.2,0,0.7,0,0,4,0,0,0.2,10183,0,0,0,0,900,9,0,0,165,Everton,Wolverhampton,Huddersfield,Fulham,Liverpool,0,3.3,4.6,3,3.4,3.2,3,3.8,4.4,2.8,4,3.7,3.8,2.8,3.5,4.4,2.5,2.3,2.8,3.2,2.9,3.2,3.4,2.9,26.5
Lewis,Dunk,DEF,BHA,4500000,2,45,3.5,7.77777777777778E-07,1E-05,0,122213,2,17,0,0,0,2,0,10,9433,0,0,45,0,1,0,4.7,5,0,3,0,0,4.6,224820,0,0,0,1,1099,11950,0,0,229,Crystal Palace,Burnley,Chelsea,Bournemouth,Arsenal,4,2.7,4.4,2.1,3,5.2,3.1,4.6,3.2,2.5,4.4,4,3.4,2.7,4.9,3.6,5.2,4.1,3.6,3.5,3.3,3.6,1.9,3.9,44.9
Erik,Durm,DEF,HUD,4400000,1,21,1.5,3.40909090909091E-07,4.77272727272727E-06,0,9279,0,13,0,0,0,0,0,4.8,424,-1,0,21,1,0.7,0,3.3,2,0,1,0,1,0.1,2356,0,0,0,1,689,101,0,0,108,Bournemouth,Arsenal,Newcastle,Southampton,Man Utd,0.8,0.8,0.8,0.9,1.1,0.8,0.8,1.4,0.8,1.5,1.2,0.8,1,1,0.9,0.8,1.1,1.3,0.8,1.3,1,1,0.9,0.9,28.8
Bruno,Ecuele Manga,DEF,CAR,4400000,2,29,2.1,4.77272727272727E-07,6.59090909090909E-06,0,5600,0,27,0,0,0,0,0,6.6,187,-1,0,29,1,0.5,0,2,0,0,2,0,1,0.1,4259,0,0,0,0,1260,109,0,0,209,West Ham,Southampton,Watford,Man Utd,Crystal Palace,1.4,1.9,1.3,1.9,1.7,1.2,1.9,2.5,1.4,1,1.5,1.2,2,2.8,1.6,1.7,1.2,2.1,1.2,1.2,2.2,1.1,1.8,1.5,38.9
,Ederson,GLK,MCI,5800000,2,70,5,8.62068965517241E-07,1.20689655172414E-05,0,435787,0,6,0,20,0,0,0,12.1,23632,3,0,70,-3,0.6,0,3.3,4,0,8,0,1,26.5,883980,0,0,0,1,1260,12649,0,0,263,Watford,Chelsea,Everton,Crystal Palace,Leicester,5.8,6.5,7.5,6,5.6,5.7,6.8,6.7,6.9,6,4.6,6.5,5.8,5.7,4.6,6.5,6.3,5.3,7.3,6.8,6.2,5.6,6,5.6,21.6
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,8642,0,0,0,0,0,0,0,0,155,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1011,0,0,0,0,0,40,0,0,0,Everton,Wolverhampton,Huddersfield,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,144121,0,0,0,0,0,0,0,0,2988,-2,0,0,2,0,0,0,0,0,0,0,0,2.3,83954,0,0,0,0,0,838,0,0,0,Man Utd,Huddersfield,Southampton,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,6100000,0,19,2.1,3.44262295081967E-07,3.11475409836066E-06,0,22110,0,3,0,0,0,0,0,3.1,191,-4,1,19,4,0,0,0.3,0,0,4,0,0,0.1,3775,0,0,0,0,535,27,-1,0,60,Tottenham,Cardiff City,Arsenal,Huddersfield,West Ham,1.3,1.2,1.4,1.8,1.4,1,1,1.3,1.7,1.5,1.5,1.8,1.3,1.9,1.3,1.1,1.3,1.2,1.2,1.7,1.9,1.6,1.5,1.7,43.8
,Emerson,DEF,CHE,5200000,0,0,0,0,0,0,6894,0,0,0,0,0,0,0,0,105,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1086,0,0,0,0,0,94,0,0,0,Wolverhampton,Man City,Brighton,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,13543,0,0,0,0,0,0,0,0,221,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5493,0,0,0,0,0,79,0,0,0,Chelsea,Newcastle,Bournemouth,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9200000,5,38,3.5,3.80434782608696E-07,4.1304347826087E-06,0,848736,0,14,0,0,0,0,0,4.1,3821,-3,0,38,3,0.6,0,5.3,3,0,1,0,5,5.1,218528,0,0,0,0,761,46024,0,0,170,Southampton,Leicester,Burnley,Everton,Bournemouth,3.6,3.4,3.4,2.5,3.2,3.3,3.1,2.6,3.5,3.3,3.4,3,3.8,2.7,2.8,4,3,2.6,3.7,3.3,2.3,2.8,3.4,3.3,67.7
Neil,Etheridge,GLK,CAR,4500000,3,49,3.5,7.77777777777778E-07,1.08888888888889E-05,0,230222,1,27,0,48,0,0,0,10.9,6366,0,0,49,0,0.6,0,2.7,3,0,2,0,0,5.7,429188,0,0,2,1,1260,633,0,0,268,West Ham,Southampton,Watford,Man Utd,Crystal Palace,3.2,4,2.9,4.1,3.8,2.9,4.1,4.9,3.2,2,3.4,2.9,4.3,5.2,3.5,3.8,2.9,4.3,2.9,2.8,4.5,2.6,3.9,3.3,41.4
Jonny,Evans,DEF,LEI,4800000,6,29,2.07142857142857,4.31547619047619E-07,6.04166666666667E-06,0,15738,1,5,0,0,0,0,0,6,443,-2,0,29,2,1,0,4.7,0,0,4,0,0,0.4,11278,0,0,0,0,601,1788,0,0,128,Fulham,Tottenham,Crystal Palace,Chelsea,Man City,1.3,1.7,1.9,1.8,1.6,2.7,1.7,1.7,1.8,1.6,1.7,1.9,1.6,2.2,1.5,1.7,1.4,1.3,2.4,1.4,1.6,1.1,1.4,1.8,16.5
Lukasz,Fabianski,GLK,WHU,4500000,8,53,3.8,8.44444444444444E-07,1.17777777777778E-05,0,389044,0,22,0,57,0,0,0,11.8,4812,0,0,53,0,1,0,4.3,8,0,2,0,0,14.4,256493,0,0,0,1,1260,42928,0,0,272,Cardiff City,Crystal Palace,Fulham,Watford,Southampton,5.4,3.8,3.7,4.2,4,4,4.8,2.7,3.2,4.7,4.4,5,4,4,3.3,4.9,4.7,5.5,4.7,4.5,3.8,5,3.9,4.1,41.9
,Fabinho,MID,LIV,5500000,2,10,0.714285714285714,1.2987012987013E-07,1.81818181818182E-06,0,42339,2,2,0,0,0,0,0,1.8,306,-5,0,10,5,0.4,0,2,0,0,2,0,0,0.4,7719,0,0,0,0,385,263,0,0,39,Burnley,Bournemouth,Man Utd,Wolverhampton,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,13.9
Cesc,Fabregas,MID,CHE,6300000,0,3,0.214285714285714,3.40136054421769E-08,4.76190476190476E-07,0,55575,0,0,0,0,0,0,0,0.5,244,-2,0,3,2,0,0,0.3,0,0,0,0,0,0.4,3675,0,0,0,0,48,167,0,0,17,Wolverhampton,Man City,Brighton,Leicester,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
,Fabri,GLK,FUL,4300000,0,8,0.571428571428571,1.32890365448505E-07,1.86046511627907E-06,0,17096,0,5,0,15,0,0,0,1.9,421,-2,0,8,2,0,0,0,2,0,0,0,0,0.3,13295,0,0,0,0,180,556,0,0,47,Leicester,Man Utd,West Ham,Newcastle,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,11.5
,Felipe Anderson,MID,WHU,7100000,10,64,4.6,6.47887323943662E-07,9.01408450704225E-06,0,216476,3,19,0,0,0,5,0,9.1,6764,1,-1,64,-1,1,0,7,9,0,3,0,1,11.5,671230,0,0,0,2,1147,274924,1,0,245,Cardiff City,Crystal Palace,Fulham,Watford,Southampton,5.3,4.8,5.1,5.1,5.7,5.4,5.7,4.5,5,5.5,4,6.1,5.5,3.4,5.2,4.6,5.2,5.1,4.1,4.8,4.7,4.9,5.5,5,104.8
Marouane,Fellaini,MID,MUN,4900000,1,23,2.1,4.28571428571429E-07,4.69387755102041E-06,0,70839,1,12,0,0,0,0,0,4.7,1486,-1,0,23,1,0.3,0,1.3,0,0,1,0,2,0.7,61255,0,0,0,0,680,2357,0,0,113,Arsenal,Fulham,Liverpool,Cardiff City,Huddersfield,1.3,1.8,1,1.2,1.6,1.5,2,1.4,1.8,1.6,1.4,1.5,1.2,1.9,1.8,1.4,1,1.6,1.6,1.3,1,1,1.9,1.7,33.5
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,11455,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0.1,216,0,0,0,0,0,5,0,0,0,Cardiff City,Crystal Palace,Fulham,Watford,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,1,39,3.5,7.95454545454545E-07,8.86363636363636E-06,0,13243,1,15,0,0,0,0,0,8.9,1924,-1,0,39,1,0.7,0,3.3,5,0,3,0,2,0.5,27886,0,0,0,0,990,1960,0,0,208,Everton,Wolverhampton,Huddersfield,Fulham,Liverpool,4.1,3.7,5,3.5,3.9,3.7,3.4,4.3,4.9,3.2,4.5,4.2,4.2,3.2,4,4.9,2.9,2.7,3.3,3.6,3.3,3.6,3.9,3.4,33.5
,Fernandinho,MID,MCI,5400000,2,48,3.4,6.2962962962963E-07,8.88888888888889E-06,0,292392,2,6,0,0,0,1,0,8.9,17024,-1,0,48,1,0.4,0,2.3,3,0,8,0,2,5.4,235329,0,0,0,1,1231,12539,0,0,243,Watford,Chelsea,Everton,Crystal Palace,Leicester,3,2.3,3.5,3.2,2.9,3.5,2.7,3.5,3.8,4,3.1,2.3,2.1,3,2.9,3.5,2.9,3,3.6,3.8,2.4,3.3,3.2,2.7,60.6
Roberto,Firmino,FWD,LIV,9200000,2,55,3.9,4.23913043478261E-07,5.97826086956522E-06,0,1592590,0,2,0,0,0,3,0,6,56993,-3,0,55,3,0.6,0,5.3,7,0,11,0,3,16.7,615049,0,0,0,1,1087,21768,0,0,213,Burnley,Bournemouth,Man Utd,Wolverhampton,Newcastle,4.3,3.8,4.9,3.5,4.2,4.8,3.1,3.5,3.8,4.3,4.6,4.7,4.5,4.8,3,5.1,4.6,3.7,4.1,3.6,3.9,4.2,4.3,4.1,90.7
Phil,Foden,MID,MCI,4600000,0,7,0.5,1.08695652173913E-07,1.52173913043478E-06,0,14423,0,0,0,0,0,0,0,1.5,213,-4,0,7,4,0.2,0,0.7,0,0,0,0,0,0.1,4280,0,0,0,0,86,139,0,0,28,Watford,Chelsea,Everton,Crystal Palace,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.8
