FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Helder,Costa,MID,WOL,4900000,1,14,2,4.08163265306122E-07,2.85714285714286E-06,0,37388,0,6,0,0,0,0,0,2.9,4921,-1,0,14,1,0.4,0,2,0,0,2,0,0,0.6,25087,0,0,0,0,448,1090,0,0,44,Crystal Palace,Watford,Brighton,Tottenham,Arsenal,2.3,1.9,1,1.2,1,1.9,1.2,1.1,1.8,2.2,1.4,1,1.1,1.7,1,1.5,1.5,1,1.9,1,1.8,1.8,1,1.6,1.1,1.3,1.3,2.1,1,1.9,1,17.7
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,51747,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0.6,196,0,0,0,0,0,18,0,0,0,Southampton,Man Utd,Burnley,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5200000,0,1,0.142857142857143,2.74725274725275E-08,1.92307692307692E-07,0,67567,1,1,0,0,0,0,0,0.2,2464,-3,0,1,3,0,0,0,0,0,0,0,0,0.7,2176,0,0,0,0,90,191,0,0,10,Brighton,Tottenham,Leicester,Burnley,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.7
,Cunningham,DEF,CAR,4300000,0,0,0,0,0,0,2865,1,7,0,0,0,0,0,0,125,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,264,0,0,0,0,180,24,0,0,15,Tottenham,Fulham,Liverpool,Leicester,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,79,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,313,0,0,0,0,0,16,0,0,0,Bournemouth,Wolverhampton,Huddersfield,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5400000,0,0,0,0,0,0,2074,0,0,0,0,0,0,0,0,285,-1,0,0,1,0,0,0,0,0,0,0,0,0,1718,0,0,0,0,0,97,0,0,0,Newcastle,Chelsea,Everton,Bournemouth,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loic,Damour,MID,CAR,4400000,0,0,0,0,0,0,2361,0,0,0,0,0,0,0,0,148,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1392,0,0,0,0,0,103,0,0,0,Tottenham,Fulham,Liverpool,Leicester,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4300000,0,8,1.14285714285714,2.6578073089701E-07,1.86046511627907E-06,0,583132,1,3,0,0,0,0,0,1.9,30235,-2,0,8,2,0,0,0,0,0,1,0,0,5.9,47718,0,0,0,0,270,185,0,0,42,Watford,Southampton,Fulham,Man Utd,Newcastle,0,0.8,0.6,0.8,0.6,0.6,0.6,0.9,1,0.6,1.2,0.6,0.6,0.8,0.6,0.8,0.9,0.6,0.6,1,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.7,0.6,0.7,0.6,9.1
,Danilo,DEF,MCI,5100000,0,0,0,0,0,0,38394,0,0,0,0,0,0,0,0,983,-4,0,0,4,0,0,0,0,0,0,0,0,0.4,2172,0,0,0,0,0,140,0,0,0,Liverpool,Burnley,Tottenham,Southampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4400000,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,9,0,0,0,Wolverhampton,Everton,Arsenal,Chelsea,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,1816,0,0,0,0,0,0,0,0,108,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,274,0,0,0,0,0,14,0,0,0,Man Utd,Brighton,Southampton,Watford,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4700000,0,2,0.285714285714286,6.0790273556231E-08,4.25531914893617E-07,0,21756,0,1,0,0,0,0,0,0.4,590,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,5055,0,0,0,0,90,78,0,0,16,Newcastle,Chelsea,Everton,Bournemouth,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
,David Luiz,DEF,CHE,5500000,3,27,3.9,7.09090909090909E-07,4.90909090909091E-06,0,135864,1,5,0,0,0,0,0,4.9,7855,0,0,27,0,0.7,0,3.7,3,0,3,0,0,4.3,136601,0,0,0,0,630,19951,0,0,147,Southampton,Man Utd,Burnley,Crystal Palace,Everton,4,4.2,3.9,3.2,5.2,4.7,4,4.2,3.7,4.1,4.1,3.2,5.3,4.5,3.8,3,2.7,4.7,3.5,5.5,3.9,3.2,5.1,4.1,5.1,4.3,3.7,4,4.9,4.2,3.6,23
,David Silva,MID,MCI,8500000,3,26,5.2,6.11764705882353E-07,3.05882352941176E-06,0,339858,1,3,0,0,0,2,0,3.1,60428,0,1,26,0,0.6,0,4.7,5,0,2,0,0,7.1,451417,0,0,0,1,419,12351,-1,0,127,Liverpool,Burnley,Tottenham,Southampton,Man Utd,3.9,6.2,5.8,7.1,5.5,5.4,7.7,5.3,4.4,6.4,6.1,5.1,6.3,5.7,6.8,7.3,7.3,6.1,4.7,4.7,6,4.9,6.9,6.2,5.6,6.6,7.8,5.1,5.8,5.9,5.4,71.9
Ben,Davies,DEF,TOT,5700000,0,6,0.857142857142857,1.50375939849624E-07,1.05263157894737E-06,0,318826,0,4,0,0,0,0,0,1.1,17155,-3,0,6,3,0,0,0,0,0,0,0,0,2.5,17465,0,0,0,0,276,472,0,0,49,Cardiff City,West Ham,Man City,Wolverhampton,Crystal Palace,0.6,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,20
Tom,Davies,MID,EVE,5300000,3,10,2,3.77358490566038E-07,1.88679245283019E-06,0,7576,1,6,0,0,0,0,0,1.9,323,-2,0,10,2,0.3,0,1.7,0,0,1,0,0,0.2,2097,0,0,0,0,426,256,0,0,55,Leicester,Crystal Palace,Man Utd,Brighton,Chelsea,1,1.7,1.2,2.1,1,1.8,1,1.9,1.9,1,1.2,1.1,1,1.5,2.3,1.2,1.7,1.9,1,1.1,1.1,1.4,1.7,1.1,1,1.6,1,1.4,2.2,1.6,1.1,11.5
Steven,Davis,MID,SOU,4700000,0,1,0.142857142857143,3.03951367781155E-08,2.12765957446809E-07,0,5201,0,1,0,0,0,0,0,0.2,195,-3,1,1,3,0.1,0,0.3,0,0,0,0,0,0.1,654,0,0,0,0,6,67,-1,0,3,Chelsea,Bournemouth,Newcastle,Man City,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Kevin,De Bruyne,MID,MCI,9700000,0,0,0,0,0,0,1196971,1,0,0,0,0,0,0,0,3212,-3,0,0,3,0,0,0,0,0,0,0,0,3.4,31944,0,0,0,0,30,3142,0,0,0,Liverpool,Burnley,Tottenham,Southampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
David,De Gea,GLK,MUN,5900000,1,20,2.9,4.91525423728814E-07,3.38983050847458E-06,0,603405,0,12,0,19,0,0,0,3.4,72684,-1,0,20,1,0.5,0,3,1,0,1,0,0,19.9,83560,0,0,0,0,630,5559,0,0,108,Newcastle,Chelsea,Everton,Bournemouth,Man City,2.1,3.4,3.1,1.8,2.5,1.7,2.8,1.9,2.2,2.6,4,2.8,2.8,3.2,3.3,3.4,2.3,2.5,2.2,2.9,3.8,2.6,2.1,2.1,2.4,2.9,2.5,2.9,2.9,3.8,3.6,14.7
Troy,Deeney,FWD,WAT,6100000,1,28,4,6.55737704918033E-07,4.59016393442623E-06,0,211652,1,8,0,0,0,2,0,4.6,34583,1,0,28,-1,0.3,0,1.7,4,0,1,0,1,5.6,408310,0,0,0,1,628,15167,0,0,94,Bournemouth,Wolverhampton,Huddersfield,Newcastle,Southampton,6,2.5,5.1,4.4,3.8,4.6,3.5,3.9,3.7,5,4.4,4.1,4.6,3.3,4.4,4.8,3.6,4.2,5.7,3.7,2.5,5,2.8,5.2,4.5,6,5.1,4.8,4.5,3.1,5.6,54
Jermain,Defoe,FWD,BOU,5700000,0,2,0.285714285714286,5.0125313283208E-08,3.50877192982456E-07,0,32462,0,2,0,0,0,0,0,0.4,1165,-3,0,2,3,0.1,0,0.3,0,0,0,0,0,0.5,5817,0,0,0,0,13,266,0,0,6,Watford,Southampton,Fulham,Man Utd,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Steven,Defour,MID,BUR,5400000,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,59,-1,0,0,1,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,87,0,0,0,Huddersfield,Man City,Chelsea,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,MCI,5300000,0,14,2,3.77358490566038E-07,2.64150943396226E-06,0,23982,0,0,0,0,0,0,0,2.6,11780,-2,0,14,2,0.9,0,4.7,2,0,2,0,0,0.4,23988,0,0,0,0,156,301,0,0,63,Liverpool,Burnley,Tottenham,Southampton,Man Utd,0,1.5,1.7,1.7,1.5,1.4,1.8,1,1.8,2.1,1.1,1.2,1.4,1.9,2,2.1,1.6,1.2,1.9,1.4,1.6,1,1.5,1.8,1,2.4,2,1.4,1.3,1.5,1.4,5.7
Mousa,Dembele,MID,TOT,4900000,1,10,1.4,2.85714285714286E-07,2.04081632653061E-06,0,53031,1,5,0,0,0,0,0,2,8365,-1,0,10,1,0.3,0,1.3,0,0,1,0,0,1.2,20499,0,0,0,0,418,354,0,0,59,Cardiff City,West Ham,Man City,Wolverhampton,Crystal Palace,0,0.7,0.7,0.7,1.7,0.7,0.7,0.9,0.7,0.7,0.7,1,0.8,0.9,0.7,0.8,0.8,0.8,0.7,0.8,0.7,0.7,1,0.7,0.7,0.9,0.8,0.7,0.7,0.7,0.7,6.2
Leander,Dendoncker,MID,WOL,4400000,0,0,0,0,0,0,18022,0,0,0,0,0,0,0,0,876,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,8294,0,0,0,0,0,582,0,0,0,Crystal Palace,Watford,Brighton,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurent,Depoitre,FWD,HUD,5200000,2,12,1.7,3.26923076923077E-07,2.30769230769231E-06,0,42705,0,9,0,0,0,0,0,2.3,2153,-3,1,12,3,0.5,0,2.7,0,0,0,0,1,0.6,5276,0,0,0,0,293,1342,-1,0,26,Burnley,Liverpool,Watford,Fulham,West Ham,1.2,0.9,1.1,1.8,1.3,0.8,1.8,1.1,1.2,1,1.2,1.6,1.8,1,1.2,0.8,1.4,1,1.1,1.5,0.9,1.5,1.7,1.5,1.5,1.1,1.2,1.2,0.8,1,1.3,12.9
Gerard,Deulofeu,MID,WAT,5400000,0,0,0,0,0,0,14283,0,0,0,0,0,0,0,0,343,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1218,0,0,0,0,0,278,0,0,0,Bournemouth,Wolverhampton,Huddersfield,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fousseni,Diabate,MID,LEI,4700000,0,0,0,0,0,0,2175,0,0,0,0,0,0,0,0,111,-3,1,0,3,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,100,-1,0,0,Everton,Arsenal,West Ham,Cardiff City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama,Diakhaby,MID,HUD,4800000,0,8,1.14285714285714,2.38095238095238E-07,1.66666666666667E-06,0,2046,0,6,0,0,0,0,0,1.7,103,-2,0,8,2,0.1,0,0.7,0,0,1,0,0,0,484,0,0,0,0,229,12,0,0,11,Burnley,Liverpool,Watford,Fulham,West Ham,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.7,0.6,1.2,0.6,0.6,0.6,0.6,0.6,0.7,2.6
Mohamed,Diame,MID,NEW,5000000,2,15,2.1,4.2E-07,3E-06,0,3615,1,10,0,0,0,0,0,3,354,0,0,15,0,0.5,0,2.3,0,0,2,0,0,0.1,2499,0,0,0,0,630,184,0,0,26,Man Utd,Brighton,Southampton,Watford,Bournemouth,1.8,1.8,1.8,1.6,2,1.6,1.2,1.3,1.6,2.4,1.6,1,1.5,1.1,1.1,1.5,1,1.6,1.5,1.6,1.3,1.5,1.4,1.3,1.4,1.4,1.4,1.7,1.5,1.2,1.5,14.8
Grady,Diangana,MID,WHU,4500000,1,1,0.142857142857143,3.17460317460317E-08,2.22222222222222E-07,0,27,0,0,0,0,0,0,0,0.2,27,0,0,1,0,0.2,0,1,0,0,0,0,0,0,90,0,0,0,0,1,90,0,0,3,Brighton,Tottenham,Leicester,Burnley,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Brahim,Diaz,MID,MCI,4800000,0,0,0,0,0,0,2083,0,0,0,0,0,0,0,0,112,-2,0,0,2,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,38,0,0,0,Liverpool,Burnley,Tottenham,Southampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,3,13,2.2,4.58333333333333E-07,2.70833333333333E-06,0,68460,1,5,0,0,0,0,0,2.7,3330,-2,0,13,2,0.5,0,2.3,0,0,2,0,0,1.5,27612,0,0,0,0,511,4609,0,0,80,Cardiff City,West Ham,Man City,Wolverhampton,Crystal Palace,1.6,1.6,1.1,1.6,3,1.1,1.5,1.8,1.5,1.4,1.4,2.1,1.7,1.8,1.2,1.7,1.7,1.7,1.3,1.8,1.2,1.4,2,1.5,1.1,2,1.7,1.1,1.3,1.4,1.5,14.8
Lucas,Digne,DEF,EVE,4800000,6,15,2.14285714285714,4.46428571428571E-07,3.125E-06,0,101477,1,6,0,0,0,0,0,3.1,2743,-2,0,15,2,0.5,0,2.3,2,0,1,0,1,1.6,29321,0,0,0,0,349,3768,0,0,88,Leicester,Crystal Palace,Man Utd,Brighton,Chelsea,1.1,1.4,1.8,2.7,1.7,2.8,1.1,1.7,1.9,1.1,1.8,1.2,1.3,1.9,2.2,1.3,2,2.5,1.1,1.7,2.1,2.3,1.5,2.3,1.3,1.6,1.1,1.9,2,1.8,1.6,26
Issa,Diop,DEF,WHU,4300000,2,10,2,4.65116279069767E-07,2.32558139534884E-06,0,25043,1,6,0,0,0,0,0,2.3,861,-2,0,10,2,0.8,0,3.3,0,0,1,0,0,0.6,7380,1,0,0,0,450,2803,0,0,66,Brighton,Tottenham,Leicester,Burnley,Huddersfield,1.4,1.4,1.2,1.5,2.1,1.3,1.6,2.4,1.1,1,1.6,1.4,1.3,2.2,1.2,1,1.4,1.9,2,1.4,1.1,1.4,2.2,1.8,2.1,1.7,1.8,1.5,1.7,1.7,1,13.9
Matt,Doherty,DEF,WOL,4600000,12,34,4.85714285714286,1.05590062111801E-06,7.39130434782609E-06,0,56080,0,6,0,0,0,0,0,7.6,8366,1,-1,34,-1,1.9,0,8.7,6,0,3,0,2,6,311857,1,0,0,2,608,148758,1,0,122,Crystal Palace,Watford,Brighton,Tottenham,Arsenal,6.4,6.3,5,6,3.6,6.6,5.7,6.9,5.5,6.8,7,3.8,5.7,5.1,4.2,6.1,6.4,5,5.8,3.2,6.3,7.1,5.8,5.5,4.7,6.3,4.9,7.3,3.9,6,4.4,42.5
Abdoulaye,Doucoure,MID,WAT,5900000,1,22,3.1,5.25423728813559E-07,3.72881355932203E-06,0,70247,1,8,0,0,0,0,0,3.7,5810,-1,0,22,1,0.6,0,3.7,4,0,1,0,2,1.5,35812,1,0,0,0,630,2406,0,0,118,Bournemouth,Wolverhampton,Huddersfield,Newcastle,Southampton,4.1,2,3.6,3.4,2.6,2.9,1.9,2.2,1.8,3.4,2.1,2.3,3.6,1.8,4.1,3.2,2.3,2.1,3.3,2.4,1.6,3,1.6,3.7,2.5,3.6,3.1,3.4,3.6,1.6,3,30.7
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2495,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,2,0,0,0,Crystal Palace,Watford,Brighton,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,65,0,0,0,Leicester,Crystal Palace,Man Utd,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4800000,0,0,0,0,0,0,5933,0,0,0,0,0,0,0,0,262,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,929,0,0,0,0,0,61,0,0,0,Southampton,Man Utd,Burnley,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,2,25,3.6,7.2E-07,5E-06,0,7932,0,10,0,18,0,0,0,5,1155,0,0,25,0,0.9,0,4.3,3,0,2,0,0,0.5,9360,0,0,0,0,630,898,0,0,118,Man Utd,Brighton,Southampton,Watford,Bournemouth,4.7,4.6,3.9,3.4,3.8,3.8,3.5,4,4.2,5.1,3.1,3.6,3.1,3.4,4.6,4.6,2.9,4.5,4,3.9,3.2,3.9,4.3,2.6,3,2.5,3.5,3.6,4,4,3.1,15.1
Shane,Duffy,DEF,BHA,4500000,0,27,3.9,8.66666666666667E-07,6E-06,0,75168,1,13,0,0,0,2,0,6,8253,0,0,27,0,1.2,0,5.3,2,0,0,0,2,3.5,102219,0,0,0,1,630,16553,0,0,121,West Ham,Newcastle,Wolverhampton,Everton,Cardiff City,4.9,3.7,5.6,3.3,4.3,4.7,4.6,3.8,3,5.3,2,4.1,5.7,3.2,5.4,4.1,2.4,4.8,4.6,4,2.8,5.3,4.5,5.8,5,3.8,5.2,3.3,4.4,2.3,4.3,32.6
Paul,Dummett,DEF,NEW,4500000,0,16,2.7,6E-07,3.55555555555556E-06,0,8110,0,8,0,0,0,0,0,3.6,1450,0,0,16,0,0.5,0,2.3,0,0,2,0,0,0.2,6553,0,0,0,0,540,13,0,0,94,Man Utd,Brighton,Southampton,Watford,Bournemouth,0,3.1,2.5,2.1,2.5,2.4,2.2,2.6,2.8,3.5,2,2.3,2,2.1,3.1,3.3,1.8,3,2.6,2.5,2,2.6,2.8,1.6,1.9,1.5,2.3,2.3,2.6,2.6,2,12.2
Lewis,Dunk,DEF,BHA,4400000,1,6,1,2.27272727272727E-07,1.36363636363636E-06,0,88953,0,10,0,0,0,0,0,1.4,2899,-1,0,6,1,0.2,0,1,0,0,0,0,0,1.3,4717,0,0,0,0,469,741,0,0,69,West Ham,Newcastle,Wolverhampton,Everton,Cardiff City,0.6,0.5,0.8,0.5,0.6,0.6,0.5,0.5,0.5,0.7,0.5,0.5,0.8,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.7,0.5,1,0.6,0.5,0.7,0.5,0.5,0.5,0.5,13
Erik,Durm,DEF,HUD,4500000,1,3,0.428571428571429,9.52380952380952E-08,6.66666666666667E-07,0,7745,0,5,0,0,0,0,0,0.7,213,0,0,3,0,0.2,0,0.7,0,0,0,0,0,0.1,241,0,0,0,0,194,50,0,0,29,Burnley,Liverpool,Watford,Fulham,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.2
Bruno,Ecuele Manga,DEF,CAR,4500000,4,18,2.6,5.77777777777778E-07,4E-06,0,3827,0,16,0,0,0,0,0,4,321,0,0,18,0,0.3,0,1.3,0,0,2,0,1,0.1,3431,0,0,0,0,630,131,0,0,115,Tottenham,Fulham,Liverpool,Leicester,Brighton,2.5,2.2,1.9,2.3,3.3,2.1,3,2.1,2.5,1.6,2.4,2.9,1.8,2.2,2.7,2.4,1.5,2.7,2.1,2.4,3,2.2,2.4,2.1,2.8,1.8,2,2.8,1.5,1.7,2.7,19
,Ederson,GLK,MCI,5700000,6,36,5.1,8.94736842105263E-07,6.31578947368421E-06,0,264477,0,3,0,11,0,0,0,6.3,38363,2,0,36,-2,1.1,0,6.3,1,0,4,0,1,24.3,605315,0,0,0,1,630,38216,0,0,137,Liverpool,Burnley,Tottenham,Southampton,Man Utd,5.4,6.1,6.6,6.6,6.3,5.9,6.9,4.8,6.7,7.4,5,5.3,5.8,7.1,7.4,7.1,6.5,5.4,6.9,6,6.4,4,6.3,7,4.7,7.1,7.4,5.9,5.6,6.1,5.9,12.7
Robert,Elliot,GLK,NEW,4400000,0,0,0,0,0,0,6740,0,0,0,0,0,0,0,0,469,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,656,0,0,0,0,0,48,0,0,0,Man Utd,Brighton,Southampton,Watford,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,92857,0,0,0,0,0,0,0,0,7556,-2,0,0,2,0,0,0,0,0,0,0,0,2.6,54360,0,0,0,0,0,14879,0,0,0,Fulham,Leicester,Crystal Palace,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,6300000,3,11,2.2,3.49206349206349E-07,1.74603174603175E-06,0,19280,0,2,0,0,0,0,0,1.7,529,-2,0,11,2,0.3,0,1.7,0,0,2,0,0,0.2,3100,0,0,0,0,329,102,0,0,37,Chelsea,Bournemouth,Newcastle,Man City,Watford,1.2,1.1,2,1.1,2,1.4,1.5,1.5,1.5,1.7,2.2,1.7,1.1,1.1,1.2,1.8,1.8,1.5,1.9,1.2,2,1.6,1.3,1.3,1.3,1.6,2,2.2,2.5,1.3,2.1,32.8
,Emerson,DEF,CHE,5200000,0,0,0,0,0,0,5866,0,0,0,0,0,0,0,0,162,-3,1,0,3,0,0,0,0,0,0,0,0,0.1,516,0,0,0,0,0,111,-1,0,0,Southampton,Man Utd,Burnley,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4400000,0,0,0,0,0,0,9876,0,0,0,0,0,0,0,0,449,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3046,0,0,0,0,0,76,0,0,0,Crystal Palace,Watford,Brighton,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9200000,0,19,3.2,3.47826086956522E-07,2.06521739130435E-06,0,767884,0,7,0,0,0,0,0,2.1,80208,-3,1,19,3,0.3,0,2.3,0,0,1,0,2,5,132697,0,0,0,0,540,558,-1,0,93,Cardiff City,West Ham,Man City,Wolverhampton,Crystal Palace,0,2.9,1.7,2.9,4.8,1.8,2.7,3.2,2.7,2.7,2.5,3.7,3.1,3.3,2.2,3,3.1,3,2.5,3.1,2.3,2.5,3.5,2.7,2,3.4,3.1,2.1,2.5,2.6,2.8,43.7
Neil,Etheridge,GLK,CAR,4600000,1,34,4.9,1.06521739130435E-06,7.39130434782609E-06,0,130349,0,16,0,25,0,0,0,7.4,27054,1,0,34,-1,0.2,0,1,3,0,2,0,0,7.3,416235,0,0,2,1,630,2701,0,0,162,Tottenham,Fulham,Liverpool,Leicester,Brighton,6.2,5.7,5,5.9,7.4,5.6,7.1,5.5,6.3,4.4,6,7,4.9,5.7,6.3,6.1,4.2,6.6,5.4,6,7.1,5.6,6.1,5.5,6.7,4.8,5.2,6.8,4.4,4.8,6.5,24.1
