FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Craig,Cathcart,DEF,WAT,4500000,1,53,2.5,5.55555555555556E-07,1.17777777777778E-05,0,66092,1,31,0,0,0,1,0,11.8,3831,0,0,53,0,0.5,0,2.2,3,0,4,0,0,0.9,98817,1,0,0,1,1881,1243,0,0,321,Crystal Palace,Burnley,Tottenham,Brighton,Everton,2.6,2.2,2.3,1.8,3.1,3.1,2,2.1,2,2.1,2,2.4,1.7,2.8,2.4,2.8,1.9,56.4
Ivan,Cavaleiro,MID,WOL,5200000,2,39,1.85714285714286,3.57142857142857E-07,7.5E-06,0,18560,1,8,0,0,0,3,0,7.5,808,-3,0,39,3,0.6,0,3,3,0,1,0,1,0.1,15804,0,0,0,1,502,311,0,0,141,Man City,Leicester,West Ham,Everton,Newcastle,0.9,1.1,1,0.9,1.3,1.1,1.6,1.1,0.9,1.2,1.3,0.9,1.4,1.6,1.1,1.6,0.9,56.3
Petr,Cech,GLK,ARS,4800000,0,24,1.14285714285714,2.38095238095238E-07,5E-06,0,128085,0,9,0,27,0,0,0,5,1842,-2,0,24,2,0,0,0,3,0,1,0,0,1.2,80834,0,0,0,0,585,305,0,0,130,West Ham,Chelsea,Cardiff City,Man City,Huddersfield,0.6,0.9,1.2,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.9,0.6,20.4
,Cedric,DEF,SOU,4200000,6,50,3.1,7.38095238095238E-07,1.19047619047619E-05,0,399379,4,29,0,0,0,1,0,11.9,11794,-3,1,50,3,0.3,0,1.2,7,0,4,0,2,3.7,193346,0,0,0,1,1405,32487,-1,0,256,Leicester,Everton,Crystal Palace,Burnley,Cardiff City,3.1,4.2,3.2,2.5,4.3,1.9,3.3,2.8,2.9,3,2.5,3.3,3.4,3,3,2.9,3.8,61.7
Nathaniel,Chalobah,MID,WAT,4400000,0,6,0.285714285714286,6.49350649350649E-08,1.36363636363636E-06,0,11420,2,4,0,0,0,0,0,1.3,265,-1,1,6,1,0,0,0,0,0,0,0,0,0.1,4509,0,0,0,0,191,108,-1,0,23,Crystal Palace,Burnley,Tottenham,Brighton,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
,Chamberlain,MID,LIV,6400000,0,0,0,0,0,0,1955,0,0,0,0,0,0,0,0,60,-1,0,0,1,0,0,0,0,0,0,0,0,0,761,0,0,0,0,0,44,0,0,0,Brighton,Crystal Palace,Leicester,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calum,Chambers,DEF,FUL,4200000,0,23,1.6,3.80952380952381E-07,5.47619047619048E-06,0,79765,3,18,0,0,0,0,0,5.5,2004,-3,0,23,3,0.7,0,2.8,0,0,2,0,0,0.9,25302,0,0,0,0,1056,2225,0,0,169,Burnley,Tottenham,Brighton,Crystal Palace,Man Utd,0.8,1.1,1.6,1.2,1.1,0.9,0.8,1.5,0.9,1.3,1.3,0.9,1.8,0.8,1.9,1.1,1,49.4
,Chicharito,FWD,WHU,6100000,0,50,3.6,5.9016393442623E-07,8.19672131147541E-06,0,533969,0,10,0,0,0,4,0,8.1,57521,-4,1,50,4,0.2,0,1.4,4,0,4,0,3,1.8,486095,0,0,0,1,715,265,-1,0,168,Arsenal,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,0,3.8,3.7,3,3.9,4.9,3.4,3.4,3.9,3.6,4,3.4,4.4,3.2,3.6,4,4,55.2
Benjamin,Chilwell,DEF,LEI,5100000,6,71,3.5,6.86274509803922E-07,1.3921568627451E-05,0,183059,1,22,0,0,0,0,0,13.9,10227,1,0,71,-1,0.6,0,3.2,5,0,7,0,2,2.6,294432,0,0,0,1,1800,15263,0,0,311,Southampton,Wolverhampton,Liverpool,Man Utd,Tottenham,3.4,4.3,3.6,3.3,4,3.6,4.3,3.8,3.7,3.3,3.3,4.7,2.9,3.8,2.8,3.5,4.2,83.9
Hamza,Choudhury,MID,LEI,4300000,3,8,0.380952380952381,8.859357696567E-08,1.86046511627907E-06,0,7449,0,1,0,0,0,0,0,1.9,1289,-2,0,8,2,0.4,0,1.6,0,0,2,0,0,0.2,9000,0,0,0,0,242,3162,0,0,25,Southampton,Wolverhampton,Liverpool,Man Utd,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.7
Andreas,Christensen,DEF,CHE,5000000,0,0,0,0,0,0,50928,1,2,0,0,0,0,0,0,271,-5,0,0,5,0,0,0,0,0,0,0,0,0.4,3443,0,0,0,0,90,171,0,0,11,Newcastle,Arsenal,Bournemouth,Huddersfield,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Cyrus,Christie,DEF,FUL,4200000,0,22,1.5,3.57142857142857E-07,5.23809523809524E-06,0,12590,3,23,0,0,0,0,0,5.2,622,-3,0,22,3,0.6,0,2.6,0,0,2,0,0,0.2,5838,0,0,0,0,1125,576,0,0,149,Burnley,Tottenham,Brighton,Crystal Palace,Man Utd,0.8,1,1.4,1,1,0.8,0.8,1.4,0.8,1.2,1.1,0.8,1.6,0.8,1.8,1,0.9,49.6
Ibrahima,Cisse,MID,FUL,4300000,2,3,0.142857142857143,3.32225913621262E-08,6.97674418604651E-07,0,6273,0,3,0,0,0,0,0,0.7,506,-2,0,3,2,0.1,0,0.4,0,0,0,0,0,0.1,6518,0,0,0,0,77,865,0,0,12,Burnley,Tottenham,Brighton,Crystal Palace,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
Ciaran,Clark,DEF,NEW,4500000,0,34,1.61904761904762,3.5978835978836E-07,7.55555555555556E-06,0,25402,1,13,0,0,0,2,0,7.6,634,0,0,34,0,0.3,0,1.2,3,0,2,0,0,0.2,19147,0,0,0,1,767,36,0,0,167,Chelsea,Cardiff City,Man City,Tottenham,Wolverhampton,1.6,1.6,1,1.3,1.5,1.3,1,1.2,1.5,0.8,0.8,1,1.2,0.9,1,1,1,36.6
Tom,Cleverley,MID,WAT,5000000,1,3,0.142857142857143,2.85714285714286E-08,6E-07,0,656,0,0,0,0,0,0,0,0.6,46,0,0,3,0,0.1,0,0.6,0,0,0,0,0,0,551,0,0,0,0,52,46,0,0,11,Crystal Palace,Burnley,Tottenham,Brighton,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.5
Nathaniel,Clyne,DEF,BOU,4400000,0,5,0.238095238095238,5.41125541125541E-08,1.13636363636364E-06,0,38226,0,1,0,0,0,0,0,1.1,2508,-6,1,5,6,0.2,0,1,0,0,0,0,0,0.4,26816,0,0,0,0,108,7830,-1,0,23,Everton,West Ham,Chelsea,Cardiff City,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.1
Conor,Coady,DEF,WOL,4500000,1,55,2.6,5.77777777777778E-07,1.22222222222222E-05,0,34292,4,25,0,0,0,0,0,12.2,3040,0,0,55,0,0.7,0,3,5,0,5,0,0,0.6,34741,0,0,0,1,1890,2169,0,0,344,Man City,Leicester,West Ham,Everton,Newcastle,2.2,2.1,2,2.8,1.8,1.7,3.1,3.4,3.1,1.7,2,2.1,2.2,2.8,2.4,2.4,2.3,37.8
Seamus,Coleman,DEF,EVE,5200000,0,40,2.5,4.80769230769231E-07,7.69230769230769E-06,0,189655,1,23,0,0,0,1,0,7.7,7532,-3,0,40,3,0.1,0,0.6,2,0,3,0,0,1.1,89354,1,0,0,1,1406,586,0,0,228,Bournemouth,Southampton,Huddersfield,Wolverhampton,Watford,2.3,1.7,2.5,2.7,1.9,2.5,2.8,2.6,1.9,2.9,1.8,1.9,1.6,2.3,2.3,2.4,2,53.7
Matthew,Connolly,DEF,CAR,3800000,0,0,0,0,0,0,77127,0,0,0,0,0,0,0,0,7728,-2,0,0,2,0,0,0,0,0,0,0,0,1.7,80010,0,0,0,0,0,18162,0,0,0,Huddersfield,Newcastle,Arsenal,Bournemouth,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,4600000,2,49,2.5,5.43478260869565E-07,1.06521739130435E-05,0,58516,4,37,0,0,0,1,0,10.7,2950,-4,0,49,4,0.4,0,2,0,0,5,0,1,0.6,30318,0,0,0,0,1782,3060,0,0,251,Fulham,Watford,Man Utd,Southampton,Brighton,2.7,1.6,1.4,2.5,1.5,1.5,2.4,2,1.2,2,2.2,1.5,2.1,1.3,1.5,1.3,2.2,57.6
Helder,Costa,MID,WOL,4800000,3,47,2.4,5E-07,9.79166666666667E-06,0,66210,3,17,0,0,0,1,0,9.8,2719,-2,0,47,2,0.5,0,2.6,0,0,5,0,2,0.5,47221,0,0,0,0,1266,2928,0,0,128,Man City,Leicester,West Ham,Everton,Newcastle,1.2,1.7,1.5,1.4,2,1.7,2.4,1.8,1.4,1.8,1.9,1.4,2.1,2.4,1.7,2.3,1.2,69.6
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,54716,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0.5,337,0,0,0,0,0,18,0,0,0,Newcastle,Arsenal,Bournemouth,Huddersfield,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,59,0,0,0,Arsenal,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5000000,1,13,0.619047619047619,1.23809523809524E-07,2.6E-06,0,82131,1,12,0,0,0,0,0,2.6,913,-5,0,13,5,0.2,0,0.8,0,0,0,0,0,0.5,6644,0,0,0,0,745,159,0,0,115,Arsenal,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,31.1
,Cunningham,DEF,CAR,4200000,1,9,0.428571428571429,1.02040816326531E-07,2.14285714285714E-06,0,4088,3,17,0,0,0,0,0,2.1,184,-3,0,9,3,0.3,0,1.2,0,0,1,0,0,0.1,1341,0,0,0,0,630,401,0,0,72,Huddersfield,Newcastle,Arsenal,Bournemouth,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,19.6
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,2082,0,0,0,0,0,0,0,0,48,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,553,0,0,0,0,0,18,0,0,0,Crystal Palace,Burnley,Tottenham,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5300000,0,4,0.19047619047619,3.59389038634322E-08,7.54716981132075E-07,0,11784,2,4,0,0,0,0,0,0.8,1496,-2,0,4,2,0,0,0.2,0,0,0,0,0,0.1,12903,0,0,0,0,295,229,0,0,36,Tottenham,Brighton,Burnley,Leicester,Fulham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13.1
Loic,Damour,MID,CAR,4300000,0,2,0.0952380952380952,2.21483942414175E-08,4.65116279069767E-07,0,4533,0,2,0,0,0,0,0,0.5,263,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,3262,0,0,0,0,21,249,0,0,6,Huddersfield,Newcastle,Arsenal,Bournemouth,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Charlie,Daniels,DEF,BOU,4200000,1,27,1.9,4.52380952380952E-07,6.42857142857143E-06,0,720682,2,28,0,0,0,0,0,6.4,7886,-3,0,27,3,0.4,0,1.6,0,0,3,0,0,4,83823,0,0,0,0,1222,3062,0,0,205,Everton,West Ham,Chelsea,Cardiff City,Liverpool,1.5,1.4,2,1.9,1.1,1.8,1,1.7,1.7,1.3,1.3,1.6,1,1.7,1.1,1.5,1.5,50.8
,Danilo,DEF,MCI,5100000,2,6,0.285714285714286,5.60224089635854E-08,1.17647058823529E-06,0,45413,1,5,0,0,0,0,0,1.2,842,-4,0,6,4,0.2,0,0.8,0,0,0,0,0,0.4,6718,0,0,0,0,360,2239,0,0,47,Wolverhampton,Huddersfield,Newcastle,Arsenal,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.7
Scott,Dann,DEF,CRY,4400000,0,0,0,0,0,0,963,0,0,0,0,0,0,0,0,61,-1,0,0,1,0,0,0,0,0,0,0,0,0,655,0,0,0,0,0,62,0,0,0,Watford,Liverpool,Southampton,Fulham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,2902,0,0,0,0,0,0,0,0,104,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,493,0,0,0,0,0,32,0,0,0,Chelsea,Cardiff City,Man City,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,0,12,0.571428571428571,1.24223602484472E-07,2.60869565217391E-06,0,28354,0,6,0,0,0,0,0,2.6,469,-4,0,12,4,0,0,0.2,2,0,1,0,0,0.2,10114,0,0,0,0,360,203,0,0,66,Tottenham,Brighton,Burnley,Leicester,Fulham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,11.9
,David Luiz,DEF,CHE,5900000,6,97,4.8,8.13559322033898E-07,1.64406779661017E-05,0,387311,1,14,0,0,0,1,0,16.4,36900,4,-1,97,-4,0.8,0,4.8,12,0,10,0,1,12.8,849656,0,0,0,2,1800,84958,1,0,453,Newcastle,Arsenal,Bournemouth,Huddersfield,Man City,4.8,4.1,4.6,6.2,5.5,6.6,5.3,5.2,6,6.1,6.3,5.1,5.6,5.6,5.6,5.7,6,85
,David Silva,MID,MCI,8500000,2,85,5,5.88235294117647E-07,1E-05,0,1086621,1,9,0,0,0,6,0,10,15344,0,0,85,0,0.3,0,2.6,11,0,7,0,2,4.2,1013456,0,0,0,2,1248,35334,0,0,362,Wolverhampton,Huddersfield,Newcastle,Arsenal,Chelsea,6,6.3,6.6,6,4.5,4.2,5.4,4.8,5.6,4.4,5.5,5.9,5.9,4.4,5.4,5.7,4.8,171.2
Ben,Davies,DEF,TOT,5600000,0,41,2.6,4.64285714285714E-07,7.32142857142857E-06,0,403466,2,17,0,0,0,0,0,7.3,16242,-4,0,41,4,0.4,0,2,4,0,4,0,0,2.2,85633,0,0,0,0,1175,868,0,0,221,Man Utd,Fulham,Watford,Newcastle,Leicester,2,2.1,2.2,1.7,2,2.1,3.2,1.7,2.3,2.2,2.3,2.7,2.8,2.3,1.9,1.8,3.1,52.8
Tom,Davies,MID,EVE,5100000,0,15,0.714285714285714,1.40056022408964E-07,2.94117647058824E-06,0,11244,2,13,0,0,0,0,0,2.9,226,-4,0,15,4,0.2,0,0.8,0,0,1,0,0,0.1,3564,0,0,0,0,605,110,0,0,82,Bournemouth,Southampton,Huddersfield,Wolverhampton,Watford,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.3
Steven,Davis,MID,SOU,4600000,0,9,3,6.52173913043478E-07,1.95652173913043E-06,0,7529,0,4,0,0,0,0,0,2,266,-4,0,9,4,0,0,0,2,0,0,0,1,0.1,2092,0,0,0,0,97,37,0,0,39,Leicester,Everton,Crystal Palace,Burnley,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
Kevin,De Bruyne,MID,MCI,9700000,0,13,0.619047619047619,6.38193421698576E-08,1.34020618556701E-06,0,1410250,1,1,0,0,0,1,0,1.3,12316,-3,0,13,3,0.2,0,2.2,2,0,0,0,0,3.7,264856,0,0,0,0,193,16623,0,0,59,Wolverhampton,Huddersfield,Newcastle,Arsenal,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.8
David,De Gea,GLK,MUN,5700000,7,62,3,5.26315789473684E-07,1.08771929824561E-05,0,985035,0,32,0,70,0,0,0,10.9,19701,-3,0,62,3,0.6,0,3.2,1,0,3,0,0,14.4,149904,0,0,0,0,1890,5654,0,0,350,Tottenham,Brighton,Burnley,Leicester,Fulham,3.1,3.6,2.9,3,2.5,3.1,3.5,2.8,1.8,3,3,3.4,2.6,3.3,3.5,3.7,4.1,48.8
Troy,Deeney,FWD,WAT,5900000,15,64,3.6,6.10169491525424E-07,1.08474576271186E-05,0,487621,2,25,0,0,0,5,0,11,24148,-1,-1,64,1,0.9,0,5.2,7,0,2,0,2,5,657024,0,0,0,2,1454,139859,1,0,216,Crystal Palace,Burnley,Tottenham,Brighton,Everton,3.7,4.4,3.4,3.3,4.2,3.7,2.7,3.4,3.2,4.2,4.2,5,4.4,3.9,3.3,3.2,4.1,122.7
Jermain,Defoe,FWD,BOU,5600000,0,4,1,1.78571428571429E-07,7.14285714285714E-07,0,41952,0,2,0,0,0,0,0,0.7,1013,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,9900,0,0,0,0,22,237,0,0,12,Everton,West Ham,Chelsea,Cardiff City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
Steven,Defour,MID,BUR,5300000,0,10,0.476190476190476,8.98472596585804E-08,1.88679245283019E-06,0,1558,0,14,0,0,0,0,0,1.9,43,-2,0,10,2,0,0,0,0,0,0,0,0,0,907,0,0,0,0,449,48,0,0,70,Fulham,Watford,Man Utd,Southampton,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.9
Fabian,Delph,DEF,MCI,5300000,0,28,1.33333333333333,2.51572327044025E-07,5.28301886792453E-06,0,82280,1,9,0,0,0,0,0,5.3,2311,-2,0,28,2,0.1,0,0.6,2,0,3,0,1,0.3,75733,0,0,0,0,712,1222,0,1,183,Wolverhampton,Huddersfield,Newcastle,Arsenal,Chelsea,1,1,0.7,0.7,1.1,0.9,0.7,0.7,0.9,0.7,0.7,1.4,0.9,0.8,0.7,0.8,0.7,27.3
Mousa,Dembele,MID,TOT,4900000,0,14,0.666666666666667,1.36054421768707E-07,2.85714285714286E-06,0,78324,1,6,0,0,0,0,0,2.9,867,-1,0,14,1,0,0,0,0,0,1,0,0,0.8,23682,0,0,0,0,512,75,0,0,74,Man Utd,Fulham,Watford,Newcastle,Leicester,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.1
Leander,Dendoncker,MID,WOL,4300000,0,3,0.142857142857143,3.32225913621262E-08,6.97674418604651E-07,0,32726,0,1,0,0,0,0,0,0.7,864,-2,0,3,2,0.1,0,0.4,0,0,0,0,0,0.3,20880,0,0,0,0,76,402,0,0,8,Man City,Leicester,West Ham,Everton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Laurent,Depoitre,FWD,HUD,5100000,1,29,1.5,2.94117647058824E-07,5.68627450980392E-06,0,70498,1,21,0,0,0,0,0,5.7,2652,-4,0,29,4,0.2,0,1.2,0,0,0,0,1,0.5,27897,0,0,0,0,953,1914,0,0,25,Cardiff City,Man City,Everton,Chelsea,Arsenal,1,0.9,1.1,0.8,1.2,1.1,0.8,0.8,1.2,1.2,0.9,0.8,0.9,1,0.8,1.1,1,47.9
Gerard,Deulofeu,MID,WAT,5500000,2,53,2.52380952380952,4.58874458874459E-07,9.63636363636364E-06,0,102853,1,13,0,0,0,3,0,9.6,22681,0,0,53,0,1.1,0,6.2,4,0,3,0,3,2.4,221500,0,0,0,1,906,47357,0,0,157,Crystal Palace,Burnley,Tottenham,Brighton,Everton,2.3,2.4,1.6,1.7,2,1.7,1.3,1.9,1.3,2.4,1.5,2.6,2.1,2.4,2,1.5,1.8,74.2
Fousseni,Diabate,MID,LEI,4600000,0,1,1,2.17391304347826E-07,2.17391304347826E-07,0,3226,0,1,0,0,0,0,0,0.2,92,-4,0,1,4,0,0,0,0,0,0,0,0,0,1134,0,0,0,0,54,39,0,0,4,Southampton,Wolverhampton,Liverpool,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4500000,0,9,0.428571428571429,9.52380952380952E-08,2E-06,0,2876,0,6,0,0,0,0,0,2,56,-5,0,9,5,0,0,0,0,0,1,0,0,0,821,0,0,0,0,230,31,0,0,17,Cardiff City,Man City,Everton,Chelsea,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5
Mohamed,Diame,MID,NEW,4800000,1,44,2.1,4.375E-07,9.16666666666667E-06,0,7421,3,27,0,0,0,0,0,9,502,-2,1,44,2,0.5,0,2.2,0,0,6,0,0,0.1,4964,0,0,0,0,1826,55,-1,0,161,Chelsea,Cardiff City,Man City,Tottenham,Wolverhampton,0,1.3,1,1.3,1.8,1.6,1.6,1.6,1.3,1.4,1.3,1.2,1.7,1.6,1.4,1,1.7,46.9
Grady,Diangana,MID,WHU,4500000,0,18,0.857142857142857,1.9047619047619E-07,4E-06,0,19120,0,11,0,0,0,0,0,4,1057,0,0,18,0,0.2,0,0.8,0,0,1,0,1,0.1,24102,0,0,0,0,457,78,0,0,63,Arsenal,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,39.4
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,3293,0,0,0,0,0,0,0,0,216,-3,0,0,3,0,0,0,0,0,0,0,0,0,1407,0,0,0,0,0,92,0,0,0,Wolverhampton,Huddersfield,Newcastle,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4700000,0,39,3,6.38297872340426E-07,8.29787234042553E-06,0,179022,3,12,0,0,0,2,0,8.3,3666,-3,1,39,3,0,0,0,1,0,5,0,0,1.1,110295,0,0,0,0,1117,249,-1,0,190,Man Utd,Fulham,Watford,Newcastle,Leicester,0,2.9,2.3,2.7,2.3,2.8,2.1,2.5,3.1,2.3,1.9,3.2,2.9,1.7,2.1,2.5,2.4,42.8
Lucas,Digne,DEF,EVE,5200000,1,75,3.9,7.5E-07,1.44230769230769E-05,0,273442,3,26,0,0,0,3,0,14.4,63286,2,0,75,-2,0.8,0,4.4,9,0,4,0,2,13.2,879740,0,0,0,1,1609,83294,0,0,365,Bournemouth,Southampton,Huddersfield,Wolverhampton,Watford,4.5,3.5,4.8,5,3.8,4.8,4.6,4.9,3.8,5.4,3.7,3.9,3.2,4.5,4.5,4.7,4.1,130.4
Issa,Diop,DEF,WHU,4300000,1,38,2,4.65116279069767E-07,8.83720930232558E-06,0,52519,3,26,0,0,0,0,0,8.8,6643,-2,0,38,2,0.5,0,2.2,1,0,3,0,0,0.8,50145,1,0,0,0,1710,1363,0,0,297,Arsenal,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,1.1,1.1,1.9,1.6,2,1.6,1.5,1.1,2.3,1.9,2.2,2.1,1.5,1.3,1.8,1.4,1.6,50.7
Matt,Doherty,DEF,WOL,5200000,1,89,4.2,8.07692307692308E-07,1.71153846153846E-05,0,641490,2,25,0,0,0,3,0,17.1,104573,7,0,89,-7,0.6,0,3,9,0,5,0,4,23.1,1894533,1,0,0,3,1849,36450,0,0,372,Man City,Leicester,West Ham,Everton,Newcastle,4.6,4.4,4.2,5.3,3.9,3.8,5.8,5.7,5.8,3.8,4.2,4.4,4.5,5.5,4.9,4.9,4.6,134
Abdoulaye,Doucoure,MID,WAT,5900000,0,78,3.7,6.27118644067797E-07,1.32203389830508E-05,0,186063,3,30,0,0,0,3,0,13.2,18166,-1,0,78,1,0.6,0,3.4,9,0,4,0,5,2.3,199612,1,0,0,1,1801,19236,0,0,335,Crystal Palace,Burnley,Tottenham,Brighton,Everton,4,4.3,3,3.2,3.7,3.2,2.4,3.5,2.2,4.2,2.9,4.5,3.8,4.3,3.7,2.8,3.3,122.2
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2678,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,2,0,0,0,Man City,Leicester,West Ham,Everton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0,0,0,0,8,0,0,0,Bournemouth,Southampton,Huddersfield,Wolverhampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4700000,0,0,0,0,0,0,7977,0,0,0,0,0,0,0,0,220,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1761,0,0,0,0,0,31,0,0,0,Newcastle,Arsenal,Bournemouth,Huddersfield,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,2,77,3.7,7.4E-07,1.54E-05,0,29509,0,29,0,64,0,0,0,15.4,2284,0,0,77,0,0.8,0,4.2,7,0,6,0,0,0.6,33982,0,0,0,0,1890,946,0,0,380,Chelsea,Cardiff City,Man City,Tottenham,Wolverhampton,5.1,4.8,3.8,4.5,4.8,4.5,3.6,4.2,5,3.3,2.9,3.7,4.4,3.5,3.7,3.9,3.7,50.6
