FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,46753,0,0,0,0,0,0,0,0,4214,0,0,0,0,0,0,0,0,0,0,0,0,0.7,103,0,0,0,0,0,37,0,0,0,Bournemouth,Cardiff City,West Ham,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5300000,0,0,0,0,0,0,50717,0,0,0,0,0,0,0,0,12569,-2,1,0,2,0,0,0,0,0,0,0,0,1.1,1452,0,0,0,0,0,273,-1,0,0,Wolverhampton,Everton,Chelsea,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cunningham,DEF,CAR,4400000,0,0,0,0,0,0,1956,0,0,0,0,0,0,0,0,455,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,133,0,0,0,0,0,26,0,0,0,Arsenal,Chelsea,Man City,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pontus,Dahlberg,GLK,WAT,4500000,0,0,0,0,0,0,788,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0.1,95,0,0,0,0,0,26,0,0,0,Tottenham,Man Utd,Fulham,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5400000,0,0,0,0,0,0,1059,0,0,0,0,0,0,0,0,190,-1,1,0,1,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,48,-1,0,0,Burnley,Watford,Wolverhampton,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loic,Damour,MID,CAR,4400000,0,0,0,0,0,0,1307,0,0,0,0,0,0,0,0,412,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,469,0,0,0,0,0,284,-1,0,0,Arsenal,Chelsea,Man City,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4500000,1,8,2.7,6E-07,1.77777777777778E-06,0,216047,1,3,0,0,0,0,0,1.8,80477,0,0,8,0,0.6,0,2.7,0,0,1,0,0,12.8,45674,0,0,0,0,270,7175,0,0,42,Chelsea,Leicester,Burnley,Crystal Palace,Watford,3.3,3.9,3.2,1.8,1.7,2.7,1.5,2.9,2.2,2.5,1.6,3.4,2.6,2.4,4.1,2.6,2.9,2.1,2.5,2.6,2.9,3.2,2.4,4,2.3,2,2.9,2,2.2,3,2.5,1.8,2.3,2.6,3.7,9.1
,Danilo,DEF,MCI,5200000,0,0,0,0,0,0,30612,0,0,0,0,0,0,0,0,6314,-3,1,0,3,0,0,0,0,0,0,0,0,0.5,1248,0,0,0,0,0,298,-1,0,0,Newcastle,Fulham,Cardiff City,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4500000,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,38,0,0,0,Southampton,Huddersfield,Newcastle,Bournemouth,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4500000,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0.1,154,0,0,0,0,0,47,0,0,0,Man City,Arsenal,Crystal Palace,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4800000,0,2,0.666666666666667,1.38888888888889E-07,4.16666666666667E-07,0,16573,0,1,0,0,0,0,0,0.4,4155,-2,1,2,2,0.1,0,0.7,0,0,0,0,0,0.3,4425,0,0,0,0,90,400,-1,0,16,Burnley,Watford,Wolverhampton,West Ham,Newcastle,0.4,0.3,0.5,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,3
,David Luiz,DEF,CHE,5500000,2,8,2.7,4.90909090909091E-07,1.45454545454545E-06,0,76590,1,3,0,0,0,0,0,1.5,25429,0,0,8,0,0.5,0,2.7,0,0,1,0,0,3.8,61919,0,0,0,0,270,14976,0,0,55,Bournemouth,Cardiff City,West Ham,Liverpool,Southampton,1.4,3.6,2.2,2.1,2.7,2.5,3.6,1.4,2.7,3,1.4,2.8,1.6,2.9,3.5,2.1,4,2.2,1.6,2.7,1.8,2.9,1.9,4,2.1,1.8,3.6,2.9,3.6,2.1,2.8,2.5,3.3,1.7,2.6,7.5
,David Silva,MID,MCI,8500000,1,10,3.33333333333333,3.92156862745098E-07,1.17647058823529E-06,0,127139,1,2,0,0,0,1,0,1.2,35460,0,-1,10,0,0.4,0,3.3,2,0,0,0,0,6.8,222904,0,0,0,0,153,60614,1,0,57,Newcastle,Fulham,Cardiff City,Brighton,Liverpool,3.9,3.4,2.7,4.7,1.8,3.2,2.3,4.2,3,3.1,3.6,2.3,2.5,3,3.4,2,3.6,2.1,4.5,3.6,4.1,3.2,2.1,2.1,4.1,2.9,2.9,2.8,2.7,3.9,5,2.4,3.4,4.1,2.1,25.4
Ben,Davies,DEF,TOT,5900000,1,5,1.7,2.88135593220339E-07,8.47457627118644E-07,0,196422,0,2,0,0,0,0,0,0.8,60243,-1,0,5,1,0.3,0,1.7,0,0,0,0,0,4.8,14977,0,0,0,0,188,1837,0,0,39,Watford,Liverpool,Brighton,Huddersfield,Cardiff City,0.9,1.1,1.3,1.5,2.1,0.9,0.8,1.3,2.1,1.3,1.2,1.2,1.2,1.4,1.3,0.8,2.1,1.8,1.3,0.8,0.9,0.8,1.9,1.8,1.9,1.1,1.2,0.8,1.3,2.3,1.6,0.8,1.1,0.8,1.5,17.1
Tom,Davies,MID,EVE,5400000,2,4,1.33333333333333,2.46913580246914E-07,7.40740740740741E-07,0,4808,0,3,0,0,0,0,0,0.7,1012,-1,0,4,1,0.2,0,1.3,0,0,0,0,0,0.2,1019,0,0,0,0,156,452,0,0,28,Huddersfield,West Ham,Arsenal,Fulham,Leicester,1.2,1.1,0.7,0.8,0.7,0.8,0.7,1.3,0.7,1,0.7,1,0.7,0.7,0.7,0.7,0.7,1.1,0.9,0.8,0.8,1.3,0.7,0.7,0.7,0.7,1,0.7,0.7,0.7,0.7,0.7,1.6,0.7,0.7,4.7
Steven,Davis,MID,SOU,4900000,0,0,0,0,0,0,3648,0,0,0,0,0,0,0,0,860,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,336,0,0,0,0,0,83,0,0,0,Crystal Palace,Brighton,Liverpool,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,De Bruyne,MID,MCI,9800000,0,0,0,0,0,0,1157804,1,0,0,0,0,0,0,0,55709,-2,0,0,2,0,0,0,0,0,0,0,0,4.1,27875,0,0,0,0,30,258,0,0,0,Newcastle,Fulham,Cardiff City,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
David,De Gea,GLK,MUN,6000000,1,5,1.7,2.83333333333333E-07,8.33333333333333E-07,0,374693,0,7,0,5,0,0,0,0.8,144385,0,0,5,0,0.3,0,1.7,0,0,0,0,0,23,37591,0,0,0,0,270,5736,0,0,35,Burnley,Watford,Wolverhampton,West Ham,Newcastle,1.8,0.9,2.1,0.9,0.8,1.8,1.5,0.8,0.8,0.8,1.2,1.1,0.8,1.2,1.8,1.6,0.8,1.2,1.4,2.3,1.4,1.2,0.8,1.1,2.1,1.2,1.2,0.8,0.9,1.3,1.1,1.3,1.3,1.5,2.1,2.5
Troy,Deeney,FWD,WAT,6000000,2,16,5.3,8.83333333333333E-07,2.66666666666667E-06,0,64835,0,2,0,0,0,1,0,2.7,36276,0,0,16,0,0.9,0,5.3,3,0,1,0,1,3.8,176614,0,0,0,1,268,33972,0,0,43,Tottenham,Man Utd,Fulham,Arsenal,Bournemouth,5.2,7.1,6.7,6.9,6.1,5.8,7.5,7.3,6,4.9,4.6,5.8,6.5,6.1,6.4,5,6.9,5.3,8,5.9,5.2,5.7,7.7,4.3,4.4,7.7,4.8,6.9,7,7.4,7.2,6.6,8,5.8,7.8,23.4
Jermain,Defoe,FWD,BOU,5800000,0,1,0.333333333333333,5.74712643678161E-08,1.72413793103448E-07,0,22940,0,0,0,0,0,0,0,0.2,6539,-2,1,1,2,0.1,0,0.3,0,0,0,0,0,0.6,3600,0,0,0,0,1,593,-1,0,3,Chelsea,Leicester,Burnley,Crystal Palace,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0
Steven,Defour,MID,BUR,5400000,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,110,-1,1,0,1,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,36,-1,0,0,Man Utd,Wolverhampton,Bournemouth,Cardiff City,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,MCI,5400000,0,0,0,0,0,0,8275,0,0,0,0,0,0,0,0,2122,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,632,0,0,0,0,0,150,0,0,0,Newcastle,Fulham,Cardiff City,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mousa,Dembele,MID,TOT,4900000,3,5,1.66666666666667,3.40136054421769E-07,1.02040816326531E-06,0,29037,0,0,0,0,0,0,0,1,6626,-1,0,5,1,0.3,0,1.7,0,0,1,0,0,1.4,11223,0,0,0,0,139,4961,0,0,25,Watford,Liverpool,Brighton,Huddersfield,Cardiff City,0.8,0.8,0.8,1.4,1.2,1.2,0.8,0.9,2.4,0.8,1.1,1.4,0.8,0.9,0.8,1.1,1.6,1,0.8,1,0.8,1.2,1.3,1.3,0.9,0.9,1.4,1,0.8,1.6,1.4,0.8,1.4,1.1,0.8,1
Leander,Dendoncker,MID,WOL,4500000,0,0,0,0,0,0,10794,0,0,0,0,0,0,0,0,3070,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3123,0,0,0,0,0,277,0,0,0,West Ham,Burnley,Man Utd,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurent,Depoitre,FWD,HUD,5400000,1,3,1,1.85185185185185E-07,5.55555555555556E-07,0,27229,0,4,0,0,0,0,0,0.6,8433,-1,0,3,1,0.2,0,1,0,0,0,0,0,0.8,1814,0,0,0,0,100,422,0,0,6,Everton,Crystal Palace,Leicester,Tottenham,Burnley,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,1.5,0.5,1.2,0.5,0.6,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.8,0.5,0.7,0.6,1,0.5,0.5,1.2,0.7,0.7,0.5,0.5,0.5,0.7,0.5,2.1
Gerard,Deulofeu,MID,WAT,5400000,0,0,0,0,0,0,10997,0,0,0,0,0,0,0,0,1992,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,566,0,0,0,0,0,161,0,0,0,Tottenham,Man Utd,Fulham,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fousseni,Diabate,MID,LEI,4800000,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,329,-2,1,0,2,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,129,-1,0,0,Liverpool,Bournemouth,Huddersfield,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama,Diakhaby,MID,HUD,4900000,3,5,1.7,3.46938775510204E-07,1.02040816326531E-06,0,1247,0,3,0,0,0,0,0,1,309,-1,0,5,1,0.3,0,1.7,0,0,1,0,0,0,344,0,0,0,0,115,169,0,0,6,Everton,Crystal Palace,Leicester,Tottenham,Burnley,0.8,1.2,0.8,0.8,1.2,0.8,0.8,1.2,1.6,0.8,1.9,1,1,1.4,1.6,0.9,0.9,1.1,0.9,1,1,0.8,1.1,1.5,1.8,0.8,1.3,1,2.3,1.5,0.8,1,0.8,1,1.3,1.4
Mohamed,Diame,MID,NEW,5000000,2,6,2,4E-07,1.2E-06,0,1826,1,4,0,0,0,0,0,1.2,573,0,0,6,0,0.4,0,2,0,0,1,0,0,0.1,1109,0,0,0,0,270,288,0,0,13,Man City,Arsenal,Crystal Palace,Leicester,Man Utd,1.2,1.2,3,1.7,1.5,2.1,1.9,1,1.4,1.8,1.7,1.1,2,1.9,1.3,1,1.2,1.1,1.3,1.6,1.1,1.2,1.2,1.8,1.2,1.6,1.1,1.5,1.5,1.3,1,1.8,1.1,1,1.4,9.4
Brahim,Diaz,MID,MCI,4900000,0,0,0,0,0,0,1360,0,0,0,0,0,0,0,0,364,-1,0,0,1,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,71,0,0,0,Newcastle,Fulham,Cardiff City,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,3,6,2,4.08163265306122E-07,1.22448979591837E-06,0,43876,1,2,0,0,0,0,0,1.2,8120,-1,0,6,1,0.4,0,2,0,0,1,0,0,1.7,15349,0,0,0,0,249,6388,0,0,42,Watford,Liverpool,Brighton,Huddersfield,Cardiff City,1.1,1,1,1.9,1.7,1.6,1.2,1.2,3,1,1.4,1.8,1,1.3,1,1.5,2,1.3,1.1,1.4,1.1,1.6,1.8,1.7,1.2,1.3,1.8,1.3,1,2.2,1.9,1.1,1.8,1.5,1.1,7.1
Lucas,Digne,DEF,EVE,4800000,0,1,0.333333333333333,6.94444444444444E-08,2.08333333333333E-07,0,81658,0,0,0,0,0,0,0,0.2,19921,-2,1,1,2,0.1,0,0.3,0,0,0,0,0,1.5,5505,0,0,0,0,4,940,-1,0,2,Huddersfield,West Ham,Arsenal,Fulham,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0
Issa,Diop,DEF,WHU,4400000,-2,-2,-0.666666666666667,-1.51515151515151E-07,-4.54545454545455E-07,0,18338,1,3,0,0,0,0,0,-0.5,3804,-1,0,-2,1,-0.2,0,-0.7,0,0,0,0,0,0.6,1589,1,0,0,0,90,820,0,0,-1,Wolverhampton,Everton,Chelsea,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Matt,Doherty,DEF,WOL,4400000,2,2,0.666666666666667,1.51515151515151E-07,4.54545454545455E-07,0,26236,0,5,0,0,0,0,0,0.5,4212,-1,0,2,1,0.2,0,0.7,0,0,0,0,0,0.7,3658,1,0,0,0,248,2335,0,0,15,West Ham,Burnley,Man Utd,Southampton,Crystal Palace,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.7,0.3,0.3,0.3,0.4,0.3,0.8,0.3,0.3,0.3,11.4
Abdoulaye,Doucoure,MID,WAT,6000000,2,11,3.7,6.16666666666667E-07,1.83333333333333E-06,0,38164,0,2,0,0,0,0,0,1.8,12487,0,0,11,0,0.6,0,3.7,1,0,1,0,1,1.7,15654,0,0,0,0,270,3893,0,0,55,Tottenham,Man Utd,Fulham,Arsenal,Bournemouth,2.8,3.4,3.3,3.5,4.1,2.9,4.9,4.8,4.2,2.5,2.5,3.5,2.6,4.5,3.7,2.4,4.5,3.5,5.6,3.7,2.8,2.6,3.5,3.3,2.2,4.7,2.8,4.8,3.4,3.9,3.7,4.3,5.2,3,4.7,15.5
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2151,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,9,0,0,0,West Ham,Burnley,Man Utd,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,111,0,0,0,Huddersfield,West Ham,Arsenal,Fulham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4900000,0,0,0,0,0,0,4036,0,0,0,0,0,0,0,0,989,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,560,0,0,0,0,0,133,0,0,0,Bournemouth,Cardiff City,West Ham,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,1,9,3,6E-07,1.8E-06,0,3656,0,4,0,5,0,0,0,1.8,1396,0,0,9,0,0.6,0,3,0,0,1,0,0,0.4,3642,0,0,0,0,270,765,0,0,47,Man City,Arsenal,Crystal Palace,Leicester,Man Utd,2.2,2.5,4.5,4.1,3.7,4.5,3,2.2,1.8,4.1,2.6,3.3,4.3,3.7,1.8,3.2,2.4,3,4.2,4.1,2,3.4,3.2,3.5,3.1,2.5,3.3,2.1,3.1,1.8,3,2.8,3.3,2.6,2.1,5.1
Shane,Duffy,DEF,BHA,4500000,2,10,3.3,7.33333333333333E-07,2.22222222222222E-06,0,37570,0,5,0,0,0,1,0,2.2,10608,0,0,10,0,0.7,0,3.3,0,0,0,0,0,3,35251,0,0,0,0,270,19333,0,0,48,Fulham,Southampton,Tottenham,Man City,West Ham,3.2,1.8,4.1,1.6,4.1,1.8,4.9,2.1,2.6,4.9,2.5,3.1,2.9,4.5,1.6,4,4.7,1.6,4.1,2.5,1.6,3.6,4.6,3.1,1.8,4.9,3.5,4.9,4.3,2.1,3.2,2,3.4,1.9,3.4,13.9
Paul,Dummett,DEF,NEW,4500000,1,8,2.7,6E-07,1.77777777777778E-06,0,3902,0,4,0,0,0,0,0,1.8,1288,0,0,8,0,0.6,0,2.7,0,0,1,0,0,0.3,5355,0,0,0,0,270,714,0,0,42,Man City,Arsenal,Crystal Palace,Leicester,Man Utd,1.8,2.1,3.9,3.6,3.2,4.1,2.6,1.8,1.5,3.5,2.2,2.8,3.7,3.2,1.5,2.7,2,2.6,3.6,3.7,1.7,2.9,2.8,3,2.7,2.1,2.8,1.7,2.7,1.5,2.6,2.4,2.8,2.2,1.7,5
Lewis,Dunk,DEF,BHA,4400000,0,2,0.666666666666667,1.51515151515151E-07,4.54545454545455E-07,0,68030,0,2,0,0,0,0,0,0.5,20331,-1,1,2,1,0.2,0,0.7,0,0,0,0,0,1.7,2087,0,0,0,0,109,271,-1,0,16,Fulham,Southampton,Tottenham,Man City,West Ham,0,0,0,0.3,0.3,0.3,0.7,0.3,0.3,0.6,0.3,0.3,0.3,0.4,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.5,0.3,0.7,0.4,0.3,0.3,0.3,0.3,0.3,0.3,1.5
Erik,Durm,DEF,HUD,4500000,0,0,0,0,0,0,6292,0,0,0,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0.1,84,0,0,0,0,0,24,0,0,0,Everton,Crystal Palace,Leicester,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruno,Ecuele Manga,DEF,CAR,4500000,6,13,4.3,9.55555555555556E-07,2.88888888888889E-06,0,1675,0,2,0,0,0,0,0,2.9,655,0,0,13,0,1,0,4.3,0,0,2,0,0,0.2,2572,0,0,0,0,270,1505,0,0,52,Arsenal,Chelsea,Man City,Burnley,Tottenham,5.3,5.7,4.5,5.9,4.6,4.2,4.3,6.4,6.4,4.5,6.4,3.4,5.6,3.3,5.9,6.3,4.1,5.4,6.3,4.1,4.3,4.2,4.2,4.7,6.2,4.3,5.4,4.2,5.8,3,5.5,5.4,2.8,4.1,5.1,7.3
,Ederson,GLK,MCI,5600000,2,15,5,8.92857142857143E-07,2.67857142857143E-06,0,120226,0,2,0,4,0,0,0,2.7,46437,1,0,15,-1,0.9,0,5,1,0,1,0,1,22.9,365737,0,0,0,0,270,95924,0,0,54,Newcastle,Fulham,Cardiff City,Brighton,Liverpool,5.3,4.9,5.9,7.5,5.9,6.5,6.2,6.6,6.7,4.8,4.9,4.6,7,7.3,4.9,5.4,5.7,6.4,7.5,6.2,5.6,6.2,6.4,6,6.4,4,5.6,6.6,4,7.5,7.5,6.3,6.8,7.5,5.3,6.3
Robert,Elliot,GLK,NEW,4500000,0,0,0,0,0,0,4070,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,0,0.3,386,0,0,0,0,0,110,0,0,0,Man City,Arsenal,Crystal Palace,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4400000,0,0,0,0,0,0,55215,0,0,0,0,0,0,0,0,16285,-1,0,0,1,0,0,0,0,0,0,0,0,2.4,20159,0,0,0,0,0,9807,0,0,0,Cardiff City,Newcastle,Everton,Watford,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,6400000,2,3,1.5,2.34375E-07,4.6875E-07,0,14454,0,1,0,0,0,0,0,0.5,1422,-1,0,3,1,0.2,0,1,0,0,0,0,0,0.2,776,0,0,0,0,112,267,0,0,15,Crystal Palace,Brighton,Liverpool,Wolverhampton,Chelsea,2,1.5,0.8,0.8,0.8,0.8,1.1,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1.1,1.3,0.8,0.8,0.8,0.8,0.9,1,1.2,0.8,0.9,0.8,0.8,0.8,0.8,0.8,1.4,1.3,1,0.9,1.3,16.6
,Emerson,DEF,CHE,5400000,0,0,0,0,0,0,4087,0,0,0,0,0,0,0,0,851,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,258,0,0,0,0,0,63,0,0,0,Bournemouth,Cardiff City,West Ham,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4400000,0,0,0,0,0,0,5485,0,0,0,0,0,0,0,0,2044,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,2155,0,0,0,0,0,1830,-1,0,0,West Ham,Burnley,Man Utd,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9400000,6,10,3.3,3.51063829787234E-07,1.06382978723404E-06,0,407302,0,2,0,0,0,0,0,1.1,73557,-1,0,10,1,0.4,0,3.3,0,0,1,0,1,10.8,90548,0,0,0,0,270,18202,0,0,42,Watford,Liverpool,Brighton,Huddersfield,Cardiff City,2.5,1.8,2.4,3.9,3.6,3.4,2.6,2.7,4.9,1.8,3.2,3.9,2.3,2.8,2.4,3.2,4.2,3,2.6,3,2.5,3.5,3.8,3.7,2.7,2.8,3.9,3,2,4.3,4,2.6,3.8,3.2,2.6,17.3
Neil,Etheridge,GLK,CAR,4600000,6,28,9.3,2.02173913043478E-06,6.08695652173913E-06,0,37418,0,2,0,9,0,0,0,6.2,19357,1,-1,28,-1,2,0,9.3,3,0,2,0,0,6.2,272227,0,0,2,1,270,114691,1,0,99,Arsenal,Chelsea,Man City,Burnley,Tottenham,13.2,12.3,13.1,12.7,11.5,12.5,11.2,14,14,10.5,14,10.3,13.6,10.6,13,14,9.3,13,13.7,12,11.3,12.5,10.8,13.5,14,9.3,14,9,12.5,9.9,12,13.3,9.5,11.2,11.5,11.5
Jonny,Evans,DEF,LEI,5000000,0,5,1.66666666666667,3.33333333333333E-07,1E-06,0,5621,1,0,0,0,0,0,0,1,2638,0,0,5,0,0.3,0,1.7,0,0,1,0,0,0.4,2766,0,0,0,0,90,529,0,0,23,Liverpool,Bournemouth,Huddersfield,Newcastle,Everton,1.5,0.8,1.9,0.8,1.8,0.8,1.5,1.1,1.7,0.8,1.2,0.8,1.4,1.4,1.2,1.1,2.4,0.8,1.5,0.8,0.8,1.7,0.8,1,2.5,0.8,1,1.1,1,0.9,1.1,0.8,1.4,0.8,1.7,1.4
