FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Issa,Diop,DEF,WHU,4300000,2,19,1.9,4.41860465116279E-07,4.41860465116279E-06,0,31549,1,12,0,0,0,0,0,4.4,1636,-2,0,19,2,0.4,0,1.7,0,0,1,0,0,0.6,16358,1,0,0,0,900,1038,0,0,147,Man City,Newcastle,Cardiff City,Crystal Palace,Fulham,1.3,1.3,2.2,1.3,1.2,1.5,1.2,1.3,2.1,1,1,1.5,1.9,1.8,1.5,1.1,1.2,1.8,2,2.1,1.7,1.6,1.4,1.8,1.4,1.2,30
Matt,Doherty,DEF,WOL,4900000,1,54,4.5,9.18367346938776E-07,1.10204081632653E-05,0,274433,1,13,0,0,0,1,0,11,59919,4,0,54,-4,0.3,0,1.3,9,0,4,0,2,17.4,1181117,1,0,0,3,1039,129270,0,0,214,Huddersfield,Cardiff City,Chelsea,Newcastle,Bournemouth,6.1,5.5,5.4,4.8,4.6,6.3,4.6,6.2,4.9,4.5,5.3,5.6,5.3,4.8,3.8,5.8,6.5,5.8,4.1,4.8,5.7,4.7,6.8,4.6,5.4,5.4,75.2
Abdoulaye,Doucoure,MID,WAT,5900000,2,41,3.4,5.76271186440678E-07,6.94915254237288E-06,0,111873,2,14,0,0,0,0,0,6.9,9991,-1,0,41,1,0.4,0,2.3,6,0,3,0,4,1.5,80152,1,0,0,1,1080,2716,0,0,192,Liverpool,Leicester,Man City,Everton,Cardiff City,2.9,2.8,2.4,2.1,3.7,2.8,2.2,3.9,2.6,4.2,3.6,3,2.5,3.5,2.6,1.9,3.2,1.7,4.1,2.6,3.8,3.2,3.5,3.7,2.3,3.5,57.7
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2601,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,3,0,0,0,Huddersfield,Cardiff City,Chelsea,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,39,0,0,0,Cardiff City,Liverpool,Newcastle,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4700000,0,0,0,0,0,0,6902,0,0,0,0,0,0,0,0,166,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1334,0,0,0,0,0,60,0,0,0,Tottenham,Fulham,Wolverhampton,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,3,48,4,8E-07,9.6E-06,0,14706,0,15,0,34,0,0,0,9.6,1208,0,0,48,0,1.2,0,6,5,0,4,0,0,0.6,21583,0,0,0,0,1080,2291,0,0,216,Burnley,West Ham,Everton,Wolverhampton,Huddersfield,4.3,4.5,4.7,4.7,5.4,4.3,4.8,4.2,4.6,5.2,5.6,4,5.5,4.7,5.2,4.1,4.6,5.5,3.4,3.2,3.9,4.6,4.2,4.3,5.2,4.1,27.7
Shane,Duffy,DEF,BHA,4700000,1,47,3.9,8.29787234042553E-07,1E-05,0,130803,2,18,0,0,0,2,0,10,20503,2,-1,47,-2,0.6,0,2.7,3,0,3,0,2,7.4,379844,0,0,0,1,1080,34592,1,0,226,Leicester,Huddersfield,Crystal Palace,Burnley,Chelsea,4.8,4.3,4.5,3.1,4.9,2.3,3.8,5.8,3.3,5.7,3.8,2.9,5.1,4.7,4,3.4,5.7,4.2,5.8,4.8,4.3,4.2,3.5,4.4,2.1,4.7,51.5
Paul,Dummett,DEF,NEW,4400000,2,32,3.2,7.27272727272727E-07,7.27272727272727E-06,0,11906,0,10,0,0,0,0,0,7.3,1623,-1,0,32,1,1.1,0,4.7,0,0,4,0,0,0.2,10155,0,0,0,0,900,797,0,0,165,Burnley,West Ham,Everton,Wolverhampton,Huddersfield,0,0,0,0,0,3.1,3.5,3,3.3,3.8,4.4,2.9,4.1,3.4,4,2.9,3.3,4.1,2.4,2.2,2.7,3.3,3,3.1,3.8,3,26.5
Lewis,Dunk,DEF,BHA,4500000,9,40,3.6,8E-07,8.88888888888889E-06,0,106430,2,15,0,0,0,2,0,9.1,6806,0,-1,40,0,1.5,0,6.7,4,0,3,0,0,4.2,181327,0,0,0,1,919,117513,1,0,193,Leicester,Huddersfield,Crystal Palace,Burnley,Chelsea,4.3,3.9,4,2.7,4.4,2,3.3,5.4,2.9,5.1,3.3,2.6,4.6,4.2,3.5,3,5.3,3.7,5.4,4.3,3.8,3.8,3.1,3.9,1.9,4.2,40.3
Erik,Durm,DEF,HUD,4400000,1,9,0.75,1.70454545454545E-07,2.04545454545455E-06,0,8672,0,11,0,0,0,0,0,2,132,-1,0,9,1,0.2,0,0.7,0,0,0,0,0,0.1,536,0,0,0,0,509,59,0,0,71,Wolverhampton,Brighton,Bournemouth,Arsenal,Newcastle,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.4
Bruno,Ecuele Manga,DEF,CAR,4500000,2,25,2.1,4.66666666666667E-07,5.55555555555556E-06,0,5289,0,25,0,0,0,0,0,5.6,220,0,0,25,0,0.3,0,1.3,0,0,2,0,1,0.1,3967,0,0,0,0,1080,106,0,0,178,Everton,Wolverhampton,West Ham,Southampton,Watford,1.5,2.1,1.5,1.8,1.3,2,1.9,1.5,1.8,2.5,1.3,1,1.5,1.3,1.9,2.5,1.5,1.9,1.4,1.8,1.2,1.3,2.3,1.3,1.6,1.7,35
,Ederson,GLK,MCI,5800000,2,62,5.2,8.96551724137931E-07,1.06896551724138E-05,0,391867,0,5,0,19,0,0,0,10.7,23188,3,0,62,-3,0.7,0,4.3,4,0,7,0,1,26.6,849554,0,0,0,1,1080,30896,0,0,232,West Ham,Bournemouth,Watford,Chelsea,Everton,6.2,5.7,5.7,7,7.8,6.1,6.3,5.8,7.5,7.1,6.7,5.9,5.1,6.6,6.1,6.8,4.7,6.9,6.8,5.7,7.5,7.3,6.5,5.9,6.5,5.9,19.4
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,8348,0,0,0,0,0,0,0,0,243,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,906,0,0,0,0,0,61,0,0,0,Burnley,West Ham,Everton,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,138806,0,0,0,0,0,0,0,0,5762,-2,0,0,2,0,0,0,0,0,0,0,0,2.3,82093,0,0,0,0,0,949,0,0,0,Bournemouth,Tottenham,Man Utd,Huddersfield,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,6200000,0,18,2.3,3.70967741935484E-07,2.90322580645161E-06,0,21734,0,3,0,0,0,0,0,2.9,442,-3,0,18,3,0.2,0,1.3,0,0,4,0,0,0.1,3712,0,0,0,0,513,61,0,0,55,Fulham,Man Utd,Tottenham,Cardiff City,Arsenal,0,1.5,1.7,1.4,1.7,2,1.8,1.2,1.3,1.6,1.8,1.9,1.7,2,1.4,2,1.4,1.3,1.4,1.4,1.4,1.9,2.1,1.8,1.6,2.2,41.4
,Emerson,DEF,CHE,5200000,0,0,0,0,0,0,6679,0,0,0,0,0,0,0,0,160,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,919,0,0,0,0,0,110,0,0,0,Tottenham,Fulham,Wolverhampton,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,13112,0,0,0,0,0,0,0,0,394,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5318,0,0,0,0,0,117,0,0,0,Huddersfield,Cardiff City,Chelsea,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9200000,0,22,2.4,2.60869565217391E-07,2.39130434782609E-06,0,842587,0,9,0,0,0,0,0,2.4,8909,-3,0,22,3,0.1,0,0.7,0,0,1,0,2,4,154672,0,0,0,0,581,1525,0,0,102,Chelsea,Arsenal,Southampton,Leicester,Burnley,1.2,1.9,2,2,1.6,1.5,1.5,1.7,1.9,1.2,2.1,1.6,1.8,1.4,2.2,1.7,1.4,2.5,1.6,1.4,2.1,1.9,1.3,1.5,1.9,1.5,44.8
Neil,Etheridge,GLK,CAR,4500000,2,43,3.6,8E-07,9.55555555555555E-06,0,218384,0,25,0,39,0,0,0,9.6,12579,0,0,43,0,0.4,0,1.7,3,0,2,0,0,5.8,427176,0,0,2,1,1080,806,0,0,233,Everton,Wolverhampton,West Ham,Southampton,Watford,3.6,4.5,3.4,4,3.1,4.4,4.2,3.5,4.1,5.1,3.2,2.3,3.5,3.1,4.3,5.2,3.6,4.3,3.2,4.1,2.9,3.2,4.9,3,3.7,3.9,34.2
Jonny,Evans,DEF,LEI,4800000,6,21,1.75,3.64583333333333E-07,4.375E-06,0,14903,1,4,0,0,0,0,0,4.4,907,-2,0,21,2,0.8,0,4,0,0,3,0,0,0.3,8504,0,0,0,0,428,1517,0,0,91,Brighton,Watford,Fulham,Tottenham,Crystal Palace,1.2,1.3,1.1,1.2,1.6,1.5,1.1,1.9,1.3,1.2,1.3,1.4,1.3,1.7,1,1.8,1.1,1.2,1.1,0.9,1.8,1,1.3,0.9,1,1.2,10.4
Lukasz,Fabianski,GLK,WHU,4500000,5,45,3.8,8.44444444444444E-07,1E-05,0,374425,0,18,0,51,0,0,0,10,19415,0,0,45,0,0.9,0,4,7,0,1,0,0,13.7,204213,0,0,0,1,1080,9760,0,0,227,Man City,Newcastle,Cardiff City,Crystal Palace,Fulham,3.9,3.8,5.5,3.8,3.6,4.4,3.7,3.8,5.4,3.1,2.9,4.2,5,4.8,4.2,3.5,3.7,4.7,5.1,5.4,4.6,4.5,4.1,5,4.1,3.7,37.2
,Fabinho,MID,LIV,5500000,3,7,0.583333333333333,1.06060606060606E-07,1.27272727272727E-06,0,41597,1,2,0,0,0,0,0,1.3,528,-5,0,7,5,0.4,0,2,0,0,1,0,0,0.5,7304,0,0,0,0,291,410,0,0,27,Watford,Everton,Burnley,Bournemouth,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.4
Cesc,Fabregas,MID,CHE,6300000,1,3,0.25,3.96825396825397E-08,4.76190476190476E-07,0,55051,0,0,0,0,0,0,0,0.5,365,-2,0,3,2,0.2,0,1,0,0,0,0,0,0.4,3357,0,0,0,0,48,195,0,0,17,Tottenham,Fulham,Wolverhampton,Man City,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
,Fabri,GLK,FUL,4300000,0,8,0.666666666666667,1.55038759689922E-07,1.86046511627907E-06,0,16238,0,5,0,15,0,0,0,1.9,631,-2,0,8,2,0,0,0,2,0,0,0,0,0.3,12140,0,0,0,0,180,990,0,0,47,Southampton,Chelsea,Leicester,Man Utd,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.5,0.3,0.3,11.5
,Felipe Anderson,MID,WHU,6900000,9,52,4.3,6.23188405797101E-07,7.53623188405797E-06,0,194813,3,16,0,0,0,4,0,7.5,30311,-1,0,52,1,1.2,0,8.3,7,0,2,0,1,5.5,308958,0,0,0,2,990,73381,0,0,206,Man City,Newcastle,Cardiff City,Crystal Palace,Fulham,3.3,5.3,5,4.8,4.5,4.8,5.1,4.6,5.7,4.4,4,4.5,3.9,6,5.1,2.8,5.2,4,5.4,4.7,3.6,4,4.3,4.5,5.5,4,93.7
Marouane,Fellaini,MID,MUN,4900000,2,21,2.3,4.69387755102041E-07,4.28571428571429E-06,0,68306,0,10,0,0,0,0,0,4.3,1307,-1,0,21,1,0.1,0,0.7,0,0,1,0,2,0.6,56635,0,0,0,0,560,2119,0,0,105,Crystal Palace,Southampton,Arsenal,Fulham,Liverpool,1.8,2.1,1.5,1.9,1.2,1.6,2.1,1.7,2.2,1.8,2.3,1.8,1.7,1.8,1.3,2.6,2.1,1.6,1.2,1.8,1.8,1.7,1.2,1.2,2.2,1.9,31.4
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,11325,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.1,211,0,0,0,0,0,4,0,0,0,Man City,Newcastle,Cardiff City,Crystal Palace,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,2,31,3.4,7.72727272727273E-07,7.04545454545455E-06,0,10274,1,11,0,0,0,0,0,7,1274,-1,0,31,1,1.2,0,5.3,3,0,3,0,1,0.4,18182,0,0,0,0,810,8961,0,0,167,Burnley,West Ham,Everton,Wolverhampton,Huddersfield,3.4,3.5,3.8,3.8,4.6,3.4,3.8,3.3,3.6,4.1,4.7,3.2,4.4,3.8,4.4,3.2,3.6,4.5,2.6,2.5,3,3.6,3.3,3.4,4.2,3.2,29.6
,Fernandinho,MID,MCI,5400000,2,43,3.6,6.66666666666667E-07,7.96296296296296E-06,0,258643,2,5,0,0,0,1,0,8,18336,-1,0,43,1,0.4,0,2,3,0,7,0,2,5.5,207053,0,0,0,1,1051,24832,0,0,207,West Ham,Bournemouth,Watford,Chelsea,Everton,3.2,3.7,3,2.7,3.7,3.8,3.2,3.9,3,3.9,4,4,3.4,2.3,2.4,3.6,3,3.8,3,3.4,3.9,4.6,2.7,3.5,3.4,2.9,55.3
Roberto,Firmino,FWD,LIV,9200000,2,41,3.4,3.69565217391304E-07,4.45652173913043E-06,0,1512088,0,2,0,0,0,2,0,4.5,82709,-3,0,41,3,0.2,0,2,4,0,9,0,2,17.1,555600,0,0,0,0,914,23678,0,0,159,Watford,Everton,Burnley,Bournemouth,Man Utd,2.8,4.1,3.4,2.9,4.2,2.5,3.6,4,2.3,2.6,3.2,3.5,3.6,3.8,3.8,3.8,2.6,4,4.1,2.7,3.2,2.7,3.2,3.9,3.3,3.3,75.2
Phil,Foden,MID,MCI,4600000,1,6,0.5,1.08695652173913E-07,1.30434782608696E-06,0,13989,0,0,0,0,0,0,0,1.3,351,-4,0,6,4,0.2,0,0.7,0,0,0,0,0,0.1,3952,0,0,0,0,65,241,0,0,21,West Ham,Bournemouth,Watford,Chelsea,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.7
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,20895,0,0,0,0,0,0,0,0,326,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5622,0,0,0,0,0,3,0,0,0,Southampton,Chelsea,Leicester,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,38133,0,0,0,0,0,0,0,0,927,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,5045,0,0,0,0,0,241,0,0,0,Fulham,Man Utd,Tottenham,Cardiff City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,3,38,3.2,7.11111111111111E-07,8.44444444444444E-06,0,147480,0,14,0,28,0,0,0,8.4,13611,0,0,38,0,1,0,4.7,1,0,3,0,0,4.2,118392,0,0,0,0,1080,2758,0,0,203,Liverpool,Leicester,Man City,Everton,Cardiff City,4.1,3,3.2,3.1,4.6,2.9,3.4,3,2.1,3.6,3.3,3.7,2.8,4.4,3.7,3.1,3.4,2.5,3.3,3.3,3.4,2.5,3.9,3.8,3.4,3.6,25.8
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,4,0.6,1.33333333333333E-07,8.88888888888889E-07,0,32397,2,12,0,0,0,0,0,0.9,639,0,0,4,0,-0.1,0,-0.3,0,0,0,0,0,0.4,8163,1,0,0,0,502,254,0,0,64,Southampton,Chelsea,Leicester,Man Utd,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,17.6
Juan,Foyth,DEF,TOT,5000000,15,15,1.25,2.5E-07,3E-06,0,1935,1,2,0,0,0,1,0,3,1915,0,0,15,0,1.5,0,7.5,3,0,1,0,0,0.5,27345,0,0,0,1,180,27273,0,0,48,Chelsea,Arsenal,Southampton,Leicester,Burnley,0.6,0.6,0.6,0.8,0.6,0.9,0.6,0.7,1.1,0.6,0.7,0.6,0.6,0.6,0.7,1,0.6,0.7,0.6,0.9,0.9,0.9,0.7,0.6,0.6,0.9,9.8
Simon,Francis,DEF,BOU,4400000,1,28,2.5,5.68181818181818E-07,6.36363636363636E-06,0,19365,0,11,0,0,0,0,0,6.4,1157,-1,0,28,1,0.6,0,2.7,0,0,3,0,1,0.4,14931,0,0,0,0,732,1541,0,0,161,Arsenal,Man City,Huddersfield,Liverpool,Wolverhampton,1.6,1.7,3.1,2.9,2.2,3.2,2.7,2.3,2.4,2.2,2.4,2.3,2.6,2.2,2.6,1.3,2.2,2.8,2,2.1,2.2,1.9,2.3,1.8,2.3,2.6,31.6
Ryan,Fraser,MID,BOU,6200000,6,70,5.8,9.35483870967742E-07,1.12903225806452E-05,0,658452,1,15,0,0,0,3,0,11.3,57921,7,-1,70,-7,1,0,6.3,10,0,4,0,6,26.1,2000778,0,0,0,2,1022,113716,1,0,276,Arsenal,Man City,Huddersfield,Liverpool,Wolverhampton,6.9,4.4,8,6.3,6.7,8.6,6.8,6.1,7.5,5.1,7.3,5.2,6.1,4.7,7.7,6.1,5.5,7.4,7.8,6.4,7.6,5.9,7.9,7.3,5.9,8.4,104.7
,Fred,MID,MUN,5500000,0,20,1.66666666666667,3.03030303030303E-07,3.63636363636364E-06,0,235512,1,10,0,0,0,1,0,3.6,3215,-5,1,20,5,0.2,0,1,3,0,1,0,0,1.5,50311,0,0,0,0,482,532,-1,0,81,Crystal Palace,Southampton,Arsenal,Fulham,Liverpool,1,1.3,0.9,1.1,0.8,0.9,1.2,1,1.3,1.1,1.4,1.1,1,1,0.8,1.6,1.3,0.9,0.8,1,1,1,0.8,0.8,1.3,1.1,28.1
Ryan,Fredericks,DEF,WHU,4600000,1,2,0.166666666666667,3.6231884057971E-08,4.34782608695652E-07,0,25831,2,8,0,0,0,0,0,0.4,1003,-4,0,2,4,0.1,0,0.3,0,0,0,0,0,0.2,2562,0,0,0,0,287,15,0,0,25,Man City,Newcastle,Cardiff City,Crystal Palace,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.5
Christian,Fuchs,DEF,LEI,4200000,0,0,0,0,0,0,30615,0,0,0,0,0,0,0,0,579,-3,0,0,3,0,0,0,0,0,0,0,0,0.4,3655,0,0,0,0,0,183,0,0,0,Brighton,Watford,Fulham,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolo,Gabbiadini,FWD,SOU,5600000,9,17,1.41666666666667,2.5297619047619E-07,3.03571428571429E-06,0,16475,0,6,0,0,0,1,0,3,750,-4,0,17,4,0.6,0,3.3,3,0,0,0,0,0.2,8001,0,0,0,1,268,5203,0,0,44,Fulham,Man Utd,Tottenham,Cardiff City,Arsenal,1.5,1.1,0.8,0.8,1,0.9,1.1,0.7,0.7,0.8,1,0.7,0.9,1.2,0.9,1.7,1.1,0.7,0.7,0.7,0.7,0.7,0.9,0.9,1,0.9,18.1
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,7969,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0.1,161,0,0,0,0,0,6,0,0,0,Burnley,West Ham,Everton,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.833333333333333,1.85185185185185E-07,2.22222222222222E-06,0,5864,0,1,0,8,0,0,0,2.2,211,0,0,10,0,0,0,0,0,0,1,0,0,0,7035,0,0,0,0,180,52,0,0,48,Chelsea,Arsenal,Southampton,Leicester,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.5,5.5
Rachid,Ghezzal,MID,LEI,5200000,3,18,1.5,2.88461538461538E-07,3.46153846153846E-06,0,35516,2,8,0,0,0,1,0,3.5,819,-3,0,18,3,0.3,0,1.3,2,0,1,0,0,0.1,29170,0,0,0,0,400,297,0,0,66,Brighton,Watford,Fulham,Tottenham,Crystal Palace,0,0.9,0.9,0.8,1.4,0.8,0.8,0.9,0.8,1.1,0.9,0.8,0.8,0.9,0.9,1.2,0.8,1,0.9,0.8,1.1,1,0.8,0.8,0.8,0.8,38
Morgan,Gibbs-White,MID,WOL,4300000,1,5,0.416666666666667,9.68992248062016E-08,1.16279069767442E-06,0,17931,1,1,0,0,0,0,0,1.2,1476,-2,0,5,2,0.2,0,0.7,0,0,0,0,0,0.4,14671,0,0,0,0,64,2621,0,0,17,Huddersfield,Cardiff City,Chelsea,Newcastle,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.6
Ben,Gibson,DEF,BUR,4800000,0,0,0,0,0,0,14939,0,0,0,0,0,0,0,0,199,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,678,0,0,0,0,0,17,0,0,0,Newcastle,Crystal Palace,Liverpool,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,0,27,3,3.8961038961039E-07,3.50649350649351E-06,0,171461,0,2,0,0,0,0,0,3.5,3274,-3,0,27,3,0,0,0.3,2,0,3,0,4,2,63753,0,0,0,0,381,1029,0,0,75,Tottenham,Fulham,Wolverhampton,Man City,Brighton,3,3.9,2.5,2,2.6,2.4,2.7,3.6,2.8,2.5,3.2,2.8,2.7,2.3,3.3,1.7,4.1,2.2,2.6,3.1,3.1,2.2,2.9,3.7,2.7,3,45.6
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,11542,0,0,0,0,0,0,0,0,326,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,1914,0,0,0,0,0,135,0,0,0,Liverpool,Leicester,Man City,Everton,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5100000,5,46,4.2,8.23529411764706E-07,9.01960784313725E-06,0,131054,1,4,0,0,0,0,0,9,9151,1,0,46,-1,0.5,0,2.3,2,0,6,0,0,4.3,325445,0,0,0,0,935,15711,0,0,236,Watford,Everton,Burnley,Bournemouth,Man Utd,4,6.3,4.1,3.2,5.3,4.6,4.5,3.8,3.8,4.2,4.6,5,4.4,4.3,4.9,5.3,4.6,4.9,3.9,5,4,5,4.9,5.9,4.1,5.5,33.1
Dan,Gosling,MID,BOU,4800000,1,14,1.3,2.70833333333333E-07,2.91666666666667E-06,0,5640,3,8,0,0,0,0,0,2.9,160,-2,1,14,2,0.2,0,1,0,0,1,0,0,0.1,2978,0,0,0,0,584,118,-1,0,69,Arsenal,Man City,Huddersfield,Liverpool,Wolverhampton,0.7,0.6,0.9,0.6,0.6,1,0.6,0.6,0.8,0.6,0.7,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.9,0.6,0.8,0.6,0.8,0.8,0.6,1,25.1
Lee,Grant,GLK,MUN,5000000,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,18,0,0,0,Crystal Palace,Southampton,Arsenal,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,6000000,1,32,2.7,4.5E-07,5.33333333333333E-06,0,106963,1,9,0,0,0,3,0,5.3,10479,0,0,32,0,0.1,0,0.7,2,0,3,0,0,1,116346,0,0,0,0,649,1648,0,0,87,Liverpool,Leicester,Man City,Everton,Cardiff City,2.2,2.1,2.1,1.8,3.2,2.5,1.9,2.5,2,2.7,2.9,2.1,1.8,2.9,2.2,1.5,2.5,1.6,2.8,2.7,3.9,2.9,2.3,2.3,1.9,3.1,48.4
Demarai,Gray,MID,LEI,5400000,3,33,2.75,5.09259259259259E-07,6.11111111111111E-06,0,159957,1,8,0,0,0,2,0,6.1,6541,-1,0,33,1,0.9,0,4.7,2,0,3,0,1,1.4,162107,0,0,0,0,619,7946,0,0,100,Brighton,Watford,Fulham,Tottenham,Crystal Palace,2,2.4,2.3,1.6,3.3,1.8,1.5,2.5,1.6,2.8,2.3,1.5,1.9,2.4,2.4,3,2.1,2.6,2.4,2.3,2.8,2.6,2.2,2.1,1.4,1.4,39.3
