FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Xande Silva,FWD,WHU,4500000,1,1,0.05,1.11111111111111E-08,2.22222222222222E-07,0,2031,0,0,0,0,0,0,0,0.2,879,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,4834,0,0,0,0,17,1753,0,0,3,Brighton,Arsenal,Bournemouth,Wolverhampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
Granit,Xhaka,MID,ARS,5300000,1,51,2.7,5.09433962264151E-07,9.62264150943396E-06,0,290558,7,27,0,0,0,2,0,9.6,6391,-2,0,51,2,0.4,0,1.9,2,0,3,0,2,2.6,175651,0,0,0,0,1644,2429,0,0,280,Fulham,West Ham,Chelsea,Cardiff City,Man City,3.1,2,1.7,2.4,1.4,2.5,2.8,2.8,1.6,2,2.1,2.7,1.4,1.8,2.3,2,3.2,2,88.8
Andriy,Yarmolenko,MID,WHU,6700000,0,27,1.35,2.01492537313433E-07,4.02985074626866E-06,0,112867,2,6,0,0,0,2,0,4,253,-3,0,27,3,0,0,0,2,0,1,0,1,0.5,83275,0,0,0,1,456,21,0,0,88,Brighton,Arsenal,Bournemouth,Wolverhampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.8,0.7,29.1
DeAndre,Yedlin,DEF,NEW,4500000,1,37,2.1,4.66666666666667E-07,8.22222222222222E-06,0,108228,4,27,0,0,0,1,0,8.2,2908,0,0,37,0,0,0,0,1,0,3,0,1,1,76506,1,0,0,0,1491,331,0,1,198,Man Utd,Chelsea,Cardiff City,Man City,Tottenham,1.5,2.3,2.5,1.6,2,2,2.1,1.6,1.8,2.3,1.3,1.1,1.7,1.8,1.4,1.5,1.6,1.5,57.1
Maya,Yoshida,DEF,SOU,4100000,0,10,0.5,1.21951219512195E-07,2.4390243902439E-06,0,73640,0,17,0,0,0,0,0,2.4,2881,-4,0,10,4,0.2,0,0.8,0,0,0,0,0,0.8,37432,0,0,0,0,709,1511,0,0,106,Chelsea,Leicester,Everton,Crystal Palace,Burnley,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,23.6
Ashley,Young,DEF,MUN,5700000,1,36,2.4,4.21052631578947E-07,6.31578947368421E-06,0,122921,6,25,0,0,0,1,0,6.3,9450,-3,0,36,3,0.5,0,2.8,1,0,1,0,3,1.9,105322,0,0,0,1,1297,6402,0,0,218,Newcastle,Tottenham,Brighton,Burnley,Leicester,1.9,2.2,2.7,2.2,2,1.7,2.2,2.5,2,1.2,2.2,2.3,2.3,1.9,2.3,2.6,2.8,3.2,63.5
Pablo,Zabaleta,DEF,WHU,4300000,0,37,2.6,6.04651162790698E-07,8.6046511627907E-06,0,184394,4,18,0,0,0,0,0,8.6,12847,-2,0,37,2,0.3,0,1.3,4,0,3,0,1,2.3,123755,0,0,0,0,1242,329,0,0,225,Brighton,Arsenal,Bournemouth,Wolverhampton,Liverpool,0,1.7,1.8,2.8,2.3,3,2.4,2.2,1.8,3.3,2.9,3.2,3.1,2.4,2.1,2.7,2.1,2.6,43.8
Wilfried,Zaha,FWD,CRY,6700000,2,52,3.1,4.62686567164179E-07,7.76119402985075E-06,0,1995481,6,23,0,0,0,3,0,7.8,18814,-3,0,52,3,0.3,0,1.7,3,0,6,0,3,11.2,929966,0,0,0,0,1527,10009,0,0,153,Wolverhampton,Watford,Liverpool,Southampton,Fulham,2.8,2.9,2.3,3.5,3.9,3,3.2,3.4,3.1,3.7,2.9,2.8,3.5,2.7,3.2,3.3,3.1,3.4,119
Andre-Frank,Zambo Anguissa,MID,FUL,4400000,0,15,0.75,1.70454545454545E-07,3.40909090909091E-06,0,14976,0,17,0,0,0,0,0,3.4,298,-1,0,15,1,0,0,-0.1,0,0,0,0,0,0.1,11007,0,0,0,0,636,117,0,1,91,Arsenal,Burnley,Tottenham,Brighton,Crystal Palace,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.2
,Zanka,DEF,HUD,4400000,2,55,3.1,7.04545454545455E-07,1.25E-05,0,350909,6,29,0,0,0,3,0,12.5,6431,-1,0,55,1,0.7,0,3.2,4,0,2,0,1,3.4,62766,0,0,0,0,1607,11018,0,0,304,Burnley,Cardiff City,Man City,Everton,Chelsea,3.1,4,3.1,4.2,3.8,2.4,3,3.3,2.6,2.8,3.2,3.7,2.9,3.4,3.2,3,3,2.8,66.4
Davide,Zappacosta,DEF,CHE,5100000,0,2,0.1,1.96078431372549E-08,3.92156862745098E-07,0,13820,0,0,0,0,0,0,0,0.4,199,-4,0,2,4,0,0,0.1,0,0,0,0,0,0.1,3243,0,0,0,0,18,138,0,0,5,Southampton,Newcastle,Arsenal,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Marvin,Zeegelaar,DEF,WAT,4200000,0,0,0,0,0,0,4263,0,0,0,0,0,0,0,0,76,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,875,0,0,0,0,0,62,0,0,0,Bournemouth,Crystal Palace,Burnley,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oleksandr,Zinchenko,MID,MCI,4700000,5,9,0.45,9.57446808510638E-08,1.91489361702128E-06,0,2587,0,2,0,0,0,0,0,1.9,188,-3,0,9,3,0.2,0,0.8,0,0,1,0,1,0,1593,0,0,0,0,233,454,0,0,59,Liverpool,Wolverhampton,Huddersfield,Newcastle,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,18.1
Kenneth,Zohore,FWD,CAR,4600000,0,9,1.3,2.82608695652174E-07,1.95652173913043E-06,0,49154,0,7,0,0,0,0,0,2,544,-4,0,9,4,0,0,0.2,0,0,1,0,0,0.2,21161,0,0,0,0,287,99,0,0,13,Tottenham,Huddersfield,Newcastle,Arsenal,Bournemouth,0,0,0,0,0,0.8,0.8,1,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.8,0.7,0.8,23.6
Kurt,Zouma,DEF,EVE,5000000,2,37,2.3,4.6E-07,7.4E-06,0,17292,0,23,0,0,0,0,0,7.4,516,0,0,37,0,0.2,0,1.1,4,0,2,0,1,0.2,21415,0,0,0,0,1173,460,0,0,210,Leicester,Bournemouth,Southampton,Huddersfield,Wolverhampton,2.1,2.1,1.4,2.3,2.4,1.7,2.3,2.3,2.3,1.5,2.7,1.6,1.8,1.3,2.2,2,2.3,1.7,31
