FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Mario,Lemina,MID,SOU,5000000,2,14,2.8,5.6E-07,2.8E-06,0,13437,1,6,0,0,0,0,0,2.8,3118,0,0,14,0,0.5,0,2.3,0,0,2,0,1,0.4,18370,0,0,0,0,450,838,0,0,63,Liverpool,Wolverhampton,Chelsea,Bournemouth,Newcastle,1.6,2.5,1.4,2.3,2.7,1.9,1.8,2.5,1.6,2.4,2.5,1.7,3.5,1.8,1.6,1.8,2.1,1.9,2,3.3,2.5,2.8,2.1,3.2,1.5,2.7,2.3,1.6,2.3,3.6,2.8,2.9,2.4,18.3
Aaron,Lennon,MID,BUR,5000000,2,11,2.2,4.4E-07,2.2E-06,0,14835,0,10,0,0,0,0,0,2.2,2392,0,0,11,0,0.4,0,2,0,0,1,0,0,0.4,13577,0,0,0,0,450,1611,0,0,22,Bournemouth,Cardiff City,Huddersfield,Man City,Chelsea,2,1.7,1.7,1.2,1.1,2,1.3,2,3.3,1.1,2,1.6,1.8,1.3,1.3,2.4,1.5,1.8,2.2,1.4,1.5,1.1,2.5,1.4,1.1,1.5,1.7,1.5,1.8,1.2,1.1,1.7,1.2,9.1
Bernd,Leno,GLK,ARS,4800000,0,0,0,0,0,0,59657,0,0,0,0,0,0,0,0,4655,-2,0,0,2,0,0,0,0,0,0,0,0,1.3,4560,0,0,0,0,0,346,0,0,0,Everton,Watford,Fulham,Leicester,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Lerma,MID,BOU,4500000,2,3,0.6,1.33333333333333E-07,6.66666666666667E-07,0,8624,2,2,0,0,0,0,0,0.7,1204,0,0,3,0,0.2,0,1,0,0,1,0,0,0.2,4554,0,0,0,0,164,927,0,0,14,Burnley,Crystal Palace,Watford,Southampton,Fulham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,3.7
,Lewis Cook,MID,BOU,4800000,1,4,0.8,1.66666666666667E-07,8.33333333333333E-07,0,9042,0,2,0,0,0,0,0,0.8,1155,-2,1,4,2,0.2,0,1,0,0,0,0,0,0.2,1855,0,0,0,0,29,405,-1,0,16,Burnley,Crystal Palace,Watford,Southampton,Fulham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.8,1.9
Stephan,Lichtsteiner,DEF,ARS,4700000,0,1,0.2,4.25531914893617E-08,2.12765957446809E-07,0,77237,0,1,0,0,0,0,0,0.2,6216,-3,1,1,3,0,0,0,0,0,0,0,0,1.2,8722,0,0,0,0,55,420,-1,0,0,Everton,Watford,Fulham,Leicester,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Anders,Lindegaard,GLK,BUR,4500000,0,0,0,0,0,0,2708,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0.1,369,0,0,0,0,0,58,0,0,0,Bournemouth,Cardiff City,Huddersfield,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Lindelof,DEF,MUN,4900000,2,12,2.4,4.89795918367347E-07,2.44897959183673E-06,0,40505,0,6,0,0,0,0,0,2.4,3633,-1,0,12,1,0.6,0,3,0,0,1,0,0,1.1,27180,0,0,0,0,392,8459,0,0,75,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,2,2.4,1.3,2.6,1.6,1.4,1.8,1.2,2.5,1.2,1.2,2,3.1,1.9,1.5,2.3,3,2.2,1.8,2.6,1.8,1.7,3.6,1.2,2.1,1.3,1.2,2.4,1.2,2.6,1.7,3.1,2.7,9.5
Jesse,Lingard,MID,MUN,6800000,2,8,2,2.94117647058824E-07,1.17647058823529E-06,0,164458,0,4,0,0,0,0,0,1.2,14963,-2,0,8,2,0.3,0,2.3,0,0,1,0,0,3.3,48502,0,0,0,0,280,10676,0,0,30,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,1.2,1.8,1.4,1.1,1,1.4,1.2,1,2.1,1,1.1,1,1.6,1.3,1.5,2.3,1.5,1.5,1.1,1.3,1.6,1,3,1,1.7,1,1,1.5,1,1.6,1,2.3,1.3,17.3
Fernando,Llorente,FWD,TOT,5700000,0,1,1,1.75438596491228E-07,1.75438596491228E-07,0,13298,0,0,0,0,0,0,0,0.2,1023,-3,1,1,3,0.1,0,0.3,0,0,0,0,0,0.2,3784,0,0,0,0,9,517,-1,0,3,Brighton,Huddersfield,Cardiff City,West Ham,Man City,0.6,0.7,0.5,1.1,0.5,0.5,1,0.5,0.8,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.8,0.5,0.5,0.6,0.6,0.5,0.5,0.6,0.5,0.5,0.8,0.5,0.5,0.9,0.5,0.5,0.2
Hugo,Lloris,GLK,TOT,5400000,0,11,3.7,6.85185185185185E-07,2.03703703703704E-06,0,247875,0,2,0,8,0,0,0,2,37986,-1,1,11,1,0.4,0,2.3,0,0,1,0,0,4.5,48593,0,0,0,0,270,446,-1,0,59,Brighton,Huddersfield,Cardiff City,West Ham,Man City,0,0,5.1,4.2,3.2,4.2,5.6,3.9,3.7,3,4.5,4.1,4.4,3.5,4.4,4.8,3.3,3.3,2.8,3.3,4.8,5.1,4.5,2.6,4.3,2.4,3.6,4.7,4.2,3.3,3.1,2.5,3.9,6.6
Jurgen,Locadia,FWD,BHA,5400000,0,3,0.8,1.48148148148148E-07,5.55555555555556E-07,0,3892,1,1,0,0,0,0,0,0.6,398,-1,0,3,1,0.1,0,0.7,0,0,0,0,0,0.1,1602,0,0,0,0,46,155,0,0,4,Tottenham,Man City,West Ham,Newcastle,Wolverhampton,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,7.1
Ruben,Loftus-Cheek,MID,CHE,5300000,0,2,0.4,7.54716981132075E-08,3.77358490566038E-07,0,32059,0,0,0,0,0,0,0,0.4,3349,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.6,999,0,0,0,0,33,31,0,0,9,West Ham,Liverpool,Southampton,Man Utd,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.7
Kevin,Long,DEF,BUR,4300000,0,0,0,0,0,0,23995,0,0,0,0,0,0,0,0,2114,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,2214,0,0,0,0,0,232,0,0,0,Bournemouth,Cardiff City,Huddersfield,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,4800000,2,7,1.8,3.75E-07,1.45833333333333E-06,0,59083,0,2,0,0,0,0,0,1.4,7408,-2,1,7,2,0.4,0,2,0,0,1,0,0,1.3,25297,0,0,0,0,253,9203,-1,0,13,Liverpool,Wolverhampton,Chelsea,Bournemouth,Newcastle,0.9,1,0.9,1.1,1.2,1,0.9,2,0.9,1.4,1.1,1.3,1.8,2,0.9,1.1,1.4,1.3,0.9,1.6,1.1,2,1.7,1.8,0.9,1.3,1.6,0.9,0.9,1.7,1.4,2.6,1.1,13.8
Sean,Longstaff,MID,NEW,4500000,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,47,0,0,0,Crystal Palace,Leicester,Man Utd,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ademola,Lookman,MID,EVE,5200000,1,2,0.4,7.69230769230769E-08,3.84615384615385E-07,0,8504,0,0,0,0,0,0,0,0.4,576,-3,0,2,3,0.1,0,0.7,0,0,0,0,0,0.1,799,0,0,0,0,46,69,0,0,4,Arsenal,Fulham,Leicester,Crystal Palace,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,1.4
Jonas,Lossl,GLK,HUD,4500000,2,13,4.3,9.55555555555556E-07,2.88888888888889E-06,0,33972,0,2,0,4,0,0,0,2.9,3841,0,0,13,0,1,0,4.3,2,0,1,0,0,1.5,10049,0,0,0,1,257,922,0,0,43,Leicester,Tottenham,Burnley,Liverpool,Watford,5.6,5,6.3,4.9,4.5,3.9,3.8,5.3,5.7,3.3,4.6,4,3.8,6.2,4.2,5.1,5.6,3.9,4.7,5.6,3.2,5.1,5.3,4.7,4.4,5.2,6.4,5.8,6.1,3.5,4.6,4.1,5.4,4
Dejan,Lovren,DEF,LIV,4900000,0,0,0,0,0,0,256928,0,0,0,0,0,0,0,0,8995,-1,0,0,1,0,0,0,0,0,0,0,0,1.7,1501,0,0,0,0,0,91,0,0,0,Southampton,Chelsea,Man City,Huddersfield,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Lowe,DEF,HUD,4400000,2,8,1.6,3.63636363636364E-07,1.81818181818182E-06,0,4269,0,10,0,0,0,0,0,1.8,466,-1,1,8,1,0.6,0,2.7,1,0,0,0,1,0.1,1930,0,0,0,0,340,149,-1,0,66,Leicester,Tottenham,Burnley,Liverpool,Watford,1.3,1.1,1.6,1,0.9,0.8,0.8,1.2,1.4,0.8,1,0.8,0.8,1.6,0.8,1.1,1.6,0.8,1,1.3,0.8,1.1,1.2,1,0.9,1.2,2.2,1.4,1.5,0.8,0.9,0.8,1.2,13.5
Matthew,Lowton,DEF,BUR,4800000,0,7,2.3,4.79166666666667E-07,1.45833333333333E-06,0,29594,0,7,0,0,0,0,0,1.4,4355,-2,1,7,2,0,0,0,0,0,1,0,0,0.5,5599,0,0,0,0,270,160,-1,0,62,Bournemouth,Cardiff City,Huddersfield,Man City,Chelsea,1.6,2.7,2,1.5,1.9,2.1,2.3,1.5,3.4,1.9,2.4,2.6,1.8,1.8,1.4,2.8,1.4,1.7,2.7,1.4,1.8,2,2,1.2,1.7,2.4,2.1,1.2,2.9,2.3,1.4,2.2,1.2,9.3
,Lucas,FWD,WHU,6300000,0,2,0.4,6.34920634920635E-08,3.17460317460317E-07,0,9985,0,2,0,0,0,0,0,0.3,883,-2,1,2,2,0,0,0.3,0,0,0,0,0,0.1,2109,0,0,0,0,40,279,-1,0,7,Chelsea,Man Utd,Brighton,Tottenham,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.3
,Lucas Moura,MID,TOT,7400000,2,31,6.2,8.37837837837838E-07,4.18918918918919E-06,0,242681,1,6,0,0,0,3,0,4.2,89510,4,-1,31,-4,1,0,7.3,3,0,1,0,1,22.8,1306994,0,0,0,1,427,245337,1,0,79,Brighton,Huddersfield,Cardiff City,West Ham,Man City,7.3,9,8.3,8.5,6.2,7.7,9.3,5.2,8.2,7.2,6.7,7.5,7.8,8.8,7.9,7.8,6.2,7.8,6.8,7.7,7.3,9,6.2,6.4,9.1,6.2,5.6,8.9,7.5,6.4,6.8,7.2,6.9,31.9
Romelu,Lukaku,FWD,MUN,11100000,6,29,5.8,5.22522522522522E-07,2.61261261261261E-06,0,195934,1,8,0,0,0,4,0,2.6,22736,1,-1,29,-1,0.6,0,6.7,5,0,1,0,0,11.5,363618,0,0,0,1,383,182506,1,0,97,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,5.7,8.7,6.3,7.2,6.5,7.2,6.6,3.5,8.4,6.1,6.8,6.4,7,6.1,7.4,8.7,8.1,7.8,5.8,8,8.3,5.5,8.7,5.2,8.7,5,5.2,6.8,6.1,8.5,4.9,8.7,6.1,54.5
James,Maddison,MID,LEI,6700000,8,26,5.2,7.76119402985075E-07,3.88059701492537E-06,0,99062,0,8,0,0,0,2,0,3.9,20609,2,-1,26,-2,0.7,0,5,2,0,1,0,1,7.6,450355,0,0,0,0,392,188430,1,0,106,Huddersfield,Newcastle,Everton,Arsenal,West Ham,7.1,6.5,6.2,5.6,6.1,5.1,6.9,4.7,6.1,5.1,5.4,7.8,3.8,5.6,7.3,5.1,6.4,5,3.4,5.6,4.9,6,7.8,5.4,6.7,6.6,7.7,6.7,7.2,5.8,5.8,4,4.8,39.8
Gary,Madine,FWD,CAR,4500000,1,3,0.6,1.33333333333333E-07,6.66666666666667E-07,0,47106,0,3,0,0,0,0,0,0.7,6910,0,0,3,0,0.2,0,0.7,0,0,0,0,0,1.3,42972,0,0,0,0,16,6722,0,0,10,Man City,Burnley,Tottenham,Fulham,Liverpool,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6
Harry,Maguire,DEF,LEI,5500000,-1,16,3.2,5.81818181818182E-07,2.90909090909091E-06,0,202978,3,9,0,0,0,1,0,2.9,51133,0,0,16,0,0.6,0,3.3,3,0,1,0,0,14.7,118095,0,0,0,1,450,11527,0,0,104,Huddersfield,Newcastle,Everton,Arsenal,West Ham,4,2.7,3.6,2.4,3,3.6,3.9,2.4,2.7,2.1,3.9,4.8,3.1,3,4.8,3,2.9,2.8,2.3,3.1,3.5,2.3,4.3,2.3,3,3.7,3.4,3.7,3.1,2.8,2.5,2.1,3.7,23.3
Riyad,Mahrez,MID,MCI,8600000,1,6,1.2,1.3953488372093E-07,6.97674418604651E-07,0,240137,0,1,0,0,0,0,0,0.7,18459,-4,1,6,4,0.2,0,1.3,0,0,0,0,0,1.7,58344,0,0,0,0,181,727,-1,0,28,Cardiff City,Brighton,Liverpool,Burnley,Tottenham,0.6,0.9,0.6,0.7,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.8,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.8,1.6,0.6,0.8,0.6,0.6,18.7
Ainsley,Maitland-Niles,MID,ARS,4400000,0,1,0.2,4.54545454545455E-08,2.27272727272727E-07,0,22360,0,1,0,0,0,0,0,0.2,1577,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,3478,0,0,0,0,34,206,0,0,7,Everton,Watford,Fulham,Leicester,Crystal Palace,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
Scott,Malone,DEF,HUD,4000000,0,0,0,0,0,0,131312,0,0,0,0,0,0,0,0,9165,0,0,0,0,0,0,0,0,0,0,0,0,2.1,430,0,0,0,0,0,39,0,0,0,Leicester,Tottenham,Burnley,Liverpool,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,10000000,2,41,8.2,8.2E-07,4.1E-06,0,277757,0,2,0,0,0,4,0,4.1,80977,5,0,41,-5,0.5,0,5,8,0,3,0,0,42.8,1527271,0,0,0,2,430,153966,0,0,132,Southampton,Chelsea,Man City,Huddersfield,Cardiff City,10.9,7.8,10.7,10.6,12.3,10.6,11.9,10.3,11.4,10.6,8.7,10.5,9.4,11.4,10.9,8.2,8.7,9.5,11.9,10.7,12.3,11.6,11.4,10,11.1,9.7,10.4,10.9,9.4,9.2,11.1,10.3,12.2,52.7
Javier,Manquillo,DEF,NEW,4400000,0,0,0,0,0,0,4901,1,0,0,0,0,0,0,0,198,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,292,0,0,0,0,45,31,0,0,-2,Crystal Palace,Leicester,Man Utd,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon,March,MID,BHA,5000000,2,13,2.6,5.2E-07,2.6E-06,0,5986,0,9,0,0,0,0,0,2.6,1222,0,0,13,0,0.4,0,2,0,0,0,0,1,0.2,8720,0,0,0,0,394,470,0,0,45,Tottenham,Man City,West Ham,Newcastle,Wolverhampton,2,1.3,2.3,2.3,2.8,1.5,1.5,2.6,2.3,2.5,2.1,1.7,1.3,2.2,2.3,1.7,2.1,2,1.4,2.3,2.7,1.3,1.3,2.9,3.9,3,2.5,1.4,3.2,1.4,3.2,1.6,2.1,18.3
Adrian,Mariappa,DEF,WAT,4300000,0,1,0.2,4.65116279069767E-08,2.32558139534884E-07,0,5983,0,0,0,0,0,0,0,0.2,559,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,740,0,0,0,0,1,176,0,0,3,Fulham,Arsenal,Bournemouth,Wolverhampton,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Anthony,Martial,MID,MUN,7200000,1,1,0.2,2.77777777777778E-08,1.38888888888889E-07,0,33528,1,3,0,0,0,0,0,0.1,1420,-3,0,1,3,0,0,0.3,0,0,0,0,0,0.4,4389,0,0,0,0,78,1360,0,0,-4,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.2
Cuco,Martina,DEF,EVE,4500000,0,0,0,0,0,0,7096,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0.1,254,0,0,0,0,0,3,0,0,0,Arsenal,Fulham,Leicester,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Masina,DEF,WAT,4300000,1,1,0.2,4.65116279069767E-08,2.32558139534884E-07,0,3087,0,0,0,0,0,0,0,0.2,220,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,273,0,0,0,0,6,105,0,0,3,Fulham,Arsenal,Bournemouth,Wolverhampton,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Arthur,Masuaku,MID,WHU,4500000,1,7,1.8,4E-07,1.55555555555556E-06,0,67297,1,10,0,0,0,0,0,1.6,10239,0,0,7,0,0.2,0,1,0,0,0,0,0,1.8,42897,0,0,0,0,360,1218,0,0,64,Chelsea,Man Utd,Brighton,Tottenham,Leicester,0.9,0.9,1.1,0.9,0.9,1.1,1.8,0.9,1.9,1.3,1,1.2,0.9,1.6,1.7,1.5,0.9,1.1,1.2,0.9,2.7,1.1,0.9,1.4,1.2,1.2,0.9,0.9,1.6,1,1.1,1,1.3,14.5
Juan,Mata,MID,MUN,6300000,0,6,1.2,1.9047619047619E-07,9.52380952380952E-07,0,99861,0,4,0,0,0,0,0,1,9402,-2,0,6,2,0,0,0,0,0,0,0,1,1.1,31604,0,0,0,0,135,735,0,0,25,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.7,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.7,0.6,1.8,0.6,0.8,0.6,0.6,0.7,0.6,0.7,0.6,1.1,0.6,6.2
Nemanja,Matic,MID,MUN,5000000,-1,4,0.8,1.6E-07,8E-07,0,29363,0,3,0,0,0,0,0,0.8,7334,0,0,4,0,0.3,0,1.3,0,0,1,0,0,0.6,12321,0,0,0,0,240,880,0,1,30,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,1.1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,7.6
Joel,Matip,DEF,LIV,4900000,1,3,0.6,1.22448979591837E-07,6.12244897959184E-07,0,2101,0,1,0,0,0,0,0,0.6,214,-1,0,3,1,0.2,0,1,0,0,0,0,0,0.1,1042,0,0,0,0,3,183,0,0,9,Southampton,Chelsea,Man City,Huddersfield,Cardiff City,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0
Konstantinos,Mavropanos,DEF,ARS,4800000,0,0,0,0,0,0,6609,0,0,0,0,0,0,0,0,498,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,860,0,0,0,0,0,69,0,0,0,Everton,Watford,Fulham,Leicester,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfie,Mawson,DEF,FUL,5000000,1,2,0.4,8E-08,4E-07,0,7958,0,5,0,0,0,0,0,0.4,384,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0.2,642,0,0,0,0,180,222,0,0,35,Watford,Everton,Arsenal,Cardiff City,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.6
Chancel,Mbemba,DEF,NEW,4000000,0,0,0,0,0,0,6114,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0.1,703,0,0,0,0,0,80,0,0,0,Crystal Palace,Leicester,Man Utd,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Mbenza,MID,HUD,6000000,1,2,0.4,6.66666666666667E-08,3.33333333333333E-07,0,678,0,0,0,0,0,0,0,0.3,95,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0,259,0,0,0,0,34,61,0,0,6,Leicester,Tottenham,Burnley,Liverpool,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,1
James,McArthur,MID,CRY,4900000,2,11,2.2,4.48979591836735E-07,2.24489795918367E-06,0,46865,1,6,0,0,0,0,0,2.2,7196,-1,0,11,1,0.4,0,2,0,0,2,0,0,1.1,18190,0,0,0,0,450,2763,0,0,54,Newcastle,Bournemouth,Wolverhampton,Everton,Arsenal,1.1,1.9,1.1,2.1,1.1,1.6,1.1,2.7,1.1,2,2.4,1.1,1.7,1.1,1.1,2.1,1.1,1.4,2.7,1.1,1.1,1.8,1.1,2.7,1.1,2,1.1,2.9,1.1,2.3,1.1,2.1,1.1,24.1
Alex,McCarthy,GLK,SOU,4500000,0,23,4.6,1.02222222222222E-06,5.11111111111111E-06,0,75089,1,6,0,22,0,0,0,5.1,18710,0,0,23,0,0.7,0,3.3,3,0,2,0,0,4.4,206903,0,0,0,1,450,6803,0,0,108,Liverpool,Wolverhampton,Chelsea,Bournemouth,Newcastle,5.2,5.9,5.1,3.8,4.3,4.8,3.7,4.8,4.3,6.8,6.1,3.4,6.8,4,4.1,6.2,6.1,5,3.2,6.8,6.1,5.2,4.1,6.8,5.3,5.1,5.3,5.2,5.6,5.7,4.6,5.8,5.3,15.2
James,McCarthy,MID,EVE,4500000,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,45,0,0,0,Arsenal,Fulham,Leicester,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,McDonald,MID,FUL,4400000,2,7,1.8,4.09090909090909E-07,1.59090909090909E-06,0,12079,1,9,0,0,0,0,0,1.6,2543,-1,0,7,1,0.5,0,2,0,0,0,0,0,0.4,8817,0,0,0,0,360,3939,0,0,48,Watford,Everton,Arsenal,Cardiff City,Bournemouth,1.1,1,1,1,1.7,1.6,0.9,1.2,0.9,1.2,1.4,1.1,1.6,1.4,1.5,1.1,1.5,0.9,1.7,2.7,1,1.2,1.4,0.9,0.9,1,1,1.1,1.1,0.9,1.5,1,1.6,8.1
