FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Bernardo Silva,MID,MCI,7600000,2,35,4.4,5.78947368421053E-07,4.60526315789474E-06,0,603143,1,2,0,0,0,2,0,4.6,54446,1,0,35,-1,0.8,0,6.3,3,0,5,0,1,9.6,737210,0,0,0,1,633,67737,0,0,138,Burnley,Tottenham,Southampton,Man Utd,West Ham,5.2,3.9,5.7,4.2,4,5.6,4.4,3.2,4.8,5.2,4.1,5.2,4.4,5.3,6,5.6,4.7,3.5,3.4,5.2,3.7,5.4,4.2,4.3,5.6,6.6,4.3,4.3,4.7,3.7,59.5
Ryan,Bertrand,DEF,SOU,4900000,0,22,2.8,5.71428571428571E-07,4.48979591836735E-06,0,185761,3,14,0,0,0,1,0,4.5,21962,-1,0,22,1,0.1,0,0.3,1,0,2,0,0,4.6,68753,0,0,0,0,720,1862,0,0,109,Bournemouth,Newcastle,Man City,Watford,Fulham,1.5,2.2,2.1,2.4,2,2.7,2.8,3.6,1.7,3.6,2.9,2.5,2.9,2.3,3.2,1.9,2.2,3.9,1.6,2.3,3.1,2.7,2.1,2.2,2.9,3,2.7,2.2,2.5,3,36.2
Marcus,Bettinelli,GLK,FUL,4400000,0,15,2.5,5.68181818181818E-07,3.40909090909091E-06,0,16992,1,16,0,19,0,0,0,3.4,2187,-1,0,15,1,0.4,0,1.7,0,0,0,0,0,0.6,33423,0,0,1,0,540,3600,0,0,102,Cardiff City,Bournemouth,Huddersfield,Liverpool,Southampton,2.9,2,2.9,1.8,2.4,2.3,2.1,2.4,2.6,2.1,2.7,2.7,1.2,1.6,2.4,3.3,2.8,2.4,1.9,2,2.5,1.7,2.6,2.2,1.6,2.9,1.2,3.5,2.1,2,17.8
Philip,Billing,MID,HUD,4500000,2,22,2.8,6.22222222222222E-07,4.88888888888889E-06,0,96576,3,17,0,0,0,1,0,4.9,16167,0,0,22,0,0.4,0,1.7,3,0,1,0,0,2.5,214185,0,0,0,0,720,6464,0,0,119,Liverpool,Watford,Fulham,West Ham,Wolverhampton,0,2.6,2.3,2.1,2.5,3,2.2,2.3,2.3,2.5,2.5,2.6,2.1,2.7,1.5,2,1.9,1.9,3.4,2.3,2.2,2.4,2.4,4.2,1.9,2.4,2.3,1.8,1.6,3.2,40.8
Yves,Bissouma,MID,BHA,4800000,1,10,1.25,2.60416666666667E-07,2.08333333333333E-06,0,2053,1,8,0,0,0,0,0,2.1,178,-2,0,10,2,0.3,0,1.3,0,0,0,0,0,0,897,0,0,0,0,392,90,0,0,27,Newcastle,Wolverhampton,Everton,Cardiff City,Leicester,0.6,0.9,0.6,0.6,0.8,0.7,0.9,0.6,0.6,0.6,0.8,0.8,0.6,0.7,0.6,0.6,0.9,0.9,0.6,0.6,1,1,1,1,0.6,1,0.6,0.9,0.6,0.6,7.7
Daley,Blind,DEF,MUN,5000000,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,3,0,0,0,Chelsea,Everton,Bournemouth,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omar,Bogle,FWD,CAR,4500000,0,0,0,0,0,0,9788,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0.2,986,0,0,0,0,0,46,0,0,0,Fulham,Liverpool,Leicester,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yannick,Bolasie,MID,EVE,5800000,0,0,0,0,0,0,14162,0,0,0,0,0,0,0,0,188,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,679,0,0,0,0,0,3,0,0,0,Crystal Palace,Man Utd,Brighton,Chelsea,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4600000,6,39,4.9,1.06521739130435E-06,8.47826086956522E-06,0,87475,0,6,0,0,0,1,0,8.5,12887,1,0,39,-1,1,0,4.7,3,0,4,0,0,5.3,264562,0,0,0,0,720,33146,0,0,168,Watford,Brighton,Tottenham,Arsenal,Huddersfield,5.9,4.9,6.4,3.7,6.3,5.9,6.4,5.7,5.5,6.7,4.4,6,4.9,4.7,5.7,6.6,5.8,5.4,3.5,6.8,7.1,6.1,4.6,4.8,6.3,5.7,7.4,4.7,5.7,5.3,29.3
Bonatini Lohner Maia,Bonatini,FWD,WOL,4800000,0,8,1.6,3.33333333333333E-07,1.66666666666667E-06,0,46042,0,0,0,0,0,0,0,1.6,3943,-2,1,8,2,0.1,0,0.3,0,0,0,0,1,0.6,23913,0,0,0,0,97,900,-1,0,11,Watford,Brighton,Tottenham,Arsenal,Huddersfield,1.3,0.9,0.8,0.9,1.1,0.9,0.8,1.2,1.4,0.9,1.5,0.8,0.8,0.8,1.2,1.5,1,1.1,0.8,1.3,1.3,0.8,1.2,0.9,1.2,1.1,1.9,1,2,0.8,11.4
Gaetan,Bong,DEF,BHA,4500000,6,14,1.8,4E-07,3.11111111111111E-06,0,4770,0,13,0,0,0,0,0,3.1,615,0,0,14,0,0.6,0,2.7,0,0,1,0,0,0.2,2929,0,0,0,0,694,369,0,0,96,Newcastle,Wolverhampton,Everton,Cardiff City,Leicester,0,1.9,0.9,1.3,1.5,1.4,1.2,0.9,1.7,0.9,1.1,2,0.9,1.8,1,0.9,1.5,1.5,1,0.9,1.9,1.3,2.5,1.7,0.9,1.4,0.9,1.4,0.9,1.6,12.1
Artur,Boruc,GLK,BOU,4000000,0,0,0,0,0,0,99393,0,0,0,0,0,0,0,0,8613,0,0,0,0,0,0,0,0,0,0,0,0,6.3,54317,0,0,0,0,0,4096,0,0,0,Southampton,Fulham,Man Utd,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,4,0,0,0,Bournemouth,Newcastle,Man City,Watford,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5400000,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,67,-1,0,0,1,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,29,0,0,0,Man City,Chelsea,West Ham,Leicester,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4900000,0,0,0,0,0,0,8602,0,0,0,0,0,0,0,0,292,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,744,0,0,0,0,0,40,0,0,0,Burnley,Tottenham,Southampton,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brian Murphy,GLK,CAR,4000000,0,0,0,0,0,0,2582,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7710,0,0,0,0,0,1097,0,0,0,Fulham,Liverpool,Leicester,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguel,Britos,DEF,WAT,4400000,0,0,0,0,0,0,3175,0,0,0,0,0,0,0,0,98,-1,0,0,1,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,43,0,0,0,Wolverhampton,Huddersfield,Newcastle,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,5000000,9,27,3.9,7.8E-07,5.4E-06,0,16440,1,7,0,0,0,2,0,5.4,9837,0,0,27,0,1.1,0,5.7,2,0,3,0,0,2,115907,0,0,0,0,490,104528,0,0,94,Southampton,Fulham,Man Utd,Newcastle,Arsenal,5.1,3.1,3.7,4.4,4.2,2.1,5,3.9,3.1,5.7,2.9,3.1,4.8,2.5,4.6,3.1,3.3,2.2,4.8,2.8,3.6,4.7,4.8,3,4.6,2.7,4.9,4,3.9,5.7,43
Tyias,Browning,DEF,EVE,4000000,0,0,0,0,0,0,1477,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3284,0,0,0,0,0,668,0,0,0,Crystal Palace,Man Utd,Brighton,Chelsea,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bruno,DEF,BHA,4400000,7,8,1,2.27272727272727E-07,1.81818181818182E-06,0,9293,0,0,0,0,0,0,0,1.8,249,-1,0,8,1,0.5,0,2.3,1,0,1,0,0,0.1,977,0,0,0,0,115,700,0,0,32,Newcastle,Wolverhampton,Everton,Cardiff City,Leicester,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.8,0.5,0.7,0.5,0.5,0.6,0.6,0.5,0.5,0.8,0.5,1.1,0.6,0.5,0.5,0.5,0.5,0.5,0.6,3.8
Joe,Bryan,DEF,FUL,4900000,0,5,0.625,1.27551020408163E-07,1.02040816326531E-06,0,7505,0,9,0,0,0,0,0,1,683,-1,0,5,1,0.1,0,0.3,0,0,0,0,0,0.1,1988,0,0,0,0,315,10,0,0,54,Cardiff City,Bournemouth,Huddersfield,Liverpool,Southampton,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,15.2
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,26036,0,0,0,0,0,0,0,0,2341,0,0,0,0,0,0,0,0,0,0,0,0,1.7,24467,0,0,0,0,0,3215,0,0,0,Newcastle,Wolverhampton,Everton,Cardiff City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,WHU,4500000,0,0,0,0,0,0,2495,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,Tottenham,Leicester,Burnley,Huddersfield,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4800000,0,0,0,0,0,0,5897,0,0,0,0,0,0,0,0,286,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1100,0,0,0,0,0,78,0,0,0,Man Utd,Burnley,Crystal Palace,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CHE,5200000,0,1,0.125,2.40384615384615E-08,1.92307692307692E-07,0,45881,0,0,0,0,0,0,0,0.2,1433,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.6,3436,0,0,0,0,21,335,0,0,3,Man Utd,Burnley,Crystal Palace,Everton,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Tom,Cairney,MID,FUL,4800000,0,10,1.25,2.60416666666667E-07,2.08333333333333E-06,0,131017,0,7,0,0,0,0,0,2.1,7124,-2,0,10,2,0.1,0,0.3,0,0,0,0,1,0.8,17537,0,0,0,0,265,346,0,0,64,Cardiff City,Bournemouth,Huddersfield,Liverpool,Southampton,0,0.8,0.9,0.6,0.9,0.6,0.6,0.6,0.7,0.8,0.8,0.8,0.6,0.6,0.6,1.1,1.3,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.8,16.3
Dominic,Calvert-Lewin,FWD,EVE,5300000,1,14,2,3.77358490566038E-07,2.64150943396226E-06,0,62451,1,6,0,0,0,1,0,2.6,5351,-2,1,14,2,0.2,0,1.3,1,0,0,0,0,0.8,28410,0,0,0,0,327,1280,-1,0,35,Crystal Palace,Man Utd,Brighton,Chelsea,Cardiff City,1,1.6,2.6,1,1.9,1,1.7,1.9,1,1.3,1.3,1.2,1.7,2,1.5,1.8,1.3,1.3,1.3,1.3,1.4,1.7,1.2,1.5,1.7,2.1,1.7,1.8,1.7,1,15.4
Victor,Camarasa,MID,CAR,4500000,2,19,2.7,6E-07,4.22222222222222E-06,0,18573,2,15,0,0,0,1,0,4.2,2290,0,0,19,0,0.4,0,2,0,0,2,0,0,0.5,37151,0,0,0,0,597,4351,0,0,63,Fulham,Liverpool,Leicester,Brighton,Everton,2.7,1.4,2.3,3.4,1.5,2.6,1.8,2.9,2,1.9,3.8,1.9,2,2.8,2.8,1.8,2.8,2.5,2.7,2.3,1.9,2.5,1.7,1.6,1.4,2,2.1,2,2.5,1.9,28.3
Etienne,Capoue,MID,WAT,5000000,2,21,2.6,5.2E-07,4.2E-06,0,17948,4,12,0,0,0,0,0,4.2,2303,0,0,21,0,0.6,0,3,5,0,1,0,1,0.4,23491,0,0,0,0,720,2066,0,0,111,Wolverhampton,Huddersfield,Newcastle,Southampton,Liverpool,1.9,2.6,2.7,2.4,1.9,1.8,1.7,1.5,2.6,1.7,1.5,2.5,1.6,3.6,2.4,1.7,1.6,2.2,2,1.3,2.1,1.3,2.7,1.9,2.5,2.1,2.9,2.5,1.4,2.4,23.8
,Carlos Sanchez,MID,WHU,4500000,0,7,0.875,1.94444444444444E-07,1.55555555555556E-06,0,13937,0,4,0,0,0,0,0,1.6,1538,0,0,7,0,0.1,0,0.3,0,0,0,0,0,0.2,6292,0,0,0,0,217,34,0,0,37,Tottenham,Leicester,Burnley,Huddersfield,Man City,0,0,0,0,0,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,7.2
Guido,Carrillo,FWD,SOU,5500000,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,6,0,0,0,Bournemouth,Newcastle,Man City,Watford,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Carroll,FWD,WHU,5400000,0,0,0,0,0,0,2089,0,0,0,0,0,0,0,0,108,-1,0,0,1,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,103,0,0,0,Tottenham,Leicester,Burnley,Huddersfield,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4500000,-1,22,2.8,6.22222222222222E-07,4.88888888888889E-06,0,29703,1,12,0,0,0,1,0,4.9,6671,0,0,22,0,0,0,0,3,0,1,0,0,1,66855,1,0,0,1,717,1781,0,0,109,Wolverhampton,Huddersfield,Newcastle,Southampton,Liverpool,2.5,3.2,2.5,2.5,3.1,2.1,2.6,2.5,4,2.3,2.9,2.3,1.4,3.4,2.5,2.6,2.1,3.4,3.4,2.3,2.5,2,2.8,2.9,2.5,1.9,3.5,3.2,2.7,3,30.7
Ivan,Cavaleiro,MID,WOL,5300000,0,6,0.75,1.41509433962264E-07,1.13207547169811E-06,0,6803,1,0,0,0,0,1,0,1.1,456,-2,0,6,2,0.4,0,2,0,0,0,0,0,0.1,2032,0,0,0,0,27,249,0,0,23,Watford,Brighton,Tottenham,Arsenal,Huddersfield,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,5.5
Petr,Cech,GLK,ARS,5000000,0,24,3.4,6.8E-07,4.8E-06,0,96698,0,9,0,27,0,0,0,4.8,16506,0,0,24,0,0.8,0,4,3,0,1,0,0,1.6,75222,0,0,0,0,585,332,0,0,130,Leicester,Crystal Palace,Liverpool,Wolverhampton,Bournemouth,0,4.5,4,4.1,2,3.7,3.9,4.1,3.4,3.3,2.9,3.2,3.3,3.2,3.8,4.8,2.8,4.6,3.6,3.1,3.6,3.7,3.5,3.1,3.5,2.8,2.7,3,4.8,2.9,20.4
,Cedric,DEF,SOU,4400000,0,16,2,4.54545454545455E-07,3.63636363636364E-06,0,246617,3,14,0,0,0,0,0,3.6,22956,-1,0,16,1,0.2,0,0.7,3,0,1,0,1,4.6,93002,0,0,0,1,685,1753,0,0,107,Bournemouth,Newcastle,Man City,Watford,Fulham,1,1.2,1.2,1.4,1.1,1.6,1.7,2.2,1,2.3,1.7,1.4,1.8,1.3,2,1.1,1.3,2.5,1,1.4,1.9,1.6,1.2,1.3,1.7,1.8,1.6,1.3,1.5,1.8,28.3
Nathaniel,Chalobah,MID,WAT,4500000,0,1,0.125,2.77777777777778E-08,2.22222222222222E-07,0,7478,0,0,0,0,0,0,0,0.2,746,0,0,1,0,0,0,0,0,0,0,0,0,0.1,2812,0,0,0,0,4,353,0,0,3,Wolverhampton,Huddersfield,Newcastle,Southampton,Liverpool,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Chamberlain,MID,LIV,6400000,0,0,0,0,0,0,1405,0,0,0,0,0,0,0,0,72,-1,0,0,1,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,45,0,0,0,Huddersfield,Cardiff City,Arsenal,Fulham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calum,Chambers,DEF,FUL,4300000,0,6,0.75,1.74418604651163E-07,1.3953488372093E-06,0,57530,0,6,0,0,0,0,0,1.4,3758,-2,0,6,2,0.2,0,0.7,0,0,0,0,0,1,10273,0,0,0,0,291,753,0,0,56,Cardiff City,Bournemouth,Huddersfield,Liverpool,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,10.3
,Chicharito,FWD,WHU,6200000,0,8,2,3.2258064516129E-07,1.29032258064516E-06,0,101561,0,6,0,0,0,0,0,1.3,3757,-3,0,8,3,0,0,0,0,0,0,0,1,1.1,17001,0,0,0,0,140,251,0,0,24,Tottenham,Leicester,Burnley,Huddersfield,Man City,1.2,1.4,1.7,1.8,1.3,1.7,1.8,1,2.1,1.9,1.5,1.3,2.6,1.7,1.2,1,1.3,1.8,2.7,1,1.6,1.3,1.6,2,1.1,1.7,1.7,1.1,1.8,1.4,7
Benjamin,Chilwell,DEF,LEI,5000000,0,20,2.5,5E-07,4E-06,0,30483,1,12,0,0,0,0,0,4,5449,0,0,20,0,0.5,0,2.7,2,0,2,0,0,0.8,46352,0,0,0,0,720,2666,0,0,122,Arsenal,West Ham,Cardiff City,Burnley,Brighton,1.3,2.5,3.1,2,1.8,2.1,1.6,2.3,3,2.4,2.1,3.4,2.3,2.2,2.2,2,2.3,2.3,1.6,3.2,1.7,2,1.8,1.9,3.1,1.8,2.1,1.4,1.7,2.3,39.9
Hamza,Choudhury,MID,LEI,4400000,0,0,0,0,0,0,3450,0,0,0,0,0,0,0,0,261,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1688,0,0,0,0,0,105,0,0,0,Arsenal,West Ham,Cardiff City,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Christensen,DEF,CHE,5000000,0,0,0,0,0,0,46071,0,0,0,0,0,0,0,0,929,-5,1,0,5,0,0,0,0,0,0,0,0,0.4,2108,0,0,0,0,0,197,-1,0,0,Man Utd,Burnley,Crystal Palace,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyrus,Christie,DEF,FUL,4300000,0,3,0.6,1.3953488372093E-07,6.97674418604651E-07,0,8589,1,13,0,0,0,0,0,0.7,521,-2,0,3,2,0,0,0,0,0,0,0,0,0.2,1364,0,0,0,0,357,156,0,0,57,Cardiff City,Bournemouth,Huddersfield,Liverpool,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,23.2
Ibrahima,Cisse,MID,FUL,4400000,0,0,0,0,0,0,3597,0,0,0,0,0,0,0,0,460,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3994,0,0,0,0,0,535,0,0,0,Cardiff City,Bournemouth,Huddersfield,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,0,16,2.7,6E-07,3.55555555555556E-06,0,11561,0,10,0,0,0,1,0,3.6,1957,0,0,16,0,0.1,0,0.3,0,0,1,0,0,0.3,9907,0,0,0,0,485,140,0,0,88,Brighton,Southampton,Watford,Bournemouth,Burnley,3.2,2.7,2,1.8,2.3,2.5,2.8,2.6,3.7,2,2.5,2.2,2.3,3,3.5,2.1,2.9,2.8,2.6,2,2.6,2.8,1.6,1.7,1.5,2.4,2.2,2.3,2.5,2,18.7
Tom,Cleverley,MID,WAT,5000000,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,23,0,0,0,Wolverhampton,Huddersfield,Newcastle,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Clyne,DEF,LIV,4600000,0,0,0,0,0,0,21332,0,0,0,0,0,0,0,0,547,-4,1,0,4,0,0,0,0,0,0,0,0,0.3,2237,0,0,0,0,0,123,-1,0,0,Huddersfield,Cardiff City,Arsenal,Fulham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,4500000,5,30,3.8,8.44444444444444E-07,6.66666666666667E-06,0,14269,2,6,0,0,0,0,0,6.7,1371,0,0,30,0,1,0,4.3,2,0,4,0,0,0.6,11734,0,0,0,0,720,3220,0,0,150,Watford,Brighton,Tottenham,Arsenal,Huddersfield,4.1,3.3,4.5,2.4,4.9,4.6,4.5,4,3.8,4.7,3,4.2,3.3,3.2,4,4.7,4,3.7,2.3,5.2,5.5,4.3,3.1,3.3,4.4,3.9,5.6,3.2,4,3.6,14.4
Seamus,Coleman,DEF,EVE,5200000,0,6,0.75,1.44230769230769E-07,1.15384615384615E-06,0,135201,0,6,0,0,0,0,0,1.1,5585,-3,1,6,3,0,0,0,0,0,0,0,0,0.7,14111,0,0,0,0,360,20,-1,0,47,Crystal Palace,Man Utd,Brighton,Chelsea,Cardiff City,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.2
Matthew,Connolly,DEF,CAR,3900000,0,0,0,0,0,0,44186,0,0,0,0,0,0,0,0,2803,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,18521,0,0,0,0,0,1255,0,0,0,Fulham,Liverpool,Leicester,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,4800000,2,16,2,4.16666666666667E-07,3.33333333333333E-06,0,35599,2,12,0,0,0,0,0,3.3,2388,-2,0,16,2,0.5,0,2.3,0,0,2,0,0,0.5,4970,0,0,0,0,720,466,0,0,91,Man City,Chelsea,West Ham,Leicester,Newcastle,1,1,1.1,1.2,1.6,2.6,1.2,2.1,1.1,1.1,1.4,1.5,2,1.6,1.3,1.2,1.8,1,1.2,1.9,1.5,1,1.3,1.6,1.1,1.7,1,1.1,1,1.3,22.2
Helder,Costa,MID,WOL,4900000,3,17,2.1,4.28571428571429E-07,3.46938775510204E-06,0,40359,0,6,0,0,0,0,0,3.5,2894,-1,0,17,1,0.4,0,2,0,0,3,0,0,0.6,28698,0,0,0,0,531,3573,0,0,46,Watford,Brighton,Tottenham,Arsenal,Huddersfield,1.8,1.1,1.3,1.2,1.9,1.4,1,1.9,1.9,1.3,1.3,1.2,1.7,1,1.5,1.7,1,1.8,1.1,2.1,1.9,1,1.5,1.3,1.3,1.7,2.4,1.3,1.8,1,18.3
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,52384,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0.6,211,0,0,0,0,0,14,0,0,0,Man Utd,Burnley,Crystal Palace,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5200000,0,1,0.125,2.40384615384615E-08,1.92307692307692E-07,0,70289,1,1,0,0,0,0,0,0.2,2670,-3,0,1,3,0,0,0,0,0,0,0,0,0.7,2315,0,0,0,0,90,129,0,0,10,Tottenham,Leicester,Burnley,Huddersfield,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.7
