FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Danilo,DEF,MCI,5100000,0,0,0,0,0,0,42296,0,0,0,0,0,0,0,0,261,-4,0,0,4,0,0,0,0,0,0,0,0,0.3,2849,0,0,0,0,0,94,0,0,0,Bournemouth,Watford,Chelsea,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4400000,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,11,0,0,0,Burnley,Brighton,West Ham,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,2257,0,0,0,0,0,0,0,0,51,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,385,0,0,0,0,0,7,0,0,0,West Ham,Everton,Wolverhampton,Huddersfield,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,8,10,0.769230769230769,1.67224080267559E-07,2.17391304347826E-06,0,23908,0,1,0,0,0,0,0,2.2,354,-4,0,10,4,0.6,0,2.7,2,0,1,0,0,0.2,6257,0,0,0,0,180,661,0,0,48,Southampton,Arsenal,Fulham,Liverpool,Cardiff City,0,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6,6.9
,David Luiz,DEF,CHE,5600000,1,52,4,7.14285714285714E-07,9.28571428571429E-06,0,201111,1,11,0,0,0,0,0,9.3,12157,1,0,52,-1,0.7,0,4,6,0,6,0,0,6.1,294297,0,0,0,0,1170,18371,0,0,276,Fulham,Wolverhampton,Man City,Brighton,Leicester,4.3,5,4,4.3,4.1,4.4,5.5,4.2,3.7,3.3,3.5,5,4.1,5.4,4.3,3.9,4.7,4.8,5.1,4.4,4.7,4,5.1,4.4,4.4,48.9
,David Silva,MID,MCI,8700000,9,66,6,6.89655172413793E-07,7.58620689655172E-06,0,486960,1,5,0,0,0,5,0,7.7,14644,2,-1,66,-2,1,0,8.3,8,0,6,0,2,11.7,854582,0,0,0,1,922,120369,1,0,298,Bournemouth,Watford,Chelsea,Everton,Crystal Palace,7.5,6.9,5.9,7.6,7.3,7.1,7.8,6.3,7.7,8.2,8.2,7.2,5.7,5.4,7.4,6.8,7.5,6.7,6.9,8,8.9,5.9,7.5,7.3,6.5,143.9
Ben,Davies,DEF,TOT,5600000,2,23,2.3,4.10714285714286E-07,4.10714285714286E-06,0,348274,1,8,0,0,0,0,0,4.1,1808,-4,0,23,4,0.5,0,3,0,0,2,0,0,2.2,28808,0,0,0,0,728,2220,0,0,124,Arsenal,Southampton,Leicester,Burnley,Everton,1.4,1.6,2,1.5,2.3,1.3,1.9,2.7,1.8,1.8,1.7,1.4,1.5,1.9,2.4,1.2,2,1.5,2.2,2.3,2.2,1.9,1.7,1.5,2.5,35.5
Tom,Davies,MID,EVE,5200000,0,11,0.846153846153846,1.62721893491124E-07,2.11538461538462E-06,0,9781,2,7,0,0,0,0,0,2.1,160,-3,0,11,3,0,0,0,0,0,1,0,0,0.1,2826,0,0,0,0,496,32,0,0,62,Liverpool,Newcastle,Watford,Man City,Tottenham,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.3
Steven,Davis,MID,SOU,4600000,0,1,0.0769230769230769,1.67224080267559E-08,2.17391304347826E-07,0,6197,0,1,0,0,0,0,0,0.2,68,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,1059,0,0,0,0,6,34,0,0,3,Man Utd,Tottenham,Cardiff City,Arsenal,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Kevin,De Bruyne,MID,MCI,9700000,0,2,0.153846153846154,1.58604282315623E-08,2.06185567010309E-07,0,1333257,1,0,0,0,0,0,0,0.2,1863,-3,0,2,3,0,0,0,0,0,0,0,0,3.3,160375,0,0,0,0,81,118,0,0,8,Bournemouth,Watford,Chelsea,Everton,Crystal Palace,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
David,De Gea,GLK,MUN,5700000,6,39,3,5.26315789473684E-07,6.84210526315789E-06,0,852911,0,21,0,44,0,0,0,6.8,8904,-3,0,39,3,0.6,0,3.7,1,0,2,0,0,15.8,99240,0,0,0,0,1170,3243,0,0,220,Southampton,Arsenal,Fulham,Liverpool,Cardiff City,2.7,2,2.8,3.1,3.7,3.5,2.2,2.9,3.6,3.7,2.6,2.8,2.5,3.3,3.7,2.8,2,2.6,2.9,3.3,2.9,3.1,2.9,4,4.2,32.3
Troy,Deeney,FWD,WAT,5900000,2,33,3.3,5.59322033898305E-07,5.59322033898305E-06,0,404679,1,15,0,0,0,2,0,5.6,4245,-1,0,33,1,0.2,0,1,4,0,1,0,1,2.5,428712,0,0,0,1,858,3250,0,0,112,Leicester,Man City,Everton,Cardiff City,West Ham,3.1,2.7,2.5,4.1,3.8,2.7,3.2,3.1,3.6,3.8,3,2.7,3.8,3.2,2.2,3.3,2.4,3.7,3.6,4.7,3.6,3.3,3,2.7,4,72
Jermain,Defoe,FWD,BOU,5600000,0,4,0.307692307692308,5.49450549450549E-08,7.14285714285714E-07,0,37595,0,2,0,0,0,0,0,0.7,416,-4,0,4,4,0.1,0,0.3,0,0,0,0,0,0.4,8004,0,0,0,0,22,216,0,0,12,Man City,Huddersfield,Liverpool,Wolverhampton,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Steven,Defour,MID,BUR,5400000,2,9,0.692307692307692,1.28205128205128E-07,1.66666666666667E-06,0,1159,0,13,0,0,0,0,0,1.7,40,-1,0,9,1,0.3,0,1.7,0,0,0,0,0,0,748,0,0,0,0,390,41,0,0,64,Crystal Palace,Liverpool,Brighton,Tottenham,Arsenal,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9
Fabian,Delph,DEF,MCI,5300000,6,21,1.61538461538462,3.04789550072569E-07,3.9622641509434E-06,0,35879,0,0,0,0,0,0,0,4,642,-2,0,21,2,0.4,0,2.3,2,0,3,0,0,0.5,40375,0,0,0,0,257,9532,0,0,92,Bournemouth,Watford,Chelsea,Everton,Crystal Palace,0.8,1,1.2,1.7,1,1,0.9,1.3,1.3,1.6,1,0.8,1.2,1.1,1.2,0.8,1.1,1.2,0.8,1.9,1.4,1.1,0.9,1,0.9,9
Mousa,Dembele,MID,TOT,4900000,0,14,1.07692307692308,2.1978021978022E-07,2.85714285714286E-06,0,71428,1,6,0,0,0,0,0,2.9,1143,-1,0,14,1,0.1,0,0.3,0,0,1,0,0,0.9,23386,0,0,0,0,512,32,0,0,74,Arsenal,Southampton,Leicester,Burnley,Everton,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,7.1
Leander,Dendoncker,MID,WOL,4300000,0,0,0,0,0,0,25282,0,0,0,0,0,0,0,0,1182,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,16145,0,0,0,0,0,1737,0,0,0,Cardiff City,Chelsea,Newcastle,Bournemouth,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurent,Depoitre,FWD,HUD,5100000,0,18,1.5,2.94117647058824E-07,3.52941176470588E-06,0,56524,1,13,0,0,0,0,0,3.5,1562,-4,1,18,4,0.1,0,0.7,0,0,0,0,1,0.5,13656,0,0,0,0,538,366,-1,0,26,Brighton,Bournemouth,Arsenal,Newcastle,Southampton,0,1,1.1,0.8,1,1.2,1.6,1,1,0.8,1,0.8,0.9,1.1,0.8,0.8,0.9,1.3,1.2,0.8,0.9,0.9,0.8,1,1.1,27.9
Gerard,Deulofeu,MID,WAT,5400000,1,19,1.46153846153846,2.70655270655271E-07,3.51851851851852E-06,0,35393,1,2,0,0,0,1,0,3.5,4352,-1,0,19,1,0.4,0,2.3,0,0,2,0,1,0.8,61753,0,0,0,0,359,3801,0,0,37,Leicester,Man City,Everton,Cardiff City,West Ham,0.7,0.7,0.7,1,0.8,0.7,1,0.7,1.2,0.9,0.7,0.7,0.9,0.7,0.7,0.8,0.7,1.1,0.7,1,0.8,1,0.9,0.7,0.8,29.9
Fousseni,Diabate,MID,LEI,4700000,0,0,0,0,0,0,2817,0,0,0,0,0,0,0,0,42,-3,0,0,3,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,17,0,0,0,Watford,Fulham,Tottenham,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama,Diakhaby,MID,HUD,4600000,0,9,0.692307692307692,1.50501672240803E-07,1.95652173913043E-06,0,2544,0,6,0,0,0,0,0,2,39,-4,0,9,4,0,0,0,0,0,1,0,0,0,670,0,0,0,0,230,17,0,0,17,Brighton,Bournemouth,Arsenal,Newcastle,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,5
Mohamed,Diame,MID,NEW,4900000,2,28,2.2,4.48979591836735E-07,5.71428571428571E-06,0,5367,2,16,0,0,0,0,0,5.7,141,-1,0,28,1,0.5,0,2.3,0,0,4,0,0,0.1,3704,0,0,0,0,1144,158,0,0,72,West Ham,Everton,Wolverhampton,Huddersfield,Fulham,1.5,1.1,1.6,2.1,1.8,1.1,1.6,1.2,1.3,1.7,1.1,1.6,1.8,1.6,1.6,1.7,1.5,1.6,1.5,1.5,1.7,1.9,1.4,1.1,1.6,30.8
Grady,Diangana,MID,WHU,4500000,1,12,0.923076923076923,2.05128205128205E-07,2.66666666666667E-06,0,4592,0,7,0,0,0,0,0,2.7,1167,0,0,12,0,0.5,0,2.3,0,0,1,0,1,0.3,22966,0,0,0,0,309,1186,0,0,43,Newcastle,Cardiff City,Crystal Palace,Fulham,Watford,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,18.3
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,2603,0,0,0,0,0,0,0,0,42,-3,0,0,3,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,23,0,0,0,Bournemouth,Watford,Chelsea,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,2,28,2.8,5.83333333333333E-07,5.83333333333333E-06,0,127775,1,7,0,0,0,1,0,5.8,1951,-2,0,28,2,0.1,0,0.7,0,0,4,0,0,1.5,86178,0,0,0,0,847,1883,0,0,145,Arsenal,Southampton,Leicester,Burnley,Everton,2.4,2.5,2.6,2.2,1.8,2,2.2,2.3,1.7,2.5,2.1,2.3,2,2.8,2,1.9,3,2.1,1.8,2.7,2.2,1.6,2,2.4,2.1,32.2
Lucas,Digne,DEF,EVE,4900000,6,39,3.5,7.14285714285714E-07,7.95918367346939E-06,0,129567,1,10,0,0,0,0,0,8,7582,-1,-1,39,1,1,0,5,3,0,4,0,1,2.9,135567,0,0,0,0,889,7535,1,0,205,Liverpool,Newcastle,Watford,Man City,Tottenham,3.1,3.7,4.2,2.6,4.1,2.7,2.7,3.9,3.4,2.7,4.2,4.4,2.8,3.9,3.7,4.6,2.9,4.2,3.1,3.1,2.4,4.4,3.8,3.9,3.7,63.5
Issa,Diop,DEF,WHU,4300000,0,19,1.7,3.95348837209302E-07,4.41860465116279E-06,0,32333,1,16,0,0,0,0,0,4.4,751,-2,0,19,2,0.2,0,1,0,0,1,0,0,0.6,17023,1,0,0,0,990,648,0,0,158,Newcastle,Cardiff City,Crystal Palace,Fulham,Watford,1.1,2,1,0.9,1.2,1.1,1.1,1.7,0.8,0.8,1.4,1.4,1.6,1.2,1,1,1.6,1.5,1.8,1.4,1.4,1.1,1.5,1.1,1.1,31.1
Matt,Doherty,DEF,WOL,4900000,1,55,4.2,8.57142857142857E-07,1.12244897959184E-05,0,305771,1,15,0,0,0,1,0,11.2,31101,4,0,55,-4,0.2,0,1,9,0,4,0,2,17.4,1213802,1,0,0,3,1129,29430,0,0,226,Cardiff City,Chelsea,Newcastle,Bournemouth,Liverpool,5.3,4.9,4.6,3.9,5.3,4.1,5.6,4.3,4.3,4.5,4.8,5,4.1,3.7,5.8,6,5.2,3.5,4.4,5.1,4.5,5.9,4.6,4.7,4.9,78.9
Abdoulaye,Doucoure,MID,WAT,5900000,2,43,3.3,5.59322033898305E-07,7.28813559322034E-06,0,116460,2,17,0,0,0,0,0,7.3,4441,-1,0,43,1,0.3,0,2,6,0,3,0,4,1.5,81787,1,0,0,1,1170,1626,0,0,202,Leicester,Man City,Everton,Cardiff City,West Ham,2.9,2,2,3.5,3,2.2,3.5,2.7,4.1,3.4,2.8,2.5,3.2,2.6,2,3.1,1.7,3.7,2.7,3.6,3,3.6,3.3,2.2,3.2,58.9
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2609,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,2,0,0,0,Cardiff City,Chelsea,Newcastle,Bournemouth,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,15,0,0,0,Liverpool,Newcastle,Watford,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4700000,0,0,0,0,0,0,6982,0,0,0,0,0,0,0,0,77,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1382,0,0,0,0,0,48,0,0,0,Fulham,Wolverhampton,Man City,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,3,51,3.9,7.8E-07,1.02E-05,0,15633,0,16,0,37,0,0,0,10.2,913,0,0,51,0,0.8,0,4,5,0,4,0,0,0.6,22904,0,0,0,0,1170,1285,0,0,232,West Ham,Everton,Wolverhampton,Huddersfield,Fulham,4.2,4.7,4.4,5.6,4.1,4.6,4.3,4.4,4.9,5.4,3.8,5.3,4.9,4.8,3.8,4.6,5.5,3.4,3.2,3.7,4.3,4,4.2,4.7,3.8,30.9
Shane,Duffy,DEF,BHA,4700000,1,48,3.7,7.87234042553191E-07,1.02127659574468E-05,0,144785,3,19,0,0,0,2,0,10.2,13771,2,0,48,-2,0.2,0,1,3,0,3,0,2,7.5,397160,0,0,0,1,1170,16920,0,0,237,Huddersfield,Crystal Palace,Burnley,Chelsea,Bournemouth,4.4,4.2,2.8,4.6,2.2,3.4,5.6,3.3,5,3.6,2.6,4.6,4.3,3.5,3,5.2,4,5.6,4.4,3.9,3.8,3.5,4,2.1,4.3,55.9
Paul,Dummett,DEF,NEW,4400000,0,32,3.2,7.27272727272727E-07,7.27272727272727E-06,0,13144,0,10,0,0,0,0,0,7.3,1210,-1,0,32,1,0.6,0,2.7,0,0,4,0,0,0.2,10174,0,0,0,0,900,18,0,0,165,West Ham,Everton,Wolverhampton,Huddersfield,Fulham,0,0,3.3,4.4,3,3.4,3.2,3.3,3.7,4.5,2.8,4,3.7,3.8,2.8,3.5,4.2,2.5,2.3,2.7,3.2,2.9,3.1,3.5,2.8,26.5
Lewis,Dunk,DEF,BHA,4500000,3,43,3.6,8E-07,9.55555555555555E-06,0,112655,2,16,0,0,0,2,0,9.6,6113,0,0,43,0,1.3,0,6,5,0,3,0,0,4.6,212199,0,0,0,1,1009,29373,0,0,212,Huddersfield,Crystal Palace,Burnley,Chelsea,Bournemouth,4.3,4,2.7,4.5,2.1,3.3,5.4,3.2,4.9,3.5,2.4,4.4,4.1,3.4,2.9,5.1,3.9,5.4,4.3,3.8,3.6,3.4,3.9,2,4.1,42
Erik,Durm,DEF,HUD,4400000,11,20,1.53846153846154,3.4965034965035E-07,4.54545454545455E-06,0,8853,0,11,0,0,0,0,0,4.5,180,-1,0,20,1,0.9,0,4,2,0,1,0,1,0.1,2219,0,0,0,1,599,1683,0,0,103,Brighton,Bournemouth,Arsenal,Newcastle,Southampton,1.3,0.8,0.8,0.8,0.9,1.3,0.8,0.8,1.5,0.8,1.5,1.2,0.8,1,1,1,0.8,1.1,1.4,0.8,1.4,0.9,1.1,1,1,28
Bruno,Ecuele Manga,DEF,CAR,4400000,2,27,2.1,4.77272727272727E-07,6.13636363636364E-06,0,5412,0,26,0,0,0,0,0,6.1,120,-1,1,27,1,0.5,0,2,0,0,2,0,1,0.1,4138,0,0,0,0,1170,171,-1,0,188,Wolverhampton,West Ham,Southampton,Watford,Man Utd,2.1,1.5,1.8,1.3,2,1.9,1.3,1.9,2.3,1.4,1,1.5,1.3,1.9,2.7,1.6,1.9,1.3,1.9,1.2,1.3,2.2,1.1,1.7,1.7,36.3
,Ederson,GLK,MCI,5800000,6,68,5.2,8.96551724137931E-07,1.17241379310345E-05,0,411707,0,5,0,20,0,0,0,11.7,19593,3,0,68,-3,0.6,0,3.7,4,0,8,0,1,26.7,870934,0,0,0,1,1170,21083,0,0,255,Bournemouth,Watford,Chelsea,Everton,Crystal Palace,5.5,6.1,6.8,7.8,6.1,6.1,6,7.2,7,7.1,6.1,5,6.7,6.2,6.7,4.9,6.6,6.9,5.5,7.6,7.4,6.5,5.9,6.3,5.9,20.7
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,8484,0,0,0,0,0,0,0,0,135,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,970,0,0,0,0,0,63,0,0,0,West Ham,Everton,Wolverhampton,Huddersfield,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,141082,0,0,0,0,0,0,0,0,2236,-2,0,0,2,0,0,0,0,0,0,0,0,2.3,83098,0,0,0,0,0,991,0,0,0,Tottenham,Man Utd,Huddersfield,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,6200000,1,19,2.1,3.38709677419355E-07,3.06451612903226E-06,0,21916,0,3,0,0,0,0,0,3.1,173,-3,0,19,3,0.1,0,0.7,0,0,4,0,0,0.1,3745,0,0,0,0,535,33,0,0,60,Man Utd,Tottenham,Cardiff City,Arsenal,Huddersfield,1.3,1.4,1.2,1.4,1.8,1.5,1,1,1.4,1.6,1.6,1.5,1.8,1.3,1.8,1.3,1.1,1.3,1.2,1.2,1.6,1.9,1.5,1.5,1.7,43.8
,Emerson,DEF,CHE,5200000,0,0,0,0,0,0,6788,0,0,0,0,0,0,0,0,107,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,992,0,0,0,0,0,73,0,0,0,Fulham,Wolverhampton,Man City,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,13317,0,0,0,0,0,0,0,0,201,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5412,0,0,0,0,0,94,0,0,0,Cardiff City,Chelsea,Newcastle,Bournemouth,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9200000,11,33,3.3,3.58695652173913E-07,3.58695652173913E-06,0,844860,0,10,0,0,0,0,0,3.6,2153,-3,0,33,3,0.4,0,4,3,0,1,0,4,4.3,171984,0,0,0,0,671,17293,0,0,147,Arsenal,Southampton,Leicester,Burnley,Everton,3.1,3.2,3.3,2.9,2.4,2.7,2.8,3,2.2,3.2,2.7,3,2.6,3.5,2.6,2.5,3.8,2.7,2.4,3.5,2.9,2.1,2.7,3.2,2.7,59.4
Neil,Etheridge,GLK,CAR,4500000,3,46,3.5,7.77777777777778E-07,1.02222222222222E-05,0,223770,1,26,0,45,0,0,0,10.2,5287,0,0,46,0,0.6,0,2.7,3,0,2,0,0,5.8,428521,0,0,2,1,1170,1342,0,0,251,Wolverhampton,West Ham,Southampton,Watford,Man Utd,4.3,3.4,3.9,3.1,4.3,4.1,3.1,4,4.8,3.1,2.2,3.3,3,4.1,5.2,3.6,4.1,3,4.1,2.8,2.9,4.5,2.7,3.7,3.7,39.2
Jonny,Evans,DEF,LEI,4800000,2,23,1.76923076923077,3.68589743589744E-07,4.79166666666667E-06,0,15288,1,5,0,0,0,0,0,4.8,378,-2,0,23,2,1,0,4.7,0,0,3,0,0,0.3,9462,0,0,0,0,518,913,0,0,105,Watford,Fulham,Tottenham,Crystal Palace,Chelsea,1.3,1,1.2,1.7,1.4,1.1,2.1,1.4,1.2,1.5,1.3,1.4,1.6,1.1,1.8,1.2,1.2,1.1,0.9,1.9,1,1.3,0.9,1.1,1.3,13.9
Lukasz,Fabianski,GLK,WHU,4500000,0,45,3.5,7.77777777777778E-07,1E-05,0,383971,0,22,0,53,0,0,0,10,9235,0,0,45,0,0.4,0,2,7,0,1,0,0,13.7,213270,0,0,0,1,1170,8895,0,0,240,Newcastle,Cardiff City,Crystal Palace,Fulham,Watford,3.5,5,3.3,3.1,3.7,3.4,3.4,4.6,2.6,2.7,4.1,4.2,4.5,3.6,3.3,3.1,4.4,4.4,4.9,4,4.1,3.4,4.4,3.5,3.5,39.4
,Fabinho,MID,LIV,5500000,1,8,0.615384615384615,1.11888111888112E-07,1.45454545454545E-06,0,42028,1,2,0,0,0,0,0,1.5,421,-5,0,8,5,0.3,0,1.7,0,0,1,0,0,0.4,7456,0,0,0,0,295,150,0,0,32,Everton,Burnley,Bournemouth,Man Utd,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.6
Cesc,Fabregas,MID,CHE,6300000,0,3,0.230769230769231,3.66300366300366E-08,4.76190476190476E-07,0,55329,0,0,0,0,0,0,0,0.5,273,-2,0,3,2,0.1,0,0.7,0,0,0,0,0,0.4,3504,0,0,0,0,48,146,0,0,17,Fulham,Wolverhampton,Man City,Brighton,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
,Fabri,GLK,FUL,4300000,0,8,0.615384615384615,1.43112701252236E-07,1.86046511627907E-06,0,16663,0,5,0,15,0,0,0,1.9,414,-2,0,8,2,0,0,0,2,0,0,0,0,0.3,12725,0,0,0,0,180,566,0,0,47,Chelsea,Leicester,Man Utd,West Ham,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.5,0.3,0.3,11.5
,Felipe Anderson,MID,WHU,7000000,2,54,4.2,6E-07,7.71428571428571E-06,0,209397,3,19,0,0,0,4,0,7.7,13985,0,-1,54,0,1.1,0,8,7,0,2,0,1,6.8,393667,0,0,0,2,1057,84186,1,0,210,Newcastle,Cardiff City,Crystal Palace,Fulham,Watford,5.3,4.8,4.5,4.2,4.4,4.9,4.6,5.4,4.2,4.1,4.7,3.6,5.8,4.9,2.8,4.8,4,4.7,4.5,3.5,4,4.2,4.2,5.1,4.2,94.3
Marouane,Fellaini,MID,MUN,4900000,1,22,2.2,4.48979591836735E-07,4.48979591836735E-06,0,69333,0,10,0,0,0,0,0,4.5,1011,-1,0,22,1,0.2,0,1,0,0,1,0,2,0.6,58797,0,0,0,0,590,2132,0,0,107,Southampton,Arsenal,Fulham,Liverpool,Cardiff City,1.9,1.5,1.8,1.1,1.4,1.7,1.6,2.1,1.6,2.1,1.7,1.6,1.6,1.2,2.4,1.9,1.5,1.1,1.6,1.8,1.6,1.1,1.1,2,1.8,32.3
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,11382,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0.1,211,0,0,0,0,0,0,0,0,0,Newcastle,Cardiff City,Crystal Palace,Fulham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,7,38,3.8,8.63636363636364E-07,8.63636363636364E-06,0,11300,1,12,0,0,0,0,0,8.6,1006,-1,0,38,1,1.3,0,5.7,5,0,3,0,2,0.5,25665,0,0,0,0,900,7305,0,0,193,West Ham,Everton,Wolverhampton,Huddersfield,Fulham,4,4.5,4.3,5.4,3.9,4.4,4.1,4.2,4.7,5.3,3.6,5.1,4.7,4.7,3.6,4.5,5.3,3.3,3.1,3.6,4.1,3.8,4,4.5,3.7,32.3
,Fernandinho,MID,MCI,5400000,3,46,3.5,6.48148148148148E-07,8.51851851851852E-06,0,275018,2,5,0,0,0,1,0,8.5,16175,-1,0,46,1,0.4,0,2.3,3,0,8,0,2,5.5,222411,0,0,0,1,1141,15148,0,0,226,Bournemouth,Watford,Chelsea,Everton,Crystal Palace,3.4,3.1,2.5,3.5,3.5,3.2,3.7,2.8,3.6,3.9,4,3.2,2.4,2.2,3.4,3,3.5,3,3.1,3.8,4.5,2.5,3.4,3.3,2.8,58
