FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Fabian,Delph,DEF,MCI,5300000,1,29,1.26086956521739,2.37899917965546E-07,5.47169811320755E-06,0,85541,1,9,0,0,0,0,0,5.5,1318,-2,0,29,2,0.1,0,0.3,2,0,3,0,1,0.3,77044,0,0,0,0,722,474,0,1,186,Newcastle,Arsenal,Everton,Chelsea,West Ham,0.6,1.4,1.1,0,0.7,0.6,0.8,0.6,0.6,1.3,0.8,0.7,0.6,0.7,0.6,27.5
Mousa,Dembele,MID,TOT,4900000,0,14,1.4,2.85714285714286E-07,2.85714285714286E-06,0,79773,1,6,0,0,0,0,0,2.9,740,-1,0,14,1,0,0,0,0,0,1,0,0,0.7,23789,0,0,0,0,512,45,0,0,74,Watford,Newcastle,Leicester,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Leander,Dendoncker,MID,WOL,4300000,2,7,0.304347826086957,7.0778564206269E-08,1.62790697674419E-06,0,34246,0,7,0,0,0,0,0,1.6,630,-2,0,7,2,0.3,0,1.3,0,0,0,0,0,0.3,22254,0,0,0,0,256,796,0,0,26,West Ham,Everton,Newcastle,Bournemouth,Huddersfield,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.1
Laurent,Depoitre,FWD,HUD,5100000,0,30,1.5,2.94117647058824E-07,5.88235294117647E-06,0,74368,1,21,0,0,0,0,0,5.9,1499,-4,0,30,4,0.1,0,0.7,0,0,0,0,1,0.4,29821,0,0,0,0,956,831,0,0,28,Everton,Chelsea,Arsenal,Newcastle,Wolverhampton,1.1,0.8,1.1,1,0.8,0.9,1.2,1.1,1,0.8,0.9,0.9,0.8,1,1.1,49.9
Gerard,Deulofeu,MID,WAT,5500000,2,57,2.47826086956522,4.50592885375494E-07,1.03636363636364E-05,0,156708,2,14,0,0,0,3,0,10.4,25770,0,0,57,0,0.4,0,2,4,0,4,0,3,2.1,254637,0,0,0,1,1086,4209,0,0,158,Tottenham,Brighton,Everton,Cardiff City,Liverpool,1.7,1.7,2,1.7,1.3,1.8,1.2,2.2,1.6,2.5,2.1,2.5,2,1.4,1.8,84.7
Fousseni,Diabate,MID,LEI,4600000,0,1,1,2.17391304347826E-07,2.17391304347826E-07,0,3404,0,1,0,0,0,0,0,0.2,73,-4,0,1,4,0,0,0,0,0,0,0,0,0,1148,0,0,0,0,54,1,0,0,4,Liverpool,Man Utd,Tottenham,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4500000,1,10,0.434782608695652,9.66183574879227E-08,2.22222222222222E-06,0,2950,0,9,0,0,0,0,0,2.2,24,-5,0,10,5,0.1,0,0.3,0,0,1,0,0,0,883,0,0,0,0,288,38,0,0,21,Everton,Chelsea,Arsenal,Newcastle,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.9
Mohamed,Diame,MID,NEW,4800000,0,44,2.1,4.375E-07,9.16666666666667E-06,0,7994,3,27,0,0,0,0,0,9.2,203,-2,0,44,2,0.1,0,0.3,0,0,6,0,0,0.1,5015,0,0,0,0,1826,16,0,0,161,Man City,Tottenham,Wolverhampton,Huddersfield,Burnley,0,1.3,1.6,1.7,1.7,1.5,1.4,1.3,1.3,1.3,1.7,1.6,1.4,1,1.6,46.9
Grady,Diangana,MID,WHU,4500000,1,19,0.826086956521739,1.83574879227053E-07,4.22222222222222E-06,0,20732,0,12,0,0,0,0,0,4.2,421,0,0,19,0,0.1,0,0.3,0,0,1,0,1,0.1,24225,0,0,0,0,468,60,0,0,65,Wolverhampton,Liverpool,Crystal Palace,Fulham,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,39.5
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,3523,0,0,0,0,0,0,0,0,80,-3,0,0,3,0,0,0,0,0,0,0,0,0,1441,0,0,0,0,0,7,0,0,0,Newcastle,Arsenal,Everton,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4700000,1,40,1.73913043478261,3.70027752081406E-07,8.51063829787234E-06,0,182903,3,12,0,0,0,2,0,8.5,1154,-3,0,40,3,0.1,0,0.3,1,0,5,0,0,1,111662,0,0,0,0,1128,1133,0,0,193,Watford,Newcastle,Leicester,Burnley,Chelsea,0.9,1.1,0.9,1.2,0.9,1.1,1.3,0.9,0.9,1.3,1.1,0.9,0.9,1,1,43.2
Lucas,Digne,DEF,EVE,5300000,-1,86,4.1,7.73584905660377E-07,1.62264150943396E-05,0,342663,3,28,0,0,0,3,0,16.2,40758,3,0,86,-3,0.8,0,4,12,0,5,0,3,17.3,1193537,1,0,0,2,1789,75441,0,0,421,Huddersfield,Wolverhampton,Man City,Watford,Cardiff City,5,10.7,4.1,0,4.6,5.2,3.8,5.9,3.8,4.5,3.5,4.8,4.7,5.1,4.5,144
Issa,Diop,DEF,WHU,4300000,1,46,2.2,5.11627906976744E-07,1.06976744186047E-05,0,59046,3,28,0,0,0,0,0,10.7,2340,-2,0,46,2,0.7,0,3,2,0,4,0,0,0.8,55577,1,0,0,0,1890,1217,0,0,340,Wolverhampton,Liverpool,Crystal Palace,Fulham,Man City,2.1,1.9,2.1,2,1.6,1.5,2.5,2.3,2.7,2.4,1.7,1.7,2.1,1.7,1.9,53.8
Matt,Doherty,DEF,WOL,5200000,1,91,4,7.69230769230769E-07,1.75E-05,0,768700,2,29,0,0,0,3,0,17.5,53196,7,0,91,-7,0.2,0,1,9,0,5,0,4,23,2013548,1,0,0,3,1956,47930,0,0,388,West Ham,Everton,Newcastle,Bournemouth,Huddersfield,4.3,4.9,3.8,3.3,5.5,5.6,5.3,3.9,3.9,4.1,4.1,5.2,4.6,4.8,4.3,138.1
Abdoulaye,Doucoure,MID,WAT,5900000,0,80,3.6,6.10169491525424E-07,1.35593220338983E-05,0,241378,3,31,0,0,0,3,0,13.6,37493,-1,0,80,1,0.1,0,0.7,9,0,4,0,5,1.7,215745,1,0,0,1,1891,589,0,0,348,Tottenham,Brighton,Everton,Cardiff City,Liverpool,0,3.2,3.6,3.1,2.4,3.3,2.2,3.9,2.9,4.3,3.8,4.2,3.5,2.6,3.3,125.2
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,4,0,0,0,West Ham,Everton,Newcastle,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,0,0,0,0,2,0,0,0,Huddersfield,Wolverhampton,Man City,Watford,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4600000,0,0,0,0,0,0,8209,0,0,0,0,0,0,0,0,81,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,1850,0,0,0,0,0,58,0,0,0,Bournemouth,Huddersfield,Man City,Tottenham,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,6,85,3.7,7.4E-07,1.7E-05,0,34470,0,31,0,69,0,0,0,17,2779,0,0,85,0,0.7,0,3.3,7,0,7,0,0,0.6,39031,0,0,0,0,2070,1042,0,0,420,Man City,Tottenham,Wolverhampton,Huddersfield,Burnley,3.8,4.6,4.7,4.6,3.8,4,5.2,3,2.7,3.8,4.3,3.6,3.7,3.9,3.7,55
Shane,Duffy,DEF,BHA,4600000,1,75,3.8,8.26086956521739E-07,1.6304347826087E-05,0,449837,3,27,0,0,0,4,0,16.3,10056,1,0,75,-1,0.8,0,3.7,6,0,4,0,2,4.8,545434,0,0,0,3,1737,34160,0,1,347,Fulham,Watford,Burnley,Leicester,Huddersfield,3.1,4.7,4.7,0,3.6,5.3,4.1,5.7,4.5,4,4.6,4,4.1,2.1,4.7,92.5
Paul,Dummett,DEF,NEW,4400000,0,45,3,6.81818181818182E-07,1.02272727272727E-05,0,18958,0,17,0,0,0,0,0,10.2,573,-1,0,45,1,0.1,0,0.3,3,0,5,0,0,0.1,13536,0,0,0,1,1261,19,0,0,240,Man City,Tottenham,Wolverhampton,Huddersfield,Burnley,0,3.5,3.5,3.4,2.8,2.9,4,2.2,1.9,2.8,3.2,2.6,2.7,2.9,2.7,36.9
Lewis,Dunk,DEF,BHA,4500000,1,57,2.7,6E-07,1.26666666666667E-05,0,298513,3,28,0,0,0,2,0,12.7,6212,0,0,57,0,0.3,0,1.3,5,0,4,0,0,2.6,286080,0,0,0,1,1801,3818,0,1,332,Fulham,Watford,Burnley,Leicester,Huddersfield,1.8,2.9,2.9,0,2.1,3.4,2.4,3.9,2.7,2.4,2.8,2.4,2.4,1.4,2.9,67.4
Erik,Durm,DEF,HUD,4400000,0,35,1.52173913043478,3.45849802371542E-07,7.95454545454546E-06,0,12102,0,22,0,0,0,0,0,8,198,-1,0,35,1,0.5,0,2.3,2,0,2,0,1,0.1,4552,0,0,0,1,1182,57,0,0,185,Everton,Chelsea,Arsenal,Newcastle,Wolverhampton,1.6,1.4,0.8,1,1.1,0.9,0.9,1,1.3,0.9,1.2,1,1,0.8,0.9,44.4
Bruno,Ecuele Manga,DEF,CAR,4400000,1,58,2.5,5.68181818181818E-07,1.31818181818182E-05,0,13305,0,44,0,0,0,0,0,13.2,1728,-1,0,58,1,0.7,0,3,1,0,6,0,1,0.3,21765,0,0,0,0,2070,1515,0,0,355,Arsenal,Bournemouth,Southampton,Watford,Everton,1.2,2.3,1.8,2.4,3.4,2.4,2.3,1.8,3,1.8,1.7,2.5,1.8,2.4,1.9,59.4
,Ederson,GLK,MCI,5600000,6,96,4.2,7.5E-07,1.71428571428571E-05,0,905129,2,17,0,40,0,0,0,17.1,21051,1,0,96,-1,0.8,0,4.7,4,0,10,0,1,21,1039460,0,0,0,1,2070,34725,0,0,412,Newcastle,Arsenal,Everton,Chelsea,West Ham,4.4,9.3,5.8,0,4.8,3.3,5.1,4.3,4.1,6,5.2,4.8,4,4.8,4.1,39.2
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,10294,0,0,0,0,0,0,0,0,127,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1445,0,0,0,0,0,37,0,0,0,Man City,Tottenham,Wolverhampton,Huddersfield,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4200000,1,2,0.0869565217391304,2.0703933747412E-08,4.76190476190476E-07,0,179686,0,0,0,0,0,0,0,0.5,4089,-3,0,2,3,0.1,0,0.3,0,0,0,0,0,2.2,108246,0,0,0,0,76,5067,0,0,3,Cardiff City,Man City,Huddersfield,Southampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Mohamed,Elyounoussi,MID,SOU,6000000,0,23,1,1.66666666666667E-07,3.83333333333333E-06,0,23678,0,6,0,0,0,0,0,3.8,124,-5,1,23,5,0,0,0,0,0,4,0,0,0.1,4276,0,0,0,0,637,48,-1,0,77,Crystal Palace,Burnley,Cardiff City,Arsenal,Fulham,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.3
,Emerson,DEF,CHE,5200000,0,2,0.0869565217391304,1.67224080267559E-08,3.84615384615385E-07,0,8464,0,0,0,0,0,0,0,0.4,207,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,2815,0,0,0,0,13,739,0,0,7,Bournemouth,Huddersfield,Man City,Tottenham,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,15863,0,0,0,0,0,0,0,0,191,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6729,0,0,0,0,0,71,0,0,0,West Ham,Everton,Newcastle,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9400000,6,89,4.5,4.78723404255319E-07,9.46808510638298E-06,0,1069988,2,21,0,0,0,4,0,9.5,36377,-1,-1,89,1,0.6,0,5.7,8,0,4,0,8,7.2,562555,0,0,0,1,1420,32334,1,0,379,Watford,Newcastle,Leicester,Burnley,Chelsea,4.1,4.9,4.2,5.2,4.1,4.8,5.6,4.2,3.8,5.4,5,3.5,4.2,4.7,4.5,134.5
Neil,Etheridge,GLK,CAR,4600000,2,101,4.4,9.56521739130435E-07,2.19565217391304E-05,0,336728,2,44,0,85,0,0,0,22,22213,1,0,101,-1,0.9,0,4.3,14,0,6,0,0,11.3,873363,0,0,3,3,2070,48878,0,0,485,Arsenal,Bournemouth,Southampton,Watford,Everton,3.1,5.3,4.4,5.5,6.6,5.4,5.2,4.3,6.1,4.4,4.2,5.5,4.3,5.4,4.6,73.5
Jonny,Evans,DEF,LEI,4800000,0,35,1.52173913043478,3.17028985507246E-07,7.29166666666667E-06,0,25201,2,9,0,0,0,0,0,7.3,374,-2,0,35,2,0.4,0,1.7,0,0,5,0,0,0.3,14894,0,0,0,0,823,230,0,0,173,Liverpool,Man Utd,Tottenham,Crystal Palace,Brighton,1,0.8,1.2,0.9,1.2,1.1,1,0.9,0.9,1.5,0.8,1,0.8,0.9,1.3,26.2
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,911,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,1593,0,0,0,0,0,299,0,0,0,Watford,Newcastle,Leicester,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4800000,2,92,4,8.33333333333333E-07,1.91666666666667E-05,0,610555,0,34,0,86,0,0,0,19.2,24798,3,0,92,-3,0.9,0,4.3,13,0,4,0,0,17.6,679711,0,0,1,3,2070,15817,0,0,448,Wolverhampton,Liverpool,Crystal Palace,Fulham,Man City,5,4.6,5.1,4.8,4.1,3.9,5.1,5.2,5.8,5.3,4.2,4.3,5,4.3,4.6,66
,Fabinho,MID,LIV,5500000,2,37,1.60869565217391,2.92490118577075E-07,6.72727272727273E-06,0,65018,3,7,0,0,0,1,0,6.7,6401,-5,0,37,5,0.4,0,2,0,0,5,0,2,0.6,39316,0,0,0,0,982,568,0,0,155,Leicester,West Ham,Bournemouth,Man Utd,Watford,0,0.8,1.2,0.8,0.9,0.8,1.2,0.9,0.8,1,0.8,0.8,1.2,1.2,1,52.7
Cesc,Fabregas,MID,CHE,6200000,0,6,1,1.61290322580645E-07,9.67741935483871E-07,0,59096,1,2,0,0,0,0,0,1,351,-3,0,6,3,0,0,0.3,0,0,0,0,0,0.4,4849,0,0,0,0,175,4,0,0,36,Bournemouth,Huddersfield,Man City,Tottenham,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9
,Fabri,GLK,FUL,4300000,0,8,0.347826086956522,8.08897876643074E-08,1.86046511627907E-06,0,21973,0,5,0,15,0,0,0,1.9,381,-2,0,8,2,0,0,0,2,0,0,0,0,0.3,16361,0,0,0,0,180,58,0,0,47,Brighton,Crystal Palace,Man Utd,West Ham,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.5
,Felipe Anderson,MID,WHU,7200000,2,110,4.8,6.66666666666667E-07,1.52777777777778E-05,0,1126591,3,31,0,0,0,8,0,15.1,163577,2,1,110,-2,0.3,0,2.3,14,0,5,0,3,15.4,1816136,0,0,0,4,1950,28692,-1,0,430,Wolverhampton,Liverpool,Crystal Palace,Fulham,Man City,5.4,4.2,5.9,6.4,3.5,5.9,4.8,6,5.5,4.1,4.5,5.1,4.7,5.9,5.1,183.8
Marouane,Fellaini,MID,MUN,4800000,0,26,1.1304347826087,2.35507246376812E-07,5.41666666666667E-06,0,86394,1,14,0,0,0,0,0,5.4,1318,-2,0,26,2,0,0,0,0,0,1,0,2,0.5,66100,0,0,0,0,746,20,0,0,119,Burnley,Leicester,Fulham,Liverpool,Crystal Palace,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,12135,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0.1,252,0,0,0,0,0,3,0,0,0,Wolverhampton,Liverpool,Crystal Palace,Fulham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,42,2.8,6.36363636363636E-07,9.54545454545455E-06,0,37635,2,21,0,0,0,0,0,9.5,1267,-1,0,42,1,0,0,0,5,0,3,0,2,0.2,36848,0,0,0,0,1260,83,0,0,244,Man City,Tottenham,Wolverhampton,Huddersfield,Burnley,2.5,3.1,3.2,3.1,2.5,2.6,3.6,1.9,1.7,2.5,2.9,2.4,2.4,2.6,2.4,43.5
,Fernandinho,MID,MCI,5300000,0,64,3,5.66037735849057E-07,1.20754716981132E-05,0,467112,4,12,0,0,0,1,0,12.1,12301,-2,0,64,2,0.2,0,1.3,4,0,9,0,3,3.9,316657,0,0,0,1,1824,5432,0,0,367,Newcastle,Arsenal,Everton,Chelsea,West Ham,3.1,4.8,2.1,0,2.6,2.1,2.6,2,2.6,2.8,2.8,1.9,2.5,2.6,2.2,94.2
Roberto,Firmino,FWD,LIV,9300000,8,112,4.9,5.26881720430108E-07,1.20430107526882E-05,0,2021850,0,9,0,0,0,9,0,12,53640,-2,0,112,2,0.6,0,6,17,0,15,0,5,22.4,1390575,0,0,0,2,1784,83864,0,0,455,Leicester,West Ham,Bournemouth,Man Utd,Watford,5.7,6.1,7,6.1,6,5,6.7,6,5,6,5.3,5.5,6,5.9,5.7,174.5
Phil,Foden,MID,MCI,4500000,0,8,0.347826086956522,7.72946859903382E-08,1.77777777777778E-06,0,17053,0,0,0,0,0,0,0,1.7,314,-5,1,8,5,0,0,0,0,0,0,0,0,0.1,6223,0,0,0,0,92,246,-1,0,34,Newcastle,Arsenal,Everton,Chelsea,West Ham,0.2,0.4,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.1
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,22891,0,0,0,0,0,0,0,0,126,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5695,0,0,0,0,0,8,0,0,0,Brighton,Crystal Palace,Man Utd,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4200000,0,0,0,0,0,0,45609,0,0,0,0,0,0,0,0,568,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,7687,0,0,0,0,0,345,0,0,0,Crystal Palace,Burnley,Cardiff City,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,8,82,3.6,8E-07,1.82222222222222E-05,0,245326,1,32,0,70,0,0,0,18.2,11821,0,0,82,0,1.2,0,5.3,7,0,5,0,0,5.2,276717,0,0,1,3,2070,27069,0,0,420,Tottenham,Brighton,Everton,Cardiff City,Liverpool,4.3,3.4,5.2,4.6,3.7,3.6,3.5,3.7,3.6,4.1,3.3,4.8,4.3,4.7,3.7,58.8
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,3,0.130434782608696,2.89855072463768E-08,6.66666666666667E-07,0,37574,3,14,0,0,0,0,0,0.7,324,0,0,3,0,-0.1,0,-0.3,0,0,0,0,0,0.4,9116,1,0,0,0,536,120,0,0,64,Brighton,Crystal Palace,Man Utd,West Ham,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,18.2
Juan,Foyth,DEF,TOT,5000000,0,25,1.08695652173913,2.17391304347826E-07,5E-06,0,49871,1,8,0,0,0,1,0,5,1281,0,0,25,0,0,0,0,3,0,2,0,0,0.2,57809,0,0,0,1,540,137,0,0,110,Watford,Newcastle,Leicester,Burnley,Chelsea,0.5,0.5,0.5,0.5,0.9,0.5,0.6,0.5,0.6,0.6,0.6,0.5,0.5,0.5,0.9,21.2
Simon,Francis,DEF,BOU,4300000,0,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,40190,1,24,0,0,0,0,0,9.3,777,-2,0,40,2,0,0,0,0,0,4,0,2,0.2,25278,0,0,0,0,1227,23,0,0,244,Chelsea,Cardiff City,Liverpool,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4
Ryan,Fraser,MID,BOU,6100000,3,114,5,8.19672131147541E-07,1.86885245901639E-05,0,1765156,1,37,0,0,0,5,0,18.7,86496,6,0,114,-6,0.9,0,5.7,14,0,5,0,9,21.9,2867182,0,0,0,4,1849,55020,0,0,475,Chelsea,Cardiff City,Liverpool,Wolverhampton,Arsenal,5,4.3,3.3,6.3,4,4.9,5.9,6.8,5,7,4.4,7.3,5.2,4.7,5.4,181.8
,Fred,MID,MUN,5400000,0,22,0.956521739130435,1.77133655394525E-07,4.07407407407407E-06,0,253626,2,10,0,0,0,1,0,4.1,1122,-6,0,22,6,0,0,0,3,0,1,0,0,1.2,52966,0,0,0,0,563,84,0,0,92,Burnley,Leicester,Fulham,Liverpool,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,30.7
Ryan,Fredericks,DEF,WHU,4500000,0,2,0.0869565217391304,1.93236714975845E-08,4.44444444444444E-07,0,28745,2,8,0,0,0,0,0,0.4,110,-5,0,2,5,0,0,0,0,0,0,0,0,0.2,2686,0,0,0,0,287,17,0,0,25,Wolverhampton,Liverpool,Crystal Palace,Fulham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
Christian,Fuchs,DEF,LEI,4100000,0,2,0.0869565217391304,2.12089077412513E-08,4.8780487804878E-07,0,35463,0,1,0,0,0,0,0,0.5,480,-4,0,2,4,0,0,0,0,0,0,0,0,0.4,6767,0,0,0,0,90,459,0,0,16,Liverpool,Man Utd,Tottenham,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.9,3.39285714285714E-07,4.10714285714286E-06,0,26306,0,12,0,0,0,1,0,4.1,384,-4,0,23,4,0,0,0,3,0,0,0,0,0.1,12427,0,0,0,1,468,4,0,0,56,Crystal Palace,Burnley,Cardiff City,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8
Sam,Gallagher,FWD,SOU,4500000,0,1,0.0434782608695652,9.66183574879227E-09,2.22222222222222E-07,0,1547,0,0,0,0,0,0,0,0.2,776,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,3669,0,0,0,0,1,1649,0,0,3,Crystal Palace,Burnley,Cardiff City,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8261,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,237,0,0,0,0,0,10,0,0,0,Man City,Tottenham,Wolverhampton,Huddersfield,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.434782608695652,9.66183574879227E-08,2.22222222222222E-06,0,7078,0,1,0,8,0,0,0,2.2,88,0,0,10,0,0,0,0,0,0,1,0,0,0,7583,0,0,0,0,180,65,0,0,48,Watford,Newcastle,Leicester,Burnley,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.5
Rachid,Ghezzal,MID,LEI,5100000,0,23,1,1.96078431372549E-07,4.50980392156863E-06,0,38321,2,10,0,0,0,1,0,4.5,145,-4,0,23,4,0.1,0,0.7,2,0,1,0,0,0.1,29669,0,0,0,0,570,25,0,0,80,Liverpool,Man Utd,Tottenham,Crystal Palace,Brighton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,56.1
Morgan,Gibbs-White,MID,WOL,4300000,1,24,1.04347826086957,2.42669362992922E-07,5.58139534883721E-06,0,53013,1,9,0,0,0,0,0,5.6,3237,-2,0,24,2,0.2,0,1,0,0,2,0,1,0.7,68820,0,0,0,0,448,1642,0,0,71,West Ham,Everton,Newcastle,Bournemouth,Huddersfield,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,19.2
Ben,Gibson,DEF,BUR,4800000,0,6,0.260869565217391,5.43478260869565E-08,1.25E-06,0,15974,1,3,0,0,0,1,0,1.3,94,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,1470,0,0,0,0,62,53,0,0,17,Man Utd,Southampton,Brighton,Tottenham,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,143,0,0,0,West Ham,Everton,Newcastle,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,1,41,2.3,2.98701298701299E-07,5.32467532467532E-06,0,211740,1,2,0,0,0,1,0,5.3,1797,-3,0,41,3,0.1,0,0.7,2,0,5,0,4,1.8,91394,0,0,0,0,626,560,0,0,124,Bournemouth,Huddersfield,Man City,Tottenham,Fulham,1.7,1.9,1.5,0,1.4,2.3,1.7,1.6,1.8,2.1,1.4,2.2,2.1,1.9,1.9,66.3
Angel,Gomes,MID,MUN,5000000,0,1,0.0434782608695652,8.69565217391304E-09,2E-07,0,158,0,1,0,0,0,0,0,0.2,28,0,0,1,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,9,31,0,0,3,Burnley,Leicester,Fulham,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,14229,0,0,0,0,0,0,0,0,213,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2832,0,0,0,0,0,71,0,0,0,Tottenham,Brighton,Everton,Cardiff City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
