FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Leander,Dendoncker,MID,WOL,4300000,1,21,0.777777777777778,1.80878552971576E-07,4.88372093023256E-06,0,41172,1,10,0,0,0,1,0,4.9,1712,-2,0,21,2,0.8,0,3.5,1,0,1,0,0,0.7,49957,0,0,0,0,580,2387,0,0,87,Huddersfield,Cardiff City,Chelsea,Burnley,Man Utd,0.4,0.4,0.4,0,0.8,0,0.4,0.4,0.4,0.4,0.4,31
Laurent,Depoitre,FWD,HUD,5100000,2,34,1.5,2.94117647058824E-07,6.66666666666667E-06,0,78337,1,23,0,0,0,0,0,6.7,494,-4,0,34,4,0.2,0,1,0,0,0,0,1,0.4,32871,0,0,0,0,1058,973,0,0,40,Wolverhampton,Brighton,Bournemouth,West Ham,Crystal Palace,0.8,0.9,1.3,1,0.9,0.8,0.9,0.9,0.8,0.9,1,54.8
Gerard,Deulofeu,MID,WAT,5500000,23,89,3.2962962962963,5.99326599326599E-07,1.61818181818182E-05,0,201893,2,15,0,0,0,6,0,16.2,8119,0,0,89,0,1.5,0,8,7,0,7,0,4,3,352084,0,0,0,2,1380,77012,0,0,242,Liverpool,Leicester,Man City,Man Utd,Fulham,2,3,1.9,0,2.6,3.9,3.4,3.7,3.1,2.1,3,109.4
Fousseni,Diabate,MID,LEI,4600000,0,1,1,2.17391304347826E-07,2.17391304347826E-07,0,3513,0,1,0,0,0,0,0,0.2,15,-4,0,1,4,0,0,0,0,0,0,0,0,0,1154,0,0,0,0,54,0,0,0,4,Brighton,Watford,Fulham,Burnley,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4500000,0,18,0.666666666666667,1.48148148148148E-07,4E-06,0,3248,1,16,0,0,0,0,0,4,119,-5,0,18,5,0.4,0,2,0,0,1,0,1,0,1591,0,0,0,0,547,25,0,0,37,Wolverhampton,Brighton,Bournemouth,West Ham,Crystal Palace,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,23.4
Mohamed,Diame,MID,NEW,4800000,0,45,2,4.16666666666667E-07,9.375E-06,0,8418,3,28,0,0,0,0,0,9.4,78,-2,0,45,2,0.1,0,0.3,0,0,6,0,0,0.1,5313,0,0,0,0,1830,45,0,0,166,Burnley,West Ham,Everton,Bournemouth,Arsenal,1.6,1.2,1.3,1.1,1.1,1.3,1.5,1.6,1.3,1,1.4,47.1
Grady,Diangana,MID,WHU,4500000,0,19,0.703703703703704,1.56378600823045E-07,4.22222222222222E-06,0,21941,0,12,0,0,0,0,0,4.2,227,0,0,19,0,0,0,0,0,0,1,0,1,0,24324,0,0,0,0,468,7,0,0,65,Man City,Newcastle,Cardiff City,Huddersfield,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,39.5
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,3634,0,0,0,0,0,0,0,0,7,-3,0,0,3,0,0,0,0,0,0,0,0,0,1454,0,0,0,0,0,0,0,0,0,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4700000,0,41,1.51851851851852,3.23089046493302E-07,8.72340425531915E-06,0,187276,3,12,0,0,0,2,0,8.7,735,-3,0,41,3,0.1,0,0.3,1,0,5,0,0,1,113592,0,0,0,0,1129,59,0,0,195,Chelsea,Arsenal,Southampton,Liverpool,Brighton,0,0.9,1,0,0.8,1,1,0.8,0.8,0.8,0.8,43.2
Lucas,Digne,DEF,EVE,5300000,0,87,3.6,6.79245283018868E-07,1.64150943396226E-05,0,959772,3,31,0,0,0,3,0,16.4,12868,3,0,87,-3,0.1,0,0.3,12,0,5,0,3,7.9,1232729,1,0,0,2,1980,18935,0,1,446,Cardiff City,Liverpool,Newcastle,Chelsea,West Ham,4.1,4.4,3.1,5.1,3.3,3.7,3.1,3.8,3.7,3.8,3.7,154.6
Issa,Diop,DEF,WHU,4300000,8,59,2.4,5.58139534883721E-07,1.37209302325581E-05,0,65890,3,34,0,0,0,1,0,13.7,1826,-2,0,59,2,0.8,0,3.3,2,0,4,0,0,1.1,77290,1,0,0,1,2250,11937,0,0,402,Man City,Newcastle,Cardiff City,Huddersfield,Everton,1.6,1.9,2.4,2.6,3,2.4,2,2,2.2,2.1,2,69.1
Matt,Doherty,DEF,WOL,5400000,5,109,4,7.40740740740741E-07,2.01851851851852E-05,0,872235,2,32,0,0,0,3,0,20.2,8445,9,0,109,-9,0.8,0,4.5,9,0,6,0,6,26.4,2331578,1,0,0,3,2306,82048,0,0,457,Huddersfield,Cardiff City,Chelsea,Burnley,Man Utd,5.4,5.6,5.1,0,7.8,0,4.2,5.1,4.5,4.8,4.4,154.4
Abdoulaye,Doucoure,MID,WAT,5900000,6,89,3.7,6.27118644067797E-07,1.50847457627119E-05,0,273585,3,32,0,0,0,3,0,15.1,2042,-1,0,89,1,0.4,0,2.3,10,0,5,0,6,1.3,224264,1,0,0,1,2071,1971,0,0,385,Liverpool,Leicester,Man City,Man Utd,Fulham,2.4,3.5,2.3,0,3.1,4.5,4,4.3,3.7,2.5,3.6,134.2
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2718,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,2,0,0,0,Huddersfield,Cardiff City,Chelsea,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,1,0,0,0,Cardiff City,Liverpool,Newcastle,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4600000,0,0,0,0,0,0,8428,0,0,0,0,0,0,0,0,41,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,2047,0,0,0,0,0,22,0,0,0,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,6,99,3.7,7.4E-07,1.98E-05,0,41528,0,34,0,78,0,0,0,19.8,3293,0,0,99,0,0.7,0,3.5,8,0,8,0,0,0.9,67274,0,0,0,0,2430,5649,0,0,482,Burnley,West Ham,Everton,Bournemouth,Arsenal,3.7,3.8,5.2,2.8,2.5,3.8,4.3,4,3.6,4.3,3.6,62
Shane,Duffy,DEF,BHA,4600000,0,87,3.8,8.26086956521739E-07,1.89130434782609E-05,0,492486,4,34,0,0,0,5,0,18.9,4799,1,0,87,-1,0.9,0,4,6,0,5,0,2,5.7,646401,0,0,0,3,2007,36145,0,1,402,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,3.9,5.3,3.8,0,4.6,3.8,4.7,3.9,4.1,2.2,4.4,113.6
Paul,Dummett,DEF,NEW,4400000,0,45,3,6.81818181818182E-07,1.02272727272727E-05,0,19812,0,17,0,0,0,0,0,10.2,144,-1,0,45,1,0,0,0,3,0,5,0,0,0.1,13985,0,0,0,1,1261,153,0,0,240,Burnley,West Ham,Everton,Bournemouth,Arsenal,2.7,2.8,4,2,1.8,2.7,3.2,2.9,2.6,3.2,2.6,36.9
Lewis,Dunk,DEF,BHA,4500000,0,63,2.6,5.77777777777778E-07,1.4E-05,0,328933,4,35,0,0,0,2,0,14,6873,0,0,63,0,0.4,0,2,5,0,5,0,0,2.2,292657,0,0,0,1,2071,258,0,1,385,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,0,3.2,2.1,0,2.6,2.1,2.7,2.2,2.3,1.3,2.5,78
Erik,Durm,DEF,HUD,4400000,0,36,1.33333333333333,3.03030303030303E-07,8.18181818181818E-06,0,12691,0,22,0,0,0,0,0,8.2,145,-1,0,36,1,0.1,0,0.3,2,0,2,0,1,0.1,4618,0,0,0,1,1216,10,0,0,188,Wolverhampton,Brighton,Bournemouth,West Ham,Crystal Palace,0,0.7,0.8,0.8,0.9,0.7,0.9,0.8,0.8,0.7,0.7,44.9
Bruno,Ecuele Manga,DEF,CAR,4400000,0,68,2.5,5.68181818181818E-07,1.54545454545455E-05,0,17040,0,52,0,0,0,0,0,15.5,1175,-1,0,68,1,0.6,0,2.5,2,0,7,0,1,0.4,31379,0,0,0,0,2430,1418,0,0,410,Everton,Wolverhampton,West Ham,Chelsea,Man City,3.3,2.3,2.4,0,3.1,1.7,1.5,2.5,1.8,2.2,2.1,69.9
,Ederson,GLK,MCI,5600000,0,112,4.1,7.32142857142857E-07,2E-05,0,1039608,2,20,0,46,0,0,0,20,8426,1,0,112,-1,0.7,0,4,4,0,12,0,1,20.3,1135330,0,0,0,1,2430,29262,0,0,486,West Ham,Bournemouth,Watford,Fulham,Cardiff City,4.9,3,5,0,3.9,5.9,4.6,9.1,3.5,4.7,3.9,45.6
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,11167,0,0,0,0,0,0,0,0,105,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1525,0,0,0,0,0,8,0,0,0,Burnley,West Ham,Everton,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4200000,0,4,0.148148148148148,3.52733686067019E-08,9.52380952380952E-07,0,190910,0,1,0,0,0,0,0,1,1757,-3,0,4,3,0.1,0,0.5,0,0,0,0,0,2.3,119883,0,0,0,0,152,1143,0,0,13,Bournemouth,Tottenham,Man Utd,Newcastle,Everton,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.6
Mohamed,Elyounoussi,MID,SOU,6000000,1,26,0.962962962962963,1.60493827160494E-07,4.33333333333333E-06,0,23993,0,7,0,0,0,0,0,4.3,41,-5,0,26,5,0.1,0,0.8,0,0,4,0,0,0.1,4441,0,0,0,0,695,32,0,0,82,Fulham,Man Utd,Tottenham,Brighton,Liverpool,0.6,0.5,0.5,0,0.5,0.5,0.5,0.5,0.6,0.5,0.5,50.9
,Emerson,DEF,CHE,5200000,0,3,0.115384615384615,2.2189349112426E-08,5.76923076923077E-07,0,9831,0,5,0,0,0,0,0,0.6,122,-3,0,3,3,0.1,0,0.3,0,0,0,0,0,0.1,4602,0,0,0,0,120,603,0,0,23,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,16364,0,0,0,0,0,0,0,0,55,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6785,0,0,0,0,0,3,0,0,0,Huddersfield,Cardiff City,Chelsea,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9400000,2,109,4.5,4.78723404255319E-07,1.15957446808511E-05,0,1233708,2,25,0,0,0,5,0,11.6,54409,-1,-1,109,1,0.5,0,5,11,0,5,0,9,6.5,680747,0,0,0,2,1780,3263,1,0,460,Chelsea,Arsenal,Southampton,Liverpool,Brighton,3.7,5,5.4,0,3.7,5.5,5.4,3.4,4.5,4.4,4.5,176.1
Neil,Etheridge,GLK,CAR,4700000,0,113,4.2,8.93617021276596E-07,2.40425531914894E-05,0,383831,2,52,0,97,0,0,0,24,15042,2,0,113,-2,0.6,0,3,15,0,7,0,0,12.8,1015560,0,0,3,3,2430,10785,0,0,553,Everton,Wolverhampton,West Ham,Chelsea,Man City,6.1,4.9,5,0,6.1,3.8,3.6,5.3,4,4.8,4.6,81
Jonny,Evans,DEF,LEI,4800000,7,47,1.74074074074074,3.62654320987654E-07,9.79166666666667E-06,0,26601,2,18,0,0,0,1,0,9.8,471,-2,0,47,2,0.6,0,3,1,0,5,0,0,0.4,23007,0,0,0,0,1183,5267,0,0,241,Brighton,Watford,Fulham,Burnley,Bournemouth,1.4,1.3,1.3,1,1.2,1.8,1,1.2,1,1.1,1.6,42.5
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,1417,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,0,0,0,0,0,138,0,0,0,Chelsea,Arsenal,Southampton,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4700000,3,104,3.9,8.29787234042553E-07,2.21276595744681E-05,0,725295,0,40,0,105,0,0,0,22.1,20219,2,0,104,-2,0.6,0,3,13,0,4,0,0,16.6,740373,0,0,1,3,2430,5584,0,0,522,Man City,Newcastle,Cardiff City,Huddersfield,Everton,3.5,4,4.9,5.2,5.6,4.8,4.2,4.3,4.5,4.4,4.2,80.5
,Fabinho,MID,LIV,5500000,3,46,1.7037037037037,3.0976430976431E-07,8.36363636363636E-06,0,70184,3,8,0,0,0,1,0,8.4,578,-5,0,46,5,0.4,0,2.3,0,0,7,0,2,0.6,43265,0,0,0,0,1275,879,0,0,199,Watford,Everton,Burnley,Fulham,Tottenham,1,0.9,1.3,1,0.9,1.1,0.9,0.9,1.4,1.2,1.1,64.9
Cesc,Fabregas,MID,CHE,6200000,0,6,1,1.61290322580645E-07,9.67741935483871E-07,0,59661,1,2,0,0,0,0,0,1,59,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,4860,0,0,0,0,175,1,0,0,36,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,10.9
,Fabri,GLK,FUL,4300000,0,8,0.296296296296296,6.89061154177433E-08,1.86046511627907E-06,0,22895,0,5,0,15,0,0,0,1.9,105,-2,0,8,2,0,0,0,2,0,0,0,0,0.2,16477,0,0,0,0,180,21,0,0,47,Southampton,Chelsea,Leicester,Liverpool,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.5
,Felipe Anderson,MID,WHU,7200000,2,124,4.6,6.38888888888889E-07,1.72222222222222E-05,0,1562607,3,37,0,0,0,8,0,17.2,131364,2,0,124,-2,0.5,0,3.5,17,0,5,0,4,15.5,2260084,0,0,0,4,2295,13811,0,0,491,Man City,Newcastle,Cardiff City,Huddersfield,Everton,3.2,5.7,4.5,5.9,5.1,3.5,4.3,4.9,4.1,5.7,4.5,207.7
Marouane,Fellaini,MID,MUN,4800000,0,26,0.962962962962963,2.00617283950617E-07,5.41666666666667E-06,0,88772,1,14,0,0,0,0,0,5.4,140,-2,0,26,2,0,0,0,0,0,1,0,2,0.4,66177,0,0,0,0,746,7,0,0,119,Crystal Palace,Southampton,Arsenal,Watford,Wolverhampton,0,0,0,0,0,0,0.5,1,0.5,0.6,0.5,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,12247,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.1,263,0,0,0,0,0,0,0,0,0,Man City,Newcastle,Cardiff City,Huddersfield,Everton,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,42,2.8,6.36363636363636E-07,9.54545454545455E-06,0,40244,2,21,0,0,0,0,0,9.5,510,-1,0,42,1,0,0,0,5,0,3,0,2,0.2,37225,0,0,0,0,1260,104,0,0,244,Burnley,West Ham,Everton,Bournemouth,Arsenal,2.4,2.5,3.7,1.7,1.6,2.5,2.9,2.6,2.3,2.8,2.3,43.5
,Fernandinho,MID,MCI,5300000,0,73,2.9,5.47169811320755E-07,1.37735849056604E-05,0,512706,5,15,0,0,0,1,0,13.8,14284,-2,0,73,2,0.4,0,2.3,4,0,11,0,3,3.6,343353,0,0,0,1,2168,1049,0,0,409,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0,0,2.5,0,2.4,2.7,2.6,3.9,2.4,2.5,2.1,104.8
Roberto,Firmino,FWD,LIV,9200000,1,122,4.5,4.89130434782609E-07,1.32608695652174E-05,0,2462118,0,11,0,0,0,9,0,13.3,166073,-3,1,122,3,0.3,0,2.5,17,0,16,0,6,16.3,1463015,0,0,0,2,2058,2277,-1,0,499,Watford,Everton,Burnley,Fulham,Tottenham,0,0,6.1,5.4,4.6,5.3,5.2,4.8,5.6,4.9,5,202.9
Phil,Foden,MID,MCI,4500000,0,8,0.296296296296296,6.58436213991769E-08,1.77777777777778E-06,0,17893,0,0,0,0,0,0,0,1.8,137,-5,0,8,5,0,0,0,0,0,0,0,0,0.1,7073,0,0,0,0,92,221,0,0,34,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.1,0.1,0.1,15.1
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,23172,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5716,0,0,0,0,0,3,0,0,0,Southampton,Chelsea,Leicester,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4200000,0,0,0,0,0,0,47242,0,0,0,0,0,0,0,0,199,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,8447,0,0,0,0,0,104,0,0,0,Fulham,Man Utd,Tottenham,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4600000,3,105,3.9,8.47826086956522E-07,2.28260869565217E-05,0,275053,1,35,0,86,0,0,0,22.8,11798,1,0,105,-1,1.3,0,5.8,11,0,7,0,0,6.4,379603,0,0,1,3,2430,11511,0,0,518,Liverpool,Leicester,Man City,Man Utd,Fulham,4.2,4.2,3.6,0,4.3,4.7,3.9,5.2,4.7,4.9,4.4,73.3
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,4,0.148148148148148,3.29218106995885E-08,8.88888888888889E-07,0,38459,3,15,0,0,0,0,0,0.9,80,0,0,4,0,0.1,0,0.3,0,0,0,0,0,0.3,9300,1,0,0,0,564,38,0,0,68,Southampton,Chelsea,Leicester,Liverpool,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,18.9
Juan,Foyth,DEF,TOT,5000000,1,26,0.962962962962963,1.92592592592593E-07,5.2E-06,0,52359,2,9,0,0,0,1,0,5.2,234,0,0,26,0,0.1,0,0.3,3,0,2,0,0,0.2,58235,0,0,0,1,615,107,0,0,116,Chelsea,Arsenal,Southampton,Liverpool,Brighton,0.6,0.5,0.5,0,0.5,0.5,0.6,0.5,0.5,0.5,0.7,23.4
Simon,Francis,DEF,BOU,4300000,0,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,41809,1,24,0,0,0,0,0,9.3,167,-2,0,40,2,0,0,0,0,0,4,0,2,0.2,25341,0,0,0,0,1227,12,0,0,244,Arsenal,Man City,Huddersfield,Newcastle,Leicester,0,0,0,0,0,0,0,0,0,0,0,54.4
Ryan,Fraser,MID,BOU,6100000,3,124,4.6,7.54098360655738E-07,2.0327868852459E-05,0,2041276,1,43,0,0,0,5,0,20.3,51207,6,0,124,-6,0.4,0,2.5,15,0,6,0,9,20.5,3065996,0,0,0,4,2209,19446,0,0,521,Arsenal,Man City,Huddersfield,Newcastle,Leicester,3.2,4.5,4.9,6.2,4.4,6.3,3.7,6.7,4.3,4.5,4.4,200.9
,Fred,MID,MUN,5400000,0,22,0.814814814814815,1.50891632373114E-07,4.07407407407407E-06,0,255930,2,10,0,0,0,1,0,4.1,201,-6,0,22,6,0,0,0,3,0,1,0,0,1.2,53384,0,0,0,0,563,206,0,0,92,Crystal Palace,Southampton,Arsenal,Watford,Wolverhampton,0.4,0.4,0.4,0,0.8,0,0.4,0.8,0.4,0.4,0.4,30.7
Ryan,Fredericks,DEF,WHU,4500000,1,7,0.259259259259259,5.76131687242798E-08,1.55555555555556E-06,0,28999,2,10,0,0,0,0,0,1.6,68,-5,0,7,5,0.3,0,1.3,0,0,0,0,0,0.2,3120,0,0,0,0,505,48,0,0,49,Man City,Newcastle,Cardiff City,Huddersfield,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,16.4
Christian,Fuchs,DEF,LEI,4100000,0,2,0.0740740740740741,1.806684733514E-08,4.8780487804878E-07,0,36606,0,5,0,0,0,0,0,0.5,176,-4,0,2,4,0,0,0,0,0,0,0,0,0.4,7774,0,0,0,0,180,390,0,0,35,Brighton,Watford,Fulham,Burnley,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,14.3
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.9,3.39285714285714E-07,4.10714285714286E-06,0,26862,0,12,0,0,0,1,0,4.1,45,-4,0,23,4,0,0,0,3,0,0,0,0,0.1,12437,0,0,0,1,468,3,0,0,56,Fulham,Man Utd,Tottenham,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,30.8
Sam,Gallagher,FWD,SOU,4500000,0,2,0.0740740740740741,1.64609053497942E-08,4.44444444444444E-07,0,5103,0,1,0,0,0,0,0,0.4,551,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.1,11018,0,0,0,0,8,948,0,0,6,Fulham,Man Utd,Tottenham,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8319,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,249,0,0,0,0,0,1,0,0,0,Burnley,West Ham,Everton,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.37037037037037,8.23045267489712E-08,2.22222222222222E-06,0,7299,0,1,0,8,0,0,0,2.2,29,0,0,10,0,0,0,0,0,0,1,0,0,0,7732,0,0,0,0,180,15,0,0,48,Chelsea,Arsenal,Southampton,Liverpool,Brighton,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.5
Rachid,Ghezzal,MID,LEI,5000000,1,26,0.962962962962963,1.92592592592593E-07,5.2E-06,0,38706,3,13,0,0,0,1,0,5.2,90,-5,0,26,5,0.2,0,0.8,2,0,1,0,0,0.1,30156,0,0,0,0,714,104,0,0,104,Brighton,Watford,Fulham,Burnley,Bournemouth,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,67.4
Morgan,Gibbs-White,MID,WOL,4300000,0,25,0.925925925925926,2.15331610680448E-07,5.81395348837209E-06,0,61958,1,9,0,0,0,0,0,5.8,1609,-2,0,25,2,0.1,0,0.3,0,0,2,0,1,0.6,70924,0,0,0,0,449,222,0,0,73,Huddersfield,Cardiff City,Chelsea,Burnley,Man Utd,0.5,0.5,0.5,0,1,0,0.5,0.5,0.5,0.5,0.5,19.3
Ben,Gibson,DEF,BUR,4800000,0,6,0.222222222222222,4.62962962962963E-08,1.25E-06,0,16276,1,3,0,0,0,1,0,1.3,41,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,1746,0,0,0,0,62,59,0,0,17,Newcastle,Crystal Palace,Liverpool,Leicester,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1637,0,0,0,0,0,56,0,0,0,Huddersfield,Cardiff City,Chelsea,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,0,42,2.2,2.85714285714286E-07,5.45454545454545E-06,0,215934,1,4,0,0,0,1,0,5.5,409,-3,0,42,3,0,0,0.3,2,0,5,0,4,1.8,93176,0,0,0,0,651,393,0,0,128,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,1.5,2,1.7,1.5,1.5,2.1,1.2,2.2,1.7,1.9,1.7,68.4
Angel,Gomes,MID,MUN,5000000,0,1,0.037037037037037,7.40740740740741E-09,2E-07,0,259,0,1,0,0,0,0,0,0.2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,9,84,0,0,3,Crystal Palace,Southampton,Arsenal,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,2.3
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,14832,0,0,0,0,0,0,0,0,80,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3084,0,0,0,0,0,41,0,0,0,Liverpool,Leicester,Man City,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4800000,0,52,4,8.33333333333333E-07,1.08333333333333E-05,0,341074,2,4,0,0,0,0,0,10.6,513,-2,1,52,2,0,0,0,2,0,7,0,0,1,343757,0,0,0,0,1047,24,-1,0,259,Watford,Everton,Burnley,Fulham,Tottenham,0,0,4.3,3.8,4.5,4,5.7,4.9,5.4,3.8,5,34.5
Dan,Gosling,MID,BOU,4700000,1,33,1.7,3.61702127659574E-07,7.02127659574468E-06,0,8269,5,21,0,0,0,0,0,7,145,-3,0,33,3,0.4,0,2,0,0,3,0,1,0.1,5537,0,0,0,0,1264,157,0,0,145,Arsenal,Man City,Huddersfield,Newcastle,Leicester,0.8,0.9,1,1.5,0.9,1.5,0.8,1.7,0.8,0.9,0.9,45.1
Karlan,Grant,FWD,HUD,5000000,0,2,0.0740740740740741,1.48148148148148E-08,4E-07,0,216,0,2,0,0,0,0,0,0.4,52,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0,704,0,0,0,0,30,84,0,0,6,Wolverhampton,Brighton,Bournemouth,West Ham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,3.4
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,1046,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,808,0,0,0,0,0,11,0,0,0,Crystal Palace,Southampton,Arsenal,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,1,44,1.62962962962963,2.76208411801632E-07,7.45762711864407E-06,0,142258,1,11,0,0,0,4,0,7.5,912,-1,0,44,1,0.4,0,2.3,4,0,3,0,0,0.5,124948,0,0,0,0,783,357,0,0,121,Liverpool,Leicester,Man City,Man Utd,Fulham,0.8,1,0.8,0,1.1,1.7,1.4,1.2,1,0.8,1.3,61.3
Demarai,Gray,MID,LEI,5400000,1,61,2.5,4.62962962962963E-07,1.12962962962963E-05,0,209522,2,22,0,0,0,3,0,11.3,1339,-1,0,61,1,0.3,0,1.5,2,0,5,0,1,0.9,183818,0,0,0,0,1447,1415,0,0,173,Brighton,Watford,Fulham,Burnley,Bournemouth,2.3,1.9,2.4,2.2,2.3,2.6,2.1,1.9,2,1.3,1.4,93.1
