FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ben,Gibson,DEF,BUR,4800000,0,6,0.272727272727273,5.68181818181818E-08,1.25E-06,0,15877,1,3,0,0,0,1,0,1.3,134,-2,0,6,2,0.3,0,1.2,0,0,0,0,0,0.1,1416,0,0,0,0,62,60,0,0,17,Watford,Man Utd,Southampton,Brighton,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,0,0,0,0,0,125,0,0,0,Leicester,West Ham,Everton,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,1,40,2.4,3.11688311688312E-07,5.19480519480519E-06,0,209902,1,2,0,0,0,1,0,5.2,2187,-3,0,40,3,0.1,0,0.8,2,0,5,0,4,1.9,90822,0,0,0,0,604,956,0,0,121,Arsenal,Bournemouth,Huddersfield,Man City,Brighton,2.1,2,1.9,1.7,2.5,1.4,2.5,1.8,1.7,2,2.1,1.5,2.4,2.3,2,2.1,65.5
Angel,Gomes,MID,MUN,5000000,0,1,0.0454545454545455,9.09090909090909E-09,2E-07,0,130,0,1,0,0,0,0,0,0.2,38,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,188,0,0,0,0,9,35,0,0,3,Brighton,Burnley,Leicester,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,14010,0,0,0,0,0,0,0,0,296,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2758,0,0,0,0,0,97,0,0,0,Burnley,Tottenham,Brighton,Everton,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4900000,0,52,4,8.16326530612245E-07,1.06122448979592E-05,0,332510,2,4,0,0,0,0,0,10.6,4210,-1,0,52,1,0,0,0,2,0,7,0,0,1.2,343158,0,0,0,0,1047,2389,0,0,259,Crystal Palace,Leicester,West Ham,Bournemouth,Man Utd,0,4.4,4.1,4.6,4.1,4.8,4.7,4.7,3.7,4.3,3.9,5.4,5,5.4,4.2,5.1,34.5
Dan,Gosling,MID,BOU,4700000,2,22,1,2.12765957446809E-07,4.68085106382979E-06,0,7365,4,15,0,0,0,0,0,4.7,148,-3,0,22,3,0.3,0,1.2,0,0,1,0,1,0.1,3659,0,0,0,0,836,270,0,0,98,West Ham,Chelsea,Cardiff City,Liverpool,Wolverhampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.7,0.5,0.5,0.5,37.2
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,917,0,0,0,0,0,0,0,0,81,-1,0,0,1,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,20,0,0,0,Brighton,Burnley,Leicester,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,0,35,1.59090909090909,2.69645608628659E-07,5.93220338983051E-06,0,139196,1,11,0,0,0,3,0,5.9,765,-1,0,35,1,0,0,0,2,0,3,0,0,0.5,119991,0,0,0,0,714,289,0,0,93,Burnley,Tottenham,Brighton,Everton,Cardiff City,1.3,1,0.9,1.2,1,0.8,0.9,0.8,1.2,1.2,1.6,1.4,1.1,0.9,0.9,1.1,52.6
Demarai,Gray,MID,LEI,5400000,1,48,2.18181818181818,4.04040404040404E-07,8.88888888888889E-06,0,203197,2,12,0,0,0,2,0,8.9,2304,-1,0,48,1,0.3,0,1.4,2,0,5,0,1,0.8,172230,0,0,0,0,1098,227,0,0,129,Wolverhampton,Liverpool,Man Utd,Tottenham,Crystal Palace,1.8,1.1,1.1,1.5,1.4,1.9,1.6,1.9,1.7,1.7,2.1,1.7,1.6,1.6,1.1,1.1,62.1
Pascal,Gro?,MID,BHA,6700000,2,34,1.54545454545455,2.30664857530529E-07,5.07462686567164E-06,0,342417,0,14,0,0,0,1,0,5.1,898,-3,0,34,3,0.4,1,2.8,3,0,1,0,1,1.5,48548,0,0,0,1,999,327,0,0,146,Man Utd,Fulham,Watford,Burnley,Chelsea,0.8,0.8,1,1.3,0.8,0.8,1.3,0.8,1.1,1.2,0.8,1.3,0.8,1.2,0.8,0.8,68.5
Vicente,Guaita,GLK,CRY,4200000,1,25,1.13636363636364,2.70562770562771E-07,5.95238095238095E-06,0,49675,2,3,0,13,0,0,0,6,22800,-3,0,25,3,1,0,4,2,0,3,0,0,1.4,119494,0,0,0,0,494,7403,0,0,106,Liverpool,Southampton,Fulham,West Ham,Leicester,0,0,0,0,0,0.6,0.6,0.7,0.8,0.7,0.7,0.6,0.6,0.9,1.1,0.6,8.4
Johann Berg,Gudmundsson,MID,BUR,5600000,0,65,3.8,6.78571428571429E-07,1.16071428571429E-05,0,372621,2,28,0,0,0,2,0,11.6,8981,-4,0,65,4,0.2,0,1.2,5,0,5,0,5,1.2,323564,0,0,0,1,1346,128,0,0,235,Watford,Man Utd,Southampton,Brighton,Tottenham,0,2.8,4.5,3.1,2.9,4.4,3.9,2.3,3.9,4.2,3,4.1,2.6,3.1,2.5,4.3,94.8
Matteo,Guendouzi,MID,ARS,4400000,2,27,1.4,3.18181818181818E-07,6.13636363636364E-06,0,228676,4,19,0,0,0,0,0,6.1,7683,-1,0,27,1,0.4,0,1.6,0,0,1,0,0,1.7,226123,0,0,0,0,1193,6325,0,0,199,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,0.7,0.9,0.7,0.8,1,1,0.7,0.7,0.7,1,0.7,0.7,0.8,0.7,1.2,0.7,46
Idrissa,Gueye,MID,EVE,4800000,3,38,2,4.16666666666667E-07,7.91666666666667E-06,0,26357,4,20,0,0,0,0,0,7.9,388,-2,0,38,2,0.3,0,1.4,0,0,5,0,0,0.3,8481,0,0,0,0,1602,376,0,0,253,Southampton,Huddersfield,Wolverhampton,Watford,Man City,1.3,1.5,1.7,1,1.1,1,1.2,1.6,1.1,1.1,1.7,1.2,1.2,1.3,1.9,1,52.6
Ilkay,Gundogan,MID,MCI,5400000,1,62,2.81818181818182,5.21885521885522E-07,1.14814814814815E-05,0,438266,0,11,0,0,0,4,0,11.5,12074,-1,0,62,1,0.4,0,2.2,8,0,3,0,2,2,430632,0,0,0,1,875,5880,0,0,256,Huddersfield,Newcastle,Arsenal,Chelsea,Everton,2.7,2.9,2.7,1.8,1.6,2.3,1.9,2.4,1.8,2.3,2.5,2.5,1.7,2.2,2.4,2,94.4
Angus,Gunn,GLK,SOU,4300000,0,11,0.5,1.16279069767442E-07,2.55813953488372E-06,0,11860,0,0,0,6,0,0,0,2.6,3078,-2,0,11,2,0.5,0,2.2,3,0,1,0,0,0.3,13521,0,0,0,1,90,1212,0,0,34,Everton,Crystal Palace,Burnley,Cardiff City,Arsenal,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.6
Aron,Gunnarsson,MID,CAR,4400000,3,36,1.63636363636364,3.71900826446281E-07,8.18181818181818E-06,0,88813,2,21,0,0,0,1,0,8.2,6686,-1,0,36,1,0.5,0,2,3,0,3,0,0,0.9,69929,0,0,0,1,1118,6476,0,0,154,Newcastle,Arsenal,Bournemouth,Southampton,Watford,1.3,0.8,1.2,1,1,1.1,1,0.9,0.8,0.8,0.8,0.9,0.8,0.9,1,0.8,41.7
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,3888,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6131,0,0,0,0,0,598,0,0,0,Man Utd,Fulham,Watford,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4400000,7,46,2.3,5.22727272727273E-07,1.04545454545455E-05,0,5716,1,28,0,0,0,0,0,10.5,212,-1,0,46,1,0.6,0,2.6,1,0,4,0,0,0.1,4121,0,0,0,0,1568,228,0,0,266,Man City,Everton,Chelsea,Arsenal,Newcastle,1.9,2.8,2.6,1.5,2,2.2,1.7,1.8,1.9,2.4,1.7,2.3,1.9,1.9,1.7,1.8,62.4
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1446,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,9,0,0,0,Newcastle,Arsenal,Bournemouth,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,0,4,0.181818181818182,4.54545454545455E-08,1E-06,0,290227,0,9,0,11,0,0,0,1,31548,0,0,4,0,0,0,0,0,0,0,0,0,7,485261,0,0,0,0,192,2221,0,0,39,Man City,Everton,Chelsea,Arsenal,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.8
Kadeem,Harris,MID,CAR,4500000,0,22,1,2.22222222222222E-07,4.88888888888889E-06,0,2145,1,5,0,0,0,1,0,4.9,139,0,0,22,0,0.2,0,1,0,0,1,0,1,0,2626,0,0,0,0,346,16,0,0,72,Newcastle,Arsenal,Bournemouth,Southampton,Watford,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,24.1
Joe,Hart,GLK,BUR,4400000,0,69,3.6,8.18181818181818E-07,1.56818181818182E-05,0,473430,0,41,0,77,0,0,0,15.7,43930,-1,0,69,1,0.1,0,0.4,7,0,4,0,0,6.4,526118,0,0,1,2,1710,3361,0,0,378,Watford,Man Utd,Southampton,Brighton,Tottenham,3.6,3.3,3.9,3.1,3.8,3.5,4.2,3.3,3.9,4.6,2.5,5.2,4.4,4.2,3.9,3.5,60.3
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,17303,0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0.3,20525,0,0,0,0,0,105,0,0,0,Leicester,West Ham,Everton,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4300000,2,12,0.545454545454545,1.26849894291755E-07,2.7906976744186E-06,0,12994,0,10,0,0,0,0,0,2.8,666,-2,0,12,2,0.4,0,1.8,0,0,1,0,0,0.1,7834,0,0,0,0,493,783,0,1,66,Cardiff City,Man City,Tottenham,Wolverhampton,Huddersfield,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15
Eden,Hazard,MID,CHE,11100000,5,144,6.9,6.21621621621622E-07,1.2972972972973E-05,0,2182955,2,14,0,0,0,10,0,13,230728,6,0,144,-6,0.5,0,5.6,19,0,8,0,10,35.3,3419290,0,0,0,5,1669,71807,0,0,506,Arsenal,Bournemouth,Huddersfield,Man City,Brighton,8,8.3,8.9,6.4,10,6.6,8.8,8.9,7.4,8.3,8.2,6.9,9.6,8,8.3,9.3,252.7
Rhys,Healey,FWD,CAR,4500000,1,1,0.0454545454545455,1.01010101010101E-08,2.22222222222222E-07,0,715,0,0,0,0,0,0,0,0.2,715,0,0,1,0,0.2,0,1,0,0,0,0,0,0,2142,0,0,0,0,17,2142,0,0,1,Newcastle,Arsenal,Bournemouth,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Tom,Heaton,GLK,BUR,4800000,2,12,0.545454545454545,1.13636363636364E-07,2.5E-06,0,11533,1,2,0,8,0,0,0,2.5,2825,-2,0,12,2,0.5,0,2.4,2,0,1,0,0,0.3,20707,0,0,0,0,270,1542,0,0,50,Watford,Man Utd,Southampton,Brighton,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,7.3
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,10980,0,0,0,0,0,0,0,0,54,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1387,0,0,0,0,0,16,0,0,0,Man Utd,Fulham,Watford,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,3,32,1.45454545454545,2.74442538593482E-07,6.0377358490566E-06,0,53571,0,6,0,0,0,0,0,6,470,-2,0,32,2,0.5,0,2.4,0,0,6,0,0,0.6,12882,0,0,0,0,1050,506,0,1,201,Crystal Palace,Leicester,West Ham,Bournemouth,Man Utd,0.8,0.8,0.7,1,0.7,0.8,0.7,1.1,0.8,0.7,0.8,0.7,0.7,1,1,0.9,32.6
Jeff,Hendrick,MID,BUR,5200000,11,40,1.81818181818182,3.4965034965035E-07,7.69230769230769E-06,0,13191,2,27,0,0,0,1,0,7.7,577,-3,0,40,3,0.6,0,3.2,3,0,1,0,2,0.2,10063,0,0,0,1,922,2815,0,0,145,Watford,Man Utd,Southampton,Brighton,Tottenham,0.9,0.9,1.5,0.9,0.9,1.4,1.2,0.9,1.2,1.4,0.9,1.3,0.9,0.9,0.9,1.4,36.6
Wayne,Hennessey,GLK,CRY,4500000,0,64,3.8,8.44444444444444E-07,1.42222222222222E-05,0,428839,0,25,0,41,0,0,0,14.2,30338,0,0,64,0,0,0,0,6,0,5,0,0,3.7,512494,0,0,1,1,1485,933,0,0,295,Liverpool,Southampton,Fulham,West Ham,Leicester,0,0,0,0,0,3.5,3.8,4.5,4.8,4.6,4.4,3.9,3,5.2,5.2,3.7,33.4
Ander,Herrera,MID,MUN,5000000,2,48,2.18181818181818,4.36363636363636E-07,9.6E-06,0,66840,3,15,0,0,0,2,0,9.6,15759,0,0,48,0,0.8,0,4.2,6,0,2,0,3,1.3,129177,0,0,0,0,924,12403,0,0,223,Brighton,Burnley,Leicester,Fulham,Liverpool,2,1.9,1.7,1.7,1.2,1.9,1.8,1.3,1.1,1.4,1.7,1.4,1.2,1.1,2,1.5,63
Wesley,Hoedt,DEF,SOU,4200000,0,29,2.2,5.23809523809524E-07,6.9047619047619E-06,0,25242,2,24,0,0,0,0,0,6.9,655,-3,0,29,3,0,0,0,3,0,4,0,0,0.2,13873,2,0,0,0,1170,284,0,0,206,Everton,Crystal Palace,Burnley,Cardiff City,Arsenal,2.7,1.9,1.4,2.8,1.1,2,1.7,1.7,1.8,1.5,2,2.1,1.8,1.8,1.7,2.3,34.7
Jonathan,Hogg,MID,HUD,4400000,3,35,2.2,5E-07,7.95454545454546E-06,0,33430,3,19,0,0,0,0,0,8,1906,-1,0,35,1,0.3,0,1.2,3,0,4,0,1,0.3,34372,0,0,0,0,1345,707,0,1,214,Man City,Everton,Chelsea,Arsenal,Newcastle,1.1,1.6,1.2,1.7,2.2,1.6,1.5,1.8,1.6,1.9,1.4,1.4,1.4,1.1,1.2,1.9,43.5
David Junior,Hoilett,MID,CAR,5000000,2,47,2.5,5E-07,9.4E-06,0,21223,4,29,0,0,0,2,0,9.4,509,-5,0,47,5,0.4,0,2,1,0,4,0,1,0.1,5618,0,0,0,0,1298,208,0,0,124,Newcastle,Arsenal,Bournemouth,Southampton,Watford,2.5,1.5,2.4,2.1,1.9,2.1,2,1.9,1.7,1.4,1.2,1.8,1.6,1.9,2,1.5,55.7
Pierre-Emile,H?jbjerg,MID,SOU,4400000,0,45,2.8,6.36363636363636E-07,1.02272727272727E-05,0,365084,5,34,0,0,0,3,0,10.2,18596,-1,0,45,1,0.4,0,1.6,4,0,2,0,1,2.6,473052,0,0,0,1,1417,13541,0,2,255,Everton,Crystal Palace,Burnley,Cardiff City,Arsenal,2.5,2.3,2.3,2.4,1.9,3,1.9,1.6,2.2,2.1,1.8,2.5,3,2.8,2.2,2.8,84.3
Rob,Holding,DEF,ARS,4300000,0,24,2.4,5.58139534883721E-07,5.58139534883721E-06,0,59280,1,10,0,0,0,0,0,5.6,796,-2,0,24,2,0,0,0,5,0,1,0,0,0.4,39563,0,0,0,0,806,30,0,0,148,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2
Jose,Holebas,DEF,WAT,4800000,7,71,3.7,7.70833333333333E-07,1.47916666666667E-05,0,1101819,8,28,0,0,0,3,0,14.8,30079,3,0,71,-3,0.7,0,3.4,8,0,2,0,6,12.9,1612797,0,0,0,2,1625,54677,0,0,324,Burnley,Tottenham,Brighton,Everton,Cardiff City,4,4.4,3.5,5.3,4.8,3.8,3.8,3.6,3.7,3.8,4.2,3.4,4.9,4.5,4.9,3.7,111.4
Mason,Holgate,DEF,EVE,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,16078,1,9,0,0,0,0,0,1.2,298,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,14232,0,0,0,0,407,4,0,0,61,Southampton,Huddersfield,Wolverhampton,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,1,2,0.0909090909090909,2.16450216450216E-08,4.76190476190476E-07,0,236136,0,1,0,0,0,0,0,0.5,12387,-3,0,2,3,0.1,0,0.4,0,0,0,0,0,2.1,198600,0,0,0,0,51,14527,0,0,8,Arsenal,Bournemouth,Huddersfield,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Will,Hughes,MID,WAT,4900000,1,41,2.3,4.69387755102041E-07,8.36734693877551E-06,0,187728,3,19,0,0,0,1,0,8.4,2254,-1,0,41,1,0.1,0,0.6,2,0,4,0,1,0.5,179094,0,0,0,0,1225,54,0,0,133,Burnley,Tottenham,Brighton,Everton,Cardiff City,0,0,1.6,1.8,1.5,1.2,1.6,1.2,2,1.4,2.2,1.9,2.2,1.8,1.3,1.6,61.7
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1208,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,10,0,0,0,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2639,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,3,0,0,0,West Ham,Chelsea,Cardiff City,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5000000,1,12,0.545454545454545,1.09090909090909E-07,2.4E-06,0,24823,0,11,0,0,0,0,0,2.4,239,-5,0,12,5,0.2,0,1,0,0,0,0,0,0.2,3387,0,0,0,0,310,127,0,0,38,West Ham,Chelsea,Cardiff City,Liverpool,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.2
Vicente,Iborra,MID,LEI,4700000,0,9,1.1,2.34042553191489E-07,1.91489361702128E-06,0,3876,0,4,0,0,0,0,0,1.9,121,-3,0,9,3,0,0,0,0,0,0,0,0,0,1229,0,0,0,0,224,8,0,0,31,Wolverhampton,Liverpool,Man Utd,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Kelechi,Iheanacho,FWD,LEI,5800000,0,47,2.6,4.48275862068966E-07,8.10344827586207E-06,0,185425,1,11,0,0,0,1,0,8.1,2725,-2,0,47,2,0.1,0,0.4,3,0,1,0,5,0.9,160455,0,0,0,1,832,584,0,0,134,Wolverhampton,Liverpool,Man Utd,Tottenham,Crystal Palace,2.2,1.7,2.3,2.3,1.7,2.7,2.5,3.1,2.4,2.7,2.5,2.1,2.7,2.7,2,1.7,50.8
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2,0,0,0,Man City,Everton,Chelsea,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5500000,0,68,4.5,8.18181818181818E-07,1.23636363636364E-05,0,988142,1,19,0,0,0,7,0,12.4,69094,0,1,68,0,0.4,0,2.2,11,0,3,0,1,5.3,1152454,0,0,0,1,1060,39451,-1,0,244,Everton,Crystal Palace,Burnley,Cardiff City,Arsenal,5.7,4.5,5.2,5.5,5.1,6.5,5.6,4.2,5.3,4.8,4.5,4.9,5.7,6.2,5.6,5.2,109.6
Alex,Iwobi,MID,ARS,5400000,2,55,2.9,5.37037037037037E-07,1.01851851851852E-05,0,182570,0,21,0,0,0,2,0,10.2,15411,-1,0,55,1,0.7,0,4,1,0,0,0,5,1.6,205286,0,0,0,0,1103,12091,0,0,223,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,2,2.8,1.4,2.7,3.1,3.2,1.8,2.2,2.3,3.1,1.5,2,2.7,2.3,3.4,2.1,83.9
,Izquierdo,MID,BHA,5900000,0,22,1,1.69491525423729E-07,3.72881355932203E-06,0,12401,1,6,0,0,0,0,0,3.7,99,-1,0,22,1,0,0,0,0,0,2,0,2,0.1,4301,0,0,0,0,565,11,0,0,67,Man Utd,Fulham,Watford,Burnley,Chelsea,0,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.5,26
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2593,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0,14,0,0,0,Liverpool,Southampton,Fulham,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,0,-2,-0.0909090909090909,-2.11416490486258E-08,-4.65116279069767E-07,0,84032,0,2,0,0,0,0,0,-0.5,597,-2,0,-2,2,0,0,0,0,0,0,0,0,0.5,5146,0,0,0,0,53,152,0,1,-2,Southampton,Huddersfield,Wolverhampton,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Alireza,Jahanbakhsh,MID,BHA,6700000,0,15,0.681818181818182,1.01763907734057E-07,2.23880597014925E-06,0,47638,2,4,0,0,0,0,0,2.2,243,-3,0,15,3,0,0,0,0,0,3,0,0,0.6,1927,0,0,0,0,437,19,0,0,31,Man Utd,Fulham,Watford,Burnley,Chelsea,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.5
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,3501,0,0,0,0,0,0,0,0,81,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,700,0,0,0,0,0,19,0,0,0,Wolverhampton,Liverpool,Man Utd,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,1733,0,0,0,0,0,0,0,0,73,-1,0,0,1,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,102,0,0,0,Wolverhampton,Liverpool,Man Utd,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,0,22,1,2.04081632653061E-07,4.48979591836735E-06,0,39064,2,7,0,0,0,0,0,4.5,325,-1,0,22,1,0.1,0,0.4,4,0,1,0,1,0.3,17867,0,0,0,0,611,169,0,0,117,Burnley,Tottenham,Brighton,Everton,Cardiff City,0.5,0.6,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.7,0.5,28.8
,Jazz Richards,DEF,CAR,3900000,0,1,0.0454545454545455,1.16550116550117E-08,2.56410256410256E-07,0,44617,0,4,0,0,0,0,0,0.3,1448,-1,0,1,1,0,0,0,0,0,0,0,0,0.5,22239,0,0,0,0,97,297,0,0,11,Newcastle,Arsenal,Bournemouth,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
,Jesus,FWD,MCI,10200000,13,56,3.3,3.23529411764706E-07,5.49019607843137E-06,0,218072,0,9,0,0,0,5,0,5.5,12249,-3,-1,56,3,0.3,0,3.2,7,0,1,0,2,3.3,244114,0,0,0,2,777,109847,1,0,191,Huddersfield,Newcastle,Arsenal,Chelsea,Everton,3.2,3.5,4.2,2.9,2.6,3.7,3,3.6,3.4,3.6,3.7,3.1,2.7,3.1,3.2,2.8,115
Raul,Jimenez,FWD,WOL,6400000,1,96,4.4,6.875E-07,1.5E-05,0,1054705,1,25,0,0,0,6,0,15,94825,9,0,96,-9,0.5,0,3,14,0,6,0,6,23.9,2235997,0,0,0,1,1763,216558,0,0,307,Leicester,West Ham,Everton,Newcastle,Bournemouth,4.6,5.2,4.4,4.8,5,5.2,5.3,4.5,5.9,5.1,5.3,5.4,5.9,5.2,6.3,3.8,156.1
Stefan,Johansen,MID,FUL,5100000,0,11,0.5,9.80392156862745E-08,2.15686274509804E-06,0,7021,4,12,0,0,0,0,0,2.2,51,-4,0,11,4,0,0,0,0,0,0,0,0,0.1,908,0,0,0,0,409,27,0,0,48,Tottenham,Brighton,Crystal Palace,Man Utd,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9
Tyreke,Johnson,MID,SOU,4500000,0,1,0.0454545454545455,1.01010101010101E-08,2.22222222222222E-07,0,104,0,0,0,0,0,0,0,0.2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,1,18,0,0,3,Everton,Crystal Palace,Burnley,Cardiff City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,5100000,6,21,0.954545454545455,1.8716577540107E-07,4.11764705882353E-06,0,154575,0,7,0,0,0,0,0,4.1,879,-4,0,21,4,0.7,0,3.6,1,0,2,0,0,0.6,11360,0,0,0,0,605,2630,0,0,123,Brighton,Burnley,Leicester,Fulham,Liverpool,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.7,0.8,15.2
,Jonny,DEF,WOL,4300000,1,58,2.63636363636364,6.13107822410148E-07,1.34883720930233E-05,0,242062,4,22,0,0,0,1,0,13.5,12347,-2,0,58,2,0.2,0,1,5,0,5,0,1,2.4,332303,0,0,0,1,1529,21913,0,0,282,Leicester,West Ham,Everton,Newcastle,Bournemouth,2.2,2.2,2.7,2,1.7,3.1,3.6,3.1,2,2,2.2,2.2,2.9,2.5,2.6,2.3,79
