FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2644,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2,0,0,0,Liverpool,Fulham,Tottenham,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,549,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,18,0,0,0,Tottenham,Burnley,Brighton,Leicester,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4700000,0,0,0,0,0,0,7385,0,0,0,0,0,0,0,0,108,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1543,0,0,0,0,0,42,0,0,0,Leicester,Watford,Crystal Palace,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,9,65,3.8,7.6E-07,1.3E-05,0,20796,0,22,0,49,0,0,0,13,1201,0,0,65,0,0.7,0,3.4,7,0,5,0,0,0.6,29382,0,0,0,0,1530,4146,0,0,303,Fulham,Liverpool,Watford,Man Utd,Chelsea,3.7,4.4,4.4,3.7,5,5.2,3.7,5,4.7,4.5,3.8,4.4,5.3,3.5,3.2,3.9,4.3,3.6,4.1,3.9,3.9,39.9
Shane,Duffy,DEF,BHA,4600000,0,56,3.7,8.04347826086957E-07,1.21739130434783E-05,0,377856,3,21,0,0,0,3,0,12.2,32305,1,0,56,-1,0.4,0,1.8,5,0,3,0,2,4.2,440285,0,0,0,2,1287,598,0,1,264,Bournemouth,Arsenal,Everton,West Ham,Liverpool,0,3.6,5.6,3.1,4.7,3.2,2.7,4.8,4.6,3.7,3.1,5.3,3.8,5.6,4.4,3.7,3.9,3.5,3.7,2.1,4.5,69.5
Paul,Dummett,DEF,NEW,4400000,1,33,3,6.81818181818182E-07,7.5E-06,0,14943,0,10,0,0,0,0,0,7.5,268,-1,0,33,1,0,0,0.2,0,0,4,0,0,0.2,10916,0,0,0,0,901,254,0,0,169,Fulham,Liverpool,Watford,Man Utd,Chelsea,2.6,3.1,3.1,2.6,3.6,4.1,2.6,3.6,3.4,3.5,2.7,3.1,3.9,2.4,2.2,2.7,3.1,2.5,2.9,2.8,2.7,26.9
Lewis,Dunk,DEF,BHA,4500000,0,49,3.1,6.88888888888889E-07,1.08888888888889E-05,0,169558,3,21,0,0,0,2,0,10.9,15621,0,0,49,0,0.4,0,1.8,5,0,3,0,0,4.6,273760,0,0,0,1,1369,6020,0,0,259,Bournemouth,Arsenal,Everton,West Ham,Liverpool,1.7,2.8,4.6,2.4,3.7,2.4,2,3.7,3.6,2.9,2.3,4.4,2.9,4.6,3.4,2.8,3,2.6,2.8,1.6,3.5,53.2
Erik,Durm,DEF,HUD,4400000,1,24,1.41176470588235,3.20855614973262E-07,5.45454545454545E-06,0,10320,0,16,0,0,0,0,0,5.5,391,-1,0,24,1,0.7,0,3,2,0,1,0,1,0.1,4179,0,0,0,1,829,214,0,0,125,Southampton,Man Utd,Fulham,Burnley,Cardiff City,0.8,0.9,0.7,0.9,1.3,0.8,1.4,1.1,0.7,0.9,1,0.8,0.7,0.9,1.1,0.8,1.1,0.9,0.9,0.8,0.7,33.5
Bruno,Ecuele Manga,DEF,CAR,4400000,1,37,2.2,5E-07,8.40909090909091E-06,0,6387,0,33,0,0,0,0,0,8.4,297,-1,0,37,1,0.5,0,2.4,0,0,3,0,1,0.1,5660,0,0,0,0,1530,212,0,0,249,Man Utd,Crystal Palace,Leicester,Tottenham,Huddersfield,2.1,1.7,1.4,2.1,2.8,1.5,1.1,1.7,1.2,2.2,3,1.6,1.8,1.3,2.5,1.2,1.2,2.2,1.2,2.2,1.4,43.5
,Ederson,GLK,MCI,5800000,2,76,4.5,7.75862068965517E-07,1.31034482758621E-05,0,528331,1,10,0,29,0,0,0,13.1,30204,3,0,76,-3,0.5,0,2.8,4,0,8,0,1,25.6,924908,0,0,0,1,1530,15962,0,0,306,Crystal Palace,Leicester,Southampton,Liverpool,Wolverhampton,5.8,4.7,4.2,5.8,6,5.9,4.9,4.5,6.3,5.1,5,3.8,5.9,4.9,4.2,6.8,5.5,5.6,4.4,5.6,4.5,28.9
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,9179,0,0,0,0,0,0,0,0,157,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1183,0,0,0,0,0,46,0,0,0,Fulham,Liverpool,Watford,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,154611,0,0,0,0,0,0,0,0,2892,-2,0,0,2,0,0,0,0,0,0,0,0,2.2,86285,0,0,0,0,0,731,0,0,0,Burnley,Brighton,Liverpool,Fulham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,6100000,0,20,1.17647058823529,1.92864030858245E-07,3.27868852459016E-06,0,22649,0,3,0,0,0,0,0,3.3,171,-4,0,20,4,0.1,0,0.4,0,0,4,0,0,0.1,3966,0,0,0,0,544,73,0,0,64,Huddersfield,West Ham,Man City,Chelsea,Leicester,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.7,0.6,0.7,44.6
,Emerson,DEF,CHE,5200000,0,0,0,0,0,0,7318,0,0,0,0,0,0,0,0,143,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1456,0,0,0,0,0,148,0,0,0,Leicester,Watford,Crystal Palace,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,14382,0,0,0,0,0,0,0,0,233,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5865,0,0,0,0,0,140,0,0,0,Liverpool,Fulham,Tottenham,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9300000,7,52,3.7,3.97849462365591E-07,5.59139784946237E-06,0,901224,0,14,0,0,0,1,0,5.6,22702,-2,0,52,2,0.6,0,6,4,0,2,0,6,5.6,305326,0,0,0,0,887,9700,0,0,224,Everton,Bournemouth,Wolverhampton,Cardiff City,Man Utd,2.8,3.7,3.6,3.1,3.1,3.9,3.5,3.7,3.5,3.8,2.7,3.4,4.1,3.4,2.7,4.2,3.9,2.3,3,3.7,3.7,84.4
Neil,Etheridge,GLK,CAR,4500000,2,62,3.6,8E-07,1.37777777777778E-05,0,248740,1,33,0,62,0,0,0,13.8,7308,0,0,62,0,0.8,0,3.8,5,0,3,0,0,5.4,436453,0,0,2,1,1530,2557,0,0,335,Man Utd,Crystal Palace,Leicester,Tottenham,Huddersfield,4.3,3.7,3.1,4.3,5.1,3.2,2.1,3.7,2.7,4.5,5.4,3.4,3.8,2.9,4.9,2.8,2.8,4.5,2.7,4.5,3.2,52.9
Jonny,Evans,DEF,LEI,4800000,0,30,1.76470588235294,3.67647058823529E-07,6.25E-06,0,18783,1,7,0,0,0,0,0,6.3,1035,-2,0,30,2,0.4,0,1.8,0,0,4,0,0,0.3,13120,0,0,0,0,691,329,0,0,145,Chelsea,Man City,Cardiff City,Everton,Southampton,1.4,1.3,2.2,1.4,1.3,1.3,1.2,1.3,1.4,1.4,1.7,1.2,1.3,1,1.1,1.9,0.9,1.2,0.9,1,1.6,20.9
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,171,0,0,0,Everton,Bournemouth,Wolverhampton,Cardiff City,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4700000,9,72,4.2,8.93617021276596E-07,1.53191489361702E-05,0,413135,0,25,0,66,0,0,0,15.7,6075,2,-1,72,-2,1.1,0,5.4,11,0,3,0,0,17.4,454270,0,0,1,3,1530,95741,1,0,340,Watford,Southampton,Burnley,Brighton,Arsenal,4.9,4.3,4.5,5.5,3.6,3.9,5.2,4.8,5.5,4.6,4.5,3.6,5.3,5.2,6.1,5.5,4.9,4.6,5.5,4.5,4.9,49.9
,Fabinho,MID,LIV,5500000,5,17,1,1.81818181818182E-07,3.09090909090909E-06,0,43654,3,3,0,0,0,0,0,3.1,462,-5,0,17,5,0.4,0,2,0,0,3,0,1,0.5,11394,0,0,0,0,565,3307,0,0,71,Wolverhampton,Newcastle,Arsenal,Man City,Brighton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,26.3
Cesc,Fabregas,MID,CHE,6200000,0,4,0.235294117647059,3.79506641366224E-08,6.45161290322581E-07,0,56413,1,2,0,0,0,0,0,0.6,235,-3,1,4,3,0,0,0.2,0,0,0,0,0,0.4,4068,0,0,0,0,138,119,-1,0,28,Leicester,Watford,Crystal Palace,Southampton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.4
,Fabri,GLK,FUL,4300000,0,8,0.470588235294118,1.09439124487004E-07,1.86046511627907E-06,0,18651,0,5,0,15,0,0,0,1.9,502,-2,0,8,2,0,0,0,2,0,0,0,0,0.3,15199,0,0,0,0,180,528,0,0,47,Newcastle,Wolverhampton,Huddersfield,Arsenal,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,11.5
,Felipe Anderson,MID,WHU,7400000,6,84,4.9,6.62162162162162E-07,1.13513513513514E-05,0,282488,3,22,0,0,0,6,0,11.5,26252,4,-1,84,-4,0.9,0,6.4,11,0,4,0,3,20.2,1253982,0,0,0,3,1410,126393,1,0,324,Watford,Southampton,Burnley,Brighton,Arsenal,5.3,6,5.7,6.3,5.2,5.5,5.7,4.2,6.1,6.2,3.7,5.6,4.8,5.9,5.6,4.2,5.1,5.3,5,6.2,5.3,131.1
Marouane,Fellaini,MID,MUN,4900000,1,25,1.9,3.87755102040816E-07,5.10204081632653E-06,0,76866,1,14,0,0,0,0,0,5.1,1802,-1,0,25,1,0.2,0,0.8,0,0,1,0,2,0.6,64447,0,0,0,0,743,762,0,0,116,Cardiff City,Huddersfield,Bournemouth,Newcastle,Tottenham,1,1.5,1.4,1.8,1,1.7,1.6,1.2,1.3,1,1.4,1.7,1,1,1.3,1.2,1.1,1,1,1.6,1.5,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,11713,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0.1,227,0,0,0,0,0,5,0,0,0,Watford,Southampton,Burnley,Brighton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,41,3.2,7.27272727272727E-07,9.31818181818182E-06,0,26662,2,17,0,0,0,0,0,9.3,5406,-1,0,41,1,0.5,0,2,5,0,3,0,2,0.4,34962,0,0,0,0,1125,584,0,0,225,Fulham,Liverpool,Watford,Man Utd,Chelsea,2.8,3.4,3.5,2.9,3.9,4.4,2.9,3.9,3.7,3.8,3,3.4,4.2,2.7,2.4,3,3.4,2.8,3.2,3,3,38.5
,Fernandinho,MID,MCI,5400000,6,58,3.4,6.2962962962963E-07,1.07407407407407E-05,0,338203,2,10,0,0,0,1,0,10.7,9558,-1,0,58,1,0.6,0,3,4,0,8,0,3,5.2,268895,0,0,0,1,1501,17105,0,0,316,Crystal Palace,Leicester,Southampton,Liverpool,Wolverhampton,3.4,2.8,3.2,2.7,3.6,3.6,3.9,3.4,2.6,2.1,3,2.8,3.5,2.5,3,3.8,3.2,2.6,2.9,3.4,2.6,75.8
Roberto,Firmino,FWD,LIV,9200000,2,73,4.3,4.67391304347826E-07,7.93478260869565E-06,0,1694128,0,3,0,0,0,4,0,7.9,33033,-3,0,73,3,0.7,0,6.4,10,0,12,0,5,17.1,737395,0,0,0,1,1281,28399,0,0,284,Wolverhampton,Newcastle,Arsenal,Man City,Brighton,4,4.7,5.5,3.7,4.2,4.6,5.1,5.2,5.6,5.2,5.4,3.9,5.7,5.2,4.2,4.9,4.5,4.5,4.9,5.2,4.7,119.4
Phil,Foden,MID,MCI,4600000,0,8,0.470588235294118,1.0230179028133E-07,1.73913043478261E-06,0,15226,0,0,0,0,0,0,0,1.7,275,-4,0,8,4,0.1,0,0.4,0,0,0,0,0,0.1,4876,0,0,0,0,92,211,0,0,34,Crystal Palace,Leicester,Southampton,Liverpool,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.1
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,21871,0,0,0,0,0,0,0,0,154,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5646,0,0,0,0,0,1,0,0,0,Newcastle,Wolverhampton,Huddersfield,Arsenal,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,41172,0,0,0,0,0,0,0,0,565,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,5955,0,0,0,0,0,215,0,0,0,Huddersfield,West Ham,Man City,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,1,53,3.1,6.88888888888889E-07,1.17777777777778E-05,0,179450,0,25,0,42,0,0,0,11.8,7686,0,0,53,0,0.7,0,3,3,0,3,0,0,4,139242,0,0,1,1,1530,3139,0,0,293,West Ham,Chelsea,Newcastle,Bournemouth,Crystal Palace,2.8,3.8,2.5,2.1,3.3,3.3,3.3,2.6,4.5,3.6,2.8,3.2,2.5,3.2,2.8,3.2,2.5,4.1,3.6,3.3,2.8,39.8
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,4,0.235294117647059,5.22875816993464E-08,8.88888888888889E-07,0,34914,2,12,0,0,0,0,0,0.9,350,0,0,4,0,0,0,0,0,0,0,0,0,0.4,8540,1,0,0,0,502,92,0,0,64,Newcastle,Wolverhampton,Huddersfield,Arsenal,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.6
Juan,Foyth,DEF,TOT,5000000,0,19,1.11764705882353,2.23529411764706E-07,3.8E-06,0,34747,1,8,0,0,0,1,0,3.8,4487,0,0,19,0,0.2,0,0.8,3,0,1,0,0,0.4,55180,0,0,0,1,450,299,0,0,79,Everton,Bournemouth,Wolverhampton,Cardiff City,Man Utd,0.7,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,1,18.5
Simon,Francis,DEF,BOU,4400000,0,34,2.3,5.22727272727273E-07,7.72727272727273E-06,0,27394,1,21,0,0,0,0,0,7.7,3528,-1,0,34,1,0.3,0,1.2,0,0,3,0,2,0.4,23278,0,0,0,0,1092,168,0,0,215,Brighton,Tottenham,Man Utd,Watford,Everton,0,0,0,2.2,2,1.8,2.5,2.4,1.7,2.3,1.2,2.1,2.7,1.6,1.7,2.1,1.6,2.1,1.5,2.1,2.1,47.9
Ryan,Fraser,MID,BOU,6300000,2,90,5.3,8.41269841269841E-07,1.42857142857143E-05,0,911754,1,26,0,0,0,4,0,14.3,64633,8,0,90,-8,0.6,0,4,12,0,4,0,7,28.9,2420119,0,0,0,3,1449,59867,0,0,359,Brighton,Tottenham,Man Utd,Watford,Everton,7.5,5.1,5.2,6.5,4.4,5.8,5.1,4.9,4.2,6.7,5.2,4.9,6.9,6.8,5.6,7.2,5.2,7.4,6.2,5.1,6.2,128.5
,Fred,MID,MUN,5500000,0,21,1.23529411764706,2.24598930481283E-07,3.81818181818182E-06,0,244585,1,10,0,0,0,1,0,3.8,1311,-5,0,21,5,0,0,0.2,3,0,1,0,0,1.3,51340,0,0,0,0,499,330,0,0,84,Cardiff City,Huddersfield,Bournemouth,Newcastle,Tottenham,0.6,0.7,0.7,0.9,0.6,0.8,0.8,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.7,28.9
Ryan,Fredericks,DEF,WHU,4600000,0,2,0.117647058823529,2.55754475703325E-08,4.34782608695652E-07,0,27620,2,8,0,0,0,0,0,0.4,212,-4,0,2,4,0,0,0,0,0,0,0,0,0.2,2611,0,0,0,0,287,11,0,0,25,Watford,Southampton,Burnley,Brighton,Arsenal,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.5
Christian,Fuchs,DEF,LEI,4200000,2,2,0.117647058823529,2.80112044817927E-08,4.76190476190476E-07,0,32450,0,1,0,0,0,0,0,0.5,293,-3,0,2,3,0.1,0,0.4,0,0,0,0,0,0.4,4271,0,0,0,0,90,178,0,0,16,Chelsea,Man City,Cardiff City,Everton,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.35294117647059,2.41596638655462E-07,4.10714285714286E-06,0,22568,0,12,0,0,0,1,0,4.1,1261,-4,0,23,4,0.2,0,1.2,3,0,0,0,0,0.2,11845,0,0,0,1,468,180,0,0,56,Huddersfield,West Ham,Man City,Chelsea,Leicester,0.8,0.9,0.8,0.7,0.7,1.1,0.7,0.7,1.2,0.7,1.6,0.9,0.7,0.7,0.7,0.7,0.8,0.9,1,0.9,0.8,30.8
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.1,189,0,0,0,0,0,5,0,0,0,Fulham,Liverpool,Watford,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.588235294117647,1.30718954248366E-07,2.22222222222222E-06,0,6366,0,1,0,8,0,0,0,2.2,99,0,0,10,0,0,0,0,0,0,1,0,0,0,7193,0,0,0,0,180,45,0,0,48,Everton,Bournemouth,Wolverhampton,Cardiff City,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.5
Rachid,Ghezzal,MID,LEI,5100000,1,20,1.17647058823529,2.30680507497117E-07,3.92156862745098E-06,0,37256,2,9,0,0,0,1,0,3.9,170,-4,0,20,4,0.1,0,0.4,2,0,1,0,0,0.1,29319,0,0,0,0,479,38,0,0,77,Chelsea,Man City,Cardiff City,Everton,Southampton,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,47.3
Morgan,Gibbs-White,MID,WOL,4300000,3,16,0.941176470588235,2.18878248974008E-07,3.72093023255814E-06,0,26429,1,4,0,0,0,0,0,3.7,2167,-2,0,16,2,0.5,0,2.2,0,0,1,0,1,0.6,36728,0,0,0,0,301,4182,0,0,54,Liverpool,Fulham,Tottenham,Crystal Palace,Man City,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,14.9
Ben,Gibson,DEF,BUR,4800000,0,0,0,0,0,0,15295,0,0,0,0,0,0,0,0,75,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,893,0,0,0,0,0,49,0,0,0,Arsenal,Everton,West Ham,Huddersfield,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,94,0,0,0,Liverpool,Fulham,Tottenham,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,1,36,2.6,3.37662337662338E-07,4.67532467532468E-06,0,190957,1,2,0,0,0,1,0,4.7,6005,-3,0,36,3,0.2,0,1.8,2,0,4,0,4,2.1,86222,0,0,0,0,497,1817,0,0,114,Leicester,Watford,Crystal Palace,Southampton,Newcastle,2.4,2.2,2.1,2.8,2.1,2.2,2.3,2.3,1.7,3,1.8,3.2,2.1,1.8,2.1,2.5,1.5,2.8,2.6,2.6,2.1,60.6
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,12598,0,0,0,0,0,0,0,0,221,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2314,0,0,0,0,0,78,0,0,0,West Ham,Chelsea,Newcastle,Bournemouth,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5000000,0,52,4,8E-07,1.04E-05,0,304805,2,4,0,0,0,0,0,10.4,14876,0,0,52,0,0.2,0,1.2,2,0,7,0,0,1.6,339860,0,0,0,0,1047,173,0,0,259,Wolverhampton,Newcastle,Arsenal,Man City,Brighton,0,0,0,0,0,4.9,4.6,4.1,4,4.2,5,4.6,4.8,3.6,4.7,3.6,5.3,4.7,5.4,4.2,5.1,34.5
Dan,Gosling,MID,BOU,4800000,0,16,0.941176470588235,1.96078431372549E-07,3.33333333333333E-06,0,6706,3,10,0,0,0,0,0,3.3,155,-2,0,16,2,0.1,0,0.4,0,0,1,0,0,0.1,3106,0,0,0,0,656,13,0,0,79,Brighton,Tottenham,Man Utd,Watford,Everton,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,25.5
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,677,0,0,0,0,0,0,0,0,37,-1,0,0,1,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,25,0,0,0,Cardiff City,Huddersfield,Bournemouth,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,6000000,0,35,2.05882352941176,3.43137254901961E-07,5.83333333333333E-06,0,130661,1,11,0,0,0,3,0,5.8,4612,0,0,35,0,0.1,0,0.6,2,0,3,0,0,0.6,119423,0,0,0,0,714,47,0,0,93,West Ham,Chelsea,Newcastle,Bournemouth,Crystal Palace,0,0,0,0,0,2,1.3,1.3,2,1.4,1,1.7,1.1,2.1,1.7,2.8,1.9,1.6,1.5,1.1,1.8,52.6
Demarai,Gray,MID,LEI,5400000,2,41,2.9,5.37037037037037E-07,7.59259259259259E-06,0,188388,2,12,0,0,0,2,0,7.6,5123,-1,0,41,1,0.3,0,1.6,2,0,4,0,1,1,169949,0,0,0,0,939,394,0,0,113,Chelsea,Man City,Cardiff City,Everton,Southampton,1.6,1.8,2.8,1.7,3.1,2.4,1.6,2.3,2,2.6,3.2,2.2,3.1,2.4,2.8,3,2.8,2.4,2.5,1.4,1.9,54.6
Pascal,Gro?,MID,BHA,6700000,2,20,1.17647058823529,1.75592625109745E-07,2.98507462686567E-06,0,337351,0,9,0,0,0,1,0,3,989,-3,0,20,3,0.3,1,1.8,3,0,0,0,0,1.5,47136,0,0,0,1,576,192,0,0,84,Bournemouth,Arsenal,Everton,West Ham,Liverpool,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.8,0.6,0.8,0.9,0.6,0.7,0.6,0.8,0.6,0.6,41.9
Vicente,Guaita,GLK,CRY,4200000,5,5,0.294117647058824,7.00280112044818E-08,1.19047619047619E-06,0,9834,1,0,0,2,0,0,0,1.2,495,-3,0,5,3,0.2,0,1,0,0,1,0,0,0.2,5794,0,0,0,0,90,3528,0,0,22,Man City,Cardiff City,Chelsea,Wolverhampton,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.7
Johann Berg,Gudmundsson,MID,BUR,5700000,0,59,4.2,7.36842105263158E-07,1.03508771929825E-05,0,325816,2,25,0,0,0,2,0,10.2,23688,-3,1,59,3,0.2,0,1.4,5,0,4,0,5,1.8,313962,0,0,0,1,1139,228,-1,0,211,Arsenal,Everton,West Ham,Huddersfield,Fulham,0,5,4.2,4.9,5.5,3.6,3.5,5.5,3.6,3.7,5.3,4.7,2.8,4.7,4.9,3.8,5.1,2.8,3.5,2.9,4.7,81.8
Matteo,Guendouzi,MID,ARS,4500000,2,19,1.11764705882353,2.48366013071895E-07,4.22222222222222E-06,0,199369,3,15,0,0,0,0,0,4.2,3698,0,0,19,0,0.4,0,1.6,0,0,1,0,0,1.8,203584,0,0,0,0,823,3502,0,0,140,Burnley,Brighton,Liverpool,Fulham,West Ham,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,32.7
Idrissa,Gueye,MID,EVE,4800000,0,31,2.1,4.375E-07,6.45833333333333E-06,0,24400,3,18,0,0,0,0,0,6.5,788,-2,0,31,2,0.4,0,1.8,0,0,4,0,0,0.3,7471,0,0,0,0,1317,30,0,0,212,Tottenham,Burnley,Brighton,Leicester,Bournemouth,0,1.1,1,1.8,1.9,1.2,1.5,1.9,1,1.2,1,1.3,1.7,1.3,1.1,1.8,1.2,1.6,1.2,2.1,1,41.7
