FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,42479,0,0,0,0,0,0,0,0,8977,0,0,0,0,0,0,0,0,0,0,0,0,0.8,66,0,0,0,0,0,32,0,0,0,Newcastle,Bournemouth,Cardiff City,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5400000,0,0,0,0,0,0,37880,0,0,0,0,0,0,0,0,22451,-1,1,0,1,0,0,0,0,0,0,0,0,1.3,1178,0,0,0,0,0,245,-1,0,0,Arsenal,Wolverhampton,Everton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cunningham,DEF,CAR,4400000,0,0,0,0,0,0,1492,0,0,0,0,0,0,0,0,746,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,106,0,0,0,0,0,58,-1,0,0,Huddersfield,Arsenal,Chelsea,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pontus,Dahlberg,GLK,WAT,4500000,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0.1,69,0,0,0,0,0,32,0,0,0,Crystal Palace,Tottenham,Man Utd,Fulham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5500000,0,0,0,0,0,0,868,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,43,0,0,0,Tottenham,Burnley,Watford,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loic,Damour,MID,CAR,4500000,0,0,0,0,0,0,892,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0.1,182,0,0,0,0,0,104,0,0,0,Huddersfield,Arsenal,Chelsea,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4500000,2,7,3.5,7.77777777777778E-07,1.55555555555556E-06,0,134591,1,1,0,0,0,0,0,1.6,96005,0,0,7,0,0.8,0,3.5,0,0,1,0,0,14.5,38281,0,0,0,0,180,16790,0,0,35,Everton,Chelsea,Leicester,Burnley,Crystal Palace,4.8,4.4,5.2,4.3,2.9,1.8,4.3,3.6,4.8,3.1,4.6,1.9,4.5,4.1,2.7,5.2,3.6,2.7,3.6,3.1,4.4,4.2,3.3,2.9,5.2,4.8,2.5,3.8,3.7,2.9,4.6,3,3.9,2.5,5,5.2,6.9
,Danilo,DEF,MCI,5300000,0,0,0,0,0,0,24194,0,0,0,0,0,0,0,0,11586,-2,1,0,2,0,0,0,0,0,0,0,0,0.6,946,0,0,0,0,0,436,-1,0,0,Wolverhampton,Newcastle,Fulham,Cardiff City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4500000,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,52,0,0,0,Watford,Southampton,Huddersfield,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4500000,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0.1,107,0,0,0,0,0,39,0,0,0,Chelsea,Man City,Arsenal,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,2,2,4.08163265306122E-07,4.08163265306122E-07,0,12313,0,1,0,0,0,0,0,0.4,8810,-1,1,2,1,0.2,0,1,0,0,0,0,0,0.4,4019,0,0,0,0,90,608,-1,0,16,Tottenham,Burnley,Watford,Wolverhampton,West Ham,2.3,2,1,2.7,1,1.5,2.1,2.2,1,1,1.1,1.1,2.2,1.6,1.2,1.6,2,1.8,1.3,1.6,3,2,1.2,1.6,1.8,3,1.9,2.5,1,1.4,1.1,1.9,1.3,1.8,1.7,3,3
,David Luiz,DEF,CHE,5500000,1,6,3,5.45454545454545E-07,1.09090909090909E-06,0,50876,1,2,0,0,0,0,0,1.1,34637,0,0,6,0,0.5,0,3,0,0,1,0,0,4,46680,0,0,0,0,180,22593,0,0,40,Newcastle,Bournemouth,Cardiff City,West Ham,Liverpool,3.5,2.2,4.2,2.6,2.1,3,2.7,4.4,1.5,2.8,4,1.9,3.2,1.5,3.4,4.4,2.2,4.5,2.3,1.8,4.5,2.4,2.5,2.4,4.2,3,3.9,3.5,3.5,3.9,2.3,3.4,2.5,3.2,1.7,3.3,4.9
,David Silva,MID,MCI,8400000,9,9,4.5,5.35714285714286E-07,1.07142857142857E-06,0,91320,0,1,0,0,0,1,0,1.1,27922,-1,0,9,1,0.5,0,4.5,2,0,0,0,0,6.4,159893,0,0,0,0,63,146868,0,0,42,Wolverhampton,Newcastle,Fulham,Cardiff City,Brighton,4.4,5.2,4.7,4.7,6.2,3.2,4.3,4.3,5.7,4.5,5.6,5.3,3.9,4.8,3.7,4.2,3.9,5.6,2.6,6.1,6.5,6.5,3.5,2.4,3.6,6.4,4.4,4.3,3.9,6.3,6.4,6.8,4.1,6,6.7,3.8,16.9
Ben,Davies,DEF,TOT,5900000,2,4,2,3.38983050847458E-07,6.77966101694915E-07,0,135070,0,2,0,0,0,0,0,0.7,97435,-1,1,4,1,0.3,0,2,0,0,0,0,0,6,13111,0,0,0,0,180,2935,-1,0,35,Man Utd,Watford,Liverpool,Brighton,Huddersfield,1.3,1,1.6,1.5,1.9,3,1,1,1.3,3,1.6,2.7,1.7,1.4,1.9,1.5,1.6,2.5,1.8,2,1.8,1.3,1.4,3,2.2,2.3,2,1.2,1,1.4,2.9,1.8,1,1.7,1,2,17.1
Tom,Davies,MID,EVE,5400000,2,2,1,1.85185185185185E-07,3.7037037037037E-07,0,3776,0,1,0,0,0,0,0,0.4,1449,-1,1,2,1,0.2,0,1,0,0,0,0,0,0.2,562,0,0,0,0,66,305,-1,0,16,Bournemouth,Huddersfield,West Ham,Arsenal,Fulham,0.5,0.7,0.8,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.9,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.9,0.6,0.5,0.7,0.8,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,1.5,0.5,0.5,0.9
Steven,Davis,MID,SOU,4900000,0,0,0,0,0,0,2774,0,0,0,0,0,0,0,0,1348,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,251,0,0,0,0,0,119,-1,0,0,Leicester,Crystal Palace,Brighton,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,De Bruyne,MID,MCI,9800000,0,0,0,0,0,0,1100283,1,0,0,0,0,0,0,0,320105,-2,1,0,2,0,0,0,0,0,0,0,0,5.1,27615,0,0,0,0,30,327,-1,0,0,Wolverhampton,Newcastle,Fulham,Cardiff City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
David,De Gea,GLK,MUN,6000000,1,4,2,3.33333333333333E-07,6.66666666666667E-07,0,228399,0,4,0,3,0,0,0,0.7,183258,0,0,4,0,0.3,0,2,0,0,0,0,0,25.8,31783,0,0,0,0,180,9190,0,0,23,Tottenham,Burnley,Watford,Wolverhampton,West Ham,2.3,2,1,2.7,1,1.5,2.1,2.2,1,1,1.1,1.1,2.2,1.6,1.2,1.6,2,1.8,1.3,1.6,3,2,1.2,1.6,1.8,3,1.9,2.5,1,1.4,1.1,1.9,1.3,1.8,1.7,3,2.5
Troy,Deeney,FWD,WAT,6000000,12,14,7,1.16666666666667E-06,2.33333333333333E-06,0,28277,0,1,0,0,0,1,0,2.3,22399,0,0,14,0,1.2,0,7,3,0,1,0,1,3.9,140851,0,0,0,1,178,137249,0,0,41,Crystal Palace,Tottenham,Man Utd,Fulham,Arsenal,5.8,9.4,10.5,9.3,10,9.7,7,9.6,9,7.5,8,5.8,7.7,7.9,10.5,7.4,7.2,9.5,5.6,10.5,8.4,7.2,6.8,10.5,5.6,6.3,10.5,6.9,10.2,7.6,9.3,9,8.9,10.5,8.4,10.5,19.2
Jermain,Defoe,FWD,BOU,5900000,0,1,0.5,8.47457627118644E-08,1.69491525423729E-07,0,16308,0,0,0,0,0,0,0,0.2,9345,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,0.7,2997,0,0,0,0,1,1188,-1,0,3,Everton,Chelsea,Leicester,Burnley,Crystal Palace,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.7,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.5,0.3,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,50,0,0,0,Fulham,Man Utd,Wolverhampton,Bournemouth,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,MCI,5400000,0,0,0,0,0,0,6128,0,0,0,0,0,0,0,0,3199,-1,1,0,1,0,0,0,0,0,0,0,0,0.3,478,0,0,0,0,0,209,-1,0,0,Wolverhampton,Newcastle,Fulham,Cardiff City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mousa,Dembele,MID,TOT,4900000,1,2,1,2.04081632653061E-07,4.08163265306122E-07,0,22333,0,0,0,0,0,0,0,0.4,11431,-1,1,2,1,0.2,0,1,0,0,0,0,0,1.4,6245,0,0,0,0,49,2562,-1,0,6,Man Utd,Watford,Liverpool,Brighton,Huddersfield,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,1.5,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.6,0.5,0.6,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.7,0.5,0.8,0.5,0.5,1
Leander,Dendoncker,MID,WOL,4500000,0,0,0,0,0,0,7663,0,0,0,0,0,0,0,0,4138,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2843,0,0,0,0,0,1024,0,0,0,Man City,West Ham,Burnley,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurent,Depoitre,FWD,HUD,5400000,1,2,1,1.85185185185185E-07,3.7037037037037E-07,0,18689,0,4,0,0,0,0,0,0.4,9981,-1,1,2,1,0.2,0,1,0,0,0,0,0,1,1372,0,0,0,0,90,912,-1,0,3,Cardiff City,Everton,Crystal Palace,Leicester,Tottenham,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.4,0.8,1.1,0.5,1.2,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.8,0.5,0.7,0.6,1.2,0.6,0.5,1.3,1.5,0.7,0.5,0.5,0.5,0.6,0.5,2.1
Gerard,Deulofeu,MID,WAT,5400000,0,0,0,0,0,0,8964,0,0,0,0,0,0,0,0,3648,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,405,0,0,0,0,0,180,-1,0,0,Crystal Palace,Tottenham,Man Utd,Fulham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fousseni,Diabate,MID,LEI,4900000,0,0,0,0,0,0,1167,0,0,0,0,0,0,0,0,517,-1,0,0,1,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,88,0,0,0,Southampton,Liverpool,Bournemouth,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama,Diakhaby,MID,HUD,4900000,1,2,1,2.04081632653061E-07,4.08163265306122E-07,0,928,0,3,0,0,0,0,0,0.4,424,-1,1,2,1,0.2,0,1,0,0,0,0,0,0,171,0,0,0,0,48,138,-1,0,4,Cardiff City,Everton,Crystal Palace,Leicester,Tottenham,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.6,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.5,1.5,0.8,0.5,0.5,0.5,0.5,0.5,0.9
Mohamed,Diame,MID,NEW,5000000,3,4,2,4E-07,8E-07,0,1252,1,2,0,0,0,0,0,0.8,655,0,0,4,0,0.4,0,2,0,0,1,0,0,0.1,817,0,0,0,0,180,466,0,0,9,Chelsea,Man City,Arsenal,Crystal Palace,Leicester,1,1.3,1,3,2.2,1,2,1.7,1.2,1.5,1.9,2.1,1,1.9,2.4,1.3,1,1,1.2,1.4,2.1,1,1.2,1.2,1.8,1.1,1.7,1,1.2,1.9,1.1,1,1.7,1,1,2.1,7.2
Brahim,Diaz,MID,MCI,4900000,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0,478,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,210,0,0,0,0,0,102,-1,0,0,Wolverhampton,Newcastle,Fulham,Cardiff City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,2,3,1.5,3.06122448979592E-07,6.12244897959184E-07,0,35663,1,2,0,0,0,0,0,0.6,10595,-1,0,3,1,0.3,0,1.5,0,0,0,0,0,1.8,8927,0,0,0,0,159,6883,0,0,35,Man Utd,Watford,Liverpool,Brighton,Huddersfield,0.8,0.8,0.8,0.8,1.4,1.5,0.9,0.8,0.8,2.2,0.8,1,1.3,0.8,0.8,0.8,1.1,1.4,0.8,0.9,1.2,0.8,1.1,1.6,1.1,0.8,0.8,0.9,0.8,0.8,1.4,1.3,0.8,1.5,0.8,0.8,7.1
Lucas,Digne,DEF,EVE,4900000,0,1,0.5,1.02040816326531E-07,2.04081632653061E-07,0,61367,0,0,0,0,0,0,0,0.2,38657,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,1.8,4556,0,0,0,0,4,1191,-1,0,2,Bournemouth,Huddersfield,West Ham,Arsenal,Fulham,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0
Issa,Diop,DEF,WHU,4400000,0,0,0,0,0,0,14452,0,0,0,0,0,0,0,0,8544,-1,1,0,1,0,0,0,0,0,0,0,0,0.7,767,0,0,0,0,0,241,-1,0,0,Arsenal,Wolverhampton,Everton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,WOL,4400000,-1,0,0,0,0,0,21828,0,4,0,0,0,0,0,0,16759,-1,1,0,1,0,0,0,0,0,0,0,0,0.8,1308,1,0,0,0,158,245,-1,0,8,Man City,West Ham,Burnley,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
Abdoulaye,Doucoure,MID,WAT,6000000,6,9,4.5,7.5E-07,1.5E-06,0,25530,0,1,0,0,0,0,0,1.5,11994,0,0,9,0,0.8,0,4.5,1,0,1,0,1,1.9,11667,0,0,0,0,180,8605,0,0,42,Crystal Palace,Tottenham,Man Utd,Fulham,Arsenal,5,4.9,5.3,5.5,5.1,6.1,3.4,6.2,5.7,4.7,3.3,3,4.3,2.7,6.8,4.6,3.1,6,3.5,6.8,5.1,3.4,2.9,4.5,3.8,2.4,6.8,3.8,6.5,3,5.5,4.3,5.7,6.8,3.9,6.8,9.1
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,1904,0,0,0,0,0,0,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,Man City,West Ham,Burnley,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4900000,0,0,0,0,0,0,3037,0,0,0,0,0,0,0,0,1394,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,427,0,0,0,0,0,205,-1,0,0,Newcastle,Bournemouth,Cardiff City,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,6,8,4,8E-07,1.6E-06,0,2244,0,2,0,3,0,0,0,1.6,1436,0,0,8,0,0.8,0,4,0,0,1,0,0,0.4,2873,0,0,0,0,180,1372,0,0,35,Chelsea,Man City,Arsenal,Crystal Palace,Leicester,4.1,3.4,4.3,6,6,4.4,6,4.3,3.4,4.1,6,4.3,4.9,5.8,5.7,3.8,4.7,3.1,4.8,6,6,2.2,5.5,4.4,4.5,4.6,3.6,4.9,3.4,6,2.7,4.7,4.3,4.7,4.1,5.4,3.3
Shane,Duffy,DEF,BHA,4500000,7,8,4,8.88888888888889E-07,1.77777777777778E-06,0,26834,0,4,0,0,0,1,0,1.8,11850,0,0,8,0,0.9,0,4,0,0,0,0,0,2.9,15775,0,0,0,0,180,14931,0,0,35,Liverpool,Fulham,Southampton,Tottenham,Man City,2.6,5,2.3,6,2,5.5,2.8,6,2.8,2.8,6,3.6,4,4.1,5.4,2,5.6,6,2,5.3,2.4,3.3,4.7,5.8,4.3,2.6,5.7,6,6,5.5,3.4,5.4,2.4,4.9,4.6,3.4,9.5
Paul,Dummett,DEF,NEW,4500000,6,7,3.5,7.77777777777778E-07,1.55555555555556E-06,0,2592,0,2,0,0,0,0,0,1.6,1624,0,0,7,0,0.8,0,3.5,0,0,1,0,0,0.3,4621,0,0,0,0,180,2632,0,0,31,Chelsea,Man City,Arsenal,Crystal Palace,Leicester,3.4,2.7,3.8,5.2,5.2,3.6,5.2,3.5,2.8,3.4,5.1,3.6,4.1,4.9,4.8,3.1,3.9,2.5,4,5.2,5.2,1.8,4.6,3.6,3.7,3.8,2.9,4.1,2.7,5.2,2.2,3.9,3.5,3.9,3.3,4.5,2.4
Lewis,Dunk,DEF,BHA,4500000,1,2,1,2.22222222222222E-07,4.44444444444444E-07,0,47190,0,2,0,0,0,0,0,0.4,33307,0,0,2,0,0.2,0,1,0,0,0,0,0,2.1,1816,0,0,0,0,109,392,0,0,16,Liverpool,Fulham,Southampton,Tottenham,Man City,0,0,0,0.9,0.5,0.7,0.5,1.1,0.5,0.5,1.4,0.5,0.5,0.5,0.7,0.5,0.9,0.9,0.5,0.7,0.5,0.5,0.5,0.8,0.5,0.5,0.8,1.5,1.4,0.7,0.5,0.7,0.5,0.6,0.6,0.5,1.5
Erik,Durm,DEF,HUD,4500000,0,0,0,0,0,0,5256,0,0,0,0,0,0,0,0,2415,0,0,0,0,0,0,0,0,0,0,0,0,0.2,60,0,0,0,0,0,21,0,0,0,Cardiff City,Everton,Crystal Palace,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruno,Ecuele Manga,DEF,CAR,4500000,6,7,3.5,7.77777777777778E-07,1.55555555555556E-06,0,1013,0,2,0,0,0,0,0,1.6,506,0,0,7,0,0.8,0,3.5,0,0,1,0,0,0.1,1058,0,0,0,0,180,831,0,0,30,Huddersfield,Arsenal,Chelsea,Man City,Burnley,3.3,4.8,4,2.7,4.7,3.1,4.1,2.4,5.2,5.2,2.6,5.2,1.8,4.5,1.8,4.9,5.2,2.4,5.2,4.7,2.6,4.4,4.4,2.1,3.8,5,2.2,4.5,2.5,4.4,1.8,3.8,4.3,3.1,3.1,2.2,4.3
,Ederson,GLK,MCI,5600000,5,13,6.5,1.16071428571429E-06,2.32142857142857E-06,0,73238,0,1,0,3,0,0,0,2.4,49588,1,-1,13,-1,1.2,0,6.5,1,0,1,0,1,22.1,268182,0,0,0,0,180,184664,1,0,45,Wolverhampton,Newcastle,Fulham,Cardiff City,Brighton,7.8,7.5,7.5,7.8,9.8,9,7.5,8.8,8.5,9.1,7.4,8.3,6.5,9.8,8.7,6,7.5,8.4,8.2,9.8,9.5,9.3,7.2,7.2,8.6,8.6,7,7.2,8.4,9.8,9.8,9.8,8.5,9.8,9.8,7.6,5.1
Robert,Elliot,GLK,NEW,4500000,0,0,0,0,0,0,2936,0,0,0,0,0,0,0,0,1619,0,0,0,0,0,0,0,0,0,0,0,0,0.3,274,0,0,0,0,0,95,0,0,0,Chelsea,Man City,Arsenal,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4400000,0,0,0,0,0,0,38750,0,0,0,0,0,0,0,0,20449,-1,1,0,1,0,0,0,0,0,0,0,0,2.4,10220,0,0,0,0,0,6770,-1,0,0,West Ham,Cardiff City,Newcastle,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,6400000,0,1,0.5,7.8125E-08,1.5625E-07,0,12967,0,0,0,0,0,0,0,0.2,6467,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,0.2,509,0,0,0,0,34,80,-1,0,6,Leicester,Crystal Palace,Brighton,Liverpool,Wolverhampton,0,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.6
,Emerson,DEF,CHE,5400000,0,0,0,0,0,0,3219,0,0,0,0,0,0,0,0,1508,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,193,0,0,0,0,0,75,-1,0,0,Newcastle,Bournemouth,Cardiff City,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4500000,0,0,0,0,0,0,3428,0,0,0,0,0,0,0,0,1591,0,0,0,0,0,0,0,0,0,0,0,0,0.2,324,0,0,0,0,0,181,0,0,0,Man City,West Ham,Burnley,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9400000,2,4,2,2.12765957446809E-07,4.25531914893617E-07,0,330500,0,2,0,0,0,0,0,0.4,252691,-1,1,4,1,0.2,0,2,0,0,0,0,0,11.9,72260,0,0,0,0,180,14718,-1,0,20,Man Utd,Watford,Liverpool,Brighton,Huddersfield,1,1,1,1,2.2,2.3,1.5,1,1,3,1,1.6,2,1,1.4,1,1.8,2.2,1.1,1.4,1.8,1.4,1.8,2.5,1.7,1.2,1,1.5,1.4,1,2.2,2.1,1.1,2.3,1,1.1,17.3
Neil,Etheridge,GLK,CAR,4500000,16,22,11,2.44444444444444E-06,4.88888888888889E-06,0,17844,0,2,0,8,0,0,0,4.9,16982,0,0,22,0,2.4,0,11,3,0,1,0,0,4,156227,0,0,2,1,180,154064,0,0,76,Huddersfield,Arsenal,Chelsea,Man City,Burnley,11.8,15,13.8,14.5,12.4,10.6,12.4,11,13.2,13.2,10.2,13.2,9.4,13.2,9.3,13.2,13.2,8.2,13.2,12.72,12,13.8,13.2,10.2,13.2,13.2,8.8,13.2,8.5,15,10.1,12.6,13.2,12.6,13.2,9.7,10.5
Jonny,Evans,DEF,LEI,5000000,5,5,2.5,5E-07,1E-06,0,2973,1,0,0,0,0,0,0,1,1237,0,0,5,0,0.5,0,2.5,0,0,1,0,0,0.4,2215,0,0,0,0,90,1698,0,0,23,Southampton,Liverpool,Bournemouth,Huddersfield,Newcastle,1.2,2.8,1.2,3.1,1.2,3.3,2.4,3,1.4,3.1,1.2,2.4,1.4,3.5,3.8,1.9,1.6,3.8,1.2,2.9,1.2,1.2,3.3,1.4,2,3.8,1.2,2.6,1.8,2.8,1.5,2.5,1.2,3.3,1.2,2.8,1.4
Lukasz,Fabianski,GLK,WHU,4500000,2,3,1.5,3.33333333333333E-07,6.66666666666667E-07,0,112974,0,6,0,7,0,0,0,0.7,79608,0,0,3,0,0.3,0,1.5,0,0,0,0,0,16,20366,0,0,0,0,180,7912,0,0,34,Arsenal,Wolverhampton,Everton,Chelsea,Man Utd,1.6,1.8,0.8,1.2,1.4,0.8,1.6,0.8,1.3,1,0.8,0.8,2.2,0.8,0.9,0.9,0.8,1.2,2.1,1.5,0.8,0.8,1.1,2.2,1,0.8,1,0.9,1.3,1.5,1.3,0.8,2.2,0.9,1.2,0.8,5.5
