FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Etienne,Capoue,MID,WAT,4800000,2,77,2.5,5.20833333333333E-07,1.60416666666667E-05,0,170956,12,42,0,0,0,1,0,16,1105,-2,0,77,2,0.3,0,1.4,8,0,8,0,3,0.5,179494,0,0,0,1,2764,377,0,1,472,Wolverhampton,Chelsea,West Ham,,,2.2,1.2,2.1,96.6
,Carlos Sanchez,MID,WHU,4300000,0,7,1.4,3.25581395348837E-07,1.62790697674419E-06,0,19435,0,4,0,0,0,0,0,1.6,38,-2,0,7,2,0,0,0,0,0,0,0,0,0.1,6960,0,0,0,0,217,15,0,0,37,Tottenham,Southampton,Watford,,,0,0,0,7.2
Guido,Carrillo,FWD,SOU,5500000,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,1,0,0,0,Bournemouth,West Ham,Huddersfield,,,0,0,0,0
Andy,Carroll,FWD,WHU,5400000,0,12,1,1.85185185185185E-07,2.22222222222222E-06,0,17924,2,7,0,0,0,0,0,2.2,84,-1,0,12,1,0,0,0,0,0,0,0,0,0.1,17416,0,0,0,0,454,14,0,0,10,Tottenham,Southampton,Watford,,,0,0,0,25.8
Craig,Cathcart,DEF,WAT,4500000,3,91,2.8,6.22222222222222E-07,2.02222222222222E-05,0,174450,2,45,0,0,0,3,0,20.2,15715,0,0,91,0,0.3,0,1.4,5,0,6,0,0,3.8,389186,2,0,0,1,2834,2665,0,0,512,Wolverhampton,Chelsea,West Ham,,,3.2,2.9,2.9,96.1
Ivan,Cavaleiro,MID,WOL,5200000,1,47,1.34285714285714,2.58241758241758E-07,9.03846153846154E-06,0,21804,1,11,0,0,0,3,0,9,78,-3,0,47,3,0.1,0,0.6,3,0,1,0,1,0.1,17294,0,0,0,1,674,56,0,0,152,Watford,Fulham,Liverpool,,,0.7,1,0.7,65.7
Petr,Cech,GLK,ARS,4700000,0,24,0.685714285714286,1.45896656534954E-07,5.1063829787234E-06,0,135734,0,9,0,27,0,0,0,5.1,245,-3,0,24,3,0,0,0,3,0,1,0,0,1.1,83109,0,0,0,0,585,107,0,0,130,Leicester,Brighton,Burnley,,,0.3,0.4,0.3,20.4
,Cedric,DEF,SOU,4200000,0,52,2.9,6.9047619047619E-07,1.23809523809524E-05,0,525234,4,31,0,0,0,1,0,12.4,901,-3,0,52,3,0,0,0,7,0,4,0,2,2.1,225572,0,0,0,1,1493,2,0,0,273,Bournemouth,West Ham,Huddersfield,,,0,0,0,63.9
Nathaniel,Chalobah,MID,WAT,4400000,1,8,0.228571428571429,5.19480519480519E-08,1.81818181818182E-06,0,12868,2,5,0,0,0,0,0,1.8,41,-1,0,8,1,0,0,0.2,0,0,0,0,0,0.1,5217,0,0,0,0,199,22,0,0,29,Wolverhampton,Chelsea,West Ham,,,0.1,0.1,0.1,7.3
,Chamberlain,MID,LIV,6400000,0,0,0,0,0,0,2468,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0,1265,0,0,0,0,0,44,0,0,0,Huddersfield,Newcastle,Wolverhampton,,,0,0,0,0
Calum,Chambers,DEF,FUL,4200000,5,53,1.9,4.52380952380952E-07,1.26190476190476E-05,0,99366,8,47,0,0,0,2,0,12.6,636,-3,0,53,3,0.7,0,2.8,0,0,4,0,0,1,52197,0,0,0,0,2316,5058,0,0,382,Cardiff City,Wolverhampton,Newcastle,,,2.2,1.3,1.3,111.7
,Chicharito,FWD,WHU,6100000,0,86,3.4,5.57377049180328E-07,1.40983606557377E-05,0,625777,2,20,0,0,0,7,0,14.1,4970,-4,0,86,4,0.2,0,1,10,0,6,0,4,1.5,556623,0,0,0,2,1326,72,0,0,276,Tottenham,Southampton,Watford,,,0,4,3.2,93.4
Benjamin,Chilwell,DEF,LEI,5000000,4,105,3.2,6.4E-07,2.1E-05,0,335572,3,42,0,0,0,0,0,20.6,10691,0,1,105,0,0.9,0,4.3,8,0,8,0,5,3,471184,0,0,0,1,2970,3899,-1,0,519,Arsenal,Man City,Chelsea,,,2.8,2.9,4.1,157.3
Tahith,Chong,MID,MUN,4500000,0,1,0.0285714285714286,6.34920634920635E-09,2.22222222222222E-07,0,175,0,0,0,0,0,0,0,0.2,26,0,0,1,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,1,18,0,0,3,Chelsea,Huddersfield,Cardiff City,,,0,0,0,0
Hamza,Choudhury,MID,LEI,4300000,0,12,0.342857142857143,7.9734219269103E-08,2.7906976744186E-06,0,13794,0,3,0,0,0,0,0,2.8,114,-2,0,12,2,0.1,0,0.3,0,0,2,0,0,0.1,13243,0,0,0,0,335,16,0,0,44,Arsenal,Man City,Chelsea,,,0.2,0.2,0.2,14.4
Andreas,Christensen,DEF,CHE,5000000,1,15,0.428571428571429,8.57142857142857E-08,3E-06,0,53705,1,7,0,0,0,0,0,3,291,-5,0,15,5,0.3,0,1.4,0,0,2,0,0,0.4,6622,0,0,0,0,500,190,0,0,101,Man Utd,Watford,Leicester,,,0.2,0.2,0.2,11.3
Cyrus,Christie,DEF,FUL,4200000,1,29,0.828571428571429,1.97278911564626E-07,6.9047619047619E-06,0,15972,6,38,0,0,0,0,0,6.9,64,-3,0,29,3,0.1,0,0.3,0,0,2,0,0,0.1,7381,0,0,0,0,1725,43,0,0,222,Cardiff City,Wolverhampton,Newcastle,,,0.6,0.4,0.4,72.5
Ibrahima,Cisse,MID,FUL,4300000,0,4,0.114285714285714,2.6578073089701E-08,9.30232558139535E-07,0,8155,0,4,0,0,0,0,0,0.9,73,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,8200,0,0,0,0,86,41,0,0,16,Cardiff City,Wolverhampton,Newcastle,,,0.1,0.1,0.1,1.4
Ciaran,Clark,DEF,NEW,4500000,0,42,1.2,2.66666666666667E-07,9.33333333333333E-06,0,29419,1,15,0,0,0,3,0,9.3,75,0,0,42,0,0,0,0,4,0,2,0,0,0.2,21655,0,0,0,1,857,43,0,0,194,Brighton,Liverpool,Fulham,,,0.6,0.8,0.6,42.6
Tom,Cleverley,MID,WAT,5000000,0,24,0.685714285714286,1.37142857142857E-07,4.8E-06,0,3172,2,6,0,0,0,1,0,4.8,49,0,0,24,0,0,0,0,2,0,3,0,0,0,3579,0,0,0,0,447,3,0,0,83,Wolverhampton,Chelsea,West Ham,,,0.3,0.3,0.3,16.7
Nathaniel,Clyne,DEF,BOU,4400000,0,24,0.685714285714286,1.55844155844156E-07,5.45454545454545E-06,0,81420,2,18,0,0,0,0,0,5.5,4788,-6,0,24,6,0,0,0,0,0,2,0,0,0.7,85741,0,0,0,0,1001,26,0,0,142,Southampton,Tottenham,Crystal Palace,,,0,0.3,0.3,26.5
Conor,Coady,DEF,WOL,4500000,9,85,2.4,5.33333333333333E-07,1.88888888888889E-05,0,56140,5,43,0,0,0,0,0,18.9,978,0,0,85,0,0.5,0,2.2,6,0,8,0,0,0.9,72220,3,0,0,1,3150,1725,0,0,533,Watford,Fulham,Liverpool,,,1.8,2.5,1.8,56.1
Joel,Coleman,GLK,HUD,4000000,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,0,0,0,0,0,84,0,0,0,Liverpool,Man Utd,Southampton,,,0,0,0,0
Seamus,Coleman,DEF,EVE,5200000,7,105,3.9,7.5E-07,2.01923076923077E-05,0,240391,1,30,0,0,0,1,0,20.2,1660,-3,0,105,3,1.2,0,6.3,10,0,11,0,2,1.6,165817,1,0,0,2,2378,8358,0,0,492,Crystal Palace,Burnley,Tottenham,,,3.9,4.3,4,99.3
Matthew,Connolly,DEF,CAR,3800000,0,0,0,0,0,0,162060,0,0,0,0,0,0,0,0,5042,-2,0,0,2,0,0,0,0,0,0,0,0,2.7,223622,0,0,0,0,0,7176,0,0,0,Fulham,Crystal Palace,Man Utd,,,0,0,0,0
Jack,Cork,MID,BUR,4600000,2,82,2.4,5.21739130434783E-07,1.78260869565217E-05,0,77547,5,57,0,0,0,1,0,17.8,639,-4,0,82,4,0.5,0,2.5,0,0,8,0,2,0.5,44483,0,0,0,0,3042,174,0,0,419,Man City,Everton,Arsenal,,,1.4,1.2,2.3,97.6
Helder,Costa,MID,WOL,4600000,0,52,2.1,4.56521739130435E-07,1.1304347826087E-05,0,80703,3,19,0,0,0,1,0,11.3,346,-4,0,52,4,0.1,0,0.4,0,0,5,0,2,0.4,54754,0,0,0,0,1333,142,0,0,136,Watford,Fulham,Liverpool,,,1.2,2,1,70.9
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,55532,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.5,433,0,0,0,0,0,7,0,0,0,Man Utd,Watford,Leicester,,,0,0,0,0
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,0,0,0,0,0,26,0,0,0,Tottenham,Southampton,Watford,,,0,0,0,0
Aaron,Cresswell,DEF,WHU,5000000,0,34,0.971428571428571,1.94285714285714E-07,6.8E-06,0,95245,1,26,0,0,0,0,0,6.8,684,-5,0,34,5,0.1,0,0.5,0,0,1,0,1,0.5,19274,0,0,0,0,1588,10,0,0,257,Tottenham,Southampton,Watford,,,0,0.5,0.5,72.3
Peter,Crouch,FWD,BUR,4400000,0,7,1.4,3.18181818181818E-07,1.59090909090909E-06,0,94626,1,2,0,0,0,0,0,1.6,4025,-1,0,7,1,0,0,0,0,0,0,0,1,0.9,146002,0,0,0,0,73,1600,0,0,21,Man City,Everton,Arsenal,,,0,0,0,9.4
,Cunningham,DEF,CAR,4100000,0,9,0.257142857142857,6.27177700348432E-08,2.19512195121951E-06,0,4880,3,17,0,0,0,0,0,2.2,28,-4,0,9,4,0,0,0,0,0,1,0,0,0,1799,0,0,0,0,630,29,0,0,72,Fulham,Crystal Palace,Man Utd,,,0.1,0.1,0.1,19.6
Pontus,Dahlberg,GLK,WAT,4300000,0,0,0,0,0,0,2466,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,799,0,0,0,0,0,13,0,0,0,Wolverhampton,Chelsea,West Ham,,,0,0,0,0
,Dalot,DEF,MUN,5300000,0,25,0.714285714285714,1.34770889487871E-07,4.71698113207547E-06,0,22321,3,16,0,0,0,0,0,4.7,1677,-2,0,25,2,0.1,0,0.4,0,0,1,0,2,0.2,27730,0,0,0,0,929,159,0,0,153,Chelsea,Huddersfield,Cardiff City,,,0.4,0.4,0.4,48.2
Matthew,Daly,MID,HUD,4500000,1,1,0.0285714285714286,6.34920634920635E-09,2.22222222222222E-07,0,73,0,1,0,0,0,0,0,0.2,7,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,130,0,0,0,0,49,8,0,0,2,Liverpool,Man Utd,Southampton,,,0,0,0,0.1
Loic,Damour,MID,CAR,4300000,0,2,0.0571428571428571,1.32890365448505E-08,4.65116279069767E-07,0,6103,0,2,0,0,0,0,0,0.5,57,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,5110,0,0,0,0,21,28,0,0,6,Fulham,Crystal Palace,Man Utd,,,0,0,0,0.9
Charlie,Daniels,DEF,BOU,4100000,0,44,2.1,5.1219512195122E-07,1.07317073170732E-05,0,831834,4,34,0,0,0,1,0,10.7,7228,-4,0,44,4,0.1,0,0.3,1,0,4,0,0,3.4,168905,0,0,0,1,1583,37,0,0,278,Southampton,Tottenham,Crystal Palace,,,0,0,0,66.2
,Danilo,DEF,MCI,4900000,1,45,1.28571428571429,2.62390670553936E-07,9.18367346938776E-06,0,154529,1,7,0,0,0,1,0,9.2,1534,-6,0,45,6,0.4,0,1.8,7,0,4,0,0,0.6,127543,0,0,0,1,803,175,0,0,199,Burnley,Leicester,Brighton,,,0.6,0.7,0.7,38.2
Scott,Dann,DEF,CRY,4400000,4,16,0.457142857142857,1.03896103896104E-07,3.63636363636364E-06,0,1638,1,8,0,0,0,0,0,3.6,66,-1,0,16,1,0.5,0,2.4,0,0,1,0,1,0,2521,0,0,0,0,481,736,0,0,96,Everton,Cardiff City,Bournemouth,,,0.2,0.2,0.2,20.2
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,3453,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,849,0,0,0,0,0,17,0,0,0,Brighton,Liverpool,Fulham,,,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,1,14,0.4,8.69565217391304E-08,3.04347826086957E-06,0,30430,0,8,0,0,0,0,0,3,74,-4,0,14,4,0,0,0.2,2,0,1,0,0,0.2,10928,0,0,0,0,443,101,0,0,83,Chelsea,Huddersfield,Cardiff City,,,0.2,0.2,0.2,12.6
,David Luiz,DEF,CHE,5900000,1,141,4.3,7.28813559322034E-07,2.38983050847458E-05,0,1040047,3,35,0,0,0,2,0,23.9,59709,4,0,141,-4,0.5,0,3.2,16,0,14,0,2,11.9,1439959,0,0,0,3,2970,5721,0,0,713,Man Utd,Watford,Leicester,,,4.3,5.4,4.5,142.3
,David Silva,MID,MCI,8500000,4,129,4.3,5.05882352941176E-07,1.51764705882353E-05,0,1325384,1,13,0,0,0,6,0,15.2,11728,0,0,129,0,0.2,0,2,13,0,14,0,6,4.3,1257118,0,0,0,2,2142,4405,0,0,553,Burnley,Leicester,Brighton,,,4.3,4.5,4.2,275.9
Ben,Davies,DEF,TOT,5600000,3,61,1.74285714285714,3.11224489795918E-07,1.08928571428571E-05,0,444849,2,22,0,0,0,0,0,10.9,1200,-4,0,61,4,0.6,0,3.2,4,0,6,0,0,1.7,101905,0,0,0,0,1649,1369,0,0,317,West Ham,Bournemouth,Everton,,,1.4,0.9,1.9,75.4
Tom,Davies,MID,EVE,5000000,0,26,0.742857142857143,1.48571428571429E-07,5.2E-06,0,12913,3,19,0,0,0,0,0,5.2,42,-5,0,26,5,0.1,0,0.5,0,0,2,0,0,0.1,5015,0,0,0,0,975,52,0,0,127,Crystal Palace,Burnley,Tottenham,,,0.4,0.4,0.4,32.1
Steven,Davis,MID,SOU,4600000,0,9,3,6.52173913043478E-07,1.95652173913043E-06,0,8348,0,4,0,0,0,0,0,2,12,-4,0,9,4,0,0,0,2,0,0,0,1,0,2108,0,0,0,0,97,0,0,0,39,Bournemouth,West Ham,Huddersfield,,,0,0,0,8.2
Kevin,De Bruyne,MID,MCI,9700000,1,58,3.2,3.29896907216495E-07,5.97938144329897E-06,0,1676023,2,3,0,0,0,2,0,6,114440,-3,0,58,3,0.5,0,5.2,8,0,6,0,3,4,539253,0,0,0,0,956,891,0,0,263,Burnley,Leicester,Brighton,,,0,0,0,116.2
David,de Gea,GLK,MUN,5700000,3,115,3.3,5.78947368421053E-07,2.01754385964912E-05,0,1167973,1,50,0,117,0,0,0,20.2,23304,-3,0,115,3,0.4,0,2.2,7,0,7,0,0,16,392762,0,0,0,2,3150,1561,0,0,606,Chelsea,Huddersfield,Cardiff City,,,4.4,3.8,4.3,80.3
Troy,Deeney,FWD,WAT,5800000,0,112,3.7,6.37931034482759E-07,1.93103448275862E-05,0,1034279,4,37,0,0,0,9,0,19,32255,-2,1,112,2,0.2,0,1.4,13,0,5,0,5,3.7,1116854,0,0,0,4,2370,316,-1,1,406,Wolverhampton,Chelsea,West Ham,,,0,3,4.6,201.8
Jermain,Defoe,FWD,BOU,5600000,0,4,1,1.78571428571429E-07,7.14285714285714E-07,0,44888,0,2,0,0,0,0,0,0.7,57,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,9999,0,0,0,0,22,2,0,0,12,Southampton,Tottenham,Crystal Palace,,,0,0,0,2.6
Steven,Defour,MID,BUR,5300000,0,10,1.7,3.20754716981132E-07,1.88679245283019E-06,0,1891,0,14,0,0,0,0,0,1.9,16,-2,0,10,2,0,0,0,0,0,0,0,0,0,1144,0,0,0,0,449,12,0,0,70,Man City,Everton,Arsenal,,,0,0,0,9.9
Fabian,Delph,DEF,MCI,5300000,0,29,0.828571428571429,1.5633423180593E-07,5.47169811320755E-06,0,90591,1,9,0,0,0,0,0,5.5,112,-2,0,29,2,0,0,0,2,0,3,0,1,0.3,78839,0,0,0,0,722,74,0,1,186,Burnley,Leicester,Brighton,,,0.4,0.4,0.4,27.5
Mousa,Dembele,MID,TOT,4900000,0,14,1.4,2.85714285714286E-07,2.85714285714286E-06,0,81978,1,6,0,0,0,0,0,2.9,70,-1,0,14,1,0,0,0,0,0,1,0,0,0.7,23837,0,0,0,0,512,2,0,0,74,West Ham,Bournemouth,Everton,,,0,0,0,7.1
Leander,Dendoncker,MID,WOL,4300000,3,36,1.02857142857143,2.39202657807309E-07,8.37209302325581E-06,0,56976,1,18,0,0,0,1,0,8.4,995,-2,0,36,2,0.4,0,1.6,1,0,2,0,0,0.6,60095,0,0,0,0,1195,453,0,0,160,Watford,Fulham,Liverpool,,,0.5,0.6,0.5,62.6
Laurent,Depoitre,FWD,HUD,5100000,0,34,1.5,2.94117647058824E-07,6.66666666666667E-06,0,84009,1,23,0,0,0,0,0,6.7,307,-4,0,34,4,0,0,0,0,0,0,0,1,0.3,34077,0,0,0,0,1058,23,0,0,40,Liverpool,Man Utd,Southampton,,,0,0,0,54.8
Gerard,Deulofeu,MID,WAT,5700000,17,123,3.51428571428571,6.16541353383459E-07,2.15789473684211E-05,0,469458,3,22,0,0,0,9,0,22,6027,2,-1,123,-2,0.7,0,4,10,0,9,0,5,6.6,836564,0,0,0,3,1834,109453,1,0,325,Wolverhampton,Chelsea,West Ham,,,3.7,2.2,3.6,158.9
Fousseni,Diabate,MID,LEI,4600000,0,1,1,2.17391304347826E-07,2.17391304347826E-07,0,3581,0,1,0,0,0,0,0,0.2,5,-4,0,1,4,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,54,0,0,0,4,Arsenal,Man City,Chelsea,,,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4500000,0,18,0.514285714285714,1.14285714285714E-07,4E-06,0,3730,1,16,0,0,0,0,0,4,9,-5,0,18,5,0,0,0,0,0,1,0,1,0,1655,0,0,0,0,547,1,0,0,37,Liverpool,Man Utd,Southampton,,,0,0.3,0.3,23.4
Mohamed,Diame,MID,NEW,4800000,1,53,1.9,3.95833333333333E-07,1.10416666666667E-05,0,9089,3,32,0,0,0,0,0,11,35,-2,0,53,2,0.2,0,1,0,0,6,0,0,0.1,5955,0,0,0,0,2072,37,0,0,199,Brighton,Liverpool,Fulham,,,1.2,1,1.2,57.7
Grady,Diangana,MID,WHU,4500000,0,22,0.628571428571429,1.3968253968254E-07,4.88888888888889E-06,0,23182,0,13,0,0,0,0,0,4.9,40,0,0,22,0,0.1,0,0.5,0,0,1,0,1,0,24463,0,0,0,0,533,12,0,0,78,Tottenham,Southampton,Watford,,,0.3,0.3,0.3,44.4
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,3728,0,0,0,0,0,0,0,0,10,-3,0,0,3,0,0,0,0,0,0,0,0,0,1474,0,0,0,0,0,2,0,0,0,Burnley,Leicester,Brighton,,,0,0,0,0
Eric,Dier,MID,TOT,4700000,2,45,1.28571428571429,2.7355623100304E-07,9.57446808510638E-06,0,191832,3,15,0,0,0,2,0,9.6,178,-3,0,45,3,0.1,0,0.4,1,0,5,0,0,0.9,114912,0,0,0,0,1279,355,0,0,215,West Ham,Bournemouth,Everton,,,0.7,0.6,0.7,47.5
Lucas,Digne,DEF,EVE,5300000,14,138,4.3,8.11320754716981E-07,2.60377358490566E-05,0,1157677,4,36,0,0,0,4,0,26,11649,3,0,138,-3,1.4,0,7.3,17,0,11,0,4,8.5,1465165,1,0,0,4,2694,47974,0,1,656,Crystal Palace,Burnley,Tottenham,,,4.6,5,4.6,206.4
Issa,Diop,DEF,WHU,4200000,0,69,2.3,5.47619047619048E-07,1.64285714285714E-05,0,129023,4,42,0,0,0,1,0,16.4,4276,-3,0,69,3,0.1,0,0.3,2,0,5,0,0,1.2,148088,1,0,0,1,2700,625,0,0,487,Tottenham,Southampton,Watford,,,1.8,2.2,1.7,82
Matt,Doherty,DEF,WOL,5300000,13,128,3.7,6.9811320754717E-07,2.41509433962264E-05,0,1328658,5,39,0,0,0,4,0,24.2,18659,8,0,128,-8,0.6,0,3.2,9,0,7,0,6,23.2,2605261,1,0,0,4,2882,20926,0,0,547,Watford,Fulham,Liverpool,,,3.6,4.7,3.6,185.1
Abdoulaye,Doucoure,MID,WAT,6000000,6,119,3.7,6.16666666666667E-07,1.98333333333333E-05,0,341369,6,47,0,0,0,5,0,19.8,24763,0,0,119,0,0.8,0,5,14,0,5,0,7,3.5,430486,1,0,0,2,2791,5467,0,0,513,Wolverhampton,Chelsea,West Ham,,,4,2.4,3.9,181.6
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2740,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,1,0,0,0,Watford,Fulham,Liverpool,,,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,0,0,0,1,0,0,0,Crystal Palace,Burnley,Tottenham,,,0,0,0,0
Daniel,Drinkwater,MID,CHE,4600000,0,0,0,0,0,0,8714,0,0,0,0,0,0,0,0,25,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,2261,0,0,0,0,0,22,0,0,0,Man Utd,Watford,Leicester,,,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,3,122,3.5,7E-07,2.44E-05,0,68828,1,44,0,92,0,0,0,24.4,1610,0,0,122,0,0.8,0,3.8,10,0,10,0,0,0.9,94722,0,0,0,0,3150,2630,0,0,597,Brighton,Liverpool,Fulham,,,3.5,4,3.5,74.2
Shane,Duffy,DEF,BHA,4800000,8,111,3.5,7.29166666666667E-07,2.3125E-05,0,694555,4,49,0,0,0,5,0,23.1,23955,3,0,111,-3,0.4,0,2,9,0,7,0,2,9.7,1098326,0,0,0,4,2817,10017,0,1,548,Newcastle,Arsenal,Man City,,,3.5,2.1,3.8,148.8
Demeaco,Duhaney,DEF,HUD,4000000,0,1,0.0285714285714286,7.14285714285714E-09,2.5E-07,0,176,0,0,0,0,0,0,0,0.3,12,0,0,1,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,45,45,0,0,1,Liverpool,Man Utd,Southampton,,,0,0,0,0.5
Paul,Dummett,DEF,NEW,4400000,2,59,2.6,5.90909090909091E-07,1.34090909090909E-05,0,21501,0,23,0,0,0,0,0,13.4,211,-1,0,59,1,0.6,0,2.5,3,0,6,0,0,0.2,17732,0,0,0,1,1726,916,0,0,317,Brighton,Liverpool,Fulham,,,2.2,2.6,2.2,50
Lewis,Dunk,DEF,BHA,4400000,8,88,2.7,6.13636363636364E-07,2E-05,0,420742,4,50,0,0,0,2,0,20,7214,-1,0,88,1,0.5,0,2,6,0,7,0,1,3.8,483273,0,0,0,1,2881,5028,0,1,536,Newcastle,Arsenal,Man City,,,2.4,1.4,2.6,110.8
Erik,Durm,DEF,HUD,4400000,1,48,1.37142857142857,3.11688311688312E-07,1.09090909090909E-05,0,13281,0,39,0,0,0,0,0,10.9,42,-1,0,48,1,0.2,0,0.8,2,0,3,0,1,0.1,4953,0,0,0,1,1914,30,0,0,276,Liverpool,Man Utd,Southampton,,,0.8,0.8,0.8,56
Bruno,Ecuele Manga,DEF,CAR,4400000,1,87,2.5,5.68181818181818E-07,1.97727272727273E-05,0,32203,0,63,0,0,0,0,0,19.8,848,-1,0,87,1,0.5,0,2.2,3,0,9,0,1,0.4,49722,0,0,0,0,3105,1678,0,0,530,Fulham,Crystal Palace,Man Utd,,,2,2.1,2,88.9
,Ederson,GLK,MCI,5600000,15,155,4.4,7.85714285714286E-07,2.76785714285714E-05,0,1228636,2,22,0,55,0,0,0,27.7,6070,1,0,155,-1,1,0,5.8,6,0,18,0,1,22.2,1444769,0,0,0,2,3150,46528,0,0,643,Burnley,Leicester,Brighton,,,3.8,5,4.8,54.9
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,11853,0,0,0,0,0,0,0,0,38,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1646,0,0,0,0,0,17,0,0,0,Brighton,Liverpool,Fulham,,,0,0,0,0
Harvey,Elliott,MID,FUL,4000000,0,0,0,0,0,0,2421,0,0,0,0,0,0,0,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0.2,14457,0,0,0,0,0,7647,0,0,0,Cardiff City,Wolverhampton,Newcastle,,,0,0,0,0
Mohamed,Elneny,MID,ARS,4200000,2,8,0.228571428571429,5.4421768707483E-08,1.9047619047619E-06,0,206403,0,4,0,0,0,0,0,1.9,1120,-3,0,8,3,0.2,0,0.8,0,0,0,0,0,2.3,128753,0,0,0,0,287,548,0,0,39,Leicester,Brighton,Burnley,,,0.1,0.1,0.1,15.3
Mohamed,Elyounoussi,MID,SOU,6000000,0,26,0.742857142857143,1.23809523809524E-07,4.33333333333333E-06,0,24368,0,7,0,0,0,0,0,4.3,31,-5,0,26,5,0,0,0,0,0,4,0,0,0.1,4664,0,0,0,0,695,25,0,0,82,Bournemouth,West Ham,Huddersfield,,,0.4,0.4,0.4,50.9
,Emerson,DEF,CHE,5200000,1,22,0.628571428571429,1.20879120879121E-07,4.23076923076923E-06,0,15269,0,11,0,0,0,0,0,4.2,719,-3,0,22,3,0.6,0,3,1,0,2,0,0,0.2,13694,0,0,0,0,660,610,0,0,130,Man Utd,Watford,Leicester,,,0.3,0.3,0.3,30
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,16723,0,0,0,0,0,0,0,0,23,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6839,0,0,0,0,0,3,0,0,0,Watford,Fulham,Liverpool,,,0,0,0,0
Christian,Eriksen,MID,TOT,9300000,9,150,4.7,5.05376344086022E-07,1.61290322580645E-05,0,1439587,3,33,0,0,0,7,0,16.1,39929,-2,0,150,2,0.8,0,7,15,0,8,0,12,8.4,1002342,0,0,0,3,2500,34904,0,0,621,West Ham,Bournemouth,Everton,,,5.5,4.6,5.2,258.1
Neil,Etheridge,GLK,CAR,4600000,2,139,4,8.69565217391304E-07,3.02173913043478E-05,0,592180,2,65,0,126,0,0,0,30.2,6541,1,0,139,-1,0.7,0,3.2,16,0,9,0,0,10.6,1087835,0,0,3,4,3150,9971,0,0,704,Fulham,Crystal Palace,Man Utd,,,4.1,4.3,4.1,102.6
Jonny,Evans,DEF,LEI,4800000,1,61,1.74285714285714,3.63095238095238E-07,1.27083333333333E-05,0,39142,2,25,0,0,0,1,0,12.7,984,-2,0,61,2,0.4,0,1.8,1,0,6,0,0,0.4,36775,0,0,0,0,1723,135,0,0,342,Arsenal,Man City,Chelsea,,,1,1.1,1.7,58.2
